origin,model,band,target,predicted_sa_annualized,actual_sa_annualized
2019-07,ENET_WIDE_R15,4,2020-07,2.1213294400914258,8.516246095045474
2019-07,INDEPENDENT_BRIDGE,1,2019-10,3.1534011502712347,1.1686010636065454
2019-07,INDEPENDENT_BRIDGE,2,2020-01,3.8013644684201746,3.8425109041219994
2019-07,INDEPENDENT_BRIDGE,3,2020-04,2.0913416291391487,1.5797752019738036
2019-07,INDEPENDENT_BRIDGE,4,2020-07,2.272506932395956,8.516246095045474
2019-07,RF_RESIDUAL_R15,1,2019-10,2.623559649156305,1.1686010636065454
2019-07,RF_RESIDUAL_R15,2,2020-01,2.849966563834884,3.8425109041219994
2019-07,RF_RESIDUAL_R15,3,2020-04,3.003210143874693,1.5797752019738036
2019-07,RF_RESIDUAL_R15,4,2020-07,2.6655348103473075,8.516246095045474
2019-07,STABLE_LOCAL_CORE_R14B,1,2019-10,2.7874371662264696,1.1686010636065454
2019-07,STABLE_LOCAL_CORE_R14B,2,2020-01,2.7874371662264688,3.8425109041219994
2019-07,STABLE_LOCAL_CORE_R14B,3,2020-04,2.7874371662264688,1.5797752019738036
2019-07,STABLE_LOCAL_CORE_R14B,4,2020-07,2.7874371662264688,8.516246095045474
2019-07,STABLE_PIPELINE_R14B,1,2019-10,3.1534011502712347,1.1686010636065454
2019-07,STABLE_PIPELINE_R14B,2,2020-01,3.8013644684201746,3.8425109041219994
2019-07,STABLE_PIPELINE_R14B,3,2020-04,2.0913416291391487,1.5797752019738036
2019-07,STABLE_PIPELINE_R14B,4,2020-07,2.272506932395956,8.516246095045474
2019-07,STATE_ADAPT_R15,1,2019-10,2.4742488805702205,1.1686010636065454
