origin,h,model,core_log,core_mm,state_mid_log,correction_log,band
2024-10,4,ENET_DOMESTIC_R15,0.37936242257891584,0.3800829126186298,0.37936242257891584,0.0,2
2024-10,4,ENET_IMPORTED_R15,0.37936242257891584,0.3800829126186298,0.37936242257891584,0.0,2
2024-10,4,ENET_BOTH_R15,0.37936242257891584,0.3800829126186298,0.37936242257891584,0.0,2
2024-10,4,ENET_WIDE_R15,0.37936242257891584,0.3800829126186298,0.37936242257891584,0.0,2
2024-10,4,RF_RESIDUAL_R15,0.4027778755656284,0.403590115792706,0.37936242257891584,0.02341545298671255,2
2024-10,4,BLEND_LINEAR_RF_R15,0.3910701490722721,0.3918358261659051,0.37936242257891584,0.011707726493356274,2
2024-10,4,BLEND_WIDE_STATE_R15,0.37936242257891584,0.3800829126186298,0.37936242257891584,0.0,2
2024-10,5,STATE_SLOW_R15,0.02942658408457416,0.029430914128546187,-0.05596673731379387,0.08539332139836803,2
2024-10,5,STATE_MID_R15,-0.05596673731379387,-0.05595107885667819,-0.05596673731379387,0.0,2
2024-10,5,STATE_FAST_R15,-0.1230276322978392,-0.12295198433210912,-0.05596673731379387,-0.06706089498404533,2
2024-10,5,STATE_ADAPT_R15,-0.1230276322978392,-0.12295198433210912,-0.05596673731379387,-0.06706089498404533,2
2024-10,5,ENET_DOMESTIC_R15,-0.05596673731379387,-0.05595107885667819,-0.05596673731379387,0.0,2
2024-10,5,ENET_IMPORTED_R15,-0.05596673731379387,-0.05595107885667819,-0.05596673731379387,0.0,2
2024-10,5,ENET_BOTH_R15,-0.05596673731379387,-0.05595107885667819,-0.05596673731379387,0.0,2
2024-10,5,ENET_WIDE_R15,-0.05596673731379387,-0.05595107885667819,-0.05596673731379387,0.0,2
2024-10,5,RF_RESIDUAL_R15,-0.032551284327081306,-0.03254598697132596,-0.05596673731379387,0.023415452986712562,2
2024-10,5,BLEND_LINEAR_RF_R15,-0.04425901082043759,-0.04424921796503716,-0.05596673731379387,0.011707726493356281,2
2024-10,5,BLEND_WIDE_STATE_R15,-0.05596673731379387,-0.05595107885667819,-0.05596673731379387,0.0,2
2024-10,6,STATE_SLOW_R15,0.437704390514738,0.43866371534039444,0.34896315969637903,0.08874123081835894,2
2024-10,6,STATE_MID_R15,0.34896315969637903,0.3495727450003022,0.34896315969637903,0.0,2
2024-10,6,STATE_FAST_R15,0.27937312885826193,0.2797637392526942,0.34896315969637903,-0.0695900308381171,2
2024-10,6,STATE_ADAPT_R15,0.27937312885826193,0.2797637392526942,0.34896315969637903,-0.0695900308381171,2
2024-10,6,ENET_DOMESTIC_R15,0.34896315969637903,0.3495727450003022,0.34896315969637903,0.0,2
2024-10,6,ENET_IMPORTED_R15,0.34896315969637903,0.3495727450003022,0.34896315969637903,0.0,2
2024-10,6,ENET_BOTH_R15,0.34896315969637903,0.3495727450003022,0.34896315969637903,0.0,2
2024-10,6,ENET_WIDE_R15,0.34896315969637903,0.3495727450003022,0.34896315969637903,0.0,2
2024-10,6,RF_RESIDUAL_R15,0.3723786126830916,0.37307280324394715,0.34896315969637903,0.02341545298671255,2
2024-10,6,BLEND_LINEAR_RF_R15,0.3606708861897353,0.3613220862914892,0.34896315969637903,0.011707726493356274,2
2024-10,6,BLEND_WIDE_STATE_R15,0.34896315969637903,0.3495727450003022,0.34896315969637903,0.0,2
2024-11,4,STATE_SLOW_R15,0.008637207527868784,0.008637580545377539,-0.07506106204639348,0.08369826957426227,2
2024-11,4,STATE_MID_R15,-0.07506106204639348,-0.07503289827833104,-0.07506106204639348,0.0,2
2024-11,4,STATE_FAST_R15,-0.13736356537855746,-0.1372692648162369,-0.07506106204639348,-0.06230250333216397,2
2024-11,4,STATE_ADAPT_R15,-0.13736356537855746,-0.1372692648162369,-0.07506106204639348,-0.06230250333216397,2
2024-11,4,ENET_DOMESTIC_R15,-0.07506106204639348,-0.07503289827833104,-0.07506106204639348,0.0,2
2024-11,4,ENET_IMPORTED_R15,-0.07506106204639348,-0.07503289827833104,-0.07506106204639348,0.0,2
2024-11,4,ENET_BOTH_R15,-0.07506106204639348,-0.07503289827833104,-0.07506106204639348,0.0,2
2024-11,4,ENET_WIDE_R15,-0.07506106204639348,-0.07503289827833104,-0.07506106204639348,0.0,2
2024-11,4,RF_RESIDUAL_R15,-0.04459119601285985,-0.044581255616619325,-0.07506106204639348,0.030469866033533632,2
2024-11,4,BLEND_LINEAR_RF_R15,-0.05982612902962667,-0.059808236769313454,-0.07506106204639348,0.015234933016766816,2
2024-11,4,BLEND_WIDE_STATE_R15,-0.07506106204639348,-0.07503289827833104,-0.07506106204639348,0.0,2
2024-11,5,STATE_SLOW_R15,0.41880294899769727,0.41968115410311246,0.33077556271416075,0.08802738628353651,2
2024-11,5,STATE_MID_R15,0.33077556271416075,0.3313232287606021,0.33077556271416075,0.0,2
