scope,sample,model,h,metric,n,block,draws,seed,eligible_blocks,n_origins_in_blocks,mean_loss_difference,ci_low,ci_high,bootstrap_probability_improvement,status
paired_ENET_BOTH_R15,origins_2022_2023,ENET_BOTH_R15,3,headline_yy_squared_error,24,12,2000,1509,13,24,-0.17273270923355696,-0.7203244893714161,0.2435785751955745,0.791,ok
paired_ENET_BOTH_R15,origins_2024plus,ENET_BOTH_R15,3,headline_yy_squared_error,28,12,2000,1509,17,28,-0.029428049375724026,-0.09525297537181444,0.01622796549055282,0.911,ok
paired_ENET_BOTH_R15,recent_targets,ENET_BOTH_R15,3,headline_yy_squared_error,31,12,2000,1509,20,31,-0.026460128447240508,-0.1036246300060106,0.004516956058229551,0.961,ok
paired_ENET_BOTH_R15,full,ENET_BOTH_R15,6,headline_yy_squared_error,84,12,2000,1509,73,84,0.23277942804035057,-0.33054578648769634,1.1223134667491645,0.225,ok
paired_ENET_BOTH_R15,origins_2019_2021,ENET_BOTH_R15,6,headline_yy_squared_error,35,12,2000,1509,24,35,0.49190228056452645,-0.34298129878172756,0.6095592650424269,0.611,ok
paired_ENET_BOTH_R15,origins_2022_2023,ENET_BOTH_R15,6,headline_yy_squared_error,24,12,2000,1509,13,24,0.22029660357179814,-0.8949949093395503,3.283765775142139,0.059,ok
paired_ENET_BOTH_R15,origins_2024plus,ENET_BOTH_R15,6,headline_yy_squared_error,25,12,2000,1509,14,25,-0.11800905400368517,-0.17212581209288202,0.0034903495282655275,0.9565,ok
paired_ENET_BOTH_R15,recent_targets,ENET_BOTH_R15,6,headline_yy_squared_error,31,12,2000,1509,20,31,-0.010840696544050525,-0.20158447264242324,0.028965169460669515,0.9215,ok
paired_ENET_BOTH_R15,full,ENET_BOTH_R15,9,headline_yy_squared_error,81,12,2000,1509,70,81,-0.09690794228753546,-1.9878444345702504,1.7706722635736594,0.529,ok
paired_ENET_BOTH_R15,origins_2019_2021,ENET_BOTH_R15,9,headline_yy_squared_error,35,12,2000,1509,24,35,1.0234611515301346,-1.956988035429643,1.4411596991141067,0.75,ok
paired_ENET_BOTH_R15,origins_2022_2023,ENET_BOTH_R15,9,headline_yy_squared_error,24,12,2000,1509,13,24,-1.6295527738669986,-6.4057657141958195,2.728841915907878,0.5185,ok
paired_ENET_BOTH_R15,origins_2024plus,ENET_BOTH_R15,9,headline_yy_squared_error,22,12,2000,1509,11,22,-0.20733713891077812,-0.4107823994778585,0.04947867379241743,0.944,ok
paired_ENET_BOTH_R15,recent_targets,ENET_BOTH_R15,9,headline_yy_squared_error,31,12,2000,1509,20,31,0.39878563253750027,-0.38847477335852354,0.7213163420206882,0.533,ok
paired_ENET_BOTH_R15,full,ENET_BOTH_R15,12,headline_yy_squared_error,78,12,2000,1509,67,78,1.946203693774615,-2.0790067577719915,8.874367371882325,0.245,ok
paired_ENET_BOTH_R15,origins_2019_2021,ENET_BOTH_R15,12,headline_yy_squared_error,35,12,2000,1509,24,35,-0.7666183258383928,-5.095706312902095,-0.33718675233747075,0.988,ok
paired_ENET_BOTH_R15,origins_2022_2023,ENET_BOTH_R15,12,headline_yy_squared_error,24,12,2000,1509,13,24,7.651471780195674,6.707619692281145,21.705272328279182,0.0,ok
paired_ENET_BOTH_R15,origins_2024plus,ENET_BOTH_R15,12,headline_yy_squared_error,19,12,2000,1509,8,19,-0.26314701083855185,-0.7369365950655586,-0.266228986131876,1.0,ok
paired_ENET_BOTH_R15,recent_targets,ENET_BOTH_R15,12,headline_yy_squared_error,31,12,2000,1509,20,31,5.15012670645251,-0.5541438538582206,8.049317712921516,0.284,ok
paired_ENET_DOMESTIC_R15,full,ENET_DOMESTIC_R15,3,headline_yy_squared_error,87,12,2000,1509,76,87,-0.007734669098342277,-0.2674962345556197,0.2673782449319826,0.5495,ok
paired_ENET_DOMESTIC_R15,origins_2019_2021,ENET_DOMESTIC_R15,3,headline_yy_squared_error,35,12,2000,1509,24,35,0.16674429444966668,-0.1445733471489985,0.27834811361768225,0.604,ok
paired_ENET_DOMESTIC_R15,origins_2022_2023,ENET_DOMESTIC_R15,3,headline_yy_squared_error,24,12,2000,1509,13,24,-0.22742800595892562,-0.8297150828221534,0.23770340689855438,0.8025,ok
paired_ENET_DOMESTIC_R15,origins_2024plus,ENET_DOMESTIC_R15,3,headline_yy_squared_error,28,12,2000,1509,17,28,-0.03752479908142492,-0.09752555553585511,0.007319076572725248,0.9385,ok
paired_ENET_DOMESTIC_R15,recent_targets,ENET_DOMESTIC_R15,3,headline_yy_squared_error,31,12,2000,1509,20,31,-0.03377332172980904,-0.10536706619017373,-0.0018526704125078047,0.9815,ok
paired_ENET_DOMESTIC_R15,full,ENET_DOMESTIC_R15,6,headline_yy_squared_error,84,12,2000,1509,73,84,0.7292212255658221,-0.15168114931078108,2.319257502596105,0.0695,ok
paired_ENET_DOMESTIC_R15,origins_2019_2021,ENET_DOMESTIC_R15,6,headline_yy_squared_error,35,12,2000,1509,24,35,1.4138979867263246,-0.390973898286887,1.6777013394548375,0.545,ok
paired_ENET_DOMESTIC_R15,origins_2022_2023,ENET_DOMESTIC_R15,6,headline_yy_squared_error,24,12,2000,1509,13,24,0.6089908234675828,-0.8482678559523968,2.321676359330193,0.1895,ok
paired_ENET_DOMESTIC_R15,origins_2024plus,ENET_DOMESTIC_R15,6,headline_yy_squared_error,25,12,2000,1509,14,25,-0.11390505404457137,-0.17445714936741571,0.01359077406331874,0.9135,ok
paired_ENET_DOMESTIC_R15,recent_targets,ENET_DOMESTIC_R15,6,headline_yy_squared_error,31,12,2000,1509,20,31,-0.0075310191576684294,-0.202211497569482,0.033447812239316935,0.909,ok
paired_ENET_DOMESTIC_R15,full,ENET_DOMESTIC_R15,9,headline_yy_squared_error,81,12,2000,1509,70,81,1.6733846582698386,-0.8116989014629636,6.205989151172873,0.1755,ok
paired_ENET_DOMESTIC_R15,origins_2019_2021,ENET_DOMESTIC_R15,9,headline_yy_squared_error,35,12,2000,1509,24,35,3.1585150191454847,-1.8496493372189828,4.070510502364581,0.6305,ok
paired_ENET_DOMESTIC_R15,origins_2022_2023,ENET_DOMESTIC_R15,9,headline_yy_squared_error,24,12,2000,1509,13,24,1.2296135491609241,-2.0029514001090836,2.728841915907878,0.507,ok
paired_ENET_DOMESTIC_R15,origins_2024plus,ENET_DOMESTIC_R15,9,headline_yy_squared_error,22,12,2000,1509,11,22,-0.2052087968226007,-0.4197241635332608,0.05373535796877223,0.944,ok
paired_ENET_DOMESTIC_R15,recent_targets,ENET_DOMESTIC_R15,9,headline_yy_squared_error,31,12,2000,1509,20,31,0.4002960688581424,-0.3955156045838063,0.7218496267378016,0.535,ok
paired_ENET_DOMESTIC_R15,full,ENET_DOMESTIC_R15,12,headline_yy_squared_error,78,12,2000,1509,67,78,1.6543239169263217,-1.7629643488671702,6.479633067341518,0.1805,ok
paired_ENET_DOMESTIC_R15,origins_2019_2021,ENET_DOMESTIC_R15,12,headline_yy_squared_error,35,12,2000,1509,24,35,1.6768996904309308,-4.515659214729853,2.4981312914105858,0.798,ok
paired_ENET_DOMESTIC_R15,origins_2022_2023,ENET_DOMESTIC_R15,12,headline_yy_squared_error,24,12,2000,1509,13,24,3.1374273529136274,-2.7517208447627066,11.264836724974563,0.1495,ok
paired_ENET_DOMESTIC_R15,origins_2024plus,ENET_DOMESTIC_R15,12,headline_yy_squared_error,19,12,2000,1509,8,19,-0.26065684814507994,-0.7363329696335961,-0.26894426714792685,1.0,ok
paired_ENET_DOMESTIC_R15,recent_targets,ENET_DOMESTIC_R15,12,headline_yy_squared_error,31,12,2000,1509,20,31,3.519903333083646,-0.5598211722211013,5.840826334464437,0.2425,ok
paired_ENET_IMPORTED_R15,full,ENET_IMPORTED_R15,3,headline_yy_squared_error,87,12,2000,1509,76,87,-0.013825932639656834,-0.23442180125282783,0.18926482783041004,0.593,ok
paired_ENET_IMPORTED_R15,origins_2019_2021,ENET_IMPORTED_R15,3,headline_yy_squared_error,35,12,2000,1509,24,35,0.10372956400985658,-0.12646808478665278,0.14257610372892376,0.6675,ok
paired_ENET_IMPORTED_R15,origins_2022_2023,ENET_IMPORTED_R15,3,headline_yy_squared_error,24,12,2000,1509,13,24,-0.17273270822248277,-0.7203244873492677,0.24357857606663266,0.791,ok
paired_ENET_IMPORTED_R15,origins_2024plus,ENET_IMPORTED_R15,3,headline_yy_squared_error,28,12,2000,1509,17,28,-0.024564495809126452,-0.09365674813322332,0.01759911737572128,0.8995,ok
paired_ENET_IMPORTED_R15,recent_targets,ENET_IMPORTED_R15,3,headline_yy_squared_error,31,12,2000,1509,20,31,-0.022067241354829795,-0.10285020932654755,0.0067737817559338906,0.9535,ok
paired_ENET_IMPORTED_R15,full,ENET_IMPORTED_R15,6,headline_yy_squared_error,84,12,2000,1509,73,84,-0.10926853774712304,-0.9506446925942498,0.5993364278636863,0.59,ok
paired_ENET_IMPORTED_R15,origins_2019_2021,ENET_IMPORTED_R15,6,headline_yy_squared_error,35,12,2000,1509,24,35,0.47269823536427813,-0.4862440853299575,0.6567087609701868,0.591,ok
paired_ENET_IMPORTED_R15,origins_2022_2023,ENET_IMPORTED_R15,6,headline_yy_squared_error,24,12,2000,1509,13,24,-0.9492589964124392,-3.234606895950473,1.2885079004255109,0.502,ok
paired_ENET_IMPORTED_R15,origins_2024plus,ENET_IMPORTED_R15,6,headline_yy_squared_error,25,12,2000,1509,14,25,-0.11763117978438105,-0.17017248274961108,0.006104309705922577,0.9475,ok
paired_ENET_IMPORTED_R15,recent_targets,ENET_IMPORTED_R15,6,headline_yy_squared_error,31,12,2000,1509,20,31,-0.010535959270418175,-0.20148834818852207,0.031004409944382225,0.916,ok
paired_ENET_IMPORTED_R15,full,ENET_IMPORTED_R15,9,headline_yy_squared_error,81,12,2000,1509,70,81,0.6251853888843893,-0.8925542404883138,3.01003270485685,0.223,ok
paired_ENET_IMPORTED_R15,origins_2019_2021,ENET_IMPORTED_R15,9,headline_yy_squared_error,35,12,2000,1509,24,35,0.5556983920926232,-2.346484854006329,1.0445582549499393,0.813,ok
paired_ENET_IMPORTED_R15,origins_2022_2023,ENET_IMPORTED_R15,9,headline_yy_squared_error,24,12,2000,1509,13,24,1.4856136437122531,-0.4846876428924733,7.846348302414164,0.026,ok
paired_ENET_IMPORTED_R15,origins_2024plus,ENET_IMPORTED_R15,9,headline_yy_squared_error,22,12,2000,1509,11,22,-0.20291612148638,-0.406841100542834,0.05832070864121364,0.9165,ok
paired_ENET_IMPORTED_R15,recent_targets,ENET_IMPORTED_R15,9,headline_yy_squared_error,31,12,2000,1509,20,31,0.4019231287741698,-0.38827523636951683,0.7218903032357021,0.5285,ok
paired_ENET_IMPORTED_R15,full,ENET_IMPORTED_R15,12,headline_yy_squared_error,78,12,2000,1509,67,78,4.134128301338025,-3.438790706349761,17.54340975179758,0.208,ok
paired_ENET_IMPORTED_R15,origins_2019_2021,ENET_IMPORTED_R15,12,headline_yy_squared_error,35,12,2000,1509,24,35,-1.6444827643511386,-5.747967255520174,-0.6560070870431377,1.0,ok
paired_ENET_IMPORTED_R15,origins_2022_2023,ENET_IMPORTED_R15,12,headline_yy_squared_error,24,12,2000,1509,13,24,16.03824640186501,17.931120347373017,43.13137607320747,0.0,ok
paired_ENET_IMPORTED_R15,origins_2024plus,ENET_IMPORTED_R15,12,headline_yy_squared_error,19,12,2000,1509,8,19,-0.25784259937391524,-0.736120230832686,-0.2606150245598604,1.0,ok
paired_ENET_IMPORTED_R15,recent_targets,ENET_IMPORTED_R15,12,headline_yy_squared_error,31,12,2000,1509,20,31,6.184883284674088,-0.5518427635572264,7.997862548924422,0.282,ok
paired_ENET_WIDE_R15,full,ENET_WIDE_R15,3,headline_yy_squared_error,87,12,2000,1509,76,87,-0.002523773109331046,-0.2267190825424891,0.19326577692424482,0.5605,ok
paired_ENET_WIDE_R15,origins_2019_2021,ENET_WIDE_R15,3,headline_yy_squared_error,35,12,2000,1509,24,35,0.10991354063288651,-0.12915740331201772,0.1697335208045811,0.567,ok
paired_ENET_WIDE_R15,origins_2022_2023,ENET_WIDE_R15,3,headline_yy_squared_error,24,12,2000,1509,13,24,-0.16378388385364784,-0.7024268386115979,0.2644151906882876,0.791,ok
paired_ENET_WIDE_R15,origins_2024plus,ENET_WIDE_R15,3,headline_yy_squared_error,28,12,2000,1509,17,28,-0.004847463220545737,-0.09781352990758904,0.03787336536284438,0.84,ok
paired_ENET_WIDE_R15,recent_targets,ENET_WIDE_R15,3,headline_yy_squared_error,31,12,2000,1509,20,31,-0.004258308694176244,-0.10477486488456225,0.021730112268278128,0.914,ok
paired_ENET_WIDE_R15,full,ENET_WIDE_R15,6,headline_yy_squared_error,84,12,2000,1509,73,84,-0.14174120481634553,-1.6539345021802307,1.3157044885992222,0.56,ok
paired_ENET_WIDE_R15,origins_2019_2021,ENET_WIDE_R15,6,headline_yy_squared_error,35,12,2000,1509,24,35,0.07504889703703928,-0.3356396871149488,0.44444658988908065,0.61,ok
paired_ENET_WIDE_R15,origins_2022_2023,ENET_WIDE_R15,6,headline_yy_squared_error,24,12,2000,1509,13,24,-0.4759825731934672,-1.0275009872637764,4.631753629296318,0.1155,ok
paired_ENET_WIDE_R15,origins_2024plus,ENET_WIDE_R15,6,headline_yy_squared_error,25,12,2000,1509,14,25,-0.1243756337690476,-0.17452605428612636,-0.008957479904790804,0.9915,ok
paired_ENET_WIDE_R15,recent_targets,ENET_WIDE_R15,6,headline_yy_squared_error,31,12,2000,1509,20,31,-0.015975035064504105,-0.20308726536177024,0.021736481677896744,0.9425,ok
paired_ENET_WIDE_R15,full,ENET_WIDE_R15,9,headline_yy_squared_error,81,12,2000,1509,70,81,6.017013599040028,-1.4857167329895251,21.363242513305156,0.1535,ok
paired_ENET_WIDE_R15,origins_2019_2021,ENET_WIDE_R15,9,headline_yy_squared_error,35,12,2000,1509,24,35,-0.06104489752005285,-1.5560250570142988,0.9712882672702338,0.7655,ok
paired_ENET_WIDE_R15,origins_2022_2023,ENET_WIDE_R15,9,headline_yy_squared_error,24,12,2000,1509,13,24,20.602803887453714,2.9376911803690082,50.215081482590335,0.0,ok
paired_ENET_WIDE_R15,origins_2024plus,ENET_WIDE_R15,9,headline_yy_squared_error,22,12,2000,1509,11,22,-0.2251191074293244,-0.4197026626210787,0.013914736755324836,0.962,ok
paired_ENET_WIDE_R15,recent_targets,ENET_WIDE_R15,9,headline_yy_squared_error,31,12,2000,1509,20,31,0.3861661710082093,-0.39648403076398675,0.7214181609789826,0.5465,ok
paired_ENET_WIDE_R15,full,ENET_WIDE_R15,12,headline_yy_squared_error,78,12,2000,1509,67,78,13.638172137174402,-2.880681952944289,46.61643794890993,0.1585,ok
paired_ENET_WIDE_R15,origins_2019_2021,ENET_WIDE_R15,12,headline_yy_squared_error,35,12,2000,1509,24,35,-1.0284534355835993,-3.787107038570438,0.15452879444421197,0.9555,ok
paired_ENET_WIDE_R15,origins_2022_2023,ENET_WIDE_R15,12,headline_yy_squared_error,24,12,2000,1509,13,24,46.04933386404171,8.384611352395744,105.06700869548031,0.0,ok
paired_ENET_WIDE_R15,origins_2024plus,ENET_WIDE_R15,12,headline_yy_squared_error,19,12,2000,1509,8,19,-0.28477451536693316,-0.7363329696335961,-0.2875469405528783,1.0,ok
paired_ENET_WIDE_R15,recent_targets,ENET_WIDE_R15,12,headline_yy_squared_error,31,12,2000,1509,20,31,1.7884812184790386,-0.5662649665254768,3.419777969491807,0.2865,ok
paired_INDEPENDENT_BRIDGE,full,INDEPENDENT_BRIDGE,3,headline_yy_squared_error,84,12,2000,1509,73,84,0.016239468100299574,-0.1985790103689248,0.265501427318373,0.4155,ok
paired_INDEPENDENT_BRIDGE,origins_2019_2021,INDEPENDENT_BRIDGE,3,headline_yy_squared_error,32,12,2000,1509,21,32,-0.02389421723066474,-0.09051233107762567,0.01333426460044409,0.9265,ok
paired_INDEPENDENT_BRIDGE,origins_2022_2023,INDEPENDENT_BRIDGE,3,headline_yy_squared_error,24,12,2000,1509,13,24,0.056427653842036817,-0.09413448858330553,0.9941671112228513,0.1365,ok
paired_INDEPENDENT_BRIDGE,origins_2024plus,INDEPENDENT_BRIDGE,3,headline_yy_squared_error,28,12,2000,1509,17,28,0.027659520699912513,-0.052878829569460016,0.10702690075850213,0.307,ok
paired_INDEPENDENT_BRIDGE,recent_targets,INDEPENDENT_BRIDGE,3,headline_yy_squared_error,31,12,2000,1509,20,31,0.02592458894026441,-0.046632978888551016,0.1113106917187581,0.218,ok
paired_INDEPENDENT_BRIDGE,full,INDEPENDENT_BRIDGE,6,headline_yy_squared_error,81,12,2000,1509,70,81,-0.04443391537278435,-0.4057714553553426,0.3028163850070342,0.584,ok
paired_INDEPENDENT_BRIDGE,origins_2019_2021,INDEPENDENT_BRIDGE,6,headline_yy_squared_error,32,12,2000,1509,21,32,-0.29634907361798557,-0.39547336987659293,-0.07668639482214307,1.0,ok
paired_INDEPENDENT_BRIDGE,origins_2022_2023,INDEPENDENT_BRIDGE,6,headline_yy_squared_error,24,12,2000,1509,13,24,0.22103080429423652,0.0650616444370687,1.2233485517117855,0.0,ok
paired_INDEPENDENT_BRIDGE,origins_2024plus,INDEPENDENT_BRIDGE,6,headline_yy_squared_error,25,12,2000,1509,14,25,0.023171356300733234,0.012161396191555039,0.14291988176978102,0.007,ok
paired_INDEPENDENT_BRIDGE,recent_targets,INDEPENDENT_BRIDGE,6,headline_yy_squared_error,31,12,2000,1509,20,31,0.029814413032635226,0.002844258731041077,0.121954589984659,0.0245,ok
paired_INDEPENDENT_BRIDGE,full,INDEPENDENT_BRIDGE,9,headline_yy_squared_error,78,12,2000,1509,67,78,-0.21905996684898446,-1.294959911715918,0.5954244159139601,0.6915,ok
paired_INDEPENDENT_BRIDGE,origins_2019_2021,INDEPENDENT_BRIDGE,9,headline_yy_squared_error,32,12,2000,1509,21,32,-0.9490245454622713,-1.4700062571565324,-0.05233787923442511,1.0,ok
paired_INDEPENDENT_BRIDGE,origins_2022_2023,INDEPENDENT_BRIDGE,9,headline_yy_squared_error,24,12,2000,1509,13,24,0.4198270904116383,0.3460780232703174,2.006153378970149,0.0065,ok
paired_INDEPENDENT_BRIDGE,origins_2024plus,INDEPENDENT_BRIDGE,9,headline_yy_squared_error,22,12,2000,1509,11,22,0.14573899412238986,0.1321809599142756,0.28994137790351204,0.0,ok
paired_INDEPENDENT_BRIDGE,recent_targets,INDEPENDENT_BRIDGE,9,headline_yy_squared_error,31,12,2000,1509,20,31,0.2684910456924892,0.04864393713519078,0.33372083968477084,0.001,ok
paired_INDEPENDENT_BRIDGE,full,INDEPENDENT_BRIDGE,12,headline_yy_squared_error,75,12,2000,1509,64,75,-0.25258588380698427,-2.210933360164754,1.3650006622053066,0.604,ok
paired_INDEPENDENT_BRIDGE,origins_2019_2021,INDEPENDENT_BRIDGE,12,headline_yy_squared_error,32,12,2000,1509,21,32,-1.8640692072933724,-3.211834081671906,-0.13255185885957502,1.0,ok
paired_INDEPENDENT_BRIDGE,origins_2022_2023,INDEPENDENT_BRIDGE,12,headline_yy_squared_error,24,12,2000,1509,13,24,1.4181152074179426,1.4181152074179426,4.144063075509387,0.0,ok
paired_INDEPENDENT_BRIDGE,origins_2024plus,INDEPENDENT_BRIDGE,12,headline_yy_squared_error,19,12,2000,1509,8,19,0.3511320194649203,0.2542877149909102,0.5888360295533831,0.0,ok
paired_INDEPENDENT_BRIDGE,recent_targets,INDEPENDENT_BRIDGE,12,headline_yy_squared_error,31,12,2000,1509,20,31,0.7382798197723084,0.15337681826072866,1.042576438253202,0.0,ok
paired_RF_RESIDUAL_R15,full,RF_RESIDUAL_R15,3,headline_yy_squared_error,87,12,2000,1509,76,87,-0.18063658371559435,-0.5407875721520742,-0.00043255363408744603,0.9755,ok
paired_RF_RESIDUAL_R15,origins_2019_2021,RF_RESIDUAL_R15,3,headline_yy_squared_error,35,12,2000,1509,24,35,-0.06893388794057922,-0.14527129902590394,0.04202666823542527,0.8895,ok
paired_RF_RESIDUAL_R15,origins_2022_2023,RF_RESIDUAL_R15,3,headline_yy_squared_error,24,12,2000,1509,13,24,-0.541367072426827,-1.364951013012034,0.10400676249240204,0.878,ok
paired_RF_RESIDUAL_R15,origins_2024plus,RF_RESIDUAL_R15,3,headline_yy_squared_error,28,12,2000,1509,17,28,-0.011067391681878092,-0.08214695399789025,0.0011029742647509402,0.9695,ok
paired_RF_RESIDUAL_R15,recent_targets,RF_RESIDUAL_R15,3,headline_yy_squared_error,31,12,2000,1509,20,31,-0.009010077354717863,-0.07742591391005291,-0.004113986939440865,0.987,ok
paired_RF_RESIDUAL_R15,full,RF_RESIDUAL_R15,6,headline_yy_squared_error,84,12,2000,1509,73,84,-0.7411729595967954,-2.581884703110768,0.47874929751625084,0.841,ok
paired_RF_RESIDUAL_R15,origins_2019_2021,RF_RESIDUAL_R15,6,headline_yy_squared_error,35,12,2000,1509,24,35,-0.7615356484147214,-1.2029452338803408,-0.07521972671478729,0.9975,ok
paired_RF_RESIDUAL_R15,origins_2022_2023,RF_RESIDUAL_R15,6,headline_yy_squared_error,24,12,2000,1509,13,24,-1.4080431367563542,-4.003986865880915,1.8333044569835184,0.4315,ok
paired_RF_RESIDUAL_R15,origins_2024plus,RF_RESIDUAL_R15,6,headline_yy_squared_error,25,12,2000,1509,14,25,-0.0724698251785227,-0.12286425218052408,0.04250591956624932,0.6825,ok
paired_RF_RESIDUAL_R15,recent_targets,RF_RESIDUAL_R15,6,headline_yy_squared_error,31,12,2000,1509,20,31,-0.042943383504394216,-0.1797250510862415,0.032643687059811265,0.878,ok
paired_RF_RESIDUAL_R15,full,RF_RESIDUAL_R15,9,headline_yy_squared_error,81,12,2000,1509,70,81,-1.5464476347175506,-5.193295507395543,1.2510078163996874,0.8515,ok
paired_RF_RESIDUAL_R15,origins_2019_2021,RF_RESIDUAL_R15,9,headline_yy_squared_error,35,12,2000,1509,24,35,-2.440528657901171,-3.4043630647461067,-0.5534057560746402,1.0,ok
paired_RF_RESIDUAL_R15,origins_2022_2023,RF_RESIDUAL_R15,9,headline_yy_squared_error,24,12,2000,1509,13,24,-1.6546318533094106,-7.2379244982885025,5.609645303869389,0.421,ok
paired_RF_RESIDUAL_R15,origins_2024plus,RF_RESIDUAL_R15,9,headline_yy_squared_error,22,12,2000,1509,11,22,-0.006026859370670412,-0.1932408322997665,0.25354869436273986,0.462,ok
paired_RF_RESIDUAL_R15,recent_targets,RF_RESIDUAL_R15,9,headline_yy_squared_error,31,12,2000,1509,20,31,0.7907561891070061,-0.1816415517592745,1.1429291053203405,0.2465,ok
paired_RF_RESIDUAL_R15,full,RF_RESIDUAL_R15,12,headline_yy_squared_error,78,12,2000,1509,67,78,-2.963438306694722,-11.021809445347621,3.0429474010307342,0.8295,ok
paired_RF_RESIDUAL_R15,origins_2019_2021,RF_RESIDUAL_R15,12,headline_yy_squared_error,35,12,2000,1509,24,35,-4.376524366543324,-6.8764503550153195,-0.6914171442984758,1.0,ok
paired_RF_RESIDUAL_R15,origins_2022_2023,RF_RESIDUAL_R15,12,headline_yy_squared_error,24,12,2000,1509,13,24,-3.6369103518404238,-13.723334728590876,12.242436220017447,0.3635,ok
paired_RF_RESIDUAL_R15,origins_2024plus,RF_RESIDUAL_R15,12,headline_yy_squared_error,19,12,2000,1509,8,19,0.4903164921577976,-0.11286969764727157,0.4903164921577976,0.125,ok
paired_RF_RESIDUAL_R15,recent_targets,RF_RESIDUAL_R15,12,headline_yy_squared_error,31,12,2000,1509,20,31,4.821558008795377,0.0987627463223839,8.070381634135328,0.005,ok
paired_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,3,headline_yy_squared_error,87,12,2000,1509,76,87,0.012975253261926776,-0.3001300509856559,0.360578990941875,0.4455,ok
paired_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_LOCAL_CORE_R14B,3,headline_yy_squared_error,35,12,2000,1509,24,35,0.11109767174949897,-0.16456975522442657,0.15657811021812748,0.813,ok
paired_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STABLE_LOCAL_CORE_R14B,3,headline_yy_squared_error,24,12,2000,1509,13,24,-0.028919345026953074,-1.0906857218305162,0.529831559145582,0.748,ok
paired_STABLE_LOCAL_CORE_R14B,origins_2024plus,STABLE_LOCAL_CORE_R14B,3,headline_yy_squared_error,28,12,2000,1509,17,28,-0.07376811417135569,-0.12104114134405702,-0.020513466873670852,1.0,ok
paired_STABLE_LOCAL_CORE_R14B,recent_targets,STABLE_LOCAL_CORE_R14B,3,headline_yy_squared_error,31,12,2000,1509,20,31,-0.0647535251899571,-0.13313134979699648,-0.0269532254689437,1.0,ok
paired_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,6,headline_yy_squared_error,84,12,2000,1509,73,84,0.48848555992758635,-0.3547865236874875,1.7981808916245845,0.1425,ok
paired_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_LOCAL_CORE_R14B,6,headline_yy_squared_error,35,12,2000,1509,24,35,0.7356315265401326,-0.6101594439268966,1.0533558271084082,0.5695,ok
paired_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STABLE_LOCAL_CORE_R14B,6,headline_yy_squared_error,24,12,2000,1509,13,24,0.8642764486730691,-1.9533346448377615,3.576392582763629,0.1315,ok
paired_STABLE_LOCAL_CORE_R14B,origins_2024plus,STABLE_LOCAL_CORE_R14B,6,headline_yy_squared_error,25,12,2000,1509,14,25,-0.21827804652564103,-0.26968134809369587,-0.11271959953928579,1.0,ok
paired_STABLE_LOCAL_CORE_R14B,recent_targets,STABLE_LOCAL_CORE_R14B,6,headline_yy_squared_error,31,12,2000,1509,20,31,-0.028054292980505723,-0.2970375087398787,0.013036042996206256,0.9575,ok
paired_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,9,headline_yy_squared_error,81,12,2000,1509,70,81,0.408932553672564,-1.329992779039958,2.8395284919950354,0.315,ok
paired_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_LOCAL_CORE_R14B,9,headline_yy_squared_error,35,12,2000,1509,24,35,0.3533290397073167,-2.0818416746308914,0.7442773339133664,0.8505,ok
paired_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STABLE_LOCAL_CORE_R14B,9,headline_yy_squared_error,24,12,2000,1509,13,24,1.3722231644107101,-3.9143803739691,7.397617445341961,0.202,ok
paired_STABLE_LOCAL_CORE_R14B,origins_2024plus,STABLE_LOCAL_CORE_R14B,9,headline_yy_squared_error,22,12,2000,1509,11,22,-0.5534697949152476,-0.7318125339460745,-0.3334791896643766,1.0,ok
paired_STABLE_LOCAL_CORE_R14B,recent_targets,STABLE_LOCAL_CORE_R14B,9,headline_yy_squared_error,31,12,2000,1509,20,31,0.8633562207053534,-0.6877427487687165,1.5747274962386821,0.649,ok
paired_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,12,headline_yy_squared_error,78,12,2000,1509,67,78,-0.24762203768788332,-4.499490993377062,4.0978708608498895,0.5395,ok
paired_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_LOCAL_CORE_R14B,12,headline_yy_squared_error,35,12,2000,1509,24,35,-0.09931000979868888,-4.9235810100162665,0.670225703712768,0.907,ok
paired_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STABLE_LOCAL_CORE_R14B,12,headline_yy_squared_error,24,12,2000,1509,13,24,0.10266002225315478,-9.71614030404975,12.270008198413327,0.314,ok
paired_STABLE_LOCAL_CORE_R14B,origins_2024plus,STABLE_LOCAL_CORE_R14B,12,headline_yy_squared_error,19,12,2000,1509,8,19,-0.9632899542513951,-1.457806827331573,-0.9632899542513951,1.0,ok
