edge,horizon,n_train,n_features,seconds
2024-03,4,259,70,3.7528718000103254
2024-03,5,258,70,3.8080235999950673
2024-03,6,257,70,3.7355662000190932
2024-03,7,256,70,3.6994460999849252
2024-03,8,255,70,3.9269348999951035
2024-03,9,254,70,3.800931399979163
2024-03,10,253,70,3.800551699998323
2024-03,11,252,70,3.707663200009847
2024-03,12,251,70,3.8593884000147227
2024-03,13,250,70,3.847645499976352
2024-04,1,263,70,3.898891499993624
2024-04,2,262,70,3.908181600010721
2024-04,3,261,70,3.913103700004285
2024-04,4,260,70,3.8416924999910407
2024-04,5,259,70,3.8599170000234153
2024-04,6,258,70,3.785101300018141
2024-04,7,257,70,3.782038899982581
2024-04,8,256,70,3.9406059000175446
2024-04,9,255,70,3.8926004999957513
2024-04,10,254,70,3.723001199978171
2024-04,11,253,70,3.7117528000089806
2024-04,12,252,70,3.977349000022514
