origin,target,h,model,pressure_family,core_mm_forecast,pressure_mm_forecast,statistical_remainder_forecast,definition,core_mm_actual,pressure_mm_actual,statistical_remainder_actual
2022-07,2023-02,7,MONTHLY_IMPORTED_CORE_R17,imported,1.3113782087484331,1.7707843209568044,-0.45940611220837124,Statistical difference; not an uncovered core component,0.7,0.3601865469187804,0.3398134530812196
2022-07,2023-03,8,MONTHLY_IMPORTED_CORE_R17,imported,0.9083681059574186,0.5239766194692593,0.38439148648815924,Statistical difference; not an uncovered core component,0.2,-0.09400796856817158,0.2940079685681716
2022-07,2023-04,9,MONTHLY_IMPORTED_CORE_R17,imported,1.5211068408823494,0.7190581737791603,0.8020486671031891,Statistical difference; not an uncovered core component,0.2,-0.2423390758767625,0.4423390758767625
2022-07,2023-05,10,MONTHLY_IMPORTED_CORE_R17,imported,1.3117299248462235,0.8487252220131127,0.4630047028331108,Statistical difference; not an uncovered core component,0.1,0.21779503673596862,-0.11779503673596861
2022-07,2023-06,11,MONTHLY_IMPORTED_CORE_R17,imported,1.2947598991070164,1.1317620775390724,0.16299782156794396,Statistical difference; not an uncovered core component,0.5,1.1054793949489883,-0.6054793949489883
2022-07,2023-07,12,MONTHLY_IMPORTED_CORE_R17,imported,1.5876350286196212,2.418229491764366,-0.8305944631447446,Statistical difference; not an uncovered core component,1.0,2.181005736232171,-1.181005736232171
2022-07,2022-08,1,MONTHLY_BOTH_CORE_R17,both,1.2204694164950625,2.3297095440968416,-1.1092401276017791,Statistical difference; not an uncovered core component,0.9,1.0595612751503622,-0.15956127515036223
2022-07,2022-09,2,MONTHLY_BOTH_CORE_R17,both,0.5957405104525854,0.9309394411622504,-0.335198930709665,Statistical difference; not an uncovered core component,0.3,-0.6179745995423969,0.9179745995423969
2022-07,2022-10,3,MONTHLY_BOTH_CORE_R17,both,1.6058595288658808,2.3908189629710317,-0.7849594341051509,Statistical difference; not an uncovered core component,1.2,0.6219476037695909,0.578052396230409
2022-07,2022-11,4,MONTHLY_BOTH_CORE_R17,both,1.1437140595302562,2.662120820455894,-1.518406760925638,Statistical difference; not an uncovered core component,0.4,0.31772009148469177,0.08227990851530825
2022-07,2022-12,5,MONTHLY_BOTH_CORE_R17,both,1.201080497541277,2.095992171137154,-0.8949116735958771,Statistical difference; not an uncovered core component,0.4,0.28357711503891087,0.11642288496108916
2022-07,2023-01,6,MONTHLY_BOTH_CORE_R17,both,1.527519293463021,2.903244658810492,-1.3757253653474708,Statistical difference; not an uncovered core component,0.8,0.8397509240262644,-0.039750924026264345
2022-07,2023-02,7,MONTHLY_BOTH_CORE_R17,both,1.3164986008055246,1.4321847153603022,-0.11568611455477762,Statistical difference; not an uncovered core component,0.7,0.3601865469187804,0.3398134530812196
2022-07,2023-03,8,MONTHLY_BOTH_CORE_R17,both,0.8922700668454752,0.1694833026325328,0.7227867642129424,Statistical difference; not an uncovered core component,0.2,-0.09400796856817158,0.2940079685681716
2022-07,2023-04,9,MONTHLY_BOTH_CORE_R17,both,1.4852400490375994,0.38821472023355263,1.0970253288040468,Statistical difference; not an uncovered core component,0.2,-0.2423390758767625,0.4423390758767625
2022-07,2023-05,10,MONTHLY_BOTH_CORE_R17,both,1.2626854530854026,0.5439514328254539,0.7187340202599487,Statistical difference; not an uncovered core component,0.1,0.21779503673596862,-0.11779503673596861
2022-07,2023-06,11,MONTHLY_BOTH_CORE_R17,both,1.188513709743052,0.8891696257174682,0.2993440840255839,Statistical difference; not an uncovered core component,0.5,1.1054793949489883,-0.6054793949489883
