period,model,block,fit_status,target_center,target_scale,dropped_columns,n_train,train_start,train_end,training_last_release,as_of
2022-08,POOL_12,catering,estimated,0.5316119048932152,0.7060845235713286,,90,2015-02,2022-07,2022-08-10 09:00:00,2022-09-11 23:59:00
2022-08,POOL_12,accommodation,estimated,0.35581503784563245,0.9951252319309093,,90,2015-02,2022-07,2022-08-10 09:00:00,2022-09-11 23:59:00
2022-08,POOL_12,package_holidays,estimated,1.036818595968614,9.011529847888792,,90,2015-02,2022-07,2022-08-10 09:00:00,2022-09-11 23:59:00
2022-08,POOL_12,remaining_core_tax_reconciliation,estimated,0.25374580728701346,0.4202562513695655,,90,2015-02,2022-07,2022-08-10 09:00:00,2022-09-11 23:59:00
2022-08,POOL_48,actual_rent,estimated,0.23028229655355364,0.2399023034221818,,90,2015-02,2022-07,2022-08-10 09:00:00,2022-09-11 23:59:00
2022-08,POOL_48,imputed_rent,estimated,0.45459886823037726,0.5671332482395399,,90,2015-02,2022-07,2022-08-10 09:00:00,2022-09-11 23:59:00
2022-08,POOL_48,catering,estimated,0.5316119048932152,0.7060845235713286,,90,2015-02,2022-07,2022-08-10 09:00:00,2022-09-11 23:59:00
2022-08,POOL_48,accommodation,estimated,0.35581503784563245,0.9951252319309093,,90,2015-02,2022-07,2022-08-10 09:00:00,2022-09-11 23:59:00
2022-08,POOL_48,package_holidays,estimated,1.036818595968614,9.011529847888792,,90,2015-02,2022-07,2022-08-10 09:00:00,2022-09-11 23:59:00
2022-08,POOL_48,remaining_core_tax_reconciliation,estimated,0.25374580728701346,0.4202562513695655,,90,2015-02,2022-07,2022-08-10 09:00:00,2022-09-11 23:59:00
2022-09,POOL_SEPARATE,actual_rent,estimated,0.2322333739823882,0.23929071464384755,,91,2015-02,2022-08,2022-09-12 09:00:00,2022-10-10 23:59:00
2022-09,POOL_SEPARATE,imputed_rent,estimated,0.45841799096886937,0.5651492198493919,,91,2015-02,2022-08,2022-09-12 09:00:00,2022-10-10 23:59:00
2022-09,POOL_SEPARATE,catering,estimated,0.5422535323119713,0.7094512497654496,,91,2015-02,2022-08,2022-09-12 09:00:00,2022-10-10 23:59:00
2022-09,POOL_SEPARATE,accommodation,estimated,0.363242208265543,0.9921144090058339,,91,2015-02,2022-08,2022-09-12 09:00:00,2022-10-10 23:59:00
2022-09,POOL_SEPARATE,package_holidays,estimated,1.057080572235047,8.963410209948714,,91,2015-02,2022-08,2022-09-12 09:00:00,2022-10-10 23:59:00
2022-09,POOL_SEPARATE,remaining_core_tax_reconciliation,estimated,0.25961528709758097,0.421651909275617,,91,2015-02,2022-08,2022-09-12 09:00:00,2022-10-10 23:59:00
2022-09,POOL_12,actual_rent,estimated,0.2322333739823882,0.23929071464384755,,91,2015-02,2022-08,2022-09-12 09:00:00,2022-10-10 23:59:00
2022-09,POOL_12,imputed_rent,estimated,0.45841799096886937,0.5651492198493919,,91,2015-02,2022-08,2022-09-12 09:00:00,2022-10-10 23:59:00
2022-09,POOL_12,catering,estimated,0.5422535323119713,0.7094512497654496,,91,2015-02,2022-08,2022-09-12 09:00:00,2022-10-10 23:59:00
2022-09,POOL_12,accommodation,estimated,0.363242208265543,0.9921144090058339,,91,2015-02,2022-08,2022-09-12 09:00:00,2022-10-10 23:59:00
2022-09,POOL_12,package_holidays,estimated,1.057080572235047,8.963410209948714,,91,2015-02,2022-08,2022-09-12 09:00:00,2022-10-10 23:59:00
2022-09,POOL_12,remaining_core_tax_reconciliation,estimated,0.25961528709758097,0.421651909275617,,91,2015-02,2022-08,2022-09-12 09:00:00,2022-10-10 23:59:00
2022-09,POOL_48,actual_rent,estimated,0.2322333739823882,0.23929071464384755,,91,2015-02,2022-08,2022-09-12 09:00:00,2022-10-10 23:59:00
2022-09,POOL_48,imputed_rent,estimated,0.45841799096886937,0.5651492198493919,,91,2015-02,2022-08,2022-09-12 09:00:00,2022-10-10 23:59:00
2022-09,POOL_48,catering,estimated,0.5422535323119713,0.7094512497654496,,91,2015-02,2022-08,2022-09-12 09:00:00,2022-10-10 23:59:00
2022-09,POOL_48,accommodation,estimated,0.363242208265543,0.9921144090058339,,91,2015-02,2022-08,2022-09-12 09:00:00,2022-10-10 23:59:00
2022-09,POOL_48,package_holidays,estimated,1.057080572235047,8.963410209948714,,91,2015-02,2022-08,2022-09-12 09:00:00,2022-10-10 23:59:00
2022-09,POOL_48,remaining_core_tax_reconciliation,estimated,0.25961528709758097,0.421651909275617,,91,2015-02,2022-08,2022-09-12 09:00:00,2022-10-10 23:59:00
2022-10,POOL_SEPARATE,actual_rent,estimated,0.2332410446339235,0.23816849424690428,,92,2015-02,2022-09,2022-10-11 09:00:00,2022-11-09 23:59:00
2022-10,POOL_SEPARATE,imputed_rent,estimated,0.4613639146629281,0.562745270418842,,92,2015-02,2022-09,2022-10-11 09:00:00,2022-11-09 23:59:00
2022-10,POOL_SEPARATE,catering,estimated,0.5584466428785095,0.7224361724777576,,92,2015-02,2022-09,2022-10-11 09:00:00,2022-11-09 23:59:00
2022-10,POOL_SEPARATE,accommodation,estimated,0.36087956383326536,0.9869083889080688,,92,2015-02,2022-09,2022-10-11 09:00:00,2022-11-09 23:59:00
2022-10,POOL_SEPARATE,package_holidays,estimated,0.8226091995554733,9.193351042690512,,92,2015-02,2022-09,2022-10-11 09:00:00,2022-11-09 23:59:00
2022-10,POOL_SEPARATE,remaining_core_tax_reconciliation,estimated,0.26701547875754167,0.42535981904883724,,92,2015-02,2022-09,2022-10-11 09:00:00,2022-11-09 23:59:00
2022-10,POOL_12,actual_rent,estimated,0.2332410446339235,0.23816849424690428,,92,2015-02,2022-09,2022-10-11 09:00:00,2022-11-09 23:59:00
2022-10,POOL_12,imputed_rent,estimated,0.4613639146629281,0.562745270418842,,92,2015-02,2022-09,2022-10-11 09:00:00,2022-11-09 23:59:00
2022-10,POOL_12,catering,estimated,0.5584466428785095,0.7224361724777576,,92,2015-02,2022-09,2022-10-11 09:00:00,2022-11-09 23:59:00
2022-10,POOL_12,accommodation,estimated,0.36087956383326536,0.9869083889080688,,92,2015-02,2022-09,2022-10-11 09:00:00,2022-11-09 23:59:00
2022-10,POOL_12,package_holidays,estimated,0.8226091995554733,9.193351042690512,,92,2015-02,2022-09,2022-10-11 09:00:00,2022-11-09 23:59:00
2022-10,POOL_12,remaining_core_tax_reconciliation,estimated,0.26701547875754167,0.42535981904883724,,92,2015-02,2022-09,2022-10-11 09:00:00,2022-11-09 23:59:00
2022-10,POOL_48,actual_rent,estimated,0.2332410446339235,0.23816849424690428,,92,2015-02,2022-09,2022-10-11 09:00:00,2022-11-09 23:59:00
2022-10,POOL_48,imputed_rent,estimated,0.4613639146629281,0.562745270418842,,92,2015-02,2022-09,2022-10-11 09:00:00,2022-11-09 23:59:00
2022-10,POOL_48,catering,estimated,0.5584466428785095,0.7224361724777576,,92,2015-02,2022-09,2022-10-11 09:00:00,2022-11-09 23:59:00
2022-10,POOL_48,accommodation,estimated,0.36087956383326536,0.9869083889080688,,92,2015-02,2022-09,2022-10-11 09:00:00,2022-11-09 23:59:00
2022-10,POOL_48,package_holidays,estimated,0.8226091995554733,9.193351042690512,,92,2015-02,2022-09,2022-10-11 09:00:00,2022-11-09 23:59:00
2022-10,POOL_48,remaining_core_tax_reconciliation,estimated,0.26701547875754167,0.42535981904883724,,92,2015-02,2022-09,2022-10-11 09:00:00,2022-11-09 23:59:00
2022-11,POOL_SEPARATE,actual_rent,estimated,0.23682771748122766,0.23938261543615774,,93,2015-02,2022-10,2022-11-10 09:00:00,2022-12-11 23:59:00
2022-11,POOL_SEPARATE,imputed_rent,estimated,0.4620660476000401,0.5597194737153306,,93,2015-02,2022-10,2022-11-10 09:00:00,2022-12-11 23:59:00
2022-11,POOL_SEPARATE,catering,estimated,0.5673671165467551,0.7236307800829509,,93,2015-02,2022-10,2022-11-10 09:00:00,2022-12-11 23:59:00
2022-11,POOL_SEPARATE,accommodation,estimated,0.3507339158828304,0.9863945550387523,,93,2015-02,2022-10,2022-11-10 09:00:00,2022-12-11 23:59:00
2022-11,POOL_SEPARATE,package_holidays,estimated,0.8091258279841457,9.144175207573538,,93,2015-02,2022-10,2022-11-10 09:00:00,2022-12-11 23:59:00
2022-11,POOL_SEPARATE,remaining_core_tax_reconciliation,estimated,0.27830879624816424,0.4464112149964237,,93,2015-02,2022-10,2022-11-10 09:00:00,2022-12-11 23:59:00
2022-11,POOL_12,actual_rent,estimated,0.23682771748122766,0.23938261543615774,,93,2015-02,2022-10,2022-11-10 09:00:00,2022-12-11 23:59:00
2022-11,POOL_12,imputed_rent,estimated,0.4620660476000401,0.5597194737153306,,93,2015-02,2022-10,2022-11-10 09:00:00,2022-12-11 23:59:00
2022-11,POOL_12,catering,estimated,0.5673671165467551,0.7236307800829509,,93,2015-02,2022-10,2022-11-10 09:00:00,2022-12-11 23:59:00
2022-11,POOL_12,accommodation,estimated,0.3507339158828304,0.9863945550387523,,93,2015-02,2022-10,2022-11-10 09:00:00,2022-12-11 23:59:00
2022-11,POOL_12,package_holidays,estimated,0.8091258279841457,9.144175207573538,,93,2015-02,2022-10,2022-11-10 09:00:00,2022-12-11 23:59:00
2022-11,POOL_12,remaining_core_tax_reconciliation,estimated,0.27830879624816424,0.4464112149964237,,93,2015-02,2022-10,2022-11-10 09:00:00,2022-12-11 23:59:00
2022-11,POOL_48,actual_rent,estimated,0.23682771748122766,0.23938261543615774,,93,2015-02,2022-10,2022-11-10 09:00:00,2022-12-11 23:59:00
2022-11,POOL_48,imputed_rent,estimated,0.4620660476000401,0.5597194737153306,,93,2015-02,2022-10,2022-11-10 09:00:00,2022-12-11 23:59:00
2022-11,POOL_48,catering,estimated,0.5673671165467551,0.7236307800829509,,93,2015-02,2022-10,2022-11-10 09:00:00,2022-12-11 23:59:00
2022-11,POOL_48,accommodation,estimated,0.3507339158828304,0.9863945550387523,,93,2015-02,2022-10,2022-11-10 09:00:00,2022-12-11 23:59:00
2022-11,POOL_48,package_holidays,estimated,0.8091258279841457,9.144175207573538,,93,2015-02,2022-10,2022-11-10 09:00:00,2022-12-11 23:59:00
2022-11,POOL_48,remaining_core_tax_reconciliation,estimated,0.27830879624816424,0.4464112149964237,,93,2015-02,2022-10,2022-11-10 09:00:00,2022-12-11 23:59:00
2022-12,POOL_SEPARATE,actual_rent,estimated,0.24116063945752123,0.24176980817491434,,94,2015-02,2022-11,2022-12-12 09:00:00,2023-01-10 23:59:00
2022-12,POOL_SEPARATE,imputed_rent,estimated,0.4571504513489758,0.5587383590837671,,94,2015-02,2022-11,2022-12-12 09:00:00,2023-01-10 23:59:00
2022-12,POOL_SEPARATE,catering,estimated,0.5720962404335423,0.721188758685266,,94,2015-02,2022-11,2022-12-12 09:00:00,2023-01-10 23:59:00
2022-12,POOL_SEPARATE,accommodation,estimated,0.34466461656726594,0.9828401451382353,,94,2015-02,2022-11,2022-12-12 09:00:00,2023-01-10 23:59:00
2022-12,POOL_SEPARATE,package_holidays,estimated,0.8012862145594737,9.095197704941025,,94,2015-02,2022-11,2022-12-12 09:00:00,2023-01-10 23:59:00
2022-12,POOL_SEPARATE,remaining_core_tax_reconciliation,estimated,0.2804263085140126,0.44431898915197604,,94,2015-02,2022-11,2022-12-12 09:00:00,2023-01-10 23:59:00
2022-12,POOL_12,actual_rent,estimated,0.24116063945752123,0.24176980817491434,,94,2015-02,2022-11,2022-12-12 09:00:00,2023-01-10 23:59:00
2022-12,POOL_12,imputed_rent,estimated,0.4571504513489758,0.5587383590837671,,94,2015-02,2022-11,2022-12-12 09:00:00,2023-01-10 23:59:00
2022-12,POOL_12,catering,estimated,0.5720962404335423,0.721188758685266,,94,2015-02,2022-11,2022-12-12 09:00:00,2023-01-10 23:59:00
2022-12,POOL_12,accommodation,estimated,0.34466461656726594,0.9828401451382353,,94,2015-02,2022-11,2022-12-12 09:00:00,2023-01-10 23:59:00
2022-12,POOL_12,package_holidays,estimated,0.8012862145594737,9.095197704941025,,94,2015-02,2022-11,2022-12-12 09:00:00,2023-01-10 23:59:00
2022-12,POOL_12,remaining_core_tax_reconciliation,estimated,0.2804263085140126,0.44431898915197604,,94,2015-02,2022-11,2022-12-12 09:00:00,2023-01-10 23:59:00
2022-12,POOL_48,actual_rent,estimated,0.24116063945752123,0.24176980817491434,,94,2015-02,2022-11,2022-12-12 09:00:00,2023-01-10 23:59:00
2022-12,POOL_48,imputed_rent,estimated,0.4571504513489758,0.5587383590837671,,94,2015-02,2022-11,2022-12-12 09:00:00,2023-01-10 23:59:00
2022-12,POOL_48,catering,estimated,0.5720962404335423,0.721188758685266,,94,2015-02,2022-11,2022-12-12 09:00:00,2023-01-10 23:59:00
2022-12,POOL_48,accommodation,estimated,0.34466461656726594,0.9828401451382353,,94,2015-02,2022-11,2022-12-12 09:00:00,2023-01-10 23:59:00
2022-12,POOL_48,package_holidays,estimated,0.8012862145594737,9.095197704941025,,94,2015-02,2022-11,2022-12-12 09:00:00,2023-01-10 23:59:00
2022-12,POOL_48,remaining_core_tax_reconciliation,estimated,0.2804263085140126,0.44431898915197604,,94,2015-02,2022-11,2022-12-12 09:00:00,2023-01-10 23:59:00
2023-01,POOL_SEPARATE,actual_rent,estimated,0.24283263272638944,0.24103191052079945,,95,2015-02,2022-12,2023-01-11 09:00:00,2023-02-09 23:59:00
2023-01,POOL_SEPARATE,imputed_rent,estimated,0.4502703028692608,0.5597895686573229,,95,2015-02,2022-12,2023-01-11 09:00:00,2023-02-09 23:59:00
2023-01,POOL_SEPARATE,catering,estimated,0.5728973611728303,0.7173848874236486,,95,2015-02,2022-12,2023-01-11 09:00:00,2023-02-09 23:59:00
2023-01,POOL_SEPARATE,accommodation,estimated,0.35262942677080084,0.9806758143790967,,95,2015-02,2022-12,2023-01-11 09:00:00,2023-02-09 23:59:00
2023-01,POOL_SEPARATE,package_holidays,estimated,0.814876381694133,9.047659321998193,,95,2015-02,2022-12,2023-01-11 09:00:00,2023-02-09 23:59:00
2023-01,POOL_SEPARATE,remaining_core_tax_reconciliation,estimated,0.28257109795752205,0.44244822987008975,,95,2015-02,2022-12,2023-01-11 09:00:00,2023-02-09 23:59:00
2023-01,POOL_12,actual_rent,estimated,0.24283263272638944,0.24103191052079945,,95,2015-02,2022-12,2023-01-11 09:00:00,2023-02-09 23:59:00
2023-01,POOL_12,imputed_rent,estimated,0.4502703028692608,0.5597895686573229,,95,2015-02,2022-12,2023-01-11 09:00:00,2023-02-09 23:59:00
2023-01,POOL_12,catering,estimated,0.5728973611728303,0.7173848874236486,,95,2015-02,2022-12,2023-01-11 09:00:00,2023-02-09 23:59:00
2023-01,POOL_12,accommodation,estimated,0.35262942677080084,0.9806758143790967,,95,2015-02,2022-12,2023-01-11 09:00:00,2023-02-09 23:59:00
2023-01,POOL_12,package_holidays,estimated,0.814876381694133,9.047659321998193,,95,2015-02,2022-12,2023-01-11 09:00:00,2023-02-09 23:59:00
2023-01,POOL_12,remaining_core_tax_reconciliation,estimated,0.28257109795752205,0.44244822987008975,,95,2015-02,2022-12,2023-01-11 09:00:00,2023-02-09 23:59:00
2023-01,POOL_48,actual_rent,estimated,0.24283263272638944,0.24103191052079945,,95,2015-02,2022-12,2023-01-11 09:00:00,2023-02-09 23:59:00
2023-01,POOL_48,imputed_rent,estimated,0.4502703028692608,0.5597895686573229,,95,2015-02,2022-12,2023-01-11 09:00:00,2023-02-09 23:59:00
2023-01,POOL_48,catering,estimated,0.5728973611728303,0.7173848874236486,,95,2015-02,2022-12,2023-01-11 09:00:00,2023-02-09 23:59:00
2023-01,POOL_48,accommodation,estimated,0.35262942677080084,0.9806758143790967,,95,2015-02,2022-12,2023-01-11 09:00:00,2023-02-09 23:59:00
2023-01,POOL_48,package_holidays,estimated,0.814876381694133,9.047659321998193,,95,2015-02,2022-12,2023-01-11 09:00:00,2023-02-09 23:59:00
2023-01,POOL_48,remaining_core_tax_reconciliation,estimated,0.28257109795752205,0.44244822987008975,,95,2015-02,2022-12,2023-01-11 09:00:00,2023-02-09 23:59:00
2023-02,POOL_SEPARATE,actual_rent,estimated,0.25192331205846435,0.2557700613760356,,96,2015-02,2023-01,2023-02-10 09:00:00,2023-03-09 23:59:00
2023-02,POOL_SEPARATE,imputed_rent,estimated,0.43669437916537873,0.5725025210235656,,96,2015-02,2023-01,2023-02-10 09:00:00,2023-03-09 23:59:00
2023-02,POOL_SEPARATE,catering,estimated,0.5809568075716203,0.7179550481281531,,96,2015-02,2023-01,2023-02-10 09:00:00,2023-03-09 23:59:00
2023-02,POOL_SEPARATE,accommodation,estimated,0.35046915443462784,0.9757303120478134,,96,2015-02,2023-01,2023-02-10 09:00:00,2023-03-09 23:59:00
2023-02,POOL_SEPARATE,package_holidays,estimated,0.9234375560161502,9.06255285633221,,96,2015-02,2023-01,2023-02-10 09:00:00,2023-03-09 23:59:00
2023-02,POOL_SEPARATE,remaining_core_tax_reconciliation,estimated,0.28874674705119746,0.442451536900727,,96,2015-02,2023-01,2023-02-10 09:00:00,2023-03-09 23:59:00
2023-02,POOL_12,actual_rent,estimated,0.25192331205846435,0.2557700613760356,,96,2015-02,2023-01,2023-02-10 09:00:00,2023-03-09 23:59:00
2023-02,POOL_12,imputed_rent,estimated,0.43669437916537873,0.5725025210235656,,96,2015-02,2023-01,2023-02-10 09:00:00,2023-03-09 23:59:00
2023-02,POOL_12,catering,estimated,0.5809568075716203,0.7179550481281531,,96,2015-02,2023-01,2023-02-10 09:00:00,2023-03-09 23:59:00
2023-02,POOL_12,accommodation,estimated,0.35046915443462784,0.9757303120478134,,96,2015-02,2023-01,2023-02-10 09:00:00,2023-03-09 23:59:00
2023-02,POOL_12,package_holidays,estimated,0.9234375560161502,9.06255285633221,,96,2015-02,2023-01,2023-02-10 09:00:00,2023-03-09 23:59:00
2023-02,POOL_12,remaining_core_tax_reconciliation,estimated,0.28874674705119746,0.442451536900727,,96,2015-02,2023-01,2023-02-10 09:00:00,2023-03-09 23:59:00
2023-02,POOL_48,actual_rent,estimated,0.25192331205846435,0.2557700613760356,,96,2015-02,2023-01,2023-02-10 09:00:00,2023-03-09 23:59:00
2023-02,POOL_48,imputed_rent,estimated,0.43669437916537873,0.5725025210235656,,96,2015-02,2023-01,2023-02-10 09:00:00,2023-03-09 23:59:00
2023-02,POOL_48,catering,estimated,0.5809568075716203,0.7179550481281531,,96,2015-02,2023-01,2023-02-10 09:00:00,2023-03-09 23:59:00
2023-02,POOL_48,accommodation,estimated,0.35046915443462784,0.9757303120478134,,96,2015-02,2023-01,2023-02-10 09:00:00,2023-03-09 23:59:00
2023-02,POOL_48,package_holidays,estimated,0.9234375560161502,9.06255285633221,,96,2015-02,2023-01,2023-02-10 09:00:00,2023-03-09 23:59:00
2023-02,POOL_48,remaining_core_tax_reconciliation,estimated,0.28874674705119746,0.442451536900727,,96,2015-02,2023-01,2023-02-10 09:00:00,2023-03-09 23:59:00
2023-03,POOL_SEPARATE,actual_rent,estimated,0.25663770944091335,0.2586363490659034,,97,2015-02,2023-02,2023-03-10 09:00:00,2023-04-12 23:59:00
2023-03,POOL_SEPARATE,imputed_rent,estimated,0.42468727519982785,0.5816610025029039,,97,2015-02,2023-02,2023-03-10 09:00:00,2023-04-12 23:59:00
2023-03,POOL_SEPARATE,catering,estimated,0.5827099433318538,0.7144145924422779,,97,2015-02,2023-02,2023-03-10 09:00:00,2023-04-12 23:59:00
2023-03,POOL_SEPARATE,accommodation,estimated,0.3685362061307968,0.9868105384053677,,97,2015-02,2023-02,2023-03-10 09:00:00,2023-04-12 23:59:00
2023-03,POOL_SEPARATE,package_holidays,estimated,0.9722101970438725,9.02801670324328,,97,2015-02,2023-02,2023-03-10 09:00:00,2023-04-12 23:59:00
2023-03,POOL_SEPARATE,remaining_core_tax_reconciliation,estimated,0.29549983148216524,0.4451377390228399,,97,2015-02,2023-02,2023-03-10 09:00:00,2023-04-12 23:59:00
2023-03,POOL_12,actual_rent,estimated,0.25663770944091335,0.2586363490659034,,97,2015-02,2023-02,2023-03-10 09:00:00,2023-04-12 23:59:00
2023-03,POOL_12,imputed_rent,estimated,0.42468727519982785,0.5816610025029039,,97,2015-02,2023-02,2023-03-10 09:00:00,2023-04-12 23:59:00
2023-03,POOL_12,catering,estimated,0.5827099433318538,0.7144145924422779,,97,2015-02,2023-02,2023-03-10 09:00:00,2023-04-12 23:59:00
2023-03,POOL_12,accommodation,estimated,0.3685362061307968,0.9868105384053677,,97,2015-02,2023-02,2023-03-10 09:00:00,2023-04-12 23:59:00
2023-03,POOL_12,package_holidays,estimated,0.9722101970438725,9.02801670324328,,97,2015-02,2023-02,2023-03-10 09:00:00,2023-04-12 23:59:00
2023-03,POOL_12,remaining_core_tax_reconciliation,estimated,0.29549983148216524,0.4451377390228399,,97,2015-02,2023-02,2023-03-10 09:00:00,2023-04-12 23:59:00
2023-03,POOL_48,actual_rent,estimated,0.25663770944091335,0.2586363490659034,,97,2015-02,2023-02,2023-03-10 09:00:00,2023-04-12 23:59:00
2023-03,POOL_48,imputed_rent,estimated,0.42468727519982785,0.5816610025029039,,97,2015-02,2023-02,2023-03-10 09:00:00,2023-04-12 23:59:00
2023-03,POOL_48,catering,estimated,0.5827099433318538,0.7144145924422779,,97,2015-02,2023-02,2023-03-10 09:00:00,2023-04-12 23:59:00
2023-03,POOL_48,accommodation,estimated,0.3685362061307968,0.9868105384053677,,97,2015-02,2023-02,2023-03-10 09:00:00,2023-04-12 23:59:00
2023-03,POOL_48,package_holidays,estimated,0.9722101970438725,9.02801670324328,,97,2015-02,2023-02,2023-03-10 09:00:00,2023-04-12 23:59:00
2023-03,POOL_48,remaining_core_tax_reconciliation,estimated,0.29549983148216524,0.4451377390228399,,97,2015-02,2023-02,2023-03-10 09:00:00,2023-04-12 23:59:00
2023-04,POOL_SEPARATE,actual_rent,estimated,0.25880960595758895,0.25819648360059705,,98,2015-02,2023-03,2023-04-13 09:00:00,2023-05-10 23:59:00
2023-04,POOL_SEPARATE,imputed_rent,estimated,0.4183129152488091,0.5820855350950221,,98,2015-02,2023-03,2023-04-13 09:00:00,2023-05-10 23:59:00
2023-04,POOL_SEPARATE,catering,estimated,0.5861254662841874,0.7115263339340004,,98,2015-02,2023-03,2023-04-13 09:00:00,2023-05-10 23:59:00
2023-04,POOL_SEPARATE,accommodation,estimated,0.3901408923391097,1.0047380933761534,,98,2015-02,2023-03,2023-04-13 09:00:00,2023-05-10 23:59:00
2023-04,POOL_SEPARATE,package_holidays,estimated,0.9162700743391222,8.998416422784285,,98,2015-02,2023-03,2023-04-13 09:00:00,2023-05-10 23:59:00
2023-04,POOL_SEPARATE,remaining_core_tax_reconciliation,estimated,0.2966770826139202,0.44299103731434003,,98,2015-02,2023-03,2023-04-13 09:00:00,2023-05-10 23:59:00
2023-04,POOL_12,actual_rent,estimated,0.25880960595758895,0.25819648360059705,,98,2015-02,2023-03,2023-04-13 09:00:00,2023-05-10 23:59:00
2023-04,POOL_12,imputed_rent,estimated,0.4183129152488091,0.5820855350950221,,98,2015-02,2023-03,2023-04-13 09:00:00,2023-05-10 23:59:00
2023-04,POOL_12,catering,estimated,0.5861254662841874,0.7115263339340004,,98,2015-02,2023-03,2023-04-13 09:00:00,2023-05-10 23:59:00
2023-04,POOL_12,accommodation,estimated,0.3901408923391097,1.0047380933761534,,98,2015-02,2023-03,2023-04-13 09:00:00,2023-05-10 23:59:00
2023-04,POOL_12,package_holidays,estimated,0.9162700743391222,8.998416422784285,,98,2015-02,2023-03,2023-04-13 09:00:00,2023-05-10 23:59:00
2023-04,POOL_12,remaining_core_tax_reconciliation,estimated,0.2966770826139202,0.44299103731434003,,98,2015-02,2023-03,2023-04-13 09:00:00,2023-05-10 23:59:00
2023-04,POOL_48,actual_rent,estimated,0.25880960595758895,0.25819648360059705,,98,2015-02,2023-03,2023-04-13 09:00:00,2023-05-10 23:59:00
2023-04,POOL_48,imputed_rent,estimated,0.4183129152488091,0.5820855350950221,,98,2015-02,2023-03,2023-04-13 09:00:00,2023-05-10 23:59:00
2023-04,POOL_48,catering,estimated,0.5861254662841874,0.7115263339340004,,98,2015-02,2023-03,2023-04-13 09:00:00,2023-05-10 23:59:00
2023-04,POOL_48,accommodation,estimated,0.3901408923391097,1.0047380933761534,,98,2015-02,2023-03,2023-04-13 09:00:00,2023-05-10 23:59:00
2023-04,POOL_48,package_holidays,estimated,0.9162700743391222,8.998416422784285,,98,2015-02,2023-03,2023-04-13 09:00:00,2023-05-10 23:59:00
2023-04,POOL_48,remaining_core_tax_reconciliation,estimated,0.2966770826139202,0.44299103731434003,,98,2015-02,2023-03,2023-04-13 09:00:00,2023-05-10 23:59:00
2023-05,POOL_SEPARATE,actual_rent,estimated,0.2617021487212885,0.2584830328551929,,99,2015-02,2023-04,2023-05-11 09:00:00,2023-06-11 23:59:00
2023-05,POOL_SEPARATE,imputed_rent,estimated,0.41206328174525353,0.5824370530553119,,99,2015-02,2023-04,2023-05-11 09:00:00,2023-06-11 23:59:00
2023-05,POOL_SEPARATE,catering,estimated,0.5870920593703893,0.7079521185844178,,99,2015-02,2023-04,2023-05-11 09:00:00,2023-06-11 23:59:00
2023-05,POOL_SEPARATE,accommodation,estimated,0.4086000976447976,1.0163321866298045,,99,2015-02,2023-04,2023-05-11 09:00:00,2023-06-11 23:59:00
2023-05,POOL_SEPARATE,package_holidays,estimated,0.8478590314285903,8.978228408184984,,99,2015-02,2023-04,2023-05-11 09:00:00,2023-06-11 23:59:00
2023-05,POOL_SEPARATE,remaining_core_tax_reconciliation,estimated,0.2989059400767326,0.44128278599619475,,99,2015-02,2023-04,2023-05-11 09:00:00,2023-06-11 23:59:00
2023-05,POOL_12,actual_rent,estimated,0.2617021487212885,0.2584830328551929,,99,2015-02,2023-04,2023-05-11 09:00:00,2023-06-11 23:59:00
2023-05,POOL_12,imputed_rent,estimated,0.41206328174525353,0.5824370530553119,,99,2015-02,2023-04,2023-05-11 09:00:00,2023-06-11 23:59:00
2023-05,POOL_12,catering,estimated,0.5870920593703893,0.7079521185844178,,99,2015-02,2023-04,2023-05-11 09:00:00,2023-06-11 23:59:00
2023-05,POOL_12,accommodation,estimated,0.4086000976447976,1.0163321866298045,,99,2015-02,2023-04,2023-05-11 09:00:00,2023-06-11 23:59:00
2023-05,POOL_12,package_holidays,estimated,0.8478590314285903,8.978228408184984,,99,2015-02,2023-04,2023-05-11 09:00:00,2023-06-11 23:59:00
2023-05,POOL_12,remaining_core_tax_reconciliation,estimated,0.2989059400767326,0.44128278599619475,,99,2015-02,2023-04,2023-05-11 09:00:00,2023-06-11 23:59:00
2023-05,POOL_48,actual_rent,estimated,0.2617021487212885,0.2584830328551929,,99,2015-02,2023-04,2023-05-11 09:00:00,2023-06-11 23:59:00
2023-05,POOL_48,imputed_rent,estimated,0.41206328174525353,0.5824370530553119,,99,2015-02,2023-04,2023-05-11 09:00:00,2023-06-11 23:59:00
2023-05,POOL_48,catering,estimated,0.5870920593703893,0.7079521185844178,,99,2015-02,2023-04,2023-05-11 09:00:00,2023-06-11 23:59:00
2023-05,POOL_48,accommodation,estimated,0.4086000976447976,1.0163321866298045,,99,2015-02,2023-04,2023-05-11 09:00:00,2023-06-11 23:59:00
2023-05,POOL_48,package_holidays,estimated,0.8478590314285903,8.978228408184984,,99,2015-02,2023-04,2023-05-11 09:00:00,2023-06-11 23:59:00
2023-05,POOL_48,remaining_core_tax_reconciliation,estimated,0.2989059400767326,0.44128278599619475,,99,2015-02,2023-04,2023-05-11 09:00:00,2023-06-11 23:59:00
2023-06,POOL_SEPARATE,actual_rent,estimated,0.2637326872650593,0.2579746176135612,,100,2015-02,2023-05,2023-06-12 09:00:00,2023-07-12 23:59:00
