period,model,block,prediction,weight,contribution,units
2020-01,POOL_48,accommodation,-0.21711003836963022,0.007778524,-0.0016887956440990895,headline percentage-point projection
2020-01,POOL_48,package_holidays,6.730579419088358,0.019182249,0.12910765033122823,headline percentage-point projection
2020-01,POOL_48,remaining_core_tax_reconciliation,-0.02306449731793478,0.3337258502099969,-0.007697218977093977,headline percentage-point projection
2020-02,POOL_SEPARATE,actual_rent,0.5705584000659176,0.036321093,0.0207233047107254,headline percentage-point projection
2020-02,POOL_SEPARATE,imputed_rent,0.0058224912415653085,0.106143269,0.0006180182541036106,headline percentage-point projection
2020-02,POOL_SEPARATE,catering,0.21063718175570267,0.054804978,0.011543966112103286,headline percentage-point projection
2020-02,POOL_SEPARATE,accommodation,0.2007158543805541,0.008724414,0.0017511282099796674,headline percentage-point projection
2020-02,POOL_SEPARATE,package_holidays,5.318799005152491,0.019151497,0.10186296319078092,headline percentage-point projection
2020-02,POOL_SEPARATE,remaining_core_tax_reconciliation,0.1058149900777642,0.32485595620999685,0.034374629783063416,headline percentage-point projection
2020-02,POOL_12,actual_rent,0.5573748564851391,0.036321093,0.02024446399825839,headline percentage-point projection
2020-02,POOL_12,imputed_rent,-0.009594123314601744,0.106143269,-0.0010183516118009446,headline percentage-point projection
2020-02,POOL_12,catering,0.2658907611216663,0.054804978,0.014572137313676178,headline percentage-point projection
2020-02,POOL_12,accommodation,0.2030698478875142,0.008724414,0.0017716654238876992,headline percentage-point projection
2020-02,POOL_12,package_holidays,5.404974582104581,0.019151497,0.10351335449425213,headline percentage-point projection
2020-02,POOL_12,remaining_core_tax_reconciliation,0.15486374709174844,0.32485595620999685,0.050308410643753056,headline percentage-point projection
2020-02,POOL_48,actual_rent,0.5271398460043993,0.036321093,0.019146295370731467,headline percentage-point projection
2020-02,POOL_48,imputed_rent,-0.026295199395731605,0.106143269,-0.0027910584228697773,headline percentage-point projection
2020-02,POOL_48,catering,0.3143089507490752,0.054804978,0.01722569513100615,headline percentage-point projection
2020-02,POOL_48,accommodation,0.206146586379856,0.008724414,0.001798508164264625,headline percentage-point projection
2020-02,POOL_48,package_holidays,5.568193934725455,0.019151497,0.10663924943631276,headline percentage-point projection
2020-02,POOL_48,remaining_core_tax_reconciliation,0.21820133449003465,0.32485595620999685,0.07088400316205758,headline percentage-point projection
2020-03,POOL_SEPARATE,actual_rent,0.18219725467058392,0.036321093,0.006617603431234963,headline percentage-point projection
2020-03,POOL_SEPARATE,imputed_rent,-0.04260201383768525,0.106143269,-0.004521917014715148,headline percentage-point projection
2020-03,POOL_SEPARATE,catering,0.37453821227618006,0.054804978,0.020526558483955376,headline percentage-point projection
