clock,report_date,quarter,cutoff_date,quarters_ahead,origin,as_of_utc,model,forecast,realised,error,model_cnb_deviation,realised_cnb_error,abs_error_gain_vs_cnb,squared_error_gain_vs_cnb,material_gain,material_loss,deviation_direction_correct,included,scope
report,2022-11-10,2023Q2,2022-10-21,3,2022-10,2022-11-09 22:59:00+00:00,cnb,10.1921138,11.15840613352934,-0.9662923335293403,0.0,0.9662923335293403,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2022-11-10,2023Q3,2022-10-21,4,2022-10,2022-11-09 22:59:00+00:00,STATE_FAST_R15,10.06914985596992,8.048806481176504,2.0203433747934163,3.1161699059699206,1.0958265311765043,-0.924516843616912,-2.88095156564132,False,True,True,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2022-11-10,2023Q3,2022-10-21,4,2022-10,2022-11-09 22:59:00+00:00,TRANSMISSION_SERVICES_R16,9.956407800633412,8.048806481176504,1.9076013194569086,3.003427850633413,1.0958265311765043,-0.8117747882804043,-2.438107007563408,False,True,True,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2022-11-10,2023Q3,2022-10-21,4,2022-10,2022-11-09 22:59:00+00:00,cnb,6.95297995,8.048806481176504,-1.0958265311765043,0.0,1.0958265311765043,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2022-11-10,2022Q4,2022-10-21,1,2022-09,2022-10-10 21:59:00+00:00,STATE_FAST_R15,17.390358018395723,15.699043922150208,1.6913140962455149,-1.022825038675478,-2.714139134920993,1.022825038675478,4.506007871550893,True,False,True,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2022-11-10,2022Q4,2022-10-21,1,2022-09,2022-10-10 21:59:00+00:00,TRANSMISSION_SERVICES_R16,17.417188314091508,15.699043922150208,1.7181443919412995,-0.9959947429796934,-2.714139134920993,0.9959947429796934,4.414531092150337,True,False,True,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2022-11-10,2022Q4,2022-10-21,1,2022-09,2022-10-10 21:59:00+00:00,cnb,18.4131830570712,15.699043922150208,2.714139134920993,0.0,-2.714139134920993,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2022-11-10,2023Q1,2022-10-21,2,2022-09,2022-10-10 21:59:00+00:00,STATE_FAST_R15,13.622098778753832,16.393468660721574,-2.7713698819677415,-1.244456621246167,1.5269132607215745,-1.244456621246167,-5.3490269169105025,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2022-11-10,2023Q1,2022-10-21,2,2022-09,2022-10-10 21:59:00+00:00,TRANSMISSION_SERVICES_R16,13.664612405530299,16.393468660721574,-2.7288562551912747,-1.2019429944697002,1.5269132607215745,-1.2019429944697002,-5.115192355729157,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2022-11-10,2023Q1,2022-10-21,2,2022-09,2022-10-10 21:59:00+00:00,cnb,14.8665554,16.393468660721574,-1.5269132607215745,0.0,1.5269132607215745,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2022-11-10,2023Q2,2022-10-21,3,2022-09,2022-10-10 21:59:00+00:00,STATE_FAST_R15,10.508005014723127,11.15840613352934,-0.6504011188062133,0.315891214723127,0.9662923335293403,0.315891214723127,0.5106992584932039,True,False,True,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2022-11-10,2023Q2,2022-10-21,3,2022-09,2022-10-10 21:59:00+00:00,TRANSMISSION_SERVICES_R16,10.546870545835459,11.15840613352934,-0.611535587693881,0.35475674583545924,0.9662923335293403,0.35475674583545924,0.5597450988214774,True,False,True,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2022-11-10,2023Q2,2022-10-21,3,2022-09,2022-10-10 21:59:00+00:00,cnb,10.1921138,11.15840613352934,-0.9662923335293403,0.0,0.9662923335293403,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2022-11-10,2023Q3,2022-10-21,4,2022-09,2022-10-10 21:59:00+00:00,STATE_FAST_R15,9.139735697608993,8.048806481176504,1.0909292164324889,2.186755747608993,1.0958265311765043,0.004897314744015446,0.010709231164325983,False,False,True,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2022-11-10,2023Q3,2022-10-21,4,2022-09,2022-10-10 21:59:00+00:00,TRANSMISSION_SERVICES_R16,8.833476073334072,8.048806481176504,0.7846695921575684,1.8804961233340727,1.0958265311765043,0.31115693901893593,0.5851294175736054,True,False,True,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2022-11-10,2023Q3,2022-10-21,4,2022-09,2022-10-10 21:59:00+00:00,cnb,6.95297995,8.048806481176504,-1.0958265311765043,0.0,1.0958265311765043,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-02-09,2023Q1,2023-01-20,1,2022-12,2023-01-10 22:59:00+00:00,STATE_FAST_R15,11.525193832723966,16.393468660721574,-4.868274827997608,-4.7824316677492344,0.08584316024837335,-4.7824316677492344,-23.692730752753707,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-02-09,2023Q1,2023-01-20,1,2022-12,2023-01-10 22:59:00+00:00,TRANSMISSION_SERVICES_R16,11.532452661418082,16.393468660721574,-4.861015999303492,-4.775172839055118,0.08584316024837335,-4.775172839055118,-23.622107497323093,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-02-09,2023Q1,2023-01-20,1,2022-12,2023-01-10 22:59:00+00:00,cnb,16.3076255004732,16.393468660721574,-0.08584316024837335,0.0,0.08584316024837335,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-02-09,2023Q2,2023-01-20,2,2022-12,2023-01-10 22:59:00+00:00,STATE_FAST_R15,8.170087745368837,11.15840613352934,-2.9883183881605024,-3.137665354631162,-0.14934696647065948,-2.838971421689843,-8.907742272624194,False,True,True,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-02-09,2023Q2,2023-01-20,2,2022-12,2023-01-10 22:59:00+00:00,TRANSMISSION_SERVICES_R16,8.18865383447987,11.15840613352934,-2.9697522990494694,-3.119099265520129,-0.14934696647065948,-2.82040533257881,-8.79712420131562,False,True,True,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-02-09,2023Q2,2023-01-20,2,2022-12,2023-01-10 22:59:00+00:00,cnb,11.3077531,11.15840613352934,0.14934696647065948,0.0,-0.14934696647065948,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-02-09,2023Q3,2023-01-20,3,2022-12,2023-01-10 22:59:00+00:00,STATE_FAST_R15,6.27566585533134,8.048806481176504,-1.7731406258451639,-1.5002383146686595,0.2729023111765043,-1.5002383146686595,-3.069552007577102,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-02-09,2023Q3,2023-01-20,3,2022-12,2023-01-10 22:59:00+00:00,TRANSMISSION_SERVICES_R16,6.31793619274612,8.048806481176504,-1.730870288430384,-1.4579679772538796,0.2729023111765043,-1.4579679772538796,-2.921436283925603,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-02-09,2023Q3,2023-01-20,3,2022-12,2023-01-10 22:59:00+00:00,cnb,7.77590417,8.048806481176504,-0.2729023111765043,0.0,0.2729023111765043,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-02-09,2023Q4,2023-01-20,4,2022-12,2023-01-10 22:59:00+00:00,STATE_FAST_R15,7.757432794836922,7.563594181986673,0.19383861285024917,0.13460381483692174,-0.05923479801332743,-0.13460381483692174,-0.03406464653602908,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-02-09,2023Q4,2023-01-20,4,2022-12,2023-01-10 22:59:00+00:00,TRANSMISSION_SERVICES_R16,8.022097816810609,7.563594181986673,0.45850363482393597,0.39926883681060854,-0.05923479801332743,-0.39926883681060854,-0.20671682185108153,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-02-09,2023Q4,2023-01-20,4,2022-12,2023-01-10 22:59:00+00:00,cnb,7.62282898,7.563594181986673,0.05923479801332743,0.0,-0.05923479801332743,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-02-09,2023Q1,2023-01-20,1,2022-12,2023-01-10 22:59:00+00:00,STATE_FAST_R15,11.525193832723966,16.393468660721574,-4.868274827997608,-4.7824316677492344,0.08584316024837335,-4.7824316677492344,-23.692730752753707,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-02-09,2023Q1,2023-01-20,1,2022-12,2023-01-10 22:59:00+00:00,TRANSMISSION_SERVICES_R16,11.532452661418082,16.393468660721574,-4.861015999303492,-4.775172839055118,0.08584316024837335,-4.775172839055118,-23.622107497323093,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-02-09,2023Q1,2023-01-20,1,2022-12,2023-01-10 22:59:00+00:00,cnb,16.3076255004732,16.393468660721574,-0.08584316024837335,0.0,0.08584316024837335,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-02-09,2023Q2,2023-01-20,2,2022-12,2023-01-10 22:59:00+00:00,STATE_FAST_R15,8.170087745368837,11.15840613352934,-2.9883183881605024,-3.137665354631162,-0.14934696647065948,-2.838971421689843,-8.907742272624194,False,True,True,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-02-09,2023Q2,2023-01-20,2,2022-12,2023-01-10 22:59:00+00:00,TRANSMISSION_SERVICES_R16,8.18865383447987,11.15840613352934,-2.9697522990494694,-3.119099265520129,-0.14934696647065948,-2.82040533257881,-8.79712420131562,False,True,True,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-02-09,2023Q2,2023-01-20,2,2022-12,2023-01-10 22:59:00+00:00,cnb,11.3077531,11.15840613352934,0.14934696647065948,0.0,-0.14934696647065948,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-02-09,2023Q3,2023-01-20,3,2022-12,2023-01-10 22:59:00+00:00,STATE_FAST_R15,6.27566585533134,8.048806481176504,-1.7731406258451639,-1.5002383146686595,0.2729023111765043,-1.5002383146686595,-3.069552007577102,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-02-09,2023Q3,2023-01-20,3,2022-12,2023-01-10 22:59:00+00:00,TRANSMISSION_SERVICES_R16,6.31793619274612,8.048806481176504,-1.730870288430384,-1.4579679772538796,0.2729023111765043,-1.4579679772538796,-2.921436283925603,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-02-09,2023Q3,2023-01-20,3,2022-12,2023-01-10 22:59:00+00:00,cnb,7.77590417,8.048806481176504,-0.2729023111765043,0.0,0.2729023111765043,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-02-09,2023Q4,2023-01-20,4,2022-12,2023-01-10 22:59:00+00:00,STATE_FAST_R15,7.757432794836922,7.563594181986673,0.19383861285024917,0.13460381483692174,-0.05923479801332743,-0.13460381483692174,-0.03406464653602908,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-02-09,2023Q4,2023-01-20,4,2022-12,2023-01-10 22:59:00+00:00,TRANSMISSION_SERVICES_R16,8.022097816810609,7.563594181986673,0.45850363482393597,0.39926883681060854,-0.05923479801332743,-0.39926883681060854,-0.20671682185108153,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-02-09,2023Q4,2023-01-20,4,2022-12,2023-01-10 22:59:00+00:00,cnb,7.62282898,7.563594181986673,0.05923479801332743,0.0,-0.05923479801332743,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-05-11,2023Q2,2023-04-21,1,2023-04,2023-05-10 21:59:00+00:00,STATE_FAST_R15,12.212604429380358,11.15840613352934,1.0541982958510179,0.5759169639818573,-0.47828133186916055,-0.5759169639818573,-0.8825810145606521,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-05-11,2023Q2,2023-04-21,1,2023-04,2023-05-10 21:59:00+00:00,TRANSMISSION_SERVICES_R16,12.214767338068619,11.15840613352934,1.0563612045392787,0.5780798726701182,-0.47828133186916055,-0.5780798726701182,-0.8871459620411377,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-05-11,2023Q2,2023-04-21,1,2023-04,2023-05-10 21:59:00+00:00,cnb,11.6366874653985,11.15840613352934,0.47828133186916055,0.0,-0.47828133186916055,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-05-11,2023Q3,2023-04-21,2,2023-04,2023-05-10 21:59:00+00:00,STATE_FAST_R15,9.704011395096414,8.048806481176504,1.6552049139199099,1.380988355096413,-0.2742165588234968,-1.380988355096413,-2.664508585931616,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-05-11,2023Q3,2023-04-21,2,2023-04,2023-05-10 21:59:00+00:00,TRANSMISSION_SERVICES_R16,9.717353498276209,8.048806481176504,1.668547017099705,1.3943304582762082,-0.2742165588234968,-1.3943304582762082,-2.708854427139323,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-05-11,2023Q3,2023-04-21,2,2023-04,2023-05-10 21:59:00+00:00,cnb,8.32302304,8.048806481176504,0.2742165588234968,0.0,-0.2742165588234968,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-05-11,2023Q4,2023-04-21,3,2023-04,2023-05-10 21:59:00+00:00,STATE_FAST_R15,10.768942718731997,7.563594181986673,3.2053485367453245,2.436370498731998,-0.7689780380133264,-2.436370498731998,-9.682932019068568,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-05-11,2023Q4,2023-04-21,3,2023-04,2023-05-10 21:59:00+00:00,TRANSMISSION_SERVICES_R16,10.810398164588271,7.563594181986673,3.246803982601598,2.4778259445882718,-0.7689780380133264,-2.4778259445882718,-9.950408878490775,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-05-11,2023Q4,2023-04-21,3,2023-04,2023-05-10 21:59:00+00:00,cnb,8.33257222,7.563594181986673,0.7689780380133264,0.0,-0.7689780380133264,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-05-11,2024Q1,2023-04-21,4,2023-04,2023-05-10 21:59:00+00:00,STATE_FAST_R15,5.708965301381707,2.085759093902354,3.6232062074793534,3.206917211381707,-0.41628899609764636,-3.206917211381707,-12.954326693644932,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-05-11,2024Q1,2023-04-21,4,2023-04,2023-05-10 21:59:00+00:00,TRANSMISSION_SERVICES_R16,5.916660737603287,2.085759093902354,3.8309016437009333,3.414612647603287,-0.41628899609764636,-3.414612647603287,-14.502510875438526,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-05-11,2024Q1,2023-04-21,4,2023-04,2023-05-10 21:59:00+00:00,cnb,2.50204809,2.085759093902354,0.41628899609764636,0.0,-0.41628899609764636,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-05-11,2023Q2,2023-04-21,1,2023-03,2023-04-12 21:59:00+00:00,STATE_FAST_R15,12.55489403537844,11.15840613352934,1.3964879018491008,0.9182065699799402,-0.47828133186916055,-0.9182065699799402,-1.7214254275963656,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-05-11,2023Q2,2023-04-21,1,2023-03,2023-04-12 21:59:00+00:00,TRANSMISSION_SERVICES_R16,12.560121908797973,11.15840613352934,1.4017157752686327,0.9234344433994721,-0.47828133186916055,-0.9234344433994721,-1.7360540822224058,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-05-11,2023Q2,2023-04-21,1,2023-03,2023-04-12 21:59:00+00:00,cnb,11.6366874653985,11.15840613352934,0.47828133186916055,0.0,-0.47828133186916055,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-05-11,2023Q3,2023-04-21,2,2023-03,2023-04-12 21:59:00+00:00,STATE_FAST_R15,10.257784383790046,8.048806481176504,2.208977902613542,1.9347613437900453,-0.2742165588234968,-1.9347613437900453,-4.804388653101923,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-05-11,2023Q3,2023-04-21,2,2023-03,2023-04-12 21:59:00+00:00,TRANSMISSION_SERVICES_R16,10.279468704478093,8.048806481176504,2.2306622233015894,1.9564456644780925,-0.2742165588234968,-1.9564456644780925,-4.9006592333317895,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-05-11,2023Q3,2023-04-21,2,2023-03,2023-04-12 21:59:00+00:00,cnb,8.32302304,8.048806481176504,0.2742165588234968,0.0,-0.2742165588234968,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-05-11,2023Q4,2023-04-21,3,2023-03,2023-04-12 21:59:00+00:00,STATE_FAST_R15,11.469700436193387,7.563594181986673,3.9061062542067138,3.1371282161933873,-0.7689780380133264,-3.1371282161933873,-14.66633884620598,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-05-11,2023Q4,2023-04-21,3,2023-03,2023-04-12 21:59:00+00:00,TRANSMISSION_SERVICES_R16,11.527679153414946,7.563594181986673,3.9640849714282727,3.1951069334149462,-0.7689780380133264,-3.1951069334149462,-15.122642437756664,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-05-11,2023Q4,2023-04-21,3,2023-03,2023-04-12 21:59:00+00:00,cnb,8.33257222,7.563594181986673,0.7689780380133264,0.0,-0.7689780380133264,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-05-11,2024Q1,2023-04-21,4,2023-03,2023-04-12 21:59:00+00:00,STATE_FAST_R15,6.430832984681005,2.085759093902354,4.345073890778651,3.9287848946810047,-0.41628899609764636,-3.9287848946810047,-18.706370588054337,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-05-11,2024Q1,2023-04-21,4,2023-03,2023-04-12 21:59:00+00:00,TRANSMISSION_SERVICES_R16,6.80315120346108,2.085759093902354,4.717392109558726,4.30110311346108,-0.41628899609764636,-4.30110311346108,-22.08049178705494,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-05-11,2024Q1,2023-04-21,4,2023-03,2023-04-12 21:59:00+00:00,cnb,2.50204809,2.085759093902354,0.41628899609764636,0.0,-0.41628899609764636,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-08-10,2023Q3,2023-07-21,1,2023-07,2023-08-09 21:59:00+00:00,STATE_FAST_R15,8.098755293304707,8.048806481176504,0.04994881212820346,-0.08790377901149249,-0.13785259113969595,0.08790377901149249,0.016508453050909613,False,False,True,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-08-10,2023Q3,2023-07-21,1,2023-07,2023-08-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,8.09681152953519,8.048806481176504,0.0480050483586858,-0.08984754278101015,-0.13785259113969595,0.08984754278101015,0.016698852216008413,False,False,True,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-08-10,2023Q3,2023-07-21,1,2023-07,2023-08-09 21:59:00+00:00,cnb,8.1866590723162,8.048806481176504,0.13785259113969595,0.0,-0.13785259113969595,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-08-10,2023Q4,2023-07-21,2,2023-07,2023-08-09 21:59:00+00:00,STATE_FAST_R15,8.611270539515017,7.563594181986673,1.0476763575283439,0.4225254895150172,-0.6251508680133266,-0.4225254895150172,-0.7068121423460425,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-08-10,2023Q4,2023-07-21,2,2023-07,2023-08-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,8.609679669253493,7.563594181986673,1.0460854872668204,0.42093461925349374,-0.6251508680133266,-0.42093461925349374,-0.7034812388924454,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-08-10,2023Q4,2023-07-21,2,2023-07,2023-08-09 21:59:00+00:00,cnb,8.18874505,7.563594181986673,0.6251508680133266,0.0,-0.6251508680133266,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-08-10,2024Q1,2023-07-21,3,2023-07,2023-08-09 21:59:00+00:00,STATE_FAST_R15,3.1968121711535566,2.085759093902354,1.1110530772512028,0.6480313411535565,-0.4630217360976463,-0.6480313411535565,-1.0200498123704889,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-08-10,2024Q1,2023-07-21,3,2023-07,2023-08-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,3.2822878499163672,2.085759093902354,1.1965287560140134,0.7335070199163671,-0.4630217360976463,-0.7335070199163671,-1.2172919358695642,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-08-10,2024Q1,2023-07-21,3,2023-07,2023-08-09 21:59:00+00:00,cnb,2.54878083,2.085759093902354,0.4630217360976463,0.0,-0.4630217360976463,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-08-10,2024Q2,2023-07-21,4,2023-07,2023-08-09 21:59:00+00:00,STATE_FAST_R15,3.7899059974261746,2.4619743363836153,1.3279316610425593,1.4418544174261747,0.11392275638361538,-1.214008904658944,-1.7504241019772102,False,True,True,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-08-10,2024Q2,2023-07-21,4,2023-07,2023-08-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,4.19336731523864,2.4619743363836153,1.7313929788550246,1.84531573523864,0.11392275638361538,-1.6174702224714093,-2.984743252806435,False,True,True,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-08-10,2024Q2,2023-07-21,4,2023-07,2023-08-09 21:59:00+00:00,cnb,2.34805158,2.4619743363836153,-0.11392275638361538,0.0,0.11392275638361538,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-08-10,2023Q3,2023-07-21,1,2023-06,2023-07-12 21:59:00+00:00,STATE_FAST_R15,7.71199059551094,8.048806481176504,-0.33681588566556364,-0.4746684768052596,-0.13785259113969595,-0.1989632945258677,-0.09444160395274986,False,True,True,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-08-10,2023Q3,2023-07-21,1,2023-06,2023-07-12 21:59:00+00:00,TRANSMISSION_SERVICES_R16,7.709706793692331,8.048806481176504,-0.33909968748417274,-0.4769522786238687,-0.13785259113969595,-0.2012470963444768,-0.09598526116793545,False,True,True,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-08-10,2023Q3,2023-07-21,1,2023-06,2023-07-12 21:59:00+00:00,cnb,8.1866590723162,8.048806481176504,0.13785259113969595,0.0,-0.13785259113969595,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-08-10,2023Q4,2023-07-21,2,2023-06,2023-07-12 21:59:00+00:00,STATE_FAST_R15,8.117267732351152,7.563594181986673,0.5536735503644792,-0.07147731764884746,-0.6251508680133266,0.07147731764884746,0.0842592074046083,False,False,True,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-08-10,2023Q4,2023-07-21,2,2023-06,2023-07-12 21:59:00+00:00,TRANSMISSION_SERVICES_R16,8.124992741798984,7.563594181986673,0.5613985598123108,-0.06375230820101585,-0.6251508680133266,0.06375230820101585,0.07564526481847905,False,False,True,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-08-10,2023Q4,2023-07-21,2,2023-06,2023-07-12 21:59:00+00:00,cnb,8.18874505,7.563594181986673,0.6251508680133266,0.0,-0.6251508680133266,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-08-10,2024Q1,2023-07-21,3,2023-06,2023-07-12 21:59:00+00:00,STATE_FAST_R15,2.6599585704079183,2.085759093902354,0.5741994765055645,0.11117774040791817,-0.4630217360976463,-0.11117774040791817,-0.11531591072038586,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-08-10,2024Q1,2023-07-21,3,2023-06,2023-07-12 21:59:00+00:00,TRANSMISSION_SERVICES_R16,2.8381685682428195,2.085759093902354,0.7524094743404657,0.2893877382428194,-0.4630217360976463,-0.2893877382428194,-0.3517308889784174,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-08-10,2024Q1,2023-07-21,3,2023-06,2023-07-12 21:59:00+00:00,cnb,2.54878083,2.085759093902354,0.4630217360976463,0.0,-0.4630217360976463,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-08-10,2024Q2,2023-07-21,4,2023-06,2023-07-12 21:59:00+00:00,STATE_FAST_R15,3.295701826029934,2.4619743363836153,0.8337274896463187,0.9476502460299341,0.11392275638361538,-0.7198047332627033,-0.6821231325699119,False,True,True,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-08-10,2024Q2,2023-07-21,4,2023-06,2023-07-12 21:59:00+00:00,TRANSMISSION_SERVICES_R16,3.8731933776715413,2.4619743363836153,1.411219041287926,1.5251417976715413,0.11392275638361538,-1.2972962849043106,-1.9785607880715723,False,True,True,True,paired_fast_TRANSMISSION_SERVICES_R16
cutoff,2023-08-10,2024Q2,2023-07-21,4,2023-06,2023-07-12 21:59:00+00:00,cnb,2.34805158,2.4619743363836153,-0.11392275638361538,0.0,0.11392275638361538,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-11-09,2023Q4,2023-10-20,1,2023-09,2023-10-09 21:59:00+00:00,STATE_FAST_R15,8.721681577504915,7.563594181986673,1.1580873955182422,1.2347285729338155,0.0766411774155733,-1.081446218102669,-1.3352925455825804,False,True,True,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-11-09,2023Q4,2023-10-20,1,2023-09,2023-10-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,8.742446944583504,7.563594181986673,1.178852762596831,1.2554939400124043,0.0766411774155733,-1.1022115851812577,-1.383819965806535,False,True,True,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-11-09,2023Q4,2023-10-20,1,2023-09,2023-10-09 21:59:00+00:00,cnb,7.4869530045711,7.563594181986673,-0.0766411774155733,0.0,0.0766411774155733,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-11-09,2024Q1,2023-10-20,2,2023-09,2023-10-09 21:59:00+00:00,STATE_FAST_R15,3.2319781844808637,2.085759093902354,1.14621909057851,0.5075498035393435,-0.6386692870391664,-0.5075498035393435,-0.9059197453995094,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-11-09,2024Q1,2023-10-20,2,2023-09,2023-10-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,3.265327137372973,2.085759093902354,1.1795680434706193,0.5408987564314529,-0.6386692870391664,-0.5408987564314529,-0.9834823109699877,False,True,False,True,paired_fast_TRANSMISSION_SERVICES_R16
report,2023-11-09,2024Q1,2023-10-20,2,2023-09,2023-10-09 21:59:00+00:00,cnb,2.72442838094152,2.085759093902354,0.6386692870391664,0.0,-0.6386692870391664,0.0,0.0,False,False,False,True,paired_fast_TRANSMISSION_SERVICES_R16
