origin,signal,band,stage,family,config,predicted_change,status,as_of,current_z,projected_z,row_present,target,actual_z,unit,included,reason,projection_error,persistence_error,squared_loss_difference,absolute_loss_difference
2022-09,goods,2,signal,goods,l1,5.440918993583303,estimated,2022-10-10 23:59:00,14.410034397375684,19.850953390958985,True,2023-06,9.283253165601353,annual_log_pp,True,included,10.567700225357632,5.126781231774331,85.39240225455022,5.440918993583301
2022-09,goods,3,signal,goods,l10,1.4906346280830411,estimated,2022-10-10 23:59:00,14.410034397375684,15.900669025458726,True,2023-09,5.4425048331582415,annual_log_pp,True,included,10.458164192300483,8.967529564217443,28.956611788002135,1.4906346280830398
2022-10,services,0,signal,services,l1,0.7416474572203692,estimated,2022-11-09 23:59:00,13.102826240640407,13.844473697860776,True,2023-01,11.599069590181594,annual_log_pp,True,included,2.2454041076791817,1.5037566504588131,2.780555542983434,0.7416474572203686
2022-10,services,1,signal,services,l10,0.4749542304665749,estimated,2022-11-09 23:59:00,13.102826240640407,13.577780471106982,True,2023-04,9.891443605899553,annual_log_pp,True,included,3.686336865207428,3.211382634740854,3.2761010570722178,0.47495423046657415
2022-10,services,2,signal,services,l0.1,-3.209883783961448,estimated,2022-11-09 23:59:00,13.102826240640407,9.89294245667896,True,2023-07,6.920309687950738,annual_log_pp,True,included,2.9726327687282215,6.18251655268967,-29.386965346564942,-3.2098837839614482
2022-10,services,3,signal,services,l0.1,-7.5668965603954135,estimated,2022-11-09 23:59:00,13.102826240640407,5.535929680244994,True,2023-10,5.447891022979289,annual_log_pp,True,included,0.08803865726570503,7.6549352176611185,-58.59028238141533,-7.5668965603954135
2022-10,goods,0,signal,goods,l0.1,0.8075199480684789,estimated,2022-11-09 23:59:00,14.669437915080351,15.47695786314883,True,2023-01,13.392953267324637,annual_log_pp,True,included,2.084004595824192,1.276484647755714,2.7136620994603247,0.807519948068478
2022-10,goods,1,signal,goods,l0.1,3.1450434686116977,estimated,2022-11-09 23:59:00,14.669437915080351,17.814481383692048,True,2023-04,11.626230435411943,annual_log_pp,True,included,6.188250948280105,3.0432074796684088,29.033338034579874,3.1450434686116964
2022-10,goods,2,signal,goods,l1,5.100585896703202,estimated,2022-11-09 23:59:00,14.669437915080351,19.770023811783553,True,2023-07,8.02985775947875,annual_log_pp,True,included,11.740166052304803,6.639580155601601,93.74747429303153,5.100585896703201
2022-10,goods,3,signal,goods,l10,1.5819028041909786,estimated,2022-11-09 23:59:00,14.669437915080351,16.25134071927133,True,2023-10,4.107722118463525,annual_log_pp,True,included,12.143618600807805,10.561715796616827,35.9176321533799,1.5819028041909782
2022-11,services,0,signal,services,l1,0.45516941929446647,estimated,2022-12-11 23:59:00,12.839321476839896,13.294490896134363,True,2023-02,11.092881509569123,annual_log_pp,True,included,2.2016093865652397,1.7464399672707724,1.7970313317314344,0.4551694192944673
2022-11,services,1,signal,services,l10,0.39380541715156314,estimated,2022-12-11 23:59:00,12.839321476839896,13.233126893991459,True,2023-05,8.917249459849707,annual_log_pp,True,included,4.315877434141752,3.922072016990189,3.2441491200765054,0.3938054171515635
2022-11,services,2,signal,services,l10,0.37070899635123133,estimated,2022-12-11 23:59:00,12.839321476839896,13.210030473191127,True,2023-08,6.3595487998123525,annual_log_pp,True,included,6.850481673378774,6.479772677027543,4.941645211345758,0.37070899635123133
2022-11,services,3,signal,services,l0.1,-5.713975717162982,estimated,2022-12-11 23:59:00,12.839321476839896,7.125345759676914,True,2023-11,5.06874001572309,annual_log_pp,True,included,2.0566057439538232,7.770581461116805,-56.15230905778832,-5.713975717162982
2022-11,goods,0,signal,goods,l0.1,0.5055247835036619,estimated,2022-12-11 23:59:00,14.928170271575445,15.433695055079106,True,2023-02,12.897389555980189,annual_log_pp,True,included,2.5363054990989173,2.030780715595256,2.308775269925828,0.5055247835036614
2022-11,goods,1,signal,goods,l0.1,2.7285109151078166,estimated,2022-12-11 23:59:00,14.928170271575445,17.65668118668326,True,2023-05,10.491114780736183,annual_log_pp,True,included,7.165566405947079,4.437055490839262,31.657880489250495,2.728510915107817
2022-11,goods,2,signal,goods,l1,5.138389376761122,estimated,2022-12-11 23:59:00,14.928170271575445,20.066559648336565,True,2023-08,6.791708612645663,annual_log_pp,True,included,13.2748510356909,8.136461658929782,110.01966169254939,5.138389376761118
2022-11,goods,3,signal,goods,l10,1.8496669936415409,estimated,2022-12-11 23:59:00,14.928170271575445,16.777837265216984,True,2023-11,3.0829856418725563,annual_log_pp,True,included,13.694851623344428,11.845184629702889,47.24056207366996,1.8496669936415397
2022-12,services,0,signal,services,l10,0.039450666968449725,estimated,2023-01-10 23:59:00,12.044615307586716,12.084065974555164,True,2023-03,10.555716796488904,annual_log_pp,True,included,1.5283491780662608,1.488898511097812,0.1190324337465336,0.0394506669684489
2022-12,services,1,signal,services,l10,0.17470238704738722,estimated,2023-01-10 23:59:00,12.044615307586716,12.219317694634103,True,2023-06,7.722817583776911,annual_log_pp,True,included,4.496500110857192,4.321797723809804,1.5405776814111363,0.17470238704738783
2022-12,services,2,signal,services,l10,0.22477073002985565,estimated,2023-01-10 23:59:00,12.044615307586716,12.269386037616572,True,2023-09,5.983251294652099,annual_log_pp,True,included,6.286134742964473,6.061364012934616,2.7753563094061775,0.22477073002985648
2022-12,services,3,signal,services,l10,0.01813100521185784,estimated,2023-01-10 23:59:00,12.044615307586716,12.062746312798573,True,2023-12,4.7518808490663975,annual_log_pp,True,included,7.310865463732176,7.292734458520318,0.26477794630225304,0.018131005211857953
2022-12,goods,0,signal,goods,l0.1,-0.19446273781858098,estimated,2023-01-10 23:59:00,14.14995622736995,13.955493489551369,True,2023-03,12.338635111274378,annual_log_pp,True,included,1.6168583782769907,1.8113211160955718,-0.6666531702092073,-0.19446273781858103
2022-12,goods,1,signal,goods,l0.1,0.3288848001100612,estimated,2023-01-10 23:59:00,14.14995622736995,14.47884102748001,True,2023-06,9.283253165601353,annual_log_pp,True,included,5.195587861878657,4.866703061768597,3.309334539073003,0.3288848001100604
2022-12,goods,2,signal,goods,l0.1,5.3967436788807746,estimated,2023-01-10 23:59:00,14.14995622736995,19.546699906250723,True,2023-09,5.4425048331582415,annual_log_pp,True,included,14.10419507309248,8.70745139421171,123.10860887728674,5.396743678880771
2022-12,goods,3,signal,goods,l10,1.532824603090381,estimated,2023-01-10 23:59:00,14.14995622736995,15.682780830460331,True,2023-12,2.3382565917225286,annual_log_pp,True,included,13.344524238737803,11.811699635647422,38.560078875507315,1.532824603090381
2023-01,services,0,signal,services,l10,0.026114479816451475,estimated,2023-02-09 23:59:00,11.867152971749864,11.893267451566315,True,2023-04,9.891443605899553,annual_log_pp,True,included,2.0018238456667614,1.9757093658503102,0.1038712107714268,0.026114479816451208
2023-01,services,1,signal,services,l10,0.13355244799297783,estimated,2023-02-09 23:59:00,11.867152971749864,12.000705419742841,True,2023-07,6.920309687950738,annual_log_pp,True,included,5.080395731792104,4.946843283799126,1.339162317142904,0.13355244799297772
2023-01,services,2,signal,services,l10,0.22698019735857902,estimated,2023-02-09 23:59:00,11.867152971749864,12.094133169108442,True,2023-10,5.447891022979289,annual_log_pp,True,included,6.646242146129153,6.419261948770575,2.965610698049659,0.22698019735857855
2023-01,services,3,signal,services,l10,0.11623450689485479,estimated,2023-02-09 23:59:00,11.867152971749864,11.983387478644719,True,2024-01,4.592771557311142,annual_log_pp,True,included,7.390615921333577,7.2743814144387215,1.7045787339378577,0.11623450689485537
2023-01,goods,0,signal,goods,l0.1,-1.0695458572737444,estimated,2023-02-09 23:59:00,13.36563848126736,12.296092623993616,True,2023-04,11.626230435411943,annual_log_pp,True,included,0.6698621885816731,1.7394080458554182,-2.5768249982951357,-1.069545857273745
2023-01,goods,1,signal,goods,l1,-0.3842668640292201,estimated,2023-02-09 23:59:00,13.36563848126736,12.98137161723814,True,2023-07,8.02985775947875,annual_log_pp,True,included,4.951513857759391,5.335780721788611,-3.9530664274277036,-0.38426686402921995
2023-01,goods,2,signal,goods,l0.1,2.605786714429254,estimated,2023-02-09 23:59:00,13.36563848126736,15.971425195696614,True,2023-10,4.107722118463525,annual_log_pp,True,included,11.86370307723309,9.257916362803837,55.038435324078876,2.6057867144292537
2023-01,goods,3,signal,goods,l10,0.7512710497697362,estimated,2023-02-09 23:59:00,13.36563848126736,14.116909531037097,True,2024-01,1.881181196256464,annual_log_pp,True,included,12.235728334780633,11.484457285010897,17.820288751313768,0.7512710497697359
2023-02,services,0,signal,services,l10,-0.06778953556624362,estimated,2023-03-09 23:59:00,10.88544049120821,10.817650955641966,True,2023-05,8.917249459849707,annual_log_pp,True,included,1.9004014957922593,1.9681910313585025,-0.26225009071058913,-0.06778953556624323
2023-02,services,1,signal,services,l10,-0.044208553289448504,estimated,2023-03-09 23:59:00,10.88544049120821,10.84123193791876,True,2023-08,6.3595487998123525,annual_log_pp,True,included,4.4816831381064075,4.525891691395857,-0.3982118518587505,-0.04420855328944917
2023-02,services,2,signal,services,l10,0.01233614185537449,estimated,2023-03-09 23:59:00,10.88544049120821,10.897776633063584,True,2023-11,5.06874001572309,annual_log_pp,True,included,5.829036617340494,5.816700475485119,0.14366346478749392,0.012336141855374905
2023-02,services,3,signal,services,l10,0.07612084695765507,estimated,2023-03-09 23:59:00,10.88544049120821,10.961561338165865,True,2024-02,4.560980106800819,annual_log_pp,True,included,6.400581231365046,6.324460384407391,0.9686409453640081,0.07612084695765553
2023-02,goods,0,signal,goods,l0.1,-1.2461926957352893,estimated,2023-03-09 23:59:00,12.663265093336602,11.417072397601313,True,2023-05,10.491114780736183,annual_log_pp,True,included,0.92595761686513,2.1721503126004187,-3.8608394722995456,-1.2461926957352887
2023-02,goods,1,signal,goods,l10,0.03176866688866146,estimated,2023-03-09 23:59:00,12.663265093336602,12.695033760225263,True,2023-08,6.791708612645663,annual_log_pp,True,included,5.9033251475796,5.871556480690939,0.3740722921019426,0.0317686668886612
2023-02,goods,2,signal,goods,l1,0.7141410870754056,estimated,2023-03-09 23:59:00,12.663265093336602,13.377406180412008,True,2023-11,3.0829856418725563,annual_log_pp,True,included,10.294420538539452,9.580279451464046,14.193339856158659,0.7141410870754061
2023-02,goods,3,signal,goods,l10,0.9519278836267285,estimated,2023-03-09 23:59:00,12.663265093336602,13.61519297696333,True,2024-02,1.2574964991623296,annual_log_pp,True,included,12.357696477801001,11.405768594174273,22.621105013603113,0.9519278836267286
2023-03,services,0,signal,services,l10,-0.03925424094300038,estimated,2023-04-12 23:59:00,10.526051065749295,10.486796824806294,True,2023-06,7.722817583776911,annual_log_pp,True,included,2.763979241029383,2.8032334819723834,-0.21853670960964777,-0.03925424094300034
2023-03,services,1,signal,services,l10,0.015130799335274036,estimated,2023-04-12 23:59:00,10.526051065749295,10.54118186508457,True,2023-09,5.983251294652099,annual_log_pp,True,included,4.55793057043247,4.5427997710971955,0.13770132460212992,0.015130799335274503
2023-03,services,2,signal,services,l10,0.09405183239485174,estimated,2023-04-12 23:59:00,10.526051065749295,10.620102898144147,True,2023-12,4.7518808490663975,annual_log_pp,True,included,5.868222049077749,5.774170216682897,1.094988326054441,0.09405183239485204
2023-03,services,3,signal,services,l10,0.1724601530014554,estimated,2023-04-12 23:59:00,10.526051065749295,10.69851121875075,True,2024-03,4.560980106800819,annual_log_pp,True,included,6.137531111949932,5.965070958948476,2.0872166048628813,0.172460153001456
2023-03,goods,0,signal,goods,l0.1,-0.9336375749849057,estimated,2023-04-12 23:59:00,12.663265093336602,11.729627518351696,True,2023-06,9.283253165601353,annual_log_pp,True,included,2.446374352750343,3.3800119277352483,-5.439733157837889,-0.9336375749849051
2023-03,goods,1,signal,goods,l10,0.06387856027601171,estimated,2023-04-12 23:59:00,12.663265093336602,12.727143653612613,True,2023-09,5.4425048331582415,annual_log_pp,True,included,7.284638820454371,7.22076026017836,0.9265840094997913,0.06387856027601124
2023-03,goods,2,signal,goods,l1,0.9775408771043838,estimated,2023-04-12 23:59:00,12.663265093336602,13.640805970440985,True,2023-12,2.3382565917225286,annual_log_pp,True,included,11.302549378718457,10.325008501614073,21.141821899966075,0.9775408771043832
2023-03,goods,3,signal,goods,l1,4.183021994324797,estimated,2023-04-12 23:59:00,12.663265093336602,16.8462870876614,True,2024-03,0.8290839452525987,annual_log_pp,True,included,16.0172031424088,11.834181148084003,116.50295305952349,4.183021994324797
2023-04,services,0,signal,services,l10,-0.09448402927884295,estimated,2023-05-10 23:59:00,10.255658832509209,10.161174803230365,True,2023-07,6.920309687950738,annual_log_pp,True,included,3.240865115279627,3.335349144558471,-0.6213472206704935,-0.0944840292788438
2023-04,services,1,signal,services,l10,-0.08726589894328592,estimated,2023-05-10 23:59:00,10.255658832509209,10.168392933565922,True,2023-10,5.447891022979289,annual_log_pp,True,included,4.720501910586633,4.80776780952992,-0.8314930225000658,-0.0872658989432864
2023-04,services,2,signal,services,l10,-0.018669415517163855,estimated,2023-05-10 23:59:00,10.255658832509209,10.236989416992044,True,2024-01,4.592771557311142,annual_log_pp,True,included,5.644217859680902,5.662887275198067,-0.2110970440593185,-0.018669415517164722
2023-04,services,3,signal,services,l10,0.09809327405559537,estimated,2023-05-10 23:59:00,10.255658832509209,10.353752106564803,True,2024-04,4.592862780999379,annual_log_pp,True,included,5.760889325565424,5.6627960515098295,1.120586700418329,0.09809327405559465
2023-04,goods,0,signal,goods,l0.1,-0.7843762586410229,estimated,2023-05-10 23:59:00,11.689375147149933,10.90499888850891,True,2023-07,8.02985775947875,annual_log_pp,True,included,2.87514112903016,3.6595173876711833,-5.1256309988268995,-0.7843762586410232
2023-04,goods,1,signal,goods,l10,0.025209994587489893,estimated,2023-05-10 23:59:00,11.689375147149933,11.714585141737423,True,2023-10,4.107722118463525,annual_log_pp,True,included,7.606863023273898,7.581653028686408,0.38290240746192694,0.02520999458748996
2023-04,goods,2,signal,goods,l10,0.2090999988595332,estimated,2023-05-10 23:59:00,11.689375147149933,11.898475146009467,True,2024-01,1.881181196256464,annual_log_pp,True,included,10.017293949753004,9.80819395089347,4.145509497414878,0.2090999988595339
2023-04,goods,3,signal,goods,l1,3.2729035785402876,estimated,2023-05-10 23:59:00,11.689375147149933,14.96227872569022,True,2024-04,0.4655040722795006,annual_log_pp,True,included,14.49677465341072,11.223871074870432,84.18119344645834,3.272903578540287
2023-05,services,0,signal,services,l10,-0.13693631235481807,estimated,2023-06-11 23:59:00,8.892620919440153,8.755684607085335,True,2023-08,6.3595487998123525,annual_log_pp,True,included,2.396135807272983,2.5330721196278008,-0.6749875563399304,-0.13693631235481796
2023-05,services,1,signal,services,l10,-0.13688451346307987,estimated,2023-06-11 23:59:00,8.892620919440153,8.755736405977073,True,2023-11,5.06874001572309,annual_log_pp,True,included,3.6869963902539826,3.823880903717063,-1.0281227840661238,-0.13688451346308028
2023-05,services,2,signal,services,l10,-0.05621209007799421,estimated,2023-06-11 23:59:00,8.892620919440153,8.83640882936216,True,2024-02,4.560980106800819,annual_log_pp,True,included,4.275428722561341,4.331640812639335,-0.483821368020255,-0.05621209007799344
2023-05,services,3,signal,services,l10,0.04916047316172914,estimated,2023-06-11 23:59:00,8.892620919440153,8.941781392601882,True,2024-05,4.5610409806510255,annual_log_pp,True,included,4.380740411950857,4.331579938789128,0.42830179077893504,0.049160473161729
2023-05,goods,0,signal,goods,l0.1,-1.494082310010034,estimated,2023-06-11 23:59:00,10.526051065749295,9.03196875573926,True,2023-08,6.791708612645663,annual_log_pp,True,included,2.2402601430935976,3.7343424531036318,-8.926548048318303,-1.4940823100100342
2023-05,goods,1,signal,goods,l10,-0.29838696753066984,estimated,2023-06-11 23:59:00,10.526051065749295,10.227664098218625,True,2023-11,3.0829856418725563,annual_log_pp,True,included,7.144678456346069,7.443065423876739,-4.352792659533762,-0.2983869675306696
2023-05,goods,2,signal,goods,l10,-0.18354203811525593,estimated,2023-06-11 23:59:00,10.526051065749295,10.342509027634039,True,2024-02,1.2574964991623296,annual_log_pp,True,included,9.08501252847171,9.268554566586966,-3.368651111312161,-0.18354203811525593
2023-05,goods,3,signal,goods,l10,-0.11666948786937043,estimated,2023-06-11 23:59:00,10.526051065749295,10.409381577879925,True,2024-05,0.332701771783687,annual_log_pp,True,included,10.076679806096237,10.193349293965607,-2.3648939142014456,-0.1166694878693697
2023-06,services,0,signal,services,l10,-0.19702661848731912,estimated,2023-07-12 23:59:00,7.603468627599762,7.4064420091124425,True,2023-09,5.983251294652099,annual_log_pp,True,included,1.4231907144603433,1.6202173329476626,-0.5996323962578947,-0.19702661848731928
2023-06,services,1,signal,services,l10,-0.19258966859608176,estimated,2023-07-12 23:59:00,7.603468627599762,7.41087895900368,True,2023-12,4.7518808490663975,annual_log_pp,True,included,2.658998109937283,2.8515877785333643,-1.0612819100308064,-0.1925896685960815
2023-06,services,2,signal,services,l10,-0.053709999383891247,estimated,2023-07-12 23:59:00,7.603468627599762,7.54975862821587,True,2024-03,4.560980106800819,annual_log_pp,True,included,2.9887785214150515,3.042488520798943,-0.32393934912139954,-0.05370999938389165
2023-06,services,3,signal,services,l10,0.07855244821746378,estimated,2023-07-12 23:59:00,7.603468627599762,7.682021075817226,True,2024-06,4.401474695410204,annual_log_pp,True,included,3.2805463804070216,3.2019939321895574,0.5092194122228673,0.07855244821746421
2023-06,goods,0,signal,goods,l0.1,-2.103804705976124,estimated,2023-07-12 23:59:00,9.257918129309319,7.154113423333195,True,2023-09,5.4425048331582415,annual_log_pp,True,included,1.7116085901749534,3.8154132961510774,-11.627774654485737,-2.103804705976124
2023-06,goods,1,signal,goods,l10,-0.4468942309613724,estimated,2023-07-12 23:59:00,9.257918129309319,8.811023898347946,True,2023-12,2.3382565917225286,annual_log_pp,True,included,6.472767306625418,6.919661537586791,-5.984999189039122,-0.44689423096137304
2023-06,goods,2,signal,goods,l10,-0.34794618380995224,estimated,2023-07-12 23:59:00,9.257918129309319,8.909971945499366,True,2024-03,0.8290839452525987,annual_log_pp,True,included,8.080888000246768,8.42883418405672,-5.744494829790909,-0.34794618380995246
2023-06,goods,3,signal,goods,l10,-0.27677787988709757,estimated,2023-07-12 23:59:00,9.257918129309319,8.981140249422221,True,2024-06,0.16645038808238452,annual_log_pp,True,included,8.814689861339836,9.091467741226934,-4.9560283381626675,-0.27677787988709746
2023-07,services,0,signal,services,l10,-0.2629376216819876,estimated,2023-08-09 23:59:00,6.672363204290818,6.40942558260883,True,2023-10,5.447891022979289,annual_log_pp,True,included,0.9615345596295413,1.224472181311529,-0.5747834134438378,-0.26293762168198764
2023-07,services,1,signal,services,l10,-0.2639962618010744,estimated,2023-08-09 23:59:00,6.672363204290818,6.408366942489743,True,2024-01,4.592771557311142,annual_log_pp,True,included,1.815595385178601,2.079591646979676,-1.0283148155058073,-0.2639962618010747
2023-07,services,2,signal,services,l10,-0.06865121896150503,estimated,2023-08-09 23:59:00,6.672363204290818,6.603711985329313,True,2024-04,4.592862780999379,annual_log_pp,True,included,2.0108492043299337,2.0795004232914387,-0.28080748791494514,-0.06865121896150495
2023-07,services,3,signal,services,l10,0.14545728467775604,estimated,2023-08-09 23:59:00,6.672363204290818,6.817820488968574,True,2024-07,4.273760618358338,annual_log_pp,True,included,2.544059870610236,2.3986025859324798,0.7189462600073924,0.14545728467775643
2023-07,goods,0,signal,goods,l0.1,-2.3441823691467762,estimated,2023-08-09 23:59:00,8.065790301745448,5.721607932598672,True,2023-10,4.107722118463525,annual_log_pp,True,included,1.6138858141351466,3.958068183281923,-13.061676322441997,-2.3441823691467762
2023-07,goods,1,signal,goods,l10,-0.44983977429062516,estimated,2023-08-09 23:59:00,8.065790301745448,7.615950527454823,True,2024-01,1.881181196256464,annual_log_pp,True,included,5.7347693311983585,6.184609105488984,-5.36181050564398,-0.44983977429062527
2023-07,goods,2,signal,goods,l10,-0.3061859702220099,estimated,2023-08-09 23:59:00,8.065790301745448,7.759604331523438,True,2024-04,0.4655040722795006,annual_log_pp,True,included,7.294100259243938,7.600286229465947,-4.560452177907223,-0.30618597022200955
2023-07,goods,3,signal,goods,l10,-0.13383040532172616,estimated,2023-08-09 23:59:00,8.065790301745448,7.931959896423722,True,2024-07,0.199667464407017,annual_log_pp,True,included,7.732292432016705,7.866122837338431,-2.087542237874395,-0.13383040532172608
2023-08,services,0,signal,services,l0.1,-1.8795692882460826,estimated,2023-09-10 23:59:00,6.485097231961633,4.6055279437155505,True,2023-11,5.06874001572309,annual_log_pp,True,included,-0.4632120720075399,1.4163572162385423,-1.7915023403374746,-0.9531451442310024
2023-08,services,1,signal,services,l10,-0.18798906837099358,estimated,2023-09-10 23:59:00,6.485097231961633,6.297108163590639,True,2024-02,4.560980106800819,annual_log_pp,True,included,1.7361280567898207,1.924117125160814,-0.6880860817643164,-0.18798906837099327
2023-08,services,2,signal,services,l10,0.006750440725032376,estimated,2023-09-10 23:59:00,6.485097231961633,6.491847672686665,True,2024-05,4.5610409806510255,annual_log_pp,True,included,1.93080669203564,1.9240562513106072,0.02602202380218399,0.006750440725032725
2023-08,services,3,signal,services,l10,0.2722185645741171,estimated,2023-09-10 23:59:00,6.485097231961633,6.7573157965357495,True,2024-08,4.1781125374265775,annual_log_pp,True,included,2.579203259109172,2.306984694535055,1.3301110709803723,0.27221856457411686
2023-08,goods,0,signal,goods,l0.1,-2.45960035372588,estimated,2023-09-10 23:59:00,6.765864847381481,4.3062644936556005,True,2023-11,3.0829856418725563,annual_log_pp,True,included,1.2232788517830442,3.682879205508925,-12.067188093150406,-2.4596003537258806
2023-08,goods,1,signal,goods,l10,-0.4290959909236079,estimated,2023-09-10 23:59:00,6.765864847381481,6.336768856457873,True,2024-02,1.2574964991623296,annual_log_pp,True,included,5.079272357295543,5.508368348219151,-4.543114180075957,-0.4290959909236083
2023-08,goods,2,signal,goods,l10,-0.19546004463862215,estimated,2023-09-10 23:59:00,6.765864847381481,6.570404802742859,True,2024-05,0.332701771783687,annual_log_pp,True,included,6.237703030959172,6.433163075597794,-2.4766480547976357,-0.19546004463862232
2023-08,goods,3,signal,goods,l10,0.02225608392019922,estimated,2023-09-10 23:59:00,6.765864847381481,6.78812093130168,True,2024-08,0.199667464407017,annual_log_pp,True,included,6.588453466894664,6.566197382974464,0.29277101325561006,0.022256083920199288
2023-09,services,0,signal,services,l0.1,-1.4180651042445478,estimated,2023-10-09 23:59:00,5.921185963184609,4.503120858940061,True,2023-12,4.7518808490663975,annual_log_pp,True,included,-0.2487599901263362,1.1693051141182114,-1.3053929172153484,-0.9205451239918752
2023-09,services,1,signal,services,l10,-0.13704351562731715,estimated,2023-10-09 23:59:00,5.921185963184609,5.784142447557292,True,2024-03,4.560980106800819,annual_log_pp,True,included,1.2231623407564731,1.3602058563837902,-0.35403385989590563,-0.1370435156273171
2023-09,services,2,signal,services,l10,0.06423609817806451,estimated,2023-10-09 23:59:00,5.921185963184609,5.985422061362673,True,2024-06,4.401474695410204,annual_log_pp,True,included,1.5839473659524685,1.5197112677744045,0.19936692070727524,0.06423609817806408
2023-09,services,3,signal,services,l10,0.3252226487687444,estimated,2023-10-09 23:59:00,5.921185963184609,6.2464086119533535,True,2024-09,4.1781125374265775,annual_log_pp,True,included,2.068296074526776,1.7430734257580314,1.2395436843190315,0.3252226487687446
2023-09,goods,0,signal,goods,l0.1,-2.140141961708135,estimated,2023-10-09 23:59:00,5.543470688810059,3.4033287271019237,True,2023-12,2.3382565917225286,annual_log_pp,True,included,1.065072135379395,3.2052140970875302,-9.139018754607008,-2.140141961708135
2023-09,goods,1,signal,goods,l10,-0.3118597299655169,estimated,2023-10-09 23:59:00,5.543470688810059,5.231610958844542,True,2024-03,0.8290839452525987,annual_log_pp,True,included,4.402527013591944,4.71438674355746,-2.843198262423517,-0.3118597299655166
2023-09,goods,2,signal,goods,l10,-0.00833736111856715,estimated,2023-10-09 23:59:00,5.543470688810059,5.535133327691492,True,2024-06,0.16645038808238452,annual_log_pp,True,included,5.368682939609108,5.377020300727675,-0.08959080838764422,-0.008337361118567088
2023-09,goods,3,signal,goods,l10,0.2165355734122758,estimated,2023-10-09 23:59:00,5.543470688810059,5.760006262222335,True,2024-09,0.3327348400582654,annual_log_pp,True,included,5.42727142216407,5.210735848751794,2.303507004371731,0.21653557341227625
2023-10,services,0,signal,services,l0.1,-0.8593951464816523,estimated,2023-11-09 23:59:00,5.543470688810059,4.684075542328406,True,2024-01,4.592771557311142,annual_log_pp,True,included,0.09130398501726411,0.9506991314989168,-0.8954924209527619,-0.8593951464816527
2023-10,services,1,signal,services,l10,-0.1135260909344119,estimated,2023-11-09 23:59:00,5.543470688810059,5.429944597875647,True,2024-04,4.592862780999379,annual_log_pp,True,included,0.8370818168762675,0.9506079078106797,-0.20294942624732482,-0.11352609093441224
2023-10,services,2,signal,services,l10,0.09733015136872643,estimated,2023-11-09 23:59:00,5.543470688810059,5.640800840178786,True,2024-07,4.273760618358338,annual_log_pp,True,included,1.3670402218204476,1.2697100704517208,0.25663530506838494,0.0973301513687268
2023-10,services,3,signal,services,l1,1.9009885616317581,estimated,2023-11-09 23:59:00,5.543470688810059,7.444459250441817,True,2024-10,4.2739439402798824,annual_log_pp,True,included,3.1705153101619343,1.2695267485301764,8.440469166737625,1.900988561631758
2023-10,goods,0,signal,goods,l0.1,-2.019219851937745,estimated,2023-11-09 23:59:00,4.018178963283183,1.998959111345438,True,2024-01,1.881181196256464,annual_log_pp,True,included,0.11777791508897395,2.1369977670267186,-4.552887818994476,-2.019219851937745
2023-10,goods,1,signal,goods,l10,-0.26019174672944384,estimated,2023-11-09 23:59:00,4.018178963283183,3.757987216553739,True,2024-04,0.4655040722795006,annual_log_pp,True,included,3.292483144274238,3.552674891003682,-1.7810536258380516,-0.2601917467294439
2023-10,goods,2,signal,goods,l10,0.07323742750377606,estimated,2023-11-09 23:59:00,4.018178963283183,4.091416390786959,True,2024-07,0.199667464407017,annual_log_pp,True,included,3.891748926379942,3.8185114988761657,0.5646796389299276,0.07323742750377615
2023-10,goods,3,signal,goods,l10,0.3413251467459965,estimated,2023-11-09 23:59:00,4.018178963283183,4.359504110029179,True,2024-10,0.299517763733633,annual_log_pp,True,included,4.059986346295546,3.7186611995495498,2.655048015070964,0.34132514674599657
2023-11,services,0,signal,services,l0.1,-0.9386070234539865,estimated,2023-12-10 23:59:00,4.8790164169432,3.9404093934892135,True,2024-02,4.560980106800819,annual_log_pp,True,included,-0.6205707133116052,0.3180363101423813,0.2839609156510935,0.30253440316922386
2023-11,services,1,signal,services,l10,-0.19226324672700756,estimated,2023-12-10 23:59:00,4.8790164169432,4.686753170216193,True,2024-05,4.5610409806510255,annual_log_pp,True,included,0.12571218956516717,0.3179754362921745,-0.0853048234799302,-0.19226324672700734
2023-11,services,2,signal,services,l10,0.054383373983655545,estimated,2023-12-10 23:59:00,4.8790164169432,4.933399790926855,True,2024-08,4.1781125374265775,annual_log_pp,True,included,0.7552872535002777,0.7009038795166225,0.0791925869785407,0.054383373983655225
2023-11,services,3,signal,services,l1,1.8257558236254707,estimated,2023-12-10 23:59:00,4.8790164169432,6.704772240568671,True,2024-11,4.305857138824128,annual_log_pp,True,included,2.398915101744543,0.5731592781190722,5.426282107284056,1.825755823625471
2023-11,goods,0,signal,goods,l0.1,-1.7564835579372642,estimated,2023-12-10 23:59:00,2.7615167032973362,1.005033145360072,True,2024-02,1.2574964991623296,annual_log_pp,True,included,-0.2524633538022576,1.5040202041350066,-2.1983390294332232,-1.251556850332749
2023-11,goods,1,signal,goods,l10,-0.19906408370145853,estimated,2023-12-10 23:59:00,2.7615167032973362,2.5624526195958777,True,2024-05,0.332701771783687,annual_log_pp,True,included,2.229750847812191,2.4288149315136494,-0.9273531282244694,-0.19906408370145856
