origin,h,model,core_log,core_mm,fast_core_log,correction_log,band
2026-02,7,TRANSMISSION_OWN_R16,-0.6245509370296551,-0.6226046715792223,-0.6248177301450222,0.00026679311536703665,3
2026-02,8,TRANSMISSION_OWN_R16,0.4443614228468108,0.44535017221515516,0.4440946297314437,0.00026679311536709216,3
2026-02,9,TRANSMISSION_OWN_R16,-0.01371472510281323,-0.013713784677382747,-0.01398151821818025,0.0002667931153670193,3
2026-03,7,TRANSMISSION_OWN_R16,0.4994432328126276,0.5006925295033082,0.4979081102868469,0.0015351225257806966,3
2026-03,8,TRANSMISSION_OWN_R16,0.04074138274275451,0.04074968317129165,0.03920626021697383,0.0015351225257806828,3
2026-03,9,TRANSMISSION_OWN_R16,0.10140773306053505,0.10145916808705285,0.09987261053475435,0.0015351225257806966,3
2026-04,7,TRANSMISSION_OWN_R16,0.12526607292699085,0.12534456364278115,0.12303556597853599,0.0022305069484548634,3
2026-04,8,TRANSMISSION_OWN_R16,0.18496290758747636,0.1851340694857993,0.1827324006390215,0.0022305069484548634,3
2026-04,9,TRANSMISSION_OWN_R16,0.6091385644148047,0.6109975861239484,0.6069080574663498,0.0022305069484549467,3
2026-05,7,TRANSMISSION_OWN_R16,0.15090988444251527,0.15102381071008603,0.14788284008921282,0.0030270443533024494,3
2026-05,8,TRANSMISSION_OWN_R16,0.5754869883421454,0.5771460958332493,0.572459943988843,0.003027044353302366,3
2026-05,9,TRANSMISSION_OWN_R16,0.4538403027529106,0.4548717175900374,0.4508132583996083,0.0030270443533023106,3
2026-06,7,TRANSMISSION_OWN_R16,0.5433983844105067,0.5448774713292532,0.5409242271869276,0.002474157223579132,3
2026-06,8,TRANSMISSION_OWN_R16,0.4221151460466279,0.42300730690290766,0.4196409888230486,0.0024741572235792986,3
2026-06,9,TRANSMISSION_OWN_R16,-0.029342852812931912,-0.029338548218916433,-0.031817010036511176,0.002474157223579264,3
2026-07,7,TRANSMISSION_OWN_R16,0.3973092531795498,0.3980995727171093,0.39638605618394523,0.0009231969956045583,3
2026-07,8,TRANSMISSION_OWN_R16,-0.05388856807541586,-0.05387405079440515,-0.05481176507102046,0.0009231969956045999,3
2026-07,9,TRANSMISSION_OWN_R16,0.284212442247484,0.2846167087102614,0.2832892452518794,0.0009231969956046138,3
2019-02,7,TRANSMISSION_SERVICES_R16,-0.28392944361121275,-0.2835267451830951,-0.2657713756669666,-0.018158067944246126,3
2019-02,8,TRANSMISSION_SERVICES_R16,0.45934960656237067,0.46040623411962806,0.4775076745066169,-0.018158067944246237,3
2019-02,9,TRANSMISSION_SERVICES_R16,0.10643210095451748,0.10648876001444509,0.12459016889876362,-0.01815806794424614,3
2019-03,7,TRANSMISSION_SERVICES_R16,0.4275425327800339,0.42845779978709575,0.43254185196845557,-0.004999319188421669,3
2019-03,8,TRANSMISSION_SERVICES_R16,0.07514209128660335,0.07517033002863546,0.08014141047502504,-0.004999319188421697,3
2019-03,9,TRANSMISSION_SERVICES_R16,0.24315887416893697,0.24345474512293117,0.24815819335735867,-0.004999319188421697,3
2019-04,7,TRANSMISSION_SERVICES_R16,0.01695588601531758,0.016957323606921385,0.010436760393391253,0.006519125621926327,3
2019-04,8,TRANSMISSION_SERVICES_R16,0.18578662833787188,0.18595931862281076,0.17926750271594558,0.006519125621926303,3
2019-04,9,TRANSMISSION_SERVICES_R16,0.29264136620666725,0.2930699790502566,0.28612224058474095,0.006519125621926303,3
2019-05,7,TRANSMISSION_SERVICES_R16,0.24536878181611,0.24567005737322128,0.17533017409799678,0.07003860771811321,3
2019-05,8,TRANSMISSION_SERVICES_R16,0.3522652559124231,0.35288643915511475,0.2822266481943098,0.07003860771811327,3
2019-05,9,TRANSMISSION_SERVICES_R16,0.3612715555541597,0.3619249278175332,0.2912329478360465,0.07003860771811321,3
2019-06,7,TRANSMISSION_SERVICES_R16,0.33934411373354,0.3399205377070183,0.2795475629574885,0.059796550776051505,3
2019-06,8,TRANSMISSION_SERVICES_R16,0.34838678772877885,0.34899435986021987,0.2885902369527273,0.05979655077605156,3
2019-06,9,TRANSMISSION_SERVICES_R16,0.07980385845493948,0.07983571020647304,0.020007307678888003,0.05979655077605148,3
2019-07,7,TRANSMISSION_SERVICES_R16,0.36597506713017647,0.3666455735916163,0.32540043278886865,0.040574634341307814,3
2019-07,8,TRANSMISSION_SERVICES_R16,0.09696742157068045,0.09701445017449055,0.05639278722937266,0.040574634341307786,3
2019-07,9,TRANSMISSION_SERVICES_R16,0.49396063327726397,0.4951826300458896,0.45338599893595616,0.040574634341307814,3
2019-08,7,TRANSMISSION_SERVICES_R16,0.1286051998522632,0.12868793180147,0.21084298128226892,-0.08223778143000571,3
