mode,report_date,quarter,quarters_ahead,origin,model,forecast,realised,error
report,2024-08-08,2024Q3,1,2024-06,STABLE_LONG_GAP_R14B,2.175877035861102,2.3104616266815152,-0.1345845908204133
report,2024-08-08,2024Q3,1,2024-06,TVWQRF_TVW3_FULLM,2.124895159488519,2.3104616266815152,-0.1855664671929964
report,2024-08-08,2024Q3,1,2024-06,TVWQRF_QRF_MEAN_FULLM,2.255781604449325,2.3104616266815152,-0.05468002223219015
report,2024-08-08,2024Q3,1,2024-06,cnb,2.03928603786943,2.3104616266815152,-0.27117558881208526
cutoff,2024-08-08,2024Q3,1,2024-06,INDEPENDENT_BRIDGE,1.9336239423317754,2.3104616266815152,-0.37683768434973985
cutoff,2024-08-08,2024Q3,1,2024-06,STABLE_PIPELINE_R14B,2.062274667605408,2.3104616266815152,-0.24818695907610744
cutoff,2024-08-08,2024Q3,1,2024-06,STABLE_LOCAL_CORE_R14B,2.1892545456785037,2.3104616266815152,-0.12120708100301147
cutoff,2024-08-08,2024Q3,1,2024-06,STABLE_LONG_CORE_R14B,2.1426113420921937,2.3104616266815152,-0.1678502845893215
cutoff,2024-08-08,2024Q3,1,2024-06,STABLE_LONG_GAP_R14B,2.175877035861102,2.3104616266815152,-0.1345845908204133
cutoff,2024-08-08,2024Q3,1,2024-06,TVWQRF_TVW3_FULLM,2.124895159488519,2.3104616266815152,-0.1855664671929964
cutoff,2024-08-08,2024Q3,1,2024-06,TVWQRF_QRF_MEAN_FULLM,2.255781604449325,2.3104616266815152,-0.05468002223219015
cutoff,2024-08-08,2024Q3,1,2024-06,cnb,2.03928603786943,2.3104616266815152,-0.27117558881208526
report,2024-08-08,2024Q4,2,2024-06,INDEPENDENT_BRIDGE,2.4688574471489635,2.8836531940027856,-0.41479574685382214
report,2024-08-08,2024Q4,2,2024-06,STABLE_PIPELINE_R14B,2.5946139995245816,2.8836531940027856,-0.28903919447820403
report,2024-08-08,2024Q4,2,2024-06,STABLE_LOCAL_CORE_R14B,2.8353711618887965,2.8836531940027856,-0.04828203211398918
report,2024-08-08,2024Q4,2,2024-06,STABLE_LONG_CORE_R14B,2.786088067759813,2.8836531940027856,-0.09756512624297242
report,2024-08-08,2024Q4,2,2024-06,STABLE_LONG_GAP_R14B,2.873023421154136,2.8836531940027856,-0.010629772848649743
report,2024-08-08,2024Q4,2,2024-06,TVWQRF_TVW3_FULLM,2.76927108149213,2.8836531940027856,-0.11438211251065544
report,2024-08-08,2024Q4,2,2024-06,TVWQRF_QRF_MEAN_FULLM,3.0386737253918223,2.8836531940027856,0.1550205313890367
report,2024-08-08,2024Q4,2,2024-06,cnb,2.31618987,2.8836531940027856,-0.5674633240027855
cutoff,2024-08-08,2024Q4,2,2024-06,INDEPENDENT_BRIDGE,2.4688574471489635,2.8836531940027856,-0.41479574685382214
cutoff,2024-08-08,2024Q4,2,2024-06,STABLE_PIPELINE_R14B,2.5946139995245816,2.8836531940027856,-0.28903919447820403
cutoff,2024-08-08,2024Q4,2,2024-06,STABLE_LOCAL_CORE_R14B,2.8353711618887965,2.8836531940027856,-0.04828203211398918
cutoff,2024-08-08,2024Q4,2,2024-06,STABLE_LONG_CORE_R14B,2.786088067759813,2.8836531940027856,-0.09756512624297242
cutoff,2024-08-08,2024Q4,2,2024-06,STABLE_LONG_GAP_R14B,2.873023421154136,2.8836531940027856,-0.010629772848649743
cutoff,2024-08-08,2024Q4,2,2024-06,TVWQRF_TVW3_FULLM,2.76927108149213,2.8836531940027856,-0.11438211251065544
cutoff,2024-08-08,2024Q4,2,2024-06,TVWQRF_QRF_MEAN_FULLM,3.0386737253918223,2.8836531940027856,0.1550205313890367
cutoff,2024-08-08,2024Q4,2,2024-06,cnb,2.31618987,2.8836531940027856,-0.5674633240027855
report,2024-08-08,2025Q1,3,2024-06,INDEPENDENT_BRIDGE,2.259769471619911,2.731002175839954,-0.4712327042200428
report,2024-08-08,2025Q1,3,2024-06,STABLE_PIPELINE_R14B,2.2739304256758364,2.731002175839954,-0.4570717501641175
report,2024-08-08,2025Q1,3,2024-06,STABLE_LOCAL_CORE_R14B,2.6030605382885494,2.731002175839954,-0.12794163755140442
report,2024-08-08,2025Q1,3,2024-06,STABLE_LONG_CORE_R14B,2.5741352617135065,2.731002175839954,-0.15686691412644738
report,2024-08-08,2025Q1,3,2024-06,STABLE_LONG_GAP_R14B,2.717090287991644,2.731002175839954,-0.013911887848309767
report,2024-08-08,2025Q1,3,2024-06,TVWQRF_TVW3_FULLM,1.6691248183304161,2.731002175839954,-1.0618773575095377
report,2024-08-08,2025Q1,3,2024-06,TVWQRF_QRF_MEAN_FULLM,2.330372743663346,2.731002175839954,-0.40062943217660774
report,2024-08-08,2025Q1,3,2024-06,cnb,2.18682304,2.731002175839954,-0.5441791358399537
cutoff,2024-08-08,2025Q1,3,2024-06,INDEPENDENT_BRIDGE,2.259769471619911,2.731002175839954,-0.4712327042200428
cutoff,2024-08-08,2025Q1,3,2024-06,STABLE_PIPELINE_R14B,2.2739304256758364,2.731002175839954,-0.4570717501641175
cutoff,2024-08-08,2025Q1,3,2024-06,STABLE_LOCAL_CORE_R14B,2.6030605382885494,2.731002175839954,-0.12794163755140442
cutoff,2024-08-08,2025Q1,3,2024-06,STABLE_LONG_CORE_R14B,2.5741352617135065,2.731002175839954,-0.15686691412644738
cutoff,2024-08-08,2025Q1,3,2024-06,STABLE_LONG_GAP_R14B,2.717090287991644,2.731002175839954,-0.013911887848309767
cutoff,2024-08-08,2025Q1,3,2024-06,TVWQRF_TVW3_FULLM,1.6691248183304161,2.731002175839954,-1.0618773575095377
cutoff,2024-08-08,2025Q1,3,2024-06,TVWQRF_QRF_MEAN_FULLM,2.330372743663346,2.731002175839954,-0.40062943217660774
cutoff,2024-08-08,2025Q1,3,2024-06,cnb,2.18682304,2.731002175839954,-0.5441791358399537
report,2024-08-08,2025Q2,4,2024-06,INDEPENDENT_BRIDGE,2.235521093778445,2.380373322135418,-0.1448522283569731
report,2024-08-08,2025Q2,4,2024-06,STABLE_PIPELINE_R14B,2.040837090936145,2.380373322135418,-0.3395362311992729
report,2024-08-08,2025Q2,4,2024-06,STABLE_LOCAL_CORE_R14B,2.392732478458361,2.380373322135418,0.012359156322943043
report,2024-08-08,2025Q2,4,2024-06,STABLE_LONG_CORE_R14B,2.4955354483223435,2.380373322135418,0.11516212618692556
report,2024-08-08,2025Q2,4,2024-06,STABLE_LONG_GAP_R14B,2.6963655534828317,2.380373322135418,0.3159922313474137
report,2024-08-08,2025Q2,4,2024-06,TVWQRF_TVW3_FULLM,1.1783137907726589,2.380373322135418,-1.2020595313627591
report,2024-08-08,2025Q2,4,2024-06,TVWQRF_QRF_MEAN_FULLM,2.182874001562256,2.380373322135418,-0.19749932057316189
report,2024-08-08,2025Q2,4,2024-06,cnb,1.74934064,2.380373322135418,-0.631032682135418
cutoff,2024-08-08,2025Q2,4,2024-06,INDEPENDENT_BRIDGE,2.235521093778445,2.380373322135418,-0.1448522283569731
cutoff,2024-08-08,2025Q2,4,2024-06,STABLE_PIPELINE_R14B,2.040837090936145,2.380373322135418,-0.3395362311992729
cutoff,2024-08-08,2025Q2,4,2024-06,STABLE_LOCAL_CORE_R14B,2.392732478458361,2.380373322135418,0.012359156322943043
cutoff,2024-08-08,2025Q2,4,2024-06,STABLE_LONG_CORE_R14B,2.4955354483223435,2.380373322135418,0.11516212618692556
cutoff,2024-08-08,2025Q2,4,2024-06,STABLE_LONG_GAP_R14B,2.6963655534828317,2.380373322135418,0.3159922313474137
cutoff,2024-08-08,2025Q2,4,2024-06,TVWQRF_TVW3_FULLM,1.1783137907726589,2.380373322135418,-1.2020595313627591
cutoff,2024-08-08,2025Q2,4,2024-06,TVWQRF_QRF_MEAN_FULLM,2.182874001562256,2.380373322135418,-0.19749932057316189
cutoff,2024-08-08,2025Q2,4,2024-06,cnb,1.74934064,2.380373322135418,-0.631032682135418
report,2024-11-14,2024Q4,1,2024-10,INDEPENDENT_BRIDGE,2.716317939866253,2.8836531940027856,-0.16733525413653272
report,2024-11-14,2024Q4,1,2024-10,STABLE_PIPELINE_R14B,2.842481985371099,2.8836531940027856,-0.04117120863168644
report,2024-11-14,2024Q4,1,2024-10,STABLE_LOCAL_CORE_R14B,2.923173625461448,2.8836531940027856,0.039520431458662575
report,2024-11-14,2024Q4,1,2024-10,STABLE_LONG_CORE_R14B,2.924965744003758,2.8836531940027856,0.04131255000097234
report,2024-11-14,2024Q4,1,2024-10,STABLE_LONG_GAP_R14B,2.9322257207209095,2.8836531940027856,0.04857252671812384
report,2024-11-14,2024Q4,1,2024-10,TVWQRF_TVW3_FULLM,2.9439623400707924,2.8836531940027856,0.06030914606800675
report,2024-11-14,2024Q4,1,2024-10,TVWQRF_QRF_MEAN_FULLM,2.9535625553067795,2.8836531940027856,0.06990936130399383
report,2024-11-14,2024Q4,1,2024-10,cnb,3.02197327563642,2.8836531940027856,0.1383200816336343
cutoff,2024-11-14,2024Q4,1,2024-09,INDEPENDENT_BRIDGE,3.294052093159873,2.8836531940027856,0.41039889915708727
cutoff,2024-11-14,2024Q4,1,2024-09,STABLE_PIPELINE_R14B,3.2060496494377166,2.8836531940027856,0.322396455434931
cutoff,2024-11-14,2024Q4,1,2024-09,STABLE_LOCAL_CORE_R14B,2.9173410699781606,2.8836531940027856,0.033687875975374926
cutoff,2024-11-14,2024Q4,1,2024-09,STABLE_LONG_CORE_R14B,2.9214532251323995,2.8836531940027856,0.03780003112961383
cutoff,2024-11-14,2024Q4,1,2024-09,STABLE_LONG_GAP_R14B,2.9151593076914746,2.8836531940027856,0.03150611368868894
cutoff,2024-11-14,2024Q4,1,2024-09,TVWQRF_TVW3_FULLM,2.6802352224336214,2.8836531940027856,-0.2034179715691642
cutoff,2024-11-14,2024Q4,1,2024-09,TVWQRF_QRF_MEAN_FULLM,2.7838835792467065,2.8836531940027856,-0.09976961475607915
cutoff,2024-11-14,2024Q4,1,2024-09,cnb,3.02197327563642,2.8836531940027856,0.1383200816336343
report,2024-11-14,2025Q1,2,2024-10,INDEPENDENT_BRIDGE,2.3394915806335894,2.731002175839954,-0.39151059520636444
report,2024-11-14,2025Q1,2,2024-10,STABLE_PIPELINE_R14B,2.5220225077487695,2.731002175839954,-0.2089796680911844
report,2024-11-14,2025Q1,2,2024-10,STABLE_LOCAL_CORE_R14B,2.685972362709926,2.731002175839954,-0.04502981313002774
report,2024-11-14,2025Q1,2,2024-10,STABLE_LONG_CORE_R14B,2.6620368783837174,2.731002175839954,-0.06896529745623647
report,2024-11-14,2025Q1,2,2024-10,STABLE_LONG_GAP_R14B,2.6913519508045964,2.731002175839954,-0.03965022503535742
report,2024-11-14,2025Q1,2,2024-10,TVWQRF_TVW3_FULLM,2.275569364398459,2.731002175839954,-0.45543281144149494
report,2024-11-14,2025Q1,2,2024-10,TVWQRF_QRF_MEAN_FULLM,2.386715491591272,2.731002175839954,-0.34428668424868203
report,2024-11-14,2025Q1,2,2024-10,cnb,2.93713111860977,2.731002175839954,0.20612894276981608
cutoff,2024-11-14,2025Q1,2,2024-09,INDEPENDENT_BRIDGE,3.5351510848621164,2.731002175839954,0.8041489090221625
cutoff,2024-11-14,2025Q1,2,2024-09,STABLE_PIPELINE_R14B,3.4231402241480353,2.731002175839954,0.6921380483080815
cutoff,2024-11-14,2025Q1,2,2024-09,STABLE_LOCAL_CORE_R14B,2.7150524491180925,2.731002175839954,-0.015949726721861346
cutoff,2024-11-14,2025Q1,2,2024-09,STABLE_LONG_CORE_R14B,2.6892258773353532,2.731002175839954,-0.04177629850460063
cutoff,2024-11-14,2025Q1,2,2024-09,STABLE_LONG_GAP_R14B,2.674376090072172,2.731002175839954,-0.05662608576778183
cutoff,2024-11-14,2025Q1,2,2024-09,TVWQRF_TVW3_FULLM,1.808020532321012,2.731002175839954,-0.922981643518942
cutoff,2024-11-14,2025Q1,2,2024-09,TVWQRF_QRF_MEAN_FULLM,2.08222645017571,2.731002175839954,-0.6487757256642439
cutoff,2024-11-14,2025Q1,2,2024-09,cnb,2.93713111860977,2.731002175839954,0.20612894276981608
report,2024-11-14,2025Q2,3,2024-10,INDEPENDENT_BRIDGE,1.8647309481257983,2.380373322135418,-0.5156423740096197
report,2024-11-14,2025Q2,3,2024-10,STABLE_PIPELINE_R14B,1.8737734703956679,2.380373322135418,-0.5065998517397501
report,2024-11-14,2025Q2,3,2024-10,STABLE_LOCAL_CORE_R14B,2.527938331999553,2.380373322135418,0.147565009864135
report,2024-11-14,2025Q2,3,2024-10,STABLE_LONG_CORE_R14B,2.4535171935199442,2.380373322135418,0.07314387138452627
report,2024-11-14,2025Q2,3,2024-10,STABLE_LONG_GAP_R14B,2.505695108076152,2.380373322135418,0.12532178594073384
report,2024-11-14,2025Q2,3,2024-10,TVWQRF_TVW3_FULLM,1.9897300374908156,2.380373322135418,-0.3906432846446024
report,2024-11-14,2025Q2,3,2024-10,TVWQRF_QRF_MEAN_FULLM,2.229456298822878,2.380373322135418,-0.1509170233125401
report,2024-11-14,2025Q2,3,2024-10,cnb,2.56695573,2.380373322135418,0.18658240786458213
cutoff,2024-11-14,2025Q2,3,2024-09,INDEPENDENT_BRIDGE,4.092291001577095,2.380373322135418,1.7119176794416773
cutoff,2024-11-14,2025Q2,3,2024-09,STABLE_PIPELINE_R14B,3.8289544212971602,2.380373322135418,1.4485810991617423
cutoff,2024-11-14,2025Q2,3,2024-09,STABLE_LOCAL_CORE_R14B,2.5905195974637807,2.380373322135418,0.21014627532836272
cutoff,2024-11-14,2025Q2,3,2024-09,STABLE_LONG_CORE_R14B,2.582977495382526,2.380373322135418,0.20260417324710822
cutoff,2024-11-14,2025Q2,3,2024-09,STABLE_LONG_GAP_R14B,2.558512849140711,2.380373322135418,0.178139527005293
cutoff,2024-11-14,2025Q2,3,2024-09,TVWQRF_TVW3_FULLM,1.6436101966363814,2.380373322135418,-0.7367631254990366
cutoff,2024-11-14,2025Q2,3,2024-09,TVWQRF_QRF_MEAN_FULLM,2.2161238688703815,2.380373322135418,-0.16424945326503648
cutoff,2024-11-14,2025Q2,3,2024-09,cnb,2.56695573,2.380373322135418,0.18658240786458213
report,2024-11-14,2025Q3,4,2024-10,INDEPENDENT_BRIDGE,1.4945879461291458,2.4988240301354065,-1.0042360840062607
report,2024-11-14,2025Q3,4,2024-10,STABLE_PIPELINE_R14B,1.4225342801271268,2.4988240301354065,-1.0762897500082798
report,2024-11-14,2025Q3,4,2024-10,STABLE_LOCAL_CORE_R14B,2.5767601981603163,2.4988240301354065,0.07793616802490977
report,2024-11-14,2025Q3,4,2024-10,STABLE_LONG_CORE_R14B,2.5338277692751796,2.4988240301354065,0.03500373913977306
report,2024-11-14,2025Q3,4,2024-10,STABLE_LONG_GAP_R14B,2.6093947066865173,2.4988240301354065,0.11057067655111075
report,2024-11-14,2025Q3,4,2024-10,TVWQRF_TVW3_FULLM,1.7565330318400623,2.4988240301354065,-0.7422909982953443
report,2024-11-14,2025Q3,4,2024-10,TVWQRF_QRF_MEAN_FULLM,2.053373040367575,2.4988240301354065,-0.4454509897678314
report,2024-11-14,2025Q3,4,2024-10,cnb,2.63406164,2.4988240301354065,0.13523760986459354
cutoff,2024-11-14,2025Q3,4,2024-09,INDEPENDENT_BRIDGE,4.62943536606756,2.4988240301354065,2.1306113359321537
cutoff,2024-11-14,2025Q3,4,2024-09,STABLE_PIPELINE_R14B,4.298607904308544,2.4988240301354065,1.7997838741731376
cutoff,2024-11-14,2025Q3,4,2024-09,STABLE_LOCAL_CORE_R14B,2.685880332517849,2.4988240301354065,0.1870563023824423
cutoff,2024-11-14,2025Q3,4,2024-09,STABLE_LONG_CORE_R14B,2.7919327928788356,2.4988240301354065,0.293108762743429
cutoff,2024-11-14,2025Q3,4,2024-09,STABLE_LONG_GAP_R14B,2.758798043253664,2.4988240301354065,0.2599740131182573
cutoff,2024-11-14,2025Q3,4,2024-09,TVWQRF_TVW3_FULLM,1.6141849173155969,2.4988240301354065,-0.8846391128198097
cutoff,2024-11-14,2025Q3,4,2024-09,TVWQRF_QRF_MEAN_FULLM,2.441198054919841,2.4988240301354065,-0.05762597521556545
cutoff,2024-11-14,2025Q3,4,2024-09,cnb,2.63406164,2.4988240301354065,0.13523760986459354
report,2025-02-13,2025Q1,1,2025-01,INDEPENDENT_BRIDGE,2.5942813683539723,2.731002175839954,-0.1367208074859816
report,2025-02-13,2025Q1,1,2025-01,STABLE_PIPELINE_R14B,2.6066853555389815,2.731002175839954,-0.12431682030097235
report,2025-02-13,2025Q1,1,2025-01,STABLE_LOCAL_CORE_R14B,2.583248101504766,2.731002175839954,-0.14775407433518772
report,2025-02-13,2025Q1,1,2025-01,STABLE_LONG_CORE_R14B,2.5497014721318596,2.731002175839954,-0.18130070370809426
report,2025-02-13,2025Q1,1,2025-01,STABLE_LONG_GAP_R14B,2.5530133924632135,2.731002175839954,-0.1779887833767404
report,2025-02-13,2025Q1,1,2025-01,TVWQRF_TVW3_FULLM,2.8476296032016095,2.731002175839954,0.11662742736165566
report,2025-02-13,2025Q1,1,2025-01,TVWQRF_QRF_MEAN_FULLM,2.9003772961687964,2.731002175839954,0.1693751203288425
report,2025-02-13,2025Q1,1,2025-01,cnb,2.57546528631056,2.731002175839954,-0.15553688952939382
cutoff,2025-02-13,2025Q1,1,2024-12,INDEPENDENT_BRIDGE,2.905997236340978,2.731002175839954,0.1749950605010242
cutoff,2025-02-13,2025Q1,1,2024-12,STABLE_PIPELINE_R14B,2.779281454932748,2.731002175839954,0.04827927909279417
cutoff,2025-02-13,2025Q1,1,2024-12,STABLE_LOCAL_CORE_R14B,2.7081906251879797,2.731002175839954,-0.022811550651974155
cutoff,2025-02-13,2025Q1,1,2024-12,STABLE_LONG_CORE_R14B,2.6325355256638456,2.731002175839954,-0.09846665017610823
cutoff,2025-02-13,2025Q1,1,2024-12,STABLE_LONG_GAP_R14B,2.63232877555113,2.731002175839954,-0.09867340028882365
cutoff,2025-02-13,2025Q1,1,2024-12,TVWQRF_TVW3_FULLM,2.836044179926986,2.731002175839954,0.10504200408703213
cutoff,2025-02-13,2025Q1,1,2024-12,TVWQRF_QRF_MEAN_FULLM,2.8210218471172332,2.731002175839954,0.09001967127727939
cutoff,2025-02-13,2025Q1,1,2024-12,cnb,2.57546528631056,2.731002175839954,-0.15553688952939382
report,2025-02-13,2025Q2,2,2025-01,INDEPENDENT_BRIDGE,2.578422470102828,2.380373322135418,0.19804914796741002
report,2025-02-13,2025Q2,2,2025-01,STABLE_PIPELINE_R14B,2.5142189372234367,2.380373322135418,0.13384561508801873
report,2025-02-13,2025Q2,2,2025-01,STABLE_LOCAL_CORE_R14B,2.4638273115887124,2.380373322135418,0.08345398945329441
report,2025-02-13,2025Q2,2,2025-01,STABLE_LONG_CORE_R14B,2.362671521049087,2.380373322135418,-0.017701801086330793
report,2025-02-13,2025Q2,2,2025-01,STABLE_LONG_GAP_R14B,2.3759084061072024,2.380373322135418,-0.0044649160282155265
report,2025-02-13,2025Q2,2,2025-01,TVWQRF_TVW3_FULLM,2.951284880465712,2.380373322135418,0.5709115583302942
report,2025-02-13,2025Q2,2,2025-01,TVWQRF_QRF_MEAN_FULLM,3.0178901523027837,2.380373322135418,0.6375168301673657
report,2025-02-13,2025Q2,2,2025-01,cnb,2.23488009,2.380373322135418,-0.1454932321354181
cutoff,2025-02-13,2025Q2,2,2024-12,INDEPENDENT_BRIDGE,3.081896037858238,2.380373322135418,0.7015227157228199
cutoff,2025-02-13,2025Q2,2,2024-12,STABLE_PIPELINE_R14B,2.827953693440016,2.380373322135418,0.44758037130459805
cutoff,2025-02-13,2025Q2,2,2024-12,STABLE_LOCAL_CORE_R14B,2.5619710266746627,2.380373322135418,0.18159770453924473
cutoff,2025-02-13,2025Q2,2,2024-12,STABLE_LONG_CORE_R14B,2.4271746783129164,2.380373322135418,0.04680135617749848
cutoff,2025-02-13,2025Q2,2,2024-12,STABLE_LONG_GAP_R14B,2.4266938936506324,2.380373322135418,0.046320571515214404
cutoff,2025-02-13,2025Q2,2,2024-12,TVWQRF_TVW3_FULLM,2.8511121873751937,2.380373322135418,0.4707388652397757
cutoff,2025-02-13,2025Q2,2,2024-12,TVWQRF_QRF_MEAN_FULLM,2.810069894774452,2.380373322135418,0.4296965726390338
cutoff,2025-02-13,2025Q2,2,2024-12,cnb,2.23488009,2.380373322135418,-0.1454932321354181
report,2025-02-13,2025Q3,3,2025-01,INDEPENDENT_BRIDGE,2.7047487123549967,2.4988240301354065,0.20592468221959015
report,2025-02-13,2025Q3,3,2025-01,STABLE_PIPELINE_R14B,2.571828276983497,2.4988240301354065,0.07300424684809048
report,2025-02-13,2025Q3,3,2025-01,STABLE_LOCAL_CORE_R14B,2.528886223752474,2.4988240301354065,0.0300621936170673
report,2025-02-13,2025Q3,3,2025-01,STABLE_LONG_CORE_R14B,2.4522123510275944,2.4988240301354065,-0.046611679107812165
report,2025-02-13,2025Q3,3,2025-01,STABLE_LONG_GAP_R14B,2.4757881253171945,2.4988240301354065,-0.02303590481821205
report,2025-02-13,2025Q3,3,2025-01,TVWQRF_TVW3_FULLM,2.9818657763104937,2.4988240301354065,0.4830417461750871
report,2025-02-13,2025Q3,3,2025-01,TVWQRF_QRF_MEAN_FULLM,3.0488515658009345,2.4988240301354065,0.550027535665528
report,2025-02-13,2025Q3,3,2025-01,cnb,2.39037316,2.4988240301354065,-0.10845087013540633
cutoff,2025-02-13,2025Q3,3,2024-12,INDEPENDENT_BRIDGE,3.3991552797053024,2.4988240301354065,0.9003312495698959
cutoff,2025-02-13,2025Q3,3,2024-12,STABLE_PIPELINE_R14B,3.0696819167556817,2.4988240301354065,0.5708578866202751
cutoff,2025-02-13,2025Q3,3,2024-12,STABLE_LOCAL_CORE_R14B,2.6174352624573416,2.4988240301354065,0.11861123232193505
cutoff,2025-02-13,2025Q3,3,2024-12,STABLE_LONG_CORE_R14B,2.513329835596435,2.4988240301354065,0.01450580546102831
cutoff,2025-02-13,2025Q3,3,2024-12,STABLE_LONG_GAP_R14B,2.513009546811466,2.4988240301354065,0.014185516676059606
cutoff,2025-02-13,2025Q3,3,2024-12,TVWQRF_TVW3_FULLM,2.9414739260729412,2.4988240301354065,0.4426498959375347
cutoff,2025-02-13,2025Q3,3,2024-12,TVWQRF_QRF_MEAN_FULLM,2.945622288306175,2.4988240301354065,0.44679825817076857
cutoff,2025-02-13,2025Q3,3,2024-12,cnb,2.39037316,2.4988240301354065,-0.10845087013540633
report,2025-02-13,2025Q4,4,2025-01,INDEPENDENT_BRIDGE,2.900678660175028,2.2333587331890636,0.6673199269859644
report,2025-02-13,2025Q4,4,2025-01,STABLE_PIPELINE_R14B,2.810059877107998,2.2333587331890636,0.5767011439189345
report,2025-02-13,2025Q4,4,2025-01,STABLE_LOCAL_CORE_R14B,2.6268790219648,2.2333587331890636,0.3935202887757363
report,2025-02-13,2025Q4,4,2025-01,STABLE_LONG_CORE_R14B,2.6317600240644823,2.2333587331890636,0.39840129087541865
report,2025-02-13,2025Q4,4,2025-01,STABLE_LONG_GAP_R14B,2.6679310587228353,2.2333587331890636,0.4345723255337717
report,2025-02-13,2025Q4,4,2025-01,TVWQRF_TVW3_FULLM,3.155954694411671,2.2333587331890636,0.9225959612226076
report,2025-02-13,2025Q4,4,2025-01,TVWQRF_QRF_MEAN_FULLM,3.2898842033380595,2.2333587331890636,1.056525470148996
report,2025-02-13,2025Q4,4,2025-01,cnb,2.39852331,2.2333587331890636,0.16516457681093621
cutoff,2025-02-13,2025Q4,4,2024-12,INDEPENDENT_BRIDGE,3.6505200188643645,2.2333587331890636,1.4171612856753009
cutoff,2025-02-13,2025Q4,4,2024-12,STABLE_PIPELINE_R14B,3.352772963720994,2.2333587331890636,1.1194142305319303
cutoff,2025-02-13,2025Q4,4,2024-12,STABLE_LOCAL_CORE_R14B,2.6339391017567646,2.2333587331890636,0.40058036856770096
cutoff,2025-02-13,2025Q4,4,2024-12,STABLE_LONG_CORE_R14B,2.6274813768023186,2.2333587331890636,0.394122643613255
cutoff,2025-02-13,2025Q4,4,2024-12,STABLE_LONG_GAP_R14B,2.6320922548029793,2.2333587331890636,0.3987335216139156
cutoff,2025-02-13,2025Q4,4,2024-12,TVWQRF_TVW3_FULLM,2.9374417142695832,2.2333587331890636,0.7040829810805196
cutoff,2025-02-13,2025Q4,4,2024-12,TVWQRF_QRF_MEAN_FULLM,2.930792652918744,2.2333587331890636,0.6974339197296802
cutoff,2025-02-13,2025Q4,4,2024-12,cnb,2.39852331,2.2333587331890636,0.16516457681093621
report,2025-05-15,2025Q2,1,2025-04,INDEPENDENT_BRIDGE,2.5408802556279793,2.380373322135418,0.1605069334925613
report,2025-05-15,2025Q2,1,2025-04,STABLE_PIPELINE_R14B,2.5357912106566185,2.380373322135418,0.15541788852120053
report,2025-05-15,2025Q2,1,2025-04,STABLE_LOCAL_CORE_R14B,2.531233874507361,2.380373322135418,0.15086055237194307
report,2025-05-15,2025Q2,1,2025-04,STABLE_LONG_CORE_R14B,2.605897649033189,2.380373322135418,0.22552432689777113
report,2025-05-15,2025Q2,1,2025-04,STABLE_LONG_GAP_R14B,2.5986882520039045,2.380373322135418,0.21831492986848655
report,2025-05-15,2025Q2,1,2025-04,TVWQRF_TVW3_FULLM,2.455510834014251,2.380373322135418,0.07513751187883289
report,2025-05-15,2025Q2,1,2025-04,TVWQRF_QRF_MEAN_FULLM,2.4880352085927084,2.380373322135418,0.10766188645729047
report,2025-05-15,2025Q2,1,2025-04,cnb,2.38112069923411,2.380373322135418,0.0007473770986918815
cutoff,2025-05-15,2025Q2,1,2025-03,INDEPENDENT_BRIDGE,2.8975089129986507,2.380373322135418,0.5171355908632327
cutoff,2025-05-15,2025Q2,1,2025-03,STABLE_PIPELINE_R14B,2.7083544539962685,2.380373322135418,0.32798113186085054
cutoff,2025-05-15,2025Q2,1,2025-03,STABLE_LOCAL_CORE_R14B,2.549674256053212,2.380373322135418,0.169300933917794
cutoff,2025-05-15,2025Q2,1,2025-03,STABLE_LONG_CORE_R14B,2.6313636964979916,2.380373322135418,0.25099037436257365
cutoff,2025-05-15,2025Q2,1,2025-03,STABLE_LONG_GAP_R14B,2.609296299418729,2.380373322135418,0.228922977283311
cutoff,2025-05-15,2025Q2,1,2025-03,TVWQRF_TVW3_FULLM,2.3789922503321903,2.380373322135418,-0.0013810718032276625
cutoff,2025-05-15,2025Q2,1,2025-03,TVWQRF_QRF_MEAN_FULLM,2.3226884708980298,2.380373322135418,-0.0576848512373882
cutoff,2025-05-15,2025Q2,1,2025-03,cnb,2.38112069923411,2.380373322135418,0.0007473770986918815
report,2025-05-15,2025Q3,2,2025-04,INDEPENDENT_BRIDGE,2.5731575792451897,2.4988240301354065,0.07433354910978318
report,2025-05-15,2025Q3,2,2025-04,STABLE_PIPELINE_R14B,2.5712537124644705,2.4988240301354065,0.072429682329064
report,2025-05-15,2025Q3,2,2025-04,STABLE_LOCAL_CORE_R14B,2.566697192767506,2.4988240301354065,0.06787316263209942
report,2025-05-15,2025Q3,2,2025-04,STABLE_LONG_CORE_R14B,2.872299192551667,2.4988240301354065,0.37347516241626044
report,2025-05-15,2025Q3,2,2025-04,STABLE_LONG_GAP_R14B,2.84332867890372,2.4988240301354065,0.34450464876831344
report,2025-05-15,2025Q3,2,2025-04,TVWQRF_TVW3_FULLM,2.6258219490851853,2.4988240301354065,0.12699791894977874
report,2025-05-15,2025Q3,2,2025-04,TVWQRF_QRF_MEAN_FULLM,2.5467540607386008,2.4988240301354065,0.04793003060319423
report,2025-05-15,2025Q3,2,2025-04,cnb,2.47042847,2.4988240301354065,-0.028395560135406672
