origin,target,model,h,mm_forecast,mm_actual,cumulative_arithmetic_forecast,cumulative_compounded_forecast,arithmetic_minus_compounded_forecast,cumulative_arithmetic_actual,cumulative_compounded_actual,arithmetic_minus_compounded_actual
2020-12,2021-11,INDEPENDENT_BRIDGE,11,-0.10094324932338714,1.1,1.8897652916707985,1.8996572830969047,-0.009891991426106195,7.5,7.746332250816243,-0.2463322508162431
2020-12,2021-12,INDEPENDENT_BRIDGE,12,0.11532801451822876,0.8,2.0050933061890275,2.01717613464238,-0.012082828453352512,8.3,8.608302908822774,-0.3083029088227729
2021-01,2021-02,INDEPENDENT_BRIDGE,1,0.2834713638563503,0.3,0.2834713638563503,0.2834713638563503,0.0,0.3,0.3,0.0
2021-01,2021-03,INDEPENDENT_BRIDGE,2,-0.06922757089242715,-0.2,0.21424379296392315,0.21404755262454975,0.00019624033937340468,0.09999999999999998,0.09940000000000002,0.0005999999999999617
2021-01,2021-04,INDEPENDENT_BRIDGE,3,0.4228819425660121,0.3,0.6371257355299352,0.6378346636391156,-0.000708928109180329,0.39999999999999997,0.39969819999999995,0.0003018000000000187
2021-01,2021-05,INDEPENDENT_BRIDGE,4,0.17320730577145357,0.4,0.8103330413013888,0.8121467456467348,-0.0018137043453460011,0.8,0.8012969928,-0.001296992799999952
2021-01,2021-06,INDEPENDENT_BRIDGE,5,0.1910136837076606,0.9,1.0013467250090495,1.0047117407703672,-0.003365015761317647,1.7000000000000002,1.7085086657352002,-0.008508665735200038
2021-01,2021-07,INDEPENDENT_BRIDGE,6,0.695938938065486,1.5,1.6972856630745357,1.7076428590551898,-0.0103571959806541,3.2,3.234136295721228,-0.03413629572122767
2021-01,2021-08,INDEPENDENT_BRIDGE,7,0.18740181082455934,1.0,1.884687473899095,1.8982448235200349,-0.013557349620939796,4.2,4.26647765867844,-0.06647765867843969
2021-01,2021-09,INDEPENDENT_BRIDGE,8,-0.4047647982073068,0.2,1.479922675691788,1.4857965984833263,-0.005873922791538311,4.3999999999999995,4.4750106139957975,-0.075010613995798
2021-01,2021-10,INDEPENDENT_BRIDGE,9,0.47655565088453367,1.3,1.9564783265763217,1.9694328970185824,-0.012954570442260671,5.699999999999999,5.833185751977742,-0.1331857519777424
2021-01,2021-11,INDEPENDENT_BRIDGE,10,0.2591087840051104,1.1,2.215587110581432,2.2336446546549547,-0.018057544073522447,6.799999999999999,6.997350795249497,-0.1973507952494984
2021-01,2021-12,INDEPENDENT_BRIDGE,11,0.22540195130223156,0.8,2.4409890618836636,2.464081284593936,-0.02309222271027256,7.599999999999999,7.8533296016114935,-0.25332960161149476
2021-01,2022-01,INDEPENDENT_BRIDGE,12,0.4757750987134689,1.7,2.9167641605971326,2.9515798684715624,-0.03481570787442978,9.299999999999999,9.68683620483889,-0.38683620483889136
2021-02,2021-03,INDEPENDENT_BRIDGE,1,-0.09545652777320517,-0.2,-0.09545652777320517,-0.09545652777320517,0.0,-0.2,-0.20000000000000004,2.7755575615628914e-17
2021-02,2021-04,INDEPENDENT_BRIDGE,2,0.44329903165966994,0.3,0.34784250388646476,0.3474193460231903,0.00042315786327445926,0.09999999999999998,0.09940000000000002,0.0005999999999999617
2021-02,2021-05,INDEPENDENT_BRIDGE,3,0.4131759806447208,0.4,0.7610184845311856,0.7620307799577919,-0.0010122954266063022,0.5,0.49979759999999995,0.000202400000000047
2021-02,2021-06,INDEPENDENT_BRIDGE,4,0.2642505457495296,0.9,1.0252690302807153,1.0282949962021393,-0.003025965921424012,1.4,1.4042957784,-0.004295778400000172
2021-02,2021-07,INDEPENDENT_BRIDGE,5,0.704762385592528,1.5,1.7300314158732433,1.7403044181408305,-0.010273002267587206,2.9,2.9253602150759996,-0.025360215075999726
2021-02,2021-08,INDEPENDENT_BRIDGE,6,0.24215359470686704,1.0,1.9721850105801102,1.9866722225550675,-0.014487211974957281,3.9,3.9546138172267606,-0.05461381722676073
2021-02,2021-09,INDEPENDENT_BRIDGE,7,-0.4714404447138089,0.2,1.5007445658663012,1.5058658014802395,-0.005121235613938291,4.1,4.162523044861214,-0.06252304486121396
2021-02,2021-10,INDEPENDENT_BRIDGE,8,0.5782959778250216,1.3,2.079040543691323,2.0928701406666637,-0.013829596975340586,5.4,5.5166358444444095,-0.11663584444440911
2021-02,2021-11,INDEPENDENT_BRIDGE,9,0.22926863448592782,1.1,2.308309178177251,2.3269370699456617,-0.01862789176841062,6.5,6.6773188387332985,-0.17731883873329846
2021-02,2021-12,INDEPENDENT_BRIDGE,10,0.006227187454026686,0.8,2.3145363656312776,2.3333091601329707,-0.018772794501693113,7.3,7.530737389443165,-0.23073738944316524
2021-02,2022-01,INDEPENDENT_BRIDGE,11,0.6091513788873759,1.7,2.9236877445186535,2.9566739239430024,-0.032986179424348894,9.0,9.358759925063698,-0.3587599250636977
2021-02,2022-02,INDEPENDENT_BRIDGE,12,0.6314361174350949,0.9,3.5551238619537484,3.6067795484086584,-0.05165568645491003,9.9,10.342988764389272,-0.4429887643892716
2021-03,2021-04,INDEPENDENT_BRIDGE,1,0.35481580825390674,0.3,0.35481580825390674,0.35481580825390674,0.0,0.3,0.3,0.0
2021-03,2021-05,INDEPENDENT_BRIDGE,2,0.13871999015716605,0.4,0.49353579841107276,0.49402799886535864,-0.0004922004542858849,0.7,0.7012,-0.0012000000000000899
2021-03,2021-06,INDEPENDENT_BRIDGE,3,0.1471537770547192,0.9,0.640689575465792,0.641908756780116,-0.0012191813143240804,1.6,1.6075107999999998,-0.007510799999999707
2021-03,2021-07,INDEPENDENT_BRIDGE,4,0.6421138800516165,1.5,1.2828034555174086,1.2881444220562845,-0.005340966538875946,3.1,3.1316234619999994,-0.031623461999999325
2021-03,2021-08,INDEPENDENT_BRIDGE,5,0.0835338355687936,1.0,1.3663372910862022,1.3727542940684871,-0.0064170029822849806,4.1,4.1629396966200005,-0.06293969662000087
2021-03,2021-09,INDEPENDENT_BRIDGE,6,-0.6704586105906583,0.2,0.6958786804955439,0.6930919341109937,0.0027867463845502316,4.3,4.37126557601324,-0.07126557601324013
2021-03,2021-10,INDEPENDENT_BRIDGE,7,0.333070551637587,1.3,1.0289492321331308,1.0284709708768798,0.00047826125625105576,5.6,5.728092028501412,-0.12809202850141244
2021-03,2021-11,INDEPENDENT_BRIDGE,8,-0.017235354314108053,1.1,1.0117138778190229,1.0110583559469235,0.000655521872099385,6.7,6.891101040814929,-0.19110104081492896
2021-03,2021-12,INDEPENDENT_BRIDGE,9,0.08312678742291607,0.8,1.094840665241939,1.095025603700109,-0.0001849384581700253,7.5,7.746229849141447,-0.2462298491414474
2021-03,2022-01,INDEPENDENT_BRIDGE,10,0.47417868460555,1.7,1.569019349847489,1.5743966663093782,-0.0053773164618893254,9.2,9.577915756576854,-0.3779157565768543
2021-03,2022-02,INDEPENDENT_BRIDGE,11,0.25872841029477356,0.9,1.8277477601422625,1.837198488070628,-0.009450727928365543,10.1,10.564116998386043,-0.4641169983860429
2021-03,2022-03,INDEPENDENT_BRIDGE,12,-0.15845253048605795,0.7,1.6692952296562045,1.675834870090171,-0.006539640433966598,10.799999999999999,11.338065817374748,-0.5380658173747488
2021-04,2021-05,INDEPENDENT_BRIDGE,1,0.08396922886787456,0.4,0.08396922886787456,0.08396922886787456,0.0,0.4,0.4,0.0
2021-04,2021-06,INDEPENDENT_BRIDGE,2,0.12061170528196355,0.9,0.2045809341498381,0.20468221086868774,-0.00010127671884962997,1.3,1.3035999999999999,-0.0035999999999998256
2021-04,2021-07,INDEPENDENT_BRIDGE,3,0.4727575261762551,1.5,0.6773384603260932,0.6784073876015685,-0.001068927275475251,2.8,2.8231539999999993,-0.023153999999999453
2021-04,2021-08,INDEPENDENT_BRIDGE,4,0.08631040441787272,1.0,0.763648864743966,0.7653033281792809,-0.0016544634353149457,3.8,3.85138554,-0.05138554000000006
2021-04,2021-09,INDEPENDENT_BRIDGE,5,-0.600584091874847,0.2,0.16306477286911902,0.16012294626080043,0.0029418266083185984,4.0,4.059088311079999,-0.05908831107999912
2021-04,2021-10,INDEPENDENT_BRIDGE,6,0.17634575555420845,1.3,0.3394105284233275,0.33675107183440817,0.0026594565889193067,5.3,5.4118564591240395,-0.11185645912403963
2021-04,2021-11,INDEPENDENT_BRIDGE,7,-0.07173991189109986,1.1,0.2676706165322276,0.264769575021082,0.002901041511145619,6.4,6.571386880174404,-0.17138688017440362
2021-04,2021-12,INDEPENDENT_BRIDGE,8,0.1020774443251096,0.8,0.3697480608573372,0.3671172893617235,0.002630771495613693,7.2,7.4239579752157985,-0.2239579752157983
2021-04,2022-01,INDEPENDENT_BRIDGE,9,0.29453720403193734,1.7,0.6642852648892745,0.6627357903932647,0.0015494744960098394,8.9,9.250165260794468,-0.3501652607944674
2021-04,2022-02,INDEPENDENT_BRIDGE,10,0.19258836646733746,0.9,0.856873631356612,0.8566005088933147,0.00027312246329724843,9.8,10.233416748141618,-0.43341674814161735
2021-04,2022-03,INDEPENDENT_BRIDGE,11,-0.17641997087327968,0.7,0.6804536604833323,0.6786693236517453,0.0017843368315870745,10.5,11.005050665378608,-0.505050665378608
2021-04,2022-04,INDEPENDENT_BRIDGE,12,0.2730316219832866,1.5,0.9534852824666189,0.9535539274973013,-6.864503068237937e-05,12.0,12.67012642535929,-0.6701264253592907
2021-05,2021-06,INDEPENDENT_BRIDGE,1,0.4495622616904683,0.9,0.4495622616904683,0.44956226169046837,-5.551115123125783e-17,0.9,0.9000000000000001,-1.1102230246251565e-16
2021-05,2021-07,INDEPENDENT_BRIDGE,2,0.5729586907307653,1.5,1.0225209524212335,1.0250967584698352,-0.0025758060486016365,2.4,2.4135,-0.013500000000000068
2021-05,2021-08,INDEPENDENT_BRIDGE,3,0.2011883042986854,1.0,1.223709256719919,1.2283474375543069,-0.004638180834387828,3.4,3.4376349999999993,-0.03763499999999942
2021-05,2021-09,INDEPENDENT_BRIDGE,4,-0.46314854565383934,0.2,0.7605607110660797,0.7595098186078585,0.0010508924582212087,3.6,3.64451027,-0.04451026999999996
2021-05,2021-10,INDEPENDENT_BRIDGE,5,0.3342054970701443,1.3,1.094766208136224,1.0962536392425777,-0.0014874311063537426,4.9,4.9918889035100005,-0.09188890351000012
2021-05,2021-11,INDEPENDENT_BRIDGE,6,0.3166781068372357,1.1,1.4114443149734597,1.4164033413507013,-0.00495902637724166,6.0,6.146799681448609,-0.14679968144860922
2021-05,2021-12,INDEPENDENT_BRIDGE,7,0.2622720350213125,0.8,1.6737163499947723,1.682390206239484,-0.00867385624471173,6.8,6.9959740789002,-0.1959740789001998
2021-05,2022-01,INDEPENDENT_BRIDGE,8,0.2666788291326402,1.7,1.940395179127412,1.9535556138755659,-0.01316043474815376,8.5,8.814905638241504,-0.31490563824150364
2021-05,2022-02,INDEPENDENT_BRIDGE,9,0.23476847047709526,0.9,2.1751636496045075,2.192910416987276,-0.017746767382768702,9.4,9.794239788985676,-0.3942397889856757
2021-05,2022-03,INDEPENDENT_BRIDGE,10,-0.14011672897850413,0.7,2.0350469206260033,2.0497210536630606,-0.014674133037057224,10.1,10.562799467508576,-0.46279946750857626
2021-05,2022-04,INDEPENDENT_BRIDGE,11,0.25174542307095005,1.5,2.2867923436969533,2.3066265556723295,-0.01983421197537627,11.6,12.221241459521202,-0.6212414595212028
2021-05,2022-05,INDEPENDENT_BRIDGE,12,0.3155638107995463,1.4,2.6023561544964995,2.6294692451318697,-0.027113090635370263,13.0,13.792338839954501,-0.7923388399545015
2021-06,2021-07,INDEPENDENT_BRIDGE,1,0.5043776233887804,1.5,0.5043776233887804,0.5043776233887804,0.0,1.5,1.4999999999999998,2.220446049250313e-16
2021-06,2021-08,INDEPENDENT_BRIDGE,2,0.1933117106953908,1.0,0.6976893340841712,0.698664355096309,-0.0009750210121377556,2.5,2.515,-0.015000000000000124
2021-06,2021-09,INDEPENDENT_BRIDGE,3,-0.29733688653514484,0.2,0.4003524475490264,0.3992500817203899,0.0011023658286364868,2.7,2.7200300000000004,-0.020030000000000214
2021-06,2021-10,INDEPENDENT_BRIDGE,4,0.40141950418150124,1.3,0.8017719517305276,0.8022722536003772,-0.0005003018698496176,4.0,4.05539039,-0.055390390000000345
2021-06,2021-11,INDEPENDENT_BRIDGE,5,0.09326909199693292,1.1,0.8950410437274605,0.8962896176435866,-0.0012485739161260945,5.1,5.19999968429,-0.09999968429000017
2021-06,2021-12,INDEPENDENT_BRIDGE,6,0.22901529483713512,0.8,1.1240563385645956,1.1273575527911628,-0.0033012142265671507,5.8999999999999995,6.04159968176432,-0.1415996817643208
2021-06,2022-01,INDEPENDENT_BRIDGE,7,0.3878606281048351,1.7,1.5119169666694308,1.5195907569812412,-0.00767379031181048,7.6,7.844306876354314,-0.24430687635431436
2021-06,2022-02,INDEPENDENT_BRIDGE,8,0.4141890190081759,0.9,1.9261059856776068,1.9400737540386963,-0.013967768361089483,8.5,8.814905638241504,-0.31490563824150364
2021-06,2022-03,INDEPENDENT_BRIDGE,9,0.09943055561404902,0.7,2.0255365412916557,2.041433335765708,-0.015896794474052456,9.2,9.576609977709195,-0.3766099777091956
2021-06,2022-04,INDEPENDENT_BRIDGE,10,0.3024663172812642,1.5,2.32800285857292,2.350074301277415,-0.022071442704494793,10.7,11.220259127374831,-0.5202591273748318
2021-06,2022-05,INDEPENDENT_BRIDGE,11,0.31464644502314554,1.4,2.6426493035960656,2.6721151715449323,-0.02946586794886663,12.1,12.777342755158081,-0.6773427551580813
2021-06,2022-06,INDEPENDENT_BRIDGE,12,0.3873493085560493,1.5,3.0299986121521147,3.0698148997417825,-0.03981628758966771,13.6,14.46900289648545,-0.8690028964854495
2021-07,2021-08,INDEPENDENT_BRIDGE,1,0.3152171684933607,1.0,0.3152171684933607,0.3152171684933606,5.551115123125783e-17,1.0,0.9999999999999999,1.1102230246251565e-16
2021-07,2021-09,INDEPENDENT_BRIDGE,2,-0.2503983854181952,0.2,0.06481878307516548,0.06402948437469715,0.00078929870046833,1.2,1.2020000000000002,-0.002000000000000224
2021-07,2021-10,INDEPENDENT_BRIDGE,3,0.7335545548271636,1.3,0.798373337902329,0.7980537304009235,0.00031960750140547223,2.5,2.5176260000000004,-0.017626000000000364
2021-07,2021-11,INDEPENDENT_BRIDGE,4,0.3831165635477776,1.1,1.1814899014501066,1.1842277699758783,-0.002737868525771736,3.6,3.6453198860000007,-0.04531988600000059
2021-07,2021-12,INDEPENDENT_BRIDGE,5,0.5192173074863135,0.8,1.7007072089364201,1.7095937930039657,-0.008886584067545611,4.4,4.474482445088001,-0.07448244508800084
2021-07,2022-01,INDEPENDENT_BRIDGE,6,0.7315851335123897,1.7,2.43229234244881,2.453686060549423,-0.02139371810061297,6.1000000000000005,6.250548646654498,-0.15054864665449763
2021-07,2022-02,INDEPENDENT_BRIDGE,7,0.5399827871655366,0.9,2.9722751296143466,3.006918330093006,-0.03464320047865943,7.000000000000001,7.206803584474389,-0.20680358447438785
2021-07,2022-03,INDEPENDENT_BRIDGE,8,0.19722287902944013,0.7,3.1694980086437865,3.2100715400231197,-0.04057353137933317,7.7,7.957251209565708,-0.257251209565708
2021-07,2022-04,INDEPENDENT_BRIDGE,9,0.5867886947050808,1.5,3.7562867033488674,3.8156965716170013,-0.05940986826813388,9.2,9.576609977709195,-0.3766099777091956
2021-07,2022-05,INDEPENDENT_BRIDGE,10,0.4290938974473909,1.4,4.185380600796258,4.261163390198311,-0.07578278940205241,10.6,11.110682517397121,-0.5106825173971217
2021-07,2022-06,INDEPENDENT_BRIDGE,11,0.7331115971571477,1.5,4.918492197953406,5.025514070342817,-0.10702187238941097,12.1,12.777342755158081,-0.6773427551580813
2021-07,2022-07,INDEPENDENT_BRIDGE,12,0.9770183163159389,1.6,5.895510514269345,6.05163257961504,-0.15612206534569495,13.7,14.581780239240608,-0.8817802392406087
2021-08,2021-09,INDEPENDENT_BRIDGE,1,-0.1780027203332269,0.2,-0.1780027203332269,-0.17800272033322687,-2.7755575615628914e-17,0.2,0.20000000000000004,-2.7755575615628914e-17
2021-08,2021-10,INDEPENDENT_BRIDGE,2,0.7144444091126466,1.3,0.5364416887794197,0.5351699582959305,0.001271730483489164,1.5,1.5026000000000002,-0.0026000000000001577
2021-08,2021-11,INDEPENDENT_BRIDGE,3,0.19301562121938043,1.1,0.7294573099988001,0.7292185411348954,0.00023876886390472585,2.6,2.6191286,-0.019128599999999718
2021-08,2021-12,INDEPENDENT_BRIDGE,4,0.5577430345107756,0.8,1.2872003445095757,1.291028741265212,-0.0038283967556362875,3.4000000000000004,3.4400816288,-0.040081628799999436
2021-08,2022-01,INDEPENDENT_BRIDGE,5,0.7958374302452106,1.7,2.083037774754786,2.097140661468635,-0.01410288671384885,5.1000000000000005,5.198563016489601,-0.09856301648960031
2021-08,2022-02,INDEPENDENT_BRIDGE,6,0.4311752427811387,0.9,2.514213017535925,2.5373582555883223,-0.02314523805239732,6.000000000000001,6.145350083638007,-0.1453500836380064
2021-08,2022-03,INDEPENDENT_BRIDGE,7,0.2713598321375458,0.7,2.785572849673471,2.8156034588289613,-0.030030609155490495,6.700000000000001,6.888367534223473,-0.18836753422347208
2021-08,2022-04,INDEPENDENT_BRIDGE,8,0.6709979966579583,1.5,3.456570846331429,3.5054940982894944,-0.04892325195806535,8.200000000000001,8.491693047236826,-0.29169304723682465
2021-08,2022-05,INDEPENDENT_BRIDGE,9,0.19572115695033598,1.4,3.652292003281765,3.708076248845829,-0.055784245564063806,9.600000000000001,10.01057674989814,-0.41057674989813897
2021-08,2022-06,INDEPENDENT_BRIDGE,10,0.6175421968825683,1.5,4.2698342001643335,4.348517381257599,-0.07868318109326555,11.100000000000001,11.660735401146614,-0.5607354011466121
2021-08,2022-07,INDEPENDENT_BRIDGE,11,1.178127424952297,1.6,5.447961625116631,5.57787588205731,-0.1299142569406797,12.700000000000001,13.44730716756496,-0.7473071675649585
2021-08,2022-08,INDEPENDENT_BRIDGE,12,0.44825005605991325,0.9,5.896211681176544,6.051128769885498,-0.15491708870895415,13.600000000000001,14.468332932073046,-0.8683329320730451
2021-09,2021-10,INDEPENDENT_BRIDGE,1,0.65521982835826,1.3,0.65521982835826,0.6552198283582601,-1.1102230246251565e-16,1.3,1.3,0.0
2021-09,2021-11,INDEPENDENT_BRIDGE,2,0.4267198024097584,1.1,1.0819396307680185,1.0847355835249384,-0.002795952756919906,2.4000000000000004,2.4143000000000003,-0.01429999999999998
2021-09,2021-12,INDEPENDENT_BRIDGE,3,0.37393439713677834,0.8,1.4558740279047968,1.4627261801264986,-0.006852152221701768,3.2,3.2336144000000004,-0.033614400000000266
2021-09,2022-01,INDEPENDENT_BRIDGE,4,0.8381219468436641,1.7,2.293995974748461,2.313107556108031,-0.019111581359570362,4.9,4.988585844799999,-0.08858584479999898
2021-09,2022-02,INDEPENDENT_BRIDGE,5,0.6232165759267105,0.9,2.9172125506751714,2.9507398017434197,-0.033527251068248276,5.800000000000001,5.9334831174032,-0.13348311740319918
2021-09,2022-03,INDEPENDENT_BRIDGE,6,-0.2481804490437688,0.7,2.6690321016314025,2.695236193409571,-0.026204091778168515,6.500000000000001,6.675017499225023,-0.17501749922502174
2021-09,2022-04,INDEPENDENT_BRIDGE,7,0.4216833273997437,1.5,3.090715429031146,3.1282848824709673,-0.03756945343982121,8.0,8.275142761713397,-0.275142761713397
2021-09,2022-05,INDEPENDENT_BRIDGE,8,0.552704082900498,1.4,3.6434195119316444,3.6982791236416404,-0.05485961170999598,9.4,9.790994760377385,-0.3909947603773851
2021-09,2022-06,INDEPENDENT_BRIDGE,9,0.2458999864125466,1.5,3.8893194983441908,3.953273177916719,-0.06395367957252818,10.9,11.437859681783046,-0.5378596817830452
2021-09,2022-07,INDEPENDENT_BRIDGE,10,0.7192123260995292,1.6,4.60853182444372,4.700917931996212,-0.09238610755249255,12.5,13.220865436691573,-0.7208654366915734
2021-09,2022-08,INDEPENDENT_BRIDGE,11,0.5440641843215526,0.9,5.152596008765272,5.270558127120106,-0.11796211835483383,13.4,14.2398532256218,-0.8398532256218001
2021-09,2022-09,INDEPENDENT_BRIDGE,12,-0.45377735783561124,0.3,4.698818650929661,4.792864169872059,-0.09404551894239876,13.700000000000001,14.58257278529866,-0.8825727852986596
2021-10,2021-11,INDEPENDENT_BRIDGE,1,0.3124868161092591,1.1,0.3124868161092591,0.31248681610925905,5.551115123125783e-17,1.1,1.1,0.0
2021-10,2021-12,INDEPENDENT_BRIDGE,2,0.4574934352000968,0.8,0.7699802513093559,0.7714098579789215,-0.0014296066695655973,1.9000000000000001,1.9088,-0.008799999999999919
2021-10,2022-01,INDEPENDENT_BRIDGE,3,0.7501826399615958,1.7,1.5201628912709517,1.5273794807780277,-0.007216589507075932,3.6,3.641249600000001,-0.041249600000000886
2021-10,2022-02,INDEPENDENT_BRIDGE,4,0.8164539340532633,0.9,2.336616825324215,2.3563037646900256,-0.019686939365810563,4.5,4.5740208464,-0.07402084639999984
2021-10,2022-03,INDEPENDENT_BRIDGE,5,0.3419651073665517,0.7,2.6785819326907667,2.706326608755382,-0.02774467606461517,5.2,5.306038992324799,-0.10603899232479908
2021-10,2022-04,INDEPENDENT_BRIDGE,6,0.4337078531167946,1.5,3.1122897858075613,3.151772012905338,-0.0394822270977766,6.7,6.885629577209674,-0.18562957720967344
2021-10,2022-05,INDEPENDENT_BRIDGE,7,0.31157435461466537,1.4,3.4238641404222268,3.473166480828139,-0.049302340405912304,8.1,8.382028391290607,-0.2820283912906074
