origin,model,block,h,native_target_prediction,projection_coefficient,projected_core_target
2025-06,CORE_AGG_CUMULATIVE_R13,core,3,0.6665487623242671,0.5270292174334845,0.6665487623242671
2025-06,CORE_SPLIT_MONTHLY_R13,actual_rent,3,0.2549894558884254,0.033184542,0.01605548236906721
2025-06,CORE_SPLIT_MONTHLY_R13,imputed_rent,3,0.5313993746735091,0.103372152,0.1042293199586943
2025-06,CORE_SPLIT_MONTHLY_R13,catering,3,0.5252359476479581,0.056992583000000006,0.05679866001866946
2025-06,CORE_SPLIT_MONTHLY_R13,accommodation,3,-0.11958967346874516,0.007779954,-0.0017653711173598878
2025-06,CORE_SPLIT_MONTHLY_R13,package_holidays,3,-9.017319346833139,0.01874232,-0.3206757408318972
2025-06,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,3,0.011105620475074227,1.0,0.02107211537370952
2025-06,CORE_SPLIT_CUMULATIVE_R13,actual_rent,3,1.0176225901490987,0.033184542,0.06407489085216328
2025-06,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,3,1.5520035965512662,0.103372152,0.30441187391568525
2025-06,CORE_SPLIT_CUMULATIVE_R13,catering,3,1.290906517404967,0.056992583000000006,0.13959775740085786
2025-06,CORE_SPLIT_CUMULATIVE_R13,accommodation,3,1.4177593163866593,0.007779954,0.020928825005706152
2025-06,CORE_SPLIT_CUMULATIVE_R13,package_holidays,3,4.1601961650953765,0.01874232,0.14794574040637712
2025-06,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,3,0.03636426406702278,1.0,0.06899857325578397
2025-06,CORE_AGG_CUMULATIVE_LABOUR_R13,core,3,0.8920332810597355,0.5270292174334845,0.8920332810597355
2025-06,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,3,0.837919718405578,0.5270292174334845,0.837919718405578
2025-06,CORE_AGG_MONTHLY_R13,core,4,0.4266340581306415,0.5270292174334845,0.4266340581306415
2025-06,CORE_AGG_CUMULATIVE_R13,core,4,1.0701305155935272,0.5270292174334845,1.0701305155935272
2025-06,CORE_SPLIT_MONTHLY_R13,actual_rent,4,0.2969604730955108,0.033184542,0.018698199199974275
2025-06,CORE_SPLIT_MONTHLY_R13,imputed_rent,4,0.6164479887211587,0.103372152,0.12091085860570974
2025-06,CORE_SPLIT_MONTHLY_R13,catering,4,0.4389503235702022,0.056992583000000006,0.04746779100934561
2025-06,CORE_SPLIT_MONTHLY_R13,accommodation,4,-0.2983100575098877,0.007779954,-0.004403624027651162
2025-06,CORE_SPLIT_MONTHLY_R13,package_holidays,4,0.1403189671204702,0.01874232,0.004990051588882256
2025-06,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,4,0.11824336391589886,1.0,0.22435827085966473
2025-06,CORE_SPLIT_CUMULATIVE_R13,actual_rent,4,1.2877057657601612,0.033184542,0.08108075350282332
2025-06,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,4,2.192954710855281,0.103372152,0.4301288053887798
2025-06,CORE_SPLIT_CUMULATIVE_R13,catering,4,1.7221394154357963,0.056992583000000006,0.18623099123377038
2025-06,CORE_SPLIT_CUMULATIVE_R13,accommodation,4,0.9664844430597226,0.007779954,0.014267149258511929
2025-06,CORE_SPLIT_CUMULATIVE_R13,package_holidays,4,4.1772138387878375,0.01874232,0.14855092637225753
2025-06,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,4,0.16112338280578964,1.0,0.30572001983196456
2025-06,CORE_AGG_CUMULATIVE_LABOUR_R13,core,4,1.3692119658794502,0.5270292174334845,1.3692119658794502
2025-06,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,4,1.2788952820296535,0.5270292174334845,1.2788952820296535
2025-06,CORE_AGG_MONTHLY_R13,core,5,0.23042516789306353,0.5270292174334845,0.23042516789306353
2025-06,CORE_AGG_CUMULATIVE_R13,core,5,1.263574262483314,0.5270292174334845,1.263574262483314
2025-06,CORE_SPLIT_MONTHLY_R13,actual_rent,5,0.2821510291961242,0.033184542,0.017765718425058103
2025-06,CORE_SPLIT_MONTHLY_R13,imputed_rent,5,0.4858802171503359,0.103372152,0.09530113701409075
2025-06,CORE_SPLIT_MONTHLY_R13,catering,5,0.49917395617509863,0.056992583000000006,0.05398033389361037
2025-06,CORE_SPLIT_MONTHLY_R13,accommodation,5,-0.22700573294632131,0.007779954,-0.0033510365301171567
2025-06,CORE_SPLIT_MONTHLY_R13,package_holidays,5,0.01874541959407583,0.01874232,0.0006666284163093489
2025-06,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,5,0.023108579515791393,1.0,0.043846866077605816
2025-06,CORE_SPLIT_CUMULATIVE_R13,actual_rent,5,1.5460015342270492,0.033184542,0.09734441876763096
2025-06,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,5,2.7139455830713963,0.103372152,0.532316589010347
2025-06,CORE_SPLIT_CUMULATIVE_R13,catering,5,2.2026115241006123,0.056992583000000006,0.23818891999076675
2025-06,CORE_SPLIT_CUMULATIVE_R13,accommodation,5,0.7458871585425514,0.007779954,0.011010713620225694
2025-06,CORE_SPLIT_CUMULATIVE_R13,package_holidays,5,3.8256367356844216,0.01874232,0.1360480700730831
2025-06,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,5,0.17987438937912353,1.0,0.3412987049467047
2025-06,CORE_AGG_CUMULATIVE_LABOUR_R13,core,5,1.6732665949779952,0.5270292174334845,1.6732665949779952
2025-06,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,5,1.5452725161924785,0.5270292174334845,1.5452725161924785
2025-06,CORE_AGG_MONTHLY_R13,core,6,0.19974552218642072,0.5270292174334845,0.19974552218642072
2025-06,CORE_AGG_CUMULATIVE_R13,core,6,1.477874849211544,0.5270292174334845,1.477874849211544
2025-06,CORE_SPLIT_MONTHLY_R13,actual_rent,6,0.23956940443980526,0.033184542,0.015084554519125992
2025-06,CORE_SPLIT_MONTHLY_R13,imputed_rent,6,0.37932325602616884,0.103372152,0.07440092499998988
2025-06,CORE_SPLIT_MONTHLY_R13,catering,6,0.532412822234795,0.056992583000000006,0.05757476238081699
2025-06,CORE_SPLIT_MONTHLY_R13,accommodation,6,0.3961283930122169,0.007779954,0.00584760877345083
2025-06,CORE_SPLIT_MONTHLY_R13,package_holidays,6,-0.24849105021320406,0.01874232,-0.008836889163207975
2025-06,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,6,0.03035593092724624,1.0,0.05759819365437251
2025-06,CORE_SPLIT_CUMULATIVE_R13,actual_rent,6,1.762735359107046,0.033184542,0.11099112463637839
2025-06,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,6,3.115998832095718,0.103372152,0.6111758024949987
2025-06,CORE_SPLIT_CUMULATIVE_R13,catering,6,2.706347152908531,0.056992583000000006,0.2926625500765899
2025-06,CORE_SPLIT_CUMULATIVE_R13,accommodation,6,1.1368182436025438,0.007779954,0.0167816002396581
2025-06,CORE_SPLIT_CUMULATIVE_R13,package_holidays,6,3.4778538215352093,0.01874232,0.12368014349159386
2025-06,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,6,0.20454371586943745,1.0,0.38810697605252326
2025-06,CORE_AGG_CUMULATIVE_LABOUR_R13,core,6,1.9519755746834562,0.5270292174334845,1.9519755746834562
2025-06,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,6,1.7673443231424417,0.5270292174334845,1.7673443231424417
2025-06,CORE_AGG_MONTHLY_R13,core,7,0.3417143527434583,0.5270292174334845,0.3417143527434583
2025-06,CORE_AGG_CUMULATIVE_R13,core,7,2.0806870072387373,0.5270292174334845,2.0806870072387373
2025-06,CORE_SPLIT_MONTHLY_R13,actual_rent,7,0.3589804109252419,0.033184542,0.02260330192230646
2025-06,CORE_SPLIT_MONTHLY_R13,imputed_rent,7,0.4644594673744315,0.103372152,0.09109964508813652
2025-06,CORE_SPLIT_MONTHLY_R13,catering,7,0.5996165992586898,0.056992583000000006,0.06484213335998137
2025-06,CORE_SPLIT_MONTHLY_R13,accommodation,7,0.5527148106683879,0.007779954,0.008159122226770047
2025-06,CORE_SPLIT_MONTHLY_R13,package_holidays,7,1.2927325523755377,0.01874232,0.04597241740985065
2025-06,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,7,0.0734244175183143,1.0,0.1393175465221358
2025-06,CORE_SPLIT_CUMULATIVE_R13,actual_rent,7,2.202147383956914,0.033184542,0.1386588256130815
2025-06,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,7,3.3681645840235688,0.103372152,0.6606358999150623
2025-06,CORE_SPLIT_CUMULATIVE_R13,catering,7,3.6277410120047864,0.056992583000000006,0.39230145860989374
2025-06,CORE_SPLIT_CUMULATIVE_R13,accommodation,7,3.20098159375301,0.007779954,0.04725257866256368
2025-06,CORE_SPLIT_CUMULATIVE_R13,package_holidays,7,6.644411824495579,0.01874232,0.23628992190019696
2025-06,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,7,0.39647430706681974,1.0,0.752281456040638
2025-06,CORE_AGG_CUMULATIVE_LABOUR_R13,core,7,2.6821122481563986,0.5270292174334845,2.6821122481563986
2025-06,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,7,2.419858609810457,0.5270292174334845,2.419858609810457
2025-06,CORE_AGG_MONTHLY_R13,core,8,0.4425210501711758,0.5270292174334845,0.4425210501711758
2025-06,CORE_AGG_CUMULATIVE_R13,core,8,2.3933779359469125,0.5270292174334845,2.3933779359469125
2025-06,CORE_SPLIT_MONTHLY_R13,actual_rent,8,0.37579003838622843,0.033184542,0.023661724814304588
2025-06,CORE_SPLIT_MONTHLY_R13,imputed_rent,8,0.25875046757867504,0.103372152,0.05075163156014142
2025-06,CORE_SPLIT_MONTHLY_R13,catering,8,0.5640170822426784,0.056992583000000006,0.060992425675509394
2025-06,CORE_SPLIT_MONTHLY_R13,accommodation,8,0.7513489848932178,0.007779954,0.011091340569090318
2025-06,CORE_SPLIT_MONTHLY_R13,package_holidays,8,3.8314491641779904,0.01874232,0.13625477283490356
2025-06,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,8,0.0951961470322504,1.0,0.18062783595914197
2025-06,CORE_SPLIT_CUMULATIVE_R13,actual_rent,8,2.695431423441211,0.033184542,0.16971859305047649
2025-06,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,8,3.7171092707426525,0.103372152,0.7290783353663188
2025-06,CORE_SPLIT_CUMULATIVE_R13,catering,8,4.020350050350007,0.056992583000000006,0.43475793438822985
2025-06,CORE_SPLIT_CUMULATIVE_R13,accommodation,8,2.22953342007445,0.007779954,0.03291215529588939
2025-06,CORE_SPLIT_CUMULATIVE_R13,package_holidays,8,12.206714995155806,0.01874232,0.43409767622016665
2025-06,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,8,0.35503406618452715,1.0,0.673651582190195
2025-06,CORE_AGG_CUMULATIVE_LABOUR_R13,core,8,3.1229469950360786,0.5270292174334845,3.1229469950360786
2025-06,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,8,2.8113713071507913,0.5270292174334845,2.8113713071507913
2025-06,CORE_AGG_MONTHLY_R13,core,9,0.1910327614246224,0.5270292174334845,0.1910327614246224
2025-06,CORE_AGG_CUMULATIVE_R13,core,9,2.5942317339064873,0.5270292174334845,2.5942317339064873
2025-06,CORE_SPLIT_MONTHLY_R13,actual_rent,9,0.3015592132421736,0.033184542,0.018987760158828092
2025-06,CORE_SPLIT_MONTHLY_R13,imputed_rent,9,0.2854134925436974,0.103372152,0.05598134972052395
2025-06,CORE_SPLIT_MONTHLY_R13,catering,9,0.5754545535210009,0.056992583000000006,0.06222926608127339
2025-06,CORE_SPLIT_MONTHLY_R13,accommodation,9,1.1612211469955744,0.007779954,0.01714183352385583
2025-06,CORE_SPLIT_MONTHLY_R13,package_holidays,9,-2.141593446192811,0.01874232,-0.07615978080667653
2025-06,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,9,0.07208050769103888,1.0,0.13676757437102818
2025-06,CORE_SPLIT_CUMULATIVE_R13,actual_rent,9,2.96926908276369,0.033184542,0.1869608578175439
2025-06,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,9,4.03832183936529,0.103372152,0.7920813594295159
2025-06,CORE_SPLIT_CUMULATIVE_R13,catering,9,4.609089451743752,0.056992583000000006,0.49842381493030447
2025-06,CORE_SPLIT_CUMULATIVE_R13,accommodation,9,3.549755202287158,0.007779954,0.052401140717668604
2025-06,CORE_SPLIT_CUMULATIVE_R13,package_holidays,9,9.711958594984862,0.01874232,0.3453786427636333
2025-06,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,9,0.43492297793460793,1.0,0.8252350411474082
2025-06,CORE_AGG_CUMULATIVE_LABOUR_R13,core,9,3.4547932579678657,0.5270292174334845,3.4547932579678657
2025-06,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,9,3.0697402021724285,0.5270292174334845,3.0697402021724285
2025-06,CORE_AGG_MONTHLY_R13,core,10,0.4189544958193603,0.5270292174334845,0.4189544958193603
2025-06,CORE_AGG_CUMULATIVE_R13,core,10,2.9726078173269395,0.5270292174334845,2.9726078173269395
2025-06,CORE_SPLIT_MONTHLY_R13,actual_rent,10,0.3422743060058256,0.033184542,0.0215513973560767
2025-06,CORE_SPLIT_MONTHLY_R13,imputed_rent,10,0.4501881373473527,0.103372152,0.08830044905117763
2025-06,CORE_SPLIT_MONTHLY_R13,catering,10,0.6571027951824552,0.056992583000000006,0.07105865169362187
2025-06,CORE_SPLIT_MONTHLY_R13,accommodation,10,1.4878189733266125,0.007779954,0.02196303884095222
2025-06,CORE_SPLIT_MONTHLY_R13,package_holidays,10,-0.8048187060480005,0.01874232,-0.028621126176256652
2025-06,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,10,0.11759182051706664,1.0,0.22312201416405858
2025-06,CORE_SPLIT_CUMULATIVE_R13,actual_rent,10,3.263249930542157,0.033184542,0.20547144407651427
2025-06,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,10,4.490330012324326,0.103372152,0.8807387924802001
2025-06,CORE_SPLIT_CUMULATIVE_R13,catering,10,5.211921984201683,0.056992583000000006,0.5636137171306412
2025-06,CORE_SPLIT_CUMULATIVE_R13,accommodation,10,5.0975971103851805,0.007779954,0.07525023227831754
2025-06,CORE_SPLIT_CUMULATIVE_R13,package_holidays,10,8.638993932942615,0.01874232,0.3072216556754826
2025-06,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,10,0.5539949978782879,1.0,1.0511656271660246
2025-06,CORE_AGG_CUMULATIVE_LABOUR_R13,core,10,3.9720843015981426,0.5270292174334845,3.9720843015981426
2025-06,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,10,3.4890293166522826,0.5270292174334845,3.4890293166522826
2025-06,CORE_AGG_MONTHLY_R13,core,11,0.40037203098428137,0.5270292174334845,0.40037203098428137
2025-06,CORE_AGG_CUMULATIVE_R13,core,11,3.362692214694634,0.5270292174334845,3.362692214694634
2025-06,CORE_SPLIT_MONTHLY_R13,actual_rent,11,0.31892869206731284,0.033184542,0.020081434248469414
2025-06,CORE_SPLIT_MONTHLY_R13,imputed_rent,11,0.5861333811848324,0.103372152,0.11496491459652211
2025-06,CORE_SPLIT_MONTHLY_R13,catering,11,0.6581927048977217,0.056992583000000006,0.0711765137928283
2025-06,CORE_SPLIT_MONTHLY_R13,accommodation,11,1.2507604892979174,0.007779954,0.018463604578020206
2025-06,CORE_SPLIT_MONTHLY_R13,package_holidays,11,-0.1485308053615434,0.01874232,-0.0052820826471448945
2025-06,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,11,0.07632014309631896,1.0,0.14481197734725437
2025-06,CORE_SPLIT_CUMULATIVE_R13,actual_rent,11,3.5450011962927346,0.033184542,0.22321199128447472
2025-06,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,11,5.0634264191550535,0.103372152,0.9931466190634326
2025-06,CORE_SPLIT_CUMULATIVE_R13,catering,11,5.820314782351215,0.056992583000000006,0.629404902700947
2025-06,CORE_SPLIT_CUMULATIVE_R13,accommodation,11,6.401582927703613,0.007779954,0.09449954396694359
2025-06,CORE_SPLIT_CUMULATIVE_R13,package_holidays,11,8.083968721258831,0.01874232,0.2874837364456856
2025-06,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,11,0.6375755350402906,1.0,1.209753679587523
2025-06,CORE_AGG_CUMULATIVE_LABOUR_R13,core,11,4.546572096857444,0.5270292174334845,4.546572096857444
2025-06,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,11,3.9824460942516873,0.5270292174334845,3.9824460942516873
2025-06,CORE_AGG_MONTHLY_R13,core,12,0.3994600069586,0.5270292174334845,0.3994600069586
2025-06,CORE_AGG_CUMULATIVE_R13,core,12,3.863577212570495,0.5270292174334845,3.8635772125704952
2025-06,CORE_SPLIT_MONTHLY_R13,actual_rent,12,0.24832397248698085,0.033184542,0.015635788343444323
2025-06,CORE_SPLIT_MONTHLY_R13,imputed_rent,12,0.5379200996173036,0.103372152,0.10550830288363089
2025-06,CORE_SPLIT_MONTHLY_R13,catering,12,0.6082982383014415,0.056992583000000006,0.0657809599323099
2025-06,CORE_SPLIT_MONTHLY_R13,accommodation,12,0.7716629309533207,0.007779954,0.011391213063210682
2025-06,CORE_SPLIT_MONTHLY_R13,package_holidays,12,2.5260600618897797,0.01874232,0.08983226062819429
2025-06,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,12,0.05280956195157064,1.0,0.10020234211822544
2025-06,CORE_SPLIT_CUMULATIVE_R13,actual_rent,12,3.74860885698207,0.033184542,0.23603220455570526
2025-06,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,12,5.609607102834146,0.103372152,1.1002751629564755
2025-06,CORE_SPLIT_CUMULATIVE_R13,catering,12,6.664602132249915,0.056992583000000006,0.720705565497739
2025-06,CORE_SPLIT_CUMULATIVE_R13,accommodation,12,7.196756487163569,0.007779954,0.10623781863934444
2025-06,CORE_SPLIT_CUMULATIVE_R13,package_holidays,12,10.25104588777269,0.01874232,0.364549774486778
2025-06,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,12,0.7381412720420877,1.0,1.400569925964773
2025-06,CORE_AGG_CUMULATIVE_LABOUR_R13,core,12,5.515027623353785,0.5270292174334845,5.515027623353785
2025-06,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,12,4.694775655308587,0.5270292174334845,4.694775655308587
2025-07,CORE_AGG_MONTHLY_R13,core,1,0.25716056326553327,0.5274086800341864,0.25716056326553327
2025-07,CORE_AGG_CUMULATIVE_R13,core,1,0.25716056326553327,0.5274086800341864,0.25716056326553327
2025-07,CORE_SPLIT_MONTHLY_R13,actual_rent,1,0.394565426476784,0.033184542,0.02482604754593352
2025-07,CORE_SPLIT_MONTHLY_R13,imputed_rent,1,0.5063593807960174,0.103372152,0.09924648732531083
2025-07,CORE_SPLIT_MONTHLY_R13,catering,1,0.38136843927972885,0.056992583000000006,0.04121125277616126
2025-07,CORE_SPLIT_MONTHLY_R13,accommodation,1,0.5967503686768411,0.007779954,0.00880283278137919
2025-07,CORE_SPLIT_MONTHLY_R13,package_holidays,1,2.489303396522677,0.01874232,0.08846142014896441
2025-07,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,1,0.012404715903828134,1.0,0.023520120872914087
2025-07,CORE_SPLIT_CUMULATIVE_R13,actual_rent,1,0.394565426476784,0.033184542,0.02482604754593352
2025-07,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,1,0.5063593807960174,0.103372152,0.09924648732531083
2025-07,CORE_SPLIT_CUMULATIVE_R13,catering,1,0.38136843927972885,0.056992583000000006,0.04121125277616126
2025-07,CORE_SPLIT_CUMULATIVE_R13,accommodation,1,0.5967503686768411,0.007779954,0.00880283278137919
2025-07,CORE_SPLIT_CUMULATIVE_R13,package_holidays,1,2.489303396522677,0.01874232,0.08846142014896441
2025-07,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,1,0.012404715903828134,1.0,0.023520120872914087
2025-07,CORE_AGG_CUMULATIVE_LABOUR_R13,core,1,0.3172204946700394,0.5274086800341864,0.3172204946700394
2025-07,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,1,0.3021161953196887,0.5274086800341864,0.3021161953196887
2025-07,CORE_AGG_MONTHLY_R13,core,2,-0.1290296123049705,0.5274086800341864,-0.1290296123049705
2025-07,CORE_AGG_CUMULATIVE_R13,core,2,0.11860162549362396,0.5274086800341864,0.11860162549362396
2025-07,CORE_SPLIT_MONTHLY_R13,actual_rent,2,0.38872390588069167,0.033184542,0.024458499204574546
2025-07,CORE_SPLIT_MONTHLY_R13,imputed_rent,2,0.504373448855902,0.103372152,0.09885724447408972
2025-07,CORE_SPLIT_MONTHLY_R13,catering,2,0.5816945886069068,0.056992583000000006,0.06285880073054746
2025-07,CORE_SPLIT_MONTHLY_R13,accommodation,2,-0.007777450810790398,0.007779954,-0.00011472736766730856
2025-07,CORE_SPLIT_MONTHLY_R13,package_holidays,2,-12.303070300531251,0.01874232,-0.4372094910157836
2025-07,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,2,0.02798206330585777,1.0,0.0530557504363485
2025-07,CORE_SPLIT_CUMULATIVE_R13,actual_rent,2,0.7720290985505498,0.033184542,0.04857605309873212
2025-07,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,2,1.022214355580506,0.103372152,0.20035411198541656
2025-07,CORE_SPLIT_CUMULATIVE_R13,catering,2,0.9429797836915053,0.056992583000000006,0.10189982763627739
2025-07,CORE_SPLIT_CUMULATIVE_R13,accommodation,2,0.6016061244670664,0.007779954,0.008874461402813213
2025-07,CORE_SPLIT_CUMULATIVE_R13,package_holidays,2,-10.126748864801328,0.01874232,-0.35987039077824917
2025-07,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,2,0.03826974552850283,1.0,0.07256184241416391
2025-07,CORE_AGG_CUMULATIVE_LABOUR_R13,core,2,0.18916423502608348,0.5274086800341864,0.18916423502608348
2025-07,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,2,0.1517769936963146,0.5274086800341864,0.1517769936963146
2025-07,CORE_AGG_MONTHLY_R13,core,3,0.47113936438243165,0.5274086800341864,0.47113936438243165
2025-07,CORE_AGG_CUMULATIVE_R13,core,3,0.5751752952505289,0.5274086800341864,0.5751752952505289
2025-07,CORE_SPLIT_MONTHLY_R13,actual_rent,3,0.42941630064645264,0.033184542,0.027018863745972396
2025-07,CORE_SPLIT_MONTHLY_R13,imputed_rent,3,0.5879660577700132,0.103372152,0.1152414038591532
2025-07,CORE_SPLIT_MONTHLY_R13,catering,3,0.4220143223852789,0.056992583000000006,0.04560350863806934
2025-07,CORE_SPLIT_MONTHLY_R13,accommodation,3,-0.15529975025157483,0.007779954,-0.0022908703608943712
2025-07,CORE_SPLIT_MONTHLY_R13,package_holidays,3,-0.5842754289660264,0.01874232,-0.020763171848269008
2025-07,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,3,0.12763934735077326,1.0,0.2420122235047397
2025-07,CORE_SPLIT_CUMULATIVE_R13,actual_rent,3,1.1867606745106951,0.033184542,0.07467095430567385
2025-07,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,3,1.6312643179799668,0.103372152,0.31972796317927704
2025-07,CORE_SPLIT_CUMULATIVE_R13,catering,3,1.3491538291728336,0.056992583000000006,0.14579161189367693
2025-07,CORE_SPLIT_CUMULATIVE_R13,accommodation,3,0.42766275793236175,0.007779954,0.006308573806580586
2025-07,CORE_SPLIT_CUMULATIVE_R13,package_holidays,3,-11.001956105472019,0.01874232,-0.3909722948460848
2025-07,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,3,0.1676544424463111,1.0,0.3178833583767408
2025-07,CORE_AGG_CUMULATIVE_LABOUR_R13,core,3,0.6959990042473259,0.5274086800341864,0.6959990042473259
2025-07,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,3,0.6290517186499597,0.5274086800341864,0.6290517186499597
2025-07,CORE_AGG_MONTHLY_R13,core,4,0.17564089928664084,0.5274086800341864,0.17564089928664084
2025-07,CORE_AGG_CUMULATIVE_R13,core,4,0.7390679008474776,0.5274086800341864,0.7390679008474776
2025-07,CORE_SPLIT_MONTHLY_R13,actual_rent,4,0.3475220081347776,0.033184542,0.021866076747400796
2025-07,CORE_SPLIT_MONTHLY_R13,imputed_rent,4,0.44200374026512684,0.103372152,0.08663277559310087
2025-07,CORE_SPLIT_MONTHLY_R13,catering,4,0.4943716409877023,0.056992583000000006,0.05342255038353086
2025-07,CORE_SPLIT_MONTHLY_R13,accommodation,4,-0.136066893794497,0.007779954,-0.002007161077772657
2025-07,CORE_SPLIT_MONTHLY_R13,package_holidays,4,-1.265574959404777,0.01874232,-0.04497425198162046
2025-07,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,4,0.02055955555667152,1.0,0.0389822093093706
2025-07,CORE_SPLIT_CUMULATIVE_R13,actual_rent,4,1.5341038854747016,0.033184542,0.09652578113920793
2025-07,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,4,2.0993379717450393,0.103372152,0.41147044432513546
2025-07,CORE_SPLIT_CUMULATIVE_R13,catering,4,1.8391022209699106,0.056992583000000006,0.19873617925157755
2025-07,CORE_SPLIT_CUMULATIVE_R13,accommodation,4,0.21351394248463706,0.007779954,0.0031496043083353285
2025-07,CORE_SPLIT_CUMULATIVE_R13,package_holidays,4,-12.055153081999265,0.01874232,-0.4283993518976044
2025-07,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,4,0.1959425011042237,1.0,0.3715192952295036
2025-07,CORE_AGG_CUMULATIVE_LABOUR_R13,core,4,0.9386261150149571,0.5274086800341864,0.9386261150149571
2025-07,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,4,0.8246030765526323,0.5274086800341864,0.8246030765526323
2025-07,CORE_AGG_MONTHLY_R13,core,5,0.22712007626734013,0.5274086800341864,0.22712007626734013
2025-07,CORE_AGG_CUMULATIVE_R13,core,5,0.9292565772450145,0.5274086800341864,0.9292565772450145
2025-07,CORE_SPLIT_MONTHLY_R13,actual_rent,5,0.4475285254767217,0.033184542,0.02815848451511587
2025-07,CORE_SPLIT_MONTHLY_R13,imputed_rent,5,0.3422172934970021,0.103372152,0.0670746224315225
2025-07,CORE_SPLIT_MONTHLY_R13,catering,5,0.5204605235530141,0.056992583000000006,0.056241754657689574
2025-07,CORE_SPLIT_MONTHLY_R13,accommodation,5,0.36261670899726167,0.007779954,0.005349061216526086
2025-07,CORE_SPLIT_MONTHLY_R13,package_holidays,5,1.0034574677494321,0.01874232,0.03565948320329212
2025-07,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,5,0.041248473575909994,1.0,0.07820969797697734
2025-07,CORE_SPLIT_CUMULATIVE_R13,actual_rent,5,1.9554873564970299,0.033184542,0.12303921943024979
2025-07,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,5,2.471468331344795,0.103372152,0.48440803058910653
2025-07,CORE_SPLIT_CUMULATIVE_R13,catering,5,2.344099569244073,0.056992583000000006,0.25330695970295264
2025-07,CORE_SPLIT_CUMULATIVE_R13,accommodation,5,0.5277664620556943,0.007779954,0.007785231743379533
