origin,target,h,candidate,reference,metric,candidate_fuel_error,reference_fuel_error,shared_other_error,fuel_squared_gain,cross_term_gain,headline_squared_gain
2022-01,2022-02,1,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.09215989463158314,-0.10653101256651354,-0.4572103533973666,0.00285541045994216,0.013141247819489523,0.015996658279431697
2022-01,2022-03,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.9373144566357077,-0.937126481896696,-0.939316577719735,-0.00035234754621338293,-0.00035313557709239473,-0.0007054831233057612
2022-01,2022-03,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.7576405838431941,-0.7431190698254369,-0.3273288509937662,-0.02179330234803356,-0.009506620996244702,-0.03129992334427811
2022-01,2022-04,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.8330652392720435,-0.8108598821367714,-2.339012676170766,-0.0365039444245282,-0.1038772236366006,-0.1403811680611291
2022-01,2022-04,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.09467650744390599,0.11464062090163962,-1.2479072488112124,0.004178830898937464,-0.04982672379999056,-0.04564789290105331
2022-01,2022-05,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.9842302576360584,-0.9414491835289827,-3.5243445377127802,-0.08238263487895392,-0.3015504896935163,-0.38393312457246864
2022-01,2022-05,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.13225143807756146,-0.1137692628975262,-1.0286908433444744,-0.00454699769333664,-0.038024888745581555,-0.04257188643891863
2022-01,2022-06,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-1.1456860256818011,-1.0872150540922636,-4.7146675320310685,-0.13055989559771697,-0.5513423826390071,-0.6819022782367199
2022-01,2022-06,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.14538803512886933,-0.1311970834473326,-1.0310156228342586,-0.003925006053546988,-0.02926218577310091,-0.0331871918266482
2022-01,2022-07,6,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-1.1566552518882247,-1.0879779121114446,-5.745980987279049,-0.15415543447823454,-0.7892373772285638,-0.9433928117068007
2022-01,2022-07,6,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.01636309486170029,-0.006769132411067136,-0.9142698441402857,-0.00022192971985444281,-0.017542941108856253,-0.0177648708287107
2022-01,2022-08,7,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.7887450388576074,-0.7112651356836555,-6.260767780929871,-0.11622064308339974,-0.9701673629220886,-1.0863880060054854
2022-01,2022-08,7,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.3272832882600449,0.3355371262327417,-0.47648545766460754,0.005470812306219194,-0.0078656675278199,-0.002394855221600708
2022-01,2022-09,8,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.6416904374810706,-0.5574290610704118,-7.418461419340273,-0.10103945942880682,-1.2501795400859617,-1.3512189995147637
2022-01,2022-09,8,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.13097143309420756,0.1373068185131196,-1.0094465317654564,0.0016996461234442782,-0.01279046567703641,-0.011090819553592257
2022-01,2022-10,9,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.8254644576460137,-0.7364618915991947,-4.975164786147532,-0.13901545305896346,-0.8856048649458077,-1.0246203180047644
2022-01,2022-10,9,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.17123888217243677,-0.16644767198177712,2.0671450582484665,-0.0016179272595124097,0.019808252937303556,0.018190325677790664
2022-01,2022-11,10,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.7657557075252086,-0.6725166706520529,-5.970530958426485,-0.13410313130251106,-1.1133731123700894,-1.247476243672601
2022-01,2022-11,10,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.055807690200483595,0.05952523099203472,-0.860096578076865,0.0004287548391419373,-0.00639488822734856,-0.005966133388206618
2022-01,2022-12,11,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.3715039921060086,-0.2755428897943375,-5.979742909319018,-0.062091332034486885,-1.1476454422373041,-1.2097367742717893
2022-01,2022-12,11,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.358370186493913,0.36094390788504016,-0.031175822156129296,0.0018513140716423793,-0.00016047576073841203,0.0016908383109039693
2022-01,2023-01,12,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.29982429242780295,-0.20451586263752652,-11.250367949335818,-0.048067868259461084,-2.144509807628098,-2.192577675887577
2022-01,2023-01,12,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.05697752828242186,0.05924942421746304,-4.991408243737767,0.00026405554092671273,-0.02267992019815773,-0.02241586465722989
2022-02,2022-03,1,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.4601101437328108,-0.6314412863572478,-1.1450423377124128,0.18701675375066804,0.39236282414724843,0.5793795778979165
2022-02,2022-03,1,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.41661931210823044,-0.5717557805281931,-0.6158233267204247,0.15333302134586818,0.191073312156079,0.3444063335019474
2022-02,2022-04,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.3191567668571462,-0.5162497391868257,-2.176885953122879,0.1646527513797588,0.858097845847431,1.0227505972271898
2022-02,2022-04,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.12894230903153647,0.10634159064207671,-0.9165100794640102,-0.005317585158097233,0.041427572414134965,0.03610998725603776
2022-02,2022-05,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.49137133083019435,-0.6381078886263509,-3.0241437534584623,0.16573589276534317,0.8875048893264871,1.0532407820918301
2022-02,2022-05,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.15203845956358164,-0.10553331173144864,-0.7270752160681906,-0.011978413301459732,-0.06762548081666249,-0.07960389411812219
2022-02,2022-06,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.6787562013898718,-0.7764525950521666,-3.82174473499658,0.1421686514380356,0.7467413562140565,0.8889100076520933
2022-02,2022-06,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.16586776997436503,-0.12169950259917939,-0.681595774978245,-0.012701348183381199,-0.06020980886207199,-0.07291115704545315
2022-02,2022-07,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.7183124287719647,-0.7809398535414438,-4.526410642329742,0.09389430952105282,0.5669548839565512,0.6608491934776026
2022-02,2022-07,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.03743540119395061,-0.006279103359683735,-0.6182285118515932,-0.0013619821235504473,-0.038523423289767655,-0.03988540541331809
2022-02,2022-08,6,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.39469533673298507,-0.4265999638219178,-5.313765106481007,0.026203120294097104,0.3390673883209187,0.3652705086150121
2022-02,2022-08,6,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.2840585347579994,0.3112470208415517,-0.7115283574239151,0.016185456813879756,-0.038690757687745866,-0.022505300873866096
2022-02,2022-09,7,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.27459308085625445,-0.28291874492212443,-6.553480577490438,0.004641656174180622,0.10912415550077806,0.11376581167495914
2022-02,2022-09,7,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.10628115260417956,0.12736694351311956,-1.0796454161305917,0.004926654901001285,-0.04553035500065035,-0.040603700099648865
2022-02,2022-10,8,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.4620478118499243,-0.45264635755890126,-3.7241970892573324,-0.008599455423962343,-0.07002573741082754,-0.07862519283478875
2022-02,2022-10,8,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.1704958485277842,-0.15439824085041798,2.4202113587348757,-0.005230017587505461,0.077919225898439,0.07268920831093251
2022-02,2022-11,9,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.4159198524242207,-0.3925390343603503,-4.6230795295595595,-0.01890243014402926,-0.21618276275087103,-0.23508519289490337
2022-02,2022-11,9,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.0426142626563496,0.05521609790007237,-0.7749269629427613,0.0012328420855660242,-0.019531003825846275,-0.018298161740280317
2022-02,2022-12,10,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.05248959076323523,-0.019414322171344978,-4.781586586240916,-0.0023782412331191318,-0.3163045212705958,-0.3186827625037125
2022-02,2022-12,10,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.32600863375707345,0.33481456219602035,-0.16003157117777206,0.005819161774359136,-0.002818453127527395,0.0030007086468317214
2022-02,2023-01,11,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.000980560298875055,0.03951910326755215,-9.633249012326338,0.001560798024571721,-0.7802866881016677,-0.7787258900770553
2022-02,2023-01,11,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.047112169471521526,0.05496025724876441,-4.498452129816206,0.0008010733645369963,-0.07060849435304559,-0.06980742098851067
2022-02,2023-02,12,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.05037747955709371,-0.003348928658337691,-9.220076456077603,-0.002526675123366759,-0.867213669810135,-0.8697403449335184
2022-02,2023-02,12,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.04619639002748438,-0.03994836085498771,-0.08808424761465639,-0.0005382349165711441,-0.001100705897467587,-0.0016389408140387307
2022-03,2022-04,1,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.1032512088007902,0.11599138325660086,-2.3652170609922525,0.002793188870955291,-0.06026655596580212,-0.05747336709484685
2022-03,2022-04,1,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.09269406857004342,0.10413159669506483,-1.4278333281441105,0.0022511990821957265,-0.03266176769698238,-0.030410568614786637
2022-03,2022-05,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.06704183582594148,-0.0013647389561484147,-3.650768172457843,-0.004492745238494061,-0.47954370982334227,-0.4840364550618368
2022-03,2022-05,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.15288258325795628,-0.10553331173144853,-1.1183619274039533,-0.012235804378618844,-0.10590724513111667,-0.11814304950973575
2022-03,2022-06,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.25308920633971965,-0.13734584415155382,-4.502658293251137,-0.04519026545996628,-1.04230561929063,-1.0874958847505987
2022-03,2022-06,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.16641418921434814,-0.12169950259917939,-0.7280921043943501,-0.012882913438981196,-0.06511282054994419,-0.07799573398892534
2022-03,2022-07,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.2894744250987067,-0.14373231899167038,-5.339470020114124,-0.06313646326350346,-1.556371212453624,-1.6195076757171272
2022-03,2022-07,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.03370543252967151,-0.006279103359683735,-0.7386936430149121,-0.0010966290430106467,-0.04051931001820884,-0.04161593906121952
2022-03,2022-08,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.03481237163665085,0.20355426401555654,-5.781183611941925,0.0402224371799466,-1.9510557257379952,-1.9108332885580488
2022-03,2022-08,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.29010101091722423,0.3112470208415517,-0.40827451427153744,0.012716111447545864,-0.017266753861271814,-0.004550642413725948
2022-03,2022-09,6,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.16018938096532942,0.3440985557938294,-7.300672756805772,0.09274317832534369,-2.6853214047941196,-2.592578226468774
2022-03,2022-09,6,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.11286814935995315,0.1273669435131196,-1.3329807385048325,0.003483119159933509,-0.03865322667543475,-0.035170107515501314
2022-03,2022-10,7,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.020508817116951406,0.17295205056499086,-4.894694752164659,0.029491800215098594,-1.8938637875840485,-1.8643719873689513
2022-03,2022-10,7,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.16407865761106327,-0.15439824085041792,2.0335050891842466,-0.0030829891057448724,0.03937035349639359,0.036287364390648946
2022-03,2022-11,8,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.03284765524857036,0.23404131427479946,-5.888894738085195,0.05369636833214651,-2.369616559951335,-2.315920191619192
2022-03,2022-11,8,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.04853626145044354,0.05521609790007237,-0.8591412668789056,0.0006930487917245647,-0.011477846299756005,-0.010784797508031518
2022-03,2022-12,9,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.3962736414830186,0.6019096448733414,-5.804554383056555,0.20526242165734007,-2.387250729587062,-2.1819883079297213
2022-03,2022-12,9,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.3307154800163577,0.3348145621960203,0.05428787346772135,0.0027280623360628475,0.00044506090940662867,0.003173123245469478
2022-03,2023-01,10,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.43933689706579937,0.642446860565002,-10.764350608809751,0.21972105952642235,-4.3726937184959365,-4.152972658969546
2022-03,2023-01,10,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.051749584578988594,0.05496025724876441,-4.628433584359365,0.0003426103727524666,-0.02972077042635026,-0.029378160053600055
2022-03,2023-02,11,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.39212784495206776,0.5963370857400516,-10.612419014072266,0.2018536730421848,-4.334308059575323,-4.132454386533141
2022-03,2023-02,11,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.04218621986636739,-0.03994836085498765,0.07666971143018253,-0.0001838056116131811,0.0003431520092478363,0.00015934639763465533
2022-03,2023-03,12,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.4484949085476755,0.6526178645499154,-9.723634697348793,0.22476239413650395,-3.9696341150175627,-3.744871720881079
2022-03,2023-03,12,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.056476347915736275,0.05786339288079481,0.014394678964465918,0.00015859436177792638,3.9932133962592975e-05,0.0001985264957405199
2022-04,2022-05,1,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.16242395943540444,-0.14147947436279118,-2.1325704442557,-0.0063651009327022195,-0.08933117967201948,-0.0956962806047219
2022-04,2022-05,1,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.14401180563304805,-0.12544155821483283,-0.829378866086646,-0.0050038156343255175,-0.030803541493335616,-0.03580735712766103
2022-04,2022-06,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.3885826969626631,-0.2796683155671911,-2.913927899554274,-0.0727821456465869,-0.634737309221922,-0.7075194548685086
2022-04,2022-06,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.19944406298470674,-0.12169950259917939,-0.670188704878997,-0.024967165326959993,-0.10420705247232709,-0.12917421779928717
2022-04,2022-07,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.46536708855438214,-0.28610456849768795,-3.5168744570840573,-0.13471070299433394,-1.2608875557998127,-1.3955982587941467
2022-04,2022-07,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.06892358306241719,-0.006279103359683735,-0.5256931094581138,-0.004711033163160331,-0.0658635426506313,-0.07057457581379162
2022-04,2022-08,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.16770084288228837,0.06663620569804252,-3.7040098106001214,-0.023683188793598136,-1.7359734538572458,-1.7596566426508442
2022-04,2022-08,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.2622341701988549,0.3112470208415517,-0.1729405158964641,0.028107947962859314,-0.016952615351408646,0.011155332611450663
2022-04,2022-09,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.061163791112008425,0.21085397334002032,-4.819835746413522,0.0407183887300806,-2.6221618895307635,-2.5814435008006846
2022-04,2022-09,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.09364427341771227,0.1273669435131196,-0.963959262968959,0.007453088355942949,-0.06501456042102843,-0.05756147206508544
2022-04,2022-10,6,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.25892702942987356,0.036898989060601295,-2.312436726737211,-0.06568167117568423,-1.3681578997636306,-1.4338395709393152
2022-04,2022-10,6,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.17683707420298633,-0.15439824085041798,2.1335395403962307,-0.007432534034968817,0.0957482763961326,0.08831574236116424
2022-04,2022-11,7,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.21413919462020026,0.09908479030224271,-3.4733943092098922,-0.036037799003348595,-2.175900813475317,-2.211938612478665
2022-04,2022-11,7,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.0398547883832919,0.05521609790007237,-1.0105570757157356,0.0014604133102333972,-0.03104696004888394,-0.029586546738650576
2022-04,2022-12,8,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.15137557676008306,0.47510036438745473,-3.339836034473551,0.20280579100164448,-2.162375421940387,-1.9595696309387414
2022-04,2022-12,8,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.32550147682274444,0.3348145621960203,0.10596717726670724,0.006149579644725109,0.0019737627372998015,0.00812334238202489
2022-04,2023-01,9,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.19815616746928733,0.5197154343122463,-8.577438131441601,0.23083826595625057,-5.516309433874403,-5.285471167918146
2022-04,2023-01,9,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.04777589363889145,0.05496025724876441,-4.819420940180038,0.0007380938638556923,-0.06924894484657836,-0.06851085098271881
2022-04,2023-02,10,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.14789560279807912,0.4715043781357542,-8.858565161319614,0.2004432692741771,-5.733418846207269,-5.532975576933083
2022-04,2023-02,10,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.044866750957151924,-0.03994836085498765,-0.31413430147290444,-0.0004171538064507833,-0.003090070078229241,-0.0035072238846800274
2022-04,2023-03,11,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.20416356772611177,0.5266792948422818,-8.587246312918609,0.23570831722890861,-5.539043977073191,-5.303335659844265
2022-04,2023-03,11,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.054876910378818755,0.05786339288079484,0.13021658364522612,0.0003366969429523135,0.000777779097047146,0.0011144760399994652
2022-04,2023-04,12,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.22367837333820262,0.5470261269317431,-6.81676679500249,0.24920556884671918,-4.408372459870188,-4.159166891023467
2022-04,2023-04,12,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.01932331522189651,0.021431543338954473,0.48700420704834824,8.592053872470652e-05,0.002053431924849692,0.002139352463574329
2022-05,2022-06,1,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.049477266498897166,-0.04801811199157058,0.44673216668210713,-0.0001422608209678774,0.0013037025091639381,0.0011614416881960687
2022-05,2022-06,1,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.04285984422655664,-0.04159584685338191,0.3209036256525444,-0.00010675177167469873,0.000811242679734126,0.0007044909080594214
2022-05,2022-07,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,-0.11193036149292368,-0.055691436715218146,1.005282349754193,-0.009426869700531425,0.11307199689636224,0.10364512719583074
2022-05,2022-07,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.0533423849234973,-0.006279103359683624,0.4786578149534064,-0.002805982890324962,0.04505441503574398,0.04224843214541901
2022-05,2022-08,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.20355728103521642,0.31038888975420065,1.6225668258977812,0.05490569622039524,0.34668284852943193,0.4015885447498273
2022-05,2022-08,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.26850971944633684,0.31124702084155165,0.5264670952196715,0.02477723854559076,0.04499956584613271,0.06977680439172351
2022-05,2022-09,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.32069105937369713,0.46451960190584884,1.884034306615547,0.11293570499254416,0.5419558168021743,0.6548915217947187
2022-05,2022-09,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.09710966430677237,0.12736694351311972,0.211758942427678,0.006792051398100209,0.012814498890950177,0.01960655028905038
2022-05,2022-10,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.11357123250590817,0.2822958562035218,5.19506893606337,0.06679252557676842,1.7530721026409084,1.819864628217676
2022-05,2022-10,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.1750760662875004,-0.15439824085041787,2.8294955026574913,-0.006812812209001585,0.11701562815792332,0.110202815948921
2022-05,2022-11,6,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.16389661535637856,0.3521823679433709,5.501215108465818,0.09717031976492316,2.071600853680838,2.168771173445762
2022-05,2022-11,6,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.04072229953642137,0.055216097900072425,0.2115995775845365,0.0013905117877763583,0.00613376322268802,0.007524275010464376
2022-05,2022-12,7,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.5611948849971284,0.7630325247440588,7.287406415784545,0.2672789348703524,2.94174582167718,3.209024756547528
2022-05,2022-12,7,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.3258234657626744,0.33481456219602035,1.4923259833226528,0.005939860216912118,0.02683529365208357,0.032775153868995766
2022-05,2023-01,8,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.6039274535855483,0.8092462562068938,2.496144716616815,0.290151133990549,1.0250108887707243,1.3151620227612746
2022-05,2023-01,8,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.04787586350206641,0.05496025724876441,-4.159705847120707,0.0007285315707818668,-0.05893798818289011,-0.05820945661211141
2022-05,2023-02,9,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.5471427083292966,0.7571420010845564,2.6116352629269883,0.2738988665284087,1.0968831162987294,1.370781982827138
2022-05,2023-02,9,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.04489726473122835,-0.03994836085498765,0.11140867291152112,-0.0004198928453456913,0.0011027016264373174,0.0006828087810916263
2022-05,2023-03,10,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.6039700655788991,0.8147112337978122,2.667107386623721,0.29897455436097375,1.1241386528447506,1.4231132072057253
2022-05,2023-03,10,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.05479983881990569,0.05786339288079484,0.08070606546819423,0.0003451499009895767,0.0004944947892069442,0.000839644690196522
2022-05,2023-04,11,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.6208123360675231,0.8322331661081463,3.850711209378664,0.30720408615677436,1.628241120267139,1.935445206423914
2022-05,2023-04,11,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.019233093865240636,0.021431543338954362,1.0694868469138712,8.939915026032208e-05,0.004702425591483105,0.0047918247417433335
2022-05,2023-05,12,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.7535649973630036,0.9644993008410339,3.992149255324401,0.3623986960721395,1.684162445104379,2.0465611411765217
2022-05,2023-05,12,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.12233776617567826,0.12406825959252954,0.2380650135576748,0.0004264040054643703,0.0008239398774883317,0.001250343882952698
2022-06,2022-07,1,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.06783990166834286,0.05428123778023419,-0.23695936660302763,-0.0016557994834161048,0.006425704813819148,0.004769905330403043
2022-06,2022-07,1,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.05860087752076937,0.04688874966809653,-0.017923895285987035,-0.00123550800076679,0.00041985390641480024,-0.0008156540943519898
2022-06,2022-08,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.398782095502316,0.41720128800941936,0.4556073101746989,0.01502975502350018,0.016783837507502637,0.0318135925310028
2022-06,2022-08,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.28373544837653175,0.31124702084155165,0.5940355872119898,0.016368903317309766,0.0326857062087666,0.04905460952607643
2022-06,2022-09,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.4940547258827763,0.570179960094638,0.509360429579452,0.0810151147264177,0.07755036399998053,0.15856547872639815
2022-06,2022-09,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.07854222829061719,0.1273669435131196,0.04331238554929606,0.010053456675018774,0.004229429780103219,0.014282886455121995
2022-06,2022-10,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.2700406147415144,0.38864587792375715,3.4767758352167686,0.07812368481715293,0.8247278259230932,0.9028515107402448
2022-06,2022-10,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,-0.19051894869597963,-0.15439824085041787,2.5407284751432373,-0.012458653034517674,0.183545821931097,0.17108716889658115
2022-06,2022-11,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.3051751495195987,0.45589914095614503,2.836207564581791,0.11471215484024158,0.8549690493525878,0.9696812041928293
2022-06,2022-11,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.028630752396865966,0.055216097900072314,-0.5705841171139243,0.002229097484499724,-0.030338351784231263,-0.028109254299731545
2022-06,2022-12,6,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.6817402261849139,0.8531033863963273,2.9711406673392062,0.2630156518822237,1.0182881083757882,1.2813037602580124
2022-06,2022-12,6,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.31750187011596165,0.3348145621960203,0.12381208328612564,0.011293353531379766,0.004287040947446538,0.015580394478826282
2022-06,2023-01,7,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.7083341819028455,0.8911311625181373,-2.231637077267669,0.29237743555895346,-0.8158730391073291,-0.5234956035483758
2022-06,2023-01,7,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,mm,0.04066397773506103,0.05496025724876441,-4.61593703130379,0.0013670707916128217,-0.13198145203434636,-0.13061438124272584
2022-06,2023-02,8,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,yy,0.6477495435225613,0.841732863437608,-1.9187695496666581,0.2889347422571883,-0.7444185747924749,-0.45548383253528635
