sample,h,candidate,reference,n,metric,delta,lower,upper,block,draws,seed
recent_targets,7,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.03618453644124575,-0.05865465070886189,-0.014191140809876934,18,5000,42
recent_targets,7,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.020973486723015355,-0.05617186723759471,0.013394360443466868,12,5000,42
recent_targets,7,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.04562410484089152,-0.07868562771547927,-0.009680434906340542,12,5000,42
recent_targets,7,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.020973486723015355,-0.05531619786662505,0.010187066974205275,6,5000,42
recent_targets,7,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.04562410484089152,-0.07844070064658348,-0.01085511748494551,6,5000,42
recent_targets,7,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.020973486723015355,-0.053346099174237493,0.010218207510144905,18,5000,42
recent_targets,7,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.04562410484089152,-0.0765219854612369,-0.01291861327290722,18,5000,42
recent_targets,7,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.040810720188086846,-0.08310517885826693,-0.008887538851969023,12,5000,42
recent_targets,7,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.04702341247862707,-0.07208642481576134,-0.019223773649556863,12,5000,42
recent_targets,7,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.040810720188086846,-0.08734311952161711,-0.0038838174969631103,6,5000,42
recent_targets,7,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.04702341247862707,-0.08072664341582653,-0.005908569937475792,6,5000,42
recent_targets,7,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.040810720188086846,-0.07327411374442039,-0.012453517177634736,18,5000,42
recent_targets,7,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.04702341247862707,-0.06756399321531234,-0.026483432300055787,18,5000,42
recent_targets,7,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.01983723346507149,-0.06336007446433542,0.024648725819264004,12,5000,42
recent_targets,7,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.0013993076377355473,-0.03171128699128858,0.029826011503682723,12,5000,42
recent_targets,7,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.01983723346507149,-0.06864339715964127,0.022767744318463033,6,5000,42
recent_targets,7,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.0013993076377355473,-0.0417849058350953,0.032593423147237774,6,5000,42
recent_targets,7,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.01983723346507149,-0.054603208138196524,0.017651299509955254,18,5000,42
recent_targets,7,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.0013993076377355473,-0.02616183852749876,0.0243695189464751,18,5000,42
recent_targets,7,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.02602784793746371,-0.06131550632972252,0.00708899645298968,12,5000,42
recent_targets,7,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.010838876037381318,-0.037417129926491405,0.01797458300511957,12,5000,42
recent_targets,7,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.02602784793746371,-0.07073282555853096,0.009284639323226427,6,5000,42
recent_targets,7,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.010838876037381318,-0.04928301328382439,0.027433511013316245,6,5000,42
recent_targets,7,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.02602784793746371,-0.05258818788810664,0.0013223776933526388,18,5000,42
recent_targets,7,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.010838876037381318,-0.03222884116367824,0.010565473688902038,18,5000,42
recent_targets,8,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.019421806168938738,-0.0467807009370069,0.007884393550996797,12,5000,42
recent_targets,8,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.01980263832243845,-0.052413248675626745,0.015266434281775725,12,5000,42
recent_targets,8,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.019421806168938738,-0.04707507797652946,0.009738530086563208,6,5000,42
recent_targets,8,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.01980263832243845,-0.05230417045889356,0.014911310430405951,6,5000,42
recent_targets,8,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.019421806168938738,-0.04319585501237666,0.004450373565403898,18,5000,42
recent_targets,8,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.01980263832243845,-0.04889906896862217,0.00928153808507096,18,5000,42
recent_targets,8,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.026512620755811733,-0.06053129444103156,0.007409209961656385,12,5000,42
recent_targets,8,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.02195670256922133,-0.06007902734783153,0.01794194060762258,12,5000,42
recent_targets,8,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.026512620755811733,-0.05963041418910521,0.0037569555458106052,6,5000,42
recent_targets,8,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.02195670256922133,-0.05979333709396384,0.01499971768206286,6,5000,42
recent_targets,8,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.026512620755811733,-0.05716820393605959,0.003947914364668348,18,5000,42
recent_targets,8,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.02195670256922133,-0.05565256978166333,0.011528086530837922,18,5000,42
recent_targets,8,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.04545436919191537,-0.10382449351966748,-0.004441736355612354,12,5000,42
recent_targets,8,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.054234645584603,-0.13543300461196034,0.016885941927358674,12,5000,42
recent_targets,8,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.04545436919191537,-0.10175337033925368,-0.0047664199666974634,6,5000,42
recent_targets,8,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.054234645584603,-0.13389686848807317,0.01146743257280317,6,5000,42
recent_targets,8,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.04545436919191537,-0.09227251662222302,-0.006999666958706352,18,5000,42
recent_targets,8,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.054234645584603,-0.1202545598522043,0.012674773172026477,18,5000,42
recent_targets,8,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.018941748436103634,-0.07329436608640384,0.0274139539096059,12,5000,42
recent_targets,8,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.03227794301538167,-0.1006557936924031,0.02453956896870857,12,5000,42
recent_targets,8,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.018941748436103634,-0.07439152297024783,0.024391337150752708,6,5000,42
recent_targets,8,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.03227794301538167,-0.10389697831656255,0.024307708760535937,6,5000,42
recent_targets,8,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.018941748436103634,-0.06191489970465003,0.02169038113244126,18,5000,42
recent_targets,8,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.03227794301538167,-0.08442465694685142,0.020139410282799863,18,5000,42
recent_targets,8,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.02603256302297663,-0.07548736275770557,0.00924403514881319,12,5000,42
recent_targets,8,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.034432007262164555,-0.10358360061243829,0.018428394685309397,12,5000,42
recent_targets,8,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.02603256302297663,-0.08013000723948474,0.01011602603191993,6,5000,42
recent_targets,8,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.034432007262164555,-0.10775032649719622,0.01839835615876343,6,5000,42
recent_targets,8,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.02603256302297663,-0.060753719411552665,0.0049646988875073905,18,5000,42
recent_targets,8,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.034432007262164555,-0.08356578326671005,0.013535687175974335,18,5000,42
recent_targets,9,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.03770280580912,-0.056401327447614155,-0.010042117471720315,12,5000,42
recent_targets,9,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.03271459695790124,-0.06432367907087785,0.0056564621033024995,12,5000,42
recent_targets,9,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.03770280580912,-0.059064440871648936,-0.00489570196711741,6,5000,42
recent_targets,9,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.03271459695790124,-0.06595119578748537,0.006208137025131797,6,5000,42
recent_targets,9,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.03770280580912,-0.055830185071375604,-0.015731468274076645,18,5000,42
recent_targets,9,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.03271459695790124,-0.06326430117711213,-0.0021648927386895833,18,5000,42
recent_targets,9,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.04990084019026275,-0.07478095331038619,-0.017239345745486592,12,5000,42
recent_targets,9,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.0353579546729047,-0.06982075450570509,0.0070023962721279115,12,5000,42
recent_targets,9,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.04990084019026275,-0.07583559907024373,-0.01473747055218535,6,5000,42
recent_targets,9,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.0353579546729047,-0.07172755836209192,0.005905641778550348,6,5000,42
recent_targets,9,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.04990084019026275,-0.0735779876699818,-0.023394528493351826,18,5000,42
recent_targets,9,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.0353579546729047,-0.07005330346557781,-0.001619256574248773,18,5000,42
recent_targets,9,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.08167613742394697,-0.14617769570454414,-0.015570623041865846,12,5000,42
recent_targets,9,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.05942181804721447,-0.14059888406072374,0.011071105590947861,12,5000,42
recent_targets,9,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.08167613742394697,-0.14717001084729317,-0.016699793387104044,6,5000,42
recent_targets,9,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.05942181804721447,-0.139230940398289,0.00906146709363741,6,5000,42
recent_targets,9,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.08167613742394697,-0.13297067031923082,-0.019472398439528193,18,5000,42
recent_targets,9,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.05942181804721447,-0.12462011250387797,0.005764542393570382,18,5000,42
recent_targets,9,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.03177529723368422,-0.08113118580413148,0.023970401646746436,12,5000,42
recent_targets,9,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.02406386337430977,-0.08323773884357329,0.024275400361592394,12,5000,42
recent_targets,9,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.03177529723368422,-0.0842677135377694,0.021817734554035313,6,5000,42
recent_targets,9,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.02406386337430977,-0.08867752894696197,0.02534405504804049,6,5000,42
recent_targets,9,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.03177529723368422,-0.06931481143631513,0.018839724139806783,18,5000,42
recent_targets,9,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.02406386337430977,-0.06818300960699153,0.02005528285837177,18,5000,42
recent_targets,9,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.04397333161482697,-0.09355233329238655,0.0060507994896308315,12,5000,42
recent_targets,9,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.026707221089313227,-0.08860718610108985,0.024366187621497514,12,5000,42
recent_targets,9,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.04397333161482697,-0.10266253370814832,0.0070694485310595825,6,5000,42
recent_targets,9,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.026707221089313227,-0.09615920225394851,0.025029512547604774,6,5000,42
recent_targets,9,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.04397333161482697,-0.08132358867946743,0.004019298945982741,18,5000,42
recent_targets,9,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.026707221089313227,-0.07269481038382775,0.02035966333098238,18,5000,42
recent_targets,10,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.05937541731395757,-0.08264802313450188,-0.026513900419560758,12,5000,42
recent_targets,10,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.04244180816981902,-0.07658754185866912,0.0011488540039019668,12,5000,42
recent_targets,10,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.05937541731395757,-0.08416547156342326,-0.021117847137504645,6,5000,42
recent_targets,10,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.04244180816981902,-0.07877806504947933,0.005067592497042493,6,5000,42
recent_targets,10,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.05937541731395757,-0.0787808227569593,-0.03177266616809438,18,5000,42
recent_targets,10,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.04244180816981902,-0.07560551470284826,-0.009149841220366661,18,5000,42
recent_targets,10,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.07144314670383745,-0.09897667045807645,-0.03272656943547535,12,5000,42
recent_targets,10,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.03998309357433483,-0.08203454179883338,0.013826029067586558,12,5000,42
recent_targets,10,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.07144314670383745,-0.10367753980494823,-0.02910864746130894,6,5000,42
recent_targets,10,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.03998309357433483,-0.08787245996117321,0.017709434131771645,6,5000,42
recent_targets,10,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.07144314670383745,-0.0959298841109415,-0.03646472626727393,18,5000,42
recent_targets,10,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.03998309357433483,-0.08235392366758465,0.00188410736225042,18,5000,42
recent_targets,10,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.11457131987128544,-0.19607608113257677,-0.022200777345547675,12,5000,42
recent_targets,10,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.04596775747574533,-0.13528569113361266,0.031487789273281414,12,5000,42
recent_targets,10,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.11457131987128544,-0.20475759010562067,-0.024129029392844295,6,5000,42
recent_targets,10,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.04596775747574533,-0.14290609744641927,0.03205489097534885,6,5000,42
recent_targets,10,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.11457131987128544,-0.17532144020865736,-0.02453787982253508,18,5000,42
recent_targets,10,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.04596775747574533,-0.12172344889109543,0.029790760916611685,18,5000,42
recent_targets,10,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.04312817316744799,-0.10078385691317666,0.0313864181643591,12,5000,42
recent_targets,10,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.005984663901410503,-0.06586827801249175,0.04546877943983332,12,5000,42
recent_targets,10,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.04312817316744799,-0.10522395855932543,0.026887808574090774,6,5000,42
recent_targets,10,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.005984663901410503,-0.06706003835884161,0.04324808090499296,6,5000,42
recent_targets,10,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.04312817316744799,-0.08696362386246359,0.02563486911159929,18,5000,42
recent_targets,10,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.005984663901410503,-0.05246075872711242,0.04043806931838945,18,5000,42
recent_targets,10,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.05519590255732787,-0.11653036140656739,0.015720494439143713,12,5000,42
recent_targets,10,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.0035259493059263125,-0.0713760115210893,0.05039191134393863,12,5000,42
recent_targets,10,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.05519590255732787,-0.12577186487700318,0.015652475291195705,6,5000,42
recent_targets,10,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.0035259493059263125,-0.07853090963019285,0.05079894085879523,6,5000,42
recent_targets,10,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.05519590255732787,-0.10050809089844194,0.01232114958161179,18,5000,42
recent_targets,10,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.0035259493059263125,-0.053625943561379286,0.046431005103936385,18,5000,42
recent_targets,11,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.0721441249756849,-0.10061252252911324,-0.03425626909215739,12,5000,42
recent_targets,11,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.048832722646214854,-0.08172691322278475,-0.011465728508934974,12,5000,42
recent_targets,11,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.0721441249756849,-0.10098491736875428,-0.031108568293565175,6,5000,42
recent_targets,11,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.048832722646214854,-0.08633893651185466,-0.0032464599324034432,6,5000,42
recent_targets,11,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.0721441249756849,-0.09496153960039888,-0.03880371333634347,18,5000,42
recent_targets,11,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.048832722646214854,-0.07851618218450018,-0.019026835554247334,18,5000,42
recent_targets,11,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.08465381288393115,-0.11584497337582211,-0.03910715787443135,12,5000,42
recent_targets,11,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.05528737413216378,-0.0929083103145597,-0.010950650068324788,12,5000,42
recent_targets,11,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.08465381288393115,-0.1209583731954117,-0.036096682858073346,6,5000,42
recent_targets,11,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.05528737413216378,-0.10222208353349196,0.0009792826579644778,6,5000,42
recent_targets,11,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.08465381288393115,-0.11226542356198177,-0.04474487674550387,18,5000,42
recent_targets,11,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.05528737413216378,-0.08845706589500768,-0.022040307616450816,18,5000,42
recent_targets,11,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.13002366441346203,-0.21452620080173537,-0.032434928419216615,12,5000,42
recent_targets,11,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.07416223085776807,-0.13938354787100887,-0.011989889072873055,12,5000,42
recent_targets,11,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.13002366441346203,-0.22355456888216454,-0.02800891665957785,6,5000,42
recent_targets,11,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.07416223085776807,-0.16030182538047788,0.006683402466185457,6,5000,42
recent_targets,11,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.13002366441346203,-0.19248624512398177,-0.03487994750770884,18,5000,42
recent_targets,11,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.07416223085776807,-0.1239448709686155,-0.024622712127281066,18,5000,42
recent_targets,11,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.04536985152953088,-0.10335387378538687,0.02943679634416902,12,5000,42
recent_targets,11,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.018874856725604294,-0.06064024209313261,0.020359437575869117,12,5000,42
recent_targets,11,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.04536985152953088,-0.10290243517324173,0.02579558117218921,6,5000,42
recent_targets,11,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.018874856725604294,-0.06967950038520997,0.024573941488535183,6,5000,42
recent_targets,11,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.04536985152953088,-0.09001388409102828,0.025957459417482953,18,5000,42
recent_targets,11,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.018874856725604294,-0.04834747877850498,0.011243826372640875,18,5000,42
recent_targets,11,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.05787953943777713,-0.1191721038995054,0.014568611166553577,12,5000,42
recent_targets,11,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.02532950821155322,-0.0686510822953108,0.016307113466866786,12,5000,42
recent_targets,11,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.05787953943777713,-0.1224083940408904,0.015435947251007562,6,5000,42
recent_targets,11,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.02532950821155322,-0.08554529194806397,0.026868422791886146,6,5000,42
recent_targets,11,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.05787953943777713,-0.10223184094664428,0.01014093376902081,18,5000,42
recent_targets,11,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.02532950821155322,-0.05473706715477533,0.003271740609104512,18,5000,42
recent_targets,12,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.08680934934220708,-0.12085282828184017,-0.0434293986562802,12,5000,42
recent_targets,12,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.06867177242770595,-0.11636607631257156,-0.021088828426395062,12,5000,42
recent_targets,12,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.08680934934220708,-0.12097885661841798,-0.04017603493937864,6,5000,42
recent_targets,12,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.06867177242770595,-0.11676157283822546,-0.016852605638693653,6,5000,42
recent_targets,12,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.08680934934220708,-0.11402999213835319,-0.048432007552324574,18,5000,42
recent_targets,12,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.06867177242770595,-0.11274208539718988,-0.024676574435796406,18,5000,42
recent_targets,12,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.08836600703504893,-0.12063123721309607,-0.04615495679259912,12,5000,42
recent_targets,12,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.06927615660590392,-0.1141896460325385,-0.021610672463481105,12,5000,42
recent_targets,12,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.08836600703504893,-0.12569104433959735,-0.04102036328935587,6,5000,42
recent_targets,12,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.06927615660590392,-0.11900767551216809,-0.00906745335258483,6,5000,42
recent_targets,12,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.08836600703504893,-0.11495434493831347,-0.05003660760046125,18,5000,42
recent_targets,12,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.06927615660590392,-0.10989182112120972,-0.027765377269835856,18,5000,42
recent_targets,12,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.13604730889021988,-0.22499770338924135,-0.03382393833410413,12,5000,42
recent_targets,12,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.10125952458993726,-0.20000822677078076,-0.02321546674153657,12,5000,42
recent_targets,12,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.13604730889021988,-0.2315818124658235,-0.02525661171860046,6,5000,42
recent_targets,12,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.10125952458993726,-0.20915904153278053,-0.007797443440816773,6,5000,42
recent_targets,12,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.13604730889021988,-0.20295675681202185,-0.03316008390148257,18,5000,42
recent_targets,12,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.10125952458993726,-0.17830760954879676,-0.02359567837533271,18,5000,42
recent_targets,12,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.04768130185517094,-0.10772209034161366,0.03430676748320568,12,5000,42
recent_targets,12,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.03198336798403334,-0.09554002523223537,0.02286434778454933,12,5000,42
recent_targets,12,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.04768130185517094,-0.10630684058381226,0.03019858221585349,6,5000,42
recent_targets,12,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.03198336798403334,-0.09282107533198063,0.020487879196908407,6,5000,42
recent_targets,12,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.04768130185517094,-0.09639651932788995,0.029762347948783806,18,5000,42
recent_targets,12,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.03198336798403334,-0.08236381673157012,0.018588501953507978,18,5000,42
recent_targets,12,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.0492379595480128,-0.10541755514670702,0.02110507083499977,12,5000,42
recent_targets,12,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.03258775216223131,-0.08908269246190226,0.012915499196705118,12,5000,42
recent_targets,12,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.0492379595480128,-0.10915306373866951,0.02417089117607023,6,5000,42
recent_targets,12,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.03258775216223131,-0.0942150270945752,0.020497595638750345,6,5000,42
recent_targets,12,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.0492379595480128,-0.09252633999115911,0.017957588758241938,18,5000,42
