origin,as_of_utc,target,h,model,mm_forecast,native_h0,h0_exante,h0_actual,h0_method,mm_actual,yy_actual,yy_exante,yy_conditional,status,converged,fallback_used,unemployment_end,unemployment_adjustments,fx_end,headline_n,origin_status,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge,value_core,value_food,value_administered,value_alcohol_tobacco,value_fuel,value_wedge,weight_food,weight_fuel,weight_alc,weight_administered,weight_core
2019-02,2019-03-10T22:59:00+00:00,2019-11,9,F1B_STORED_REF,,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2754820936639035,3.116147308781873,,,stored_legacy_reference,,,2019-01,sa,2019-02,336,,,,,,,,,,,,,,,,,,
2019-02,2019-03-10T22:59:00+00:00,2019-12,10,F1B_STORED_REF,,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1831501831501825,3.207547169811327,,,stored_legacy_reference,,,2019-01,sa,2019-02,336,,,,,,,,,,,,,,,,,,
2019-02,2019-03-10T22:59:00+00:00,2020-01,11,F1B_STORED_REF,,,0.3177548805881821,0.1867413632119507,HARD_BASE,1.4625228519195457,3.6414565826330487,,,stored_legacy_reference,,,2019-01,sa,2019-02,336,,,,,,,,,,,,,,,,,,
2019-02,2019-03-10T22:59:00+00:00,2020-02,12,F1B_STORED_REF,,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2702702702702675,3.7278657968313063,,,stored_legacy_reference,,,2019-01,sa,2019-02,336,,,,,,,,,,,,,,,,,,
2019-02,2019-03-10T22:59:00+00:00,2019-02,0,SURVEY_TREND_STORED_REF,0.3177548805881821,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1867413632119507,2.6794258373205744,2.813699021157841,2.6794258373205744,stored_legacy_reference,,,2019-01,sa,2019-02,336,,,,,,,,,,,,,,,,,,
2019-02,2019-03-10T22:59:00+00:00,2019-03,1,SURVEY_TREND_STORED_REF,-0.0217885502450022,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1863932898415576,2.969348659003822,2.889756503820713,2.7553839900259693,stored_legacy_reference,,,2019-01,sa,2019-02,336,,,,,,,,,,,,,,,,,,
2019-02,2019-03-10T22:59:00+00:00,2019-04,2,SURVEY_TREND_STORED_REF,0.1057398656977173,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.0930232558139509,2.769818529130847,2.703427203350345,2.569298032890726,stored_legacy_reference,,,2019-01,sa,2019-02,336,,,,,,,,,,,,,,,,,,
2019-02,2019-03-10T22:59:00+00:00,2019-05,3,SURVEY_TREND_STORED_REF,0.1240439344924448,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.6505576208178487,2.9467680608364977,2.342084914782909,2.2084276520554584,stored_legacy_reference,,,2019-01,sa,2019-02,336,,,,,,,,,,,,,,,,,,
2019-02,2019-03-10T22:59:00+00:00,2019-06,4,SURVEY_TREND_STORED_REF,0.1352270894547213,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1846722068328699,2.7462121212121224,2.092295504403864,1.9589644629848568,stored_legacy_reference,,,2019-01,sa,2019-02,336,,,,,,,,,,,,,,,,,,
2019-02,2019-03-10T22:59:00+00:00,2019-07,5,SURVEY_TREND_STORED_REF,0.320593143489409,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.3686635944700533,2.9300567107750517,2.225986580752317,2.0924809407472957,stored_legacy_reference,,,2019-01,sa,2019-02,336,,,,,,,,,,,,,,,,,,
2019-02,2019-03-10T22:59:00+00:00,2019-08,6,SURVEY_TREND_STORED_REF,-0.1426175908706213,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.0918273645546419,2.9272898961284195,1.9838013345146777,1.850611984891194,stored_legacy_reference,,,2019-01,sa,2019-02,336,,,,,,,,,,,,,,,,,,
2019-02,2019-03-10T22:59:00+00:00,2019-09,7,SURVEY_TREND_STORED_REF,-0.3882261800400034,,0.3177548805881821,0.1867413632119507,HARD_BASE,-0.5504587155963248,2.6515151515151705,1.87647543173848,1.743426248170796,stored_legacy_reference,,,2019-01,sa,2019-02,336,,,,,,,,,,,,,,,,,,
2019-02,2019-03-10T22:59:00+00:00,2019-10,8,SURVEY_TREND_STORED_REF,0.0712425676922112,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.4612546125461358,2.735849056603792,1.5643414341869284,1.4316998930446625,stored_legacy_reference,,,2019-01,sa,2019-02,336,,,,,,,,,,,,,,,,,,
2019-02,2019-03-10T22:59:00+00:00,2019-11,9,SURVEY_TREND_STORED_REF,-0.0381310442456293,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2754820936639035,3.116147308781873,1.6214832140036668,1.4887670465345673,stored_legacy_reference,,,2019-01,sa,2019-02,336,,,,,,,,,,,,,,,,,,
2019-02,2019-03-10T22:59:00+00:00,2019-12,10,SURVEY_TREND_STORED_REF,0.0573242330291433,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1831501831501825,3.207547169811327,1.58381266970757,1.45114569941713,stored_legacy_reference,,,2019-01,sa,2019-02,336,,,,,,,,,,,,,,,,,,
2019-02,2019-03-10T22:59:00+00:00,2020-01,11,SURVEY_TREND_STORED_REF,1.2029778322048694,,0.3177548805881821,0.1867413632119507,HARD_BASE,1.4625228519195457,3.6414565826330487,1.7499477332088134,1.6170637929607168,stored_legacy_reference,,,2019-01,sa,2019-02,336,,,,,,,,,,,,,,,,,,
2019-02,2019-03-10T22:59:00+00:00,2020-02,12,SURVEY_TREND_STORED_REF,0.0963012232632798,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2702702702702675,3.7278657968313063,1.5253324785616336,1.5253324785616336,stored_legacy_reference,,,2019-01,sa,2019-02,336,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-03,0,TARGET_ML,0.0994602395416571,0.0149787812163912,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1863932898415576,2.969348659003822,2.8800008017511463,2.969348659003822,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-04,1,TARGET_ML,0.1954719721284402,0.0149787812163912,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0930232558139509,2.769818529130847,2.7857410434067176,2.875007039195866,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-05,2,TARGET_ML,0.1718261481269858,0.0149787812163912,0.0994602395416571,0.1863932898415576,HARD_BASE,0.6505576208178487,2.9467680608364977,2.472989023526091,2.5619834045931364,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-06,3,TARGET_ML,0.1588138697174743,0.0149787812163912,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1846722068328699,2.7462121212121224,2.246958636965548,2.3357567181632723,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-07,4,TARGET_ML,0.2329065274330762,0.0149787812163912,0.0994602395416571,0.1863932898415576,HARD_BASE,0.3686635944700533,2.9300567107750517,2.29136483221727,2.3802014787179058,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-08,5,TARGET_ML,-0.1764338317808957,0.0149787812163912,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0918273645546419,2.9272898961284195,2.014466266862364,2.10306243617309,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-09,6,TARGET_ML,-0.2910403674209117,0.0149787812163912,0.0994602395416571,0.1863932898415576,HARD_BASE,-0.5504587155963248,2.6515151515151705,2.0065333388185747,2.0951226186452714,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-10,7,TARGET_ML,0.1646771470413437,0.0149787812163912,0.0994602395416571,0.1863932898415576,HARD_BASE,0.4612546125461358,2.735849056603792,1.7889505809706063,1.877350897412414,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-11,8,TARGET_ML,0.0451489979241462,0.0149787812163912,0.0994602395416571,0.1863932898415576,HARD_BASE,0.2754820936639035,3.116147308781873,1.9310686576815284,2.019592398943826,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-12,9,TARGET_ML,0.0613290194021954,0.0149787812163912,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1831501831501825,3.207547169811327,1.897361622194564,1.9858560900181792,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2020-01,10,TARGET_ML,1.2082914753650882,0.0149787812163912,0.0994602395416571,0.1863932898415576,HARD_BASE,1.4625228519195457,3.6414565826330487,2.069368330229069,2.1580121801549024,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2020-02,11,TARGET_ML,0.171226642589023,0.0149787812163912,0.0994602395416571,0.1863932898415576,HARD_BASE,0.2702702702702675,3.7278657968313063,2.0535620697173984,2.1421921924319487,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2020-03,12,TARGET_ML,0.0223188661416184,0.0149787812163912,0.0994602395416571,0.1863932898415576,HARD_BASE,-0.0898472596585708,3.4418604651162905,1.974914773122744,1.974914773122744,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-03,0,TARGET_FX_ML,0.0994602395416571,0.020736070686326,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1863932898415576,2.969348659003822,2.8800008017511463,2.969348659003822,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-04,1,TARGET_FX_ML,0.202220129478673,0.020736070686326,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0930232558139509,2.769818529130847,2.7926636551801725,2.8819356630272903,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-05,2,TARGET_FX_ML,0.1818428225497802,0.020736070686326,0.0994602395416571,0.1863932898415576,HARD_BASE,0.6505576208178487,2.9467680608364977,2.4901380406308515,2.579147315048601,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-06,3,TARGET_FX_ML,0.1684366929623972,0.020736070686326,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1846722068328699,2.7462121212121224,2.273894914608492,2.3627163890670158,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-07,4,TARGET_FX_ML,0.243162993944747,0.020736070686326,0.0994602395416571,0.1863932898415576,HARD_BASE,0.3686635944700533,2.9300567107750517,2.328782666880086,2.4176518095250072,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-08,5,TARGET_FX_ML,-0.1695409877311233,0.020736070686326,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0918273645546419,2.9272898961284195,2.0588295159756265,2.1474642132919715,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-09,6,TARGET_FX_ML,-0.2876663139247217,0.020736070686326,0.0994602395416571,0.1863932898415576,HARD_BASE,-0.5504587155963248,2.6515151515151705,2.054346440353776,2.1429772442681223,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-10,7,TARGET_FX_ML,0.165336216246133,0.020736070686326,0.0994602395416571,0.1863932898415576,HARD_BASE,0.4612546125461358,2.735849056603792,1.8373317664606152,1.925774100352084,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-11,8,TARGET_FX_ML,0.0464002757319469,0.020736070686326,0.0994602395416571,0.1863932898415576,HARD_BASE,0.2754820936639035,3.116147308781873,1.9807928643533548,2.06935978943452,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-12,9,TARGET_FX_ML,0.0638497134065613,0.020736070686326,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1831501831501825,3.207547169811327,1.949637584451205,2.038177452208501,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2020-01,10,TARGET_FX_ML,1.2087507222193543,0.020736070686326,0.0994602395416571,0.1863932898415576,HARD_BASE,1.4625228519195457,3.6414565826330487,2.122195928063937,2.2108856570005937,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2020-02,11,TARGET_FX_ML,0.1690964867342367,0.020736070686326,0.0994602395416571,0.1863932898415576,HARD_BASE,0.2702702702702675,3.7278657968313063,2.104210179568026,2.19288428848061,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2020-03,12,TARGET_FX_ML,0.0201280307326639,0.020736070686326,0.0994602395416571,0.1863932898415576,HARD_BASE,-0.0898472596585708,3.4418604651162905,2.0232891386067773,2.0232891386067773,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-03,0,TARGET_U_FX_ML,0.0994602395416571,0.039624131376563,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1863932898415576,2.969348659003822,2.8800008017511463,2.969348659003822,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-04,1,TARGET_U_FX_ML,0.2128981401952909,0.039624131376563,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0930232558139509,2.769818529130847,2.803617715506196,2.892899236590198,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-05,2,TARGET_U_FX_ML,0.1887862660889177,0.039624131376563,0.0994602395416571,0.1863932898415576,HARD_BASE,0.6505576208178487,2.9467680608364977,2.5081640472005824,2.597188976605202,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-06,3,TARGET_U_FX_ML,0.1729358457074826,0.039624131376563,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1846722068328699,2.7462121212121224,2.296477417434472,2.385318504045242,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-07,4,TARGET_U_FX_ML,0.246557380352455,0.039624131376563,0.0994602395416571,0.1863932898415576,HARD_BASE,0.3686635944700533,2.9300567107750517,2.354843062910403,2.4437348381420887,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-08,5,TARGET_U_FX_ML,-0.1675507543476831,0.039624131376563,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0918273645546419,2.9272898961284195,2.0868563388285444,2.175515376507914,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-09,6,TARGET_U_FX_ML,-0.2868066731176611,0.039624131376563,0.0994602395416571,0.1863932898415576,HARD_BASE,-0.5504587155963248,2.6515151515151705,2.083252105491149,2.1719080130138004,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-10,7,TARGET_U_FX_ML,0.1654069805205373,0.039624131376563,0.0994602395416571,0.1863932898415576,HARD_BASE,0.4612546125461358,2.735849056603792,1.86624793067858,1.954715377296456,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-11,8,TARGET_U_FX_ML,0.0465047217687572,0.039624131376563,0.0994602395416571,0.1863932898415576,HARD_BASE,0.2754820936639035,3.116147308781873,2.009856259307185,2.0984484249797526,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-12,9,TARGET_U_FX_ML,0.0641879557673711,0.039624131376563,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1831501831501825,3.207547169811327,1.9790368155319111,2.067602215543109,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2020-01,10,TARGET_U_FX_ML,1.2086089144811951,0.039624131376563,0.0994602395416571,0.1863932898415576,HARD_BASE,1.4625228519195457,3.6414565826330487,2.151501790952087,2.2402169710554785,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2020-02,11,TARGET_U_FX_ML,0.1683679403075193,0.039624131376563,0.0994602395416571,0.1863932898415576,HARD_BASE,0.2702702702702675,3.7278657968313063,2.132768047173321,2.2214669576436257,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2020-03,12,TARGET_U_FX_ML,0.0193801603890555,0.039624131376563,0.0994602395416571,0.1863932898415576,HARD_BASE,-0.0898472596585708,3.4418604651162905,2.051061311395528,2.051061311395528,converged,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-03,0,BVAR_U_FX,0.0994602395416571,-0.0828505812552045,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1863932898415576,2.969348659003822,2.8800008017511463,2.969348659003822,estimated,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-04,1,BVAR_U_FX,0.087276364992208,-0.0828505812552045,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0930232558139509,2.769818529130847,2.67474834644899,2.763917948774234,estimated,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-05,2,BVAR_U_FX,0.0500620573079072,-0.0828505812552045,0.0994602395416571,0.1863932898415576,HARD_BASE,0.6505576208178487,2.9467680608364977,2.237907282684276,2.3266975030820007,estimated,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-06,3,BVAR_U_FX,0.051176459175982,-0.0828505812552045,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1846722068328699,2.7462121212121224,1.9027660348415527,1.991265196217714,estimated,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-07,4,BVAR_U_FX,0.1559237725434978,-0.0828505812552045,0.0994602395416571,0.1863932898415576,HARD_BASE,0.3686635944700533,2.9300567107750517,1.8687234835534252,1.957193080106596,estimated,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-08,5,BVAR_U_FX,-0.2512342085649675,-0.0828505812552045,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0918273645546419,2.9272898961284195,1.5168427551177148,1.6050067549674525,estimated,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-09,6,BVAR_U_FX,-0.4042711525052136,-0.0828505812552045,0.0994602395416571,0.1863932898415576,HARD_BASE,-0.5504587155963248,2.6515151515151705,1.3936736478932474,1.4817306794719458,estimated,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-10,7,BVAR_U_FX,0.0108027320403078,-0.0828505812552045,0.0994602395416571,0.1863932898415576,HARD_BASE,0.4612546125461358,2.735849056603792,1.021967965198098,1.109702182760286,estimated,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-11,8,BVAR_U_FX,-0.0969642751816296,-0.0828505812552045,0.0994602395416571,0.1863932898415576,HARD_BASE,0.2754820936639035,3.116147308781873,1.0193139857956617,1.1070458984650522,estimated,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-12,9,BVAR_U_FX,-0.0536930669863277,-0.0828505812552045,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1831501831501825,3.207547169811327,0.8698235484173225,0.9574256336163068,estimated,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2020-01,10,BVAR_U_FX,1.114112898124889,-0.0828505812552045,0.0994602395416571,0.1863932898415576,HARD_BASE,1.4625228519195457,3.6414565826330487,0.9460736682158972,1.033741974106621,estimated,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2020-02,11,BVAR_U_FX,0.0915844161933546,-0.0828505812552045,0.0994602395416571,0.1863932898415576,HARD_BASE,0.2702702702702675,3.7278657968313063,0.850195510556715,0.937780549457962,estimated,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2020-03,12,BVAR_U_FX,-0.0763286968313272,-0.0828505812552045,0.0994602395416571,0.1863932898415576,HARD_BASE,-0.0898472596585708,3.4418604651162905,0.6730881759179099,0.6730881759179099,estimated,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-03,0,RF_U_FX,0.0994602395416571,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1863932898415576,2.969348659003822,2.8800008017511463,2.969348659003822,estimated,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-04,1,RF_U_FX,0.2144655920478887,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0930232558139509,2.769818529130847,2.8052256893701637,2.89450860692596,estimated,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-05,2,RF_U_FX,0.2773936449147652,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.6505576208178487,2.9467680608364977,2.6004274639925584,2.6895325211044963,estimated,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-06,3,RF_U_FX,0.202078331340742,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1846722068328699,2.7462121212121224,2.418337359791482,2.507284277707168,estimated,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-07,4,RF_U_FX,0.4235902536874965,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.3686635944700533,2.9300567107750517,2.657743909553089,2.7468987440907293,estimated,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-08,5,RF_U_FX,0.0931297378775215,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0918273645546419,2.9272898961284195,2.6563201393902816,2.7454737374309137,estimated,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
2019-03,2019-04-09T21:59:00+00:00,2019-09,6,RF_U_FX,-0.2443470203987228,,0.0994602395416571,0.1863932898415576,HARD_BASE,-0.5504587155963248,2.6515151515151705,2.6964071460147427,2.785595558286689,estimated,True,False,2019-02,sa,2019-03,337,,,,,,,,,,,,,,,,,,
