origin,as_of,config,alpha,window,prediction,n_train,train_start,train_end,training_last_release,dropped_columns,fit_status,actual,target_available_from,error,core_actual,headline_actual,core_weight,fixed_noncore_reference,model,core_forecast,headline_forecast
2024-12,2025-01-12 23:59:00,a3_w60,3.0,60,0.015446737049690407,60,2019-12,2024-11,2024-12-10 09:00:00,[],estimated,0.0,2025-01-13 09:00:00,-0.015446737049690407,0.0,-0.3,0.5258008806220857,-0.05836791258064903,a3_w60,0.015446737049690407,-0.05024600463718402
2024-12,2025-01-12 23:59:00,a3_w120,3.0,120,0.12027345458197883,120,2014-12,2024-11,2024-12-10 09:00:00,[],estimated,0.0,2025-01-13 09:00:00,-0.12027345458197883,0.0,-0.3,0.5258008806220857,-0.05836791258064903,a3_w120,0.12027345458197883,0.004871975754015871
2024-12,2025-01-12 23:59:00,a3_wexpanding,3.0,expanding,0.11906820133351731,215,2007-01,2024-11,2024-12-10 09:00:00,[],estimated,0.0,2025-01-13 09:00:00,-0.11906820133351731,0.0,-0.3,0.5258008806220857,-0.05836791258064903,a3_wexpanding,0.11906820133351731,0.004238252534602173
2024-12,2025-01-12 23:59:00,a30_w60,30.0,60,0.13095945618473448,60,2019-12,2024-11,2024-12-10 09:00:00,[],estimated,0.0,2025-01-13 09:00:00,-0.13095945618473448,0.0,-0.3,0.5258008806220857,-0.05836791258064903,a30_w60,0.13095945618473448,0.010490684807073818
2024-12,2025-01-12 23:59:00,a30_w120,30.0,120,0.14333205778997443,120,2014-12,2024-11,2024-12-10 09:00:00,[],estimated,0.0,2025-01-13 09:00:00,-0.14333205778997443,0.0,-0.3,0.5258008806220857,-0.05836791258064903,a30_w120,0.14333205778997443,0.016996209626695215
2024-12,2025-01-12 23:59:00,a30_wexpanding,30.0,expanding,0.1076031752653893,215,2007-01,2024-11,2024-12-10 09:00:00,[],estimated,0.0,2025-01-13 09:00:00,-0.1076031752653893,0.0,-0.3,0.5258008806220857,-0.05836791258064903,a30_wexpanding,0.1076031752653893,-0.0017900682683746963
2024-12,2025-01-12 23:59:00,a300_w60,300.0,60,0.3597112473702381,60,2019-12,2024-11,2024-12-10 09:00:00,[],estimated,0.0,2025-01-13 09:00:00,-0.3597112473702381,0.0,-0.3,0.5258008806220857,-0.05836791258064903,a300_w60,0.3597112473702381,0.13076857805629108
2024-12,2025-01-12 23:59:00,a300_w120,300.0,120,0.2231610097212034,120,2014-12,2024-11,2024-12-10 09:00:00,[],estimated,0.0,2025-01-13 09:00:00,-0.2231610097212034,0.0,-0.3,0.5258008806220857,-0.05836791258064903,a300_w120,0.2231610097212034,0.058970342851273554
2024-12,2025-01-12 23:59:00,a300_wexpanding,300.0,expanding,0.10030335414323818,215,2007-01,2024-11,2024-12-10 09:00:00,[],estimated,0.0,2025-01-13 09:00:00,-0.10030335414323818,0.0,-0.3,0.5258008806220857,-0.05836791258064903,a300_wexpanding,0.10030335414323818,-0.005628320642785463
2025-01,2025-02-05 23:59:00,a0.3_w60,0.3,60,0.5865680440408803,60,2020-01,2024-12,2025-01-13 09:00:00,[],estimated,0.5,2025-02-12 09:00:00,-0.08656804404088025,0.5,1.3,0.5258286953044492,0.9789175806286666,a0.3_w60,0.5865680440408803,1.2873518899339653
2025-01,2025-02-05 23:59:00,a0.3_w120,0.3,120,0.3888439588049765,120,2015-01,2024-12,2025-01-13 09:00:00,[],estimated,0.5,2025-02-12 09:00:00,0.11115604119502348,0.5,1.3,0.5258286953044492,0.9789175806286666,a0.3_w120,0.3888439588049765,1.1833828921641043
2025-01,2025-02-05 23:59:00,a0.3_wexpanding,0.3,expanding,0.30136848530815985,216,2007-01,2024-12,2025-01-13 09:00:00,[],estimated,0.5,2025-02-12 09:00:00,0.19863151469184015,0.5,1.3,0.5258286953044492,0.9789175806286666,a0.3_wexpanding,0.30136848530815985,1.1373857780641343
2025-01,2025-02-05 23:59:00,a3_w60,3.0,60,0.41665423926216316,60,2020-01,2024-12,2025-01-13 09:00:00,[],estimated,0.5,2025-02-12 09:00:00,0.08334576073783684,0.5,1.3,0.5258286953044492,0.9789175806286666,a3_w60,0.41665423926216316,1.1980063356529578
2025-01,2025-02-05 23:59:00,a3_w120,3.0,120,0.3363586944077049,120,2015-01,2024-12,2025-01-13 09:00:00,[],estimated,0.5,2025-02-12 09:00:00,0.16364130559229512,0.5,1.3,0.5258286953044492,0.9789175806286666,a3_w120,0.3363586944077049,1.155784634063378
2025-01,2025-02-05 23:59:00,a3_wexpanding,3.0,expanding,0.2761271868082381,216,2007-01,2024-12,2025-01-13 09:00:00,[],estimated,0.5,2025-02-12 09:00:00,0.2238728131917619,0.5,1.3,0.5258286953044492,0.9789175806286666,a3_wexpanding,0.2761271868082381,1.1241131790061303
2025-01,2025-02-05 23:59:00,a30_w60,30.0,60,0.25959517271481947,60,2020-01,2024-12,2025-01-13 09:00:00,[],estimated,0.5,2025-02-12 09:00:00,0.24040482728518053,0.5,1.3,0.5258286953044492,0.9789175806286666,a30_w60,0.25959517271481947,1.1154201716046332
2025-01,2025-02-05 23:59:00,a30_w120,30.0,120,0.2202551109826076,120,2015-01,2024-12,2025-01-13 09:00:00,[],estimated,0.5,2025-02-12 09:00:00,0.27974488901739236,0.5,1.3,0.5258286953044492,0.9789175806286666,a30_w120,0.2202551109826076,1.0947340382707877
2025-01,2025-02-05 23:59:00,a30_wexpanding,30.0,expanding,0.17835308569761701,216,2007-01,2024-12,2025-01-13 09:00:00,[],estimated,0.5,2025-02-12 09:00:00,0.321646914302383,0.5,1.3,0.5258286953044492,0.9789175806286666,a30_wexpanding,0.17835308569761701,1.0727007509845672
2025-01,2025-02-05 23:59:00,a300_w60,300.0,60,0.3859471146599037,60,2020-01,2024-12,2025-01-13 09:00:00,[],estimated,0.5,2025-02-12 09:00:00,0.11405288534009628,0.5,1.3,0.5258286953044492,0.9789175806286666,a300_w60,0.3859471146599037,1.1818596483868005
2025-01,2025-02-05 23:59:00,a300_w120,300.0,120,0.23954604855405803,120,2015-01,2024-12,2025-01-13 09:00:00,[],estimated,0.5,2025-02-12 09:00:00,0.26045395144594197,0.5,1.3,0.5258286953044492,0.9789175806286666,a300_w120,0.23954604855405803,1.1048777668051832
2025-01,2025-02-05 23:59:00,a300_wexpanding,300.0,expanding,0.11942108650848207,216,2007-01,2024-12,2025-01-13 09:00:00,[],estimated,0.5,2025-02-12 09:00:00,0.38057891349151796,0.5,1.3,0.5258286953044492,0.9789175806286666,a300_wexpanding,0.11942108650848207,1.0417126147392615
2025-02,2025-03-04 23:59:00,a0.3_w60,0.3,60,0.3726087153522293,60,2020-02,2025-01,2025-02-12 09:00:00,[],estimated,0.5,2025-03-11 09:00:00,0.12739128464777072,0.5,0.2,0.5263154722672414,0.11618312491471311,a0.3_w60,0.3726087153522293,0.3122928569062118
2025-02,2025-03-04 23:59:00,a0.3_w120,0.3,120,0.3718168755699577,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated,0.5,2025-03-11 09:00:00,0.12818312443004232,0.5,0.2,0.5263154722672414,0.11618312491471311,a0.3_w120,0.3718168755699577,0.31187609937724553
2025-02,2025-03-04 23:59:00,a0.3_wexpanding,0.3,expanding,0.40088750509069054,217,2007-01,2025-01,2025-02-12 09:00:00,[],estimated,0.5,2025-03-11 09:00:00,0.09911249490930946,0.5,0.2,0.5263154722672414,0.11618312491471311,a0.3_wexpanding,0.40088750509069054,0.32717642148255605
2025-02,2025-03-04 23:59:00,a3_w60,3.0,60,0.3961291738991045,60,2020-02,2025-01,2025-02-12 09:00:00,[],estimated,0.5,2025-03-11 09:00:00,0.10387082610089549,0.5,0.2,0.5263154722672414,0.11618312491471311,a3_w60,0.3961291738991045,0.3246720381542525
2025-02,2025-03-04 23:59:00,a3_w120,3.0,120,0.38139704801926005,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated,0.5,2025-03-11 09:00:00,0.11860295198073995,0.5,0.2,0.5263154722672414,0.11618312491471311,a3_w120,0.38139704801926005,0.3169182923643017
2025-02,2025-03-04 23:59:00,a3_wexpanding,3.0,expanding,0.4011892919012888,217,2007-01,2025-01,2025-02-12 09:00:00,[],estimated,0.5,2025-03-11 09:00:00,0.09881070809871118,0.5,0.2,0.5263154722672414,0.11618312491471311,a3_wexpanding,0.4011892919012888,0.3273352565503001
2025-02,2025-03-04 23:59:00,a30_w60,30.0,60,0.4386461048070991,60,2020-02,2025-01,2025-02-12 09:00:00,[],estimated,0.5,2025-03-11 09:00:00,0.06135389519290091,0.5,0.2,0.5263154722672414,0.11618312491471311,a30_w60,0.4386461048070991,0.34704935672444737
2025-02,2025-03-04 23:59:00,a30_w120,30.0,120,0.4119817707643204,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated,0.5,2025-03-11 09:00:00,0.08801822923567959,0.5,0.2,0.5263154722672414,0.11618312491471311,a30_w120,0.4119817707643204,0.33301550516003076
2025-02,2025-03-04 23:59:00,a30_wexpanding,30.0,expanding,0.3953855562389665,217,2007-01,2025-01,2025-02-12 09:00:00,[],estimated,0.5,2025-03-11 09:00:00,0.10461444376103352,0.5,0.2,0.5263154722672414,0.11618312491471311,a30_wexpanding,0.3953855562389665,0.3242806606742707
2025-02,2025-03-04 23:59:00,a300_w60,300.0,60,0.4868670778004531,60,2020-02,2025-01,2025-02-12 09:00:00,[],estimated,0.5,2025-03-11 09:00:00,0.013132922199546926,0.5,0.2,0.5263154722672414,0.11618312491471311,a300_w60,0.4868670778004531,0.37242880089863034
2025-02,2025-03-04 23:59:00,a300_w120,300.0,120,0.40003590524991994,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated,0.5,2025-03-11 09:00:00,0.09996409475008006,0.5,0.2,0.5263154722672414,0.11618312491471311,a300_w120,0.40003590524991994,0.32672821131017815
2025-02,2025-03-04 23:59:00,a300_wexpanding,300.0,expanding,0.33496326343704363,217,2007-01,2025-01,2025-02-12 09:00:00,[],estimated,0.5,2025-03-11 09:00:00,0.16503673656295637,0.5,0.2,0.5263154722672414,0.11618312491471311,a300_wexpanding,0.33496326343704363,0.2924794731027571
2025-03,2025-04-03 23:59:00,a0.3_w60,0.3,60,0.010281899189498955,60,2020-03,2025-02,2025-03-11 09:00:00,[],estimated,0.0,2025-04-10 09:00:00,-0.010281899189498955,0.0,0.1,0.5272111647885763,-0.06128130534887009,a0.3_w60,0.010281899189498955,-0.05586057330093562
2025-03,2025-04-03 23:59:00,a0.3_w120,0.3,120,0.09414790797210221,120,2015-03,2025-02,2025-03-11 09:00:00,[],estimated,0.0,2025-04-10 09:00:00,-0.09414790797210221,0.0,0.1,0.5272111647885763,-0.06128130534887009,a0.3_w120,0.09414790797210221,-0.011645477124490392
2025-03,2025-04-03 23:59:00,a0.3_wexpanding,0.3,expanding,0.16356621054470216,218,2007-01,2025-02,2025-03-11 09:00:00,[],estimated,0.0,2025-04-10 09:00:00,-0.16356621054470216,0.0,0.1,0.5272111647885763,-0.06128130534887009,a0.3_wexpanding,0.16356621054470216,0.024952627032455856
2025-03,2025-04-03 23:59:00,a3_w60,3.0,60,0.0973030784811258,60,2020-03,2025-02,2025-03-11 09:00:00,[],estimated,0.0,2025-04-10 09:00:00,-0.0973030784811258,0.0,0.1,0.5272111647885763,-0.06128130534887009,a3_w60,0.0973030784811258,-0.0099820360053215
2025-03,2025-04-03 23:59:00,a3_w120,3.0,120,0.11642964015468013,120,2015-03,2025-02,2025-03-11 09:00:00,[],estimated,0.0,2025-04-10 09:00:00,-0.11642964015468013,0.0,0.1,0.5272111647885763,-0.06128130534887009,a3_w120,0.11642964015468013,0.00010170085299362336
2025-03,2025-04-03 23:59:00,a3_wexpanding,3.0,expanding,0.16547926241344665,218,2007-01,2025-02,2025-03-11 09:00:00,[],estimated,0.0,2025-04-10 09:00:00,-0.16547926241344665,0.0,0.1,0.5272111647885763,-0.06128130534887009,a3_wexpanding,0.16547926241344665,0.0259612093364776
2025-03,2025-04-03 23:59:00,a30_w60,30.0,60,0.2754313567836917,60,2020-03,2025-02,2025-03-11 09:00:00,[],estimated,0.0,2025-04-10 09:00:00,-0.2754313567836917,0.0,0.1,0.5272111647885763,-0.06128130534887009,a30_w60,0.2754313567836917,0.08392918108035796
2025-03,2025-04-03 23:59:00,a30_w120,30.0,120,0.20727639119196672,120,2015-03,2025-02,2025-03-11 09:00:00,[],estimated,0.0,2025-04-10 09:00:00,-0.20727639119196672,0.0,0.1,0.5272111647885763,-0.06128130534887009,a30_w120,0.20727639119196672,0.0479971222846193
2025-03,2025-04-03 23:59:00,a30_wexpanding,30.0,expanding,0.17803570787092554,218,2007-01,2025-02,2025-03-11 09:00:00,[],estimated,0.0,2025-04-10 09:00:00,-0.17803570787092554,0.0,0.1,0.5272111647885763,-0.06128130534887009,a30_wexpanding,0.17803570787092554,0.032581107571719274
2025-03,2025-04-03 23:59:00,a300_w60,300.0,60,0.40608582565431706,60,2020-03,2025-02,2025-03-11 09:00:00,[],estimated,0.0,2025-04-10 09:00:00,-0.40608582565431706,0.0,0.1,0.5272111647885763,-0.06128130534887009,a300_w60,0.40608582565431706,0.15281167579847316
2025-03,2025-04-03 23:59:00,a300_w120,300.0,120,0.28717293367311136,120,2015-03,2025-02,2025-03-11 09:00:00,[],estimated,0.0,2025-04-10 09:00:00,-0.28717293367311136,0.0,0.1,0.5272111647885763,-0.06128130534887009,a300_w120,0.28717293367311136,0.09011947150868355
2025-03,2025-04-03 23:59:00,a300_wexpanding,300.0,expanding,0.20090523909821337,218,2007-01,2025-02,2025-03-11 09:00:00,[],estimated,0.0,2025-04-10 09:00:00,-0.20090523909821337,0.0,0.1,0.5272111647885763,-0.06128130534887009,a300_wexpanding,0.20090523909821337,0.044638179768226406
2025-04,2025-05-05 23:59:00,a0.3_w60,0.3,60,0.3336136967220555,60,2020-04,2025-03,2025-04-10 09:00:00,[],estimated,0.2,2025-05-13 09:00:00,-0.13361369672205547,0.2,-0.1,0.5274144345873905,0.046701432154156036,a0.3_w60,0.3336136967220555,0.2226541113814281
2025-04,2025-05-05 23:59:00,a0.3_w120,0.3,120,0.3259784310901608,120,2015-04,2025-03,2025-04-10 09:00:00,[],estimated,0.2,2025-05-13 09:00:00,-0.12597843109016077,0.2,-0.1,0.5274144345873905,0.046701432154156036,a0.3_w120,0.3259784310901608,0.2186271620752578
2025-04,2025-05-05 23:59:00,a0.3_wexpanding,0.3,expanding,0.27354296110937537,219,2007-01,2025-03,2025-04-10 09:00:00,[],estimated,0.2,2025-05-13 09:00:00,-0.07354296110937536,0.2,-0.1,0.5274144345873905,0.046701432154156036,a0.3_wexpanding,0.27354296110937537,0.1909719383230178
2025-04,2025-05-05 23:59:00,a3_w60,3.0,60,0.293786217659437,60,2020-04,2025-03,2025-04-10 09:00:00,[],estimated,0.2,2025-05-13 09:00:00,-0.09378621765943701,0.2,-0.1,0.5274144345873905,0.046701432154156036,a3_w60,0.293786217659437,0.20164852403057604
2025-04,2025-05-05 23:59:00,a3_w120,3.0,120,0.31117552792099834,120,2015-04,2025-03,2025-04-10 09:00:00,[],estimated,0.2,2025-05-13 09:00:00,-0.11117552792099833,0.2,-0.1,0.5274144345873905,0.046701432154156036,a3_w120,0.31117552792099834,0.2108198972700421
2025-04,2025-05-05 23:59:00,a3_wexpanding,3.0,expanding,0.26937392714839414,219,2007-01,2025-03,2025-04-10 09:00:00,[],estimated,0.2,2025-05-13 09:00:00,-0.06937392714839413,0.2,-0.1,0.5274144345873905,0.046701432154156036,a3_wexpanding,0.26937392714839414,0.18877312963371123
2025-04,2025-05-05 23:59:00,a30_w60,30.0,60,0.24566257904167513,60,2020-04,2025-03,2025-04-10 09:00:00,[],estimated,0.2,2025-05-13 09:00:00,-0.045662579041675116,0.2,-0.1,0.5274144345873905,0.046701432154156036,a30_w60,0.24566257904167513,0.17626742237870124
2025-04,2025-05-05 23:59:00,a30_w120,30.0,120,0.2612439393844224,120,2015-04,2025-03,2025-04-10 09:00:00,[],estimated,0.2,2025-05-13 09:00:00,-0.06124393938442241,0.2,-0.1,0.5274144345873905,0.046701432154156036,a30_w120,0.2612439393844224,0.1844852567339737
2025-04,2025-05-05 23:59:00,a30_wexpanding,30.0,expanding,0.2406872922457353,219,2007-01,2025-03,2025-04-10 09:00:00,[],estimated,0.2,2025-05-13 09:00:00,-0.04068729224573528,0.2,-0.1,0.5274144345873905,0.046701432154156036,a30_wexpanding,0.2406872922457353,0.17364338430631052
2025-04,2025-05-05 23:59:00,a300_w60,300.0,60,0.3864013568900022,60,2020-04,2025-03,2025-04-10 09:00:00,[],estimated,0.2,2025-05-13 09:00:00,-0.1864013568900022,0.2,-0.1,0.5274144345873905,0.046701432154156036,a300_w60,0.3864013568900022,0.250495085322097
2025-04,2025-05-05 23:59:00,a300_w120,300.0,120,0.27383145097761524,120,2015-04,2025-03,2025-04-10 09:00:00,[],estimated,0.2,2025-05-13 09:00:00,-0.07383145097761523,0.2,-0.1,0.5274144345873905,0.046701432154156036,a300_w120,0.27383145097761524,0.1911240920437597
2025-04,2025-05-05 23:59:00,a300_wexpanding,300.0,expanding,0.18506288512785712,219,2007-01,2025-03,2025-04-10 09:00:00,[],estimated,0.2,2025-05-13 09:00:00,0.014937114872142887,0.2,-0.1,0.5274144345873905,0.046701432154156036,a300_wexpanding,0.18506288512785712,0.144306269076976
2025-05,2025-06-03 23:59:00,a0.3_w60,0.3,60,0.36215686859804797,60,2020-05,2025-04,2025-05-13 09:00:00,[],estimated,0.2,2025-06-10 09:00:00,-0.16215686859804795,0.2,0.5,0.5273440977207576,0.24645977932138163,a0.3_w60,0.36215686859804797,0.4374410664255942
2025-05,2025-06-03 23:59:00,a0.3_w120,0.3,120,0.11415076936215807,120,2015-05,2025-04,2025-05-13 09:00:00,[],estimated,0.2,2025-06-10 09:00:00,0.08584923063784194,0.2,0.5,0.5273440977207576,0.24645977932138163,a0.3_w120,0.11415076936215807,0.3066565137947992
2025-05,2025-06-03 23:59:00,a0.3_wexpanding,0.3,expanding,0.026583212227271308,220,2007-01,2025-04,2025-05-13 09:00:00,[],estimated,0.2,2025-06-10 09:00:00,0.1734167877727287,0.2,0.5,0.5273440977207576,0.24645977932138163,a0.3_wexpanding,0.026583212227271308,0.2604782793878914
2025-05,2025-06-03 23:59:00,a3_w60,3.0,60,0.34204686365204473,60,2020-05,2025-04,2025-05-13 09:00:00,[],estimated,0.2,2025-06-10 09:00:00,-0.14204686365204472,0.2,0.5,0.5273440977207576,0.24645977932138163,a3_w60,0.34204686365204473,0.4268361740121842
2025-05,2025-06-03 23:59:00,a3_w120,3.0,120,0.1211827245061197,120,2015-05,2025-04,2025-05-13 09:00:00,[],estimated,0.2,2025-06-10 09:00:00,0.07881727549388032,0.2,0.5,0.5273440977207576,0.24645977932138163,a3_w120,0.1211827245061197,0.31036477383540445
2025-05,2025-06-03 23:59:00,a3_wexpanding,3.0,expanding,0.0287112437983236,220,2007-01,2025-04,2025-05-13 09:00:00,[],estimated,0.2,2025-06-10 09:00:00,0.1712887562016764,0.2,0.5,0.5273440977207576,0.24645977932138163,a3_wexpanding,0.0287112437983236,0.2616004842766493
2025-05,2025-06-03 23:59:00,a30_w60,30.0,60,0.2849682006466303,60,2020-05,2025-04,2025-05-13 09:00:00,[],estimated,0.2,2025-06-10 09:00:00,-0.0849682006466303,0.2,0.5,0.5273440977207576,0.24645977932138163,a30_w60,0.2849682006466303,0.3967360779704867
2025-05,2025-06-03 23:59:00,a30_w120,30.0,120,0.1498862555576682,120,2015-05,2025-04,2025-05-13 09:00:00,[],estimated,0.2,2025-06-10 09:00:00,0.0501137444423318,0.2,0.5,0.5273440977207576,0.24645977932138163,a30_w120,0.1498862555576682,0.3255014115191831
2025-05,2025-06-03 23:59:00,a30_wexpanding,30.0,expanding,0.04228197315562751,220,2007-01,2025-04,2025-05-13 09:00:00,[],estimated,0.2,2025-06-10 09:00:00,0.1577180268443725,0.2,0.5,0.5273440977207576,0.24645977932138163,a30_wexpanding,0.04228197315562751,0.2687569283049893
2025-05,2025-06-03 23:59:00,a300_w60,300.0,60,0.40328727199098025,60,2020-05,2025-04,2025-05-13 09:00:00,[],estimated,0.2,2025-06-10 09:00:00,-0.20328727199098023,0.2,0.5,0.5273440977207576,0.24645977932138163,a300_w60,0.40328727199098025,0.45913094189173087
2025-05,2025-06-03 23:59:00,a300_w120,300.0,120,0.24725513290231987,120,2015-05,2025-04,2025-05-13 09:00:00,[],estimated,0.2,2025-06-10 09:00:00,-0.04725513290231986,0.2,0.5,0.5273440977207576,0.24645977932138163,a300_w120,0.24725513290231987,0.3768483142885815
2025-05,2025-06-03 23:59:00,a300_wexpanding,300.0,expanding,0.10261864545384065,220,2007-01,2025-04,2025-05-13 09:00:00,[],estimated,0.2,2025-06-10 09:00:00,0.09738135454615936,0.2,0.5,0.5273440977207576,0.24645977932138163,a300_wexpanding,0.10261864545384065,0.30057511631756356
2025-06,2025-07-03 23:59:00,a0.3_w60,0.3,60,0.4997717728887837,60,2020-06,2025-05,2025-06-10 09:00:00,[],estimated,0.3,2025-07-10 09:00:00,-0.19977177288878373,0.3,0.3,0.5270292174334845,0.12053730304434343,a0.3_w60,0.4997717728887837,0.38393162940526426
2025-06,2025-07-03 23:59:00,a0.3_w120,0.3,120,0.2466344145433783,120,2015-06,2025-05,2025-06-10 09:00:00,[],estimated,0.3,2025-07-10 09:00:00,0.05336558545662168,0.3,0.3,0.5270292174334845,0.12053730304434343,a0.3_w120,0.2466344145433783,0.2505208455333057
2025-06,2025-07-03 23:59:00,a0.3_wexpanding,0.3,expanding,0.17950803261204823,221,2007-01,2025-05,2025-06-10 09:00:00,[],estimated,0.3,2025-07-10 09:00:00,0.12049196738795176,0.3,0.3,0.5270292174334845,0.12053730304434343,a0.3_wexpanding,0.17950803261204823,0.21514328099489563
2025-06,2025-07-03 23:59:00,a3_w60,3.0,60,0.5046402480908687,60,2020-06,2025-05,2025-06-10 09:00:00,[],estimated,0.3,2025-07-10 09:00:00,-0.20464024809086873,0.3,0.3,0.5270292174334845,0.12053730304434343,a3_w60,0.5046402480908687,0.38649745808111347
2025-06,2025-07-03 23:59:00,a3_w120,3.0,120,0.2531686096300444,120,2015-06,2025-05,2025-06-10 09:00:00,[],estimated,0.3,2025-07-10 09:00:00,0.046831390369955594,0.3,0.3,0.5270292174334845,0.12053730304434343,a3_w120,0.2531686096300444,0.25396455725638906
2025-06,2025-07-03 23:59:00,a3_wexpanding,3.0,expanding,0.17741268092630777,221,2007-01,2025-05,2025-06-10 09:00:00,[],estimated,0.3,2025-07-10 09:00:00,0.12258731907369222,0.3,0.3,0.5270292174334845,0.12053730304434343,a3_wexpanding,0.17741268092630777,0.21403896943571188
2025-06,2025-07-03 23:59:00,a30_w60,30.0,60,0.4520043125014708,60,2020-06,2025-05,2025-06-10 09:00:00,[],estimated,0.3,2025-07-10 09:00:00,-0.15200431250147078,0.3,0.3,0.5270292174334845,0.12053730304434343,a30_w60,0.4520043125014708,0.3587567821385538
2025-06,2025-07-03 23:59:00,a30_w120,30.0,120,0.2900349184590604,120,2015-06,2025-05,2025-06-10 09:00:00,[],estimated,0.3,2025-07-10 09:00:00,0.009965081540939613,0.3,0.3,0.5270292174334845,0.12053730304434343,a30_w120,0.2900349184590604,0.2733941791482065
2025-06,2025-07-03 23:59:00,a30_wexpanding,30.0,expanding,0.17266664822116456,221,2007-01,2025-05,2025-06-10 09:00:00,[],estimated,0.3,2025-07-10 09:00:00,0.12733335177883542,0.3,0.3,0.5270292174334845,0.12053730304434343,a30_wexpanding,0.17266664822116456,0.21153767153320657
2025-06,2025-07-03 23:59:00,a300_w60,300.0,60,0.44504687604515086,60,2020-06,2025-05,2025-06-10 09:00:00,[],estimated,0.3,2025-07-10 09:00:00,-0.14504687604515087,0.3,0.3,0.5270292174334845,0.12053730304434343,a300_w60,0.44504687604515086,0.3550900098476363
2025-06,2025-07-03 23:59:00,a300_w120,300.0,120,0.3135377845543757,120,2015-06,2025-05,2025-06-10 09:00:00,[],estimated,0.3,2025-07-10 09:00:00,-0.01353778455437571,0.3,0.3,0.5270292174334845,0.12053730304434343,a300_w120,0.3135377845543757,0.2857808762738645
2025-06,2025-07-03 23:59:00,a300_wexpanding,300.0,expanding,0.1856037006913857,221,2007-01,2025-05,2025-06-10 09:00:00,[],estimated,0.3,2025-07-10 09:00:00,0.11439629930861428,0.3,0.3,0.5270292174334845,0.12053730304434343,a300_wexpanding,0.1856037006913857,0.21835587617248314
2025-07,2025-08-04 23:59:00,a0.3_w60,0.3,60,0.91932299904473,60,2020-07,2025-06,2025-07-10 09:00:00,[],estimated,0.9,2025-08-08 09:00:00,-0.019322999044730005,0.9,0.5,0.5274086800341864,0.06460633898570767,a0.3_w60,0.91932299904473,0.5494652684369583
2025-07,2025-08-04 23:59:00,a0.3_w120,0.3,120,0.8925435237509742,120,2015-07,2025-06,2025-07-10 09:00:00,[],estimated,0.9,2025-08-08 09:00:00,0.00745647624902579,0.9,0.5,0.5274086800341864,0.06460633898570767,a0.3_w120,0.8925435237509742,0.5353415407202704
2025-07,2025-08-04 23:59:00,a0.3_wexpanding,0.3,expanding,0.7926011772601168,222,2007-01,2025-06,2025-07-10 09:00:00,[],estimated,0.9,2025-08-08 09:00:00,0.10739882273988322,0.9,0.5,0.5274086800341864,0.06460633898570767,a0.3_wexpanding,0.7926011772601168,0.48263107967800806
2025-07,2025-08-04 23:59:00,a3_w60,3.0,60,0.9552308342844813,60,2020-07,2025-06,2025-07-10 09:00:00,[],estimated,0.9,2025-08-08 09:00:00,-0.05523083428448128,0.9,0.5,0.5274086800341864,0.06460633898570767,a3_w60,0.9552308342844813,0.5684033724236406
2025-07,2025-08-04 23:59:00,a3_w120,3.0,120,0.8994496049962951,120,2015-07,2025-06,2025-07-10 09:00:00,[],estimated,0.9,2025-08-08 09:00:00,0.0005503950037049066,0.9,0.5,0.5274086800341864,0.06460633898570767,a3_w120,0.8994496049962951,0.538983867914074
2025-07,2025-08-04 23:59:00,a3_wexpanding,3.0,expanding,0.7927312439422132,222,2007-01,2025-06,2025-07-10 09:00:00,[],estimated,0.9,2025-08-08 09:00:00,0.10726875605778685,0.9,0.5,0.5274086800341864,0.06460633898570767,a3_wexpanding,0.7927312439422132,0.4826996779751289
2025-07,2025-08-04 23:59:00,a30_w60,30.0,60,0.8801805254432487,60,2020-07,2025-06,2025-07-10 09:00:00,[],estimated,0.9,2025-08-08 09:00:00,0.01981947455675137,0.9,0.5,0.5274086800341864,0.06460633898570767,a30_w60,0.8801805254432487,0.5288211881015281
2025-07,2025-08-04 23:59:00,a30_w120,30.0,120,0.8603368430669408,120,2015-07,2025-06,2025-07-10 09:00:00,[],estimated,0.9,2025-08-08 09:00:00,0.03966315693305922,0.9,0.5,0.5274086800341864,0.06460633898570767,a30_w120,0.8603368430669408,0.5183554577724219
2025-07,2025-08-04 23:59:00,a30_wexpanding,30.0,expanding,0.7613374538689492,222,2007-01,2025-06,2025-07-10 09:00:00,[],estimated,0.9,2025-08-08 09:00:00,0.13866254613105078,0.9,0.5,0.5274086800341864,0.06460633898570767,a30_wexpanding,0.7613374538689492,0.46614232059131844
2025-07,2025-08-04 23:59:00,a300_w60,300.0,60,0.5904595352952473,60,2020-07,2025-06,2025-07-10 09:00:00,[],estimated,0.9,2025-08-08 09:00:00,0.3095404647047527,0.9,0.5,0.5274086800341864,0.06460633898570767,a300_w60,0.5904595352952473,0.37601982310937315
2025-07,2025-08-04 23:59:00,a300_w120,300.0,120,0.570469030081199,120,2015-07,2025-06,2025-07-10 09:00:00,[],estimated,0.9,2025-08-08 09:00:00,0.32953096991880104,0.9,0.5,0.5274086800341864,0.06460633898570767,a300_w120,0.570469030081199,0.3654766571412154
