p,release_dt,actual,survey_median,s,STRUCT,STRUCT_QRF,STRUCT_R,STRUCT_QRF_R,STRUCT_PE_WARM,STRUCT_PEH_WARM,STRUCT_PE,g_STRUCT,alert_STRUCT,g_STRUCT_QRF,alert_STRUCT_QRF,g_STRUCT_R,alert_STRUCT_R,g_STRUCT_QRF_R,alert_STRUCT_QRF_R,g_STRUCT_PE_WARM,alert_STRUCT_PE_WARM,g_STRUCT_PEH_WARM,alert_STRUCT_PEH_WARM,g_STRUCT_PE,alert_STRUCT_PE
2025-06,2025-07-04,0.3,0.2,0.09999999999999998,0.210027359841134,0.2537958027783097,0.210027359841134,0.2537958027783097,0.2274170103706364,0.2187221851058852,0.248466421609286,0.010027359841133981,False,0.0537958027783097,False,0.010027359841133981,False,0.0537958027783097,False,0.027417010370636402,False,0.018722185105885192,False,0.04846642160928599,False
2025-07,2025-08-05,0.5,0.5,0.0,0.484758204240401,0.5610980326724853,0.484758204240401,0.5610980326724853,0.6905016076536301,0.5876299059470155,0.6782139311848128,-0.015241795759598997,False,-0.06109803267248526,False,-0.015241795759598997,False,-0.06109803267248526,False,-0.1905016076536301,False,-0.08762990594701547,False,-0.17821393118481277,False
2025-08,2025-09-04,0.1,0.1,0.0,0.1120573111593656,0.1167677537598376,0.1120573111593656,0.1167677537598376,0.0924069386105002,0.1022321248849329,0.1067092618761136,-0.012057311159365591,False,-0.016767753759837592,False,-0.012057311159365591,False,-0.016767753759837592,False,-0.007593061389499806,False,-0.002232124884932893,False,-0.0067092618761135925,False
2025-09,2025-10-06,-0.6,-0.3,-0.3,-0.5082390667407406,-0.5583827035452686,-0.5082390667407406,-0.5583827035452686,-0.5823268399135493,-0.5452829533271449,-0.5696953716913836,0.2082390667407406,True,0.25838270354526865,True,0.2082390667407406,True,0.25838270354526865,True,0.2823268399135493,True,0.24528295332714495,True,0.26969537169138363,True
2025-10,2025-11-05,0.5,0.3,0.2,0.2161791996862979,0.2616058481851187,0.2161791996862979,0.2616058481851187,0.2572399921665828,0.2367095959264403,0.2361084059297797,-0.08382080031370209,False,-0.03839415181488132,False,-0.08382080031370209,False,-0.03839415181488132,False,-0.04276000783341721,False,-0.06329040407355968,False,-0.06389159407022033,False
2025-11,2025-12-04,-0.3,0.1,-0.4,-0.0363041704388619,0.0083319671554753,-0.0363041704388619,0.0083319671554753,-0.0361116307633098,-0.0362079006010859,-0.0443237417671861,0.13630417043886195,False,0.09166803284452474,False,0.13630417043886195,False,0.09166803284452474,False,0.13611163076330984,False,0.13620790060108595,False,0.14432374176718615,False
2025-12,2026-01-07,-0.3,-0.1,-0.19999999999999998,-0.3498151003181124,-0.2620759946613762,-0.3498151003181124,-0.2620759946613762,-0.3343619949431705,-0.3420885476306415,-0.3484856653920452,0.15018489968188756,True,0.1620759946613762,False,0.15018489968188756,True,0.1620759946613762,False,0.1656380050568295,True,0.15791145236935847,True,0.1515143346079548,True
2026-01,2026-02-05,0.9,0.8,0.09999999999999998,0.8130517299761428,0.8491920796326056,0.8130517299761428,0.8491920796326056,0.8199159683581271,0.8164838491671349,0.8470156453479766,0.01305172997614279,False,0.04919207963260552,False,0.01305172997614279,False,0.04919207963260552,False,0.019915968358127034,False,0.016483849167134856,False,0.04701564534797653,False
2026-02,2026-03-04,-0.1,0.1,-0.2,0.0604289178225777,0.1156732932335635,0.0604289178225777,0.1156732932335635,0.1062306720958104,0.0833297949591941,0.1085141787532601,0.039571082177422306,False,-0.01567329323356348,False,0.039571082177422306,False,-0.01567329323356348,False,-0.006230672095810408,False,0.016670205040805908,False,-0.008514178753260104,False
2026-03,2026-04-07,0.6,0.7,-0.09999999999999998,0.5377603903721115,0.594957745945689,0.5377603903721115,0.594957745945689,0.5656892242554294,0.5517248073137705,0.5671803618999222,0.03776039037211154,False,0.09495774594568895,False,0.03776039037211154,False,0.09495774594568895,False,0.06568922425542945,False,0.05172480731377049,False,0.06718036189992216,False
2026-04,2026-05-06,0.5,0.4,0.09999999999999998,0.4773987881062955,0.4635155305586017,0.4773987881062955,0.4635155305586017,0.4964838728817766,0.4869413304940361,0.4715761153472332,0.07739878810629547,False,0.06351553055860165,False,0.07739878810629547,False,0.06351553055860165,False,0.09648387288177657,False,0.08694133049403607,False,0.07157611534723318,False
2026-05,2026-06-04,0.1,0.3,-0.19999999999999998,0.3422977922304674,0.3496335070557363,0.3422977922304674,0.3496335070557363,0.3377965840228277,0.3400471881266475,0.3555161849218676,-0.042297792230467424,False,-0.049633507055736326,False,-0.042297792230467424,False,-0.049633507055736326,False,-0.037796584022827706,False,-0.04004718812664754,False,-0.05551618492186758,False
2026-06,2026-07-07,-0.3,0.0,-0.3,-0.0694406222705632,-0.0533017569531593,-0.0694406222705632,-0.0533017569531593,-0.095292691169661,-0.0823666567201121,-0.0708822917075667,0.06944062227056319,False,0.05330175695315931,False,0.06944062227056319,False,0.05330175695315931,False,0.09529269116966099,False,0.08236665672011212,False,0.07088229170756671,False
2026-07,2026-08-05,0.6,0.6,0.0,0.4107911507412276,0.4520090554663476,0.4107911507412276,0.4520090554663476,0.5510662024909145,0.4809286766160709,0.5267467341623706,-0.1892088492587724,False,-0.14799094453365236,False,-0.1892088492587724,False,-0.14799094453365236,False,-0.04893379750908544,False,-0.11907132338392906,False,-0.07325326583762937,False
