period,target,h,cell,pred,actual
2025-04,2025-10,6,A1,0.44812490200050076,0.4
2025-04,2026-04,12,A1,0.4196615862341,0.3
2025-04,2025-05,1,A2,0.18608050281281321,0.2
2025-04,2025-07,3,A2,0.6584688681882522,0.9
2025-04,2025-10,6,A2,0.4135733356932013,0.4
2025-04,2026-04,12,A2,0.37839196556496585,0.3
2025-04,2025-05,1,A3,0.19789096364459544,0.2
2025-04,2025-07,3,A3,0.6842269673457082,0.9
2025-04,2025-10,6,A3,0.4290000773734228,0.4
2025-04,2026-04,12,A3,0.38040238156000955,0.3
2025-04,2025-05,1,A4,0.1965075371197381,0.2
2025-04,2025-07,3,A4,0.6806021777418487,0.9
2025-04,2025-10,6,A4,0.4197320521785579,0.4
2025-04,2026-04,12,A4,0.3949883092765383,0.3
2025-05,2025-06,1,A0,0.11474023167766667,0.3
2025-05,2025-08,3,A0,0.09814456171658942,0.3
2025-05,2025-11,6,A0,-0.03925083374146504,-0.1
2025-05,2026-05,12,A0,0.1689690522396423,0.2
2025-05,2025-06,1,A1,0.1072985928189425,0.3
2025-05,2025-08,3,A1,0.0845575894551396,0.3
2025-05,2025-11,6,A1,-0.05935571277564303,-0.1
2025-05,2026-05,12,A1,0.15444966688682413,0.2
2025-05,2025-06,1,A2,0.12510556993014904,0.3
2025-05,2025-08,3,A2,0.11151793797038885,0.3
2025-05,2025-11,6,A2,-0.02438902695405923,-0.1
2025-05,2026-05,12,A2,0.2010981383988452,0.2
2025-05,2025-06,1,A3,0.1147162436098343,0.3
2025-05,2025-08,3,A3,0.09969805870424987,0.3
2025-05,2025-11,6,A3,-0.039548518134130184,-0.1
2025-05,2026-05,12,A3,0.16810978760640433,0.2
2025-05,2025-06,1,A4,0.11036891635356241,0.3
2025-05,2025-08,3,A4,0.08686040610826866,0.3
2025-05,2025-11,6,A4,-0.055825303656035136,-0.1
2025-05,2026-05,12,A4,0.1666005279073485,0.2
2025-06,2025-07,1,A0,0.47263317929643617,0.9
2025-06,2025-09,3,A0,-0.5230254568226699,-0.7
2025-06,2025-12,6,A0,-0.017472482199045264,0.2
2025-06,2026-06,12,A0,0.21088453326875087,0.3
2025-06,2025-07,1,A1,0.45695769955424537,0.9
2025-06,2025-09,3,A1,-0.552201088504613,-0.7
2025-06,2025-12,6,A1,-0.05568803946100623,0.2
2025-06,2026-06,12,A1,0.1637258767567515,0.3
2025-06,2025-07,1,A2,0.49963204733166156,0.9
2025-06,2025-09,3,A2,-0.48811333420609637,-0.7
2025-06,2025-12,6,A2,0.023120766001848286,0.2
2025-06,2026-06,12,A2,0.2680083237534293,0.3
2025-06,2025-07,1,A3,0.4726284872727005,0.9
2025-06,2025-09,3,A3,-0.522755319105705,-0.7
2025-06,2025-12,6,A3,-0.01744838729963874,0.2
2025-06,2026-06,12,A3,0.21169850980750285,0.3
2025-06,2025-07,1,A4,0.4828095405017714,0.9
2025-06,2025-09,3,A4,-0.5264264891101079,-0.7
2025-06,2025-12,6,A4,-0.020954773169308882,0.2
2025-06,2026-06,12,A4,0.20350245946079443,0.3
2025-07,2025-08,1,A0,0.21399825755010174,0.3
2025-07,2025-10,3,A0,0.4655352077708224,0.4
2025-07,2026-01,6,A0,0.6036134294139506,0.4
2025-07,2026-07,12,A0,0.9769840142868476,1.0
2025-07,2025-08,1,A1,0.2347782965063285,0.3
2025-07,2025-10,3,A1,0.44057209192756064,0.4
2025-07,2026-01,6,A1,0.5668408288520801,0.4
2025-07,2026-07,12,A1,0.9066978424878528,1.0
2025-07,2025-08,1,A2,0.18929709470835396,0.3
2025-07,2025-10,3,A2,0.43354030114675257,0.4
2025-07,2026-01,6,A2,0.5655706243603675,0.4
2025-07,2026-07,12,A2,0.9283913151835517,1.0
2025-07,2025-08,1,A3,0.21401355010298995,0.3
2025-07,2025-10,3,A3,0.4647228424659536,0.4
2025-07,2026-01,6,A3,0.6038263792710973,0.4
2025-07,2026-07,12,A3,0.9772579236910701,1.0
2025-07,2025-08,1,A4,0.21918460566303172,0.3
2025-07,2025-10,3,A4,0.42328868164824457,0.4
2025-07,2026-01,6,A4,0.5456826211172721,0.4
2025-07,2026-07,12,A4,0.8859393465973564,1.0
2025-08,2025-09,1,A0,-0.4641176694145148,-0.7
2025-08,2025-11,3,A0,0.08825261584818624,-0.1
2025-08,2026-02,6,A0,0.48274800584180716,0.5
2025-08,2026-08,12,A0,0.3648543372967973,
2025-08,2025-09,1,A1,-0.4332913422471666,-0.7
2025-08,2025-11,3,A1,0.09625302822154902,-0.1
2025-08,2026-02,6,A1,0.4851432374486464,0.5
2025-08,2026-08,12,A1,0.35480408756067583,
2025-08,2025-09,1,A2,-0.46554314791985674,-0.7
2025-08,2025-11,3,A2,0.08650995006824083,-0.1
2025-08,2026-02,6,A2,0.4807145127323682,0.5
2025-08,2026-08,12,A2,0.36383113380875176,
2025-08,2025-09,1,A3,-0.4640493537819139,-0.7
2025-08,2025-11,3,A3,0.08495364704150506,-0.1
2025-08,2026-02,6,A3,0.4835514159279051,0.5
2025-08,2026-08,12,A3,0.3659187441996423,
2025-08,2025-09,1,A4,-0.4221546354040201,-0.7
2025-08,2025-11,3,A4,0.10594869408744369,-0.1
2025-08,2026-02,6,A4,0.5004471626706612,0.5
2025-08,2026-08,12,A4,0.371614243723681,
2025-09,2025-10,1,A0,0.342709112115807,0.4
2025-09,2025-12,3,A0,0.13899498931781176,0.2
2025-09,2026-03,6,A0,0.02599055690315255,0.2
2025-09,2026-09,12,A0,-0.3792380770820412,
2025-09,2025-10,1,A1,0.37698273567263046,0.4
2025-09,2025-12,3,A1,0.1577293636456135,0.2
2025-09,2026-03,6,A1,0.039864399924834176,0.2
2025-09,2026-09,12,A1,-0.37359878880036274,
2025-09,2025-10,1,A2,0.3587126807913891,0.4
2025-09,2025-12,3,A2,0.16035973431576925,0.2
2025-09,2026-03,6,A2,0.05107318517135534,0.2
2025-09,2026-09,12,A2,-0.3421866837537623,
2025-09,2025-10,1,A3,0.34266633368488425,0.4
2025-09,2025-12,3,A3,0.14101266544884114,0.2
2025-09,2026-03,6,A3,0.025442205192275802,0.2
2025-09,2026-09,12,A3,-0.38056431775033966,
2025-09,2025-10,1,A4,0.40966749878848463,0.4
2025-09,2025-12,3,A4,0.19731794199820207,0.2
2025-09,2026-03,6,A4,0.08481418936395983,0.2
2025-09,2026-09,12,A4,-0.3314002905483862,
2025-10,2025-11,1,A0,-0.08724732744462776,-0.1
2025-10,2026-01,3,A0,0.3497174076904076,0.4
2025-10,2026-04,6,A0,0.1802853947779754,0.3
2025-10,2026-10,12,A0,0.292282239520445,
2025-10,2025-11,1,A1,-0.09627389527434549,-0.1
2025-10,2026-01,3,A1,0.3175603663385993,0.4
2025-10,2026-04,6,A1,0.14130910500148344,0.3
2025-10,2026-10,12,A1,0.20330211853825697,
2025-10,2025-11,1,A2,-0.03331507133899059,-0.1
2025-10,2026-01,3,A2,0.42131065090438113,0.4
2025-10,2026-04,6,A2,0.264522055580825,0.3
2025-10,2026-10,12,A2,0.4087045816999767,
2025-10,2025-11,1,A3,-0.08683095865068069,-0.1
2025-10,2026-01,3,A3,0.33554376369308625,0.4
2025-10,2026-04,6,A3,0.18461252451893084,0.3
2025-10,2026-10,12,A3,0.302532810477765,
2025-10,2025-11,1,A4,-0.022350432779372237,-0.1
2025-10,2026-01,3,A4,0.38317063344962177,0.4
2025-10,2026-04,6,A4,0.24353932533232325,0.3
2025-10,2026-10,12,A4,0.32724583705137156,
2025-11,2025-12,1,A0,-0.11552838380177247,0.2
2025-11,2026-02,3,A0,0.1727231759179691,0.5
2025-11,2026-05,6,A0,0.03454569515213435,0.2
2025-11,2026-11,12,A0,-0.01212656654701555,
2025-11,2025-12,1,A1,-0.0964876633755791,0.2
2025-11,2026-02,3,A1,0.19005953078688226,0.5
2025-11,2026-05,6,A1,0.04565946887764635,0.2
2025-11,2026-11,12,A1,0.009683666984141776,
2025-11,2025-12,1,A2,-0.05615680724805677,0.2
2025-11,2026-02,3,A2,0.25199728139241667,0.5
2025-11,2026-05,6,A2,0.12752553613969544,0.2
2025-11,2026-11,12,A2,0.10682345359504498,
2025-11,2025-12,1,A3,-0.11539970392415325,0.2
2025-11,2026-02,3,A3,0.16801218346823407,0.5
2025-11,2026-05,6,A3,0.035948368940524916,0.2
2025-11,2026-11,12,A3,-0.009652612666677024,
2025-11,2025-12,1,A4,-0.019718552890595875,0.2
2025-11,2026-02,3,A4,0.2692160625836816,0.5
2025-11,2026-05,6,A4,0.15221677283636714,0.2
2025-11,2026-11,12,A4,0.11177640139671598,
2025-12,2026-01,1,A0,0.2665815257811863,0.4
2025-12,2026-03,3,A0,-0.14879751005764574,0.2
2025-12,2026-06,6,A0,0.21121015944912627,0.3
2025-12,2026-12,12,A0,0.08814121313643355,
2025-12,2026-01,1,A1,0.2975461119604277,0.4
2025-12,2026-03,3,A1,-0.12268332542744326,0.2
2025-12,2026-06,6,A1,0.23177493870957389,0.3
2025-12,2026-12,12,A1,0.11955808169584592,
2025-12,2026-01,1,A2,0.29638844227161465,0.4
2025-12,2026-03,3,A2,-0.108418639947371,0.2
2025-12,2026-06,6,A2,0.25816985848139845,0.3
2025-12,2026-12,12,A2,0.15129078565325532,
2025-12,2026-01,1,A3,0.2664402700897358,0.4
2025-12,2026-03,3,A3,-0.14461810616669135,0.2
2025-12,2026-06,6,A3,0.20993185502588507,0.3
2025-12,2026-12,12,A3,0.08565831017025714,
2025-12,2026-01,1,A4,0.34059941458249077,0.4
2025-12,2026-03,3,A4,-0.06960511234688488,0.2
2025-12,2026-06,6,A4,0.29216713710180436,0.3
2025-12,2026-12,12,A4,0.17128026743962352,
2026-01,2026-02,1,A0,0.20828090004385857,0.5
2026-01,2026-04,3,A0,0.2068764784542876,0.3
2026-01,2026-07,6,A0,0.5418852053493297,1.0
2026-01,2027-01,12,A0,0.32161969328223194,
2026-01,2026-02,1,A1,0.20804378499020654,0.5
2026-01,2026-04,3,A1,0.2232365877865803,0.3
2026-01,2026-07,6,A1,0.5497852686136333,1.0
2026-01,2027-01,12,A1,0.3790932023683965,
2026-01,2026-02,1,A2,0.2810860075054013,0.5
2026-01,2026-04,3,A2,0.307759666332934,0.3
2026-01,2026-07,6,A2,0.6587982845933857,1.0
2026-01,2027-01,12,A2,0.4770775920232765,
2026-01,2026-02,1,A3,0.20835299832404586,0.5
2026-01,2026-04,3,A3,0.20133646337739888,0.3
2026-01,2026-07,6,A3,0.5435826930295168,1.0
2026-01,2027-01,12,A3,0.3244378290956752,
2026-01,2026-02,1,A4,0.280142748974184,0.5
2026-01,2026-04,3,A4,0.2952812294853995,0.3
2026-01,2026-07,6,A4,0.652290617316569,1.0
2026-01,2027-01,12,A4,0.48358824786160515,
2026-02,2026-03,1,A0,-0.03073760307262635,0.2
2026-02,2026-05,3,A0,0.27040456012072317,0.2
2026-02,2026-08,6,A0,0.08436986624283986,
2026-02,2027-02,12,A0,0.33850654668262664,
2026-02,2026-03,1,A1,-0.05817844987296791,0.2
2026-02,2026-05,3,A1,0.20975045464219808,0.2
2026-02,2026-08,6,A1,0.007492040658751503,
2026-02,2027-02,12,A1,0.2544817386460654,
2026-02,2026-03,1,A2,0.02887267813696881,0.2
2026-02,2026-05,3,A2,0.3531360114985469,0.2
2026-02,2026-08,6,A2,0.1819993588493931,
2026-02,2027-02,12,A2,0.46784015508840515,
2026-02,2026-03,1,A3,-0.03052660682013547,0.2
2026-02,2026-05,3,A3,0.25732210254390103,0.2
2026-02,2026-08,6,A3,0.0885483936944608,
2026-02,2027-02,12,A3,0.3460303440157181,
2026-02,2026-03,1,A4,0.008510440007387848,0.2
2026-02,2026-05,3,A4,0.26749708277327944,0.2
2026-02,2026-08,6,A4,0.10428161620760351,
2026-02,2027-02,12,A4,0.36248311431273605,
2026-03,2026-04,1,A0,0.30783529369001883,0.3
2026-03,2026-06,3,A0,0.31134412477868206,0.3
2026-03,2026-09,6,A0,-0.5231073500618225,
2026-03,2027-03,12,A0,-0.07436630658313345,
2026-03,2026-04,1,A1,0.31316444071567223,0.3
2026-03,2026-06,3,A1,0.3097735457285974,0.3
2026-03,2026-09,6,A1,-0.539461109440761,
2026-03,2027-03,12,A1,-0.06518404443613848,
2026-03,2026-04,1,A2,0.36401041786724664,0.3
2026-03,2026-06,3,A2,0.3907183331069507,0.3
2026-03,2026-09,6,A2,-0.42841057352986456,
2026-03,2027-03,12,A2,0.05085413656261184,
2026-03,2026-04,1,A3,0.3078154568857397,0.3
2026-03,2026-06,3,A3,0.30494702106089333,0.3
2026-03,2026-09,6,A3,-0.5211242751419958,
2026-03,2027-03,12,A3,-0.07031255306653142,
2026-03,2026-04,1,A4,0.36861150078530075,0.3
2026-03,2026-06,3,A4,0.3610351417293307,0.3
2026-03,2026-09,6,A4,-0.4578393906166327,
2026-03,2027-03,12,A4,0.024450299951732257,
2026-04,2026-05,1,A0,0.23072742258981568,0.2
2026-04,2026-07,3,A0,0.7184438004358958,1.0
2026-04,2026-10,6,A0,0.4954055559551636,
2026-04,2027-04,12,A0,0.3726680542578133,
2026-04,2026-05,1,A1,0.26854145838629173,0.2
2026-04,2026-07,3,A1,0.773098737684353,1.0
2026-04,2026-10,6,A1,0.5317785804033726,
2026-04,2027-04,12,A1,0.49396170383101795,
2026-04,2026-05,1,A2,0.26175868620568943,0.2
2026-04,2026-07,3,A2,0.7623986259742654,1.0
2026-04,2026-10,6,A2,0.5483165626870908,
2026-04,2027-04,12,A2,0.4409661660331816,
2026-04,2026-05,1,A3,0.2309337916714284,0.2
2026-04,2026-07,3,A3,0.7251994981434395,1.0
2026-04,2026-10,6,A3,0.493341538511817,
2026-04,2027-04,12,A3,0.368795454149889,
2026-04,2026-05,1,A4,0.27051894792789644,0.2
2026-04,2026-07,3,A4,0.7728958885279388,1.0
2026-04,2026-10,6,A4,0.5351680315615814,
2026-04,2027-04,12,A4,0.49772571889080586,
2026-05,2026-06,1,A0,0.42787426456761635,0.3
2026-05,2026-08,3,A0,0.2907843637370683,
2026-05,2026-11,6,A0,0.15471238282877864,
2026-05,2027-05,12,A0,0.20665691466183464,
2026-05,2026-06,1,A1,0.4532673321041415,0.3
2026-05,2026-08,3,A1,0.3174531206733706,
2026-05,2026-11,6,A1,0.16402104563331762,
2026-05,2027-05,12,A1,0.26866232168729876,
2026-05,2026-06,1,A2,0.4566504126053842,0.3
2026-05,2026-08,3,A2,0.33268355184141996,
2026-05,2026-11,6,A2,0.20354015349226023,
2026-05,2027-05,12,A2,0.2705153462714737,
2026-05,2026-06,1,A3,0.4276407244313944,0.3
2026-05,2026-08,3,A3,0.28220744714752033,
2026-05,2026-11,6,A3,0.15719311372240136,
2026-05,2027-05,12,A3,0.21113751824866409,
2026-05,2026-06,1,A4,0.46144907390541334,0.3
2026-05,2026-08,3,A4,0.31105847413246623,
2026-05,2026-11,6,A4,0.17653599568173067,
2026-05,2027-05,12,A4,0.295344475814287,
2026-06,2026-07,1,A0,0.8047849927319422,1.0
2026-06,2026-09,3,A0,-0.4418544588958836,
2026-06,2026-12,6,A0,0.2504380328385176,
2026-06,2027-06,12,A0,0.27960113400915665,
2026-06,2026-07,1,A1,0.8183320159388743,1.0
2026-06,2026-09,3,A1,-0.40797980226949226,
2026-06,2026-12,6,A1,0.27240379757019145,
2026-06,2027-06,12,A1,0.36142384782722736,
2026-06,2026-07,1,A2,0.8411822434647444,1.0
2026-06,2026-09,3,A2,-0.38882188925718375,
2026-06,2026-12,6,A2,0.31302168654963225,
2026-06,2027-06,12,A2,0.3614343995564461,
2026-06,2026-07,1,A3,0.804497838936971,1.0
2026-06,2026-09,3,A3,-0.45092762324738755,
2026-06,2026-12,6,A3,0.25304343719173666,
2026-06,2027-06,12,A3,0.2843528186936348,
2026-06,2026-07,1,A4,0.8343664792995997,1.0
2026-06,2026-09,3,A4,-0.40512062054369047,
2026-06,2026-12,6,A4,0.29756948987860493,
2026-06,2027-06,12,A4,0.3986294831959899,
2026-07,2026-08,1,A0,0.24017592919748057,
2026-07,2026-10,3,A0,0.4497167798309003,
2026-07,2027-01,6,A0,0.4922709565102348,
2026-07,2027-07,12,A0,0.7568871989074647,
2026-07,2026-08,1,A1,0.2535458800409858,
2026-07,2026-10,3,A1,0.45411192873781026,
2026-07,2027-01,6,A1,0.478291267135777,
2026-07,2027-07,12,A1,0.7777161886251616,
2026-07,2026-08,1,A2,0.2664468029341215,
2026-07,2026-10,3,A2,0.487899662597887,
2026-07,2027-01,6,A2,0.5401228085989639,
2026-07,2027-07,12,A2,0.8177136291941023,
2026-07,2026-08,1,A3,0.2399969254768278,
2026-07,2026-10,3,A3,0.44062492178359675,
2026-07,2027-01,6,A3,0.49493274592580516,
2026-07,2027-07,12,A3,0.7618385867894178,
2026-07,2026-08,1,A4,0.26411474294638315,
2026-07,2026-10,3,A4,0.4494213574287608,
2026-07,2027-01,6,A4,0.4962288589020889,
2026-07,2027-07,12,A4,0.8092781410763026,
