period,C0,C1,C2,F0,F1,F2,w_core,w_food,bt_core,bt_food,core_actual,food_actual,STRUCT_EVE,lam_C1,lam_C2,lam_F1,lam_F2,nz_C1,nz_C2,nz_F1,nz_F2,actual,survey,head_C1,head_C2,head_F1,head_F2
2024-09,-0.4183540996130266,-0.42183350319417745,-0.4490951305093356,-0.8018349757608523,-0.7930454055564785,-0.590929161783041,0.5244230835765917,0.177431636,-0.4183540996130266,-0.8018349757608523,-0.7,0.7554945054945028,-0.5022764509982102,0.006284956928607736,0.006284956928607736,0.006254310597728067,0.051825892759958254,22,26,5,6,-0.4,-0.5,-0.5041011305532447,-0.5183977572131758,-0.5007169031771113,-0.4648550873822154
2024-10,0.2656785843071492,0.21394607026729057,0.23572696911176963,0.9344293604851376,0.9474729985977959,1.2304892502302505,0.5251936923203937,0.177431636,0.2656785843071492,0.9344293604851376,0.4,0.2726653033401582,0.2502624430323606,0.006391233242123063,0.006391233242123063,0.01681917168848692,0.05195179076803818,22,25,5,6,0.3,0.3,0.22309285297075065,0.2345320436569396,0.25257679708208153,0.3027928336238156
2024-11,-0.01660706111993107,0.015232703295729177,-0.0018816365478279418,0.5423128887264168,0.5165024235173526,0.44173296959202757,0.5257121150111947,0.177431636,-0.016607061119931,0.5423128887264168,0.0,0.4078857919782352,0.1288676078272449,0.014866755658093405,0.014866755658093405,0.014540824346273431,0.05171415542377126,21,23,5,6,0.1,0.2,0.14560615771965985,0.13660894192348305,0.12428801475927957,0.11102154822648252
2024-12,0.0735575487013554,0.09697752447471227,0.0989664242978048,-0.08625595598916325,-0.13310279136044711,-0.22806026668474944,0.5258008806220857,0.177431636,0.0735575487013554,-0.0862559559891632,0.0,-0.677048070413,-0.0196912886970744,0.012889378584427602,0.012889378584427602,0.025401857953059166,0.05918510492818453,22,23,5,6,-0.3,0.1,-0.0073770448112954485,-0.0063312795328442795,-0.028003399338423964,-0.04485185953564455
2025-01,0.25712980493281,0.2429132312695234,0.2738892867901001,2.8680562719986806,2.867896796921892,2.6385715140936252,0.5258286953044492,0.177431636,0.25712980493281,2.8680562719986806,0.5,3.135650988411731,1.1141238104803737,0.004167160095299217,0.004167160095299217,0.0011340629510547598,0.058738503396423544,23,25,5,6,1.3,1.1,1.106648328099308,1.1229364269593711,1.1140955145565978,1.0734059544482157
2025-02,0.41137922897941304,0.4189058296940691,0.4119800866544354,0.4783265834174414,0.4989685138248019,0.7216368537618737,0.5263154722672414,0.177431636,0.411379228979413,0.4783265834174414,0.5,-0.594844679444817,0.3326983780959465,0.006346927609089844,0.006346927609089844,0.021702810862661223,0.05056650346273019,22,25,5,6,0.2,0.2,0.3366597445056476,0.3330146187869413,0.3363609095783226,0.3758693174187614
2025-03,0.16134971893772085,0.15265594520985473,0.15826319010643758,0.045795735987214425,0.031165484942103472,0.11551403985857572,0.5272111647885763,0.177431636,0.1613497189377208,0.0457957359872144,0.0,0.7978723404255206,0.0237840679105951,0.005512378278240793,0.005512378278240793,0.02861078714900088,0.057896492687986155,23,26,5,6,0.1,0.0,0.01920061333711848,0.022156815450300724,0.02118819853257035,0.03615430062563587
2025-04,0.2657103370671957,0.2748972131491228,0.308700941880872,0.6367945010774847,0.6883347158690605,0.6917182924562311,0.5274144345873905,0.177431636,0.2657103370671957,0.6367945010774847,0.2,-0.263852242744067,0.186840899342476,0.004779401872483548,0.004779401872483548,0.028481331263110317,0.057634527097460926,23,25,5,6,-0.1,0.1,0.19168619039685,0.20951476487285103,0.19598576397273668,0.19658611750212965
2025-05,0.03165144542283452,0.04283766255500121,0.037019586366232815,1.3932612576418386,1.3015835713656996,1.0290152085102098,0.5273440977207576,0.177431636,0.0316514454228345,1.3932612576418386,0.2,1.256613756613767,0.2631509822494441,0.005489874533644417,0.0047680184729380765,0.03799177234639191,0.06677094355584821,22,25,5,6,0.5,0.2,0.269049967829915,0.2659818396916783,0.246884460388774,0.19852220984548283
2025-06,0.16980094051063688,0.17495461692969752,0.19542520694378948,0.265953576944231,0.25091280382203546,-0.15013994376854006,0.5270292174334845,0.177431636,0.1698009405106368,0.265953576944231,0.3,0.1959503592423361,0.210027359841134,0.0047567163144756576,0.004131262220830725,0.0022694242917222266,0.05044922217858007,23,26,5,7,0.3,0.2,0.2127434978911769,0.2235320969267055,0.207358650859358,0.13619920573206712
2025-07,0.7972896510664911,0.7948629428765029,0.8151918825359069,-0.04457624025807505,-0.04858514830655497,-0.1709927591415567,0.5274086800341864,0.177431636,0.7972896510664911,-0.044576240258075,0.9,-0.6518904823989535,0.4851038214596028,0.004743889054935813,0.004743889054935813,0.012247743449798098,0.05774647361970869,23,25,5,7,0.5,0.5,0.483823954496293,0.4945456137285539,0.48439251434598746,0.46267353169668174
2025-08,0.2619000896526544,0.267131033767899,0.25851386824852807,-0.25123859496325035,-0.2957483620292354,-0.3216294599870155,0.5281350316708229,0.177431636,0.2619000896526544,-0.2512385949632503,0.3,0.0,0.1069727127216046,0.004795720892102026,0.004795720892102026,0.057345817447128626,0.057345817447128626,23,25,5,7,0.1,0.1,0.10973535755757761,0.10518433057309193,0.09907527193310794,0.09448314638098276
2025-09,-0.5522880087508402,-0.5545729406295548,-0.5762066939024617,-1.2532802232164022,-1.225911389104336,-1.3257292021638407,0.5280419138197034,0.177431636,-0.5522880087508402,-1.2532802232164022,-0.7,-1.1154855643044748,-0.5082390667407406,0.004155956217419156,0.004155956217419156,0.057166366440314885,0.07578610171941441,24,25,5,7,-0.6,-0.3,-0.5094456065429247,-0.5208691350242538,-0.5033829697288241,-0.5210938076019141
2025-10,0.24317798478360553,0.23126613203433052,0.2464178832955158,0.6822482428447119,0.7187308400381918,0.7273501108604201,0.5282491550419388,0.177431636,0.2431779847836055,0.6822482428447119,0.4,1.128069011280708,0.2160259937089263,0.004866479436445309,0.004226592740679825,0.06555402089078234,0.07547859806099662,23,25,4,7,0.5,0.3,0.2097335675591378,0.21773746736026456,0.22249916061449446,0.2240284919376095
2025-11,-0.10947785396207188,-0.10884271479289631,-0.11724825454572105,-0.2599215255157292,-0.10687706483263062,0.06596386148122588,0.5286553327121138,0.177431636,-0.1094778539620718,-0.2599215255157292,-0.1,-0.9842519685039351,-0.0279124928655183,0.0008953281578954158,0.00366629275953926,0.037103825777666494,0.09953827740253736,25,25,5,6,-0.3,0.1,-0.027576723156719295,-0.032020356571373754,-0.000757563825778438,0.029909884497844576
2025-12,-0.048537233967943655,-0.048453985279537426,-0.028881955657085095,-1.1041218418912107,-1.1046365760297112,-0.8788634298658522,0.5284161743040816,0.177431636,-0.0485372339679436,-1.1041218418912109,0.2,-1.1265738899933877,-0.3511723383814115,0.0006749315519127013,0.001030227647453011,0.0011053602935129478,0.07589943688542802,25,27,5,6,-0.3,-0.1,-0.35112834842796803,-0.34078617141150563,-0.3512636685017107,-0.31120436981299004
2026-01,0.3508886407402646,0.3347685561069287,0.293788236947238,2.0640288926301844,2.0701294397318595,2.0382073818326027,0.528535597740163,0.177431636,0.3508886407402646,2.0640288926301844,0.4,2.7479892761394176,0.8169676489336665,0.004207506761806382,0.004207506761806382,0.0011053461255885438,0.049723251218663084,24,25,5,7,0.9,0.8,0.8084476103663643,0.7867880528837145,0.8180500789864117,0.8123860960288599
2026-02,0.3788991713300145,0.3835701068327844,0.3851456106241328,-1.0654233370821082,-0.8269663317544832,-0.37233413442283575,0.543947766740163,0.168584131,0.3788991713300145,-1.0654233370821082,0.5,-1.5655577299412915,0.0624370221960245,0.007386362557803718,0.006415139892103658,0.05690372502590805,0.08685886827874502,22,25,5,6,-0.1,0.1,0.06497776713134354,0.06583475890013814,0.10263708922004453,0.17928086313182084
2026-03,0.03520521770595078,0.033413517727525516,0.09242826432268576,-0.7632136580374782,-0.7190595296233455,-0.4149987297571932,0.543947766740163,0.168584131,0.0352052177059507,-0.7632136580374782,0.2,-0.6626905235255109,0.5547564515650881,0.0010262836669064576,0.0042025444458902664,0.05039495572216542,0.07692376586931364,25,25,5,6,0.6,0.7,0.5537818603631554,0.5858827999783294,0.5622001369338471,0.6134599626504473
2026-04,0.3417981183479287,0.3480373304927628,0.3387560946840722,0.2803126743021367,0.289351340410888,0.4522579216704287,0.543947766740163,0.168584131,0.3417981183479287,0.2803126743021367,0.3,-0.4002668445630353,0.4732403168837794,0.0010236001578157107,0.0013569983630361162,0.0011248376708025243,0.06708108160981942,25,28,5,6,0.5,0.4,0.47663412239617997,0.47158561490545386,0.47476409255512236,0.5022275569909429
2026-05,0.23426677150292974,0.2319224258711643,0.226139859942603,0.9127146340185668,0.9129206643817278,0.7948083811280693,0.5463270166620967,0.168584131,0.2342667715029297,0.9127146340185668,0.2,0.602813127930335,0.3511651221664462,0.001021431838560314,0.0013541237975550088,0.0011234263829018494,0.050536579420278574,25,28,5,7,0.1,0.3,0.34988434281141895,0.34672517081901616,0.3511998556161793,0.3312879989834354
2026-06,0.34983404100314563,0.34883951295192994,0.3246196948520088,-0.26313937562543716,-0.26671314388528095,-0.12310966437036494,0.54521504711769,0.168584131,0.3498340410031456,-0.2631393756254371,0.3,-1.2649800266311462,-0.0733429254066232,0.0010192462467071934,0.0015557957839497808,0.0011179792716876939,0.04367877865355885,25,28,5,7,-0.3,0.0,-0.07388515706492663,-0.087090166331457,-0.07394540602310434,-0.04973613822050593
2026-07,0.7564619253955336,0.7550766862547973,0.6675530850819466,-0.5461752447929189,-0.5493309262316401,-0.2612540678753727,0.5389381453973132,0.168584131,0.7564619253955336,-0.5461752447929189,1.0,-0.4045853000674504,0.4380879786787769,0.0010173190324791654,0.004796523287141033,0.001121565576183349,0.043818893416163976,25,25,5,7,0.6,0.6,0.43734142046533675,0.39017161317074645,0.4375559808657173,0.4861211676929187
