period,as_of,model,block,prediction,n_train,train_start,train_end,training_last_release,dropped_columns,fit_status
2019-09,2019-10-09 23:59:00,TARGET_SHARED,package_holidays,-19.613599544873694,55,2015-02,2019-08,2019-09-10 09:00:00,[],estimated
2019-09,2019-10-09 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,-0.005978132499592639,55,2015-02,2019-08,2019-09-10 09:00:00,[],estimated
2019-09,2019-10-09 23:59:00,TARGET_OWN,actual_rent,0.2094730989298846,55,2015-02,2019-08,2019-09-10 09:00:00,[],estimated
2019-09,2019-10-09 23:59:00,TARGET_OWN,imputed_rent,0.3751204909606253,55,2015-02,2019-08,2019-09-10 09:00:00,[],estimated
2019-09,2019-10-09 23:59:00,TARGET_OWN,catering,0.4389004229738527,55,2015-02,2019-08,2019-09-10 09:00:00,[],estimated
2019-09,2019-10-09 23:59:00,TARGET_OWN,accommodation,-0.7290902548883709,55,2015-02,2019-08,2019-09-10 09:00:00,[],estimated
2019-09,2019-10-09 23:59:00,TARGET_OWN,package_holidays,-22.189708430442895,55,2015-02,2019-08,2019-09-10 09:00:00,[],estimated
2019-09,2019-10-09 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,-0.014793483986488675,55,2015-02,2019-08,2019-09-10 09:00:00,[],estimated
2019-09,2019-10-09 23:59:00,TARGET_CHANNEL,actual_rent,0.2094730989298846,55,2015-02,2019-08,2019-09-10 09:00:00,[],estimated
2019-09,2019-10-09 23:59:00,TARGET_CHANNEL,imputed_rent,0.3751204909606253,55,2015-02,2019-08,2019-09-10 09:00:00,[],estimated
2019-09,2019-10-09 23:59:00,TARGET_CHANNEL,catering,0.3972354854281458,55,2015-02,2019-08,2019-09-10 09:00:00,[],estimated
2019-09,2019-10-09 23:59:00,TARGET_CHANNEL,accommodation,-0.6982844062572939,55,2015-02,2019-08,2019-09-10 09:00:00,[],estimated
2019-09,2019-10-09 23:59:00,TARGET_CHANNEL,package_holidays,-22.16874457412999,55,2015-02,2019-08,2019-09-10 09:00:00,[],estimated
2019-09,2019-10-09 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,-0.01538612763747806,55,2015-02,2019-08,2019-09-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,NO_PROXY,core,0.2571732718426266,153,2007-01,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,OFFICIAL_PREDICTORS,core,0.31656231495356046,153,2007-01,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,BROAD_SPLIT,goods,0.1325530924687383,141,2008-01,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,BROAD_SPLIT,services,-0.09455721982667109,141,2008-01,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,BROAD_SPLIT,reconciliation,0.024557110735342186,141,2008-01,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,-0.0576784531460658,141,2008-01,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,AGG_COMMON,core,0.4386343031692523,56,2015-02,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,TARGET_SHARED,actual_rent,0.09436374742111306,56,2015-02,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,TARGET_SHARED,imputed_rent,0.3491009533657006,56,2015-02,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,TARGET_SHARED,catering,0.29957115082612334,56,2015-02,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,TARGET_SHARED,accommodation,-0.5149556036279996,56,2015-02,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,TARGET_SHARED,package_holidays,0.15437299149943623,56,2015-02,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.18828937956629557,56,2015-02,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,TARGET_OWN,actual_rent,0.16025918594499955,56,2015-02,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,TARGET_OWN,imputed_rent,0.42667384743218106,56,2015-02,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,TARGET_OWN,catering,0.3653410281042395,56,2015-02,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,TARGET_OWN,accommodation,-0.6897143989495029,56,2015-02,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,TARGET_OWN,package_holidays,-1.2766637710167106,56,2015-02,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.1849084091603905,56,2015-02,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,TARGET_CHANNEL,actual_rent,0.16025918594499955,56,2015-02,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,TARGET_CHANNEL,imputed_rent,0.42667384743218106,56,2015-02,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,TARGET_CHANNEL,catering,0.18958719505289018,56,2015-02,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,TARGET_CHANNEL,accommodation,-0.7612445557625909,56,2015-02,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,TARGET_CHANNEL,package_holidays,-1.2804254788155458,56,2015-02,2019-09,2019-10-10 09:00:00,[],estimated
2019-10,2019-11-10 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.1893380935366232,56,2015-02,2019-09,2019-10-10 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,NO_PROXY,core,0.10060823672807931,154,2007-01,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,OFFICIAL_PREDICTORS,core,0.15779141240949876,154,2007-01,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,BROAD_SPLIT,goods,0.01027018531791269,142,2008-01,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,BROAD_SPLIT,services,-0.16408731708403562,142,2008-01,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,BROAD_SPLIT,reconciliation,-0.0009337239667329149,142,2008-01,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,-0.015064320136049735,142,2008-01,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,AGG_COMMON,core,0.16798572631416983,57,2015-02,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,TARGET_SHARED,actual_rent,0.2696981116371661,57,2015-02,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,TARGET_SHARED,imputed_rent,0.1289089790943677,57,2015-02,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,TARGET_SHARED,catering,0.27105863474519576,57,2015-02,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,TARGET_SHARED,accommodation,-1.121630487355283,57,2015-02,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,TARGET_SHARED,package_holidays,3.643731566952313,57,2015-02,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,-0.005065141107209986,57,2015-02,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,TARGET_OWN,actual_rent,0.15664592032741967,57,2015-02,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,TARGET_OWN,imputed_rent,0.24588995810603828,57,2015-02,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,TARGET_OWN,catering,0.3978964136495772,57,2015-02,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,TARGET_OWN,accommodation,-0.9077718590731341,57,2015-02,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,TARGET_OWN,package_holidays,0.7509083554121048,57,2015-02,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,-0.009519967839197091,57,2015-02,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,TARGET_CHANNEL,actual_rent,0.15664592032741967,57,2015-02,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,TARGET_CHANNEL,imputed_rent,0.24588995810603828,57,2015-02,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,TARGET_CHANNEL,catering,0.4547168874644469,57,2015-02,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,TARGET_CHANNEL,accommodation,-0.9615297014385986,57,2015-02,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,TARGET_CHANNEL,package_holidays,0.7551860574759193,57,2015-02,2019-10,2019-11-11 09:00:00,[],estimated
2019-11,2019-12-09 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,-0.012408214554027075,57,2015-02,2019-10,2019-11-11 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,NO_PROXY,core,0.10832476422559167,155,2007-01,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,OFFICIAL_PREDICTORS,core,0.10374817073346854,155,2007-01,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,BROAD_SPLIT,goods,-0.23767600385054022,143,2008-01,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,BROAD_SPLIT,services,-0.029177751729431576,143,2008-01,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,BROAD_SPLIT,reconciliation,0.03741553408061111,143,2008-01,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,-0.07083235960721615,143,2008-01,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,AGG_COMMON,core,0.09032637349160758,58,2015-02,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,TARGET_SHARED,actual_rent,0.10618082386345724,58,2015-02,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,TARGET_SHARED,imputed_rent,0.31338504064496836,58,2015-02,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,TARGET_SHARED,catering,0.7242007129761738,58,2015-02,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,TARGET_SHARED,accommodation,0.22245186814897194,58,2015-02,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,TARGET_SHARED,package_holidays,-2.4993045364629816,58,2015-02,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.022562831562805415,58,2015-02,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,TARGET_OWN,actual_rent,0.12446162594301678,58,2015-02,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,TARGET_OWN,imputed_rent,0.5895190137323756,58,2015-02,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,TARGET_OWN,catering,0.8922345484113903,58,2015-02,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,TARGET_OWN,accommodation,0.26637986280706394,58,2015-02,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,TARGET_OWN,package_holidays,0.37551444005536916,58,2015-02,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.02719398316735676,58,2015-02,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,TARGET_CHANNEL,actual_rent,0.12446162594301678,58,2015-02,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,TARGET_CHANNEL,imputed_rent,0.5895190137323756,58,2015-02,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,TARGET_CHANNEL,catering,1.0928018543694067,58,2015-02,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,TARGET_CHANNEL,accommodation,0.2506805549634662,58,2015-02,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,TARGET_CHANNEL,package_holidays,0.3741283814958707,58,2015-02,2019-11,2019-12-10 09:00:00,[],estimated
2019-12,2020-01-12 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.010867053200131576,58,2015-02,2019-11,2019-12-10 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,NO_PROXY,core,0.369628503302177,156,2007-01,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,OFFICIAL_PREDICTORS,core,0.38805013401693655,156,2007-01,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,BROAD_SPLIT,goods,-0.11004469142056394,144,2008-01,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,BROAD_SPLIT,services,-0.11219999234628211,144,2008-01,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,BROAD_SPLIT,reconciliation,-0.02358671095991736,144,2008-01,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,-0.07011381620782542,144,2008-01,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,AGG_COMMON,core,0.3588076536164997,59,2015-02,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,TARGET_SHARED,actual_rent,0.37502659695673873,59,2015-02,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,TARGET_SHARED,imputed_rent,0.1990369155204208,59,2015-02,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,TARGET_SHARED,catering,0.3865620207796813,59,2015-02,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,TARGET_SHARED,accommodation,-0.08089590843792005,59,2015-02,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,TARGET_SHARED,package_holidays,7.675783268908511,59,2015-02,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,-0.0025702068130650305,59,2015-02,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,TARGET_OWN,actual_rent,0.31550295758720803,59,2015-02,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,TARGET_OWN,imputed_rent,0.30262216733513664,59,2015-02,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,TARGET_OWN,catering,0.3688034108897282,59,2015-02,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,TARGET_OWN,accommodation,-0.30306326369332726,59,2015-02,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,TARGET_OWN,package_holidays,8.463180039123273,59,2015-02,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.016413892531135114,59,2015-02,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,TARGET_CHANNEL,actual_rent,0.31550295758720803,59,2015-02,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,TARGET_CHANNEL,imputed_rent,0.30262216733513664,59,2015-02,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,TARGET_CHANNEL,catering,0.5859632244236619,59,2015-02,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,TARGET_CHANNEL,accommodation,-0.3773512490913644,59,2015-02,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,TARGET_CHANNEL,package_holidays,8.44513266208243,59,2015-02,2019-12,2020-01-13 09:00:00,[],estimated
2020-01,2020-02-13 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.0011125152541536405,59,2015-02,2019-12,2020-01-13 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,NO_PROXY,core,0.39298667509184704,157,2007-01,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,OFFICIAL_PREDICTORS,core,0.38651581332016105,157,2007-01,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,BROAD_SPLIT,goods,0.06846303836147719,145,2008-01,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,BROAD_SPLIT,services,0.05114183305482563,145,2008-01,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,BROAD_SPLIT,reconciliation,0.0718240677171774,145,2008-01,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,0.09218893406354921,145,2008-01,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,AGG_COMMON,core,0.3282606389815538,60,2015-02,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,TARGET_SHARED,actual_rent,0.33635750419751015,60,2015-02,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,TARGET_SHARED,imputed_rent,0.14214639840120274,60,2015-02,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,TARGET_SHARED,catering,0.23875395430973595,60,2015-02,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,TARGET_SHARED,accommodation,0.11788980020255335,60,2015-02,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,TARGET_SHARED,package_holidays,5.6189722996961695,60,2015-02,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.031513836347877085,60,2015-02,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,TARGET_OWN,actual_rent,0.5550418474977585,60,2015-02,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,TARGET_OWN,imputed_rent,-0.08945242707994938,60,2015-02,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,TARGET_OWN,catering,0.2698653816833104,60,2015-02,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,TARGET_OWN,accommodation,0.09385212043222221,60,2015-02,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,TARGET_OWN,package_holidays,5.131546396909104,60,2015-02,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.036196490100713366,60,2015-02,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,TARGET_CHANNEL,actual_rent,0.5550418474977585,60,2015-02,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,TARGET_CHANNEL,imputed_rent,-0.08945242707994938,60,2015-02,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,TARGET_CHANNEL,catering,0.5694453836939375,60,2015-02,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,TARGET_CHANNEL,accommodation,0.05943752944186666,60,2015-02,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,TARGET_CHANNEL,package_holidays,5.152511398959958,60,2015-02,2020-01,2020-02-14 09:00:00,[],estimated
2020-02,2020-03-09 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.020614079495779924,60,2015-02,2020-01,2020-02-14 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,NO_PROXY,core,0.012342585721720811,158,2007-01,2020-02,2020-03-10 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,OFFICIAL_PREDICTORS,core,0.013741795937105394,158,2007-01,2020-02,2020-03-10 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,BROAD_SPLIT,goods,0.03874060212802533,146,2008-01,2020-02,2020-03-10 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,BROAD_SPLIT,services,0.12517621176501784,146,2008-01,2020-02,2020-03-10 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,BROAD_SPLIT,reconciliation,-0.009143654355000141,146,2008-01,2020-02,2020-03-10 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,0.174046684353105,146,2008-01,2020-02,2020-03-10 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,AGG_COMMON,core,-0.03469888733067222,61,2015-02,2020-02,2020-03-10 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,TARGET_SHARED,actual_rent,0.09541892029882128,61,2015-02,2020-02,2020-03-10 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,TARGET_SHARED,imputed_rent,0.2753730789537136,61,2015-02,2020-02,2020-03-10 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,TARGET_SHARED,catering,0.47053542009798277,61,2015-02,2020-02,2020-03-10 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,TARGET_SHARED,accommodation,1.5173597442413156,61,2015-02,2020-02,2020-03-10 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,TARGET_SHARED,package_holidays,-8.308095573612798,61,2015-02,2020-02,2020-03-10 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.06830756131778404,61,2015-02,2020-02,2020-03-10 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,TARGET_OWN,actual_rent,0.16027110125910526,61,2015-02,2020-02,2020-03-10 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,TARGET_OWN,imputed_rent,-0.09911970992924501,61,2015-02,2020-02,2020-03-10 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,TARGET_OWN,catering,0.4014377282795242,61,2015-02,2020-02,2020-03-10 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,TARGET_OWN,accommodation,0.788210670839053,61,2015-02,2020-02,2020-03-10 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,TARGET_OWN,package_holidays,-8.36114265746586,61,2015-02,2020-02,2020-03-10 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.0339013989588028,61,2015-02,2020-02,2020-03-10 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,TARGET_CHANNEL,actual_rent,0.16027110125910526,61,2015-02,2020-02,2020-03-10 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,TARGET_CHANNEL,imputed_rent,-0.09911970992924501,61,2015-02,2020-02,2020-03-10 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,TARGET_CHANNEL,catering,0.2006942609264954,61,2015-02,2020-02,2020-03-10 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,TARGET_CHANNEL,accommodation,1.1905862679288841,61,2015-02,2020-02,2020-03-10 09:00:00,[],estimated
2020-03,2020-04-13 23:59:00,TARGET_CHANNEL,package_holidays,-8.790709920534661,61,2015-02,2020-02,2020-03-10 09:00:00,[],estimated
