origin,band,family,feature,log_core_pp
2021-06,3,wide,a6_66,0.0
2021-06,3,wide,destination_season,0.0
2021-07,3,domestic,intercept,0.016810376760050753
2021-07,3,domestic,core1,-0.0
2021-07,3,domestic,core3,-0.0
2021-07,3,domestic,core12,-0.0
2021-07,3,domestic,core_acceleration,-0.0
2021-07,3,domestic,midtrend,-0.0
2021-07,3,domestic,midcycle,-0.0
2021-07,3,domestic,services_yoy,-0.0
2021-07,3,domestic,services_change3,-0.0
2021-07,3,domestic,unemployment,-0.0
2021-07,3,domestic,unemployment_change3,0.0
2021-07,3,domestic,ip_growth3,0.0
2021-07,3,domestic,ulc_growth12,0.0
2021-07,3,domestic,destination_season,-0.0
2021-07,3,imported,intercept,0.016810376760050753
2021-07,3,imported,core1,-0.0
2021-07,3,imported,core3,-0.0
2021-07,3,imported,core12,-0.0
2021-07,3,imported,core_acceleration,-0.0
2021-07,3,imported,midtrend,-0.0
2021-07,3,imported,midcycle,-0.0
2021-07,3,imported,goods_yoy,0.0
2021-07,3,imported,goods_change3,-0.0
2021-07,3,imported,fx1,0.0
2021-07,3,imported,fx3,0.0
2021-07,3,imported,cost_23_now,-0.0
2021-07,3,imported,cost_23_mean3,-0.0
2021-07,3,imported,cost_26_now,-0.0
2021-07,3,imported,cost_26_mean3,-0.0
2021-07,3,imported,cost_45_now,-0.0
2021-07,3,imported,cost_45_mean3,-0.0
2021-07,3,imported,cost_47_now,-0.0
2021-07,3,imported,cost_47_mean3,-0.0
2021-07,3,imported,cost_56_now,0.0
2021-07,3,imported,cost_56_mean3,0.0
2021-07,3,imported,cost_62_now,0.0
2021-07,3,imported,cost_62_mean3,0.0
2021-07,3,imported,destination_season,-0.0
2021-07,3,both,intercept,0.016810376760050753
2021-07,3,both,core1,-0.0
2021-07,3,both,core3,-0.0
2021-07,3,both,core12,-0.0
2021-07,3,both,core_acceleration,-0.0
2021-07,3,both,midtrend,-0.0
2021-07,3,both,midcycle,-0.0
2021-07,3,both,services_yoy,-0.0
2021-07,3,both,services_change3,-0.0
2021-07,3,both,unemployment,-0.0
2021-07,3,both,unemployment_change3,0.0
2021-07,3,both,ip_growth3,0.0
2021-07,3,both,ulc_growth12,0.0
2021-07,3,both,goods_yoy,0.0
2021-07,3,both,goods_change3,-0.0
2021-07,3,both,fx1,0.0
2021-07,3,both,fx3,0.0
2021-07,3,both,cost_23_now,-0.0
2021-07,3,both,cost_23_mean3,-0.0
2021-07,3,both,cost_26_now,-0.0
2021-07,3,both,cost_26_mean3,-0.0
2021-07,3,both,cost_45_now,-0.0
2021-07,3,both,cost_45_mean3,-0.0
2021-07,3,both,cost_47_now,-0.0
2021-07,3,both,cost_47_mean3,-0.0
2021-07,3,both,cost_56_now,0.0
2021-07,3,both,cost_56_mean3,0.0
2021-07,3,both,cost_62_now,0.0
2021-07,3,both,cost_62_mean3,0.0
2021-07,3,both,destination_season,-0.0
2021-07,3,wide,intercept,0.0
2021-07,3,wide,core1,0.0
2021-07,3,wide,core3,0.0
2021-07,3,wide,core12,0.0
2021-07,3,wide,core_acceleration,0.0
2021-07,3,wide,midtrend,0.0
2021-07,3,wide,midcycle,0.0
2021-07,3,wide,services_yoy,0.0
2021-07,3,wide,services_change3,0.0
2021-07,3,wide,goods_yoy,0.0
2021-07,3,wide,goods_change3,0.0
2021-07,3,wide,fx1,-0.0
2021-07,3,wide,fx3,-0.0
2021-07,3,wide,a6_11,-0.0
2021-07,3,wide,a6_12,0.0
2021-07,3,wide,a6_13,0.0
2021-07,3,wide,a6_17,0.0
2021-07,3,wide,a6_23,0.0
2021-07,3,wide,a6_24,-0.0
2021-07,3,wide,a6_25,-0.0
2021-07,3,wide,a6_26,0.0
2021-07,3,wide,a6_43,0.0
2021-07,3,wide,a6_44,0.0
2021-07,3,wide,a6_45,0.0
2021-07,3,wide,a6_46,0.0
2021-07,3,wide,a6_47,0.0
2021-07,3,wide,a6_48,-0.0
2021-07,3,wide,a6_49,-0.0
2021-07,3,wide,a6_50,0.0
2021-07,3,wide,a6_51,-0.0
2021-07,3,wide,a6_52,0.0
2021-07,3,wide,a6_53,-0.0
2021-07,3,wide,a6_54,-0.0
2021-07,3,wide,a6_55,-0.0
2021-07,3,wide,a6_56,0.0
2021-07,3,wide,a6_57,0.0
2021-07,3,wide,a6_58,-0.0
2021-07,3,wide,a6_59,0.0
2021-07,3,wide,a6_60,-0.0
2021-07,3,wide,a6_61,0.0
2021-07,3,wide,a6_62,0.0
2021-07,3,wide,a6_63,-0.0
2021-07,3,wide,a6_64,0.0
2021-07,3,wide,a6_65,0.0
2021-07,3,wide,a6_66,0.0
2021-07,3,wide,destination_season,0.0
2021-08,3,domestic,intercept,0.018247939041134618
2021-08,3,domestic,core1,0.0
2021-08,3,domestic,core3,-0.0
2021-08,3,domestic,core12,0.0
2021-08,3,domestic,core_acceleration,-0.0
2021-08,3,domestic,midtrend,0.0
2021-08,3,domestic,midcycle,-0.0
2021-08,3,domestic,services_yoy,-0.0
2021-08,3,domestic,services_change3,-0.0
2021-08,3,domestic,unemployment,0.0
2021-08,3,domestic,unemployment_change3,-0.0
2021-08,3,domestic,ip_growth3,-0.0
2021-08,3,domestic,ulc_growth12,0.0
2021-08,3,domestic,destination_season,-0.0
2021-08,3,imported,intercept,0.01824793904113461
2021-08,3,imported,core1,0.0
2021-08,3,imported,core3,-0.0
2021-08,3,imported,core12,0.0
2021-08,3,imported,core_acceleration,-0.0
2021-08,3,imported,midtrend,0.0
2021-08,3,imported,midcycle,-0.0
2021-08,3,imported,goods_yoy,0.0
2021-08,3,imported,goods_change3,0.0
2021-08,3,imported,fx1,-0.0
2021-08,3,imported,fx3,0.0
2021-08,3,imported,cost_23_now,-0.0
2021-08,3,imported,cost_23_mean3,-0.0
2021-08,3,imported,cost_26_now,-0.0
2021-08,3,imported,cost_26_mean3,-0.0
2021-08,3,imported,cost_45_now,-0.0
2021-08,3,imported,cost_45_mean3,-0.0
2021-08,3,imported,cost_47_now,-0.0
2021-08,3,imported,cost_47_mean3,-0.0
2021-08,3,imported,cost_56_now,0.0
2021-08,3,imported,cost_56_mean3,0.0
2021-08,3,imported,cost_62_now,6.309765565918517e-05
2021-08,3,imported,cost_62_mean3,0.0
2021-08,3,imported,destination_season,-0.0
2021-08,3,both,intercept,0.01824793904113461
2021-08,3,both,core1,0.0
2021-08,3,both,core3,-0.0
2021-08,3,both,core12,0.0
2021-08,3,both,core_acceleration,-0.0
2021-08,3,both,midtrend,0.0
2021-08,3,both,midcycle,-0.0
2021-08,3,both,services_yoy,-0.0
2021-08,3,both,services_change3,-0.0
2021-08,3,both,unemployment,0.0
2021-08,3,both,unemployment_change3,-0.0
2021-08,3,both,ip_growth3,-0.0
2021-08,3,both,ulc_growth12,0.0
2021-08,3,both,goods_yoy,0.0
2021-08,3,both,goods_change3,0.0
2021-08,3,both,fx1,-0.0
2021-08,3,both,fx3,0.0
2021-08,3,both,cost_23_now,-0.0
2021-08,3,both,cost_23_mean3,-0.0
2021-08,3,both,cost_26_now,-0.0
2021-08,3,both,cost_26_mean3,-0.0
2021-08,3,both,cost_45_now,-0.0
2021-08,3,both,cost_45_mean3,-0.0
2021-08,3,both,cost_47_now,-0.0
2021-08,3,both,cost_47_mean3,-0.0
2021-08,3,both,cost_56_now,0.0
2021-08,3,both,cost_56_mean3,0.0
2021-08,3,both,cost_62_now,6.309765565918517e-05
2021-08,3,both,cost_62_mean3,0.0
2021-08,3,both,destination_season,-0.0
2021-08,3,wide,intercept,0.0
2021-08,3,wide,core1,0.0
2021-08,3,wide,core3,0.0
2021-08,3,wide,core12,0.0
2021-08,3,wide,core_acceleration,0.0
2021-08,3,wide,midtrend,0.0
2021-08,3,wide,midcycle,0.0
2021-08,3,wide,services_yoy,0.0
2021-08,3,wide,services_change3,0.0
2021-08,3,wide,goods_yoy,0.0
2021-08,3,wide,goods_change3,0.0
2021-08,3,wide,fx1,0.0
2021-08,3,wide,fx3,-0.0
2021-08,3,wide,a6_11,-0.0
2021-08,3,wide,a6_12,0.0
2021-08,3,wide,a6_13,0.0
2021-08,3,wide,a6_17,0.0
2021-08,3,wide,a6_23,0.0
2021-08,3,wide,a6_24,-0.0
2021-08,3,wide,a6_25,0.0
2021-08,3,wide,a6_26,0.0
2021-08,3,wide,a6_43,0.0
2021-08,3,wide,a6_44,0.0
2021-08,3,wide,a6_45,0.0
2021-08,3,wide,a6_46,0.0
2021-08,3,wide,a6_47,0.0
2021-08,3,wide,a6_48,0.0
2021-08,3,wide,a6_49,-0.0
2021-08,3,wide,a6_50,-0.0
2021-08,3,wide,a6_51,-0.0
2021-08,3,wide,a6_52,-0.0
2021-08,3,wide,a6_53,-0.0
2021-08,3,wide,a6_54,0.0
2021-08,3,wide,a6_55,0.0
2021-08,3,wide,a6_56,0.0
2021-08,3,wide,a6_57,-0.0
2021-08,3,wide,a6_58,0.0
2021-08,3,wide,a6_59,0.0
2021-08,3,wide,a6_60,-0.0
2021-08,3,wide,a6_61,0.0
2021-08,3,wide,a6_62,0.0
2021-08,3,wide,a6_63,0.0
2021-08,3,wide,a6_64,0.0
2021-08,3,wide,a6_65,0.0
2021-08,3,wide,a6_66,0.0
2021-08,3,wide,destination_season,0.0
2021-09,3,domestic,intercept,0.01975348014458541
2021-09,3,domestic,core1,0.0
2021-09,3,domestic,core3,0.0
2021-09,3,domestic,core12,0.0
2021-09,3,domestic,core_acceleration,0.0
2021-09,3,domestic,midtrend,0.0
2021-09,3,domestic,midcycle,0.0
2021-09,3,domestic,services_yoy,-0.0
2021-09,3,domestic,services_change3,-0.0
2021-09,3,domestic,unemployment,0.0
2021-09,3,domestic,unemployment_change3,-0.0
2021-09,3,domestic,ip_growth3,0.0
2021-09,3,domestic,ulc_growth12,0.0
2021-09,3,domestic,destination_season,-0.0
2021-09,3,imported,intercept,0.0197534801445854
2021-09,3,imported,core1,0.0
2021-09,3,imported,core3,0.0
2021-09,3,imported,core12,0.0
2021-09,3,imported,core_acceleration,0.0
2021-09,3,imported,midtrend,0.0
2021-09,3,imported,midcycle,0.0
2021-09,3,imported,goods_yoy,0.0
2021-09,3,imported,goods_change3,0.0
2021-09,3,imported,fx1,0.0
2021-09,3,imported,fx3,0.0
2021-09,3,imported,cost_23_now,0.0
2021-09,3,imported,cost_23_mean3,-0.0
2021-09,3,imported,cost_26_now,-0.005983117055712124
2021-09,3,imported,cost_26_mean3,-0.0
2021-09,3,imported,cost_45_now,-0.0
2021-09,3,imported,cost_45_mean3,-0.0
2021-09,3,imported,cost_47_now,-0.0
2021-09,3,imported,cost_47_mean3,-0.0
2021-09,3,imported,cost_56_now,0.0
2021-09,3,imported,cost_56_mean3,0.0
2021-09,3,imported,cost_62_now,0.0022872150953597266
2021-09,3,imported,cost_62_mean3,0.00011766874053956124
2021-09,3,imported,destination_season,-0.0
2021-09,3,both,intercept,0.0197534801445854
2021-09,3,both,core1,0.0
2021-09,3,both,core3,0.0
2021-09,3,both,core12,0.0
2021-09,3,both,core_acceleration,0.0
2021-09,3,both,midtrend,0.0
2021-09,3,both,midcycle,0.0
2021-09,3,both,services_yoy,-0.0
2021-09,3,both,services_change3,-0.0
2021-09,3,both,unemployment,0.0
2021-09,3,both,unemployment_change3,-0.0
2021-09,3,both,ip_growth3,0.0
2021-09,3,both,ulc_growth12,0.0
2021-09,3,both,goods_yoy,0.0
2021-09,3,both,goods_change3,0.0
2021-09,3,both,fx1,0.0
2021-09,3,both,fx3,0.0
2021-09,3,both,cost_23_now,0.0
2021-09,3,both,cost_23_mean3,-0.0
2021-09,3,both,cost_26_now,-0.005983117055712124
2021-09,3,both,cost_26_mean3,-0.0
2021-09,3,both,cost_45_now,-0.0
2021-09,3,both,cost_45_mean3,-0.0
2021-09,3,both,cost_47_now,-0.0
2021-09,3,both,cost_47_mean3,-0.0
2021-09,3,both,cost_56_now,0.0
2021-09,3,both,cost_56_mean3,0.0
2021-09,3,both,cost_62_now,0.0022872150953597266
2021-09,3,both,cost_62_mean3,0.00011766874053956124
2021-09,3,both,destination_season,-0.0
2021-09,3,wide,intercept,0.0
2021-09,3,wide,core1,0.0
2021-09,3,wide,core3,0.0
2021-09,3,wide,core12,0.0
2021-09,3,wide,core_acceleration,0.0
2021-09,3,wide,midtrend,0.0
2021-09,3,wide,midcycle,0.0
2021-09,3,wide,services_yoy,0.0
2021-09,3,wide,services_change3,0.0
2021-09,3,wide,goods_yoy,0.0
2021-09,3,wide,goods_change3,0.0
2021-09,3,wide,fx1,-0.0
2021-09,3,wide,fx3,-0.0
2021-09,3,wide,a6_11,-0.0
2021-09,3,wide,a6_12,0.0
2021-09,3,wide,a6_13,0.0
2021-09,3,wide,a6_17,0.0
2021-09,3,wide,a6_23,-0.0
2021-09,3,wide,a6_24,-0.0
2021-09,3,wide,a6_25,-0.0
2021-09,3,wide,a6_26,0.0
2021-09,3,wide,a6_43,0.0
2021-09,3,wide,a6_44,0.0
2021-09,3,wide,a6_45,0.0
2021-09,3,wide,a6_46,0.0
2021-09,3,wide,a6_47,0.0
2021-09,3,wide,a6_48,0.0
2021-09,3,wide,a6_49,-0.0
2021-09,3,wide,a6_50,-0.0
2021-09,3,wide,a6_51,-0.0
2021-09,3,wide,a6_52,-0.0
2021-09,3,wide,a6_53,0.0
2021-09,3,wide,a6_54,0.0
2021-09,3,wide,a6_55,0.0
2021-09,3,wide,a6_56,0.0
2021-09,3,wide,a6_57,0.0
2021-09,3,wide,a6_58,0.0
2021-09,3,wide,a6_59,0.0
2021-09,3,wide,a6_60,-0.0
2021-09,3,wide,a6_61,0.0
2021-09,3,wide,a6_62,0.0
2021-09,3,wide,a6_63,-0.0
2021-09,3,wide,a6_64,0.0
2021-09,3,wide,a6_65,0.0
2021-09,3,wide,a6_66,0.0
2021-09,3,wide,destination_season,-0.0
2021-10,3,domestic,intercept,0.055291388880559185
2021-10,3,domestic,core1,0.04321574277357265
2021-10,3,domestic,core3,0.024731946819469268
2021-10,3,domestic,core12,0.0
2021-10,3,domestic,core_acceleration,0.0
2021-10,3,domestic,midtrend,0.005033292204428752
2021-10,3,domestic,midcycle,0.0
2021-10,3,domestic,services_yoy,-0.0
2021-10,3,domestic,services_change3,-0.08279024832434005
2021-10,3,domestic,unemployment,0.0
2021-10,3,domestic,unemployment_change3,-0.005049094755283517
2021-10,3,domestic,ip_growth3,-0.0050589624727285605
2021-10,3,domestic,ulc_growth12,0.0
2021-10,3,domestic,destination_season,-0.0
2021-10,3,imported,intercept,0.055291388880559185
2021-10,3,imported,core1,0.0
2021-10,3,imported,core3,0.0
2021-10,3,imported,core12,0.0
2021-10,3,imported,core_acceleration,0.0
2021-10,3,imported,midtrend,0.0
2021-10,3,imported,midcycle,0.0
2021-10,3,imported,goods_yoy,0.04739621206272774
2021-10,3,imported,goods_change3,0.09447207554272072
2021-10,3,imported,fx1,0.0
2021-10,3,imported,fx3,-0.0
2021-10,3,imported,cost_23_now,-0.0
2021-10,3,imported,cost_23_mean3,-0.0
2021-10,3,imported,cost_26_now,-0.0030091293731331543
2021-10,3,imported,cost_26_mean3,-0.007032462043091553
2021-10,3,imported,cost_45_now,-0.01690486683259162
2021-10,3,imported,cost_45_mean3,-0.0
2021-10,3,imported,cost_47_now,-0.0
2021-10,3,imported,cost_47_mean3,-0.0
2021-10,3,imported,cost_56_now,0.003262932225624939
2021-10,3,imported,cost_56_mean3,0.004273560044162636
2021-10,3,imported,cost_62_now,0.011365398120780995
2021-10,3,imported,cost_62_mean3,0.017775928363135948
2021-10,3,imported,destination_season,0.0
2021-10,3,both,intercept,0.055291388880559185
2021-10,3,both,core1,0.0
2021-10,3,both,core3,0.0
2021-10,3,both,core12,0.0
2021-10,3,both,core_acceleration,0.0
2021-10,3,both,midtrend,0.0
2021-10,3,both,midcycle,0.0
2021-10,3,both,services_yoy,-0.0
2021-10,3,both,services_change3,-0.037154765455902794
2021-10,3,both,unemployment,-0.0
2021-10,3,both,unemployment_change3,-0.004386173833684183
2021-10,3,both,ip_growth3,-0.0035187084335052935
2021-10,3,both,ulc_growth12,0.0
2021-10,3,both,goods_yoy,0.05884851365551003
2021-10,3,both,goods_change3,0.06641510763787578
2021-10,3,both,fx1,0.0
2021-10,3,both,fx3,-0.0
2021-10,3,both,cost_23_now,-0.0
2021-10,3,both,cost_23_mean3,-0.0
2021-10,3,both,cost_26_now,-0.003254945254468103
2021-10,3,both,cost_26_mean3,-0.007092049763746551
2021-10,3,both,cost_45_now,-0.011668485613844176
2021-10,3,both,cost_45_mean3,-0.0
2021-10,3,both,cost_47_now,-0.0
2021-10,3,both,cost_47_mean3,-0.0
2021-10,3,both,cost_56_now,0.0030947594672445507
2021-10,3,both,cost_56_mean3,0.0
2021-10,3,both,cost_62_now,0.013781798655767903
2021-10,3,both,cost_62_mean3,0.012275132447506975
2021-10,3,both,destination_season,-0.0
2021-10,3,wide,intercept,0.0
2021-10,3,wide,core1,0.0
2021-10,3,wide,core3,0.0
2021-10,3,wide,core12,0.0
2021-10,3,wide,core_acceleration,0.0
2021-10,3,wide,midtrend,0.0
2021-10,3,wide,midcycle,0.0
2021-10,3,wide,services_yoy,0.0
2021-10,3,wide,services_change3,0.0
2021-10,3,wide,goods_yoy,0.0
2021-10,3,wide,goods_change3,0.0
2021-10,3,wide,fx1,-0.0
2021-10,3,wide,fx3,-0.0
2021-10,3,wide,a6_11,-0.0
2021-10,3,wide,a6_12,0.0
2021-10,3,wide,a6_13,0.0
2021-10,3,wide,a6_17,0.0
2021-10,3,wide,a6_23,0.0
2021-10,3,wide,a6_24,-0.0
2021-10,3,wide,a6_25,0.0
2021-10,3,wide,a6_26,0.0
2021-10,3,wide,a6_43,0.0
2021-10,3,wide,a6_44,0.0
2021-10,3,wide,a6_45,0.0
2021-10,3,wide,a6_46,0.0
2021-10,3,wide,a6_47,0.0
2021-10,3,wide,a6_48,0.0
2021-10,3,wide,a6_49,-0.0
2021-10,3,wide,a6_50,-0.0
2021-10,3,wide,a6_51,-0.0
2021-10,3,wide,a6_52,0.0
2021-10,3,wide,a6_53,0.0
2021-10,3,wide,a6_54,0.0
2021-10,3,wide,a6_55,0.0
2021-10,3,wide,a6_56,0.0
2021-10,3,wide,a6_57,0.0
2021-10,3,wide,a6_58,0.0
2021-10,3,wide,a6_59,0.0
2021-10,3,wide,a6_60,0.0
2021-10,3,wide,a6_61,0.0
2021-10,3,wide,a6_62,0.0
2021-10,3,wide,a6_63,0.0
2021-10,3,wide,a6_64,0.0
2021-10,3,wide,a6_65,0.0
2021-10,3,wide,a6_66,0.0
2021-10,3,wide,destination_season,-0.0
2021-11,3,domestic,intercept,0.05908440919006731
2021-11,3,domestic,core1,0.0
2021-11,3,domestic,core3,0.02740754369259689
2021-11,3,domestic,core12,0.037786716007554746
2021-11,3,domestic,core_acceleration,0.0
2021-11,3,domestic,midtrend,0.02815781960752289
2021-11,3,domestic,midcycle,0.0
2021-11,3,domestic,services_yoy,-0.0
2021-11,3,domestic,services_change3,-0.11513376870092082
2021-11,3,domestic,unemployment,0.0
2021-11,3,domestic,unemployment_change3,0.00048168295366453773
2021-11,3,domestic,ip_growth3,-0.029893099707579113
2021-11,3,domestic,ulc_growth12,0.0
2021-11,3,domestic,destination_season,0.0
2021-11,3,imported,intercept,0.06515554208495139
2021-11,3,imported,core1,-0.01985891101095766
2021-11,3,imported,core3,-0.0
2021-11,3,imported,core12,-0.01015116655401149
2021-11,3,imported,core_acceleration,0.004945399737783729
2021-11,3,imported,midtrend,-0.0
2021-11,3,imported,midcycle,-0.011183003670839636
2021-11,3,imported,goods_yoy,0.13271597309516084
2021-11,3,imported,goods_change3,0.13720619145889063
2021-11,3,imported,fx1,0.0
2021-11,3,imported,fx3,-0.008764108115776678
2021-11,3,imported,cost_23_now,-0.00745886895271652
2021-11,3,imported,cost_23_mean3,-0.0
2021-11,3,imported,cost_26_now,-0.022685063052244738
2021-11,3,imported,cost_26_mean3,-0.04124909166847785
2021-11,3,imported,cost_45_now,-0.0503044903662769
2021-11,3,imported,cost_45_mean3,-0.0
2021-11,3,imported,cost_47_now,-0.0
2021-11,3,imported,cost_47_mean3,0.025160192337598537
2021-11,3,imported,cost_56_now,-0.008376144528575703
2021-11,3,imported,cost_56_mean3,0.012489174800596591
2021-11,3,imported,cost_62_now,-0.012132182431599229
2021-11,3,imported,cost_62_mean3,0.010177609022714359
2021-11,3,imported,destination_season,0.0034917949577739148
2021-11,3,both,intercept,0.06515554208495135
2021-11,3,both,core1,0.0
2021-11,3,both,core3,0.0
2021-11,3,both,core12,0.0
2021-11,3,both,core_acceleration,0.0
2021-11,3,both,midtrend,0.0
2021-11,3,both,midcycle,0.0
2021-11,3,both,services_yoy,-0.06529031530021255
2021-11,3,both,services_change3,-0.0843809113853145
2021-11,3,both,unemployment,-0.008660595516546604
2021-11,3,both,unemployment_change3,0.0005517935390207618
2021-11,3,both,ip_growth3,-0.028142616350319293
2021-11,3,both,ulc_growth12,0.004920308991968424
2021-11,3,both,goods_yoy,0.15235622115629777
2021-11,3,both,goods_change3,0.07079486172872039
2021-11,3,both,fx1,0.0004884558373539945
2021-11,3,both,fx3,-0.010474836082172881
2021-11,3,both,cost_23_now,-0.005522327118639429
2021-11,3,both,cost_23_mean3,-0.0
2021-11,3,both,cost_26_now,-0.023629499732085123
2021-11,3,both,cost_26_mean3,-0.03953906919735594
2021-11,3,both,cost_45_now,-0.02641487230905396
2021-11,3,both,cost_45_mean3,-0.0
2021-11,3,both,cost_47_now,-0.0
2021-11,3,both,cost_47_mean3,0.0
2021-11,3,both,cost_56_now,-0.00938352875558929
2021-11,3,both,cost_56_mean3,0.011307429847960966
2021-11,3,both,cost_62_now,-0.01216529068656494
2021-11,3,both,cost_62_mean3,0.006417159104951652
2021-11,3,both,destination_season,-0.0
2021-11,3,wide,intercept,0.022256845121172788
2021-11,3,wide,core1,0.0
2021-11,3,wide,core3,0.0
2021-11,3,wide,core12,0.0
2021-11,3,wide,core_acceleration,0.0
2021-11,3,wide,midtrend,0.0
2021-11,3,wide,midcycle,0.0
2021-11,3,wide,services_yoy,-0.0
2021-11,3,wide,services_change3,-0.0
2021-11,3,wide,goods_yoy,0.038843350996841594
2021-11,3,wide,goods_change3,0.018645653082002785
2021-11,3,wide,fx1,-0.0
2021-11,3,wide,fx3,0.0
2021-11,3,wide,a6_11,0.0
2021-11,3,wide,a6_12,-0.0
2021-11,3,wide,a6_13,-0.0
2021-11,3,wide,a6_17,0.008073180768078399
2021-11,3,wide,a6_23,-0.0
2021-11,3,wide,a6_24,-0.0
2021-11,3,wide,a6_25,0.0
2021-11,3,wide,a6_26,-0.0031222985667289237
2021-11,3,wide,a6_43,0.0
2021-11,3,wide,a6_44,-0.0
2021-11,3,wide,a6_45,-0.0
2021-11,3,wide,a6_46,-0.0
2021-11,3,wide,a6_47,-0.0
2021-11,3,wide,a6_48,-0.0
2021-11,3,wide,a6_49,0.0
2021-11,3,wide,a6_50,-0.0
2021-11,3,wide,a6_51,-0.0
2021-11,3,wide,a6_52,-0.0
2021-11,3,wide,a6_53,-0.0
2021-11,3,wide,a6_54,-0.0
2021-11,3,wide,a6_55,-0.0
2021-11,3,wide,a6_56,-0.0
2021-11,3,wide,a6_57,-0.0
2021-11,3,wide,a6_58,-0.0
2021-11,3,wide,a6_59,0.0
2021-11,3,wide,a6_60,-0.0
2021-11,3,wide,a6_61,-0.002562803595669306
2021-11,3,wide,a6_62,-0.0008682034168742634
2021-11,3,wide,a6_63,0.0
2021-11,3,wide,a6_64,0.0
2021-11,3,wide,a6_65,-0.0
2021-11,3,wide,a6_66,-0.0
2021-11,3,wide,destination_season,0.0
2021-12,3,domestic,intercept,0.06970816188226149
2021-12,3,domestic,core1,0.04742093089573108
2021-12,3,domestic,core3,0.0
2021-12,3,domestic,core12,0.21641125408537665
2021-12,3,domestic,core_acceleration,-0.08228979424759576
2021-12,3,domestic,midtrend,0.16241260695006807
2021-12,3,domestic,midcycle,-0.0
2021-12,3,domestic,services_yoy,-0.3006684592559036
2021-12,3,domestic,services_change3,-0.13848326983619652
2021-12,3,domestic,unemployment,-0.013469564876411972
2021-12,3,domestic,unemployment_change3,-0.05119099522589565
2021-12,3,domestic,ip_growth3,0.004223131401780468
2021-12,3,domestic,ulc_growth12,0.03359625375252065
2021-12,3,domestic,destination_season,-0.0
2021-12,3,imported,intercept,0.07796798048301935
2021-12,3,imported,core1,0.0
2021-12,3,imported,core3,-0.23329287249354716
2021-12,3,imported,core12,-0.23772948878397782
2021-12,3,imported,core_acceleration,-0.0
2021-12,3,imported,midtrend,0.18380929973927282
2021-12,3,imported,midcycle,-0.09705104018223706
2021-12,3,imported,goods_yoy,0.5217159315164632
2021-12,3,imported,goods_change3,0.19144465800750796
2021-12,3,imported,fx1,0.0022983990930938716
2021-12,3,imported,fx3,-0.01686922431267576
2021-12,3,imported,cost_23_now,0.0
2021-12,3,imported,cost_23_mean3,-0.01510954368592426
2021-12,3,imported,cost_26_now,-0.02880630132759887
2021-12,3,imported,cost_26_mean3,-0.0566313182295232
2021-12,3,imported,cost_45_now,-0.019596790777255034
2021-12,3,imported,cost_45_mean3,0.0
2021-12,3,imported,cost_47_now,-0.012028721895915924
2021-12,3,imported,cost_47_mean3,0.10232957851777057
2021-12,3,imported,cost_56_now,0.0017622373448627294
2021-12,3,imported,cost_56_mean3,0.01010377904062477
2021-12,3,imported,cost_62_now,0.008410108338133142
2021-12,3,imported,cost_62_mean3,0.002542504557209778
2021-12,3,imported,destination_season,-0.0004537608765927177
2021-12,3,both,intercept,0.06970816188226148
2021-12,3,both,core1,0.04393928696778062
2021-12,3,both,core3,-0.0
2021-12,3,both,core12,0.0
2021-12,3,both,core_acceleration,-0.07784584929819335
2021-12,3,both,midtrend,0.0
2021-12,3,both,midcycle,-0.0
2021-12,3,both,services_yoy,-0.1229570793415607
2021-12,3,both,services_change3,-0.08619714101390605
2021-12,3,both,unemployment,-0.020573291012273294
2021-12,3,both,unemployment_change3,-0.04558866746493046
2021-12,3,both,ip_growth3,0.003620232501353931
2021-12,3,both,ulc_growth12,0.03171062874159544
2021-12,3,both,goods_yoy,0.29417539944107457
2021-12,3,both,goods_change3,0.0864117427121477
2021-12,3,both,fx1,-0.0006586736366871078
2021-12,3,both,fx3,-0.006172267157271448
2021-12,3,both,cost_23_now,-0.0006006007220333845
2021-12,3,both,cost_23_mean3,-0.002886621754783102
2021-12,3,both,cost_26_now,-0.01643520724798569
2021-12,3,both,cost_26_mean3,-0.023772264350277735
2021-12,3,both,cost_45_now,-0.007481637320782277
2021-12,3,both,cost_45_mean3,-0.0
2021-12,3,both,cost_47_now,-0.0
2021-12,3,both,cost_47_mean3,0.0
2021-12,3,both,cost_56_now,0.0
2021-12,3,both,cost_56_mean3,0.0038924644585110976
2021-12,3,both,cost_62_now,0.006602660605380401
2021-12,3,both,cost_62_mean3,0.0019034409809682885
2021-12,3,both,destination_season,0.0
2021-12,3,wide,intercept,0.023453177718017228
2021-12,3,wide,core1,0.0
2021-12,3,wide,core3,0.0
2021-12,3,wide,core12,0.0
2021-12,3,wide,core_acceleration,-0.0
2021-12,3,wide,midtrend,0.0
2021-12,3,wide,midcycle,-0.0
2021-12,3,wide,services_yoy,-0.0
2021-12,3,wide,services_change3,-0.0
2021-12,3,wide,goods_yoy,0.08609056036422723
2021-12,3,wide,goods_change3,0.01930719137866809
2021-12,3,wide,fx1,0.0
2021-12,3,wide,fx3,0.0
2021-12,3,wide,a6_11,0.0
2021-12,3,wide,a6_12,0.0
2021-12,3,wide,a6_13,0.0
2021-12,3,wide,a6_17,0.017252870600163013
2021-12,3,wide,a6_23,-0.0
2021-12,3,wide,a6_24,-0.0
2021-12,3,wide,a6_25,0.0
2021-12,3,wide,a6_26,-0.0
