origin,h,target,as_of_utc,mm_forecast,model,value_food,contribution_food,weight_food
2024-08,6,2025-02,2024-09-09T21:59:00+00:00,0.2842406945005033,DIRECT_MONTHLY_R12,,,
2024-08,7,2025-03,2024-09-09T21:59:00+00:00,0.15527209339426137,DIRECT_MONTHLY_R12,,,
2024-08,8,2025-04,2024-09-09T21:59:00+00:00,0.3139738280120214,DIRECT_MONTHLY_R12,,,
2024-08,9,2025-05,2024-09-09T21:59:00+00:00,0.28778617800239686,DIRECT_MONTHLY_R12,,,
2024-08,10,2025-06,2024-09-09T21:59:00+00:00,0.2608714149451139,DIRECT_MONTHLY_R12,,,
2024-08,11,2025-07,2024-09-09T21:59:00+00:00,0.4639971357448697,DIRECT_MONTHLY_R12,,,
2024-08,12,2025-08,2024-09-09T21:59:00+00:00,0.02501772044392586,DIRECT_MONTHLY_R12,,,
2024-08,0,2024-08,2024-09-09T21:59:00+00:00,0.07281547435294283,DIRECT_CUMULATIVE_R12,,,
2024-08,1,2024-09,2024-09-09T21:59:00+00:00,-0.29081032093514547,DIRECT_CUMULATIVE_R12,,,
2024-08,2,2024-10,2024-09-09T21:59:00+00:00,0.05668814307704323,DIRECT_CUMULATIVE_R12,,,
2024-08,3,2024-11,2024-09-09T21:59:00+00:00,0.04858342846901834,DIRECT_CUMULATIVE_R12,,,
2024-08,4,2024-12,2024-09-09T21:59:00+00:00,-0.03556437262753051,DIRECT_CUMULATIVE_R12,,,
2024-08,5,2025-01,2024-09-09T21:59:00+00:00,1.6710292231060915,DIRECT_CUMULATIVE_R12,,,
2024-08,6,2025-02,2024-09-09T21:59:00+00:00,0.28514984068845883,DIRECT_CUMULATIVE_R12,,,
2024-08,7,2025-03,2024-09-09T21:59:00+00:00,0.15375834912688155,DIRECT_CUMULATIVE_R12,,,
2024-08,8,2025-04,2024-09-09T21:59:00+00:00,0.3140694867707136,DIRECT_CUMULATIVE_R12,,,
2024-08,9,2025-05,2024-09-09T21:59:00+00:00,0.2844496029825699,DIRECT_CUMULATIVE_R12,,,
2024-08,10,2025-06,2024-09-09T21:59:00+00:00,0.26291659519701116,DIRECT_CUMULATIVE_R12,,,
2024-08,11,2025-07,2024-09-09T21:59:00+00:00,0.4692229778864769,DIRECT_CUMULATIVE_R12,,,
2024-08,12,2025-08,2024-09-09T21:59:00+00:00,0.037444992544169456,DIRECT_CUMULATIVE_R12,,,
2024-09,0,2024-09,2024-10-09T21:59:00+00:00,-0.4651739920724355,FOOD_TREND_R12,,,
2024-09,1,2024-10,2024-10-09T21:59:00+00:00,0.5603848491463522,FOOD_TREND_R12,1.2108605903399048,0.2148449755119351,0.177431636
2024-09,2,2024-11,2024-10-09T21:59:00+00:00,0.2688873466435212,FOOD_TREND_R12,0.6519179637399061,0.11567087084416021,0.177431636
2024-09,3,2024-12,2024-10-09T21:59:00+00:00,0.050067478057118725,FOOD_TREND_R12,-0.26535313284820383,-0.047082040478982144,0.177431636
2024-09,4,2025-01,2024-10-09T21:59:00+00:00,1.0887678782449988,FOOD_TREND_R12,1.8349800910144396,0.3255835195761209,0.177431636
2024-09,5,2025-02,2024-10-09T21:59:00+00:00,0.3429684138192,FOOD_TREND_R12,0.21010170497406164,0.037278689239937095,0.177431636
2024-09,6,2025-03,2024-10-09T21:59:00+00:00,0.15829186139744195,FOOD_TREND_R12,-0.11221237022497765,-0.019910024428455474,0.177431636
2024-09,7,2025-04,2024-10-09T21:59:00+00:00,0.45872797710056146,FOOD_TREND_R12,0.21192726114098664,0.03760260065724449,0.177431636
2024-09,8,2025-05,2024-10-09T21:59:00+00:00,0.418720116998745,FOOD_TREND_R12,0.6005601786733822,0.10655837501847051,0.177431636
2024-09,9,2025-06,2024-10-09T21:59:00+00:00,0.2999229923226595,FOOD_TREND_R12,-0.02832123436507175,-0.0050250829469341025,0.177431636
2024-09,10,2025-07,2024-10-09T21:59:00+00:00,0.5006673174790504,FOOD_TREND_R12,-0.32123157241238,-0.056996643427981046,0.177431636
2024-09,11,2025-08,2024-10-09T21:59:00+00:00,0.17874857257154603,FOOD_TREND_R12,-0.41887489543799283,-0.07432165797689201,0.177431636
2024-09,12,2025-09,2024-10-09T21:59:00+00:00,-0.19126257215916653,FOOD_TREND_R12,-0.6414820738955199,-0.113819213835955,0.177431636
2024-09,0,2024-09,2024-10-09T21:59:00+00:00,-0.4651739920724355,FOOD_COST_R12,,,
2024-09,1,2024-10,2024-10-09T21:59:00+00:00,0.5603848491463522,FOOD_COST_R12,1.2108605903399048,0.2148449755119351,0.177431636
2024-09,2,2024-11,2024-10-09T21:59:00+00:00,0.2688873466435212,FOOD_COST_R12,0.6519179637399061,0.11567087084416021,0.177431636
2024-09,3,2024-12,2024-10-09T21:59:00+00:00,0.050067478057118725,FOOD_COST_R12,-0.26535313284820383,-0.047082040478982144,0.177431636
2024-09,4,2025-01,2024-10-09T21:59:00+00:00,1.08390723014057,FOOD_COST_R12,1.8075856070655423,0.3207228714716923,0.177431636
2024-09,5,2025-02,2024-10-09T21:59:00+00:00,0.3391719661238472,FOOD_COST_R12,0.1887050263380555,0.033482241544584276,0.177431636
2024-09,6,2025-03,2024-10-09T21:59:00+00:00,0.1552882444501396,FOOD_COST_R12,-0.12914067576854127,-0.022913641375757837,0.177431636
2024-09,7,2025-04,2024-10-09T21:59:00+00:00,0.4563362268570157,FOOD_COST_R12,0.19844742013030137,0.0352108504136987,0.177431636
2024-09,8,2025-05,2024-10-09T21:59:00+00:00,0.4168143951828294,FOOD_COST_R12,0.5898195810050182,0.1046526532025549,0.177431636
2024-09,9,2025-06,2024-10-09T21:59:00+00:00,0.29841985886156985,FOOD_COST_R12,-0.03679285473095549,-0.006528216408023773,0.177431636
2024-09,10,2025-07,2024-10-09T21:59:00+00:00,0.4994777647833818,FOOD_COST_R12,-0.3279358598916915,-0.05818619612364961,0.177431636
2024-09,11,2025-08,2024-10-09T21:59:00+00:00,0.17780534229632794,FOOD_COST_R12,-0.4241909162811872,-0.07526488825211008,0.177431636
2024-09,12,2025-09,2024-10-09T21:59:00+00:00,-0.19200954509633072,FOOD_COST_R12,-0.6456919935806668,-0.11456618677311921,0.177431636
2024-09,0,2024-09,2024-10-09T21:59:00+00:00,-0.4651739920724355,DIRECT_MONTHLY_R12,,,
2024-09,1,2024-10,2024-10-09T21:59:00+00:00,0.10617974621317451,DIRECT_MONTHLY_R12,,,
2024-09,2,2024-11,2024-10-09T21:59:00+00:00,0.05290875283387894,DIRECT_MONTHLY_R12,,,
2024-09,3,2024-12,2024-10-09T21:59:00+00:00,-0.018337989212271644,DIRECT_MONTHLY_R12,,,
2024-09,4,2025-01,2024-10-09T21:59:00+00:00,1.6983342047004122,DIRECT_MONTHLY_R12,,,
2024-09,5,2025-02,2024-10-09T21:59:00+00:00,0.2918669108106829,DIRECT_MONTHLY_R12,,,
2024-09,6,2025-03,2024-10-09T21:59:00+00:00,0.17228986107375469,DIRECT_MONTHLY_R12,,,
2024-09,7,2025-04,2024-10-09T21:59:00+00:00,0.34648822832582254,DIRECT_MONTHLY_R12,,,
2024-09,8,2025-05,2024-10-09T21:59:00+00:00,0.3489683962558728,DIRECT_MONTHLY_R12,,,
2024-09,9,2025-06,2024-10-09T21:59:00+00:00,0.2960255168391283,DIRECT_MONTHLY_R12,,,
2024-09,10,2025-07,2024-10-09T21:59:00+00:00,0.46447910421087857,DIRECT_MONTHLY_R12,,,
2024-09,11,2025-08,2024-10-09T21:59:00+00:00,0.1066893739155585,DIRECT_MONTHLY_R12,,,
2024-09,12,2025-09,2024-10-09T21:59:00+00:00,-0.2634537173796052,DIRECT_MONTHLY_R12,,,
2024-09,0,2024-09,2024-10-09T21:59:00+00:00,-0.4651739920724355,DIRECT_CUMULATIVE_R12,,,
2024-09,1,2024-10,2024-10-09T21:59:00+00:00,0.10617974621317451,DIRECT_CUMULATIVE_R12,,,
2024-09,2,2024-11,2024-10-09T21:59:00+00:00,0.05251694918067999,DIRECT_CUMULATIVE_R12,,,
2024-09,3,2024-12,2024-10-09T21:59:00+00:00,-0.01927192137250801,DIRECT_CUMULATIVE_R12,,,
2024-09,4,2025-01,2024-10-09T21:59:00+00:00,1.6984274925401248,DIRECT_CUMULATIVE_R12,,,
2024-09,5,2025-02,2024-10-09T21:59:00+00:00,0.29262414421917887,DIRECT_CUMULATIVE_R12,,,
2024-09,6,2025-03,2024-10-09T21:59:00+00:00,0.17211894316833934,DIRECT_CUMULATIVE_R12,,,
2024-09,7,2025-04,2024-10-09T21:59:00+00:00,0.3469318925602822,DIRECT_CUMULATIVE_R12,,,
2024-09,8,2025-05,2024-10-09T21:59:00+00:00,0.34773556772308095,DIRECT_CUMULATIVE_R12,,,
2024-09,9,2025-06,2024-10-09T21:59:00+00:00,0.29428460264820544,DIRECT_CUMULATIVE_R12,,,
2024-09,10,2025-07,2024-10-09T21:59:00+00:00,0.4578451495777458,DIRECT_CUMULATIVE_R12,,,
2024-09,11,2025-08,2024-10-09T21:59:00+00:00,0.1070184981644852,DIRECT_CUMULATIVE_R12,,,
2024-09,12,2025-09,2024-10-09T21:59:00+00:00,-0.26228284471415303,DIRECT_CUMULATIVE_R12,,,
2024-10,0,2024-10,2024-11-10T22:59:00+00:00,0.2218404811078794,FOOD_TREND_R12,,,
2024-10,1,2024-11,2024-11-10T22:59:00+00:00,-0.04991693757509194,FOOD_TREND_R12,0.2511728972144412,0.04456601807161815,0.177431636
2024-10,2,2024-12,2024-11-10T22:59:00+00:00,-0.19811968778783,FOOD_TREND_R12,-0.4828877983006448,-0.08567957205692144,0.177431636
2024-10,3,2025-01,2024-11-10T22:59:00+00:00,1.0663099482075364,FOOD_TREND_R12,2.4488969355448695,0.43451178966911275,0.177431636
2024-10,4,2025-02,2024-11-10T22:59:00+00:00,0.28367481412907586,FOOD_TREND_R12,0.3957839098798729,0.07022458663246241,0.177431636
2024-10,5,2025-03,2024-11-10T22:59:00+00:00,-0.06228583138860096,FOOD_TREND_R12,0.07287260957940289,0.012929906337262728,0.177431636
2024-10,6,2025-04,2024-11-10T22:59:00+00:00,-0.008195027717080264,FOOD_TREND_R12,0.39761284867278557,0.07054909823463278,0.177431636
2024-10,7,2025-05,2024-11-10T22:59:00+00:00,0.09416829116372677,FOOD_TREND_R12,0.7869658754137201,0.13963264275082854,0.177431636
2024-10,8,2025-06,2024-11-10T22:59:00+00:00,0.13536384794400325,FOOD_TREND_R12,0.1569191897589282,0.02784242855872108,0.177431636
2024-10,9,2025-07,2024-11-10T22:59:00+00:00,0.30446080459381736,FOOD_TREND_R12,-0.13653389035213373,-0.024225431534623705,0.177431636
2024-10,10,2025-08,2024-11-10T22:59:00+00:00,-0.1595647983655518,FOOD_TREND_R12,-0.23435813952396592,-0.04158254810565354,0.177431636
2024-10,11,2025-09,2024-11-10T22:59:00+00:00,-0.5650576275541886,FOOD_TREND_R12,-0.291075533705956,-0.05164600814502092,0.177431636
2024-10,12,2025-10,2024-11-10T22:59:00+00:00,0.08699465118877003,FOOD_TREND_R12,0.7670765693216998,0.1361036506320166,0.177431636
2024-10,0,2024-10,2024-11-10T22:59:00+00:00,0.2218404811078794,FOOD_COST_R12,,,
2024-10,1,2024-11,2024-11-10T22:59:00+00:00,-0.04991693757509194,FOOD_COST_R12,0.2511728972144412,0.04456601807161815,0.177431636
2024-10,2,2024-12,2024-11-10T22:59:00+00:00,-0.19811968778783,FOOD_COST_R12,-0.4828877983006448,-0.08567957205692144,0.177431636
2024-10,3,2025-01,2024-11-10T22:59:00+00:00,1.0663099482075364,FOOD_COST_R12,2.4488969355448695,0.43451178966911275,0.177431636
2024-10,4,2025-02,2024-11-10T22:59:00+00:00,0.2799203913088345,FOOD_COST_R12,0.3746240823266772,0.06647016381222103,0.177431636
2024-10,5,2025-03,2024-11-10T22:59:00+00:00,-0.06525619887713284,FOOD_COST_R12,0.05613169710462928,0.009959538848730836,0.177431636
2024-10,6,2025-04,2024-11-10T22:59:00+00:00,-0.01056030121454482,FOOD_COST_R12,0.3842822299015956,0.06818382473716823,0.177431636
2024-10,7,2025-05,2024-11-10T22:59:00+00:00,0.09228366608212567,FOOD_COST_R12,0.7763441783810607,0.13774801766922745,0.177431636
2024-10,8,2025-06,2024-11-10T22:59:00+00:00,0.13387735469212758,FOOD_COST_R12,0.14854135317134434,0.026355935306845414,0.177431636
2024-10,9,2025-07,2024-11-10T22:59:00+00:00,0.3032844207920808,FOOD_COST_R12,-0.14316395829411296,-0.025401815336360233,0.177431636
2024-10,10,2025-08,2024-11-10T22:59:00+00:00,-0.16049758656552632,FOOD_COST_R12,-0.23961530910771778,-0.042515336305628065,0.177431636
2024-10,11,2025-09,2024-11-10T22:59:00+00:00,-0.5657975651649548,FOOD_COST_R12,-0.29524580247790244,-0.05238594575578708,0.177431636
2024-10,12,2025-10,2024-11-10T22:59:00+00:00,0.08640112720634005,FOOD_COST_R12,0.7637314838802852,0.13551012664958664,0.177431636
2024-10,0,2024-10,2024-11-10T22:59:00+00:00,0.2218404811078794,DIRECT_MONTHLY_R12,,,
2024-10,1,2024-11,2024-11-10T22:59:00+00:00,0.043824090560860285,DIRECT_MONTHLY_R12,,,
2024-10,2,2024-12,2024-11-10T22:59:00+00:00,-0.04191827923988861,DIRECT_MONTHLY_R12,,,
2024-10,3,2025-01,2024-11-10T22:59:00+00:00,1.6660336727170353,DIRECT_MONTHLY_R12,,,
2024-10,4,2025-02,2024-11-10T22:59:00+00:00,0.26467568341983894,DIRECT_MONTHLY_R12,,,
2024-10,5,2025-03,2024-11-10T22:59:00+00:00,0.1291711959247686,DIRECT_MONTHLY_R12,,,
2024-10,6,2025-04,2024-11-10T22:59:00+00:00,0.30090708715975956,DIRECT_MONTHLY_R12,,,
2024-10,7,2025-05,2024-11-10T22:59:00+00:00,0.30619207595001285,DIRECT_MONTHLY_R12,,,
2024-10,8,2025-06,2024-11-10T22:59:00+00:00,0.27040828312053045,DIRECT_MONTHLY_R12,,,
2024-10,9,2025-07,2024-11-10T22:59:00+00:00,0.45282297222436746,DIRECT_MONTHLY_R12,,,
2024-10,10,2025-08,2024-11-10T22:59:00+00:00,0.0655067515924837,DIRECT_MONTHLY_R12,,,
2024-10,11,2025-09,2024-11-10T22:59:00+00:00,-0.31320810625276574,DIRECT_MONTHLY_R12,,,
2024-10,12,2025-10,2024-11-10T22:59:00+00:00,0.08343148378222807,DIRECT_MONTHLY_R12,,,
2024-10,0,2024-10,2024-11-10T22:59:00+00:00,0.2218404811078794,DIRECT_CUMULATIVE_R12,,,
2024-10,1,2024-11,2024-11-10T22:59:00+00:00,0.043824090560860285,DIRECT_CUMULATIVE_R12,,,
2024-10,2,2024-12,2024-11-10T22:59:00+00:00,-0.041903084901346054,DIRECT_CUMULATIVE_R12,,,
2024-10,3,2025-01,2024-11-10T22:59:00+00:00,1.6656716059553829,DIRECT_CUMULATIVE_R12,,,
2024-10,4,2025-02,2024-11-10T22:59:00+00:00,0.26389832148610404,DIRECT_CUMULATIVE_R12,,,
2024-10,5,2025-03,2024-11-10T22:59:00+00:00,0.12921304055176433,DIRECT_CUMULATIVE_R12,,,
2024-10,6,2025-04,2024-11-10T22:59:00+00:00,0.30125740267400786,DIRECT_CUMULATIVE_R12,,,
2024-10,7,2025-05,2024-11-10T22:59:00+00:00,0.3064091882661961,DIRECT_CUMULATIVE_R12,,,
2024-10,8,2025-06,2024-11-10T22:59:00+00:00,0.2709046346109781,DIRECT_CUMULATIVE_R12,,,
2024-10,9,2025-07,2024-11-10T22:59:00+00:00,0.4519805703321793,DIRECT_CUMULATIVE_R12,,,
2024-10,10,2025-08,2024-11-10T22:59:00+00:00,0.06278641904023555,DIRECT_CUMULATIVE_R12,,,
2024-10,11,2025-09,2024-11-10T22:59:00+00:00,-0.31882315291043306,DIRECT_CUMULATIVE_R12,,,
2024-10,12,2025-10,2024-11-10T22:59:00+00:00,0.0829894587116457,DIRECT_CUMULATIVE_R12,,,
2024-11,0,2024-11,2024-12-09T22:59:00+00:00,0.1310393426229197,FOOD_TREND_R12,,,
2024-11,1,2024-12,2024-12-09T22:59:00+00:00,-0.16929347302008557,FOOD_TREND_R12,-0.3548154672821225,-0.06295548883797147,0.177431636
2024-11,2,2025-01,2024-12-09T22:59:00+00:00,1.005217799607701,FOOD_TREND_R12,2.5407876898418293,0.45081611653729636,0.177431636
2024-11,3,2025-02,2024-12-09T22:59:00+00:00,0.1938431141479975,FOOD_TREND_R12,0.12420777225509108,0.022038388235136222,0.177431636
2024-11,4,2025-03,2024-12-09T22:59:00+00:00,0.006278623027723071,FOOD_TREND_R12,0.0002376738009877102,4.2170851343587835e-05,0.177431636
2024-11,5,2025-04,2024-12-09T22:59:00+00:00,0.2925223202563412,FOOD_TREND_R12,0.3247422097932589,0.05761954156187315,0.177431636
2024-11,6,2025-05,2024-12-09T22:59:00+00:00,0.2926608111574655,FOOD_TREND_R12,0.7138126361515426,0.12665294382984094,0.177431636
2024-11,7,2025-06,2024-12-09T22:59:00+00:00,0.19308055226821666,FOOD_TREND_R12,0.08422325125525348,0.014943869259458679,0.177431636
2024-11,8,2025-07,2024-12-09T22:59:00+00:00,0.32742477613089505,FOOD_TREND_R12,-0.20901683461399226,-0.037086198917102076,0.177431636
2024-11,9,2025-08,2024-12-09T22:59:00+00:00,0.0874531387064704,FOOD_TREND_R12,-0.30677008094688435,-0.05443071733825812,0.177431636
2024-11,10,2025-09,2024-12-09T22:59:00+00:00,-0.2932428722437415,FOOD_TREND_R12,-0.3634463084852426,-0.06448687311269728,0.177431636
2024-11,11,2025-10,2024-12-09T22:59:00+00:00,0.36611393009114584,FOOD_TREND_R12,0.6765998638699088,0.1200502207638152,0.177431636
2024-11,12,2025-11,2024-12-09T22:59:00+00:00,0.1393109405404102,FOOD_TREND_R12,0.4374123734805269,0.07761079303329291,0.177431636
2024-11,0,2024-11,2024-12-09T22:59:00+00:00,0.1310393426229197,FOOD_COST_R12,,,
2024-11,1,2024-12,2024-12-09T22:59:00+00:00,-0.16929347302008557,FOOD_COST_R12,-0.3548154672821225,-0.06295548883797147,0.177431636
2024-11,2,2025-01,2024-12-09T22:59:00+00:00,1.005217799607701,FOOD_COST_R12,2.5407876898418293,0.45081611653729636,0.177431636
2024-11,3,2025-02,2024-12-09T22:59:00+00:00,0.1938431141479975,FOOD_COST_R12,0.12420777225509108,0.022038388235136222,0.177431636
2024-11,4,2025-03,2024-12-09T22:59:00+00:00,0.004804112167279571,FOOD_COST_R12,-0.00807263034592045,-0.0014323400090999112,0.177431636
2024-11,5,2025-04,2024-12-09T22:59:00+00:00,0.2913481924133141,FOOD_COST_R12,0.3181248563748013,0.056445413718846024,0.177431636
2024-11,6,2025-05,2024-12-09T22:59:00+00:00,0.29172528487181504,FOOD_COST_R12,0.7085400347894582,0.12571741754419047,0.177431636
2024-11,7,2025-06,2024-12-09T22:59:00+00:00,0.19234266232072939,FOOD_COST_R12,0.08006452305930037,0.01420597931197139,0.177431636
2024-11,8,2025-07,2024-12-09T22:59:00+00:00,0.3268408259438776,FOOD_COST_R12,-0.2123079623980897,-0.03767014910411954,0.177431636
2024-11,9,2025-08,2024-12-09T22:59:00+00:00,0.08699010957794562,FOOD_COST_R12,-0.3093797008487421,-0.054893746466782904,0.177431636
2024-11,10,2025-09,2024-12-09T22:59:00+00:00,-0.2936101707686148,FOOD_COST_R12,-0.36551639324100327,-0.06485417163757055,0.177431636
2024-11,11,2025-10,2024-12-09T22:59:00+00:00,0.3658193613726626,FOOD_COST_R12,0.6749396823762135,0.11975565204533192,0.177431636
2024-11,12,2025-11,2024-12-09T22:59:00+00:00,0.13907769625741428,FOOD_COST_R12,0.4360978148806395,0.07737754875029701,0.177431636
2024-11,0,2024-11,2024-12-09T22:59:00+00:00,0.13103934262291972,DIRECT_MONTHLY_R12,,,
2024-11,1,2024-12,2024-12-09T22:59:00+00:00,0.01234996477558455,DIRECT_MONTHLY_R12,,,
2024-11,2,2025-01,2024-12-09T22:59:00+00:00,1.6906173958849393,DIRECT_MONTHLY_R12,,,
2024-11,3,2025-02,2024-12-09T22:59:00+00:00,0.2944513182553019,DIRECT_MONTHLY_R12,,,
2024-11,4,2025-03,2024-12-09T22:59:00+00:00,0.1595816747412098,DIRECT_MONTHLY_R12,,,
2024-11,5,2025-04,2024-12-09T22:59:00+00:00,0.3368592509918325,DIRECT_MONTHLY_R12,,,
2024-11,6,2025-05,2024-12-09T22:59:00+00:00,0.3554744648308142,DIRECT_MONTHLY_R12,,,
2024-11,7,2025-06,2024-12-09T22:59:00+00:00,0.31414263432377854,DIRECT_MONTHLY_R12,,,
2024-11,8,2025-07,2024-12-09T22:59:00+00:00,0.46546169262043013,DIRECT_MONTHLY_R12,,,
2024-11,9,2025-08,2024-12-09T22:59:00+00:00,0.09207546436322497,DIRECT_MONTHLY_R12,,,
2024-11,10,2025-09,2024-12-09T22:59:00+00:00,-0.264074427124638,DIRECT_MONTHLY_R12,,,
2024-11,11,2025-10,2024-12-09T22:59:00+00:00,0.15079050442653638,DIRECT_MONTHLY_R12,,,
2024-11,12,2025-11,2024-12-09T22:59:00+00:00,0.09338310253970897,DIRECT_MONTHLY_R12,,,
2024-11,0,2024-11,2024-12-09T22:59:00+00:00,0.13103934262291972,DIRECT_CUMULATIVE_R12,,,
2024-11,1,2024-12,2024-12-09T22:59:00+00:00,0.01234996477558455,DIRECT_CUMULATIVE_R12,,,
2024-11,2,2025-01,2024-12-09T22:59:00+00:00,1.6902459993361578,DIRECT_CUMULATIVE_R12,,,
2024-11,3,2025-02,2024-12-09T22:59:00+00:00,0.2941996587213741,DIRECT_CUMULATIVE_R12,,,
2024-11,4,2025-03,2024-12-09T22:59:00+00:00,0.15945012522051327,DIRECT_CUMULATIVE_R12,,,
2024-11,5,2025-04,2024-12-09T22:59:00+00:00,0.33618595305846394,DIRECT_CUMULATIVE_R12,,,
2024-11,6,2025-05,2024-12-09T22:59:00+00:00,0.35540616250357926,DIRECT_CUMULATIVE_R12,,,
2024-11,7,2025-06,2024-12-09T22:59:00+00:00,0.3144908241679668,DIRECT_CUMULATIVE_R12,,,
2024-11,8,2025-07,2024-12-09T22:59:00+00:00,0.46572220379874874,DIRECT_CUMULATIVE_R12,,,
2024-11,9,2025-08,2024-12-09T22:59:00+00:00,0.09269263246048026,DIRECT_CUMULATIVE_R12,,,
2024-11,10,2025-09,2024-12-09T22:59:00+00:00,-0.26464646473988807,DIRECT_CUMULATIVE_R12,,,
2024-11,11,2025-10,2024-12-09T22:59:00+00:00,0.14855481431420395,DIRECT_CUMULATIVE_R12,,,
2024-11,12,2025-11,2024-12-09T22:59:00+00:00,0.08766190713385666,DIRECT_CUMULATIVE_R12,,,
2024-12,0,2024-12,2025-01-12T22:59:00+00:00,0.004238252534602,FOOD_TREND_R12,,,
2024-12,1,2025-01,2025-01-12T22:59:00+00:00,1.1526526391641803,FOOD_TREND_R12,2.871648493382515,0.5095212901977948,0.177431636
2024-12,2,2025-02,2025-01-12T22:59:00+00:00,0.28414938785535826,FOOD_TREND_R12,0.22073905858208032,0.03916609229331835,0.177431636
2024-12,3,2025-03,2025-01-12T22:59:00+00:00,0.07948648237517193,FOOD_TREND_R12,0.042054950078914854,0.007461878594400192,0.177431636
2024-12,4,2025-04,2025-01-12T22:59:00+00:00,0.31027748840215896,FOOD_TREND_R12,0.3168973209668156,0.056227610103159194,0.177431636
2024-12,5,2025-05,2025-01-12T22:59:00+00:00,0.3305657693605597,FOOD_TREND_R12,0.7059373239801374,0.12525561430725782,0.177431636
2024-12,6,2025-06,2025-01-12T22:59:00+00:00,0.30369392166195003,FOOD_TREND_R12,0.07639716979824689,0.013555274823072736,0.177431636
2024-12,7,2025-07,2025-01-12T22:59:00+00:00,0.42847731229168484,FOOD_TREND_R12,-0.21681998617531775,-0.03847072486458401,0.177431636
2024-12,8,2025-08,2025-01-12T22:59:00+00:00,0.1529942959413414,FOOD_TREND_R12,-0.314565588697391,-0.05581388703188119,0.177431636
2024-12,9,2025-09,2025-01-12T22:59:00+00:00,-0.2454161475896845,FOOD_TREND_R12,-0.3712373844406173,-0.06586925646565968,0.177431636
2024-12,10,2025-10,2025-01-12T22:59:00+00:00,0.38396163592203736,FOOD_TREND_R12,0.6687274615496037,0.11865340754087328,0.177431636
2024-12,11,2025-11,2025-01-12T22:59:00+00:00,0.18442900182509397,FOOD_TREND_R12,0.44818013930904377,0.07952133534031154,0.177431636
2024-12,12,2025-12,2025-01-12T22:59:00+00:00,0.06186400357614803,FOOD_TREND_R12,0.04173235924337759,0.0074046407746922085,0.177431636
2024-12,0,2024-12,2025-01-12T22:59:00+00:00,0.004238252534602,FOOD_COST_R12,,,
2024-12,1,2025-01,2025-01-12T22:59:00+00:00,1.1526526391641803,FOOD_COST_R12,2.871648493382515,0.5095212901977948,0.177431636
2024-12,2,2025-02,2025-01-12T22:59:00+00:00,0.28414938785535826,FOOD_COST_R12,0.22073905858208032,0.03916609229331835,0.177431636
2024-12,3,2025-03,2025-01-12T22:59:00+00:00,0.07948648237517193,FOOD_COST_R12,0.042054950078914854,0.007461878594400192,0.177431636
2024-12,4,2025-04,2025-01-12T22:59:00+00:00,0.30934342751465227,FOOD_COST_R12,0.3116329785498484,0.05529354921565251,0.177431636
2024-12,5,2025-05,2025-01-12T22:59:00+00:00,0.32982152562035283,FOOD_COST_R12,0.7017427859767408,0.12451137056705097,0.177431636
2024-12,6,2025-06,2025-01-12T22:59:00+00:00,0.30310690515946603,FOOD_COST_R12,0.07308876034141269,0.012968258320588772,0.177431636
2024-12,7,2025-07,2025-01-12T22:59:00+00:00,0.4280127605014733,FOOD_COST_R12,-0.21943818775810384,-0.038935276654795535,0.177431636
2024-12,8,2025-08,2025-01-12T22:59:00+00:00,0.15262594112995176,FOOD_COST_R12,-0.31664162665597484,-0.05618224184327083,0.177431636
2024-12,9,2025-09,2025-01-12T22:59:00+00:00,-0.24570834541449815,FOOD_COST_R12,-0.3728842036404001,-0.06616145429047335,0.177431636
2024-12,10,2025-10,2025-01-12T22:59:00+00:00,0.38372729710697234,FOOD_COST_R12,0.667406734195971,0.11841906872580828,0.177431636
2024-12,11,2025-11,2025-01-12T22:59:00+00:00,0.1842434142148648,FOOD_COST_R12,0.44713417245435494,0.07933574773008234,0.177431636
2024-12,12,2025-12,2025-01-12T22:59:00+00:00,0.0617172984650063,FOOD_COST_R12,0.04090553312347562,0.007257935663550469,0.177431636
2024-12,0,2024-12,2025-01-12T22:59:00+00:00,0.00423825253460209,DIRECT_MONTHLY_R12,,,
2024-12,1,2025-01,2025-01-12T22:59:00+00:00,1.6946996484789114,DIRECT_MONTHLY_R12,,,
2024-12,2,2025-02,2025-01-12T22:59:00+00:00,0.28461757018423783,DIRECT_MONTHLY_R12,,,
2024-12,3,2025-03,2025-01-12T22:59:00+00:00,0.14981146348342486,DIRECT_MONTHLY_R12,,,
2024-12,4,2025-04,2025-01-12T22:59:00+00:00,0.3313423152962588,DIRECT_MONTHLY_R12,,,
2024-12,5,2025-05,2025-01-12T22:59:00+00:00,0.3463641410078865,DIRECT_MONTHLY_R12,,,
2024-12,6,2025-06,2025-01-12T22:59:00+00:00,0.31482885658823245,DIRECT_MONTHLY_R12,,,
2024-12,7,2025-07,2025-01-12T22:59:00+00:00,0.4723109569027697,DIRECT_MONTHLY_R12,,,
2024-12,8,2025-08,2025-01-12T22:59:00+00:00,0.09018017257857777,DIRECT_MONTHLY_R12,,,
2024-12,9,2025-09,2025-01-12T22:59:00+00:00,-0.2656512693862748,DIRECT_MONTHLY_R12,,,
2024-12,10,2025-10,2025-01-12T22:59:00+00:00,0.13268419324447683,DIRECT_MONTHLY_R12,,,
2024-12,11,2025-11,2025-01-12T22:59:00+00:00,0.11939136056340681,DIRECT_MONTHLY_R12,,,
