scope,sample,h,model,n_intended,n_common,n_own_forecasts,mm_n,mm_rmse,mm_mae,mm_bias,cumulative_log_n,cumulative_log_rmse,cumulative_log_mae,cumulative_log_bias,cumulative_pct_n,cumulative_pct_rmse,cumulative_pct_mae,cumulative_pct_bias
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,4,FOOD_OWN_LEVEL_AR_R14,31,27,31,27,0.8894633861388073,0.740667289806437,-0.023445485671909464,27,2.1279114033706223,1.6906795181456884,-0.287096352262965,27,2.119914764917306,1.6881795672895845,-0.2804482847908926
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,5,INDEPENDENT_BRIDGE,31,26,31,26,0.8809568104635644,0.7336060598340505,0.39039596069029636,26,2.113685153051646,1.7989743355518064,1.0064196828324081,26,2.12580145665038,1.8133786419093727,1.0156227282444426
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,5,FOOD_OWN_LEVEL_AR_R14,31,26,31,26,0.9606506525293422,0.7808485376211274,-0.04093225427419815,26,2.7670760459966175,2.2394826051731243,-0.3553495932269219,26,2.749136638417091,2.2356166409610507,-0.34482664466226437
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,6,INDEPENDENT_BRIDGE,31,25,31,25,0.8798260596634001,0.7265995648399002,0.3696610617303959,25,2.651282801603493,2.234522575189908,1.3686033518556682,25,2.6722685935293056,2.2576481603560192,1.3812974374653983
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,6,FOOD_OWN_LEVEL_AR_R14,31,25,31,25,0.9678989472367419,0.7917273351940323,-0.061501276251987244,25,3.4004973612926093,2.658247878843913,-0.5046026900920464,25,3.3753343695355467,2.652634944937927,-0.49007243258752653
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,7,INDEPENDENT_BRIDGE,31,24,31,24,0.891109601824107,0.734262340286398,0.4076758123909938,24,2.9996826835227934,2.4889895728937663,1.64437866991186,24,3.041380906515827,2.5278314747390564,1.6664665984519946
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,7,FOOD_OWN_LEVEL_AR_R14,31,24,31,24,0.9621515785206949,0.7973118827367532,-0.02335350047153008,24,3.992717457323717,3.147840288262119,-0.6459813729998839,24,3.963414389158026,3.1452323482052402,-0.6252406144518211
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,8,INDEPENDENT_BRIDGE,31,23,31,23,0.8992909304054588,0.7367890655717828,0.454798572004626,23,3.420183840220372,2.819054819143756,1.9607119450876862,23,3.4700018237246733,2.8695807968303684,1.9876723315990368
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,8,FOOD_OWN_LEVEL_AR_R14,31,23,31,23,0.8845883917018682,0.7243578083090039,0.025081863699580393,23,4.494351587807922,3.5646414352225517,-0.7394206199772413,23,4.460620104903045,3.560730843014825,-0.7185880283026561
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,9,INDEPENDENT_BRIDGE,31,22,31,22,0.8550968586992209,0.6982019532056672,0.5475487588060332,22,3.7737268594549174,2.946289328278992,2.3370896684783107,22,3.8312298014025234,3.0030809960257088,2.3755830800031763
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,9,FOOD_OWN_LEVEL_AR_R14,31,22,31,22,0.8652524935195375,0.6966786324147158,0.08921340109990533,22,4.8987228899297,3.917592576664751,-0.8856298590098713,22,4.867980939868908,3.917292933366674,-0.8682281482005098
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,10,INDEPENDENT_BRIDGE,31,21,31,21,0.8614053514845658,0.6976504965011171,0.5398233404634051,21,4.071237314578727,3.216433128963575,2.6269852581432347,21,4.145720836517582,3.290051380810616,2.6756245969488637
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,10,FOOD_OWN_LEVEL_AR_R14,31,21,31,21,0.8658832868612809,0.6950862829847607,0.0811227953787785,21,5.3073691452543255,4.281173116664296,-1.0918516718577447,21,5.291241036868912,4.292404410619902,-1.0816178411875352
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,11,INDEPENDENT_BRIDGE,31,20,31,20,0.8799439873666779,0.7170109118661276,0.5512923980265301,20,4.346906726986766,3.379200351156064,2.9248909183907323,20,4.428698176370303,3.4612930452714084,2.984955975086647
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,11,FOOD_OWN_LEVEL_AR_R14,31,20,31,20,0.9154717018428152,0.7369588025236973,0.0895598757218783,20,5.753646611530538,4.576452590097674,-1.3326830658582138,20,5.746596893558649,4.59162180658849,-1.3300290010381999
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,12,INDEPENDENT_BRIDGE,31,19,31,19,0.8918243212501106,0.6713772890641625,0.5723962172363153,19,4.571828333942155,3.6264876460990507,3.1873784122249957,19,4.670905430288369,3.7267500339722583,3.264527418822476
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,12,FOOD_OWN_LEVEL_AR_R14,31,19,31,19,0.9172401436753054,0.7341443192543661,0.044416460699081575,19,6.231737808639827,5.0725797314171555,-1.6628888208645574,19,6.228442757391217,5.0986577306615555,-1.660508037060274
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,1,FOOD_OWN_LEVEL_AR_R14,90,89,90,89,1.1325864838747124,0.8791007260060502,-0.0676955449687625,89,1.1232637241432808,0.8742603358792267,-0.06228490797594449,89,1.1325864838747124,0.8791007260060502,-0.06769554496876246
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,1,FOOD_DOMESTIC_PIPELINE_R14,90,89,90,89,1.078850436514782,0.8333337938648852,0.10693773731226922,89,1.0682805389441188,0.8275035683826566,0.10943628504059195,89,1.0788504365147822,0.8333337938648852,0.10693773731226923
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,2,FOOD_OWN_LEVEL_AR_R14,90,88,90,88,1.1829844336605848,0.9128507892789579,-0.0519745890249615,88,1.8661469485348954,1.3821375762912336,-0.10671068252972365,88,1.8956374353175487,1.3968751890983322,-0.11627000039118748
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,2,FOOD_DOMESTIC_PIPELINE_R14,90,88,90,88,1.2014791518859806,0.9096645613442245,0.1456334588297089,88,1.8027320642872715,1.3290973379870814,0.26187823056437615,88,1.8480179848997762,1.3518364505085219,0.2654410400912376
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,3,FOOD_OWN_LEVEL_AR_R14,90,87,90,87,1.227845627675306,0.9660712006834944,-0.04414397110481737,87,2.672728067657316,2.014306701742983,-0.15283961159787574,87,2.7358335313269517,2.0462964153215752,-0.1670208167222316
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,3,FOOD_DOMESTIC_PIPELINE_R14,90,87,90,87,1.342956458839897,1.0013072964810592,0.17805269088901524,87,2.728892074494716,1.9629985987031375,0.43636604308781646,87,2.856717760307141,2.022579619681638,0.4568407601543285
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,4,FOOD_OWN_LEVEL_AR_R14,90,86,90,86,1.271564894714676,0.9930705289147239,-0.010530953414878358,86,3.551938368170326,2.6343245542231273,-0.16267880205732244,86,3.6648200226724295,2.6931577037133443,-0.1823210053747849
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,4,FOOD_DOMESTIC_PIPELINE_R14,90,86,90,86,1.4717943652148957,1.0861423073080494,0.23841654195018716,86,3.840117648458937,2.610241438284765,0.6764275391003995,86,4.124720702397442,2.7313403086593273,0.7309658000904491
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,5,FOOD_OWN_LEVEL_AR_R14,90,85,90,85,1.3398970682505091,1.0451712201873116,0.007833514687163737,85,4.497477142210081,3.3848049862293004,-0.1581657615280738,85,4.672357807262669,3.4813759923694856,-0.18106344748931116
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,5,FOOD_DOMESTIC_PIPELINE_R14,90,85,90,85,1.6629868411705828,1.186746869017091,0.2919989259416828,85,5.163095430825486,3.4120016969271685,0.9754453051956673,85,5.718686667982207,3.633577021386427,1.094280879261418
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,6,FOOD_OWN_LEVEL_AR_R14,90,84,90,84,1.3789567691241034,1.0995277176366416,0.016448028395974264,84,5.5085562951241736,4.144716939357508,-0.1620386692666909,84,5.762217506078084,4.289742077694798,-0.18705029797007194
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,6,FOOD_DOMESTIC_PIPELINE_R14,90,84,90,84,1.898022642866891,1.2713078240860642,0.34295477501594374,84,6.754786572283578,4.360702514646818,1.321028633097746,84,7.766025015671187,4.732574287812547,1.5479011554919244
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,7,FOOD_OWN_LEVEL_AR_R14,90,83,90,83,1.424712606953648,1.140501661179691,0.034194035085198055,83,6.542167696120023,4.934466591212681,-0.15439170129295537,83,6.899146262436585,5.146117105417823,-0.17889985354469343
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,7,FOOD_DOMESTIC_PIPELINE_R14,90,83,90,83,2.130866980120906,1.3732515614599667,0.4066262481515478,83,8.565892283204445,5.367415895779637,1.6928602061304538,83,10.327304441932064,5.971935148463585,2.0967444996280338
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,8,FOOD_OWN_LEVEL_AR_R14,90,82,90,82,1.4597876448353577,1.149795985089897,0.038141020474505606,82,7.589554546951654,5.758558527058253,-0.14012960140881883,82,8.072548281266164,6.04942450301694,-0.16109600383600436
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,8,FOOD_DOMESTIC_PIPELINE_R14,90,82,90,82,2.4555015607865043,1.5003130430533804,0.46973400455493164,82,10.703325156000655,6.545197282030573,2.144364723457814,82,13.62291847433224,7.485567869824239,2.820886556919838
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,9,FOOD_OWN_LEVEL_AR_R14,90,81,90,81,1.5194161019274046,1.185908936826311,0.054308361156181484,81,8.665835447305547,6.583970567875246,-0.1392545239576406,81,9.305870926086024,6.9736062891835555,-0.14959649633028296
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,9,FOOD_DOMESTIC_PIPELINE_R14,90,81,90,81,2.8885786474703683,1.6341839655715495,0.5577631164428966,81,13.244679742591119,7.787961229746274,2.6629435193630298,81,17.956297096237265,9.204537453363814,3.7524578676955915
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,10,FOOD_OWN_LEVEL_AR_R14,90,80,90,80,1.544307992657892,1.1919289595341165,0.07892463163194678,80,9.774311721535154,7.394844321464765,-0.12362388254307846,80,10.608022905090296,7.904988754949608,-0.11776351007014255
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,10,FOOD_DOMESTIC_PIPELINE_R14,90,80,90,80,3.388326242592515,1.7806276243078258,0.671524261024301,80,16.260587204717446,9.179912877114088,3.2707398125750524,80,23.835675181166923,11.304624881693822,4.9873895276376405
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,11,FOOD_OWN_LEVEL_AR_R14,90,79,90,79,1.575890013430283,1.2217057226357506,0.09225738017084566,79,10.910316662484187,8.15066806704238,-0.10017144789872506,79,11.968570726020088,8.790446871388792,-0.06828066661894917
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,11,FOOD_DOMESTIC_PIPELINE_R14,90,79,90,79,3.856909471120211,1.9345890450786987,0.7937969450605259,79,19.703805210380548,10.695827306365622,3.9931646571522097,79,31.82338708454258,13.875023350617433,6.672236320813054
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,12,FOOD_OWN_LEVEL_AR_R14,90,78,90,78,1.6148613248557289,1.2122292265508021,0.10101949843249394,78,12.088126100707717,8.981723076835964,-0.07214264449773557,78,13.402600153605263,9.770940659918777,0.000749949560068048
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,full,12,FOOD_DOMESTIC_PIPELINE_R14,90,78,90,78,4.426515470691302,2.0829737936903516,0.9636989385486151,78,23.64914766365335,12.360893093809048,4.855062966589456,78,42.9916732419598,17.13236864692988,9.019899068348176
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,1,FOOD_OWN_LEVEL_AR_R14,32,31,32,31,0.9160966344793685,0.743555639248769,-0.015405149758862424,31,0.9137941088539235,0.7422098403184226,-0.012382004111867288,31,0.9160966344793685,0.743555639248769,-0.015405149758862431
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,1,FOOD_DOMESTIC_PIPELINE_R14,32,31,32,31,0.8678478272310596,0.7265608813756759,0.012127117585539566,31,0.8648026379409477,0.7248567071296058,0.015478429050648317,31,0.8678478272310596,0.726560881375676,0.012127117585539563
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,2,FOOD_OWN_LEVEL_AR_R14,33,31,33,31,0.9604219290650401,0.7612829535706567,-0.00766914673304887,31,1.3721043034141538,0.9659983959491093,0.038320092696727044,31,1.3703886905280882,0.9654699278412195,0.0379556230617712
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,2,FOOD_DOMESTIC_PIPELINE_R14,33,31,33,31,0.8678506557254629,0.7281384040529241,0.05274690875235,31,1.143504803000883,0.8693014476271681,0.11894386382569098,31,1.142062548779497,0.8691458477352555,0.11664434975796419
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,3,FOOD_OWN_LEVEL_AR_R14,34,31,34,31,0.935942395546567,0.7582043397344691,-0.0026465381411956137,31,1.8743443261677406,1.5249331768004648,0.0822535744330532,31,1.8724931658257429,1.5253144319954608,0.0848447091407739
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,3,FOOD_DOMESTIC_PIPELINE_R14,34,31,34,31,0.8423647819349285,0.6979192441955059,0.0810470341582043,31,1.450517419701155,1.1502779312936076,0.23126246947335594,31,1.4500148286207322,1.151656960081676,0.22934282693796165
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,4,FOOD_OWN_LEVEL_AR_R14,35,31,35,31,0.9756733450655244,0.8012260871852741,0.012878479155534098,31,2.3679342728108845,1.886253247827049,0.16367426392273837,31,2.3636532165063544,1.885275298478684,0.17066394344084937
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,4,FOOD_DOMESTIC_PIPELINE_R14,35,31,35,31,0.8590238782964131,0.7144077527616601,0.10603499421041489,31,1.6325239663534559,1.2917417834029556,0.3733407720969009,31,1.631708383313198,1.2931396847212102,0.37197201096321425
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,5,FOOD_OWN_LEVEL_AR_R14,36,31,36,31,1.0244653759892812,0.8322687262646606,0.032995567783857004,31,3.041743884766546,2.4878968190435526,0.31158594296609415,31,3.0323034231865718,2.487410224400285,0.32316746871621455
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,5,FOOD_DOMESTIC_PIPELINE_R14,36,31,36,31,0.889887819501707,0.729215422309484,0.12944685013958815,31,1.9699929000462777,1.6438325750024732,0.5828331994378947,31,1.9710597250467445,1.6483675707278178,0.5797636300772768
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,6,FOOD_OWN_LEVEL_AR_R14,37,31,37,31,1.054581316297139,0.8610050433718781,0.05282764222550532,31,3.8132191571841383,3.0344948403368655,0.4838088976465763,31,3.8032859724621733,3.0352975180884374,0.5008560846001685
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,6,FOOD_DOMESTIC_PIPELINE_R14,37,31,37,31,0.9237587906499576,0.746968299414177,0.1410074269663176,31,2.3812191925463226,2.019003081243096,0.7967161226036951,31,2.3836479560756314,2.0241618558438192,0.7899401818304592
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,7,FOOD_OWN_LEVEL_AR_R14,38,31,38,31,1.0515963592915194,0.8766359590186231,0.08045959797099483,31,4.592249345992314,3.648840190672268,0.7116879367920073,31,4.583146837422807,3.654175170794341,0.7350993287372615
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,7,FOOD_DOMESTIC_PIPELINE_R14,38,31,38,31,0.878288122254933,0.7118843634278317,0.12771979738204936,31,2.596071018396313,2.218038835589877,0.8702397557714987,31,2.6040051894531864,2.2270562053269893,0.8619328446921123
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,8,FOOD_OWN_LEVEL_AR_R14,39,31,39,31,1.0136820581352872,0.840580992937579,0.1065728758544173,31,5.289731169478194,4.242501805170683,0.9953518560320814,31,5.287866916763035,4.252721532313762,1.023670448206375
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,8,FOOD_DOMESTIC_PIPELINE_R14,39,31,39,31,0.9134195592858064,0.7398992501827222,0.11978966732122603,31,2.9038677028244555,2.483873399844784,1.016783015423187,31,2.913667217468841,2.495262839225012,1.0048584356513661
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,9,FOOD_OWN_LEVEL_AR_R14,40,31,40,31,1.1197534053782774,0.8907785593622843,0.1597948557590183,31,6.476654323675254,5.040716192398859,1.4788889163431673,31,6.582066654033848,5.0934779829306045,1.543498776393917
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,9,FOOD_DOMESTIC_PIPELINE_R14,40,31,40,31,1.0169470085807661,0.7878107093287628,0.14724487423157387,31,3.8420328179000784,3.0261748363543033,1.3977111830907292,31,3.9035528745301864,3.0584424389975458,1.4023464464169784
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,10,FOOD_OWN_LEVEL_AR_R14,41,31,41,31,1.1827443061389753,0.9127216011006031,0.22500967870116395,31,8.075278270479506,5.95209923943982,2.1711908065043293,31,8.366649307770668,6.0822063301010765,2.299445834498484
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,10,FOOD_DOMESTIC_PIPELINE_R14,41,31,41,31,1.150135560832874,0.8782356921544254,0.19966703301429442,31,5.794088947240104,3.917066132425902,2.056448612740511,31,6.043180514958554,4.011177989798965,2.113983667427898
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,11,FOOD_OWN_LEVEL_AR_R14,42,31,42,31,1.3103148120316699,0.9834295134890098,0.30393711694396414,31,9.996749173387933,7.036527813438205,3.059615024789839,31,10.580492967930972,7.290009206710688,3.3032920225912483
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,11,FOOD_DOMESTIC_PIPELINE_R14,42,31,42,31,1.2880942648334046,0.9619980653787444,0.2782901320194855,31,8.123063413311895,4.978094214601013,2.9708907858914566,31,8.71506263073113,5.193527148130122,3.1429111227517925
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,12,FOOD_OWN_LEVEL_AR_R14,43,31,43,31,1.30675172516148,0.9455142632710649,0.39923613570518945,31,11.69449999880575,8.23088437268599,3.991224838174307,31,12.558961435150756,8.63177273691273,4.376706661689398
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_targets,12,FOOD_DOMESTIC_PIPELINE_R14,43,31,43,31,1.3124924739994337,0.9248667472735862,0.37678218004640895,31,10.219960071080326,6.119096109489721,3.9573570086823944,31,11.187000717896762,6.501579527232895,4.288537962681056
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_origins,1,FOOD_OWN_LEVEL_AR_R14,31,30,31,30,0.8817927764885934,0.7136754884714284,-0.07058399350312426,30,0.8802126149505128,0.7127654795413191,-0.06697942636998037,30,0.8817927764885936,0.7136754884714284,-0.07058399350312426
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_origins,1,FOOD_DOMESTIC_PIPELINE_R14,31,30,31,30,0.8318706663222264,0.6971585696861897,-0.0410896528969512,30,0.8294821665453267,0.6958608474172137,-0.0371633732643756,30,0.8318706663222264,0.6971585696861897,-0.04108965289695118
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_origins,2,FOOD_OWN_LEVEL_AR_R14,31,29,31,29,0.9318556402104934,0.7423274043038597,-0.07965587533113584,29,1.2344509170467135,0.8555280972475742,-0.13612802002221364,29,1.2309078946202516,0.8541964363450157,-0.13728437221232553
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_origins,2,FOOD_DOMESTIC_PIPELINE_R14,31,29,31,29,0.856258734980603,0.7214095083692996,-0.000560710745107061,29,1.0302623354241944,0.7789784081152376,-0.023127974569099825,29,1.0279883180923681,0.7784600424709073,-0.025938110539300854
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_origins,3,FOOD_OWN_LEVEL_AR_R14,31,28,31,28,0.9253782025147296,0.7479979848243462,-0.0943726299665683,28,1.6618649938815009,1.3470282841817138,-0.2502241327250632,28,1.6587624859193384,1.347040015673678,-0.2477657489154394
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_origins,3,FOOD_DOMESTIC_PIPELINE_R14,31,28,31,28,0.8448934497691529,0.7069782865457502,0.024012625433023682,28,1.2751384539578463,0.9999944301013278,-0.017486974056807707,28,1.2757708592502173,1.0020985759558247,-0.01903492859614451
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_origins,4,FOOD_OWN_LEVEL_AR_R14,31,27,31,27,0.8894633861388073,0.740667289806437,-0.023445485671909464,27,2.1279114033706223,1.6906795181456884,-0.287096352262965,27,2.119914764917306,1.6881795672895845,-0.2804482847908926
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_origins,4,FOOD_DOMESTIC_PIPELINE_R14,31,27,31,27,0.7892683554863316,0.6804818398514272,0.12680879438583476,27,1.4855166343030572,1.162050721180407,0.10759030079197363,27,1.4870573117460217,1.1648913002623795,0.10725434150319914
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_origins,5,FOOD_OWN_LEVEL_AR_R14,31,26,31,26,0.9606506525293422,0.7808485376211274,-0.04093225427419815,26,2.7670760459966175,2.2394826051731243,-0.3553495932269219,26,2.749136638417091,2.2356166409610507,-0.34482664466226437
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_origins,5,FOOD_DOMESTIC_PIPELINE_R14,31,26,31,26,0.8247289243816953,0.6995323450017176,0.14262697966516985,26,1.8582039212916497,1.5361517301174885,0.2711140130981827,26,1.8635551192452515,1.5437166803009474,0.2696119818329945
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_origins,6,FOOD_OWN_LEVEL_AR_R14,31,25,31,25,0.9678989472367419,0.7917273351940323,-0.061501276251987244,25,3.4004973612926093,2.658247878843913,-0.5046026900920464,25,3.3753343695355467,2.652634944937927,-0.49007243258752653
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_origins,6,FOOD_DOMESTIC_PIPELINE_R14,31,25,31,25,0.8674221688832782,0.7255477275024211,0.1516399221108674,25,2.319899353082608,1.9517094506851718,0.4360736219723147,25,2.329827828142757,1.962525726335076,0.43209085055851004
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_origins,7,FOOD_OWN_LEVEL_AR_R14,31,24,31,24,0.9621515785206949,0.7973118827367532,-0.02335350047153008,24,3.992717457323717,3.147840288262119,-0.6459813729998839,24,3.963414389158026,3.1452323482052402,-0.6252406144518211
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_origins,7,FOOD_DOMESTIC_PIPELINE_R14,31,24,31,24,0.8582994244295284,0.7135025659078179,0.1943795765510349,24,2.6396945554688167,2.264520558130446,0.5236134133650409,24,2.661228297558666,2.2854344969693283,0.5221501561492784
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_origins,8,FOOD_OWN_LEVEL_AR_R14,31,23,31,23,0.8845883917018682,0.7243578083090039,0.025081863699580393,23,4.494351587807922,3.5646414352225517,-0.7394206199772413,23,4.460620104903045,3.560730843014825,-0.7185880283026561
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_origins,8,FOOD_DOMESTIC_PIPELINE_R14,31,23,31,23,0.8651632143669804,0.7105776945661259,0.2500618409332316,23,3.0629265298846025,2.644273918651261,0.7289440838791499,23,3.0890959537040934,2.6724219172573314,0.7260050027968575
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_FOOD_OWN_LEVEL_AR_R14,recent_origins,9,FOOD_OWN_LEVEL_AR_R14,31,22,31,22,0.8652524935195375,0.6966786324147158,0.08921340109990533,22,4.8987228899297,3.917592576664751,-0.8856298590098713,22,4.867980939868908,3.917292933366674,-0.8682281482005098
