origin,last_target,available_from,actual,stage,family,band
2007-12,2008-12,2009-01-20 09:00:00,2.6632108826061924,signal,services,3
2008-01,2009-01,2009-02-20 09:00:00,1.927719459762316,signal,services,3
2008-02,2009-02,2009-03-20 09:00:00,-0.29221070532728444,signal,services,3
2008-03,2009-03,2009-04-20 09:00:00,-1.5096427470842442,signal,services,3
2008-04,2009-04,2009-05-20 09:00:00,-2.1196662617925046,signal,services,3
2008-05,2009-05,2009-06-20 09:00:00,-2.3773140784729097,signal,services,3
2008-06,2009-06,2009-07-20 09:00:00,-2.700483639352499,signal,services,3
2008-07,2009-07,2009-08-20 09:00:00,-3.056769065554523,signal,services,3
2008-08,2009-08,2009-09-20 09:00:00,-3.47890166413071,signal,services,3
2008-09,2009-09,2009-10-20 09:00:00,-3.8362919085607885,signal,services,3
2008-10,2009-10,2009-11-20 09:00:00,-4.284802458825425,signal,services,3
2008-11,2009-11,2009-12-20 09:00:00,-4.161219606275602,signal,services,3
2008-12,2009-12,2010-01-20 09:00:00,-3.971466228656465,signal,services,3
2009-01,2010-01,2010-02-09 09:00:00,-3.554666720715275,signal,services,3
2009-02,2010-02,2010-03-09 09:00:00,-2.017124921222753,signal,services,3
2009-03,2010-03,2010-04-09 09:00:00,-1.3699167912235146,signal,services,3
2009-04,2010-04,2010-05-10 09:00:00,-1.2739349969991711,signal,services,3
2009-05,2010-05,2010-06-09 09:00:00,-1.144749402301014,signal,services,3
2009-06,2010-06,2010-07-12 09:00:00,-1.0142838941701606,signal,services,3
2009-07,2010-07,2010-08-09 09:00:00,-0.5243231657317335,signal,services,3
2009-08,2010-08,2010-09-09 09:00:00,-0.16402590184924182,signal,services,3
2009-09,2010-09,2010-10-11 09:00:00,0.13139528789390664,signal,services,3
2009-10,2010-10,2010-11-09 09:00:00,0.29600416284768527,signal,services,3
2009-11,2010-11,2010-12-09 09:00:00,0.23025792194087447,signal,services,3
2009-12,2010-12,2011-01-10 09:00:00,0.1974010111155664,signal,services,3
2010-01,2011-01,2011-02-09 09:00:00,-0.06636561412861397,signal,services,3
2010-02,2011-02,2011-03-09 09:00:00,-0.6919818961968774,signal,services,3
2010-03,2011-03,2011-04-11 09:00:00,-0.8575360129910599,signal,services,3
2010-04,2011-04,2011-05-10 09:00:00,-0.8252343546946753,signal,services,3
2010-05,2011-05,2011-06-09 09:00:00,-0.7597173700004458,signal,services,3
2010-06,2011-06,2011-07-12 09:00:00,-0.7928683755507255,signal,services,3
2010-07,2011-07,2011-08-09 09:00:00,-0.9901070982711582,signal,services,3
2010-08,2011-08,2011-09-09 09:00:00,-1.0885807645251075,signal,services,3
2010-09,2011-09,2011-10-10 09:00:00,-1.023291106321212,signal,services,3
2010-10,2011-10,2011-11-09 09:00:00,-0.9901401007709325,signal,services,3
2010-11,2011-11,2011-12-09 09:00:00,-0.9569890952206528,signal,services,3
2010-12,2011-12,2012-01-09 09:00:00,-0.6602972902706272,signal,services,3
2011-01,2012-01,2012-02-16 09:00:00,-0.3964637675526217,signal,services,3
2011-02,2012-02,2012-03-09 09:00:00,0.6915269240634476,signal,services,3
2011-03,2012-03,2012-04-10 09:00:00,1.1202645742844806,signal,services,3
2011-04,2012-04,2012-05-10 09:00:00,1.1530246096814172,signal,services,3
2011-05,2012-05,2012-06-11 09:00:00,1.2852054967408149,signal,services,3
2011-06,2012-06,2012-07-11 09:00:00,1.3506934025463102,signal,services,3
2011-07,2012-07,2012-08-09 09:00:00,1.3506934025463102,signal,services,3
2011-08,2012-08,2012-09-10 09:00:00,1.2852054967408149,signal,services,3
2011-09,2012-09,2012-10-09 09:00:00,1.2852054967408149,signal,services,3
2011-10,2012-10,2012-11-09 09:00:00,1.3847575208909768,signal,services,3
2011-11,2012-11,2012-12-10 09:00:00,1.1201356610009006,signal,services,3
2011-12,2012-12,2013-01-09 09:00:00,0.9232846951995198,signal,services,3
2012-01,2013-01,2013-02-11 09:00:00,0.6926967240004225,signal,services,3
2012-02,2013-02,2013-03-11 09:00:00,-0.2954536089993438,signal,services,3
2012-03,2013-03,2013-04-09 09:00:00,-0.36084438510865047,signal,services,3
2012-04,2013-04,2013-05-10 09:00:00,-0.36132978327307574,signal,services,3
2012-05,2013-05,2013-06-10 09:00:00,-0.723376514708066,signal,services,3
2012-06,2013-06,2013-07-09 09:00:00,-1.1519229225822074,signal,services,3
2012-07,2013-07,2013-08-09 09:00:00,-1.3835202148754375,signal,services,3
2012-08,2013-08,2013-09-09 09:00:00,-1.3516056778293009,signal,services,3
2012-09,2013-09,2013-10-09 09:00:00,-1.2865426479631237,signal,services,3
2012-10,2013-10,2013-11-11 09:00:00,-1.449822357329555,signal,services,3
2012-11,2013-11,2013-12-09 09:00:00,-1.2522844748326194,signal,services,3
2012-12,2013-12,2014-01-09 09:00:00,-0.7253265155955978,signal,services,3
2013-01,2014-01,2014-02-12 09:00:00,-0.7276891876959187,signal,services,3
2013-02,2014-02,2014-03-10 09:00:00,-1.1253128440324414,signal,services,3
2013-03,2014-03,2014-04-09 09:00:00,-1.5222445938445166,signal,services,3
2013-04,2014-04,2014-05-12 09:00:00,-1.2572564745978936,signal,services,3
2013-05,2014-05,2014-06-09 09:00:00,-0.6950894925318956,signal,services,3
2013-06,2014-06,2014-07-09 09:00:00,-0.00029584500483159637,signal,services,3
2013-07,2014-07,2014-08-11 09:00:00,0.5296606939771775,signal,services,3
2013-08,2014-08,2014-09-09 09:00:00,0.7276810783145471,signal,services,3
2013-09,2014-09,2014-10-09 09:00:00,0.7598815313584963,signal,services,3
2013-10,2014-10,2014-11-10 09:00:00,1.0578502888377908,signal,services,3
2013-11,2014-11,2014-12-09 09:00:00,0.8915363657952344,signal,services,3
2013-12,2014-12,2015-01-09 09:00:00,0.6263304628067624,signal,services,3
2014-01,2015-01,2015-02-09 09:00:00,0.4937958086509324,signal,services,3
2014-02,2015-02,2015-03-09 09:00:00,1.621735838151402,signal,services,3
2014-03,2015-03,2015-04-09 09:00:00,1.588878927326094,signal,services,3
2014-04,2015-04,2015-05-12 09:00:00,1.2903080643345932,signal,services,3
2014-05,2015-05,2015-06-09 09:00:00,0.9910559706892013,signal,services,3
2014-06,2015-06,2015-07-09 09:00:00,0.7583781902437137,signal,services,3
2014-07,2015-07,2015-08-10 09:00:00,0.5266527194762403,signal,services,3
2014-08,2015-08,2015-09-09 09:00:00,0.3948348901343042,signal,services,3
2014-09,2015-09,2015-10-09 09:00:00,0.13152490106981696,signal,services,3
2014-10,2015-10,2015-11-09 09:00:00,0.03285691082530784,signal,services,3
2014-11,2015-11,2015-12-09 09:00:00,0.0657138216506159,signal,services,3
2014-12,2015-12,2016-01-12 09:00:00,0.13139528789390664,signal,services,3
2015-01,2016-01,2016-02-12 09:00:00,0.06564911083596603,signal,services,3
2015-02,2016-02,2016-03-09 09:00:00,0.0,signal,services,3
2015-03,2016-03,2016-04-11 09:00:00,0.09847366625394938,signal,services,3
2015-04,2016-04,2016-05-10 09:00:00,0.16421984331189,signal,services,3
2015-05,2016-05,2016-06-09 09:00:00,0.23006327813841576,signal,services,3
2015-06,2016-06,2016-07-12 09:00:00,-0.0657462409068108,signal,services,3
2015-07,2016-07,2016-08-09 09:00:00,-0.19707681798606824,signal,services,3
2015-08,2016-08,2016-09-09 09:00:00,-0.16434939263892967,signal,services,3
2015-09,2016-09,2016-10-10 09:00:00,-3.241925619534847e-05,signal,services,3
2015-10,2016-10,2016-11-09 09:00:00,0.06564904698709584,signal,services,3
2015-11,2016-11,2016-12-09 09:00:00,0.09844137450705781,signal,services,3
2015-12,2016-12,2017-01-10 09:00:00,0.26224186792136006,signal,services,3
2016-01,2017-01,2017-02-10 09:00:00,0.4577436494701226,signal,services,3
2016-02,2017-02,2017-03-09 09:00:00,0.848754975653111,signal,services,3
2016-03,2017-03,2017-04-10 09:00:00,1.173960807165267,signal,services,3
2016-04,2017-04,2017-05-10 09:00:00,1.3685138886469794,signal,services,3
2016-05,2017-05,2017-06-09 09:00:00,1.5317124943312725,signal,services,3
2016-06,2017-06,2017-07-12 09:00:00,1.6931333101908725,signal,services,3
2016-07,2017-07,2017-08-09 09:00:00,2.0194460889949557,signal,services,3
2016-08,2017-08,2017-09-11 09:00:00,2.082042725499395,signal,services,3
2016-09,2017-09,2017-10-09 09:00:00,2.2129012864092017,signal,services,3
2016-10,2017-10,2017-11-09 09:00:00,2.047853134354066,signal,services,3
2016-11,2017-11,2017-12-11 09:00:00,1.9493794681001166,signal,services,3
2016-12,2017-12,2018-01-10 09:00:00,1.6897380503378931,signal,services,3
2017-01,2018-01,2018-02-14 09:00:00,1.1691974611829201,signal,services,3
2017-02,2018-02,2018-03-09 09:00:00,0.3893585020680703,signal,services,3
2017-03,2018-03,2018-04-10 09:00:00,-0.09726052414768516,signal,services,3
2017-04,2018-04,2018-05-10 09:00:00,-0.16201688345647547,signal,services,3
2017-05,2018-05,2018-06-11 09:00:00,-0.09716595901932878,signal,services,3
2017-06,2018-06,2018-07-11 09:00:00,0.06456814446494219,signal,services,3
2017-07,2018-07,2018-08-09 09:00:00,0.0314455559235709,signal,services,3
2017-08,2018-08,2018-09-10 09:00:00,0.35288809831704304,signal,services,3
2017-09,2018-09,2018-10-09 09:00:00,0.35298150964747954,signal,services,3
2017-10,2018-10,2018-11-09 09:00:00,0.3209456269957949,signal,services,3
2017-11,2018-11,2018-12-10 09:00:00,0.3529200499111349,signal,services,3
2017-12,2018-12,2019-01-10 09:00:00,0.5454133663739307,signal,services,3
2018-01,2019-01,2019-02-13 09:00:00,1.220962329602437,signal,services,3
2018-02,2019-02,2019-03-11 09:00:00,1.5427290102189493,signal,services,3
2006-01,2007-01,2007-02-20 09:00:00,0.03403082860124629,signal,goods,3
2006-02,2007-02,2007-03-20 09:00:00,-0.27297983351310595,signal,goods,3
2006-03,2007-03,2007-04-20 09:00:00,-0.23894886237619817,signal,goods,3
2006-04,2007-04,2007-05-20 09:00:00,0.033161492262499426,signal,goods,3
2006-05,2007-05,2007-06-20 09:00:00,0.3397553757502145,signal,goods,3
2006-06,2007-06,2007-07-20 09:00:00,0.47553288867140875,signal,goods,3
2006-07,2007-07,2007-08-20 09:00:00,1.0921760786754189,signal,goods,3
2006-08,2007-08,2007-09-20 09:00:00,0.6823324190612774,signal,goods,3
2006-09,2007-09,2007-10-20 09:00:00,0.6134684107361221,signal,goods,3
2006-10,2007-10,2007-11-20 09:00:00,0.7474410574487325,signal,goods,3
2006-11,2007-11,2007-12-20 09:00:00,1.1543637101130448,signal,goods,3
2006-12,2007-12,2008-01-20 09:00:00,1.2207338790289104,signal,goods,3
2007-01,2008-01,2008-02-20 09:00:00,0.9824795531099388,signal,goods,3
2007-02,2008-02,2008-03-20 09:00:00,1.2219087585440438,signal,goods,3
2007-03,2008-03,2008-04-20 09:00:00,1.2920840847331097,signal,goods,3
2007-04,2008-04,2008-05-20 09:00:00,0.7454336888325435,signal,goods,3
2007-05,2008-05,2008-06-20 09:00:00,0.4055775563766457,signal,goods,3
2007-06,2008-06,2008-07-20 09:00:00,0.5072552468853329,signal,goods,3
2007-07,2008-07,2008-08-20 09:00:00,0.3043116557074228,signal,goods,3
2007-08,2008-08,2008-09-20 09:00:00,0.8146684567818085,signal,goods,3
2007-09,2008-09,2008-10-20 09:00:00,0.8492883376392013,signal,goods,3
2007-10,2008-10,2008-11-20 09:00:00,-0.3060028482761772,signal,goods,3
2007-11,2008-11,2008-12-20 09:00:00,-1.0867935105939486,signal,goods,3
2007-12,2008-12,2009-01-20 09:00:00,-1.7344172239342581,signal,goods,3
2008-01,2009-01,2009-02-20 09:00:00,-2.07541085860415,signal,goods,3
2008-02,2009-02,2009-03-20 09:00:00,-1.978319497352784,signal,goods,3
2008-03,2009-03,2009-04-20 09:00:00,-2.012772558128873,signal,goods,3
2008-04,2009-04,2009-05-20 09:00:00,-2.0838479843849442,signal,goods,3
2008-05,2009-05,2009-06-20 09:00:00,-2.422170115510349,signal,goods,3
2008-06,2009-06,2009-07-20 09:00:00,-2.4566588235362277,signal,goods,3
2008-07,2009-07,2009-08-20 09:00:00,-2.152861121528558,signal,goods,3
2008-08,2009-08,2009-09-20 09:00:00,-2.187421345809901,signal,goods,3
2008-09,2009-09,2009-10-20 09:00:00,-2.221945774927637,signal,goods,3
2008-10,2009-10,2009-11-20 09:00:00,-1.6748997188231212,signal,goods,3
2008-11,2009-11,2009-12-20 09:00:00,-0.4120567404991231,signal,goods,3
2008-12,2009-12,2010-01-20 09:00:00,0.3764376239031031,signal,goods,3
2009-01,2010-01,2010-02-09 09:00:00,0.7202927028861081,signal,goods,3
2009-02,2010-02,2010-03-09 09:00:00,0.27410168848423977,signal,goods,3
2009-03,2010-03,2010-04-09 09:00:00,0.24088771628991434,signal,goods,3
2009-04,2010-04,2010-05-10 09:00:00,-3.5647249787995605e-05,signal,goods,3
2009-05,2010-05,2010-06-09 09:00:00,0.3106844370250834,signal,goods,3
2009-06,2010-06,2010-07-12 09:00:00,0.13791911078197305,signal,goods,3
2009-07,2010-07,2010-08-09 09:00:00,-0.10368059877228086,signal,goods,3
2009-08,2010-08,2010-09-09 09:00:00,0.0,signal,goods,3
2009-09,2010-09,2010-10-11 09:00:00,0.03456022428134364,signal,goods,3
2009-10,2010-10,2010-11-09 09:00:00,-0.10371654231002303,signal,goods,3
2009-11,2010-11,2010-12-09 09:00:00,-1.1359329606733772,signal,goods,3
2009-12,2010-12,2011-01-10 09:00:00,-1.5126241187268215,signal,goods,3
2010-01,2011-01,2011-02-09 09:00:00,-1.2375950398094133,signal,goods,3
2010-02,2011-02,2011-03-09 09:00:00,-0.5161947603062051,signal,goods,3
2010-03,2011-03,2011-04-11 09:00:00,0.2753046901815819,signal,goods,3
2010-04,2011-04,2011-05-10 09:00:00,0.5505039779068168,signal,goods,3
2010-05,2011-05,2011-06-09 09:00:00,0.37802523129746124,signal,goods,3
2010-06,2011-06,2011-07-12 09:00:00,0.549971543448402,signal,goods,3
2010-07,2011-07,2011-08-09 09:00:00,0.8949323429409413,signal,goods,3
2010-08,2011-08,2011-09-09 09:00:00,1.031965766491683,signal,goods,3
2010-09,2011-09,2011-10-10 09:00:00,1.1345825740612643,signal,goods,3
2010-10,2011-10,2011-11-09 09:00:00,1.2696070986448325,signal,goods,3
2010-11,2011-11,2011-12-09 09:00:00,1.7155372979514931,signal,goods,3
2010-12,2011-12,2012-01-09 09:00:00,2.0257394513153963,signal,goods,3
2011-01,2012-01,2012-02-16 09:00:00,1.8518007948355164,signal,goods,3
2011-02,2012-02,2012-03-09 09:00:00,1.4017528702499544,signal,goods,3
2011-03,2012-03,2012-04-10 09:00:00,1.2973433089633224,signal,goods,3
2011-04,2012-04,2012-05-10 09:00:00,1.2621232528332664,signal,goods,3
2011-05,2012-05,2012-06-11 09:00:00,1.0563618633652518,signal,goods,3
2011-06,2012-06,2012-07-11 09:00:00,1.2621232528332664,signal,goods,3
2011-07,2012-07,2012-08-09 09:00:00,0.9205843504440576,signal,goods,3
2011-08,2012-08,2012-09-10 09:00:00,0.68208469186986,signal,goods,3
2011-09,2012-09,2012-10-09 09:00:00,0.44341334568370083,signal,goods,3
2011-10,2012-10,2012-11-09 09:00:00,0.27280508316582663,signal,goods,3
2011-11,2012-11,2012-12-10 09:00:00,-0.2381822320612328,signal,goods,3
2011-12,2012-12,2013-01-09 09:00:00,-0.27197038997817025,signal,goods,3
2012-01,2013-01,2013-02-11 09:00:00,0.10209291341072246,signal,goods,3
2012-02,2013-02,2013-03-11 09:00:00,-0.13591577932321885,signal,goods,3
2012-03,2013-03,2013-04-09 09:00:00,-0.23748969968367417,signal,goods,3
2012-04,2013-04,2013-05-10 09:00:00,0.16942860136233984,signal,goods,3
2012-05,2013-05,2013-06-10 09:00:00,0.06764749217101973,signal,goods,3
2012-06,2013-06,2013-07-09 09:00:00,0.270487874689205,signal,goods,3
2012-07,2013-07,2013-08-09 09:00:00,0.6761718338758711,signal,goods,3
2012-08,2013-08,2013-09-09 09:00:00,1.0824752747906694,signal,goods,3
2012-09,2013-09,2013-10-09 09:00:00,1.1161623249881192,signal,goods,3
2012-10,2013-10,2013-11-11 09:00:00,1.354037713311473,signal,goods,3
2012-11,2013-11,2013-12-09 09:00:00,1.2529764939074672,signal,goods,3
2012-12,2013-12,2014-01-09 09:00:00,1.1159584694686795,signal,goods,3
2013-01,2014-01,2014-02-12 09:00:00,1.2165115874495345,signal,goods,3
2013-02,2014-02,2014-03-10 09:00:00,1.4853302486738817,signal,goods,3
2013-03,2014-03,2014-04-09 09:00:00,1.4155949230132348,signal,goods,3
2013-04,2014-04,2014-05-12 09:00:00,1.280329729542986,signal,goods,3
2013-05,2014-05,2014-06-09 09:00:00,1.042473574891624,signal,goods,3
2013-06,2014-06,2014-07-09 09:00:00,1.3441457199533402,signal,goods,3
2013-07,2014-07,2014-08-11 09:00:00,1.1725614910982618,signal,goods,3
2013-08,2014-08,2014-09-09 09:00:00,1.036267646564579,signal,goods,3
2013-09,2014-09,2014-10-09 09:00:00,1.1703751526239068,signal,goods,3
2013-10,2014-10,2014-11-10 09:00:00,1.204734184003376,signal,goods,3
2013-11,2014-11,2014-12-09 09:00:00,0.8689118817788305,signal,goods,3
2013-12,2014-12,2015-01-09 09:00:00,1.4401095958839947,signal,goods,3
2014-01,2015-01,2015-02-09 09:00:00,1.1691360178347454,signal,goods,3
2014-02,2015-02,2015-03-09 09:00:00,0.8331882747576812,signal,goods,3
2014-03,2015-03,2015-04-09 09:00:00,0.7667871903829947,signal,goods,3
2014-04,2015-04,2015-05-12 09:00:00,0.7667871903829947,signal,goods,3
2014-05,2015-05,2015-06-09 09:00:00,0.9004232410335951,signal,goods,3
2014-06,2015-06,2015-07-09 09:00:00,0.5661191151756273,signal,goods,3
2014-07,2015-07,2015-08-10 09:00:00,0.13290150551638136,signal,goods,3
2014-08,2015-08,2015-09-09 09:00:00,0.06650042114169485,signal,goods,3
2014-09,2015-09,2015-10-09 09:00:00,0.09955208992496611,signal,goods,3
2014-10,2015-10,2015-11-09 09:00:00,0.2322222484791916,signal,goods,3
2014-11,2015-11,2015-12-09 09:00:00,0.6644433050132649,signal,goods,3
2014-12,2015-12,2016-01-12 09:00:00,0.5308463044669396,signal,goods,3
2015-01,2016-01,2016-02-12 09:00:00,0.1987743510010787,signal,goods,3
2015-02,2016-02,2016-03-09 09:00:00,0.3314115722429617,signal,goods,3
2015-03,2016-03,2016-04-11 09:00:00,0.3644639629861294,signal,goods,3
2015-04,2016-04,2016-05-10 09:00:00,0.4641151919600268,signal,goods,3
2015-05,2016-05,2016-06-09 09:00:00,0.29826069726514903,signal,goods,3
2015-06,2016-06,2016-07-12 09:00:00,0.099453016650839,signal,goods,3
2015-07,2016-07,2016-08-09 09:00:00,0.4646101672084211,signal,goods,3
2015-08,2016-08,2016-09-09 09:00:00,0.3648595354958788,signal,goods,3
2015-09,2016-09,2016-10-10 09:00:00,0.2985245218955451,signal,goods,3
2015-10,2016-10,2016-11-09 09:00:00,-0.06633501360033367,signal,goods,3
2015-11,2016-11,2016-12-09 09:00:00,-0.06643356302396342,signal,goods,3
2015-12,2016-12,2017-01-10 09:00:00,-0.09965063934859597,signal,goods,3
2016-01,2017-01,2017-02-10 09:00:00,-0.16578816199449986,signal,goods,3
2016-02,2017-02,2017-03-09 09:00:00,-0.09958502684598652,signal,goods,3
2016-03,2017-03,2017-04-10 09:00:00,-0.19864273408396138,signal,goods,3
2016-04,2017-04,2017-05-10 09:00:00,-0.23166231847857566,signal,goods,3
2016-05,2017-05,2017-06-09 09:00:00,0.19851131292829605,signal,goods,3
2016-06,2017-06,2017-07-12 09:00:00,0.19851131292829605,signal,goods,3
2016-07,2017-07,2017-08-09 09:00:00,0.1323737250934074,signal,goods,3
2016-08,2017-08,2017-09-11 09:00:00,-0.1323736599044225,signal,goods,3
2016-09,2017-09,2017-10-09 09:00:00,0.16549179372266654,signal,goods,3
2016-10,2017-10,2017-11-09 09:00:00,0.39758203161538863,signal,goods,3
2016-11,2017-11,2017-12-11 09:00:00,0.19857699081438762,signal,goods,3
2016-12,2017-12,2018-01-10 09:00:00,-0.23159664059248408,signal,goods,3
2017-01,2018-01,2018-02-14 09:00:00,-0.0009293570743281743,signal,goods,3
2017-02,2018-02,2018-03-09 09:00:00,-0.5981436128483947,signal,goods,3
2017-03,2018-03,2018-04-10 09:00:00,-0.5322710962416293,signal,goods,3
2017-04,2018-04,2018-05-10 09:00:00,-0.5315738122158442,signal,goods,3
2017-05,2018-05,2018-06-11 09:00:00,-0.9293908817335086,signal,goods,3
2017-06,2018-06,2018-07-11 09:00:00,-0.9960575706224108,signal,goods,3
2017-07,2018-07,2018-08-09 09:00:00,-0.7316406123494178,signal,goods,3
2017-08,2018-08,2018-09-10 09:00:00,-0.7642613958814264,signal,goods,3
2017-09,2018-09,2018-10-09 09:00:00,-0.7642613958814264,signal,goods,3
2017-10,2018-10,2018-11-09 09:00:00,-1.0294744489432657,signal,goods,3
2017-11,2018-11,2018-12-10 09:00:00,-1.0304675773903866,signal,goods,3
2017-12,2018-12,2019-01-10 09:00:00,-0.7980116756691563,signal,goods,3
2018-01,2019-01,2019-02-13 09:00:00,-0.2665336945730741,signal,goods,3
2018-02,2019-02,2019-03-11 09:00:00,0.799073042938632,signal,goods,3
2010-01,2011-01,2011-02-09 09:00:00,-0.15317006960631313,core,own,3
2010-02,2011-02,2011-03-09 09:00:00,0.007282861731887913,core,own,3
2010-03,2011-03,2011-04-11 09:00:00,0.04617046776093385,core,own,3
2010-04,2011-04,2011-05-10 09:00:00,0.055747113423807365,core,own,3
2010-05,2011-05,2011-06-09 09:00:00,0.05992516163655562,core,own,3
2010-06,2011-06,2011-07-12 09:00:00,0.05501457473398369,core,own,3
2010-07,2011-07,2011-08-09 09:00:00,0.004705900427102026,core,own,3
2010-08,2011-08,2011-09-09 09:00:00,0.0300207880796155,core,own,3
2010-09,2011-09,2011-10-10 09:00:00,0.09895809698107753,core,own,3
2010-10,2011-10,2011-11-09 09:00:00,0.18460354485143515,core,own,3
2010-11,2011-11,2011-12-09 09:00:00,0.20148392731841114,core,own,3
2010-12,2011-12,2012-01-09 09:00:00,0.14737139755055,core,own,3
2011-01,2012-01,2012-02-16 09:00:00,0.05498006837354846,core,own,3
2011-02,2012-02,2012-03-09 09:00:00,0.01763264498055329,core,own,3
2011-03,2012-03,2012-04-10 09:00:00,0.053371675950749445,core,own,3
2011-04,2012-04,2012-05-10 09:00:00,0.08890236582833316,core,own,3
2011-05,2012-05,2012-06-11 09:00:00,0.028412828074823097,core,own,3
2011-06,2012-06,2012-07-11 09:00:00,0.10866890275455861,core,own,3
2011-07,2012-07,2012-08-09 09:00:00,-0.020517747054029728,core,own,3
2011-08,2012-08,2012-09-10 09:00:00,-0.10374313955481469,core,own,3
2011-09,2012-09,2012-10-09 09:00:00,-0.03727711046658433,core,own,3
2011-10,2012-10,2012-11-09 09:00:00,0.054319710170585095,core,own,3
2011-11,2012-11,2012-12-10 09:00:00,-0.042954040474859706,core,own,3
2011-12,2012-12,2013-01-09 09:00:00,-0.1065032987062491,core,own,3
2012-01,2013-01,2013-02-11 09:00:00,-0.06591030192636582,core,own,3
2012-02,2013-02,2013-03-11 09:00:00,0.005457677193222828,core,own,3
2012-03,2013-03,2013-04-09 09:00:00,0.011295053477597912,core,own,3
2012-04,2013-04,2013-05-10 09:00:00,0.04636163637908894,core,own,3
2012-05,2013-05,2013-06-10 09:00:00,-0.15351728470669648,core,own,3
2012-06,2013-06,2013-07-09 09:00:00,-0.14186617100886068,core,own,3
2012-07,2013-07,2013-08-09 09:00:00,-0.1712425270492991,core,own,3
2012-08,2013-08,2013-09-09 09:00:00,-0.06455880413448739,core,own,3
2012-09,2013-09,2013-10-09 09:00:00,0.0019798239066277645,core,own,3
2012-10,2013-10,2013-11-11 09:00:00,0.08017048427683271,core,own,3
2012-11,2013-11,2013-12-09 09:00:00,0.05132987305071729,core,own,3
2012-12,2013-12,2014-01-09 09:00:00,0.14626734050329207,core,own,3
2013-01,2014-01,2014-02-12 09:00:00,0.12103827882200209,core,own,3
2013-02,2014-02,2014-03-10 09:00:00,0.09025809102345775,core,own,3
2013-03,2014-03,2014-04-09 09:00:00,0.059918961142716304,core,own,3
2013-04,2014-04,2014-05-12 09:00:00,0.1575097408957778,core,own,3
2013-05,2014-05,2014-06-09 09:00:00,0.08186259958133692,core,own,3
2013-06,2014-06,2014-07-09 09:00:00,0.24413674196705892,core,own,3
2013-07,2014-07,2014-08-11 09:00:00,0.1511075016287274,core,own,3
2013-08,2014-08,2014-09-09 09:00:00,0.17163925813557618,core,own,3
2013-09,2014-09,2014-10-09 09:00:00,0.11360649148821003,core,own,3
2013-10,2014-10,2014-11-10 09:00:00,0.185457138176783,core,own,3
2013-11,2014-11,2014-12-09 09:00:00,0.053879595213793346,core,own,3
2013-12,2014-12,2015-01-09 09:00:00,0.15855325721140082,core,own,3
2014-01,2015-01,2015-02-09 09:00:00,0.15730319198485487,core,own,3
2014-02,2015-02,2015-03-09 09:00:00,0.13392171429873523,core,own,3
2014-03,2015-03,2015-04-09 09:00:00,0.003911627492880196,core,own,3
2014-04,2015-04,2015-05-12 09:00:00,0.004112753606026032,core,own,3
2014-05,2015-05,2015-06-09 09:00:00,-0.02000496505173098,core,own,3
2014-06,2015-06,2015-07-09 09:00:00,0.14332558036858903,core,own,3
2014-07,2015-07,2015-08-10 09:00:00,0.00901692507858412,core,own,3
2014-08,2015-08,2015-09-09 09:00:00,0.045577713525777275,core,own,3
2014-09,2015-09,2015-10-09 09:00:00,0.038022535333882446,core,own,3
2014-10,2015-10,2015-11-09 09:00:00,0.10603289651459445,core,own,3
2014-11,2015-11,2015-12-09 09:00:00,0.07281871346891698,core,own,3
2014-12,2015-12,2016-01-12 09:00:00,0.14721371367643787,core,own,3
2015-01,2016-01,2016-02-12 09:00:00,0.0021869019754275215,core,own,3
2015-02,2016-02,2016-03-09 09:00:00,-0.015117948415536597,core,own,3
2015-03,2016-03,2016-04-11 09:00:00,-0.10352774038093591,core,own,3
2015-04,2016-04,2016-05-10 09:00:00,-0.01756765342424013,core,own,3
2015-05,2016-05,2016-06-09 09:00:00,-0.043227703182987715,core,own,3
2015-06,2016-06,2016-07-12 09:00:00,-0.07892925108571988,core,own,3
2015-07,2016-07,2016-08-09 09:00:00,-0.03349725463704134,core,own,3
2015-08,2016-08,2016-09-09 09:00:00,-0.06877337028993938,core,own,3
2015-09,2016-09,2016-10-10 09:00:00,0.009582356614733573,core,own,3
2015-10,2016-10,2016-11-09 09:00:00,0.0791611963423487,core,own,3
2015-11,2016-11,2016-12-09 09:00:00,0.1015989074533186,core,own,3
2015-12,2016-12,2017-01-10 09:00:00,0.26042525120548515,core,own,3
2016-01,2017-01,2017-02-10 09:00:00,0.17060186858258908,core,own,3
2016-02,2017-02,2017-03-09 09:00:00,0.27637876336882894,core,own,3
2016-03,2017-03,2017-04-10 09:00:00,0.15346574510986408,core,own,3
2016-04,2017-04,2017-05-10 09:00:00,0.11376038682678888,core,own,3
2016-05,2017-05,2017-06-09 09:00:00,0.1025943661971728,core,own,3
2016-06,2017-06,2017-07-12 09:00:00,0.042253958105694794,core,own,3
2016-07,2017-07,2017-08-09 09:00:00,0.11109519259305324,core,own,3
2016-08,2017-08,2017-09-11 09:00:00,0.010869953857218811,core,own,3
2016-09,2017-09,2017-10-09 09:00:00,0.11139688974725759,core,own,3
2016-10,2017-10,2017-11-09 09:00:00,0.09925457110305239,core,own,3
2016-11,2017-11,2017-12-11 09:00:00,0.015293299662208265,core,own,3
2016-12,2017-12,2018-01-10 09:00:00,-0.04759303910484704,core,own,3
2017-01,2018-01,2018-02-14 09:00:00,-0.2229296682611498,core,own,3
