period,a6_11,a6_12,a6_13,a6_14,a6_18,a6_20,a6_22,a6_23,a6_25,a6_26,a6_29,a6_32,a6_36,a6_38,a6_43,a6_44,a6_45,a6_46,a6_47,a6_48,a6_49,a6_53,a6_54,a6_55,a6_56,a6_57,a6_58,a6_59,a6_60,a6_61,a6_64,a6_65,a6_66,a6_69,a6_70,a6_72
2016-04,4.300273043230523,91.6652854,102.90546400693844,0.4329722866303973,106.4,1.9,,0.0010015023370897325,23862.940204,-0.2999999999999971,2.2,31.1,-0.5,-22.1,-4.599999999999994,-4.5,0.0010411245084105403,0.0049529571288484675,0.00798407434822046,0.0,0.010885807645251155,0.4263131969604493,0.29,0.05,0.0006162062431807058,0.00685045901983905,0.005457370347809132,0.005930147689948484,43.33952380952381,0.01690203795398304,0.05987488771201166,13.879047619047618,46.66,1.990099338768655,1.7963129531479318,13.3
2016-05,4.177789661142846,89.51807145,109.6823415175475,0.3734718960977486,106.1,0.9,,0.005988041844622316,16877.21093,0.4000000000000057,-0.2999999999999998,32.6,0.9000000000000021,-24.8,-7.200000000000003,-4.700000000000003,0.004153692368693562,0.008853968317254157,0.002977669693924767,0.0,0.0,0.4627860842063209,0.29,0.05,0.0008210181085166468,-0.0027128224547876556,-0.001919260440569559,0.007125137152421246,47.64681818181818,0.07375311234496795,0.05538563643400107,14.941363636363636,50.825,1.958126069705387,1.7359259367912767,16.0
2016-06,4.113537470687536,92.86319796,105.15819463187884,0.5643391565674012,107.1,1.7,,0.0009945301665084116,20044.633478,0.7000000000000028,-0.5,32.6,0.1999999999999993,-24.7,-7.099999999999994,-4.799999999999997,0.002070394114308094,-0.002942621054197403,0.003956483895073859,0.0,0.0,0.4544689314408736,0.29,0.05,-0.0031852069056581556,-0.0033741528610624627,0.004116393832230614,0.008205174981011254,49.92727272727272,0.09284296056951602,0.0852465273698817,16.395000000000003,52.83636363636364,1.9459446154394011,1.7538378613872252,12.9
2016-07,4.107198627518248,91.29454379,,0.5308002186637202,106.8,1.4,,0.005946499187726495,-209.23718,0.2000000000000028,1.9,33.3,-0.8000000000000007,-22.1,-6.799999999999997,-4.0,0.0,0.004899568841159052,-0.00296589441337769,0.0,0.0,0.3653224329255757,0.29,0.05,-0.0004117344371081799,0.00435161696278108,0.016896916048043664,0.0064420630503434495,46.53476190476191,0.018189907351100043,0.002842148970733094,16.69595238095238,50.62571428571428,1.9923076923076928,1.792857142857143,14.7
2016-08,4.1050009361051085,92.84972182,108.03508275569386,0.5882255890169985,106.0,1.4,,-0.0009886308269395627,7325.445303,-0.0999999999999943,0.5999999999999996,32.8,0.6999999999999993,-22.9,,-3.956043956043953,-0.0010346612407756695,0.000977039647826139,0.0,0.0,0.0,0.287335661780316,0.29,0.05,-0.0010300783770311739,-0.00010855995234049232,0.0027913019828460506,0.007613987237256481,47.15913043478261,-0.07471346543800106,-0.04233805882200392,15.493999999999998,50.08608695652174,1.9923601409997236,1.8165089165912751,6.4
2016-09,4.044598679477383,91.95890715,95.62951082598236,0.6217416286405593,106.9,0.8,,0.0,19370.985594,0.0,-0.6999999999999993,33.9,-0.09999999999999787,-27.8,-6.900000000000006,-3.4000000000000057,0.0020682530640590002,-0.006859409550893147,0.0,0.0,0.0,0.2524277523077102,0.29,0.05,0.0011330278803907134,-0.0008689041493781247,0.01381499692533339,0.007234587325555708,47.24045454545455,-0.03241477239308432,0.028136577406826735,14.99981818181818,50.287272727272736,2.007692307692308,1.9,11.9
2016-10,3.947480177490003,93.34506198,100.37914691943128,0.9296995498770564,107.7,3.3,,0.0009886308269395627,14698.544828,0.9000000000000057,-1.1000000000000005,36.0,3.0,-24.7,-3.4000000000000057,-2.4000000000000057,0.005151994909427415,0.0029455102297566427,0.0039525743158232984,0.0,0.0,0.371229060760498,0.29,0.05,-0.00041186162031969786,-0.0008696598004354072,0.004859997139302408,0.008130076036746203,51.387619047619054,0.08463042551913524,0.04493733610250117,16.32452380952381,54.2447619047619,1.94,1.9254246773886927,13.3
2016-11,3.876763715187996,93.15892765,105.6706966033391,1.2007702045450277,107.9,1.7,,-0.008933061885475269,8327.656138,0.7999999999999972,2.6000000000000005,39.0,0.6999999999999993,-23.8,-3.799999999999997,-1.7000000000000028,0.001027221456530114,-0.0019627091678486863,0.0009857073247587778,0.0,0.0,0.548618181806292,0.29,0.05,0.0007206465540683382,0.003690842227155322,0.004898094643781548,0.007796239269524108,47.07863636363636,0.034540215986494704,0.05987928155967748,16.89822727272727,53.283636363636376,2.021428571428572,1.9500000000000004,18.6
2016-12,3.823628818376385,92.75964076,113.54383715338996,1.234944493505185,109.4,1.7,,0.008933061885475269,-8356.731485,1.2999999999999972,0.2999999999999998,39.2,-1.3000000000000007,-27.4,-3.5999999999999943,-1.2999999999999972,0.005120338887975251,-0.002951305634580237,0.0009847366625397314,0.0,0.0,0.5256737094891261,0.28,0.05,-0.006815391932303072,-0.003473356362879265,-0.034044712090192775,0.005466839440682492,54.91619047619048,0.01170226404784458,0.09087099494230111,17.097136363636363,57.12045454545454,2.0142857142857142,1.9866666666666668,19.9
2017-01,3.750776066086928,94.99001939,111.92488262910798,1.441334866830684,109.1,0.8,,-0.009930568202601187,23256.596269,1.0999999999999943,-3.0,38.7,2.8000000000000007,-26.5,-4.700000000000003,-0.4000000000000057,0.00712471207212495,-0.0019723872272043863,0.025268594174884917,0.001988072225386439,0.009794397592287396,0.4666545153115012,0.28,0.05,0.00020721094147901908,0.001303922818669534,0.007477022430222746,0.003263261608829282,55.44761904761905,0.04969731378438613,0.15174815645766782,17.968285714285713,57.04045454545455,2.036666666666666,2.001875,23.4
2017-02,3.6416075733091415,96.04971323,102.9273392577104,1.4070117318364723,109.1,2.0,,0.007952328190495628,22607.73095,0.4000000000000057,-0.9000000000000004,34.5,-0.8999999999999986,-22.9,-3.0,2.0999999999999943,0.0040485885260004295,-0.006934153588998626,-0.0009601536983430137,0.0,0.0,0.6258324890289308,0.28,0.05,-0.00082910150878579,-0.0009777826842354287,0.0072116697520101525,0.004306939364855822,55.996500000000005,-0.011972110428762672,0.061283828031208465,17.754450000000002,56.218500000000006,1.9719045276747635,2.093723505775168,24.8
2017-03,3.5202282160170952,95.77478914,109.7,1.4700102803584851,110.4,4.4,,0.00296589441337769,27435.436527,-0.2000000000000028,-1.0999999999999999,31.9,0.29999999999999716,-22.2,-0.7999999999999972,3.0999999999999943,-0.0010106115059231868,0.008906540816203012,-0.0019230775157419444,0.0,0.0,0.8706677960006051,0.28,0.05,-0.00010368603876731441,0.0023884497295192375,0.014557420812771227,0.0073841448114144725,52.53869565217391,-0.0730176066368795,-0.003962276497937123,16.50426086956522,53.18565217391304,1.987142857142857,2.024666666666667,26.6
2017-04,3.4160051429867275,98.89601263,93.53841831717938,1.0914433016497087,112.1,4.7,,0.005905528974041729,14901.165693,-0.5999999999999943,1.4000000000000001,36.2,-3.299999999999997,-21.9,3.4000000000000057,3.0,0.0030287756621607542,0.002951305634580237,0.003842463901545301,0.0,0.0,0.9564805718655056,0.29,0.05,0.006099155724237804,0.0028153781455078075,0.017881299046219823,0.005840290271017068,53.81894736842106,0.012637083962514062,-0.03766584017829966,16.714150000000004,54.7495,1.9330770846491951,2.001338590676004,17.8
2017-05,3.31928814984737,100.15593299,101.8085240925762,1.298688046573652,111.2,4.2,,-0.0009818361122571062,16179.342867,-1.4000000000000057,-1.5,36.4,-1.6000000000000014,-22.5,8.599999999999994,3.200000000000003,-0.0050530678513913685,0.005876608488985191,0.0,0.0,0.0,0.7441011181955489,0.3,0.05,0.011272921181193496,0.016834150822972127,0.008408190483955025,0.008419143713084054,51.39043478260869,-0.017056764776888667,-0.07201373636002617,16.431478260869568,52.35565217391304,1.93125,2.0375,19.0
2017-06,3.2069142956443755,96.62570023,98.31741052331384,1.235637689708905,112.7,5.1,,0.004899568841159052,20705.839937,-1.9000000000000057,1.4,36.1,2.0,-19.2,12.599999999999994,2.299999999999997,-0.007117467768863683,0.0029254043291055964,-0.000959232687460343,0.0,0.0,0.7652508391917837,0.3,0.05,0.008119399116729653,0.014252022707201384,-0.008651797934344785,0.008102187353234314,47.55363636363636,-0.027624898233578943,-0.06717007253204321,15.983772727272726,49.63545454545454,1.979017566902368,2.119884360915258,28.4
2017-07,3.0725737219179043,96.38764946,,1.193457885461703,113.3,3.4,,0.005847969882422532,-1944.036355,-1.0999999999999943,0.10000000000000009,36.4,0.6000000000000014,-20.8,13.0,1.0999999999999943,-0.0020429016298004754,-0.0029254043291055964,-0.0009601536983430137,0.0,0.0,0.899643604744359,0.31,0.05,0.010357576631619736,0.014878285169198868,0.009884821635331775,0.006134916235570387,49.14857142857144,-0.003797435907529234,-0.1003006609103918,15.92319047619048,51.04904761904762,1.9666666666666663,2.1333333333333333,27.2
2017-08,2.9415824878198635,98.73399763,104.66151630221292,0.695976456032103,112.3,2.7,,0.0009713453896322832,4915.625696,-0.4000000000000057,0.6000000000000001,36.5,2.599999999999998,-17.3,,1.144164759725408,0.0020429016298004754,-0.000977039647826139,0.0,0.0,0.0,0.834371951851223,0.46,0.25,0.0022982773044200044,0.0010322048810769147,0.006952699715650823,0.007578130801604743,51.87,0.017237358944638626,0.0037697140084056446,16.20004347826087,52.12913043478261,1.95975057312228,2.137047678269317,27.5
2017-09,2.834759455661934,99.59389979,103.77358490566036,0.4771736054816665,112.6,5.1,,0.0,18708.770061,0.2999999999999971,0.39999999999999947,37.2,-3.5,-16.1,12.5,1.4000000000000057,0.004073325387635052,-0.0009779951879771431,-0.0009610764795509041,0.0,0.0,0.9710900949172976,0.47,0.25,-0.00039932115934426804,0.00041258381193820526,0.0032841016563658343,0.004415952548971092,55.51476190476191,0.04629845262407706,0.060026933164890384,16.967714285714287,54.90047619047618,1.9794788767702056,2.17352284809894,31.7
2017-10,2.753102764409437,97.94152459,104.61351679481992,0.5711024496906821,113.6,0.4,,-0.00291687129512308,9094.342948,-0.5,3.2,36.2,2.6999999999999993,-16.4,10.799999999999995,1.7000000000000028,0.0,0.0,0.0009610764795509041,0.0,0.0,1.4454828371949633,0.58,0.25,0.008550459729265825,0.013724099062377704,-0.013361474346002211,0.006801596546036848,57.64909090909091,0.013253394292850995,0.06038448427029408,17.194090909090907,56.53999999999999,2.0456814990628445,2.154433387342839,27.2
2017-11,2.685484796168554,100.48811418,95.3282484336693,0.9267868319258532,114.1,4.8,,-0.006839303650242101,11264.324322,-0.2999999999999971,-1.3999999999999995,36.9,-0.5999999999999979,-15.1,8.299999999999997,1.0999999999999943,-0.0010167769050868358,0.001955034835803282,0.0,0.0,0.0,1.6812834325190964,0.74,0.5,0.003656311203110718,0.008709797819201448,-0.0034451356864835248,0.007021091410141622,62.86590909090907,0.053089998009767214,0.06196620242434869,18.13159090909091,58.68818181818183,1.9191331257131852,2.121414452164021,22.8
2017-12,2.6171437377358537,101.88859988,88.94692264257482,1.24921178308588,114.9,2.5,,0.006839303650242101,-3658.790989,0.4000000000000057,-1.4000000000000004,38.4,-0.40000000000000213,-13.5,10.700000000000005,0.9000000000000057,0.003047234455468839,-0.001955034835803282,0.0,0.0,0.0,1.5034906217675468,0.76,0.5,-0.001480677433542965,-0.004345416367317334,-0.003778828658113298,0.005371509547213549,64.09200000000001,0.019100289460245,0.0013119664071749026,18.48123809523809,59.72571428571428,1.974721020786675,2.075176339449619,23.2
2018-01,2.545114174953166,101.12594325,101.42617449664432,1.436346740434686,115.5,2.5,,-0.009784813879998744,20145.584363,-0.5999999999999943,-2.7,39.2,1.2000000000000028,-14.4,8.099999999999994,0.7000000000000028,0.005058179727353007,-0.000978952598984506,0.021853601286620616,0.009881503329997265,0.018349138668196652,1.765921387089816,0.81,0.5,0.00463214744385354,0.008069440599691724,-0.0029792559410459774,0.0038307263617483045,69.07863636363636,-0.052461269400108534,0.020082904695602366,17.536681818181815,63.43391304347826,1.9145653881947864,2.106925495775073,23.0
2018-02,2.479628248093973,98.94752961,93.83781953614356,1.25113890864386,114.5,1.6,,0.004904374715089865,18319.648512,-0.2999999999999971,-0.6000000000000001,38.5,1.5999999999999979,-8.4,7.200000000000003,0.5,-0.004044494896506379,0.009746665852294889,0.004688241123455228,0.0,0.0,1.8181033412170409,0.91,0.75,0.0012774531290595803,0.0038102923869134386,0.010700804804432806,0.003866274347380738,65.73049999999999,-0.04795835838859208,-0.0013164751883714132,16.715500000000002,60.884,2.0375,2.1125000000000003,22.2
2018-03,2.424520797316678,100.16015134,92.90820703460108,0.849552222446009,113.0,0.1,,0.007797310460031959,16972.800467,0.4000000000000057,3.7,34.0,-1.0999999999999979,-6.6,3.200000000000003,-0.2999999999999971,0.003034903695153801,-0.0019417481829107075,0.0028024306057021775,0.0,0.0,1.8143292328607483,0.9,0.75,-0.0014741293023750046,-0.0029065417605567134,-5.989166659503553e-05,0.0059930742880283105,66.71952380952382,0.0178149739354847,-0.04671247307920978,17.015954545454544,62.4109090909091,2.019766089743896,2.1128671949913747,21.6
2018-04,2.358272341374428,98.76361415,105.27106172097912,0.4200839665304381,113.0,4.6,,0.0019398648178263755,15485.764058,0.0,0.6999999999999993,36.3,2.3999999999999986,-4.5,1.5999999999999943,0.0999999999999943,0.0020181641562375674,-0.010747538723581584,0.0,0.0,0.0,1.7370595537414557,0.9,0.75,0.0017686945752597438,0.002806456688161596,0.009046117759840655,0.006001773638928398,71.76238095238095,0.05983813782009939,0.04173985630274357,18.065238095238094,66.03,1.9961975219335573,2.1231868192248937,22.4
2018-05,2.290951145886228,101.39901576,93.97515527950311,0.5459301359370388,112.6,1.8,,0.010602508959264512,6734.740655,1.7000000000000028,-2.3999999999999995,36.3,-1.8999999999999986,-6.7,-1.9000000000000057,0.0,0.010030174359936694,0.022341871504501398,0.003724399090982544,0.0,0.0,1.8859829968625028,0.91,0.75,-0.008082843414222829,-0.012286156561010841,0.008625485804987676,0.007599109298698892,77.00652173913043,0.11396984624123796,0.17987844817509402,20.24604347826087,72.35739130434781,1.9562626690862768,2.077620506598386,26.6
2018-06,2.263454996680668,103.10094747,97.83901377810008,0.8015170762544774,112.5,2.0,,0.0009583134418118533,13241.333151,1.2999999999999972,0.6999999999999997,36.8,-0.7000000000000028,-5.7,-4.200000000000003,1.5,0.005970166986504211,0.004791576009899323,0.0037105793965359624,0.0,0.0,2.1355740123349145,1.16,1.0,-0.0016839189754911388,-0.0014195905851872581,0.015897231755786834,0.007567989030444977,75.94142857142857,-0.003973179537488214,0.18546969712195643,20.165761904761904,72.42809523809522,1.9768750707004623,2.11133210852135,25.0
2018-07,2.274746904859601,103.25793604,,0.8898210596774583,113.4,1.9,,0.0076336248550710195,-8228.370276,0.5999999999999943,-4.2,36.9,-3.1999999999999993,-3.8,-4.400000000000006,3.4000000000000057,0.002971770389157413,0.0,0.0009254975209422867,0.0,0.0,2.112394855006704,1.22,1.0,0.004549958393481823,-0.00010147648291169986,0.01070465544696475,0.006286460886059331,74.95181818181818,0.035730324423540516,0.05748028793951432,20.899318181818185,73.3190909090909,1.9869102170155504,2.1156161988729054,26.3
2018-08,2.2973202322613,100.79790304,90.99211810334045,0.5483304803340711,112.8,2.1,,0.0,-6763.54735,-0.0999999999999943,-0.3,37.7,-2.3000000000000007,-2.4,,3.393665158371051,0.0009886308269395627,0.0009555662456683933,0.0,0.0,0.0,2.1390103725930927,1.5,1.25,0.006198062047688246,0.007582303929686063,0.008401322586447435,0.007555049625342036,73.84173913043479,0.05559347863599573,0.0318490181239382,22.094086956521743,73.02478260869565,2.0059158237678845,2.1770521063347505,28.7
2018-09,2.31303815171111,101.91531413,90.61279461279462,0.111639437304437,112.7,0.5,,0.000950118836319902,10720.255436,-0.0999999999999943,2.2,38.8,5.100000000000001,-2.3,-2.0999999999999943,3.299999999999997,0.0029600416284765174,-0.0009555662456683933,0.0,0.0,0.0,2.1377000835110844,1.7,1.5,0.004306133097492726,0.0025147123849054154,0.012264596435453967,0.005707878497553054,79.1095,0.1304023879320786,0.058826421690725134,25.1715,76.73400000000001,1.9947950712732112,2.1472106997916223,34.4
2018-10,2.298297011957609,100.64353518,98.03997421018695,-0.0658532546035105,111.2,2.9,,0.0009492169673324113,-645.318812,0.7999999999999972,0.7999999999999998,38.2,-1.5,-1.8,-0.4000000000000057,3.200000000000003,0.006872879287762146,0.00381679852670036,0.0,0.0,0.0,2.1402872595977787,1.81,1.5,-0.006761085967902147,-0.011112347907553222,0.01281140014852511,0.008616519122078614,80.62956521739132,-0.01798017629527804,0.21832632090384188,24.72295652173913,79.08826086956522,1.9705882352941175,2.141176470588236,31.0
2018-11,2.239524228761669,101.28609338,97.55679382768967,-0.0433116583552216,112.3,2.2,,-0.011450506787995529,17097.535166,0.0999999999999943,0.3999999999999999,42.8,1.6999999999999993,-0.3,0.9000000000000057,3.9000000000000057,-0.000978952598984506,0.0,0.0,0.0,0.0,2.0739881539587546,2.02,1.75,-0.0012789612644059645,-0.006829444005275853,-0.007838854553803287,0.007086343394931305,65.94909090909091,-0.07355112462508817,0.030598044357512268,22.969818181818184,65.7140909090909,2.0242493154630234,2.1687523713019363,32.0
2018-12,2.175156813069244,101.94088182,99.12712267893986,0.1379892607824611,110.2,-0.5,,0.0019175461292721963,-4614.601537,-1.2999999999999972,-1.7999999999999998,40.7,0.8000000000000007,0.1,0.7000000000000028,3.9000000000000057,-0.010832208329359716,0.0,0.0,0.0,0.0,2.013129785038817,2.01,1.75,-0.0011820332345555684,0.006829444005275853,-0.022097428315277057,0.00294938797705413,57.6745,-0.018936071893955297,-0.2614071050786253,22.53895238095238,58.58952380952381,2.0130003734980755,2.158038088324349,30.2
2019-01,2.1442941355695035,100.3269111,100.54590570719604,-0.0290962596646525,109.2,4.1,,-0.009624713374210003,16978.191214,-0.5999999999999943,-1.8,38.8,-4.399999999999999,2.9,3.4000000000000057,2.4000000000000057,0.009852296443011,0.0075901692666757725,0.027373972000422242,0.034786116085415486,0.028303776162851513,1.852509175232396,1.99,1.75,0.003934689317914852,0.011714939067696939,0.012986908649889273,0.002615882719059215,60.2409090909091,-0.096224676735988,-0.3064620742096811,20.47122727272727,60.270434782608696,2.012840595647403,2.121994471484459,37.1
2019-02,2.122239692936825,100.55720596,109.9945877683565,-0.1055267222694824,108.7,5.2,0.05505977718302746,0.004823936030852849,15511.901214,0.5,-1.2,39.4,-2.400000000000002,-0.4,4.400000000000006,2.9000000000000057,0.002936859673310366,0.014078130212453743,0.02489017380755243,0.0,0.0,1.7583704313316348,2.02,1.75,-0.00334349805032641,-0.005335493605613806,-0.005101990842323545,0.0023053002331465677,64.4315,-0.02545542602350448,-0.1058701083910506,19.9567,63.26700000000001,2.0357036005166056,2.180037761083241,32.8
2019-03,2.070671138909327,100.9857531,111.43428747306862,-0.1768334551048632,107.2,4.5,0.13353139262452274,0.004800777343357154,15754.670024,-0.0999999999999943,1.5,35.7,-1.1999999999999993,3.5,8.200000000000003,3.5999999999999943,0.004875680063483934,0.008352716775728908,0.012216556821876168,0.0,0.0,1.8161059915233804,2.02,1.75,0.0002954646202617539,0.0011097100760490974,0.004508527985549904,0.004987339644003441,67.02761904761904,-0.059394022951196224,-0.018141585958456607,18.805904761904763,64.90714285714286,1.9306592427935547,2.101499045006278,32.9
2019-04,2.025762638809872,102.51979506,105.53495007132668,0.2712950698959811,106.2,0.9,-0.1885911698075502,0.009532960658723333,15873.840181,0.5999999999999943,-0.5,36.3,-0.6999999999999993,3.7,8.099999999999994,3.799999999999997,0.00678625968435842,0.011029523575499134,0.0,0.0,0.0,1.8225377125930795,2.05,1.75,0.0021640771774462664,-0.004446248230270733,0.006756412926957722,0.005026532276783513,71.62857142857142,0.04859586165269514,0.10855203073495712,19.742363636363635,67.34772727272728,1.961326359721972,2.0623062117511,36.1
2019-05,2.022722165374126,104.39729826,103.87309980171844,0.7236705881002955,106.1,1.4,-0.23262229526875333,0.002842256768929907,24158.087608,0.2999999999999971,-2.3,31.7,0.5,3.0,9.400000000000006,4.299999999999997,0.004819286435949088,0.0018264845260347329,0.005190323070692671,0.0,0.0,1.8551298497299924,2.19,2.0,0.002747524052013617,0.003538395240091141,0.003598099031396629,0.00632633316407194,70.30304347826088,-0.034429216904826365,0.18650163329195135,19.074217391304344,65.10826086956521,1.9216741008976763,2.0089480356823053,37.4
2019-06,2.0326646582092813,99.73463331,111.22146457159798,0.7508026645901698,103.2,4.4,0.19415601444095731,0.002834201235875078,16961.739932,-1.4000000000000057,-1.2999999999999998,31.1,-0.40000000000000036,4.1,10.5,3.799999999999997,-0.006753523015779805,0.001823154561514606,0.0,0.0,0.0,1.581959724597931,2.17,2.0,0.0043023435876179406,0.009441612926281095,-0.00254327888371364,0.0055412437362676314,63.038,-0.04775421759976517,0.03746483193374733,18.18475,60.1625,1.9980399750424305,2.0824633864769564,34.0
2019-07,2.026764109467828,99.76494832,,0.1903427799666234,100.5,3.0,-0.5306282510621703,0.0037664827954770885,-1742.58353,-0.4000000000000057,-0.10000000000000053,30.6,1.799999999999999,-0.1,12.099999999999994,2.0999999999999943,-0.0009685230781304455,0.0009103323341461689,0.0,0.0,0.0,1.36268252517469,2.16,2.0,-0.0020510824204853506,0.0006995453240854488,0.011068620570025445,0.006213933050545961,64.21478260869567,0.013297353713383586,-0.13643688179118257,18.42817391304348,61.95739130434782,2.0229233227274763,2.0571174323598957,33.9
2019-08,2.0214555292513885,100.1634793,101.374759417102,-0.5726221553268995,100.6,3.6,0.2363887780642302,-0.0009402915596421479,9233.11637,0.5,-0.39999999999999947,34.7,0.6000000000000014,-1.4,,2.0787746170678245,0.0009685230781304455,0.003633064849880796,0.0008624407606587781,0.0,0.0,0.9856100679154832,2.14,2.0,-0.002741337138715494,-0.003001503003756234,0.011920707455590929,0.005418162267062598,59.50181818181818,-0.05633999603236939,-0.04609670482463213,17.41863636363636,57.36909090909091,2.0044035982571264,2.204949599359182,36.9
2019-09,2.047552344456132,100.36345583,111.77345027501116,-0.8968147379308034,99.9,3.7,-0.17185025692665912,-0.0009411765400635375,20041.944534,0.2999999999999971,3.8,32.7,-3.0,-2.3,4.099999999999994,2.0999999999999943,0.0009675859487359162,-0.003633064849880796,0.0,0.0,0.0,1.2421100553603397,2.16,2.0,-0.004914014802428923,-0.006534328351612828,0.006376780389580006,0.005044208730545563,62.28714285714287,0.024817565454771096,-0.056399097501031115,17.856333333333332,58.79285714285714,2.021428571428572,2.2000000000000006,35.3
2019-10,2.0907861171227147,100.48291039,99.82901486255426,-0.7308457437598932,99.9,2.2,0.14518200984449803,0.0009411765400635375,8966.978918,-0.4000000000000057,-3.0,32.9,-3.200000000000001,0.2,2.0,1.9000000000000057,-0.002905571051414313,-0.0018214941283911656,0.0008616975974815588,0.0,0.0,1.319785679522428,2.18,2.0,0.003344155767309509,0.006333907467086064,0.0049151025122142755,0.005761853812973783,59.63217391304347,-0.03160902899240314,0.005122678387133317,17.30073913043478,57.57434782608695,2.0060378757214696,2.27307551693115,33.0
2019-11,2.127414474596979,98.8588749,102.60691271236088,-0.4090156893660162,101.4,3.2,0.10265415406008316,-0.008502649240639926,12181.600904,-0.2000000000000028,-0.7000000000000002,35.6,5.4,-1.0,0.4000000000000057,0.9000000000000057,-0.0009704027932784243,0.003639676447448892,0.0008609557139651614,0.0,0.0,1.467442371932983,2.18,2.0,0.0016678934452762917,0.006592771856492874,0.0011178069427053572,0.006111094008435458,62.7095238095238,-0.055406469404677416,-0.007134217455761038,16.368238095238095,57.68666666666667,2.0054602988450174,2.340353211292749,33.8
2019-12,2.1440496866014924,98.79983765,116.21837976304836,-0.047546523129181,102.4,2.5,-0.05001042057466143,0.005676458004804985,-8224.769958,-0.2999999999999971,0.5,32.3,-2.1999999999999993,-0.6,-2.0999999999999943,0.9000000000000057,0.0009704027932784243,0.004531045359600583,0.0008602151068073383,0.0,0.0,1.5131485183461504,2.18,2.0,0.0,0.0007961783860066518,-0.019567956420981858,0.004913020636852394,65.17380952380954,-0.12448478085645354,-0.003663530383593794,14.452363636363636,58.79681818181819,1.9946555776800363,2.32602022032902,29.7
2020-01,2.1213902174930617,99.7327172,113.4254689042448,-0.0873332057555378,104.7,1.9,-0.19782574332991976,-0.008526816229161405,16738.56764,-0.7999999999999972,-4.4,33.8,5.099999999999998,-4.1,-3.700000000000003,2.0999999999999943,0.012530284425624316,0.00989661698692057,0.009413847869377712,0.06079219617795051,0.05254832046624358,1.617677155026522,2.16,2.0,0.009366835974232046,0.01833466835404618,0.0033629678820794595,0.003229403081963511,63.67272727272727,0.07757447214066504,0.05091376000461312,15.618130434782609,57.87347826086957,1.9832680803572025,2.213121600490312,32.0
2020-02,2.0652644863136964,101.01752041,104.21587926509186,0.2942578026087732,104.6,2.6,-0.6325225587435105,0.005692614993286327,19659.673504,-1.2999999999999972,2.1000000000000005,26.4,5.600000000000001,-6.0,-2.9000000000000057,2.4000000000000057,-0.006727560213056982,0.0026821652199391366,0.0,0.0,0.0,1.4695109921455385,2.38,2.25,0.0023280639091822763,0.008364993820975997,-0.0006563830388124359,0.004229075580113317,55.4775,-0.07411484610249364,-0.048076194645196635,14.50245,55.0865,1.9624147741640685,2.2296147813139533,34.2
2020-03,2.009958551271246,89.36987792,85.96491228070175,-0.6441469390470748,91.7,1.6,-1.7833912195575383,0.0009456265480070059,-215.812485,2.9000000000000057,-4.1000000000000005,22.9,-6.800000000000001,-4.5,-3.799999999999997,1.4000000000000057,-0.004833262188019383,0.0035650661644970327,-0.002558636790324975,0.0,0.0,1.2845666777246656,1.03,1.0,-0.04144389764456502,-0.04355399373000424,0.03590735276933188,0.0040121448828323025,33.72909090909091,-0.12025243654963047,-0.206790693075522,12.859272727272725,43.1859090909091,1.8923076923076925,1.9307692307692308,35.9
2020-04,1.9797934220289533,70.02164655,95.07796610169493,-4.63745259880576,67.1,-4.5,-2.7042334025755093,0.003773589383639475,-24102.27164,1.7000000000000028,-23.4,-13.7,-17.7,-11.0,-4.200000000000003,0.4000000000000057,-0.004856736112949456,0.007092228309491411,0.03358837995537556,0.0,0.0,1.2780247891769416,0.9,1.0,-0.017728431715419823,-0.0260340623163291,0.004766386364064346,0.0024954487955142213,26.631428571428565,-0.018685063501185706,-0.36110555556375623,12.621227272727277,38.485454545454544,1.955257430407128,1.5831421995187325,40.3
2020-05,1.9810333443729369,80.83853333,97.17089333503247,-9.562521221593348,72.3,9.1,0.12835497458178224,0.0,-496.41924,-1.0999999999999943,2.4999999999999964,-20.7,7.5,-13.7,-2.5,-0.7999999999999972,0.0038872740884015045,0.0175135824927084,0.0008254230761668424,0.0,0.009661910911736626,0.9209441036826684,0.34,0.25,0.005637860251480831,0.0026962579851961266,-0.00393448974099897,0.004958624797819056,32.41190476190476,-0.03531120309221114,-0.1520459591386889,12.183333333333334,38.42238095238096,1.9241274989908304,1.6230260697336163,49.1
2020-06,1.9939391010303351,89.86216317,98.12318265926513,-10.705071810544784,81.5,4.6,0.5365151098813019,0.006569709223160913,33889.841236,-2.200000000000003,-2.4999999999999964,-6.7,5.6,-13.3,-2.700000000000003,-0.9000000000000057,-0.0009704027932784243,0.003466207976486224,0.0008247423147906829,0.0,0.0,0.8649005879696937,0.34,0.25,0.016423726830643304,0.028484392208549814,-0.007894788800925312,0.006913704785862507,40.77272727272727,0.00338811035195441,0.03785504650796567,12.22468181818182,42.99545454545454,1.9352941176470588,1.6269060606088512,44.9
2020-07,2.755820450781932,94.63866749,,-3.521266581902533,90.1,5.9,0.6602374464711471,-0.004688241123455228,13950.312671,-0.2999999999999971,28.4,2.5,0.9000000000000004,-13.1,-4.099999999999994,-0.0999999999999943,0.0009704027932784243,-0.003466207976486224,0.004934220537221812,0.0,0.0,0.8557808373121784,0.34,0.25,0.0067144612635923195,0.01021438882788317,-0.010424490414930432,0.007143379926024096,43.22217391304349,0.02511628223669682,0.10157389091093183,12.535608695652174,45.24695652173912,1.96822123224346,1.712650239262577,37.7
