sample,clock,model,omitted_report,n,mae,rmse,cnb_mae,cnb_rmse
reports_2024plus,report,STABLE_PIPELINE_R14B,2024-11-14,30,0.428060135515129,0.5971848679546508,0.30250059833334336,0.3909388786508669
reports_2024plus,report,STABLE_PIPELINE_R14B,2025-02-13,30,0.45889922392562504,0.6268444903197928,0.30555471411739266,0.3922294848696333
reports_2024plus,report,STABLE_PIPELINE_R14B,2025-05-15,30,0.4250721012367716,0.5918834388151751,0.2945912558175779,0.3739879602757048
reports_2024plus,report,STABLE_PIPELINE_R14B,2025-08-14,30,0.37153086689371734,0.519924700632489,0.2587774088437375,0.33774034475953657
reports_2024plus,report,STABLE_PIPELINE_R14B,2025-11-13,31,0.4582896188540869,0.6227694237626894,0.29068896645010295,0.37531830676343253
reports_2024plus,report,STABLE_PIPELINE_R14B,2026-02-12,32,0.4457189926134747,0.613128920360091,0.28616271967604745,0.37128652827536635
reports_2024plus,report,STABLE_PIPELINE_R14B,2026-05-14,33,0.4362947503946826,0.6050922628567569,0.291155493208101,0.37666758725524474
reports_2024plus,report,STATE_FAST_R15,2024-02-15,30,0.3084564187284442,0.44749003926049324,0.2850232651609711,0.3664473805092433
reports_2024plus,report,STATE_FAST_R15,2024-05-09,30,0.36698817990966404,0.4969167159000672,0.2924677711402992,0.3821285081868645
reports_2024plus,report,STATE_FAST_R15,2024-08-08,30,0.3675539205413458,0.4991345007942146,0.25758120871142315,0.346883073260452
reports_2024plus,report,STATE_FAST_R15,2024-11-14,30,0.3777372185191753,0.5015929872187487,0.30250059833334336,0.3909388786508669
reports_2024plus,report,STATE_FAST_R15,2025-02-13,30,0.3733212412797039,0.4991062313075647,0.30555471411739266,0.3922294848696333
reports_2024plus,report,STATE_FAST_R15,2025-05-15,30,0.30851925567428545,0.4168619477996936,0.2945912558175779,0.3739879602757048
reports_2024plus,report,STATE_FAST_R15,2025-08-14,30,0.2981969904131056,0.4114178545272289,0.2587774088437375,0.33774034475953657
reports_2024plus,report,STATE_FAST_R15,2025-11-13,31,0.35483331583177297,0.486430150263391,0.29068896645010295,0.37531830676343253
reports_2024plus,report,STATE_FAST_R15,2026-02-12,32,0.3568035419126028,0.484734179552493,0.28616271967604745,0.37128652827536635
reports_2024plus,report,STATE_FAST_R15,2026-05-14,33,0.3471958251514309,0.47750985352220054,0.291155493208101,0.37666758725524474
reports_2024plus,report,TRANSMISSION_BOTH_R16,2024-02-15,30,0.3123693638882339,0.4606922652783301,0.2850232651609711,0.3664473805092433
reports_2024plus,report,TRANSMISSION_BOTH_R16,2024-05-09,30,0.37477038378630845,0.5094450414824307,0.2924677711402992,0.3821285081868645
reports_2024plus,report,TRANSMISSION_BOTH_R16,2024-08-08,30,0.37069119775913195,0.5094822691275193,0.25758120871142315,0.346883073260452
reports_2024plus,report,TRANSMISSION_BOTH_R16,2024-11-14,30,0.376648106385427,0.5101140327129718,0.30250059833334336,0.3909388786508669
reports_2024plus,report,TRANSMISSION_BOTH_R16,2025-02-13,30,0.3735034886669765,0.5076071353235435,0.30555471411739266,0.3922294848696333
reports_2024plus,report,TRANSMISSION_BOTH_R16,2025-05-15,30,0.30662130138377164,0.4182484532323344,0.2945912558175779,0.3739879602757048
reports_2024plus,report,TRANSMISSION_BOTH_R16,2025-08-14,30,0.29878739328594606,0.4200507191771228,0.2587774088437375,0.33774034475953657
reports_2024plus,report,TRANSMISSION_BOTH_R16,2025-11-13,31,0.3560964218731793,0.4958931896174132,0.29068896645010295,0.37531830676343253
reports_2024plus,report,TRANSMISSION_BOTH_R16,2026-02-12,32,0.35863792992032695,0.49431633114980983,0.28616271967604745,0.37128652827536635
reports_2024plus,report,TRANSMISSION_BOTH_R16,2026-05-14,33,0.3489197412972435,0.4869034529338276,0.291155493208101,0.37666758725524474
reports_2024plus,report,TRANSMISSION_GOODS_R16,2024-02-15,30,0.30877245037811524,0.45659954821444804,0.2850232651609711,0.3664473805092433
reports_2024plus,report,TRANSMISSION_GOODS_R16,2024-05-09,30,0.38148181073719606,0.5131359889626425,0.2924677711402992,0.3821285081868645
reports_2024plus,report,TRANSMISSION_GOODS_R16,2024-08-08,30,0.3671591764534733,0.5096356962423021,0.25758120871142315,0.346883073260452
reports_2024plus,report,TRANSMISSION_GOODS_R16,2024-11-14,30,0.381997992762534,0.5140836996978245,0.30250059833334336,0.3909388786508669
reports_2024plus,report,TRANSMISSION_GOODS_R16,2025-02-13,30,0.37685604430849307,0.5111540775771318,0.30555471411739266,0.3922294848696333
reports_2024plus,report,TRANSMISSION_GOODS_R16,2025-05-15,30,0.3105383221834491,0.4265982482721377,0.2945912558175779,0.3739879602757048
reports_2024plus,report,TRANSMISSION_GOODS_R16,2025-08-14,30,0.3008427586295678,0.4227165089158931,0.2587774088437375,0.33774034475953657
reports_2024plus,report,TRANSMISSION_GOODS_R16,2025-11-13,31,0.3586140075378718,0.4988122209214058,0.29068896645010295,0.37531830676343253
reports_2024plus,report,TRANSMISSION_GOODS_R16,2026-02-12,32,0.3609292667563152,0.49705941358601624,0.28616271967604745,0.37128652827536635
reports_2024plus,report,TRANSMISSION_GOODS_R16,2026-05-14,33,0.3511138557042066,0.489587107952392,0.291155493208101,0.37666758725524474
reports_2024plus,report,TRANSMISSION_OWN_R16,2024-02-15,30,0.31071190929267317,0.45076631596550754,0.2850232651609711,0.3664473805092433
reports_2024plus,report,TRANSMISSION_OWN_R16,2024-05-09,30,0.3671784083379393,0.498040810126302,0.2924677711402992,0.3821285081868645
reports_2024plus,report,TRANSMISSION_OWN_R16,2024-08-08,30,0.36790493005641295,0.5004023075194828,0.25758120871142315,0.346883073260452
reports_2024plus,report,TRANSMISSION_OWN_R16,2024-11-14,30,0.3769483902372485,0.5023528481145434,0.30250059833334336,0.3909388786508669
reports_2024plus,report,TRANSMISSION_OWN_R16,2025-02-13,30,0.373384314828467,0.5002534932993987,0.30555471411739266,0.3922294848696333
reports_2024plus,report,TRANSMISSION_OWN_R16,2025-05-15,30,0.3071985709667248,0.4152375880128926,0.2945912558175779,0.3739879602757048
reports_2024plus,report,TRANSMISSION_OWN_R16,2025-08-14,30,0.2984342366582594,0.41311526411863086,0.2587774088437375,0.33774034475953657
reports_2024plus,report,TRANSMISSION_OWN_R16,2025-11-13,31,0.3547077303328892,0.487456646308595,0.29068896645010295,0.37531830676343253
reports_2024plus,report,TRANSMISSION_OWN_R16,2026-02-12,32,0.35683469877917473,0.48583698258681746,0.28616271967604745,0.37128652827536635
reports_2024plus,report,TRANSMISSION_OWN_R16,2026-05-14,33,0.34724493479575586,0.4786004898435418,0.291155493208101,0.37666758725524474
reports_2024plus,report,TRANSMISSION_SERVICES_R16,2024-02-15,30,0.32344934808565473,0.46733827181302984,0.2850232651609711,0.3664473805092433
reports_2024plus,report,TRANSMISSION_SERVICES_R16,2024-05-09,30,0.3628712904440782,0.4971078669950961,0.2924677711402992,0.3821285081868645
reports_2024plus,report,TRANSMISSION_SERVICES_R16,2024-08-08,30,0.3775566355841848,0.5112186207368546,0.25758120871142315,0.346883073260452
reports_2024plus,report,TRANSMISSION_SERVICES_R16,2024-11-14,30,0.37965963263408065,0.5107883332436176,0.30250059833334336,0.3909388786508669
reports_2024plus,report,TRANSMISSION_SERVICES_R16,2025-02-13,30,0.37865522923527983,0.5096479482280156,0.30555471411739266,0.3922294848696333
reports_2024plus,report,TRANSMISSION_SERVICES_R16,2025-05-15,30,0.31226290760349706,0.42337288720141425,0.2945912558175779,0.3739879602757048
reports_2024plus,report,TRANSMISSION_SERVICES_R16,2025-08-14,30,0.30545218478985275,0.42687507572123223,0.2587774088437375,0.33774034475953657
reports_2024plus,report,TRANSMISSION_SERVICES_R16,2025-11-13,31,0.3606379404195459,0.4974132241375168,0.29068896645010295,0.37531830676343253
reports_2024plus,report,TRANSMISSION_SERVICES_R16,2026-02-12,32,0.36273104594037553,0.4956112429230944,0.28616271967604745,0.37128652827536635
reports_2024plus,report,TRANSMISSION_SERVICES_R16,2026-05-14,33,0.3529912305377071,0.4882394535130736,0.291155493208101,0.37666758725524474
reports_2024plus,report,cnb,2024-02-15,30,0.2850232651609711,0.3664473805092433,0.2850232651609711,0.3664473805092433
reports_2024plus,report,cnb,2024-05-09,30,0.2924677711402992,0.3821285081868645,0.2924677711402992,0.3821285081868645
reports_2024plus,report,cnb,2024-08-08,30,0.25758120871142315,0.346883073260452,0.25758120871142315,0.346883073260452
reports_2024plus,report,cnb,2024-11-14,30,0.30250059833334336,0.3909388786508669,0.30250059833334336,0.3909388786508669
reports_2024plus,report,cnb,2025-02-13,30,0.30555471411739266,0.3922294848696333,0.30555471411739266,0.3922294848696333
reports_2024plus,report,cnb,2025-05-15,30,0.2945912558175779,0.3739879602757048,0.2945912558175779,0.3739879602757048
reports_2024plus,report,cnb,2025-08-14,30,0.2587774088437375,0.33774034475953657,0.2587774088437375,0.33774034475953657
reports_2024plus,report,cnb,2025-11-13,31,0.29068896645010295,0.37531830676343253,0.29068896645010295,0.37531830676343253
reports_2024plus,report,cnb,2026-02-12,32,0.28616271967604745,0.37128652827536635,0.28616271967604745,0.37128652827536635
reports_2024plus,report,cnb,2026-05-14,33,0.291155493208101,0.37666758725524474,0.291155493208101,0.37666758725524474
