ticker,TZTA Comdty,W A Comdty,C A Comdty,S A Comdty
2025-12-16,25.706,560.0,459.5,1080.25
2025-12-17,26.135,559.5,460.5,1075.0
2025-12-18,26.34,562.0,462.25,1071.0
2025-12-19,26.693,563.0,462.0,1067.75
2025-12-22,26.595,568.5,464.5,1072.25
2025-12-23,26.661,570.0,465.0,1073.0
2025-12-24,26.978,575.5,467.75,1084.0
2025-12-26,26.978,574.5,468.5,1082.25
2025-12-29,27.205,570.25,463.0,1075.75
2025-12-30,26.698,567.5,461.0,1074.25
2025-12-31,27.031,564.75,460.5,1064.5
2026-01-02,27.578,564.75,458.5,1062.75
2026-01-05,26.518,568.25,463.25,1075.5
2026-01-06,26.851,565.75,461.75,1067.75
2026-01-07,27.131,571.75,463.75,1075.25
2026-01-08,26.395,573.25,464.5,1073.0
2026-01-09,26.68,572.75,464.0,1071.75
2026-01-12,27.248,568.75,451.5,1067.0
2026-01-13,27.153,568.0,445.75,1058.25
2026-01-14,27.001,569.25,447.75,1058.0
2026-01-15,28.095,567.0,446.75,1064.25
2026-01-16,29.899,573.75,449.75,1069.0
2026-01-19,29.349,,,
2026-01-20,29.637,568.25,450.5,1064.0
2026-01-21,30.843,565.75,449.75,1074.5
2026-01-22,30.133,573.25,451.75,1077.25
2026-01-23,30.222,584.25,455.25,1082.0
2026-01-26,29.321,579.25,455.0,1079.0
2026-01-27,28.88,577.0,454.25,1082.75
2026-01-28,29.607,587.25,457.75,1090.0
2026-01-29,31.29,592.0,459.0,1089.75
2026-01-30,31.877,585.75,456.0,1079.75
2026-02-02,29.955,578.75,454.75,1075.25
2026-02-03,29.618,580.25,456.75,1079.25
2026-02-04,30.155,579.0,457.25,1087.5
2026-02-05,30.16,585.75,461.0,1098.5
2026-02-06,31.171,580.0,457.75,1094.0
2026-02-09,30.714,580.0,457.25,1095.75
2026-02-10,29.757,579.5,458.25,1106.5
2026-02-11,29.937,584.5,459.75,1110.5
2026-02-12,30.274,595.75,464.0,1116.25
2026-02-13,30.041,586.25,464.5,1113.5
2026-02-16,29.178,,,
2026-02-17,28.676,581.5,460.0,1117.5
2026-02-18,29.973,589.0,461.0,1116.5
2026-02-19,31.948,603.0,461.5,1118.25
2026-02-20,30.924,615.0,464.5,1115.0
2026-02-23,31.012,610.75,464.5,1117.25
2026-02-24,30.376,611.5,463.75,1121.25
2026-02-25,30.687,606.5,467.0,1127.75
2026-02-26,31.482,610.75,467.0,1127.5
2026-02-27,31.32,626.75,469.5,1128.25
2026-03-02,39.146,615.25,470.0,1128.75
2026-03-03,47.477,614.25,471.25,1131.5
2026-03-04,41.168,607.25,470.25,1130.5
2026-03-05,43.444,621.75,478.0,1136.5
2026-03-06,48.482,652.0,484.5,1146.75
2026-03-09,52.168,641.25,481.75,1148.25
2026-03-10,44.693,634.0,479.75,1153.5
2026-03-11,47.376,636.5,489.0,1163.25
2026-03-12,48.884,639.25,490.0,1167.5
2026-03-13,48.461,653.75,491.5,1161.5
2026-03-16,49.349,638.25,480.0,1120.75
2026-03-17,50.27,630.25,481.75,1131.25
2026-03-18,52.959,644.25,489.75,1141.5
2026-03-19,60.662,650.0,494.5,1146.25
2026-03-20,58.952,637.75,490.75,1141.0
2026-03-23,56.805,631.5,486.5,1146.5
2026-03-24,54.035,633.75,489.0,1143.75
2026-03-25,53.065,640.0,493.25,1150.0
2026-03-26,55.565,646.0,494.5,1152.75
2026-03-27,54.659,646.0,490.25,1144.0
2026-03-30,55.012,648.0,484.0,1144.0
2026-03-31,50.524,654.5,484.25,1157.5
2026-04-01,47.491,638.5,481.25,1155.5
2026-04-02,50.01,639.0,481.25,1154.0
2026-04-06,50.01,637.5,483.0,1157.0
2026-04-07,53.021,638.75,478.0,1151.0
2026-04-08,45.464,623.0,476.0,1152.0
2026-04-09,46.287,615.75,474.25,1152.5
2026-04-10,43.495,611.5,472.25,1157.75
2026-04-13,45.699,621.0,471.0,1149.75
2026-04-14,42.973,630.5,470.5,1144.0
2026-04-15,41.283,632.0,478.0,1154.5
2026-04-16,42.359,636.0,476.75,1156.0
2026-04-17,38.91,630.25,477.0,1156.5
2026-04-20,40.143,637.5,479.5,1157.75
2026-04-21,41.776,644.5,481.75,1166.5
2026-04-22,43.522,638.75,482.25,1156.0
2026-04-23,44.358,651.75,483.5,1155.0
2026-04-24,44.956,649.5,484.25,1155.75
2026-04-27,44.785,661.25,489.5,1165.75
2026-04-28,43.687,689.0,495.75,1167.0
2026-04-29,46.902,686.5,497.75,1171.25
2026-04-30,46.047,673.0,494.25,1173.0
2026-05-01,45.91,673.25,498.75,1182.75
2026-05-04,48.121,677.5,504.5,1196.75
2026-05-05,46.951,665.0,500.5,1189.5
2026-05-06,43.965,654.0,490.0,1175.5
2026-05-07,43.581,648.25,489.5,1173.5
2026-05-08,44.112,655.0,493.5,1189.5
2026-05-11,46.203,670.0,497.75,1194.75
2026-05-12,46.523,710.25,502.0,1205.0
2026-05-13,46.798,707.5,503.0,1207.75
2026-05-14,47.34,691.0,491.25,1183.5
2026-05-15,49.84,669.75,481.0,1170.75
2026-05-18,50.18,696.25,498.0,1201.0
2026-05-19,51.619,698.75,497.75,1203.0
2026-05-20,49.425,692.25,489.25,1193.5
2026-05-21,49.353,680.75,485.0,1186.75
2026-05-22,48.587,679.0,486.5,1187.75
2026-05-25,45.383,,,
2026-05-26,47.44,668.5,482.0,1180.25
2026-05-27,46.525,655.75,477.5,1181.5
2026-05-28,46.936,656.25,482.25,1194.0
2026-05-29,45.924,643.0,475.0,1190.0
2026-06-01,48.984,640.5,472.5,1188.75
2026-06-02,47.626,635.25,466.5,1177.75
2026-06-03,48.932,620.5,459.75,1167.25
2026-06-04,48.831,613.5,451.75,1141.5
2026-06-05,48.598,611.5,446.0,1137.5
2026-06-08,50.032,613.75,446.0,1135.5
2026-06-09,48.97,614.25,445.25,1132.0
2026-06-10,50.168,617.25,446.75,1138.5
2026-06-11,49.906,614.75,439.5,1134.0
2026-06-12,47.015,612.0,440.25,1132.0
2026-06-15,42.755,616.75,441.75,1134.75
2026-06-16,42.08,621.75,442.5,1146.5
2026-06-17,42.211,636.75,448.75,1149.25
2026-06-18,40.819,630.25,444.0,1142.75
2026-06-19,42.406,,,
2026-06-22,42.219,624.0,439.5,1141.5
2026-06-23,42.385,613.75,437.25,1141.75
2026-06-24,41.244,612.75,434.75,1135.0
2026-06-25,40.744,618.25,443.0,1157.0
2026-06-26,41.087,607.25,441.5,1156.25
2026-06-29,42.819,597.0,430.0,1139.0
2026-06-30,43.665,604.5,436.0,1143.75
2026-07-01,43.015,614.5,442.25,1149.25
2026-07-02,44.243,614.0,441.5,1147.75
2026-07-03,45.333,,,
2026-07-06,44.34,628.5,457.75,1192.25
2026-07-07,46.804,633.75,464.25,1197.75
2026-07-08,49.196,623.25,456.25,1192.25
2026-07-09,50.263,634.0,452.0,1181.5
2026-07-10,48.8,654.5,461.0,1190.75
2026-07-13,51.444,650.5,463.25,1194.75
2026-07-14,53.166,659.75,460.5,1191.0
2026-07-15,54.511,692.0,469.5,1201.75
2026-07-16,54.911,691.0,464.0,1195.0
2026-07-17,57.49,699.75,467.5,1203.0
2026-07-20,58.771,691.5,473.0,1226.25
2026-07-21,59.696,696.0,475.25,1222.75
2026-07-22,62.545,722.75,484.75,1239.0
2026-07-23,61.963,713.75,487.5,1243.75
2026-07-24,63.649,695.5,487.5,1253.5
2026-07-27,58.331,677.5,474.0,1213.75
2026-07-28,57.808,679.75,480.5,1220.0
2026-07-29,60.562,677.75,471.75,1192.75
2026-07-30,58.317,681.5,468.5,1188.75
2026-07-31,59.071,657.5,464.0,1187.5
2026-08-03,57.505,669.25,472.5,1192.25
2026-08-04,55.921,657.25,465.5,1177.75
2026-08-05,52.404,661.25,460.0,1174.75
2026-08-06,55.769,650.5,462.0,1177.75
2026-08-07,55.544,658.25,462.0,1176.25
2026-08-10,60.798,659.25,461.75,1179.5
2026-08-11,58.735,648.25,460.5,1168.75
2026-08-12,61.021,669.75,480.75,1183.25
2026-08-13,60.4,668.25,472.0,1182.25
2026-08-14,61.424,689.5,483.25,1192.5
2026-08-17,61.757,689.25,489.5,1216.0
2026-08-18,63.646,681.25,488.0,1216.75
2026-08-19,63.381,697.5,498.0,1237.25
2026-08-20,65.14,698.75,502.5,1236.0
