commodity,reference_month,segment,fix_months,lower_ex_vat,upper_ex_vat,lower_inc_vat,upper_inc_vat,unit,available_from,availability_kind,historical_first_release_verified,national_weight,source_sha256
electricity,2026-08,D35d,24,2726.2093123116356,2876.8583123116355,3298.713267897079,3480.9985578970786,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D35d,36,2681.506835984939,2797.5691959849387,3244.623271541776,3385.0587271417758,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D45d,12,3025.1442441356653,3220.7667441356652,3660.424535404155,3897.1277604041547,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D45d,24,2735.570019667889,2893.726519667889,3310.0397237981456,3501.4090887981456,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D45d,36,2696.045092139749,2807.651352139749,3262.2145614890965,3397.2581360890963,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D56d,12,3044.8047441356653,3259.9297441356653,3684.213740404155,3944.514990404155,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D56d,24,2760.627519667889,2951.402519667889,3340.3592987981456,3571.1970487981457,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D56d,36,2719.479092139749,2849.654092139749,3290.569701489096,3448.0814514890963,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D57d,12,3044.8047441356653,3259.9297441356653,3684.213740404155,3944.514990404155,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D57d,24,2760.627519667889,2951.402519667889,3340.3592987981456,3571.1970487981457,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D57d,36,2719.479092139749,2849.654092139749,3290.569701489096,3448.0814514890963,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D61d,12,3023.3762665137033,3198.435766513703,3658.285282481581,3870.1072774815807,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D61d,24,2743.0579205726704,2908.7829205726703,3319.1000838929313,3519.627333892931,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D61d,36,2706.2964869495686,2823.1654869495687,3274.618749208978,3416.030239208978,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D01d,12,3156.9662523504726,3299.1471614413817,3819.929165344072,3991.968065344072,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D01d,24,2815.7250744365783,2977.7250744365783,3407.0273400682595,3603.0473400682595,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D01d,36,2742.733436640369,2875.6188911858235,3318.7074583348463,3479.4988583348463,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D02d,12,3156.9662523504726,3299.1471614413817,3819.929165344072,3991.968065344072,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D02d,24,2815.7250744365783,2977.7250744365783,3407.0273400682595,3603.0473400682595,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D02d,36,2742.733436640369,2875.6188911858235,3318.7074583348463,3479.4988583348463,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D25d,12,3167.141001385435,3293.4889150217987,3832.2406116763764,3985.121587176376,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D25d,24,2820.687477768369,2980.8320232229144,3413.031848099726,3606.806748099726,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D25d,36,2742.3989494837388,2873.4297313019206,3318.3027288753237,3476.849974875324,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D26d,12,3151.1750922945257,3265.3367241127075,3812.921861676376,3951.057436176376,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D26d,24,2800.203386859278,2957.700205041096,3388.246098099726,3578.817248099726,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D26d,36,2722.7937222110113,2866.9468222110113,3294.5804038753236,3469.0056548753237,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D27d,12,3169.8727741127077,3297.0950877490714,3835.5460566763763,3989.485056176376,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D27d,24,2827.6038414047325,2986.359295950187,3421.4006480997264,3613.494748099726,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D27d,36,2747.801904029193,2871.1478858473747,3324.840303875323,3474.088941875323,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D35d,12,3194.116384046426,3371.344565864608,3864.8808246961753,4079.3269246961754,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D35d,24,2853.867535800471,2998.3866267095623,3453.17971831857,3628.04781831857,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D35d,36,2777.8085438489975,2895.131598394452,3361.1483380572868,3503.109234057287,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D45d,12,3223.083468363388,3410.3484683633883,3899.930996719699,4126.5216467197,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D45d,24,2874.3311159450805,3026.92202503599,3477.940650293547,3662.575650293548,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D45d,36,2800.133644022329,2913.2684258405106,3388.161709267018,3525.0547952670177,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D56d,12,3245.837559272479,3449.3148319997517,3927.4634467196997,4173.6709467197,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D56d,24,2899.546570490535,3081.705661399626,3508.4513502935474,3728.8638502935473,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D56d,36,2823.4981894768744,2952.3618258405104,3416.432809267018,3572.3578092670173,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D57d,12,3245.837559272479,3449.3148319997517,3927.4634467196997,4173.6709467197,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D57d,24,2899.546570490535,3081.705661399626,3508.4513502935474,3728.8638502935473,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D57d,36,2823.4981894768744,2952.3618258405104,3416.432809267018,3572.3578092670173,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D61d,12,3191.9435250777456,3355.6339796232,3862.251665344072,4060.317115344072,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D61d,24,2860.929619891124,3020.3159835274873,3461.7248400682597,3654.58234006826,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-09,D61d,36,2793.824345731278,2910.93252754946,3380.527458334846,3522.2283583348462,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
gas,2025-11,Ohřev,12,1129.2096471025561,1164.2096471025561,1366.343672994093,1408.6936729940928,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2025-11,Ohřev,24,1040.0497825820607,1075.0497825820607,1258.4602369242934,1300.8102369242933,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2025-11,Ohřev,36,1030.36597013204,1136.86597013204,1246.7428238597684,1375.6078238597684,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2025-11,Rodinný dům,12,1129.2096471025561,1164.2096471025561,1366.343672994093,1408.6936729940928,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2025-11,Rodinný dům,24,1040.0497825820607,1075.0497825820607,1258.4602369242934,1300.8102369242933,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2025-11,Rodinný dům,36,1030.36597013204,1136.86597013204,1246.7428238597684,1375.6078238597684,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2025-11,Vaření,12,1164.2096471025561,1249.2096471025561,1408.6936729940928,1511.543672994093,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2025-11,Vaření,24,1050.0497825820607,1148.0497825820607,1270.5602369242933,1389.1402369242935,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2025-11,Vaření,36,1030.36597013204,1136.86597013204,1246.7428238597684,1375.6078238597684,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2025-12,Ohřev,12,1109.6172972410081,1157.3672972410081,1342.63692966162,1400.4144296616198,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2025-12,Ohřev,24,1026.9077448139258,1060.9077448139258,1242.5583712248501,1283.6983712248502,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2025-12,Ohřev,36,1022.9813829828499,1120.73138298285,1237.8074734092484,1356.0849734092483,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2025-12,Rodinný dům,12,1109.6172972410081,1157.3672972410081,1342.63692966162,1400.4144296616198,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2025-12,Rodinný dům,24,1026.9077448139258,1060.9077448139258,1242.5583712248501,1283.6983712248502,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2025-12,Rodinný dům,36,1022.9813829828499,1120.73138298285,1237.8074734092484,1356.0849734092483,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2025-12,Vaření,12,1130.7422972410081,1221.3672972410081,1368.1981796616199,1477.8544296616199,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2025-12,Vaření,24,1031.9077448139258,1117.4077448139258,1248.60837122485,1352.0633712248502,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2025-12,Vaření,36,1022.9813829828499,1120.73138298285,1237.8074734092484,1356.0849734092483,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-01,Ohřev,12,1042.185347380566,1087.685347380566,1261.044270330485,1316.0992703304848,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-01,Ohřev,24,962.272849576358,996.9395162430246,1164.3501479873933,1206.2968146540597,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-01,Ohřev,36,973.8830744506938,1067.2164077840273,1178.3985200853394,1291.331853418673,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-01,Rodinný dům,12,1042.185347380566,1087.685347380566,1261.044270330485,1316.0992703304848,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-01,Rodinný dům,24,962.272849576358,996.9395162430246,1164.3501479873933,1206.2968146540597,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-01,Rodinný dům,36,973.8830744506938,1067.2164077840273,1178.3985200853394,1291.331853418673,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-01,Vaření,12,1053.435347380566,1140.0186807138994,1274.656770330485,1379.422603663818,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-01,Vaření,24,965.6061829096913,1043.2728495763579,1168.3834813207263,1262.360147987393,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-01,Vaření,36,968.9664077840272,1067.2164077840273,1172.449353418673,1291.331853418673,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-02,Ohřev,12,1108.4366723244807,1158.8116723244807,1341.2083735126216,1402.1621235126215,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-02,Ohřev,24,1002.4110667772236,1037.4110667772236,1212.9173908004404,1255.2673908004406,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-02,Ohřev,36,988.887569812614,1074.137569812614,1196.553959473263,1299.7064594732628,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-02,Rodinný dům,12,1108.4366723244807,1158.8116723244807,1341.2083735126216,1402.1621235126215,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-02,Rodinný dům,24,1002.4110667772236,1037.4110667772236,1212.9173908004404,1255.2673908004406,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-02,Rodinný dům,36,988.887569812614,1074.137569812614,1196.553959473263,1299.7064594732628,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-02,Vaření,12,1116.8741723244807,1202.0616723244807,1351.4177485126215,1454.4946235126215,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-02,Vaření,24,1005.0985667772236,1074.5360667772236,1216.1692658004406,1300.1886408004405,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-02,Vaření,36,978.700069812614,1074.137569812614,1184.227084473263,1299.7064594732628,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-03,Ohřev,12,1143.6036857288416,1198.2036857288417,1383.7604597318982,1449.8264597318985,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-03,Ohřev,24,1021.8040530285883,1067.0040530285883,1236.3829041645918,1291.0749041645918,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-03,Ohřev,36,994.9109699693395,1078.3109699693396,1203.8422736629007,1304.7562736629009,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-03,Rodinný dům,12,1143.6036857288416,1198.2036857288417,1383.7604597318982,1449.8264597318985,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-03,Rodinný dům,24,1021.8040530285883,1067.0040530285883,1236.3829041645918,1291.0749041645918,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-03,Rodinný dům,36,994.9109699693395,1078.3109699693396,1203.8422736629007,1304.7562736629009,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-03,Vaření,12,1150.1536857288415,1239.0036857288417,1391.6859597318983,1499.1944597318984,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-03,Vaření,24,1030.3040530285884,1098.6040530285882,1246.667904164592,1329.3109041645916,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-03,Vaření,36,987.1609699693395,1078.7109699693397,1194.4647736629008,1305.240273662901,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-04,Ohřev,12,1551.1600235841775,1608.576690250844,1876.9036285368547,1946.3777952035211,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-04,Ohřev,24,1291.2745868659651,1343.1079201992984,1562.4422501078177,1625.160583441151,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-04,Ohřev,36,1193.0498610535406,1277.2998610535406,1443.590331874784,1545.532831874784,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-04,Rodinný dům,12,1551.1600235841775,1608.576690250844,1876.9036285368547,1946.3777952035211,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-04,Rodinný dům,24,1291.2745868659651,1343.1079201992984,1562.4422501078177,1625.160583441151,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-04,Rodinný dům,36,1193.0498610535406,1277.2998610535406,1443.590331874784,1545.532831874784,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-04,Vaření,12,1556.451690250844,1647.7433569175107,1883.3065452035212,1993.7694618701878,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
