scope,metric,origin,target,h,model,forecast,baseline,actual,loss_difference,absolute_loss_difference
paired_STATE_FAST_R15,headline_yy,2019-03,2020-02,11,STATE_FAST_R15,2.7885085167498462,2.5294115186872563,3.7278657968313063,-0.5539005571597372,-0.2590969980625899
paired_STATE_FAST_R15,headline_yy,2019-02,2020-02,12,STATE_FAST_R15,2.999715375016489,2.8186565461526536,3.7278657968313063,-0.29645842473054085,-0.1810588288638355
paired_STATE_FAST_R15,headline_yy,2019-03,2020-03,12,STATE_FAST_R15,2.7304360990515075,2.4641007476767185,3.4418604651162905,-0.44988943641683343,-0.26633535137478903
paired_STATE_FAST_R15,headline_mm,2019-02,2019-03,1,STATE_FAST_R15,0.09055862604945425,0.002099573635011044,0.1863932898415576,-0.024779891049073636,-0.08845905241444321
paired_STATE_FAST_R15,headline_mm,2019-03,2019-04,1,STATE_FAST_R15,0.3442600404465341,0.2990123824116199,0.0930232558139509,0.02068840167604845,0.04524765803491412
paired_STATE_FAST_R15,headline_mm,2019-02,2019-04,2,STATE_FAST_R15,0.31387616830354415,0.30746127102121057,0.0930232558139509,0.0027923465891070073,0.006414897282333576
paired_STATE_FAST_R15,headline_mm,2019-03,2019-05,2,STATE_FAST_R15,0.23246157501103976,0.1930602570024609,0.6505576208178487,-0.034499534378740065,-0.03940131800857888
paired_STATE_FAST_R15,headline_mm,2019-02,2019-05,3,STATE_FAST_R15,0.25170817441997406,0.20214141746564837,0.6505576208178487,-0.0419962105369108,-0.049566756954325664
paired_STATE_FAST_R15,headline_mm,2019-03,2019-06,3,STATE_FAST_R15,0.16083372477910707,0.11380071062680507,0.1846722068328699,-0.004454495747858689,-0.047033014152302
paired_STATE_FAST_R15,headline_mm,2019-02,2019-06,4,STATE_FAST_R15,0.18017448720095988,0.1192644744141548,0.1846722068328699,-0.004257941978270964,-0.06091001278680508
paired_STATE_FAST_R15,headline_mm,2019-03,2019-07,4,STATE_FAST_R15,0.3252186420307566,0.32475155049522847,0.3686635944700533,-4.080371359419942e-05,-0.0004670915355281524
paired_STATE_FAST_R15,headline_mm,2019-02,2019-07,5,STATE_FAST_R15,0.34608913136908975,0.3232140688937366,0.3686635944700533,-0.001556052990815501,-0.022875062475353147
paired_STATE_FAST_R15,headline_mm,2019-03,2019-08,5,STATE_FAST_R15,0.035637665023952575,-0.017479578643161076,0.0918273645546419,-0.008790725497898578,-0.05311724366711365
paired_STATE_FAST_R15,headline_mm,2019-02,2019-08,6,STATE_FAST_R15,0.057882842874308324,-0.026260607687213527,0.0918273645546419,-0.012792538636086582,-0.08414345056152185
paired_STATE_FAST_R15,headline_mm,2019-03,2019-09,6,STATE_FAST_R15,-0.10347967889885837,-0.15996321108452183,-0.5504587155963248,0.04730352020306752,0.05648353218566349
paired_STATE_FAST_R15,headline_mm,2019-02,2019-09,7,STATE_FAST_R15,-0.07826855952889304,-0.09188204979642993,-0.5504587155963248,0.012670985070837082,0.013613490267536887
paired_STATE_FAST_R15,headline_mm,2019-03,2019-10,7,STATE_FAST_R15,0.3096879632396604,0.2687798833058104,0.4612546125461358,-0.014074072214144487,-0.04090807993385004
paired_STATE_FAST_R15,headline_mm,2019-02,2019-10,8,STATE_FAST_R15,0.33222624189734584,0.3411987741171996,0.4612546125461358,0.002234916091406693,0.00897253221985378
paired_STATE_FAST_R15,headline_mm,2019-03,2019-11,8,STATE_FAST_R15,0.06696959852272216,0.04690730009739821,0.2754820936639035,-0.00876897562396934,-0.02006229842532395
paired_STATE_FAST_R15,headline_mm,2019-02,2019-11,9,STATE_FAST_R15,0.09037032029517136,0.1359041267986845,0.2754820936639035,0.01478435980548868,0.04553380650351313
paired_STATE_FAST_R15,headline_mm,2019-03,2019-12,9,STATE_FAST_R15,0.14193007298556803,0.10526065847758526,0.1831501831501825,-0.004367680571740182,-0.03666941450798278
paired_STATE_FAST_R15,headline_mm,2019-02,2019-12,10,STATE_FAST_R15,0.1647465912624387,0.13512194824183513,0.1831501831501825,-0.001968019154040768,-0.02962464302060358
paired_STATE_FAST_R15,headline_mm,2019-03,2020-01,10,STATE_FAST_R15,0.8423227053180146,0.9221834013984305,1.4625228519195457,0.09268150005509995,0.0798606960804159
paired_STATE_FAST_R15,headline_mm,2019-02,2020-01,11,STATE_FAST_R15,0.8680841953446873,0.9427723827970366,1.4625228519195457,0.08321676627745411,0.07468818745234929
paired_STATE_FAST_R15,headline_mm,2019-03,2020-02,11,STATE_FAST_R15,0.3012444419034991,0.30870850690569984,0.2702702702702675,-0.000518098727276605,-0.007464065002200759
paired_STATE_FAST_R15,headline_mm,2019-02,2020-02,12,STATE_FAST_R15,0.3448780342643371,0.39590401663689234,0.2702702702702675,-0.01021751977791863,-0.051025982372555234
paired_STATE_FAST_R15,headline_mm,2019-03,2020-03,12,STATE_FAST_R15,0.042907053292615766,0.03569733649610959,-0.0898472596585708,0.001862261983499789,0.0072097167965061715
paired_STATE_FAST_R15,headline_cumulative_log,2019-02,2019-03,1,STATE_FAST_R15,0.09051764646419452,0.002099551594272307,0.18621979310646208,-0.024741362462569014,-0.08841809486992222
paired_STATE_FAST_R15,headline_cumulative_log,2019-03,2019-04,1,STATE_FAST_R15,0.3436688220664942,0.2985662295344167,0.09298001599665273,0.02057918629192749,0.04510259253207749
paired_STATE_FAST_R15,headline_cumulative_log,2019-02,2019-04,2,STATE_FAST_R15,0.4039022518532269,0.3090891270563808,0.2791998091031148,0.01465732790013356,0.09481312479684612
paired_STATE_FAST_R15,headline_cumulative_log,2019-03,2019-05,2,STATE_FAST_R15,0.5758606231578299,0.49144036473569325,0.7414306439227463,-0.035081707911925886,-0.08442025842213668
paired_STATE_FAST_R15,headline_cumulative_log,2019-02,2019-05,3,STATE_FAST_R15,0.6552941718288768,0.5110265136663967,0.9276504370292084,-0.09939755832434863,-0.1442676581624801
paired_STATE_FAST_R15,headline_cumulative_log,2019-03,2019-06,3,STATE_FAST_R15,0.7365651490135483,0.605176371438167,0.925932541279676,-0.06702451123772143,-0.13138877757538125
paired_STATE_FAST_R15,headline_cumulative_log,2019-02,2019-06,4,STATE_FAST_R15,0.8353065395034529,0.6302199245030546,1.112152334386138,-0.15561525355149047,-0.20508661500039826
paired_STATE_FAST_R15,headline_cumulative_log,2019-03,2019-07,4,STATE_FAST_R15,1.0612560990110602,0.9294017429608049,1.2939182371197377,-0.07874060400461796,-0.1318543560502553
paired_STATE_FAST_R15,headline_cumulative_log,2019-02,2019-07,5,STATE_FAST_R15,1.1807981606533653,0.9529127795142232,1.4801380302261997,-0.18836210747242504,-0.22788538113914214
paired_STATE_FAST_R15,headline_cumulative_log,2019-03,2019-08,5,STATE_FAST_R15,1.0968874153274804,0.9119206364612515,1.3857034661426337,-0.14105545849243634,-0.1849667788662288
paired_STATE_FAST_R15,headline_cumulative_log,2019-02,2019-08,6,STATE_FAST_R15,1.238664257871774,0.9266487231256494,1.571923259249096,-0.3053176649703192,-0.31201553474612453
paired_STATE_FAST_R15,headline_cumulative_log,2019-03,2019-09,6,STATE_FAST_R15,0.9933541592447094,0.7518293476291529,0.8337241437828525,0.018774984199296636,0.07773521930815719
paired_STATE_FAST_R15,headline_cumulative_log,2019-02,2019-09,7,STATE_FAST_R15,1.1603650525140845,0.8347244358994527,1.019943936889315,-0.014588173833628766,-0.04479838536509295
paired_STATE_FAST_R15,headline_cumulative_log,2019-03,2019-10,7,STATE_FAST_R15,1.3025635770553312,1.0202486637501471,1.293918237119758,-0.0748202934857032,-0.2650242334340376
paired_STATE_FAST_R15,headline_cumulative_log,2019-02,2019-10,8,STATE_FAST_R15,1.4920406423025514,1.1753424476604521,1.4801380302262204,-0.09275867497736641,-0.2928929704894372
paired_STATE_FAST_R15,headline_cumulative_log,2019-03,2019-11,8,STATE_FAST_R15,1.3695107609491883,1.067144965812653,1.5690215743087381,-0.21207556550814352,-0.3023657951365353
paired_STATE_FAST_R15,headline_cumulative_log,2019-02,2019-11,9,STATE_FAST_R15,1.5823701532083048,1.3111543083868713,1.7552413674152,-0.16732885929506408,-0.27121584482143346
paired_STATE_FAST_R15,headline_cumulative_log,2019-03,2019-12,9,STATE_FAST_R15,1.5113402084073384,1.1723502641040477,1.752004242016354,-0.27807955703659903,-0.33898994430329066
paired_STATE_FAST_R15,headline_cumulative_log,2019-02,2019-12,10,STATE_FAST_R15,1.7469811861388123,1.4461850490759265,1.938224035122816,-0.20552853650253264,-0.30079613706288577
paired_STATE_FAST_R15,headline_cumulative_log,2019-03,2020-01,10,STATE_FAST_R15,2.350135172161468,2.090307516401317,3.2039353744616688,-0.5111922208002233,-0.2598276557601511
paired_STATE_FAST_R15,headline_cumulative_log,2019-02,2020-01,11,STATE_FAST_R15,2.6113191950561263,2.384541068846249,3.3901551675681305,-0.4046742434695023,-0.22677812620987714
paired_STATE_FAST_R15,headline_cumulative_log,2019-03,2020-02,11,STATE_FAST_R15,2.650926782188719,2.3985404970045825,3.473841071378167,-0.479083397895986,-0.2523862851841363
paired_STATE_FAST_R15,headline_cumulative_log,2019-02,2020-02,12,STATE_FAST_R15,2.9556038888371874,2.7796634478751203,3.660060864484629,-0.2788399806343566,-0.17594044096206707
paired_STATE_FAST_R15,headline_cumulative_log,2019-03,2020-03,12,STATE_FAST_R15,2.6938246330374604,2.434231463517425,3.3839534248764616,-0.4256940545624962,-0.2595931695200355
paired_STATE_FAST_R15,core_mm,2019-02,2019-03,1,STATE_FAST_R15,0.18668757012584491,0.025073771816025797,-0.1,0.06654631446837395,0.1616137983098191
paired_STATE_FAST_R15,core_mm,2019-03,2019-04,1,STATE_FAST_R15,0.4889012938078136,0.406902947908865,0.4,0.00785578935087069,0.08199834589894861
paired_STATE_FAST_R15,core_mm,2019-02,2019-04,2,STATE_FAST_R15,0.5414131420256466,0.5296931892648143,0.4,0.003177353395886741,0.011719952760832264
paired_STATE_FAST_R15,core_mm,2019-03,2019-05,2,STATE_FAST_R15,0.20651543881789955,0.13511190008780816,0.1,0.010112693178793479,0.07140353873009139
paired_STATE_FAST_R15,core_mm,2019-02,2019-05,3,STATE_FAST_R15,0.25690219263366393,0.16634422662972032,0.1,0.020216741646155695,0.09055796600394361
paired_STATE_FAST_R15,core_mm,2019-03,2019-06,3,STATE_FAST_R15,0.27507188630767787,0.18983809674547014,0.3,-0.011514234076403057,-0.08523378956220773
paired_STATE_FAST_R15,core_mm,2019-02,2019-06,4,STATE_FAST_R15,0.32391003420784753,0.21262805398206847,0.3,-0.007062167215139901,-0.06346191181008398
paired_STATE_FAST_R15,core_mm,2019-03,2019-07,4,STATE_FAST_R15,0.5406166866231327,0.5397702177679456,1.0,-0.0007784238442550551,-0.0008464688551870214
paired_STATE_FAST_R15,core_mm,2019-02,2019-07,5,STATE_FAST_R15,0.5883143676897583,0.5465218588134975,1.0,-0.03615736468328201,-0.04179250887626085
paired_STATE_FAST_R15,core_mm,2019-03,2019-08,5,STATE_FAST_R15,0.22976128738662352,0.13350158448545005,0.2,-0.003536305039036544,-0.036737128127926455
paired_STATE_FAST_R15,core_mm,2019-02,2019-08,6,STATE_FAST_R15,0.2762988086245952,0.12256957145811512,0.2,-0.00017396306664733963,-0.001131619917289689
paired_STATE_FAST_R15,core_mm,2019-03,2019-09,6,STATE_FAST_R15,-0.31089923264228486,-0.4132593637717374,-0.9,0.1101232671455549,0.10236013112945247
paired_STATE_FAST_R15,core_mm,2019-02,2019-09,7,STATE_FAST_R15,-0.2654185162153744,-0.29029022589730136,-0.9,0.030947650925933268,0.02487170968192698
paired_STATE_FAST_R15,core_mm,2019-03,2019-10,7,STATE_FAST_R15,0.4334786644519961,0.3593445537784812,0.6,-0.030185688603387436,-0.07413411067351494
paired_STATE_FAST_R15,core_mm,2019-02,2019-10,8,STATE_FAST_R15,0.4786495592082417,0.4950422852541182,0.6,0.003709807595676141,0.016392726045876493
paired_STATE_FAST_R15,core_mm,2019-03,2019-11,8,STATE_FAST_R15,0.08017353228377344,0.04381639564394403,0.0,0.004507918751630625,0.03635713663982941
paired_STATE_FAST_R15,core_mm,2019-02,2019-11,9,STATE_FAST_R15,0.12466781469268841,0.20785762081970469,0.0,-0.02766272651257763,-0.08318980612701628
paired_STATE_FAST_R15,core_mm,2019-03,2019-12,9,STATE_FAST_R15,0.24846636066342578,0.1820136100610109,0.1,0.015316028013402871,0.06645275060241487
paired_STATE_FAST_R15,core_mm,2019-02,2019-12,10,STATE_FAST_R15,0.29262060119380007,0.23849667660436488,0.1,0.01792136657380694,0.054123924589435185
paired_STATE_FAST_R15,core_mm,2019-03,2020-01,10,STATE_FAST_R15,0.3549903672626865,0.4997148737969213,0.8,0.10786241621019975,0.1447245065342348
paired_STATE_FAST_R15,core_mm,2019-02,2020-01,11,STATE_FAST_R15,0.3988592845907655,0.5353138512358759,0.8,0.09085511621144848,0.13645456664511046
paired_STATE_FAST_R15,core_mm,2019-03,2020-02,11,STATE_FAST_R15,0.3634727060411005,0.3769991737179563,0.7,0.008921085800416603,0.013526467676855836
paired_STATE_FAST_R15,core_mm,2019-02,2020-02,12,STATE_FAST_R15,0.41039661813105244,0.5036205742851665,0.7,0.04530523994584364,0.09322395615411405
paired_STATE_FAST_R15,core_mm,2019-03,2020-03,12,STATE_FAST_R15,0.1262728483702088,0.11320731354723074,-0.3,0.010968257288731575,0.013065534822978064
paired_STATE_FAST_R15,core_cumulative_log,2019-02,2019-03,1,STATE_FAST_R15,0.1865135254611521,0.02507062887121929,-0.10005003335835334,0.06646349312653335,0.16144289658993283
paired_STATE_FAST_R15,core_cumulative_log,2019-03,2019-04,1,STATE_FAST_R15,0.48771005251734584,0.40607733673014906,0.39920212695374535,0.007786384378102287,0.08163271578719677
paired_STATE_FAST_R15,core_cumulative_log,2019-02,2019-04,2,STATE_FAST_R15,0.7264662952617492,0.5533658781180728,0.299152093595392,0.1179727787044122,0.1731004171436764
paired_STATE_FAST_R15,core_cumulative_log,2019-03,2019-05,2,STATE_FAST_R15,0.6940125413355787,0.5410980428236142,0.49915216026209863,0.0362111110482374,0.15291449851196448
paired_STATE_FAST_R15,core_cumulative_log,2019-02,2019-05,3,STATE_FAST_R15,0.9830390582997928,0.7195719059750221,0.39910212690374536,0.23828146055023927,0.2634671523247707
paired_STATE_FAST_R15,core_cumulative_log,2019-03,2019-06,3,STATE_FAST_R15,0.9687067972748828,0.730756174779364,0.7987030582419465,0.024284492312900946,0.10205685557035382
paired_STATE_FAST_R15,core_cumulative_log,2019-02,2019-06,4,STATE_FAST_R15,1.3064256340081553,0.9319742264356187,0.6986530248835933,0.3149487613083968,0.3744514075725366
paired_STATE_FAST_R15,core_cumulative_log,2019-03,2019-07,4,STATE_FAST_R15,1.5078673974288967,1.2690748540795111,1.7937361435587549,-0.1935485286641655,-0.2387925433493856
paired_STATE_FAST_R15,core_cumulative_log,2019-02,2019-07,5,STATE_FAST_R15,1.8930161903706255,1.477008073615551,1.6936861102004017,-0.007216890677598016,-0.01734795641462683
paired_STATE_FAST_R15,core_cumulative_log,2019-03,2019-08,5,STATE_FAST_R15,1.737365137179375,1.4024874044321698,1.9935364098260604,-0.2837152058476849,-0.3348777327472052
paired_STATE_FAST_R15,core_cumulative_log,2019-02,2019-08,6,STATE_FAST_R15,2.1689339954810785,1.5995025898980402,1.8934863764677075,-0.010555075945704512,-0.01853616755629628
paired_STATE_FAST_R15,core_cumulative_log,2019-03,2019-09,6,STATE_FAST_R15,1.4259816088312192,0.9883717642424956,1.089461944611154,0.10302625983981754,0.23542948385140683
paired_STATE_FAST_R15,core_cumulative_log,2019-02,2019-09,7,STATE_FAST_R15,1.9031626198141118,1.308790204735147,0.989411911252801,0.7329378630486021,0.5943724150789649
paired_STATE_FAST_R15,core_cumulative_log,2019-03,2019-10,7,STATE_FAST_R15,1.8585234607996748,1.3470722180436039,1.6876691123659002,-0.08681503604326386,-0.16974254588852178
paired_STATE_FAST_R15,core_cumulative_log,2019-02,2019-10,8,STATE_FAST_R15,2.380670294320729,1.802611184661776,1.5876190790075473,0.5827086246160754,0.5780591096589529
paired_STATE_FAST_R15,core_cumulative_log,2019-03,2019-11,8,STATE_FAST_R15,1.9386648712746999,1.3908790171080596,1.6876691123659002,-0.025085489652953832,-0.045794336349040954
paired_STATE_FAST_R15,core_cumulative_log,2019-02,2019-11,9,STATE_FAST_R15,2.505260463219493,2.0102530804110934,1.5876190790075473,0.6634462108760428,0.4950073828083994
paired_STATE_FAST_R15,core_cumulative_log,2019-03,2019-12,9,STATE_FAST_R15,2.1868230646320583,1.5727271831212024,1.7876191456742536,0.11318521334136755,0.1843119564047535
paired_STATE_FAST_R15,core_cumulative_log,2019-02,2019-12,10,STATE_FAST_R15,2.797453763709052,2.248465805079373,1.6875691123159007,0.9172388394450959,0.5489879586296791
paired_STATE_FAST_R15,core_cumulative_log,2019-03,2020-01,10,STATE_FAST_R15,2.5411848283060356,2.071197626157904,2.584436110591941,-0.2615430684847724,-0.4699872021481317
paired_STATE_FAST_R15,core_cumulative_log,2019-02,2020-01,11,STATE_FAST_R15,3.1955197134819997,2.7823519446111717,2.484386077233588,0.4169273904818123,0.41316776887082796
paired_STATE_FAST_R15,core_cumulative_log,2019-03,2020-02,11,STATE_FAST_R15,2.9039985685979945,2.4474879390320274,3.2819974842344655,-0.5535230008116321,-0.4565106295659671
paired_STATE_FAST_R15,core_cumulative_log,2019-02,2020-02,12,STATE_FAST_R15,3.605076501663881,3.2847085923021693,3.1819474508761125,0.16847834143337198,0.3203679093617118
paired_STATE_FAST_R15,core_cumulative_log,2019-03,2020-03,12,STATE_FAST_R15,3.030191759856843,2.560631221420802,2.9815465822045932,-0.17480338763493017,-0.37227018313154137
paired_STATE_ADAPT_R15,headline_yy,2019-02,2019-03,1,STATE_ADAPT_R15,2.9866669236062093,2.914340292765395,2.969348659003822,-0.002725998067382568,-0.03769010163603914
paired_STATE_ADAPT_R15,headline_yy,2019-03,2019-04,1,STATE_ADAPT_R15,2.9316204003677995,2.89195819663152,2.769818529130847,0.011261747158604339,0.03966220373627927
paired_STATE_ADAPT_R15,headline_yy,2019-02,2019-04,2,STATE_ADAPT_R15,2.993806573304453,2.9349718824052626,2.769818529130847,0.02289501383493333,0.058834690899190356
paired_STATE_ADAPT_R15,headline_yy,2019-03,2019-05,2,STATE_ADAPT_R15,2.6728628292700747,2.6006273329963423,2.9467680608364977,-0.04478932759025672,-0.07223549627373238
paired_STATE_ADAPT_R15,headline_yy,2019-02,2019-05,3,STATE_ADAPT_R15,2.741220854322471,2.6528224905295805,2.9467680608364977,-0.04415434419733892,-0.08839836379289068
paired_STATE_ADAPT_R15,headline_yy,2019-03,2019-06,3,STATE_ADAPT_R15,2.4400258176720655,2.3283065624633723,2.7462121212121224,-0.08089500355758115,-0.11171925520869319
paired_STATE_ADAPT_R15,headline_yy,2019-02,2019-06,4,STATE_ADAPT_R15,2.5145306837410266,2.385950647169426,2.7462121212121224,-0.07611204121074328,-0.12858003657160078
paired_STATE_ADAPT_R15,headline_yy,2019-03,2019-07,4,STATE_ADAPT_R15,2.569841067461181,2.466553881662783,2.9300567107750517,-0.08507956290705118,-0.1032871857983979
paired_STATE_ADAPT_R15,headline_yy,2019-02,2019-07,5,STATE_ADAPT_R15,2.652186297134276,2.5227046551121393,2.9300567107750517,-0.08872373047590462,-0.12948164202213652
paired_STATE_ADAPT_R15,headline_yy,2019-03,2019-08,5,STATE_ADAPT_R15,2.499964814395681,2.351902231409014,2.9272898961284195,-0.1484642392333592,-0.14806258298666686
paired_STATE_ADAPT_R15,headline_yy,2019-02,2019-08,6,STATE_ADAPT_R15,2.5914029126764926,2.3989961292764517,2.9272898961284195,-0.16627423844220635,-0.19240678340004091
paired_STATE_ADAPT_R15,headline_yy,2019-03,2019-09,6,STATE_ADAPT_R15,2.6748831665600212,2.4784841625674234,2.6515151515151705,-0.02939365900909899,-0.1496629739028963
paired_STATE_ADAPT_R15,headline_yy,2019-02,2019-09,7,STATE_ADAPT_R15,2.7787276374471754,2.595548781050166,2.6515151515151705,0.013050781953974418,0.07124611546700033
paired_STATE_ADAPT_R15,headline_yy,2019-03,2019-10,7,STATE_ADAPT_R15,2.5939588920657086,2.366175049646283,2.735849056603792,-0.11652605262737614,-0.22778384241942584
paired_STATE_ADAPT_R15,headline_yy,2019-02,2019-10,8,STATE_ADAPT_R15,2.707032099116396,2.5571295601831574,2.735849056603792,-0.03111024136201478,-0.14990253893323846
paired_STATE_ADAPT_R15,headline_yy,2019-03,2019-11,8,STATE_ADAPT_R15,2.7491110807573453,2.510900655419778,3.116147308781873,-0.2316079187235431,-0.23821042533756742
paired_STATE_ADAPT_R15,headline_yy,2019-02,2019-11,9,STATE_ADAPT_R15,2.872604506471815,2.7934839164085146,3.116147308781873,-0.044798568220847934,-0.07912059006330052
paired_STATE_ADAPT_R15,headline_yy,2019-03,2019-12,9,STATE_ADAPT_R15,2.7871610078858557,2.521994111720921,3.207547169811327,-0.29325847031867935,-0.26516689616493494
paired_STATE_ADAPT_R15,headline_yy,2019-02,2019-12,10,STATE_ADAPT_R15,2.9202955359995975,2.8352744552264197,3.207547169811327,-0.056073472896907894,-0.08502108077317772
paired_STATE_ADAPT_R15,headline_yy,2019-03,2020-01,10,STATE_ADAPT_R15,2.577579196376614,2.40474418268348,3.6414565826330487,-0.3976224672011994,-0.17283501369313425
paired_STATE_ADAPT_R15,headline_yy,2019-02,2020-01,11,STATE_ADAPT_R15,2.722915978814549,2.7386215162629934,3.6414565826330487,0.02860568379583206,0.015705537448444495
paired_STATE_ADAPT_R15,headline_yy,2019-03,2020-02,11,STATE_ADAPT_R15,2.683831440213802,2.5294115186872563,3.7278657968313063,-0.34628491900404956,-0.1544199215265456
paired_STATE_ADAPT_R15,headline_yy,2019-02,2020-02,12,STATE_ADAPT_R15,2.725845453620753,2.8186565461526536,3.7278657968313063,0.17738330668815783,0.09281109253190056
paired_STATE_ADAPT_R15,headline_yy,2019-03,2020-03,12,STATE_ADAPT_R15,2.614737704190937,2.4641007476767185,3.4418604651162905,-0.2718820034067322,-0.1506369565142185
paired_STATE_ADAPT_R15,headline_mm,2019-02,2019-03,1,STATE_ADAPT_R15,0.07237952605556836,0.002099573635011044,0.1863932898415576,-0.020965035500571768,-0.07027995242055732
paired_STATE_ADAPT_R15,headline_mm,2019-03,2019-04,1,STATE_ADAPT_R15,0.3376750722212208,0.2990123824116199,0.0930232558139509,0.017422990994905976,0.03866268980960086
paired_STATE_ADAPT_R15,headline_mm,2019-02,2019-04,2,STATE_ADAPT_R15,0.2943088392346683,0.30746127102121057,0.0930232558139509,-0.005467776273010351,-0.013152431786542296
paired_STATE_ADAPT_R15,headline_mm,2019-03,2019-05,2,STATE_ADAPT_R15,0.2249665697786809,0.1930602570024609,0.6505576208178487,-0.028176095173405802,-0.031906312776220025
paired_STATE_ADAPT_R15,headline_mm,2019-02,2019-05,3,STATE_ADAPT_R15,0.23114014597535087,0.20214141746564837,0.6505576208178487,-0.025166073225544566,-0.028998728509702476
paired_STATE_ADAPT_R15,headline_mm,2019-03,2019-06,3,STATE_ADAPT_R15,0.15259026160652212,0.11380071062680507,0.1846722068328699,-0.003993517764979883,-0.03878955097971705
paired_STATE_ADAPT_R15,headline_mm,2019-02,2019-06,4,STATE_ADAPT_R15,0.15874730523404398,0.1192644744141548,0.1846722068328699,-0.003606070937249427,-0.03948283081988918
paired_STATE_ADAPT_R15,headline_mm,2019-03,2019-07,4,STATE_ADAPT_R15,0.3163571170839958,0.32475155049522847,0.3686635944700533,0.0008076999704911977,0.008394433411232693
paired_STATE_ADAPT_R15,headline_mm,2019-02,2019-07,5,STATE_ADAPT_R15,0.32392737954373746,0.3232140688937366,0.3686635944700533,-6.43304491787411e-05,-0.0007133106500008535
paired_STATE_ADAPT_R15,headline_mm,2019-03,2019-08,5,STATE_ADAPT_R15,0.026328032459792247,-0.017479578643161076,0.0918273645546419,-0.0076578453263763235,-0.04380761110295332
paired_STATE_ADAPT_R15,headline_mm,2019-02,2019-08,6,STATE_ADAPT_R15,0.035249044746971256,-0.026260607687213527,0.0918273645546419,-0.010743662915934161,-0.06150965243418478
paired_STATE_ADAPT_R15,headline_mm,2019-03,2019-09,6,STATE_ADAPT_R15,-0.11311744324556475,-0.15996321108452183,-0.5504587155963248,0.03878064945745416,0.04684576783895711
paired_STATE_ADAPT_R15,headline_mm,2019-02,2019-09,7,STATE_ADAPT_R15,-0.10121037527777839,-0.09188204979642993,-0.5504587155963248,-0.008468487137179959,-0.009328325481348432
paired_STATE_ADAPT_R15,headline_mm,2019-03,2019-10,7,STATE_ADAPT_R15,0.2996732956182935,0.2687798833058104,0.4612546125461358,-0.010937999416000762,-0.030893412312483104
paired_STATE_ADAPT_R15,headline_mm,2019-02,2019-10,8,STATE_ADAPT_R15,0.3087664706678433,0.3411987741171996,0.4612546125461358,0.008839229072619437,0.032432303449356326
paired_STATE_ADAPT_R15,headline_mm,2019-03,2019-11,8,STATE_ADAPT_R15,0.05674706937842161,0.04690730009739821,0.2754820936639035,-0.004401425404800152,-0.009839769281023397
paired_STATE_ADAPT_R15,headline_mm,2019-02,2019-11,9,STATE_ADAPT_R15,0.06671673697707375,0.1359041267986845,0.2754820936639035,0.024100965318351077,0.06918738982161074
paired_STATE_ADAPT_R15,headline_mm,2019-03,2019-12,9,STATE_ADAPT_R15,0.13149555467397486,0.10526065847758526,0.1831501831501825,-0.0033985774107080937,-0.026234896196389607
paired_STATE_ADAPT_R15,headline_mm,2019-02,2019-12,10,STATE_ADAPT_R15,0.14083179272568236,0.13512194824183513,0.1831501831501825,-0.0005158651802909722,-0.005709844483847232
paired_STATE_ADAPT_R15,headline_mm,2019-03,2020-01,10,STATE_ADAPT_R15,0.8317210948558009,0.9221834013984305,1.4625228519195457,0.10594413492524696,0.09046230654262954
paired_STATE_ADAPT_R15,headline_mm,2019-02,2020-01,11,STATE_ADAPT_R15,0.8439666468112446,0.9427723827970366,1.4625228519195457,0.11247122872491438,0.09880573598579201
paired_STATE_ADAPT_R15,headline_mm,2019-03,2020-02,11,STATE_ADAPT_R15,0.29051712157916787,0.30870850690569984,0.2702702702702675,-0.0010675630477167723,-0.018191385326531972
paired_STATE_ADAPT_R15,headline_mm,2019-02,2020-02,12,STATE_ADAPT_R15,0.32061576447896184,0.39590401663689234,0.2702702702702675,-0.013249169438995744,-0.0752882521579305
paired_STATE_ADAPT_R15,headline_mm,2019-03,2020-03,12,STATE_ADAPT_R15,0.03210547117338601,0.03569733649610959,-0.0898472596585708,-0.0008889770662700823,-0.0035918653227235836
paired_STATE_ADAPT_R15,headline_cumulative_log,2019-02,2019-03,1,STATE_ADAPT_R15,0.07235334470913615,0.002099551594272307,0.18621979310646208,-0.020934695263886208,-0.07025379311486385
paired_STATE_ADAPT_R15,headline_cumulative_log,2019-03,2019-04,1,STATE_ADAPT_R15,0.33710623014811386,0.2985662295344167,0.09298001599665273,0.017331917239129982,0.03854000061369717
paired_STATE_ADAPT_R15,headline_cumulative_log,2019-02,2019-04,2,STATE_ADAPT_R15,0.3662299433533833,0.3090891270563808,0.2791998091031148,0.006680872939908331,0.05714081629700252
paired_STATE_ADAPT_R15,headline_cumulative_log,2019-03,2019-05,2,STATE_ADAPT_R15,0.5618201290182978,0.49144036473569325,0.7414306439227463,-0.030235202623779614,-0.07037976428260456
paired_STATE_ADAPT_R15,headline_cumulative_log,2019-02,2019-05,3,STATE_ADAPT_R15,0.5971033714090522,0.5110265136663967,0.9276504370292084,-0.06431413092812614,-0.0860768577426555
paired_STATE_ADAPT_R15,headline_cumulative_log,2019-03,2019-06,3,STATE_ADAPT_R15,0.7142940899790754,0.605176371438167,0.925932541279676,-0.05809368642247823,-0.10911771854090835
