geo,origin,band,label_end,f,r,mu,phase,momentum,change,last_month
LT,2004-06,2,2004-12,0.3683209339147146,0.14489475299326157,0.0949965821252179,building,1.4207026644348275,2.05461920880839,2004-04
LT,2004-06,3,2005-03,0.3487592244028663,-0.2247885900974622,0.0949965821252179,building,1.4207026644348275,2.05461920880839,2004-04
LT,2004-06,4,2005-06,0.3387436291327999,0.25054151044588935,0.0949965821252179,building,1.4207026644348275,2.05461920880839,2004-04
LT,2004-09,1,2004-12,-0.10549575101135182,0.1418586442554719,0.0868953636252708,building,2.7952130383739586,1.04774998604762,2004-07
LT,2004-09,2,2005-03,-0.09461755093184572,-0.22782469883525183,0.0868953636252708,building,2.7952130383739586,1.04774998604762,2004-07
LT,2004-09,3,2005-06,-0.08904791249113862,0.23731580645996816,0.0868953636252708,building,2.7952130383739586,1.04774998604762,2004-07
LT,2004-09,4,2005-09,-0.08619625760949656,0.2533269734982897,0.0868953636252708,building,2.7952130383739586,1.04774998604762,2004-07
LT,2004-12,1,2005-03,0.13415478731321365,-0.2183219585139949,0.0949965821252179,building,4.144875731106481,2.7241730666716535,2004-10
LT,2004-12,2,2005-06,0.13017211676652476,0.24681854678122508,0.0949965821252179,building,4.144875731106481,2.7241730666716535,2004-10
LT,2004-12,3,2005-09,0.12813298944662013,0.2276658988414492,0.0949965821252179,building,4.144875731106481,2.7241730666716535,2004-10
LT,2004-12,4,2005-12,0.1270889562588289,0.23861956028534825,0.0949965821252179,building,4.144875731106481,2.7241730666716535,2004-10
LT,2005-03,1,2005-06,-0.23879369945120088,0.23650628867034393,0.09633626488396303,fading,1.0662705744039727,-1.728942463969986,2005-01
LT,2005-03,2,2005-09,-0.21605647808653092,0.21735364073056807,0.09633626488396303,fading,1.0662705744039727,-1.728942463969986,2005-01
LT,2005-03,3,2005-12,-0.20441502074781984,0.22193578900094627,0.09633626488396303,fading,1.0662705744039727,-1.728942463969986,2005-01
LT,2005-03,4,2006-03,-0.1984545945903998,-0.04283995398044493,0.09633626488396303,fading,1.0662705744039727,-1.728942463969986,2005-01
LT,2005-06,1,2005-09,0.08643529958930297,0.2241860528340347,0.09764360470586587,fading,2.083408690284216,-2.061467040822265,2005-04
LT,2005-06,2,2005-12,0.08281767441254383,0.22876820110441295,0.09764360470586587,fading,2.083408690284216,-2.061467040822265,2005-04
LT,2005-06,3,2006-03,0.08096545032204312,-0.05265067960844593,0.09764360470586587,fading,2.083408690284216,-2.061467040822265,2005-04
LT,2005-06,4,2006-06,0.08001711158770676,0.3494156593291859,0.09764360470586587,fading,2.083408690284216,-2.061467040822265,2005-04
LT,2005-09,1,2005-12,0.06373445289756448,0.2308622505173019,0.09633626488396303,building,4.5899988747199245,3.523728300315952,2005-07
LT,2005-09,2,2006-03,0.06421617041342033,-0.050556630195557,0.09633626488396303,building,4.5899988747199245,3.523728300315952,2005-07
LT,2005-09,3,2006-06,0.06446280978153855,0.3375718259850684,0.09633626488396303,building,4.5899988747199245,3.523728300315952,2005-07
LT,2005-09,4,2006-09,0.06458908913801506,0.16016548428954186,0.09633626488396303,building,4.5899988747199245,3.523728300315952,2005-07
LT,2005-12,1,2006-03,0.26907215871677165,-0.03959874499939938,0.1011691813446195,building,4.745678385327949,2.662269695043733,2005-10
LT,2005-12,2,2006-06,0.26016970096711944,0.348529711181226,0.1011691813446195,building,4.745678385327949,2.662269695043733,2005-10
LT,2005-12,3,2006-09,0.25561164259929753,0.1456084195694118,0.1011691813446195,building,4.745678385327949,2.662269695043733,2005-10
LT,2005-12,4,2006-12,0.25327791671497274,0.39790198551314787,0.1011691813446195,building,4.745678385327949,2.662269695043733,2005-10
LT,2006-03,1,2006-06,0.007210503425771504,0.34345205462406353,0.10455925413271494,fading,4.111138824243085,-0.47886005047683966,2006-01
LT,2006-03,2,2006-09,0.017963339955321313,0.1405307630122493,0.10455925413271494,fading,4.111138824243085,-0.47886005047683966,2006-01
LT,2006-03,3,2006-12,0.023468792258450805,0.3947445366418267,0.10455925413271494,fading,4.111138824243085,-0.47886005047683966,2006-01
LT,2006-03,4,2007-03,0.026287583837653113,-0.03241955411749309,0.10455925413271494,fading,4.111138824243085,-0.47886005047683966,2006-01
LT,2006-06,1,2006-09,0.22340878775261566,0.14441888975317838,0.10608132580204539,fading,1.8093743442698837,-2.936304041058065,2006-04
LT,2006-06,2,2006-12,0.21630230567782135,0.3986326633827557,0.10608132580204539,fading,1.8093743442698837,-2.936304041058065,2006-04
LT,2006-06,3,2007-03,0.21266378685552664,-0.030010425430459713,0.10608132580204539,fading,1.8093743442698837,-2.936304041058065,2006-04
LT,2006-06,4,2007-06,0.21080086521851174,0.32362840571554125,0.10608132580204539,fading,1.8093743442698837,-2.936304041058065,2006-04
LT,2006-09,1,2006-12,0.13855483839117202,0.3993012253733486,0.11063378386230466,fading,3.681397312271656,-0.42974151197142874,2006-07
LT,2006-09,2,2007-03,0.14198527202399672,-0.029341863439866795,0.11063378386230466,fading,3.681397312271656,-0.42974151197142874,2006-07
LT,2006-09,3,2007-06,0.14374165404400294,0.31794657703786083,0.11063378386230466,fading,3.681397312271656,-0.42974151197142874,2006-07
LT,2006-09,4,2007-09,0.14464092163824613,0.5680815244357694,0.11063378386230466,fading,3.681397312271656,-0.42974151197142874,2006-07
LT,2006-12,1,2007-03,0.2964511628791502,-0.02403076536431753,0.11094311443322909,building,2.1828970441412707,0.373522699871387,2006-10
LT,2006-12,2,2007-06,0.28876693824909255,0.32325767511341014,0.11094311443322909,building,2.1828970441412707,0.373522699871387,2006-10
LT,2006-12,3,2007-09,0.284832615238503,0.5715158126588731,0.11094311443322909,building,2.1828970441412707,0.373522699871387,2006-10
LT,2006-12,4,2007-12,0.2828182418570812,0.516850115647456,0.11094311443322909,building,2.1828970441412707,0.373522699871387,2006-10
LT,2007-03,1,2007-06,0.06652339300029253,0.31192647476795754,0.11291460216611472,fading,1.4618200509553958,-2.2195772613162603,2007-01
LT,2007-03,2,2007-09,0.07537551894703107,0.5601846123134205,0.11291460216611472,fading,1.4618200509553958,-2.2195772613162603,2007-01
LT,2007-03,3,2007-12,0.0799078074317612,0.5005611528687787,0.11291460216611472,fading,1.4618200509553958,-2.2195772613162603,2007-01
LT,2007-03,4,2008-03,0.082228339135943,0.7299748928094676,0.11291460216611472,fading,1.4618200509553958,-2.2195772613162603,2007-01
LT,2007-06,1,2007-09,0.2533353934856839,0.576121117017539,0.11518337209532636,building,5.129329438755008,2.946432394613737,2007-04
LT,2007-06,2,2007-12,0.24759652093457304,0.5164976575728971,0.11518337209532636,building,5.129329438755008,2.946432394613737,2007-04
LT,2007-06,3,2008-03,0.2446582181884043,0.7187826698295702,0.11518337209532636,building,5.129329438755008,2.946432394613737,2007-04
LT,2007-06,4,2008-06,0.24315380718236587,0.522515775012795,0.11518337209532636,building,5.129329438755008,2.946432394613737,2007-04
LT,2007-09,1,2007-12,0.30907797219139405,0.518900995608676,0.1231047570166296,building,5.142521180743756,3.6807011297883605,2007-07
LT,2007-09,2,2008-03,0.30230604883620593,0.7211860078653491,0.1231047570166296,building,5.142521180743756,3.6807011297883605,2007-07
LT,2007-09,3,2008-06,0.2988388240783496,0.5196788110040113,0.1231047570166296,building,5.142521180743756,3.6807011297883605,2007-07
LT,2007-09,4,2008-09,0.2970636050023272,0.4290769128606904,0.1231047570166296,building,5.142521180743756,3.6807011297883605,2007-07
LT,2007-12,1,2008-03,0.5298266246559198,0.7409416389352192,0.1296499742814455,building,6.933469340106399,1.804139901351391,2007-10
LT,2007-12,2,2008-06,0.5135303573641156,0.5394344420738811,0.1296499742814455,building,6.933469340106399,1.804139901351391,2007-10
LT,2007-12,3,2008-09,0.5051866685107119,0.41324956530726037,0.1296499742814455,building,6.933469340106399,1.804139901351391,2007-10
LT,2007-12,4,2008-12,0.5009146998177693,0.22050039490006124,0.1296499742814455,building,6.933469340106399,1.804139901351391,2007-10
LT,2008-03,1,2008-06,0.6107089224622877,0.5389514459784569,0.13681433499056805,building,10.798863806409543,5.656342625665786,2008-01
LT,2008-03,2,2008-09,0.5934289751347419,0.41276656921183613,0.13681433499056805,building,10.798863806409543,5.656342625665786,2008-01
LT,2008-03,3,2008-12,0.5845816421030384,0.21198610307681146,0.13681433499056805,building,10.798863806409543,5.656342625665786,2008-01
LT,2008-03,4,2009-03,0.5800518075908062,0.6528714122507805,0.13681433499056805,building,10.798863806409543,5.656342625665786,2008-01
LT,2008-06,1,2008-09,0.5601056239937046,0.4210573518905649,0.14035203807863697,building,8.70113769896301,1.7676683588566107,2008-04
LT,2008-06,2,2008-12,0.5572790786825302,0.22027688575554025,0.14035203807863697,building,8.70113769896301,1.7676683588566107,2008-04
LT,2008-06,3,2009-03,0.5558318874832089,0.6514844872585693,0.14035203807863697,building,8.70113769896301,1.7676683588566107,2008-04
LT,2008-06,4,2009-06,0.5550909255891563,-0.4789538495297576,0.14035203807863697,building,8.70113769896301,1.7676683588566107,2008-04
LT,2008-09,1,2008-12,0.45017924621421246,0.21209214949403613,0.14110539623613125,fading,6.7416827031485695,-4.057181103260973,2008-07
LT,2008-09,2,2009-03,0.454705114447435,0.6432997509970652,0.14110539623613125,fading,6.7416827031485695,-4.057181103260973,2008-07
LT,2008-09,3,2009-06,0.457022358982845,-0.4810757848127203,0.14110539623613125,fading,6.7416827031485695,-4.057181103260973,2008-07
LT,2008-09,4,2009-09,0.45820878818497485,0.12862720602834063,0.14110539623613125,fading,6.7416827031485695,-4.057181103260973,2008-07
LT,2008-12,1,2009-03,0.31084876056661487,0.646957521231018,0.1503906457130462,fading,5.1293294387550645,-3.571808260207945,2008-10
LT,2008-12,2,2009-06,0.3256793979814676,-0.4774180145787675,0.1503906457130462,fading,5.1293294387550645,-3.571808260207945,2008-10
LT,2008-12,3,2009-09,0.33327268433787216,0.12459214404756798,0.1503906457130462,fading,5.1293294387550645,-3.571808260207945,2008-10
LT,2008-12,4,2009-12,0.3371604469523513,-0.33611759096271426,0.1503906457130462,fading,5.1293294387550645,-3.571808260207945,2008-10
LT,2009-03,1,2009-06,0.5688696433040462,-0.4700456562094244,0.1545193110076193,fading,-5.179150912840498,-11.920833615989068,2009-01
LT,2009-03,2,2009-09,0.5630227593032239,0.13196450241691107,0.1545193110076193,fading,-5.179150912840498,-11.920833615989068,2009-01
LT,2009-03,3,2009-12,0.5600291546948027,-0.31925587283066076,0.1545193110076193,fading,-5.179150912840498,-11.920833615989068,2009-01
LT,2009-03,4,2010-03,0.5584964291352912,-0.3305705932482162,0.1545193110076193,fading,-5.179150912840498,-11.920833615989068,2009-01
LT,2009-06,1,2009-09,-0.24571384610264224,0.11778184500432289,0.15823894110535333,fading,-9.38529088063467,-14.514620319389735,2009-04
LT,2009-06,2,2009-12,-0.19629937834688016,-0.333438530243249,0.15823894110535333,fading,-9.38529088063467,-14.514620319389735,2009-04
LT,2009-06,3,2010-03,-0.17099917085593005,-0.33997483870901934,0.15823894110535333,fading,-9.38529088063467,-14.514620319389735,2009-04
LT,2009-06,4,2010-06,-0.1580454646205635,-0.06264594082099738,0.15823894110535333,fading,-9.38529088063467,-14.514620319389735,2009-04
LT,2009-09,1,2009-12,-0.11561867171736774,-0.33525143610117714,0.16069567713264318,building,-4.995363143272925,0.18378776956757292,2009-07
LT,2009-09,2,2010-03,-0.09406862794781036,-0.34178774456694744,0.16069567713264318,building,-4.995363143272925,0.18378776956757292,2009-07
LT,2009-09,3,2010-06,-0.08303500553779698,-0.06620346052671246,0.16069567713264318,building,-4.995363143272925,0.18378776956757292,2009-07
LT,2009-09,4,2010-09,-0.07738579086387014,-0.038878918154278186,0.16069567713264318,building,-4.995363143272925,0.18378776956757292,2009-07
LT,2009-12,1,2010-03,-0.16677305771533502,-0.3388833421756801,0.1574360444367426,building,-3.967848381817646,5.417442498817024,2009-10
LT,2009-12,2,2010-06,-0.1465054228093624,-0.06329905813544523,0.1574360444367426,building,-3.967848381817646,5.417442498817024,2009-10
LT,2009-12,3,2010-09,-0.1361283937375044,-0.061125821234862064,0.1574360444367426,building,-3.967848381817646,5.417442498817024,2009-10
LT,2009-12,4,2010-12,-0.13081535485271314,-0.041137266326006006,0.1574360444367426,building,-3.967848381817646,5.417442498817024,2009-10
LT,2010-03,1,2010-06,-0.3020267929920382,-0.077710857647753,0.15099661164577108,building,-0.5837728195685941,4.411590323704331,2010-01
LT,2010-03,2,2010-09,-0.2812691094130764,-0.07553762074716981,0.15099661164577108,building,-0.5837728195685941,4.411590323704331,2010-01
LT,2010-03,3,2010-12,-0.270641175420648,-0.050496646972853,0.15099661164577108,building,-0.5837728195685941,4.411590323704331,2010-01
LT,2010-03,4,2011-03,-0.26519967321652466,0.02968032599605297,0.15099661164577108,building,-0.5837728195685941,4.411590323704331,2010-01
LT,2010-06,1,2010-09,-0.19699103270625884,-0.06721631498826375,0.14178320897227395,building,6.230388333615565,10.198236715433211,2010-04
LT,2010-06,2,2010-12,-0.19038062084251908,-0.04217534121394693,0.14178320897227395,building,6.230388333615565,10.198236715433211,2010-04
LT,2010-06,3,2011-03,-0.18699608996828432,0.020927710256935333,0.14178320897227395,building,6.230388333615565,10.198236715433211,2010-04
LT,2010-06,4,2011-06,-0.18526321016067612,0.3744372087290276,0.14178320897227395,building,6.230388333615565,10.198236715433211,2010-04
LT,2010-09,1,2010-12,-0.17173466650279615,-0.03679320099841732,0.14038981078931276,building,5.910811225440966,6.49458404500956,2010-07
LT,2010-09,2,2011-03,-0.16709281549811025,0.026309850472464924,0.14038981078931276,building,5.910811225440966,6.49458404500956,2010-07
LT,2010-09,3,2011-06,-0.164716187783711,0.36761025283410625,0.14038981078931276,building,5.910811225440966,6.49458404500956,2010-07
LT,2010-09,4,2011-09,-0.16349935439393862,0.04850038054415003,0.14038981078931276,building,5.910811225440966,6.49458404500956,2010-07
LT,2010-12,1,2011-03,-0.10831299349008335,0.035234398922984446,0.13883298750463452,fading,1.88371220864434,-4.346676124971225,2010-10
LT,2010-12,2,2011-06,-0.10807412291054957,0.37653480128462574,0.13883298750463452,fading,1.88371220864434,-4.346676124971225,2010-10
LT,2010-12,3,2011-09,-0.10795182117382829,0.03616817259079763,0.13883298750463452,fading,1.88371220864434,-4.346676124971225,2010-10
LT,2010-12,4,2011-12,-0.10788920268462698,-0.1506954880796825,0.13883298750463452,fading,1.88371220864434,-4.346676124971225,2010-10
LT,2011-03,1,2011-06,-0.1828642083728771,0.37103880310170445,0.13222282837897353,fading,3.471064296324471,-2.4397469291164953,2011-01
LT,2011-03,2,2011-09,-0.17573811216012766,0.030672174407876285,0.13222282837897353,fading,3.471064296324471,-2.4397469291164953,2011-01
LT,2011-03,3,2011-12,-0.17208955089919997,-0.17025932403734667,0.13222282837897353,fading,3.471064296324471,-2.4397469291164953,2011-01
LT,2011-03,4,2012-03,-0.170221487533605,0.35809685331273394,0.13222282837897353,fading,3.471064296324471,-2.4397469291164953,2011-01
LT,2011-06,1,2011-09,0.267564290763375,0.04332759077407877,0.12573583042668043,building,7.402956230540553,5.519244021896213,2011-04
LT,2011-06,2,2011-12,0.24625281343299774,-0.15760390767114418,0.12573583042668043,building,7.402956230540553,5.519244021896213,2011-04
LT,2011-06,3,2012-03,0.23534133703984453,0.343671838135903,0.12573583042668043,building,7.402956230540553,5.519244021896213,2011-04
LT,2011-06,4,2012-06,0.2297546611265501,0.3283808622112943,0.12573583042668043,building,7.402956230540553,5.519244021896213,2011-04
LT,2011-09,1,2011-12,-0.024060861409628504,-0.17466741821112308,0.1231047570166296,building,7.197349962508952,3.7262856661844808,2011-07
LT,2011-09,2,2012-03,-0.018334460125776126,0.3266083275959241,0.1231047570166296,building,7.197349962508952,3.7262856661844808,2011-07
LT,2011-09,3,2012-06,-0.0154025426684437,0.2949709012248376,0.1231047570166296,building,7.197349962508952,3.7262856661844808,2011-07
LT,2011-09,4,2012-09,-0.013901400930289501,0.24354569712841764,0.1231047570166296,building,7.197349962508952,3.7262856661844808,2011-07
LT,2011-12,1,2012-03,-0.043696958103857896,0.33026537044423915,0.11518337209532636,fading,3.6039936483196016,-3.798962582220952,2011-10
LT,2011-12,2,2012-06,-0.03605438318252247,0.2986279440731527,0.11518337209532636,fading,3.6039936483196016,-3.798962582220952,2011-10
LT,2011-12,3,2012-09,-0.032141384822798734,0.20545450364252038,0.11518337209532636,fading,3.6039936483196016,-3.798962582220952,2011-10
LT,2011-12,4,2012-12,-0.03013792966262018,0.02463595447514193,0.11518337209532636,fading,3.6039936483196016,-3.798962582220952,2011-10
LT,2012-03,1,2012-06,0.08392956287054769,0.30079868431447,0.11489598284778985,fading,2.2561035385646164,-4.941246423944335,2012-01
LT,2012-03,2,2012-09,0.07983567622111175,0.20762524388383766,0.11489598284778985,fading,2.2561035385646164,-4.941246423944335,2012-01
LT,2012-03,3,2012-12,0.07773960625660054,0.01982026231542223,0.11489598284778985,fading,2.2561035385646164,-4.941246423944335,2012-01
LT,2012-03,4,2013-03,0.0766664184347708,0.040739926953147355,0.11489598284778985,fading,2.2561035385646164,-4.941246423944335,2012-01
LT,2012-06,1,2012-09,0.27193204696818374,0.2230256982930955,0.1225140021847523,fading,3.0980212347737393,-0.5059724135458623,2012-04
LT,2012-06,2,2012-12,0.26094741416721073,0.03522071672468005,0.1225140021847523,fading,3.0980212347737393,-0.5059724135458623,2012-04
LT,2012-06,3,2013-03,0.25532328217311256,0.015370047441657967,0.1225140021847523,fading,3.0980212347737393,-0.5059724135458623,2012-04
LT,2012-06,4,2013-06,0.25244372659213427,0.2715790476609779,0.1225140021847523,fading,3.0980212347737393,-0.5059724135458623,2012-04
LT,2012-09,1,2012-12,0.2688563970097145,0.03558109325497477,0.12471567113759367,building,2.301156189320693,0.04505265075607667,2012-07
LT,2012-09,2,2013-03,0.2609986419047836,0.01573042397195264,0.12471567113759367,building,2.301156189320693,0.04505265075607667,2012-07
LT,2012-09,3,2013-06,0.25697547129105897,0.2607020237425744,0.12471567113759367,building,2.301156189320693,0.04505265075607667,2012-07
LT,2012-09,4,2013-09,0.25491560793683193,0.05340855695124828,0.12471567113759367,building,2.301156189320693,0.04505265075607667,2012-07
LT,2012-12,1,2013-03,0.06951577295168161,0.011950955541577732,0.1296499742814455,fading,0.8543004021947809,-2.2437208325789584,2012-10
LT,2012-12,2,2013-06,0.07928117268746733,0.2569225553121995,0.1296499742814455,fading,0.8543004021947809,-2.2437208325789584,2012-10
LT,2012-12,3,2013-09,0.0842810573521896,0.0361068820144523,0.1296499742814455,fading,0.8543004021947809,-2.2437208325789584,2012-10
LT,2012-12,4,2013-12,0.08684099830052744,-0.02123254680282155,0.1296499742814455,fading,0.8543004021947809,-2.2437208325789584,2012-10
LT,2013-03,1,2013-06,-0.05227991680405573,0.2473743304077499,0.135106550887476,fading,0.567109270381593,-1.7340469189391001,2013-01
LT,2013-03,2,2013-09,-0.038421623986825304,0.026558657110002677,0.135106550887476,fading,0.567109270381593,-1.7340469189391001,2013-01
LT,2013-03,3,2013-12,-0.03132617806440335,-0.02367984365936937,0.135106550887476,fading,0.567109270381593,-1.7340469189391001,2013-01
LT,2013-03,4,2014-03,-0.027693309752123262,-0.06843139250741283,0.135106550887476,fading,0.567109270381593,-1.7340469189391001,2013-01
LT,2013-06,1,2013-09,0.22157735627271943,0.03595359164251849,0.13720967865328165,fading,-1.0451401547707633,-1.8994405569655441,2013-04
LT,2013-06,2,2013-12,0.21413339389165428,-0.014284909126853559,0.13720967865328165,fading,-1.0451401547707633,-1.8994405569655441,2013-04
LT,2013-06,3,2014-03,0.2103220851525489,-0.07837209505845392,0.13720967865328165,fading,-1.0451401547707633,-1.8994405569655441,2013-04
LT,2013-06,4,2014-06,0.208370695078127,0.22293787577460336,0.13720967865328165,fading,-1.0451401547707633,-1.8994405569655441,2013-04
LT,2013-09,1,2013-12,0.10840292873558606,-0.011984436920005836,0.13585814841427665,fading,-1.8069916300670457,-2.3741009004486386,2013-07
LT,2013-09,2,2014-03,0.10920160139374076,-0.0760716228516062,0.13585814841427665,fading,-1.8069916300670457,-2.3741009004486386,2013-07
LT,2013-09,3,2014-06,0.10961052179471598,0.22080022634737026,0.13585814841427665,fading,-1.8069916300670457,-2.3741009004486386,2013-07
LT,2013-09,4,2014-09,0.10981988904001527,0.09067496982638523,0.13585814841427665,fading,-1.8069916300670457,-2.3741009004486386,2013-07
LT,2013-12,1,2014-03,0.03202145430262804,-0.0740401598814301,0.13479568247650156,building,-0.8633147144703344,0.1818254403004289,2013-10
LT,2013-12,2,2014-06,0.037351124435772286,0.22283168931754635,0.13479568247650156,building,-0.8633147144703344,0.1818254403004289,2013-10
LT,2013-12,3,2014-09,0.040079915543942156,0.05814897141662336,0.13479568247650156,building,-0.8633147144703344,0.1818254403004289,2013-10
LT,2013-12,4,2014-12,0.041477056591325105,0.1687933581204255,0.13479568247650156,building,-0.8633147144703344,0.1818254403004289,2013-10
LT,2014-03,1,2014-06,-0.10504996864457712,0.21322696467025481,0.12769290235406297,building,-1.4500012384753518,0.3569903915916939,2014-01
LT,2014-03,2,2014-09,-0.0926646865949493,0.04854424676933181,0.12769290235406297,building,-1.4500012384753518,0.3569903915916939,2014-01
LT,2014-03,3,2014-12,-0.08632342218553986,0.16025743185794092,0.12769290235406297,building,-1.4500012384753518,0.3569903915916939,2014-01
LT,2014-03,4,2015-03,-0.08307669480792225,0.07714026308301285,0.12769290235406297,building,-1.4500012384753518,0.3569903915916939,2014-01
LT,2014-06,1,2014-09,0.15126180083318522,0.043050440697147106,0.12369551184850691,fading,-2.734545389052812,-1.8712306745824776,2014-04
LT,2014-06,2,2014-12,0.1429808075769631,0.1547636257857562,0.12369551184850691,fading,-2.734545389052812,-1.8712306745824776,2014-04
LT,2014-06,3,2015-03,0.13874093902977747,0.06405387443446763,0.12369551184850691,fading,-2.734545389052812,-1.8712306745824776,2014-04
LT,2014-06,4,2015-06,0.1365701263336184,0.31517277086713286,0.12369551184850691,fading,-2.734545389052812,-1.8712306745824776,2014-04
LT,2014-09,1,2014-12,0.1459623844349167,0.157860728303689,0.11884868714003934,fading,-3.9727170495077075,-2.5227158110323558,2014-07
LT,2014-09,2,2015-03,0.1407894636773818,0.06715097695240045,0.11884868714003934,fading,-3.9727170495077075,-2.5227158110323558,2014-07
LT,2014-09,3,2015-06,0.13814092824952393,0.3099108830651555,0.11884868714003934,fading,-3.9727170495077075,-2.5227158110323558,2014-07
LT,2014-09,4,2015-09,0.13678487811046067,0.1529378081706551,0.11884868714003934,fading,-3.9727170495077075,-2.5227158110323558,2014-07
LT,2014-12,1,2015-03,0.10940958455517348,0.06606540637090623,0.11460859360025333,fading,-3.219593980048785,-0.485048590995973,2014-10
LT,2014-12,2,2015-06,0.10795332705663369,0.3088253124836613,0.11460859360025333,fading,-3.219593980048785,-0.485048590995973,2014-10
LT,2014-12,3,2015-09,0.1072077232173813,0.15758367656481245,0.11460859360025333,fading,-3.219593980048785,-0.485048590995973,2014-10
LT,2014-12,4,2015-12,0.10682597405168408,0.2821556111762785,0.11460859360025333,fading,-3.219593980048785,-0.485048590995973,2014-10
LT,2015-03,1,2015-06,0.01495304327582323,0.3104724975144698,0.11453962899965449,fading,-7.247264881299088,-3.2745478317913808,2015-01
LT,2015-03,2,2015-09,0.02086725692048634,0.15923086159562097,0.11453962899965449,fading,-7.247264881299088,-3.2745478317913808,2015-01
LT,2015-03,3,2015-12,0.02389533430655387,0.28265213776209536,0.11453962899965449,fading,-7.247264881299088,-3.2745478317913808,2015-01
LT,2015-03,4,2016-03,0.02544570992822044,0.1421733856207159,0.11453962899965449,fading,-7.247264881299088,-3.2745478317913808,2015-01
LT,2015-06,1,2015-09,0.2831487029504709,0.16511724450008414,0.11518337209532636,fading,-5.78804355319653,-2.5684495731477455,2015-04
LT,2015-06,2,2015-12,0.2700513304759977,0.2885385206665585,0.11518337209532636,fading,-5.78804355319653,-2.5684495731477455,2015-04
LT,2015-06,3,2016-03,0.2633454757690674,0.13868439738555527,0.11518337209532636,fading,-5.78804355319653,-2.5684495731477455,2015-04
LT,2015-06,4,2016-06,0.25991207815911915,0.05652837386576665,0.11518337209532636,fading,-5.78804355319653,-2.5684495731477455,2015-04
LT,2015-09,1,2015-12,0.10389833504763224,0.28361283242786356,0.12113007619215145,building,-1.426244692056457,5.821020189242631,2015-07
LT,2015-09,2,2016-03,0.10801101713285145,0.1337587091468603,0.12113007619215145,building,-1.426244692056457,5.821020189242631,2015-07
LT,2015-09,3,2016-06,0.11011671036048372,0.05594565595793643,0.12113007619215145,building,-1.426244692056457,5.821020189242631,2015-07
LT,2015-09,4,2016-09,0.11119482529303144,-0.160820048515159,0.12113007619215145,building,-1.426244692056457,5.821020189242631,2015-07
LT,2015-12,1,2016-03,0.26220210019796036,0.13309973234475547,0.12369551184850691,building,-5.226314356646071,0.5617291965504592,2015-10
LT,2015-12,2,2016-06,0.25616989821772496,0.055286679155831624,0.12369551184850691,building,-5.226314356646071,0.5617291965504592,2015-10
LT,2015-12,3,2016-09,0.25308141080384444,-0.16741169201532716,0.12369551184850691,building,-5.226314356646071,0.5617291965504592,2015-10
LT,2015-12,4,2016-12,0.25150010524793764,0.4162970103906456,0.12369551184850691,building,-5.226314356646071,0.5617291965504592,2015-10
LT,2016-03,1,2016-06,0.016342026718351124,0.04943669609357109,0.12526402851090776,fading,-2.4609743095965655,-1.0347296175401084,2016-01
LT,2016-03,2,2016-09,0.0279655628092146,-0.1732616750775877,0.12526402851090776,fading,-2.4609743095965655,-1.0347296175401084,2016-01
LT,2016-03,3,2016-12,0.03391681328773669,0.40670874561679743,0.12526402851090776,fading,-2.4609743095965655,-1.0347296175401084,2016-01
LT,2016-03,4,2017-03,0.03696385353273999,0.22185568401252254,0.12526402851090776,fading,-2.4609743095965655,-1.0347296175401084,2016-01
LT,2016-06,1,2016-09,0.0777293010568658,-0.17041160361831606,0.1296499742814455,building,-1.4951399852964187,3.7311743713496526,2016-04
LT,2016-06,2,2016-12,0.08446768774477786,0.40955881707606895,0.1296499742814455,building,-1.4951399852964187,3.7311743713496526,2016-04
LT,2016-06,3,2017-03,0.08791774172898881,0.1905775193425104,0.1296499742814455,building,-1.4951399852964187,3.7311743713496526,2016-04
LT,2016-06,4,2017-06,0.08968416936890483,0.5315866851024175,0.1296499742814455,building,-1.4951399852964187,3.7311743713496526,2016-04
LT,2016-09,1,2016-12,-0.01713154216679923,0.4032166543312987,0.12943218554136635,building,-1.9440292041525709,0.5169451054439946,2016-07
LT,2016-09,2,2017-03,-0.005867812708385101,0.18423535659774015,0.12943218554136635,building,-1.9440292041525709,0.5169451054439946,2016-07
LT,2016-09,3,2017-06,-0.00010078322567708593,0.519971576969631,0.12943218554136635,building,-1.9440292041525709,0.5169451054439946,2016-07
LT,2016-09,4,2017-09,0.002851935869469429,-0.01876000016272768,0.12943218554136635,building,-1.9440292041525709,0.5169451054439946,2016-07
LT,2016-12,1,2017-03,0.19386318982882264,0.18665465321125893,0.12573583042668043,building,1.1520864756175229,2.6472264609139415,2016-10
LT,2016-12,2,2017-06,0.18687476652927404,0.5223908735831497,0.12573583042668043,building,1.1520864756175229,2.6472264609139415,2016-10
LT,2016-12,3,2017-09,0.18329669379990512,-0.02643645044603647,0.12573583042668043,building,1.1520864756175229,2.6472264609139415,2016-10
LT,2016-12,4,2017-12,0.1814647205624683,0.1592916002324656,0.12573583042668043,building,1.1520864756175229,2.6472264609139415,2016-10
LT,2017-03,1,2017-06,0.1694162286731876,0.5243962521202465,0.1274751136139838,building,3.1820866611079737,5.1261158652605445,2017-01
LT,2017-03,2,2017-09,0.16690293559148292,-0.024431071908939655,0.1274751136139838,building,3.1820866611079737,5.1261158652605445,2017-01
LT,2017-03,3,2017-12,0.1656161295336501,0.15439231095898345,0.1274751136139838,building,3.1820866611079737,5.1261158652605445,2017-01
