sample,model,h,metric,policy,n_intended,n,rmse,mae,bias
recent_targets,CORE_LEVEL_RF_R14,11,core_mm,short,42,31,0.3689277652772661,0.30147430144646115,0.2837829353196278
recent_targets,CORE_LEVEL_RF_R14,11,core_mm,extended,42,31,0.35953664272878794,0.26443008089236103,0.21464067399269182
recent_targets,CORE_LEVEL_RF_R14,11,core_log,short,42,31,2.556207067985864,2.0381963097054725,2.03783184731208
recent_targets,CORE_LEVEL_RF_R14,11,core_log,extended,42,31,2.529473328732935,1.7597688925929817,1.6215154074427347
recent_targets,CORE_LEVEL_RF_R14,12,yy,short,43,31,2.4354766543743267,2.1835034032835496,2.1835034032835496
recent_targets,CORE_LEVEL_RF_R14,12,yy,extended,43,31,2.3340066612030728,1.9351155361834254,1.9305482591844974
recent_targets,CORE_LEVEL_RF_R14,12,core_mm,short,43,31,0.40061677874518387,0.3315819925394119,0.3125078742563655
recent_targets,CORE_LEVEL_RF_R14,12,core_mm,extended,43,31,0.3962394209654389,0.29460031541758336,0.2455853654015274
recent_targets,CORE_LEVEL_RF_R14,12,core_log,short,43,31,3.0591236849474,2.496693170517057,2.496693170517057
recent_targets,CORE_LEVEL_RF_R14,12,core_log,extended,43,31,3.0321681310329347,2.13788279070348,2.027382698212856
recent_targets,CORE_LEVEL_RIDGE_R14,1,yy,short,32,31,0.3680651082237989,0.2798126597595843,0.04625763975841205
recent_targets,CORE_LEVEL_RIDGE_R14,1,yy,extended,32,31,0.3637420375911792,0.27245462741008714,0.021995562476244915
recent_targets,CORE_LEVEL_RIDGE_R14,1,core_mm,short,32,31,0.18023694680171684,0.15856473290714748,0.04057409514169498
recent_targets,CORE_LEVEL_RIDGE_R14,1,core_mm,extended,32,31,0.17745303105441604,0.15178266193163803,-0.004168668800275909
recent_targets,CORE_LEVEL_RIDGE_R14,1,core_log,short,32,31,0.1796701951851284,0.15813445692801928,0.040555067331275826
recent_targets,CORE_LEVEL_RIDGE_R14,1,core_log,extended,32,31,0.1769579311304765,0.15142262356828748,-0.00405191461197944
recent_targets,CORE_LEVEL_RIDGE_R14,2,yy,short,33,31,0.5145737538565148,0.396098182538671,0.07312153373695654
recent_targets,CORE_LEVEL_RIDGE_R14,2,yy,extended,33,31,0.5059210027933629,0.38184403656749977,0.028660294599165744
recent_targets,CORE_LEVEL_RIDGE_R14,2,core_mm,short,33,31,0.1657223580489974,0.14514849046378114,0.03093560644259788
recent_targets,CORE_LEVEL_RIDGE_R14,2,core_mm,extended,33,31,0.16166481390211734,0.13303379210275051,-0.010142190440281276
recent_targets,CORE_LEVEL_RIDGE_R14,2,core_log,short,33,31,0.27086532019027826,0.22684168283862732,0.070577723847791
recent_targets,CORE_LEVEL_RIDGE_R14,2,core_log,extended,33,31,0.264601423690107,0.22622502239997033,-0.011330910762782153
recent_targets,CORE_LEVEL_RIDGE_R14,3,yy,short,34,31,0.5477382137535978,0.4492965943554989,0.08195448554766004
recent_targets,CORE_LEVEL_RIDGE_R14,3,yy,extended,34,31,0.5326811013229373,0.42524006563461986,0.022003396869267385
recent_targets,CORE_LEVEL_RIDGE_R14,3,core_mm,short,34,31,0.1624751604368482,0.1366867220733687,0.023621323014053463
recent_targets,CORE_LEVEL_RIDGE_R14,3,core_mm,extended,34,31,0.1605234446814594,0.12467964276601842,-0.013438889387314712
recent_targets,CORE_LEVEL_RIDGE_R14,3,core_log,short,34,31,0.3157299144683464,0.2627189097042958,0.08590976420919876
recent_targets,CORE_LEVEL_RIDGE_R14,3,core_log,extended,34,31,0.31267064283023305,0.2624527661080516,-0.024922885226066217
recent_targets,CORE_LEVEL_RIDGE_R14,4,yy,short,35,31,0.5352988640146482,0.4498348758664966,0.1914529443139716
recent_targets,CORE_LEVEL_RIDGE_R14,4,yy,extended,35,31,0.5066572130980901,0.4259594280000305,0.11163004756349454
recent_targets,CORE_LEVEL_RIDGE_R14,4,core_mm,short,35,31,0.17965388838174276,0.15493521569019633,0.07339480260112428
recent_targets,CORE_LEVEL_RIDGE_R14,4,core_mm,extended,35,31,0.16753975996135748,0.13665487161163145,0.021762037771936873
recent_targets,CORE_LEVEL_RIDGE_R14,4,core_log,short,35,31,0.3583795817706755,0.2793324092127776,0.1542627081389366
recent_targets,CORE_LEVEL_RIDGE_R14,4,core_log,extended,35,31,0.37040267300400015,0.28885132108592887,0.00585417115070322
recent_targets,CORE_LEVEL_RIDGE_R14,5,yy,short,36,31,0.6188667505922485,0.48793322136249834,0.3208976699101348
recent_targets,CORE_LEVEL_RIDGE_R14,5,yy,extended,36,31,0.5808585968747073,0.4433589703616223,0.2298610069179798
recent_targets,CORE_LEVEL_RIDGE_R14,5,core_mm,short,36,31,0.17581374618199627,0.14735105103963955,0.06526639606538151
recent_targets,CORE_LEVEL_RIDGE_R14,5,core_mm,extended,36,31,0.1699371104878543,0.1265245042342567,0.020274478673850457
recent_targets,CORE_LEVEL_RIDGE_R14,5,core_log,short,36,31,0.4254790501147654,0.3070037244158953,0.2162123082681739
recent_targets,CORE_LEVEL_RIDGE_R14,5,core_log,extended,36,31,0.4710148513008133,0.38307373730470473,0.04559903002740914
recent_targets,CORE_LEVEL_RIDGE_R14,6,yy,short,37,31,0.7100465808395996,0.5923686691401051,0.44783643098710185
recent_targets,CORE_LEVEL_RIDGE_R14,6,yy,extended,37,31,0.6492070772355388,0.5026525685329527,0.3517089035579809
recent_targets,CORE_LEVEL_RIDGE_R14,6,core_mm,short,37,31,0.1681121577541746,0.13443555583513656,0.0588944227068541
recent_targets,CORE_LEVEL_RIDGE_R14,6,core_mm,extended,37,31,0.16596607248114,0.13212279695495738,0.020486076336028877
recent_targets,CORE_LEVEL_RIDGE_R14,6,core_log,short,37,31,0.4984525947510826,0.3406599263970744,0.2787575809522309
recent_targets,CORE_LEVEL_RIDGE_R14,6,core_log,extended,37,31,0.5550275630915511,0.46410346696149146,0.09700701248372852
recent_targets,CORE_LEVEL_RIDGE_R14,7,yy,short,38,31,0.8085687699663434,0.6649473626605165,0.5835314828336201
recent_targets,CORE_LEVEL_RIDGE_R14,7,yy,extended,38,31,0.724700312114906,0.5925309652340307,0.46399126253986056
recent_targets,CORE_LEVEL_RIDGE_R14,7,core_mm,short,38,31,0.2088888762267719,0.1793331587907688,0.14115593479935679
recent_targets,CORE_LEVEL_RIDGE_R14,7,core_mm,extended,38,31,0.20523762550061767,0.15847625362159976,0.06985370075531998
recent_targets,CORE_LEVEL_RIDGE_R14,7,core_log,short,38,31,0.5962078515256279,0.44374608659546805,0.4152788737960351
recent_targets,CORE_LEVEL_RIDGE_R14,7,core_log,extended,38,31,0.673810353853894,0.5383968788571719,0.18880411215333415
recent_targets,CORE_LEVEL_RIDGE_R14,8,yy,short,39,31,0.9670576958562214,0.8298749684664423,0.7524820613490207
recent_targets,CORE_LEVEL_RIDGE_R14,8,yy,extended,39,31,0.8745872419026567,0.734037088614386,0.6164030966421692
recent_targets,CORE_LEVEL_RIDGE_R14,8,core_mm,short,39,31,0.22370409513379771,0.1870745838642634,0.14417974560746497
recent_targets,CORE_LEVEL_RIDGE_R14,8,core_mm,extended,39,31,0.22403771569863726,0.1662650176619691,0.08005605506563603
recent_targets,CORE_LEVEL_RIDGE_R14,8,core_log,short,39,31,0.7668054858445092,0.60979266722971,0.5869767873641862
recent_targets,CORE_LEVEL_RIDGE_R14,8,core_log,extended,39,31,0.8551866795442212,0.6586711071330676,0.3283742839988608
recent_targets,CORE_LEVEL_RIDGE_R14,9,yy,short,40,31,1.2652534822042367,1.0142930651045272,0.9734363792524531
recent_targets,CORE_LEVEL_RIDGE_R14,9,yy,extended,40,31,1.2099400613770583,0.9088890114022428,0.8289338673071566
recent_targets,CORE_LEVEL_RIDGE_R14,9,core_mm,short,40,31,0.23006850039771354,0.18456744109206594,0.15098394274565619
recent_targets,CORE_LEVEL_RIDGE_R14,9,core_mm,extended,40,31,0.24233295160613005,0.16800904825430868,0.094715942922859
recent_targets,CORE_LEVEL_RIDGE_R14,9,core_log,short,40,31,1.0681814256808608,0.8182984565736188,0.8146080424311841
recent_targets,CORE_LEVEL_RIDGE_R14,9,core_log,extended,40,31,1.21607250297322,0.8596377220968019,0.5373560794754485
recent_targets,CORE_LEVEL_RIDGE_R14,10,yy,short,41,31,1.6299998479525497,1.3063739469342956,1.263708090779351
recent_targets,CORE_LEVEL_RIDGE_R14,10,yy,extended,41,31,1.6218563374698203,1.1842869433007381,1.1112220933979846
recent_targets,CORE_LEVEL_RIDGE_R14,10,core_mm,short,41,31,0.3286470741809789,0.26232538074442435,0.24018093963315754
recent_targets,CORE_LEVEL_RIDGE_R14,10,core_mm,extended,41,31,0.33165255498778473,0.21951230993763604,0.17561948118625884
recent_targets,CORE_LEVEL_RIDGE_R14,10,core_log,short,41,31,1.480889716517177,1.1501582803782724,1.1501582803782724
recent_targets,CORE_LEVEL_RIDGE_R14,10,core_log,extended,41,31,1.7080356132124235,1.1309469255808138,0.8531915827353918
recent_targets,CORE_LEVEL_RIDGE_R14,11,yy,short,42,31,2.002543150650422,1.588361874501146,1.5771930886996521
recent_targets,CORE_LEVEL_RIDGE_R14,11,yy,extended,42,31,2.030586300979976,1.4762285224314433,1.416538880224256
recent_targets,CORE_LEVEL_RIDGE_R14,11,core_mm,short,42,31,0.38227238236255046,0.28847308520255394,0.26705241848045214
recent_targets,CORE_LEVEL_RIDGE_R14,11,core_mm,extended,42,31,0.37611843200743245,0.24077579675149735,0.2041283700713943
recent_targets,CORE_LEVEL_RIDGE_R14,11,core_log,short,42,31,2.0147546833181793,1.533735659264153,1.533735659264153
recent_targets,CORE_LEVEL_RIDGE_R14,11,core_log,extended,42,31,2.2886259908079616,1.4620247795259982,1.2168338458392307
recent_targets,CORE_LEVEL_RIDGE_R14,12,yy,short,43,31,2.4701829925108303,1.944635171518247,1.9386467327496064
recent_targets,CORE_LEVEL_RIDGE_R14,12,yy,extended,43,31,2.4570099524248112,1.7915072748857321,1.7565674419761919
recent_targets,CORE_LEVEL_RIDGE_R14,12,core_mm,short,43,31,0.4872269514680274,0.34326035808072014,0.3207217588050137
recent_targets,CORE_LEVEL_RIDGE_R14,12,core_mm,extended,43,31,0.46690950717952584,0.3056740371383515,0.2536589958301962
recent_targets,CORE_LEVEL_RIDGE_R14,12,core_log,short,43,31,2.914957010340709,2.0733759603374815,2.0733759603374815
recent_targets,CORE_LEVEL_RIDGE_R14,12,core_log,extended,43,31,3.1226960902542666,1.9434082717751051,1.7157862405843736
recent_targets,CORE_LOCAL_R14,1,yy,short,32,31,0.34301134890671275,0.25735644197591173,0.0218923951310019
recent_targets,CORE_LOCAL_R14,1,yy,extended,32,31,0.34301134890671275,0.25735644197591173,0.0218923951310019
recent_targets,CORE_LOCAL_R14,1,core_mm,short,32,31,0.15489475977607248,0.12170156868177044,-0.004294141970640638
recent_targets,CORE_LOCAL_R14,1,core_mm,extended,32,31,0.15489475977607248,0.12170156868177044,-0.004294141970640638
recent_targets,CORE_LOCAL_R14,1,core_log,short,32,31,0.15439453971032135,0.12138378536332857,-0.00412042774253336
recent_targets,CORE_LOCAL_R14,1,core_log,extended,32,31,0.15439453971032135,0.12138378536332857,-0.00412042774253336
recent_targets,CORE_LOCAL_R14,2,yy,short,33,31,0.45939696613674946,0.3447393320985078,0.038750244993839875
recent_targets,CORE_LOCAL_R14,2,yy,extended,33,31,0.45939696613674946,0.3447393320985078,0.038750244993839875
recent_targets,CORE_LOCAL_R14,2,core_mm,short,33,31,0.15744704592020445,0.12092223305982655,-0.001064467229893408
recent_targets,CORE_LOCAL_R14,2,core_mm,extended,33,31,0.15744704592020445,0.12092223305982655,-0.001064467229893408
recent_targets,CORE_LOCAL_R14,2,core_log,short,33,31,0.23668433507243958,0.17278606254251241,0.006976600699840717
recent_targets,CORE_LOCAL_R14,2,core_log,extended,33,31,0.23668433507243958,0.17278606254251241,0.006976600699840717
recent_targets,CORE_LOCAL_R14,3,yy,short,34,31,0.47482099774670183,0.3747066703780687,0.05198467052615321
recent_targets,CORE_LOCAL_R14,3,yy,extended,34,31,0.47482099774670183,0.3747066703780687,0.05198467052615321
recent_targets,CORE_LOCAL_R14,3,core_mm,short,34,31,0.1679719699390332,0.12415965236517726,0.0044869723189104385
recent_targets,CORE_LOCAL_R14,3,core_mm,extended,34,31,0.1679719699390332,0.12415965236517726,0.0044869723189104385
recent_targets,CORE_LOCAL_R14,3,core_log,short,34,31,0.3082774306713364,0.22368284138041444,0.028927661832469472
recent_targets,CORE_LOCAL_R14,3,core_log,extended,34,31,0.3082774306713364,0.22368284138041444,0.028927661832469472
recent_targets,CORE_LOCAL_R14,4,yy,short,35,31,0.48191426902099793,0.3851678452433779,0.15270079231010103
recent_targets,CORE_LOCAL_R14,4,yy,extended,35,31,0.48191426902099793,0.3851678452433779,0.15270079231010103
recent_targets,CORE_LOCAL_R14,4,core_mm,short,35,31,0.17893849095436104,0.13095438540641613,0.01262264213464238
recent_targets,CORE_LOCAL_R14,4,core_mm,extended,35,31,0.17893849095436104,0.13095438540641613,0.01262264213464238
recent_targets,CORE_LOCAL_R14,4,core_log,short,35,31,0.4471451409980226,0.3050846199437282,0.07852695708025437
recent_targets,CORE_LOCAL_R14,4,core_log,extended,35,31,0.4471451409980226,0.3050846199437282,0.07852695708025437
recent_targets,CORE_LOCAL_R14,5,yy,short,36,31,0.6046884913939456,0.4423206503325719,0.29553685427973814
recent_targets,CORE_LOCAL_R14,5,yy,extended,36,31,0.6046884913939456,0.4423206503325719,0.29553685427973814
recent_targets,CORE_LOCAL_R14,5,core_mm,short,36,31,0.18815015073147312,0.13440065550365177,0.02305415375087331
recent_targets,CORE_LOCAL_R14,5,core_mm,extended,36,31,0.18815015073147312,0.13440065550365177,0.02305415375087331
recent_targets,CORE_LOCAL_R14,5,core_log,short,36,31,0.6517889545821809,0.4227779012023345,0.16079621211691097
recent_targets,CORE_LOCAL_R14,5,core_log,extended,36,31,0.6517889545821809,0.4227779012023345,0.16079621211691097
recent_targets,CORE_LOCAL_R14,6,yy,short,37,31,0.7418745027774822,0.5172737793949367,0.4576545236757021
recent_targets,CORE_LOCAL_R14,6,yy,extended,37,31,0.7418745027774822,0.5172737793949367,0.4576545236757021
recent_targets,CORE_LOCAL_R14,6,core_mm,short,37,31,0.2019635754124122,0.1442333798358105,0.035080394261835623
recent_targets,CORE_LOCAL_R14,6,core_mm,extended,37,31,0.2019635754124122,0.1442333798358105,0.035080394261835623
recent_targets,CORE_LOCAL_R14,6,core_log,short,37,31,0.8998538558696638,0.5464749456728841,0.28214908301980457
recent_targets,CORE_LOCAL_R14,6,core_log,extended,37,31,0.8998538558696638,0.5464749456728841,0.28214908301980457
recent_targets,CORE_LOCAL_R14,7,yy,short,38,31,0.8795650788631291,0.686228278114532,0.608172273692148
recent_targets,CORE_LOCAL_R14,7,yy,extended,38,31,0.8795650788631291,0.686228278114532,0.608172273692148
recent_targets,CORE_LOCAL_R14,7,core_mm,short,38,31,0.22287776732931536,0.15611217455223966,0.04944717403711424
recent_targets,CORE_LOCAL_R14,7,core_mm,extended,38,31,0.22287776732931536,0.15611217455223966,0.04944717403711424
recent_targets,CORE_LOCAL_R14,7,core_log,short,38,31,1.194837872332736,0.7138437581885254,0.4398348339489807
recent_targets,CORE_LOCAL_R14,7,core_log,extended,38,31,1.194837872332736,0.7138437581885254,0.4398348339489807
recent_targets,CORE_LOCAL_R14,8,yy,short,39,31,1.1228049889565597,0.8701395188742961,0.8028588600874623
recent_targets,CORE_LOCAL_R14,8,yy,extended,39,31,1.1228049889565597,0.8701395188742961,0.8028588600874623
recent_targets,CORE_LOCAL_R14,8,core_mm,short,39,31,0.2496243051847554,0.17122823237256415,0.06780724547937819
recent_targets,CORE_LOCAL_R14,8,core_mm,extended,39,31,0.2496243051847554,0.17122823237256415,0.06780724547937819
recent_targets,CORE_LOCAL_R14,8,core_log,short,39,31,1.5809581451741879,0.9461479894813417,0.650434019717486
recent_targets,CORE_LOCAL_R14,8,core_log,extended,39,31,1.5809581451741879,0.9461479894813417,0.650434019717486
recent_targets,CORE_LOCAL_R14,9,yy,short,40,31,1.566328066244437,1.0863787103757587,1.0595966976175637
recent_targets,CORE_LOCAL_R14,9,yy,extended,40,31,1.566328066244437,1.0863787103757587,1.0595966976175637
recent_targets,CORE_LOCAL_R14,9,core_mm,short,40,31,0.2785475645797854,0.18506250892075018,0.08918823426144333
recent_targets,CORE_LOCAL_R14,9,core_mm,extended,40,31,0.2785475645797854,0.18506250892075018,0.08918823426144333
recent_targets,CORE_LOCAL_R14,9,core_log,short,40,31,2.090199469356225,1.2342787336380183,0.9325536785305053
recent_targets,CORE_LOCAL_R14,9,core_log,extended,40,31,2.090199469356225,1.2342787336380183,0.9325536785305053
recent_targets,CORE_LOCAL_R14,10,yy,short,41,31,2.0389904483355,1.3875716773597528,1.3593049317542445
recent_targets,CORE_LOCAL_R14,10,yy,extended,41,31,2.0389904483355,1.3875716773597528,1.3593049317542445
recent_targets,CORE_LOCAL_R14,10,core_mm,short,41,31,0.30608125605898057,0.2050542029211298,0.111770710515848
recent_targets,CORE_LOCAL_R14,10,core_mm,extended,41,31,0.30608125605898057,0.2050542029211298,0.111770710515848
recent_targets,CORE_LOCAL_R14,10,core_log,short,41,31,2.672203095566214,1.597720674630634,1.2727554275912278
recent_targets,CORE_LOCAL_R14,10,core_log,extended,41,31,2.672203095566214,1.597720674630634,1.2727554275912278
recent_targets,CORE_LOCAL_R14,11,yy,short,42,31,2.4854142842146545,1.7061957595929216,1.677150077614305
recent_targets,CORE_LOCAL_R14,11,yy,extended,42,31,2.4854142842146545,1.7061957595929216,1.677150077614305
recent_targets,CORE_LOCAL_R14,11,core_mm,short,42,31,0.33449483832577803,0.22334882349802354,0.1348569683634821
recent_targets,CORE_LOCAL_R14,11,core_mm,extended,42,31,0.33449483832577803,0.22334882349802354,0.1348569683634821
recent_targets,CORE_LOCAL_R14,11,core_log,short,42,31,3.2654904353870347,1.9912426078781604,1.6536394476708065
recent_targets,CORE_LOCAL_R14,11,core_log,extended,42,31,3.2654904353870347,1.9912426078781604,1.6536394476708065
recent_targets,CORE_LOCAL_R14,12,yy,short,43,31,2.8703694015592585,1.9996418743364635,1.9942862193162803
recent_targets,CORE_LOCAL_R14,12,yy,extended,43,31,2.8703694015592585,1.9996418743364635,1.9942862193162803
recent_targets,CORE_LOCAL_R14,12,core_mm,short,43,31,0.39343828265670805,0.2636569901117799,0.175124640888112
recent_targets,CORE_LOCAL_R14,12,core_mm,extended,43,31,0.39343828265670805,0.2636569901117799,0.175124640888112
recent_targets,CORE_LOCAL_R14,12,core_log,short,43,31,3.952123382305425,2.4781544754718423,2.110447782249979
recent_targets,CORE_LOCAL_R14,12,core_log,extended,43,31,3.952123382305425,2.4781544754718423,2.110447782249979
recent_origins,CORE_GAP_ADAPT_R14,1,yy,short,31,30,0.3719785310777401,0.28007964929590906,0.049070012843885555
recent_origins,CORE_GAP_ADAPT_R14,1,yy,extended,31,30,0.3714205468114521,0.27754893323394103,0.0311308885218002
recent_origins,CORE_GAP_ADAPT_R14,1,core_mm,short,31,30,0.17239168127064414,0.14802588472633885,0.026151990118332417
recent_origins,CORE_GAP_ADAPT_R14,1,core_mm,extended,31,30,0.1730591775635166,0.14873635090649356,-0.006671428315124386
recent_origins,CORE_GAP_ADAPT_R14,1,core_log,short,31,30,0.17178823527448395,0.14759094763677996,0.0261477761287437
recent_origins,CORE_GAP_ADAPT_R14,1,core_log,extended,31,30,0.17255023355475854,0.14836250254416114,-0.006562482123095877
recent_origins,CORE_GAP_ADAPT_R14,2,yy,short,31,29,0.519046233046251,0.39082446242126745,0.09008870658308564
recent_origins,CORE_GAP_ADAPT_R14,2,yy,extended,31,29,0.5191662191785699,0.3918588006870708,0.05501338630607014
recent_origins,CORE_GAP_ADAPT_R14,2,core_mm,short,31,29,0.16188830399110812,0.14267285657144912,0.024169710549761123
recent_origins,CORE_GAP_ADAPT_R14,2,core_mm,extended,31,29,0.1558304735012159,0.1277777426001032,-0.007927635704334234
recent_origins,CORE_GAP_ADAPT_R14,2,core_log,short,31,29,0.2671502933907607,0.21400829657730003,0.04665052797997513
recent_origins,CORE_GAP_ADAPT_R14,2,core_log,extended,31,29,0.26252735138264016,0.22205465101716487,-0.017340946634591153
recent_origins,CORE_GAP_ADAPT_R14,3,yy,short,31,28,0.5466420239936873,0.4516044192967595,0.10791527971504425
recent_origins,CORE_GAP_ADAPT_R14,3,yy,extended,31,28,0.5458760118774156,0.4429978281778609,0.05643093964798302
recent_origins,CORE_GAP_ADAPT_R14,3,core_mm,short,31,28,0.1594120085272926,0.13187004208645853,0.021599366636518978
recent_origins,CORE_GAP_ADAPT_R14,3,core_mm,extended,31,28,0.14934146824877767,0.11589129070207073,-0.009836268006913437
recent_origins,CORE_GAP_ADAPT_R14,3,core_log,short,31,28,0.3207692593139405,0.2507072012378729,0.053751080246216366
recent_origins,CORE_GAP_ADAPT_R14,3,core_log,extended,31,28,0.3069907149627983,0.2522576443418118,-0.040236197217260135
recent_origins,CORE_GAP_ADAPT_R14,4,yy,short,31,27,0.4855943808432017,0.4098635154858972,0.1985677730131188
recent_origins,CORE_GAP_ADAPT_R14,4,yy,extended,31,27,0.47360380370164984,0.3958709128649552,0.14280492889167182
recent_origins,CORE_GAP_ADAPT_R14,4,core_mm,short,31,27,0.1456376608132865,0.11647698472256651,0.03298017232157728
recent_origins,CORE_GAP_ADAPT_R14,4,core_mm,extended,31,27,0.14603404107250906,0.12003866600493823,0.02196527803422385
recent_origins,CORE_GAP_ADAPT_R14,4,core_log,short,31,27,0.31959395838281507,0.2692453341965345,0.06456732443271257
recent_origins,CORE_GAP_ADAPT_R14,4,core_log,extended,31,27,0.30725292636054,0.253398807860863,-0.03729822832621531
recent_origins,CORE_GAP_ADAPT_R14,5,yy,short,31,26,0.513947273287856,0.4190614474110936,0.2918601925605735
recent_origins,CORE_GAP_ADAPT_R14,5,yy,extended,31,26,0.4921920685405035,0.3878062839058823,0.23330906239181945
recent_origins,CORE_GAP_ADAPT_R14,5,core_mm,short,31,26,0.14181148110864525,0.11139594959391001,0.021786421030372607
recent_origins,CORE_GAP_ADAPT_R14,5,core_mm,extended,31,26,0.14040627503098574,0.10976073364341235,0.010648493702528924
recent_origins,CORE_GAP_ADAPT_R14,5,core_log,short,31,26,0.3260746117252502,0.27305520908055103,0.06142524917070228
recent_origins,CORE_GAP_ADAPT_R14,5,core_log,extended,31,26,0.32542661779327925,0.28029086889110333,-0.04567686686654923
recent_origins,CORE_GAP_ADAPT_R14,6,yy,short,31,25,0.601851744230572,0.47975760242715454,0.3931479584633503
recent_origins,CORE_GAP_ADAPT_R14,6,yy,extended,31,25,0.5684134559707918,0.43520939638498723,0.329804763579457
recent_origins,CORE_GAP_ADAPT_R14,6,core_mm,short,31,25,0.12438975762114073,0.10529796015421229,0.010254450639499786
recent_origins,CORE_GAP_ADAPT_R14,6,core_mm,extended,31,25,0.12059740821730855,0.1012387540961005,-0.002493464946773952
recent_origins,CORE_GAP_ADAPT_R14,6,core_log,short,31,25,0.35282633202777713,0.3009608829787306,0.07153697608014706
recent_origins,CORE_GAP_ADAPT_R14,6,core_log,extended,31,25,0.34940636632126687,0.3046086568054056,-0.04442526112526941
recent_origins,CORE_GAP_ADAPT_R14,7,yy,short,31,24,0.7210473103189526,0.611837716070695,0.5163455508719054
recent_origins,CORE_GAP_ADAPT_R14,7,yy,extended,31,24,0.6700595725876473,0.5533983278977023,0.42666713506567194
recent_origins,CORE_GAP_ADAPT_R14,7,core_mm,short,31,24,0.14196337813233037,0.12197638125117727,0.06336393308866835
recent_origins,CORE_GAP_ADAPT_R14,7,core_mm,extended,31,24,0.13042221840828497,0.10893658063041056,0.018627936832767488
recent_origins,CORE_GAP_ADAPT_R14,7,core_log,short,31,24,0.422070834350711,0.3552349781288943,0.14178408840586113
recent_origins,CORE_GAP_ADAPT_R14,7,core_log,extended,31,24,0.40207979417865425,0.33963871696990994,-0.022426691490759418
recent_origins,CORE_GAP_ADAPT_R14,8,yy,short,31,23,0.8330318603095682,0.7248957516133213,0.6534638481053865
recent_origins,CORE_GAP_ADAPT_R14,8,yy,extended,31,23,0.763400956928738,0.6526805837029183,0.5435273003100894
recent_origins,CORE_GAP_ADAPT_R14,8,core_mm,short,31,23,0.14532285037419113,0.12156508163261102,0.06537522182761839
recent_origins,CORE_GAP_ADAPT_R14,8,core_mm,extended,31,23,0.13293910213358445,0.11104503479411537,0.020154343684648485
recent_origins,CORE_GAP_ADAPT_R14,8,core_log,short,31,23,0.5030884094130871,0.4023839380735613,0.22679108922182847
recent_origins,CORE_GAP_ADAPT_R14,8,core_log,extended,31,23,0.4437552831529289,0.3759098984888531,0.025804954414412443
recent_origins,CORE_GAP_ADAPT_R14,9,yy,short,31,22,0.9147975914626386,0.7923423678934977,0.7677932383441429
recent_origins,CORE_GAP_ADAPT_R14,9,yy,extended,31,22,0.8194480370611913,0.6848711851043894,0.6326816935426948
recent_origins,CORE_GAP_ADAPT_R14,9,core_mm,short,31,22,0.13125792022559388,0.10855077985423921,0.056613164557641454
recent_origins,CORE_GAP_ADAPT_R14,9,core_mm,extended,31,22,0.11723354449591492,0.0958121133623171,0.010726578175531694
recent_origins,CORE_GAP_ADAPT_R14,9,core_log,short,31,22,0.5564306695221184,0.42243557116882324,0.29974182560452867
recent_origins,CORE_GAP_ADAPT_R14,9,core_log,extended,31,22,0.4658600456068727,0.3938097984070639,0.052818819702906736
recent_origins,CORE_GAP_ADAPT_R14,10,yy,short,31,21,1.0521453253776947,0.9460418217957101,0.9085497925035819
recent_origins,CORE_GAP_ADAPT_R14,10,yy,extended,31,21,0.9233983297540912,0.8004432301552672,0.7363312302893024
recent_origins,CORE_GAP_ADAPT_R14,10,core_mm,short,31,21,0.15643969965164756,0.13070005802928863,0.0856739825648791
recent_origins,CORE_GAP_ADAPT_R14,10,core_mm,extended,31,21,0.12284013546009573,0.10018695710835673,0.024535094055388493
recent_origins,CORE_GAP_ADAPT_R14,10,core_log,short,31,21,0.6217649961955872,0.4607431763191717,0.39640638817986146
recent_origins,CORE_GAP_ADAPT_R14,10,core_log,extended,31,21,0.4714886795596454,0.38856577014335775,0.08197595697342942
recent_origins,CORE_GAP_ADAPT_R14,11,yy,short,31,20,1.1724699469840505,1.0706797128361272,1.0385059755687147
recent_origins,CORE_GAP_ADAPT_R14,11,yy,extended,31,20,1.0020064132371893,0.8890627008283307,0.8228904188946908
recent_origins,CORE_GAP_ADAPT_R14,11,core_mm,short,31,20,0.15995683824585932,0.1334335084870289,0.08504995658040773
recent_origins,CORE_GAP_ADAPT_R14,11,core_mm,extended,31,20,0.12816182368628232,0.1028863098583751,0.021851586713018734
recent_origins,CORE_GAP_ADAPT_R14,11,core_log,short,31,20,0.7052010096398462,0.5085191490966537,0.49012015445505075
recent_origins,CORE_GAP_ADAPT_R14,11,core_log,extended,31,20,0.4934161063732642,0.3842173028409352,0.0967695886392298
recent_origins,CORE_GAP_ADAPT_R14,12,yy,short,31,19,1.3009074591669587,1.1998621992427687,1.1998621992427687
recent_origins,CORE_GAP_ADAPT_R14,12,yy,extended,31,19,1.0811808018067295,0.9717999687198062,0.9433812190023566
recent_origins,CORE_GAP_ADAPT_R14,12,core_mm,short,31,19,0.15975719422262563,0.13232393057705918,0.08154887053324385
recent_origins,CORE_GAP_ADAPT_R14,12,core_mm,extended,31,19,0.1361342448733958,0.1133911965535021,0.016677075004268162
recent_origins,CORE_GAP_ADAPT_R14,12,core_log,short,31,19,0.7994033386906322,0.5946947724666782,0.5836691055921718
recent_origins,CORE_GAP_ADAPT_R14,12,core_log,extended,31,19,0.5462699782472932,0.4146386540834365,0.11633699544514627
