date,base,hh_group_code,stored_value,weight_sum,n,arithmetic_mean,geometric_mean,difference_to_arithmetic,difference_to_geometric
2018-02-28,base_2025_eq_100,14,70.85000000000001,6.0,6,70.85000000000001,69.70658053994457,0.0,1.1434194600554406
2018-02-28,yoy_pct,0,101.3,6.0,6,101.3,101.27520026847053,0.0,0.024799731529469682
2018-02-28,yoy_pct,14,101.43333333333334,6.0,6,101.43333333333332,101.40640599937798,1.4210854715202004e-14,0.026927333955356403
2018-03-31,base_2015_eq_100,0,104.26666666666667,6.0,6,104.26666666666665,104.15416283945798,1.4210854715202004e-14,0.11250382720868402
2018-03-31,base_2015_eq_100,14,104.7,6.0,6,104.7,104.58511287671817,0.0,0.11488712328183226
2018-03-31,base_2025_eq_100,0,72.25,6.0,6,72.25,71.26898517227093,0.0,0.9810148277290693
2018-03-31,base_2025_eq_100,14,71.0,6.0,6,71.0,69.87402101672528,0.0,1.1259789832747202
2018-03-31,yoy_pct,0,101.51666666666667,6.0,6,101.51666666666667,101.49239207826842,0.0,0.02427458839824226
2018-03-31,yoy_pct,14,101.53333333333335,6.0,6,101.53333333333332,101.50917231584418,2.842170943040401e-14,0.024161017489163328
2018-04-30,base_2015_eq_100,0,104.56666666666666,6.0,6,104.56666666666666,104.44350943264229,0.0,0.12315723402437584
2018-04-30,base_2015_eq_100,14,105.0,6.0,6,105.00000000000001,104.87313529174443,-1.4210854715202004e-14,0.1268647082555674
2018-04-30,base_2025_eq_100,0,72.45,6.0,6,72.45,71.48605172480435,0.0,0.9639482751956479
2018-04-30,base_2025_eq_100,14,71.16666666666667,6.0,6,71.16666666666667,70.05715179737629,0.0,1.1095148692903791
2018-04-30,yoy_pct,0,101.5,6.0,6,101.5,101.4760999081285,0.0,0.023900091871496443
2018-04-30,yoy_pct,14,101.55,6.0,6,101.55,101.52748317378597,0.0,0.02251682621403006
2018-05-31,base_2015_eq_100,0,104.81666666666666,6.0,6,104.81666666666668,104.67676094545116,-1.4210854715202004e-14,0.1399057212154986
2018-05-31,base_2015_eq_100,14,105.33333333333333,6.0,6,105.33333333333333,105.1919792992323,0.0,0.14135403410102754
2018-05-31,base_2025_eq_100,0,72.6,6.0,6,72.6,71.65896442927665,0.0,0.9410355707233435
2018-05-31,base_2025_eq_100,14,71.35,6.0,6,71.35,70.26641100080752,0.0,1.0835889991924716
2018-05-31,yoy_pct,0,101.78333333333335,6.0,6,101.78333333333335,101.75722415281781,0.0,0.026109180515533126
2018-05-31,yoy_pct,14,101.85000000000001,6.0,6,101.85000000000001,101.82495235344106,0.0,0.025047646558945758
2018-06-30,base_2015_eq_100,0,105.0,6.0,6,105.0,104.85197243668995,0.0,0.14802756331005185
2018-06-30,base_2015_eq_100,14,105.48333333333333,6.0,6,105.48333333333333,105.33287619103922,0.0,0.15045714229411544
2018-06-30,base_2025_eq_100,0,72.7,6.0,6,72.7,71.77564529594402,0.0,0.9243547040559861
2018-06-30,base_2025_eq_100,14,71.45,6.0,6,71.45,70.38359730282099,0.0,1.066402697179015
2018-06-30,yoy_pct,0,101.86666666666667,6.0,6,101.86666666666666,101.8401239394613,1.4210854715202004e-14,0.02654272720538131
2018-06-30,yoy_pct,14,101.91666666666667,6.0,6,101.91666666666667,101.89163480876559,0.0,0.025031857901083754
2018-07-31,base_2015_eq_100,0,105.35000000000001,6.0,6,105.35000000000001,105.19456591476066,0.0,0.15543408523934943
2018-07-31,base_2015_eq_100,14,105.83333333333333,6.0,6,105.83333333333333,105.679198680357,0.0,0.15413465297632456
2018-07-31,base_2025_eq_100,0,72.89999999999999,6.0,6,72.9,71.99812384615252,-1.4210854715202004e-14,0.9018761538474678
2018-07-31,base_2025_eq_100,14,71.64999999999999,6.0,6,71.65,70.58633548740328,-1.4210854715202004e-14,1.0636645125967163
2018-07-31,yoy_pct,0,102.08333333333333,6.0,6,102.08333333333333,102.05529085877069,0.0,0.028042474562639086
2018-07-31,yoy_pct,14,102.13333333333333,6.0,6,102.13333333333333,102.10860939344909,0.0,0.0247239398842396
2018-08-31,base_2015_eq_100,0,105.5,6.0,6,105.5,105.33442094511248,0.0,0.165579054887516
2018-08-31,base_2015_eq_100,14,105.96666666666668,6.0,6,105.96666666666668,105.80458917278234,0.0,0.16207749388433967
2018-08-31,base_2025_eq_100,0,72.98333333333333,6.0,6,72.98333333333333,72.09222846088258,0.0,0.8911048724507538
2018-08-31,base_2025_eq_100,14,71.71666666666667,6.0,6,71.71666666666665,70.66627365280037,1.4210854715202004e-14,1.050393013866298
2018-08-31,yoy_pct,0,102.33333333333333,6.0,6,102.33333333333333,102.30246235326183,0.0,0.03087098007149791
2018-08-31,yoy_pct,14,102.31666666666666,6.0,6,102.31666666666666,102.29072528031806,0.0,0.025941386348605988
2018-09-30,base_2015_eq_100,0,105.86666666666667,6.0,6,105.86666666666666,105.69873338828512,1.4210854715202004e-14,0.16793327838155392
2018-09-30,base_2015_eq_100,14,106.39999999999999,6.0,6,106.39999999999999,106.23352651116882,0.0,0.16647348883117274
2018-09-30,base_2025_eq_100,0,73.23333333333333,6.0,6,73.23333333333333,72.35590449401394,0.0,0.8774288393193928
2018-09-30,base_2025_eq_100,14,72.0,6.0,6,72.0,70.94684121734412,0.0,1.0531587826558848
2018-09-30,yoy_pct,0,102.35000000000001,6.0,6,102.35000000000001,102.3210748313804,0.0,0.028925168619608144
2018-09-30,yoy_pct,14,102.36666666666667,6.0,6,102.36666666666667,102.34340138321026,0.0,0.023265283456410657
2018-10-31,base_2015_eq_100,0,106.21666666666665,6.0,6,106.21666666666665,106.03913926257283,0.0,0.17752740409382284
2018-10-31,base_2015_eq_100,14,106.68333333333334,6.0,6,106.68333333333334,106.50952446087844,0.0,0.17380887245489873
2018-10-31,base_2025_eq_100,0,73.43333333333334,6.0,6,73.43333333333334,72.57605275341417,0.0,0.8572805799191627
2018-10-31,base_2025_eq_100,14,72.18333333333334,6.0,6,72.18333333333334,71.15861113268647,0.0,1.0247222006468633
2018-10-31,yoy_pct,0,102.56666666666666,6.0,6,102.56666666666666,102.53569567046844,0.0,0.030970996198220746
2018-10-31,yoy_pct,14,102.55,6.0,6,102.55000000000001,102.52572697356246,-1.4210854715202004e-14,0.024273026437541034
2018-11-30,base_2015_eq_100,0,106.18333333333334,6.0,6,106.18333333333334,106.00297651973014,0.0,0.180356813603197
2018-11-30,base_2015_eq_100,14,106.73333333333333,6.0,6,106.73333333333335,106.55405449245364,-1.4210854715202004e-14,0.17927884087968948
2018-11-30,base_2025_eq_100,0,73.39999999999999,6.0,6,73.39999999999999,72.5576521091691,0.0,0.8423478908308937
2018-11-30,base_2025_eq_100,14,72.2,6.0,6,72.2,71.18491155696859,0.0,1.0150884430314164
2018-11-30,yoy_pct,0,102.60000000000001,6.0,6,102.60000000000001,102.57199638577819,0.0,0.02800361422181652
2018-11-30,yoy_pct,14,102.64999999999999,6.0,6,102.64999999999999,102.62797070864191,0.0,0.022029291358080627
2018-12-31,base_2015_eq_100,0,106.13333333333333,6.0,6,106.13333333333334,105.94559986069558,-1.4210854715202004e-14,0.18773347263774554
2018-12-31,base_2015_eq_100,14,106.68333333333334,6.0,6,106.68333333333334,106.50249628788181,0.0,0.18083704545152557
2018-12-31,base_2025_eq_100,0,73.35,6.0,6,73.35000000000001,72.52595431160661,-1.4210854715202004e-14,0.8240456883933831
2018-12-31,base_2025_eq_100,14,72.14999999999999,6.0,6,72.15,71.1500329475401,-1.4210854715202004e-14,0.999967052459894
2018-12-31,yoy_pct,0,102.64999999999999,6.0,6,102.65000000000002,102.62105453245185,-2.842170943040401e-14,0.02894546754814087
2018-12-31,yoy_pct,14,102.71666666666665,6.0,6,102.71666666666665,102.6956756292633,0.0,0.0209910374033484
2019-01-31,base_2015_eq_100,0,106.66666666666667,6.0,6,106.66666666666667,106.45618254507316,0.0,0.2104841215935096
2019-01-31,base_2015_eq_100,14,107.23333333333333,6.0,6,107.23333333333333,107.03054956070748,0.0,0.20278377262584968
2019-01-31,base_2025_eq_100,0,73.66666666666667,6.0,6,73.66666666666667,72.86977653669138,0.0,0.7968901299752957
2019-01-31,base_2025_eq_100,14,72.45,6.0,6,72.45,71.48955696189658,0.0,0.9604430381034206
2019-01-31,yoy_pct,0,102.8,6.0,6,102.8,102.76915953687454,0.0,0.030840463125457518
2019-01-31,yoy_pct,14,102.8,6.0,6,102.80000000000001,102.77797000885677,-1.4210854715202004e-14,0.02202999114322779
2019-02-28,base_2015_eq_100,0,106.8,6.0,6,106.80000000000001,106.58210957135618,-1.4210854715202004e-14,0.21789042864381258
2019-02-28,base_2015_eq_100,14,107.43333333333334,6.0,6,107.43333333333332,107.22505359797697,1.4210854715202004e-14,0.20827973535637057
2019-02-28,base_2025_eq_100,0,73.76666666666667,6.0,6,73.76666666666667,72.97370978345202,0.0,0.792956883214643
2019-02-28,base_2025_eq_100,14,72.55,6.0,6,72.55,71.59752607401852,0.0,0.9524739259814794
2019-02-28,yoy_pct,0,102.63333333333333,6.0,6,102.63333333333333,102.60528703254263,0.0,0.028046300790691703
2019-02-28,yoy_pct,14,102.75,6.0,6,102.75000000000001,102.72954640905668,-1.4210854715202004e-14,0.020453590943319
2019-03-31,base_2015_eq_100,0,107.10000000000001,6.0,6,107.09999999999998,106.86360090066722,2.842170943040401e-14,0.23639909933278602
2019-03-31,base_2015_eq_100,14,107.71666666666665,6.0,6,107.71666666666665,107.49034421907031,0.0,0.22632244759634546
2019-03-31,base_2025_eq_100,0,73.9,6.0,6,73.9,73.1270069127279,0.0,0.7729930872721127
2019-03-31,base_2025_eq_100,14,72.76666666666667,6.0,6,72.76666666666667,71.82661395953205,0.0,0.9400527071346119
2019-03-31,yoy_pct,0,102.63333333333333,6.0,6,102.63333333333334,102.60293891819053,-1.4210854715202004e-14,0.030394415142794173
2019-03-31,yoy_pct,14,102.8,6.0,6,102.8,102.7754875888499,0.0,0.0245124111500985
2019-04-30,base_2015_eq_100,0,107.55,6.0,6,107.55000000000001,107.29917585364262,-1.4210854715202004e-14,0.25082414635737393
2019-04-30,base_2015_eq_100,14,108.14999999999999,6.0,6,108.14999999999999,107.91327855399263,0.0,0.23672144600736544
2019-04-30,base_2025_eq_100,0,74.2,6.0,6,74.2,73.43836882452953,0.0,0.7616311754704697
2019-04-30,base_2025_eq_100,14,72.98333333333333,6.0,6,72.98333333333333,72.04972035692914,0.0,0.9336129764041914
2019-04-30,yoy_pct,0,102.76666666666667,6.0,6,102.76666666666665,102.73456935040706,1.4210854715202004e-14,0.03209731625960899
2019-04-30,yoy_pct,14,102.93333333333334,6.0,6,102.93333333333334,102.9083120128396,0.0,0.02502132049373529
2019-05-31,base_2015_eq_100,0,107.78333333333335,6.0,6,107.78333333333335,107.51347098977325,0.0,0.2698623435600922
2019-05-31,base_2015_eq_100,14,108.41666666666667,6.0,6,108.41666666666667,108.16308661547711,0.0,0.25358005118955873
2019-05-31,base_2025_eq_100,0,74.3,6.0,6,74.3,73.5550938344715,0.0,0.7449061655284908
2019-05-31,base_2025_eq_100,14,73.16666666666667,6.0,6,73.16666666666667,72.2504861665844,0.0,0.9161805000822767
2019-05-31,yoy_pct,0,102.75,6.0,6,102.75000000000001,102.71844208890258,-1.4210854715202004e-14,0.031557911097422675
2019-05-31,yoy_pct,14,102.86666666666667,6.0,6,102.86666666666667,102.84138792323645,0.0,0.02527874343022063
2019-06-30,base_2015_eq_100,0,107.83333333333333,6.0,6,107.83333333333333,107.54726432963501,0.0,0.2860690036983158
2019-06-30,base_2015_eq_100,14,108.5,6.0,6,108.5,108.23356535310839,0.0,0.2664346468916108
2019-06-30,base_2025_eq_100,0,74.33333333333333,6.0,6,74.33333333333333,73.61111921467192,0.0,0.7222141186614124
2019-06-30,base_2025_eq_100,14,73.2,6.0,6,73.2,72.302225295107,0.0,0.8977747048930098
2019-06-30,yoy_pct,0,102.58333333333333,6.0,6,102.58333333333333,102.55481954377962,0.0,0.02851378955371331
2019-06-30,yoy_pct,14,102.76666666666667,6.0,6,102.76666666666667,102.74435407665652,0.0,0.022312590010145072
2019-07-31,base_2015_eq_100,0,108.14999999999999,6.0,6,108.14999999999999,107.84600138236213,0.0,0.30399861763785907
2019-07-31,base_2015_eq_100,14,108.8,6.0,6,108.8,108.52274509314104,0.0,0.27725490685895693
2019-07-31,base_2025_eq_100,0,74.53333333333333,6.0,6,74.53333333333335,73.82630802563418,-1.4210854715202004e-14,0.7070253076991548
2019-07-31,base_2025_eq_100,14,73.39999999999999,6.0,6,73.39999999999999,72.51671653293185,0.0,0.8832834670681393
2019-07-31,yoy_pct,0,102.55,6.0,6,102.55,102.52032240112916,0.0,0.02967759887083332
2019-07-31,yoy_pct,14,102.71666666666665,6.0,6,102.71666666666668,102.6929283844463,-2.842170943040401e-14,0.023738282220350015
2019-08-31,base_2015_eq_100,0,108.2,6.0,6,108.2,107.88125523683874,0.0,0.31874476316126277
2019-08-31,base_2015_eq_100,14,108.85000000000001,6.0,6,108.85000000000001,108.55882185747767,0.0,0.291178142522341
2019-08-31,base_2025_eq_100,0,74.53333333333333,6.0,6,74.53333333333333,73.84146474321196,0.0,0.6918685901213735
2019-08-31,base_2025_eq_100,14,73.38333333333334,6.0,6,73.38333333333333,72.51975759741855,1.4210854715202004e-14,0.8635757359147931
2019-08-31,yoy_pct,0,102.45,6.0,6,102.44999999999999,102.41858178587007,1.4210854715202004e-14,0.0314182141299284
2019-08-31,yoy_pct,14,102.64999999999999,6.0,6,102.64999999999999,102.62431812442503,0.0,0.0256818755749606
2019-09-30,base_2015_eq_100,0,108.96666666666665,6.0,6,108.96666666666668,108.63009229598275,-2.842170943040401e-14,0.3365743706839055
2019-09-30,base_2015_eq_100,14,109.3,6.0,6,109.30000000000001,108.99662479668183,-1.4210854715202004e-14,0.3033752033181685
2019-09-30,base_2025_eq_100,0,75.01666666666667,6.0,6,75.01666666666667,74.35683252933367,0.0,0.659834137332993
2019-09-30,base_2025_eq_100,14,73.68333333333334,6.0,6,73.68333333333334,72.82859015523672,0.0,0.8547431780966122
2019-09-30,yoy_pct,0,102.81666666666666,6.0,6,102.81666666666668,102.78230390993797,-1.4210854715202004e-14,0.034362756728697263
2019-09-30,yoy_pct,14,102.63333333333333,6.0,6,102.63333333333333,102.60640952355752,0.0,0.026923809775809104
2019-10-31,base_2015_eq_100,0,109.14999999999999,6.0,6,109.14999999999999,108.80536762062306,0.0,0.34463237937693236
2019-10-31,base_2015_eq_100,14,109.41666666666667,6.0,6,109.41666666666667,109.11008057726222,0.0,0.30658608940444765
2019-10-31,base_2025_eq_100,0,75.13333333333334,6.0,6,75.13333333333334,74.48959069280203,0.0,0.6437426405313147
2019-10-31,base_2025_eq_100,14,73.73333333333333,6.0,6,73.73333333333333,72.89945326352607,0.0,0.8338800698072646
2019-10-31,yoy_pct,0,102.63333333333333,6.0,6,102.63333333333334,102.60307249745533,-1.4210854715202004e-14,0.030260835877996328
2019-10-31,yoy_pct,14,102.46666666666665,6.0,6,102.46666666666665,102.44467035809961,0.0,0.021996308567040046
2019-11-30,base_2015_eq_100,0,108.83333333333333,6.0,6,108.83333333333331,108.45231443319267,1.4210854715202004e-14,0.38101890014065987
2019-11-30,base_2015_eq_100,14,109.13333333333333,6.0,6,109.13333333333333,108.80428837181165,0.0,0.3290449615216744
2019-11-30,base_2025_eq_100,0,74.83333333333333,6.0,6,74.83333333333333,74.23366988279679,0.0,0.5996634505365392
2019-11-30,base_2025_eq_100,14,73.48333333333333,6.0,6,73.48333333333333,72.6939569107269,0.0,0.7893764226064377
2019-11-30,yoy_pct,0,102.35000000000001,6.0,6,102.35000000000001,102.30975187119553,0.0,0.040248128804478256
2019-11-30,yoy_pct,14,102.14999999999999,6.0,6,102.15000000000002,102.12265494035528,-2.842170943040401e-14,0.02734505964471623
2019-12-31,base_2015_eq_100,0,108.58333333333333,6.0,6,108.58333333333333,108.19440220671842,0.0,0.3889311266149065
2019-12-31,base_2015_eq_100,14,108.91666666666667,6.0,6,108.91666666666667,108.58429059048188,0.0,0.3323760761847865
2019-12-31,base_2025_eq_100,0,74.66666666666667,6.0,6,74.66666666666667,74.08474480977199,0.0,0.5819218568946809
2019-12-31,base_2025_eq_100,14,73.31666666666668,6.0,6,73.31666666666668,72.53685205905909,0.0,0.7798146076075909
2019-12-31,yoy_pct,0,102.18333333333334,6.0,6,102.18333333333334,102.14391698908122,0.0,0.0394163442521176
2019-12-31,yoy_pct,14,101.96666666666665,6.0,6,101.96666666666668,101.93827202637463,-2.842170943040401e-14,0.028394640292020767
2020-01-31,base_2015_eq_100,0,109.33333333333333,6.0,6,109.33333333333331,108.90840076502819,1.4210854715202004e-14,0.42493256830513815
2020-01-31,base_2015_eq_100,14,109.75,6.0,6,109.75,109.38328150662869,0.0,0.3667184933713088
2020-01-31,base_2025_eq_100,0,75.08333333333333,6.0,6,75.08333333333333,74.53421272161482,0.0,0.5491206117185072
2020-01-31,base_2025_eq_100,14,73.8,6.0,6,73.8,73.07975982364212,0.0,0.7202401763578763
2020-01-31,yoy_pct,0,102.33333333333333,6.0,6,102.33333333333333,102.28950686175594,0.0,0.043826471577389725
2020-01-31,yoy_pct,14,102.21666666666665,6.0,6,102.21666666666665,102.18109214375173,0.0,0.0355745229149278
2020-02-29,base_2015_eq_100,0,109.71666666666665,6.0,6,109.71666666666668,109.27495886179906,-2.842170943040401e-14,0.4417078048675904
2020-02-29,base_2015_eq_100,14,110.23333333333333,6.0,6,110.23333333333335,109.84820549201514,-1.4210854715202004e-14,0.38512784131819444
2020-02-29,base_2025_eq_100,0,75.36666666666667,6.0,6,75.36666666666666,74.82975581251029,1.4210854715202004e-14,0.536910854156389
2020-02-29,base_2025_eq_100,14,74.11666666666666,6.0,6,74.11666666666666,73.40598383942222,0.0,0.7106828272444403
2020-02-29,yoy_pct,0,102.56666666666666,6.0,6,102.56666666666665,102.52216841155187,1.4210854715202004e-14,0.044498255114788776
2020-02-29,yoy_pct,14,102.48333333333333,6.0,6,102.48333333333333,102.44410170484154,0.0,0.03923162849179107
2020-03-31,base_2015_eq_100,0,109.95,6.0,6,109.94999999999999,109.47702616515245,1.4210854715202004e-14,0.47297383484755073
2020-03-31,base_2015_eq_100,14,110.46666666666665,6.0,6,110.46666666666665,110.05350311096248,0.0,0.4131635557041733
2020-03-31,base_2025_eq_100,0,75.46666666666667,6.0,6,75.46666666666665,74.94883825187075,1.4210854715202004e-14,0.5178284147959147
2020-03-31,base_2025_eq_100,14,74.2,6.0,6,74.19999999999999,73.51626771459925,1.4210854715202004e-14,0.683732285400751
2020-03-31,yoy_pct,0,102.48333333333333,6.0,6,102.48333333333333,102.43342419473892,0.0,0.04990913859441548
2020-03-31,yoy_pct,14,102.41666666666667,6.0,6,102.41666666666667,102.3755860662191,0.0,0.04108060044757167
2020-04-30,base_2015_eq_100,0,110.10000000000001,6.0,6,110.10000000000001,109.61566784215535,0.0,0.484332157844662
2020-04-30,base_2015_eq_100,14,110.61666666666667,6.0,6,110.61666666666667,110.18772287079099,0.0,0.4289437958756821
2020-04-30,base_2025_eq_100,0,75.55,6.0,6,75.55,75.03926929876506,0.0,0.5107307012349338
2020-04-30,base_2025_eq_100,14,74.28333333333333,6.0,6,74.28333333333333,73.61045932543935,0.0,0.6728740078939808
2020-04-30,yoy_pct,0,102.18333333333334,6.0,6,102.18333333333334,102.13680628667369,0.0,0.04652704665964791
2020-04-30,yoy_pct,14,102.13333333333333,6.0,6,102.13333333333333,102.09358762524184,0.0,0.039745708091487586
2020-05-31,base_2015_eq_100,0,110.41666666666667,6.0,6,110.41666666666667,109.92127140119027,0.0,0.4953952654764038
2020-05-31,base_2015_eq_100,14,110.96666666666665,6.0,6,110.96666666666665,110.52644128426424,0.0,0.44022538240241715
2020-05-31,base_2025_eq_100,0,75.75,6.0,6,75.75,75.23927774630326,0.0,0.5107222536967413
2020-05-31,base_2025_eq_100,14,74.51666666666667,6.0,6,74.51666666666667,73.84018709530574,0.0,0.6764795713609288
2020-05-31,yoy_pct,0,102.26666666666667,6.0,6,102.26666666666667,102.22741190197135,0.0,0.03925476469531475
2020-05-31,yoy_pct,14,102.2,6.0,6,102.2,102.16711493104941,0.0,0.03288506895059129
2020-06-30,base_2015_eq_100,0,110.75,6.0,6,110.75,110.24153997595572,0.0,0.5084600240442825
2020-06-30,base_2015_eq_100,14,111.25,6.0,6,111.25,110.79392024579312,0.0,0.4560797542068826
2020-06-30,base_2025_eq_100,0,75.96666666666667,6.0,6,75.96666666666668,75.46331434969352,-1.4210854715202004e-14,0.5033523169731495
2020-06-30,base_2025_eq_100,14,74.66666666666667,6.0,6,74.66666666666667,74.00292565853663,0.0,0.6637410081300459
2020-06-30,yoy_pct,0,102.55,6.0,6,102.55,102.5142543783735,0.0,0.03574562162650352
2020-06-30,yoy_pct,14,102.39999999999999,6.0,6,102.39999999999999,102.36841842538901,0.0,0.03158157461098199
2020-07-31,base_2015_eq_100,0,110.96666666666668,6.0,6,110.96666666666665,110.44152956123598,2.842170943040401e-14,0.5251371054307015
2020-07-31,base_2015_eq_100,14,111.5,6.0,6,111.5,111.02670271119332,0.0,0.4732972888066769
2020-07-31,base_2025_eq_100,0,76.10000000000001,6.0,6,76.10000000000001,75.60689344320728,0.0,0.49310655679272486
2020-07-31,base_2025_eq_100,14,74.81666666666666,6.0,6,74.81666666666666,74.15720568872662,0.0,0.6594609779400429
2020-07-31,yoy_pct,0,102.43333333333334,6.0,6,102.43333333333332,102.39952830295715,1.4210854715202004e-14,0.033805030376186096
2020-07-31,yoy_pct,14,102.33333333333333,6.0,6,102.33333333333333,102.3043864386198,0.0,0.028946894713527627
2020-08-31,base_2015_eq_100,0,111.03333333333335,6.0,6,111.03333333333335,110.48977258528404,0.0,0.5435607480493019
2020-08-31,base_2015_eq_100,14,111.55,6.0,6,111.55000000000001,111.06319328668842,-1.4210854715202004e-14,0.4868067133115801
2020-08-31,base_2025_eq_100,0,76.08333333333333,6.0,6,76.08333333333333,75.60575615410212,0.0,0.47757717923120424
2020-08-31,base_2025_eq_100,14,74.85000000000001,6.0,6,74.85000000000001,74.20345962846385,0.0,0.6465403715361617
2020-08-31,yoy_pct,0,102.45,6.0,6,102.45,102.41617124053113,0.0,0.03382875946887509
2020-08-31,yoy_pct,14,102.35000000000001,6.0,6,102.35000000000001,102.32151492688887,0.0,0.0284850731111419
2020-09-30,base_2015_eq_100,0,111.71666666666665,6.0,6,111.71666666666668,111.15472833732707,-2.842170943040401e-14,0.5619383293395828
2020-09-30,base_2015_eq_100,14,112.14999999999999,6.0,6,112.15000000000002,111.65432075354089,-2.842170943040401e-14,0.49567924645910466
2020-09-30,base_2025_eq_100,0,76.56666666666666,6.0,6,76.56666666666666,76.09765263538455,0.0,0.4690140312821143
2020-09-30,base_2025_eq_100,14,75.25,6.0,6,75.25,74.60099993213552,0.0,0.6490000678644776
2020-09-30,yoy_pct,0,102.35000000000001,6.0,6,102.35000000000001,102.32180090794543,0.0,0.028199092054578045
2020-09-30,yoy_pct,14,102.46666666666665,6.0,6,102.46666666666668,102.44137825826634,-2.842170943040401e-14,0.02528840840031421
2020-10-31,base_2015_eq_100,0,111.78333333333335,6.0,6,111.78333333333335,111.21671584611916,0.0,0.566617487214188
2020-10-31,base_2015_eq_100,14,112.23333333333333,6.0,6,112.23333333333333,111.73551589632741,0.0,0.49781743700592074
2020-10-31,base_2025_eq_100,0,76.61666666666666,6.0,6,76.61666666666667,76.15402379422049,-1.4210854715202004e-14,0.46264287244616753
2020-10-31,base_2025_eq_100,14,75.23333333333333,6.0,6,75.23333333333333,74.60441386462917,0.0,0.6289194687041686
2020-10-31,yoy_pct,0,102.25,6.0,6,102.25,102.22330293937311,0.0,0.026697060626887037
2020-10-31,yoy_pct,14,102.43333333333334,6.0,6,102.43333333333334,102.40853081155039,0.0,0.024802521782945064
2020-11-30,base_2015_eq_100,0,111.73333333333333,6.0,6,111.73333333333335,111.15838462880586,-1.4210854715202004e-14,0.5749487045274719
2020-11-30,base_2015_eq_100,14,112.16666666666667,6.0,6,112.16666666666667,111.66277446045842,0.0,0.5038922062082491
2020-11-30,base_2025_eq_100,0,76.53333333333335,6.0,6,76.53333333333335,76.07799624314954,0.0,0.45533709018380364
2020-11-30,base_2025_eq_100,14,75.2,6.0,6,75.2,74.57431954612426,0.0,0.625680453875745
2020-11-30,yoy_pct,0,102.5,6.0,6,102.5,102.48119959333383,0.0,0.01880040666617333
2020-11-30,yoy_pct,14,102.64999999999999,6.0,6,102.64999999999999,102.63123128684546,0.0,0.018768713154528882
2020-12-31,base_2015_eq_100,0,111.68333333333334,6.0,6,111.68333333333334,111.11494389041376,0.0,0.5683894429195817
2020-12-31,base_2015_eq_100,14,112.10000000000001,6.0,6,112.10000000000001,111.60796697125679,0.0,0.4920330287432222
2020-12-31,base_2025_eq_100,0,76.53333333333335,6.0,6,76.53333333333335,76.07333203447577,0.0,0.460001298857577
2020-12-31,base_2025_eq_100,14,75.18333333333334,6.0,6,75.18333333333334,74.54871849185582,0.0,0.6346148414775143
2020-12-31,yoy_pct,0,102.73333333333333,6.0,6,102.73333333333333,102.71716937144579,0.0,0.016163961887542655
2020-12-31,yoy_pct,14,102.78333333333335,6.0,6,102.78333333333335,102.76631646954665,0.0,0.017016863786693648
2021-01-31,base_2015_eq_100,0,112.39999999999999,6.0,6,112.39999999999999,111.7991773055453,0.0,0.6008226944546919
2021-01-31,base_2015_eq_100,14,112.8,6.0,6,112.80000000000001,112.28014527781512,-1.4210854715202004e-14,0.5198547221848742
2021-01-31,base_2025_eq_100,0,76.98333333333333,6.0,6,76.98333333333333,76.5227020503023,0.0,0.4606312830310344
2021-01-31,base_2025_eq_100,14,75.61666666666666,6.0,6,75.61666666666666,74.98773878630728,0.0,0.6289278803593845
2021-01-31,yoy_pct,0,102.68333333333334,6.0,6,102.68333333333334,102.66830358312771,0.0,0.015029750205627579
2021-01-31,yoy_pct,14,102.66666666666667,6.0,6,102.66666666666667,102.653032383553,0.0,0.013634283113674428
2021-02-28,base_2015_eq_100,0,112.68333333333334,6.0,6,112.68333333333332,112.07057093815766,1.4210854715202004e-14,0.6127623951756789
2021-02-28,base_2015_eq_100,14,113.10000000000001,6.0,6,113.10000000000001,112.56536397470103,0.0,0.5346360252989797
2021-02-28,base_2025_eq_100,0,77.18333333333334,6.0,6,77.18333333333332,76.71092114770016,1.4210854715202004e-14,0.4724121856331749
2021-02-28,base_2025_eq_100,14,75.86666666666667,6.0,6,75.86666666666667,75.22197671487032,0.0,0.6446899517963516
2021-02-28,yoy_pct,0,102.58333333333333,6.0,6,102.58333333333331,102.56672971282157,1.4210854715202004e-14,0.01660362051175923
2021-02-28,yoy_pct,14,102.48333333333333,6.0,6,102.48333333333333,102.46850139414528,0.0,0.014831939188056253
2021-03-31,base_2015_eq_100,0,112.98333333333333,6.0,6,112.9833333333333,112.36140764511734,2.842170943040401e-14,0.6219256882159954
2021-03-31,base_2015_eq_100,14,113.48333333333333,6.0,6,113.48333333333333,112.9364556809569,0.0,0.5468776523764376
2021-03-31,base_2025_eq_100,0,77.41666666666667,6.0,6,77.41666666666667,76.93600645924464,0.0,0.48066020742203364
2021-03-31,base_2025_eq_100,14,76.08333333333333,6.0,6,76.08333333333333,75.4324484786892,0.0,0.6508848546441328
2021-03-31,yoy_pct,0,102.64999999999999,6.0,6,102.64999999999999,102.63356977578933,0.0,0.016430224210665756
2021-03-31,yoy_pct,14,102.63333333333333,6.0,6,102.63333333333333,102.61844460693263,0.0,0.014888726400698715
2021-04-30,base_2015_eq_100,0,113.06666666666666,6.0,6,113.06666666666666,112.43349902064898,0.0,0.6331676460176823
2021-04-30,base_2015_eq_100,14,113.56666666666666,6.0,6,113.56666666666666,113.00988538877537,0.0,0.5567812778912895
