variant,origin,h,yy,actual_previous,scored
C1,2022-12,6,6.614935433862594,9.703703703703706,True
C1,2022-12,7,6.006041742865011,8.771929824561415,True
C1,2022-12,8,6.006216094616571,8.515283842794778,True
C1,2022-12,9,5.2321217759816125,6.859205776173314,True
C1,2022-12,10,7.465148934275981,8.498168498168521,True
C1,2022-12,11,6.638128528412943,7.313540912382349,True
C1,2022-12,12,7.03735019413049,6.879073135409149,True
C1,2023-01,0,16.411928177578353,17.49598715890851,False
C1,2023-01,1,15.557616980806262,16.719492868462766,True
C1,2023-01,2,13.934885368551855,14.964925954793449,True
C1,2023-01,3,12.551524218239852,12.71056661562021,True
C1,2023-01,4,11.191520906083618,11.0609480812641,True
C1,2023-01,5,10.003364150290414,9.703703703703706,True
C1,2023-01,6,9.279888218626846,8.771929824561415,True
C1,2023-01,7,9.20358733944122,8.515283842794778,True
C1,2023-01,8,8.332231872273343,6.859205776173314,True
C1,2023-01,9,10.55672178069938,8.498168498168521,True
C1,2023-01,10,9.633368898997592,7.313540912382349,True
C1,2023-01,11,9.991091065563253,6.879073135409149,True
C1,2023-01,12,6.183510348074052,2.3224043715847307,True
C1,2023-02,0,16.776145490083056,16.719492868462766,False
C1,2023-02,1,15.048411374011497,14.964925954793449,True
C1,2023-02,2,13.617731149805662,12.71056661562021,True
C1,2023-02,3,12.202637974257128,11.0609480812641,True
C1,2023-02,4,10.971359436375485,9.703703703703706,True
C1,2023-02,5,10.209984591461662,8.771929824561415,True
C1,2023-02,6,10.086592324432123,8.515283842794778,True
C1,2023-02,7,9.181303997458391,6.859205776173314,True
C1,2023-02,8,11.386403225047923,8.498168498168521,True
C1,2023-02,9,10.430392047181034,7.313540912382349,True
C1,2023-02,10,10.762663787459365,6.879073135409149,True
C1,2023-02,11,5.82733223055243,2.3224043715847307,True
C1,2023-02,12,5.765285071388373,1.9687712152070571,True
C1,2023-03,0,15.210797383643559,14.964925954793449,False
C1,2023-03,1,13.727205960289924,12.71056661562021,True
C1,2023-03,2,12.296240313490259,11.0609480812641,True
C1,2023-03,3,11.050961808020118,9.703703703703706,True
C1,2023-03,4,10.277275558523238,8.771929824561415,True
C1,2023-03,5,10.143233980413536,8.515283842794778,True
C1,2023-03,6,9.212291289862813,6.859205776173314,True
C1,2023-03,7,11.409234472242373,8.498168498168521,True
C1,2023-03,8,10.444599403686642,7.313540912382349,True
C1,2023-03,9,10.768635913755027,6.879073135409149,True
C1,2023-03,10,5.825321417599028,2.3224043715847307,True
C1,2023-03,11,5.711904827257733,1.9687712152070571,True
C1,2023-03,12,5.672392409003544,1.9661016949152728,True
C1,2023-04,0,13.613184358227542,12.71056661562021,False
C1,2023-04,1,12.009958213389508,11.0609480812641,True
C1,2023-04,2,10.673443632894623,9.703703703703706,True
C1,2023-04,3,9.824141841376564,8.771929824561415,True
C1,2023-04,4,9.622152918706108,8.515283842794778,True
C1,2023-04,5,8.635428457146388,6.859205776173314,True
C1,2023-04,6,10.756052027407545,8.498168498168521,True
C1,2023-04,7,9.756908735540458,7.313540912382349,True
C1,2023-04,8,10.042545672786913,6.879073135409149,True
C1,2023-04,9,5.09999779266419,2.3224043715847307,True
C1,2023-04,10,4.958147603255666,1.9687712152070571,True
C1,2023-04,11,5.080453778557239,1.9661016949152728,True
C1,2023-04,12,5.009914535595512,2.853260869565235,True
C1,2023-05,0,11.00305341770059,11.0609480812641,False
C1,2023-05,1,9.483167195657368,9.703703703703706,True
C1,2023-05,2,8.481008322624879,8.771929824561415,True
C1,2023-05,3,8.143177951671577,8.515283842794778,True
C1,2023-05,4,7.0341700468603285,6.859205776173314,True
C1,2023-05,5,8.996995701112624,8.498168498168521,True
C1,2023-05,6,7.8828215157660715,7.313540912382349,True
C1,2023-05,7,8.047199378157737,6.879073135409149,True
C1,2023-05,8,3.088577310414979,2.3224043715847307,True
C1,2023-05,9,2.8467800337643396,1.9687712152070571,True
C1,2023-05,10,2.8668057278450063,1.9661016949152728,True
C1,2023-05,11,3.4160492108782763,2.853260869565235,True
C1,2023-05,12,3.607074181924821,2.574525745257463,True
C1,2023-06,0,9.336469593799638,9.703703703703706,False
C1,2023-06,1,8.260877240886966,8.771929824561415,True
C1,2023-06,2,7.818007356258956,8.515283842794778,True
C1,2023-06,3,6.616581422427091,6.859205776173314,True
C1,2023-06,4,8.48456337157312,8.498168498168521,True
C1,2023-06,5,7.294760324756261,7.313540912382349,True
C1,2023-06,6,7.376966235343704,6.879073135409149,True
C1,2023-06,7,2.388939676706984,2.3224043715847307,True
C1,2023-06,8,2.0909653602935823,1.9687712152070571,True
C1,2023-06,9,2.0551804064521346,1.9661016949152728,True
C1,2023-06,10,2.545602324280068,2.853260869565235,True
C1,2023-06,11,2.635650463365195,2.574525745257463,True
C1,2023-06,12,2.9433160692835,1.958136394328148,True
C1,2023-07,0,8.613352288610553,8.771929824561415,False
C1,2023-07,1,8.243228466577893,8.515283842794778,True
C1,2023-07,2,7.060106887409397,6.859205776173314,True
C1,2023-07,3,8.957147909840675,8.498168498168521,True
C1,2023-07,4,7.784620012097291,7.313540912382349,True
C1,2023-07,5,7.888176456840864,6.879073135409149,True
C1,2023-07,6,2.8856215002902466,2.3224043715847307,True
C1,2023-07,7,2.6077971260324717,1.9687712152070571,True
C1,2023-07,8,2.5926205870238124,1.9661016949152728,True
C1,2023-07,9,3.106054569784921,2.853260869565235,True
C1,2023-07,10,3.216586610739379,2.574525745257463,True
C1,2023-07,11,3.2623891361132187,1.958136394328148,True
C1,2023-07,12,3.372938770393831,2.150537634408578,True
C1,2023-08,0,8.814653368729502,8.515283842794778,False
C1,2023-08,1,7.665805138730551,6.859205776173314,True
C1,2023-08,2,9.587002942931216,8.498168498168521,True
C1,2023-08,3,8.42356533405648,7.313540912382349,True
C1,2023-08,4,8.545283118802153,6.879073135409149,True
C1,2023-08,5,3.5302428293590884,2.3224043715847307,True
C1,2023-08,6,3.2606521079403343,1.9687712152070571,True
C1,2023-08,7,3.2676042963000445,1.9661016949152728,True
C1,2023-08,8,3.807190924795086,2.853260869565235,True
C1,2023-08,9,3.941517478250224,2.574525745257463,True
C1,2023-08,10,4.010979018001995,1.958136394328148,True
C1,2023-08,11,3.99674359401518,2.150537634408578,True
C1,2023-08,12,3.71375825937161,2.213279678068404,True
C1,2023-09,0,7.414380327087988,6.859205776173314,False
C1,2023-09,1,9.324319144107484,8.498168498168521,True
C1,2023-09,2,8.107197376444242,7.313540912382349,True
C1,2023-09,3,8.179440148139278,6.879073135409149,True
C1,2023-09,4,3.1370504415501737,2.3224043715847307,True
C1,2023-09,5,2.8278836407933814,1.9687712152070571,True
C1,2023-09,6,2.789063858882004,1.9661016949152728,True
C1,2023-09,7,3.2921080925671364,2.853260869565235,True
C1,2023-09,8,3.3933902114636956,2.574525745257463,True
C1,2023-09,9,3.431351978757524,1.958136394328148,True
C1,2023-09,10,3.3870340909517966,2.150537634408578,True
C1,2023-09,11,3.303609711849635,2.213279678068404,True
C1,2023-09,12,3.371505572826671,2.567567567567563,True
C1,2023-10,0,8.78858985485649,8.498168498168521,False
C1,2023-10,1,7.4484891981954515,7.313540912382349,True
C1,2023-10,2,7.45092171340401,6.879073135409149,True
C1,2023-10,3,2.385663291204482,2.3224043715847307,True
C1,2023-10,4,2.023990983863712,1.9687712152070571,True
C1,2023-10,5,1.9368154141526497,1.9661016949152728,True
C1,2023-10,6,2.3823515003947606,2.853260869565235,True
C1,2023-10,7,2.440545610557894,2.574525745257463,True
C1,2023-10,8,2.437600324099034,1.958136394328148,True
C1,2023-10,9,2.3542419675687043,2.150537634408578,True
C1,2023-10,10,2.2333606415945066,2.213279678068404,True
C1,2023-10,11,2.635882918724245,2.567567567567563,True
C1,2023-10,12,2.725197025467886,2.8359216745442346,True
C1,2023-11,0,7.32682392751371,7.313540912382349,False
C1,2023-11,1,7.163299816296248,6.879073135409149,True
C1,2023-11,2,2.027387168216794,2.3224043715847307,True
C1,2023-11,3,1.58975723981425,1.9687712152070571,True
C1,2023-11,4,1.4342980732142911,1.9661016949152728,True
C1,2023-11,5,1.8115850094250934,2.853260869565235,True
C1,2023-11,6,1.802036133172065,2.574525745257463,True
C1,2023-11,7,1.7470480487219817,1.958136394328148,True
C1,2023-11,8,1.613932591143647,2.150537634408578,True
C1,2023-11,9,1.4453691714006498,2.213279678068404,True
C1,2023-11,10,1.7973651716181398,2.567567567567563,True
C1,2023-11,11,2.0551479639189134,2.8359216745442346,True
C1,2023-11,12,2.1021621360695106,2.834008097166013,True
C1,2023-12,0,7.224737344285962,6.879073135409149,False
C1,2023-12,1,2.093255741708235,2.3224043715847307,True
C1,2023-12,2,1.6972198985580298,1.9687712152070571,True
C1,2023-12,3,1.581096113134008,1.9661016949152728,True
C1,2023-12,4,1.9938842992853922,2.853260869565235,True
C1,2023-12,5,2.018772843616657,2.574525745257463,True
C1,2023-12,6,1.9845128647030617,1.958136394328148,True
C1,2023-12,7,1.879135435678499,2.150537634408578,True
C1,2023-12,8,1.7362688566912456,2.213279678068404,True
C1,2023-12,9,2.1138321586911033,2.567567567567563,True
C1,2023-12,10,2.3959385852147737,2.8359216745442346,True
C1,2023-12,11,2.427938275743507,2.834008097166013,True
C1,2023-12,12,2.6679180609401025,2.981029810298109,True
C1,2024-01,0,1.8366575609263684,2.3224043715847307,False
C1,2024-01,1,1.5119456889057912,1.9687712152070571,True
C1,2024-01,2,1.3689105359452731,1.9661016949152728,True
C1,2024-01,3,1.7633616608340124,2.853260869565235,True
C1,2024-01,4,1.760590250462504,2.574525745257463,True
C1,2024-01,5,1.7023018809286614,1.958136394328148,True
C1,2024-01,6,1.565696383478043,2.150537634408578,True
C1,2024-01,7,1.3896346117343101,2.213279678068404,True
C1,2024-01,8,1.7341302597749582,2.567567567567563,True
C1,2024-01,9,1.984069449386428,2.8359216745442346,True
C1,2024-01,10,1.9857094883558353,2.834008097166013,True
C1,2024-01,11,2.4221657801336125,2.981029810298109,True
C1,2024-01,12,2.528893697289142,2.8037383177569937,True
C1,2024-02,0,2.089791178230444,1.9687712152070571,False
C1,2024-02,1,1.9789143602303754,1.9661016949152728,True
C1,2024-02,2,2.3420902887879094,2.853260869565235,True
C1,2024-02,3,2.3090878950641134,2.574525745257463,True
C1,2024-02,4,2.2112667332280687,1.958136394328148,True
C1,2024-02,5,2.037777761988666,2.150537634408578,True
C1,2024-02,6,1.8262111146450037,2.213279678068404,True
C1,2024-02,7,2.1230405640045245,2.567567567567563,True
C1,2024-02,8,2.3256499059980515,2.8359216745442346,True
C1,2024-02,9,2.2804942248697784,2.834008097166013,True
C1,2024-02,10,2.673607159013281,2.981029810298109,True
C1,2024-02,11,2.137426073021053,2.8037383177569937,True
C1,2024-02,12,2.0686181607724965,2.729693741677764,True
C1,2024-03,0,2.193524011285496,1.9661016949152728,False
C1,2024-03,1,2.6871634070615626,2.853260869565235,True
C1,2024-03,2,2.73878481396651,2.574525745257463,True
C1,2024-03,3,2.719414388164096,1.958136394328148,True
C1,2024-03,4,2.61772479033977,2.150537634408578,True
C1,2024-03,5,2.4745695764629456,2.213279678068404,True
C1,2024-03,6,2.8505233585567376,2.567567567567563,True
C1,2024-03,7,3.113703787733195,2.8359216745442346,True
C1,2024-03,8,3.1261317349646505,2.834008097166013,True
C1,2024-03,9,3.5798260009536715,2.981029810298109,True
C1,2024-03,10,3.0949366479483436,2.8037383177569937,True
C1,2024-03,11,3.043632560356493,2.729693741677764,True
C1,2024-03,12,2.874321981387271,2.659574468085101,True
C1,2024-04,0,2.860123785014934,2.853260869565235,False
C1,2024-04,1,3.032779756627945,2.574525745257463,True
C1,2024-04,2,3.090011285705317,1.958136394328148,True
C1,2024-04,3,3.059826063099841,2.150537634408578,True
C1,2024-04,4,2.9775373396062976,2.213279678068404,True
C1,2024-04,5,3.412828993451664,2.567567567567563,True
C1,2024-04,6,3.744248077123421,2.8359216745442346,True
C1,2024-04,7,3.797342069527332,2.834008097166013,True
C1,2024-04,8,4.294361876408538,2.981029810298109,True
C1,2024-04,9,3.8454459771842004,2.8037383177569937,True
C1,2024-04,10,3.8328362515722194,2.729693741677764,True
C1,2024-04,11,3.768245776711162,2.659574468085101,True
C1,2024-04,12,3.4922951296270357,1.8494055482166376,True
C1,2024-05,0,2.955350688382847,2.574525745257463,False
C1,2024-05,1,2.7700684040808627,1.958136394328148,True
C1,2024-05,2,2.6023467011505965,2.150537634408578,True
C1,2024-05,3,2.4008326207493624,2.213279678068404,True
C1,2024-05,4,2.755635572618999,2.567567567567563,True
C1,2024-05,5,2.9760060296707453,2.8359216745442346,True
C1,2024-05,6,2.9591148644098455,2.834008097166013,True
C1,2024-05,7,3.375911806594481,2.981029810298109,True
C1,2024-05,8,2.8558798123192757,2.8037383177569937,True
C1,2024-05,9,2.7706434750367865,2.729693741677764,True
C1,2024-05,10,2.6454411142830594,2.659574468085101,True
C1,2024-05,11,2.164558422019676,1.8494055482166376,True
C1,2024-05,12,2.2451543116652717,2.377807133421391,True
C1,2024-06,0,2.4527574423529126,1.958136394328148,False
C1,2024-06,1,2.3238356873026342,2.150537634408578,True
C1,2024-06,2,2.1130046799048494,2.213279678068404,True
C1,2024-06,3,2.4586384339865477,2.567567567567563,True
C1,2024-06,4,2.6648597473122164,2.8359216745442346,True
C1,2024-06,5,2.6354988908259003,2.834008097166013,True
C1,2024-06,6,3.043389758088875,2.981029810298109,True
C1,2024-06,7,2.506027461666861,2.8037383177569937,True
C1,2024-06,8,2.402904979724322,2.729693741677764,True
C1,2024-06,9,2.2604328989162275,2.659574468085101,True
C1,2024-06,10,1.7641812067620943,1.8494055482166376,True
C1,2024-06,11,2.0702259727472407,2.377807133421391,True
C1,2024-06,12,2.2578614324050474,2.913907284768222,True
C1,2024-07,0,1.803704728032018,2.150537634408578,False
C1,2024-07,1,1.5379198632308033,2.213279678068404,True
C1,2024-07,2,1.8496920397399272,2.567567567567563,True
C1,2024-07,3,2.0236217982033944,2.8359216745442346,True
C1,2024-07,4,1.9625346987288048,2.834008097166013,True
C1,2024-07,5,2.3374050555842136,2.981029810298109,True
C1,2024-07,6,1.7828450726821987,2.8037383177569937,True
C1,2024-07,7,1.6486016649664956,2.729693741677764,True
C1,2024-07,8,1.4763436415344051,2.659574468085101,True
C1,2024-07,9,0.9537820762321885,1.8494055482166376,True
C1,2024-07,10,1.227791467236646,2.377807133421391,True
C1,2024-07,11,1.701792862498865,2.913907284768222,True
C1,2024-07,12,1.7991117234645828,2.697368421052633,True
C1,2024-08,0,2.1637423331771073,2.213279678068404,False
C1,2024-08,1,2.5020913369291873,2.567567567567563,True
C1,2024-08,2,2.778056692845647,2.8359216745442346,True
C1,2024-08,3,2.8070261791603883,2.834008097166013,True
C1,2024-08,4,3.274823729719778,2.981029810298109,True
C1,2024-08,5,2.7983133924819885,2.8037383177569937,True
C1,2024-08,6,2.7513951349534413,2.729693741677764,True
C1,2024-08,7,2.655164100309725,2.659574468085101,True
C1,2024-08,8,2.2021496859027936,1.8494055482166376,True
C1,2024-08,9,2.5533131762031185,2.377807133421391,True
C1,2024-08,10,3.106519125669722,2.913907284768222,True
C1,2024-08,11,2.802427655937837,2.697368421052633,True
C1,2024-08,12,2.7893454320466673,2.493438320209967,True
C1,2024-09,0,2.652794901511332,2.567567567567563,False
C1,2024-09,1,2.8738631673962045,2.8359216745442346,True
C1,2024-09,2,2.9169286251836657,2.834008097166013,True
C1,2024-09,3,3.391404870074803,2.981029810298109,True
C1,2024-09,4,2.9228016503682,2.8037383177569937,True
C1,2024-09,5,2.8802150765417234,2.729693741677764,True
C1,2024-09,6,2.791317264484141,2.659574468085101,True
C1,2024-09,7,2.341072866218467,1.8494055482166376,True
C1,2024-09,8,2.6942943049077126,2.377807133421391,True
C1,2024-09,9,3.24870032308409,2.913907284768222,True
C1,2024-09,10,2.9436646534827977,2.697368421052633,True
C1,2024-09,11,2.72978060831802,2.493438320209967,True
C1,2024-09,12,2.872056256138724,2.305665349143618,True
C1,2024-10,0,2.8675301902574573,2.8359216745442346,False
C1,2024-10,1,2.8505742581904325,2.834008097166013,True
C1,2024-10,2,3.2483921391179846,2.981029810298109,True
C1,2024-10,3,2.709850253170235,2.8037383177569937,True
C1,2024-10,4,2.605885780528919,2.729693741677764,True
C1,2024-10,5,2.4574192408713955,2.659574468085101,True
C1,2024-10,6,1.9569427322943507,1.8494055482166376,True
C1,2024-10,7,2.2642515916158334,2.377807133421391,True
C1,2024-10,8,2.773198203223155,2.913907284768222,True
C1,2024-10,9,2.4282765535306834,2.697368421052633,True
C1,2024-10,10,2.1749568619740622,2.493438320209967,True
C1,2024-10,11,2.212998883908193,2.305665349143618,True
C1,2024-10,12,2.280026838898524,2.4950755088640726,True
C1,2024-11,0,2.9526068059283497,2.834008097166013,False
C1,2024-11,1,3.3943644578791154,2.981029810298109,True
C1,2024-11,2,2.8511861653041892,2.8037383177569937,True
C1,2024-11,3,2.743819873514872,2.729693741677764,True
C1,2024-11,4,2.5903625253208515,2.659574468085101,True
C1,2024-11,5,2.0862724203027465,1.8494055482166376,True
C1,2024-11,6,2.385470965991179,2.377807133421391,True
C1,2024-11,7,2.8892161497907374,2.913907284768222,True
C1,2024-11,8,2.53803756820557,2.697368421052633,True
C1,2024-11,9,2.2779903645000434,2.493438320209967,True
C1,2024-11,10,2.3090198423696378,2.305665349143618,True
C1,2024-11,11,2.3385790949875056,2.4950755088640726,True
C1,2024-11,12,2.2790151481633325,2.099737532808387,True
C1,2024-12,0,3.3390191836107106,2.981029810298109,False
C1,2024-12,1,2.8055625039391794,2.8037383177569937,True
C1,2024-12,2,2.7064311160057644,2.729693741677764,True
C1,2024-12,3,2.5611967752794125,2.659574468085101,True
C1,2024-12,4,2.0646862281121234,1.8494055482166376,True
