model,h,metric,sample,n_intended,n,mae,rmse,bias
DAMPED_P95_Q001_R16,2,headline_mm,origins_2019_2021,33,33,0.2616239079020479,0.3371832311556679,-0.09602265996931239
DAMPED_P95_Q001_R16,2,headline_mm,origins_2022_2023,24,24,0.7069923402140188,1.1668279537189399,-0.15549793106827348
DAMPED_P95_Q001_R16,2,headline_mm,origins_2024plus,29,29,0.23546033271873945,0.291395473547535,0.0023069448742038686
DAMPED_P95_Q001_R16,2,headline_mm,recent_targets,31,31,0.23722688631333086,0.2965068140700938,-0.014799433081222587
DAMPED_P95_Q001_R16,3,headline_mm,full,84,84,0.4266082071291661,0.7687470475724718,-0.11685729488276023
DAMPED_P95_Q001_R16,3,headline_mm,origins_2019_2021,32,32,0.40740556817012397,0.6998362758706665,-0.2438564922939589
DAMPED_P95_Q001_R16,3,headline_mm,origins_2022_2023,24,24,0.6845537749786468,1.1505515770413504,-0.0949008872563089
DAMPED_P95_Q001_R16,3,headline_mm,origins_2024plus,28,28,0.22745787921137353,0.2802122647945457,0.009464867050222921
DAMPED_P95_Q001_R16,3,headline_mm,recent_targets,31,31,0.22584629211912696,0.2796622948454801,-0.011851553560265638
DAMPED_P95_Q001_R16,4,headline_mm,full,83,83,0.4355065927302559,0.777811805022294,-0.11762248823827069
DAMPED_P95_Q001_R16,4,headline_mm,origins_2019_2021,32,32,0.4360207567723854,0.7291043233420237,-0.29011948021908773
DAMPED_P95_Q001_R16,4,headline_mm,origins_2022_2023,24,24,0.6752952080486462,1.1420350561997243,-0.049244005182655114
DAMPED_P95_Q001_R16,4,headline_mm,origins_2024plus,27,27,0.22175177728619988,0.26537413187225256,0.026037517319187575
DAMPED_P95_Q001_R16,4,headline_mm,recent_targets,31,31,0.225647975990556,0.27136078593796253,-0.009563798597921249
DAMPED_P95_Q001_R16,5,headline_mm,full,82,82,0.452742391705333,0.7878007039529277,-0.12344649305893085
DAMPED_P95_Q001_R16,5,headline_mm,origins_2019_2021,32,32,0.47647965598688474,0.7684568850953462,-0.3482132988879981
DAMPED_P95_Q001_R16,5,headline_mm,origins_2022_2023,24,24,0.6657320208297809,1.1190801380359463,0.026444225740581362
DAMPED_P95_Q001_R16,5,headline_mm,origins_2024plus,26,26,0.22692148570547133,0.2730635179604454,0.014828912146525191
DAMPED_P95_Q001_R16,5,headline_mm,recent_targets,31,31,0.23317064858122535,0.2791225376703968,-0.005677212948431197
DAMPED_P95_Q001_R16,6,headline_mm,full,81,81,0.4711397448483602,0.8006981324806142,-0.12293115606623294
DAMPED_P95_Q001_R16,6,headline_mm,origins_2019_2021,32,32,0.5233895784564959,0.8131993970362292,-0.3879640309571466
DAMPED_P95_Q001_R16,6,headline_mm,origins_2022_2023,24,24,0.6727454055093446,1.1016120109318799,0.10678520893805414
DAMPED_P95_Q001_R16,6,headline_mm,origins_2024plus,25,25,0.21071852359540144,0.2564337423979521,-0.004216786609978931
DAMPED_P95_Q001_R16,6,headline_mm,recent_targets,31,31,0.22685531451350496,0.27424314573977887,-0.0017840383394283638
DAMPED_P95_Q001_R16,7,headline_mm,full,80,80,0.4836998173200751,0.8186642501044263,-0.12087712401028461
DAMPED_P95_Q001_R16,7,headline_mm,origins_2019_2021,32,32,0.5419922524383185,0.8440938710038772,-0.4103210999930006
DAMPED_P95_Q001_R16,7,headline_mm,origins_2022_2023,24,24,0.6783399657276604,1.1036278057081004,0.13775482235100858
DAMPED_P95_Q001_R16,7,headline_mm,origins_2024plus,24,24,0.21133642208816542,0.2570023937170996,0.006416230938710225
DAMPED_P95_Q001_R16,7,headline_mm,recent_targets,31,31,0.22770190017671585,0.27377986274805666,-0.0002895752522515859
DAMPED_P95_Q001_R16,8,headline_mm,full,79,79,0.5063720980964781,0.8474585856547446,-0.12191746662626936
DAMPED_P95_Q001_R16,8,headline_mm,origins_2019_2021,32,32,0.5592176148701955,0.8698662091428603,-0.4221900929893093
DAMPED_P95_Q001_R16,8,headline_mm,origins_2022_2023,24,24,0.7160023854766419,1.1356429693906993,0.1455291715878714
DAMPED_P95_Q001_R16,8,headline_mm,origins_2024plus,23,23,0.21410325314504772,0.2613433777772422,0.016778391046682942
DAMPED_P95_Q001_R16,8,headline_mm,recent_targets,31,31,0.23128802451637775,0.27777838598880833,0.004273730503444797
DAMPED_P95_Q001_R16,9,headline_mm,full,78,78,0.5045847239071511,0.8600633475979981,-0.11345556910283786
DAMPED_P95_Q001_R16,9,headline_mm,origins_2019_2021,32,32,0.5557667790073506,0.8819149804128676,-0.432038959117515
DAMPED_P95_Q001_R16,9,headline_mm,origins_2022_2023,24,24,0.7045216408350564,1.1429859522713965,0.19397665244814624
DAMPED_P95_Q001_R16,9,headline_mm,origins_2024plus,22,22,0.21202509802187305,0.257127903346749,0.014557847408346218
DAMPED_P95_Q001_R16,9,headline_mm,recent_targets,31,31,0.22531064936951475,0.27272189562315513,0.011821546218624315
DAMPED_P95_Q001_R16,10,headline_mm,full,77,77,0.5163627263855486,0.8751004336402448,-0.11495074369614586
DAMPED_P95_Q001_R16,10,headline_mm,origins_2019_2021,32,32,0.6304464771954272,0.9765549399381527,-0.37638285110153735
DAMPED_P95_Q001_R16,10,headline_mm,origins_2022_2023,24,24,0.6255996361454673,1.060978268378846,0.12182427030603378
DAMPED_P95_Q001_R16,10,headline_mm,origins_2024plus,21,21,0.21767863780677854,0.2612566994738948,0.012821975395293086
DAMPED_P95_Q001_R16,10,headline_mm,recent_targets,31,31,0.22048636052269632,0.27222375792281506,0.019988245839608253
DAMPED_P95_Q001_R16,11,headline_mm,full,76,76,0.5269206317949745,0.8768421344887807,-0.11790982778512624
DAMPED_P95_Q001_R16,11,headline_mm,origins_2019_2021,32,32,0.6559430749412569,0.9839182139868516,-0.41161135443783253
DAMPED_P95_Q001_R16,11,headline_mm,origins_2022_2023,24,24,0.6034726048938788,1.040704260443563,0.16936171264483482
DAMPED_P95_Q001_R16,11,headline_mm,origins_2024plus,20,20,0.2286223550422374,0.2701991438658051,0.0072867663432504785
DAMPED_P95_Q001_R16,11,headline_mm,recent_targets,31,31,0.22223304510481537,0.26950175574669405,0.027133852699506484
DAMPED_P95_Q001_R16,12,headline_mm,full,75,75,0.5405588999528207,0.9049713166123148,-0.13170043586122637
DAMPED_P95_Q001_R16,12,headline_mm,origins_2019_2021,32,32,0.6786519987229497,1.0062169264749792,-0.4289497513660384
DAMPED_P95_Q001_R16,12,headline_mm,origins_2022_2023,24,24,0.5948476921511422,1.0711738729098248,0.1657906867261346
DAMPED_P95_Q001_R16,12,headline_mm,origins_2024plus,19,19,0.23940573293156597,0.27965561600726635,-0.006848269858209329
DAMPED_P95_Q001_R16,12,headline_mm,recent_targets,31,31,0.23135510556771188,0.27819221918146203,0.04675794121948831
FOOD_H0_FAST_R18,1,headline_mm,full,88,88,0.35597615192882803,0.6601137572186508,-0.08056508167152517
FOOD_H0_FAST_R18,1,headline_mm,origins_2019_2021,34,34,0.24354745642145587,0.31368750565163284,-0.06731198925259914
FOOD_H0_FAST_R18,1,headline_mm,origins_2022_2023,24,24,0.6705072051195652,1.1633517852638642,-0.2281050822057302
FOOD_H0_FAST_R18,1,headline_mm,origins_2024plus,30,30,0.23177049761792676,0.289777110080348,0.022446747347722642
FOOD_H0_FAST_R18,1,headline_mm,recent_targets,31,31,0.24186997232803784,0.30139403636817924,0.004146716348397037
FOOD_H0_FAST_R18,2,headline_mm,full,86,86,0.3761463035395113,0.6748841354623337,-0.0800529268732554
FOOD_H0_FAST_R18,2,headline_mm,origins_2019_2021,33,33,0.2625589088689441,0.33751684266223264,-0.09804253070739628
FOOD_H0_FAST_R18,2,headline_mm,origins_2022_2023,24,24,0.7041952505333463,1.1709368852731221,-0.1808218462014107
FOOD_H0_FAST_R18,2,headline_mm,origins_2024plus,29,29,0.23391214134215527,0.29389074377337643,0.023812969347516234
FOOD_H0_FAST_R18,2,headline_mm,recent_targets,31,31,0.2353055154857719,0.29779915741698115,0.005792168707791753
FOOD_H0_FAST_R18,3,headline_mm,full,84,84,0.4258446036285955,0.7724886375668156,-0.11794423472094971
FOOD_H0_FAST_R18,3,headline_mm,origins_2019_2021,32,32,0.4101640665793803,0.7033994471094266,-0.24749211187122275
FOOD_H0_FAST_R18,3,headline_mm,origins_2022_2023,24,24,0.6796668502213666,1.1565390945673402,-0.12275360132638603
FOOD_H0_FAST_R18,3,headline_mm,origins_2024plus,28,28,0.22620329174818066,0.2797576189285245,0.03423279625545058
FOOD_H0_FAST_R18,3,headline_mm,recent_targets,31,31,0.22324510142402687,0.2785543368578306,0.011987494192156174
FOOD_H0_FAST_R18,4,headline_mm,full,83,83,0.43357701244684727,0.782470809592259,-0.11916868881687882
FOOD_H0_FAST_R18,4,headline_mm,origins_2019_2021,32,32,0.43849044934188564,0.7336497571704295,-0.29537380374065425
FOOD_H0_FAST_R18,4,headline_mm,origins_2022_2023,24,24,0.6660111125133467,1.1481503061984712,-0.07945022314238981
FOOD_H0_FAST_R18,4,headline_mm,origins_2024plus,27,27,0.2211455908825059,0.2691485339239634,0.054361700122864794
FOOD_H0_FAST_R18,4,headline_mm,recent_targets,31,31,0.22355522176426837,0.27222302008436733,0.017829002589025904
FOOD_H0_FAST_R18,5,headline_mm,full,82,82,0.4497622528676784,0.7915900939536831,-0.12529394668087943
FOOD_H0_FAST_R18,5,headline_mm,origins_2019_2021,32,32,0.4790044333423492,0.7734858564799822,-0.3549604317409444
FOOD_H0_FAST_R18,5,headline_mm,origins_2022_2023,24,24,0.6524572493340323,1.1228535495855005,-0.005926151651195778
FOOD_H0_FAST_R18,5,headline_mm,origins_2024plus,26,26,0.22666880323760316,0.27583759185927215,0.04718683951949259
FOOD_H0_FAST_R18,5,headline_mm,recent_targets,31,31,0.232184139355747,0.28010212405392476,0.025941424484251126
FOOD_H0_FAST_R18,6,headline_mm,full,81,81,0.468518605596271,0.8032377404439007,-0.12510032794841444
FOOD_H0_FAST_R18,6,headline_mm,origins_2019_2021,32,32,0.5276026433361676,0.8191381107430293,-0.3961187133639028
FOOD_H0_FAST_R18,6,headline_mm,origins_2022_2023,24,24,0.6553790344461649,1.1020400330344695,0.07242102755927916
FOOD_H0_FAST_R18,6,headline_mm,origins_2024plus,25,25,0.2135050255933056,0.25620732484450415,0.03218270409602472
FOOD_H0_FAST_R18,6,headline_mm,recent_targets,31,31,0.23019710746455427,0.27628903074170325,0.03365499272157289
FOOD_H0_FAST_R18,7,headline_mm,full,80,80,0.47671201906023397,0.819715816741757,-0.12342370902888536
FOOD_H0_FAST_R18,7,headline_mm,origins_2019_2021,32,32,0.5465730615095428,0.84986731965093,-0.41981493382961643
FOOD_H0_FAST_R18,7,headline_mm,origins_2022_2023,24,24,0.6530614375916503,1.099752877343488,0.10158159812476215
FOOD_H0_FAST_R18,7,headline_mm,origins_2024plus,24,24,0.20721454392973918,0.25940520712300746,0.04675928355177528
FOOD_H0_FAST_R18,7,headline_mm,recent_targets,31,31,0.2242764410453099,0.27678283874977433,0.038453676368133974
FOOD_H0_FAST_R18,8,headline_mm,full,79,79,0.49836921917972393,0.8472370692138881,-0.12484017166381939
FOOD_H0_FAST_R18,8,headline_mm,origins_2019_2021,32,32,0.5622504602187113,0.8743324441515947,-0.432945552973746
FOOD_H0_FAST_R18,8,headline_mm,origins_2022_2023,24,24,0.68458476489887,1.1292520450069354,0.10767392865659227
FOOD_H0_FAST_R18,8,headline_mm,origins_2024plus,23,23,0.21517909698376306,0.26697711872558877,0.06120477591130112
FOOD_H0_FAST_R18,8,headline_mm,recent_targets,31,31,0.2297175304416708,0.2820929976683834,0.04591194732625569
FOOD_H0_FAST_R18,9,headline_mm,full,78,78,0.4966826216669361,0.8588721354244162,-0.11678171444154999
FOOD_H0_FAST_R18,9,headline_mm,origins_2019_2021,32,32,0.5640937483904946,0.8870899050908833,-0.4439810988750069
FOOD_H0_FAST_R18,9,headline_mm,origins_2022_2023,24,24,0.6680620300895669,1.1333922070941482,0.15453548351596416
FOOD_H0_FAST_R18,9,headline_mm,origins_2024plus,22,22,0.21167071906252674,0.26337006778986194,0.06316226514437201
FOOD_H0_FAST_R18,9,headline_mm,recent_targets,31,31,0.22499566681320093,0.2783964617139705,0.05579877874998315
FOOD_H0_FAST_R18,10,headline_mm,full,77,77,0.5094384727168595,0.8730251085615516,-0.11870471629388558
FOOD_H0_FAST_R18,10,headline_mm,origins_2019_2021,32,32,0.6359870593986003,0.9745256811083763,-0.3894810286273886
FOOD_H0_FAST_R18,10,headline_mm,origins_2022_2023,24,24,0.5919451629983163,1.0564729664907873,0.08097437883000935
FOOD_H0_FAST_R18,10,headline_mm,origins_2024plus,21,21,0.22230917078492263,0.26812007785104863,0.06570212712033442
FOOD_H0_FAST_R18,10,headline_mm,recent_targets,31,31,0.2269126353239822,0.2791199920500932,0.06576624612851692
FOOD_H0_FAST_R18,11,headline_mm,full,76,76,0.5178732340350092,0.8740231026997224,-0.12211391306184616
FOOD_H0_FAST_R18,11,headline_mm,origins_2019_2021,32,32,0.662567541146194,0.9833675403285093,-0.42579297991992626
FOOD_H0_FAST_R18,11,headline_mm,origins_2022_2023,24,24,0.5628286815377211,1.0324757049631035,0.12718347980985442
FOOD_H0_FAST_R18,11,headline_mm,origins_2024plus,20,20,0.23241580565385936,0.27650716229271854,0.06461572246504138
FOOD_H0_FAST_R18,11,headline_mm,recent_targets,31,31,0.22887591326760243,0.27702386635921405,0.07408843704350682
FOOD_H0_FAST_R18,12,headline_mm,full,75,75,0.5272514683706306,0.9013377247379729,-0.136436037432163
FOOD_H0_FAST_R18,12,headline_mm,origins_2019_2021,32,32,0.6809653048446858,1.0033537556750223,-0.44415870359442755
FOOD_H0_FAST_R18,12,headline_mm,origins_2022_2023,24,24,0.5569189593735056,1.064441851068969,0.1223921118404293
FOOD_H0_FAST_R18,12,headline_mm,origins_2024plus,19,19,0.23089028146332696,0.28310792627233483,0.05489289597048183
FOOD_H0_FAST_R18,12,headline_mm,recent_targets,31,31,0.23318389328589897,0.2863820995488579,0.09396820250058102
FOOD_H0_SELECT_R18,1,headline_mm,full,88,88,0.3542215512750332,0.6609580821824254,-0.08188338280089842
FOOD_H0_SELECT_R18,1,headline_mm,origins_2019_2021,34,34,0.2414294210937222,0.31189220918051236,-0.06834271544364472
FOOD_H0_SELECT_R18,1,headline_mm,origins_2022_2023,24,24,0.6723678883061842,1.1668991832171771,-0.2302862038475314
FOOD_H0_SELECT_R18,1,headline_mm,origins_2024plus,30,30,0.2275355625222648,0.28618602384665587,0.0214927843648538
FOOD_H0_SELECT_R18,1,headline_mm,recent_targets,31,31,0.23729247960149932,0.2971896971498175,0.003702694805389645
FOOD_H0_SELECT_R18,2,headline_mm,full,86,86,0.3761258430028669,0.6756724786909927,-0.08131575987916671
FOOD_H0_SELECT_R18,2,headline_mm,origins_2019_2021,33,33,0.26337830610919394,0.33823432041335777,-0.09857254018718102
FOOD_H0_SELECT_R18,2,headline_mm,origins_2022_2023,24,24,0.7044779670164414,1.1720933190536047,-0.18511242391285956
FOOD_H0_SELECT_R18,2,headline_mm,origins_2024plus,29,29,0.23268507545684694,0.29450816218614867,0.024221953464733294
FOOD_H0_SELECT_R18,2,headline_mm,recent_targets,31,31,0.23434355032199405,0.29827644935874137,0.0059888315723874465
FOOD_H0_SELECT_R18,3,headline_mm,full,84,84,0.42385519157118423,0.7717372974761032,-0.11923194608311222
FOOD_H0_SELECT_R18,3,headline_mm,origins_2019_2021,32,32,0.41031087199293,0.7041273305928295,-0.24776185267271722
FOOD_H0_SELECT_R18,3,headline_mm,origins_2022_2023,24,24,0.6767602503167804,1.1548864836412374,-0.12778873640397911
FOOD_H0_SELECT_R18,3,headline_mm,origins_2024plus,28,28,0.22255864930724928,0.27728491292338453,0.03499376743717953
FOOD_H0_SELECT_R18,3,headline_mm,recent_targets,31,31,0.22084593944416153,0.27729155474313394,0.011782049873387063
FOOD_H0_SELECT_R18,4,headline_mm,full,83,83,0.43410536888284257,0.7832637251663029,-0.1205698425695687
FOOD_H0_SELECT_R18,4,headline_mm,origins_2019_2021,32,32,0.4386818041005832,0.7337055760882869,-0.2955072073017649
FOOD_H0_SELECT_R18,4,headline_mm,origins_2022_2023,24,24,0.6656220329767125,1.1496399236039119,-0.08459430271426016
FOOD_H0_SELECT_R18,4,headline_mm,origins_2024plus,27,27,0.22288885535615424,0.2704030209864418,0.054785072797204376
FOOD_H0_SELECT_R18,4,headline_mm,recent_targets,31,31,0.22632930551533842,0.2761199983269904,0.015893130708866318
FOOD_H0_SELECT_R18,5,headline_mm,full,82,82,0.4479771628158188,0.7914410276534533,-0.12644286881672012
FOOD_H0_SELECT_R18,5,headline_mm,origins_2019_2021,32,32,0.47907232368138314,0.7737530282910134,-0.35502832207997825
FOOD_H0_SELECT_R18,5,headline_mm,origins_2022_2023,24,24,0.6473708909670832,1.1218848556142966,-0.010830294792464288
FOOD_H0_SELECT_R18,5,headline_mm,origins_2024plus,26,26,0.22565044653395733,0.27720131238819185,0.04817377456182302
FOOD_H0_SELECT_R18,5,headline_mm,recent_targets,31,31,0.2299706326689522,0.2802688818703952,0.024260995989781414
FOOD_H0_SELECT_R18,6,headline_mm,full,81,81,0.46997544308538475,0.8036866374290934,-0.1260106711458974
FOOD_H0_SELECT_R18,6,headline_mm,origins_2019_2021,32,32,0.5276362296400819,0.8191618855028338,-0.3961522996678172
FOOD_H0_SELECT_R18,6,headline_mm,origins_2022_2023,24,24,0.6568454536319374,1.1024357174380355,0.06786459056848383
FOOD_H0_SELECT_R18,6,headline_mm,origins_2024plus,25,25,0.216774426170682,0.25902143622612434,0.03365036211635396
FOOD_H0_SELECT_R18,6,headline_mm,recent_targets,31,31,0.234430922976722,0.2789250699528969,0.03183268908651198
FOOD_H0_SELECT_R18,7,headline_mm,full,80,80,0.4784411013184477,0.8189542384081606,-0.12440339160020464
FOOD_H0_SELECT_R18,7,headline_mm,origins_2019_2021,32,32,0.5465897032421124,0.8498656123921169,-0.4198315755621861
FOOD_H0_SELECT_R18,7,headline_mm,origins_2022_2023,24,24,0.6538394760614626,1.0971868739764332,0.09741201126412992
FOOD_H0_SELECT_R18,7,headline_mm,origins_2024plus,24,24,0.21217792401054633,0.26224486031306704,0.04768545081810272
FOOD_H0_SELECT_R18,7,headline_mm,recent_targets,31,31,0.22962064365561397,0.2813557092007145,0.03556826949629341
FOOD_H0_SELECT_R18,8,headline_mm,full,79,79,0.4993770832387541,0.8473089909722658,-0.12547479431748895
FOOD_H0_SELECT_R18,8,headline_mm,origins_2019_2021,32,32,0.5622442677647956,0.8743350744934095,-0.4329538853305877
FOOD_H0_SELECT_R18,8,headline_mm,origins_2022_2023,24,24,0.683570682808516,1.1284865349861972,0.10388301654808751
FOOD_H0_SELECT_R18,8,headline_mm,origins_2024plus,23,23,0.21970767912972686,0.27109493101192933,0.06299231227578615
FOOD_H0_SELECT_R18,8,headline_mm,recent_targets,31,31,0.23198149897101725,0.2828932548532458,0.04399499604873305
FOOD_H0_SELECT_R18,9,headline_mm,full,78,78,0.49559558457544195,0.8583563525741819,-0.11727853706662734
FOOD_H0_SELECT_R18,9,headline_mm,origins_2019_2021,32,32,0.5640979299436156,0.8870886576034753,-0.4439852804281278
FOOD_H0_SELECT_R18,9,headline_mm,origins_2022_2023,24,24,0.6677455054755613,1.1329408541949144,0.15111377357686037
FOOD_H0_SELECT_R18,9,headline_mm,origins_2024plus,22,22,0.20815589578524074,0.2595046259435422,0.0651396598481139
FOOD_H0_SELECT_R18,9,headline_mm,recent_targets,31,31,0.222175384121833,0.2741432126278221,0.05448305230375987
FOOD_H0_SELECT_R18,10,headline_mm,full,77,77,0.5110725490384099,0.8734139176111236,-0.11919205207871175
FOOD_H0_SELECT_R18,10,headline_mm,origins_2019_2021,32,32,0.6359855052909251,0.9745220817647975,-0.38948313377177357
FOOD_H0_SELECT_R18,10,headline_mm,origins_2022_2023,24,24,0.5931559661901319,1.0570335263711819,0.0778802090054953
FOOD_H0_SELECT_R18,10,headline_mm,origins_2024plus,21,21,0.22691937705165638,0.27024960875347065,0.06745463116686007
FOOD_H0_SELECT_R18,10,headline_mm,recent_targets,31,31,0.23100377559714147,0.28107021230893103,0.06458933507892871
FOOD_H0_SELECT_R18,11,headline_mm,full,76,76,0.5182636617239659,0.8739531610996806,-0.12232189764949901
FOOD_H0_SELECT_R18,11,headline_mm,origins_2019_2021,32,32,0.6625674406390001,0.9833657794949978,-0.425794028639676
FOOD_H0_SELECT_R18,11,headline_mm,origins_2022_2023,24,24,0.5624822296972647,1.0320419993467318,0.12439433782829507
FOOD_H0_SELECT_R18,11,headline_mm,origins_2024plus,20,20,0.23431533389195272,0.27761781188472945,0.06717402936143134
FOOD_H0_SELECT_R18,11,headline_mm,recent_targets,31,31,0.22973001257821102,0.27639334522668846,0.07347700866819822
FOOD_H0_SELECT_R18,12,headline_mm,full,75,75,0.5268334250988109,0.9011728679959412,-0.13658558193792764
