sample,scope,model,block,h,metric,n,bias,rmse,mae
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,3,annual_error,28,0.03813575863660261,0.5690583679307835,0.4827578736473117
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,4,annual_error,27,0.11173228681416252,0.5352652969828928,0.4498541121211531
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,5,annual_error,26,0.18663866219583197,0.5786540395945023,0.4674169052744841
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,6,annual_error,25,0.2535823194144713,0.6777098464569115,0.5095955868354537
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,7,annual_error,24,0.3325705856871112,0.8168806387634664,0.6690555959728138
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,8,annual_error,23,0.43028069634254856,0.9243030945141584,0.8095586192893202
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,9,annual_error,22,0.5197741885836419,1.004798264828266,0.8761988791080061
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,10,annual_error,21,0.6118735992211745,1.1538293889140367,0.9706568900020975
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,11,annual_error,20,0.664246251520537,1.2856075003325282,1.0947922138582544
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,12,annual_error,19,0.7299890390437539,1.3473085858350073,1.1627695504112001
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,1,annual_error,30,0.012493524282653275,0.37068420046535955,0.2902902069168102
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,2,annual_error,29,0.027522758371772746,0.5248876310302572,0.4152217322665227
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,3,annual_error,28,0.03813575863660261,0.5690583679307835,0.4827578736473117
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,4,annual_error,27,0.11173228681416252,0.5352652969828928,0.4498541121211531
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,5,annual_error,26,0.18663866219583197,0.5786540395945023,0.4674169052744841
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,6,annual_error,25,0.2535823194144713,0.6777098464569115,0.5095955868354537
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,7,annual_error,24,0.3325705856871112,0.8168806387634664,0.6690555959728138
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,8,annual_error,23,0.43028069634254856,0.9243030945141584,0.8095586192893202
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,9,annual_error,22,0.5197741885836419,1.004798264828266,0.8761988791080061
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,10,annual_error,21,0.6118735992211745,1.1538293889140367,0.9706568900020975
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,11,annual_error,20,0.664246251520537,1.2856075003325282,1.0947922138582544
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,12,annual_error,19,0.7299890390437539,1.3473085858350073,1.1627695504112001
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,1,annual_error,30,0.012493524282653275,0.37068420046535955,0.2902902069168102
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,2,annual_error,29,0.027522758371772746,0.5248876310302572,0.4152217322665227
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,3,annual_error,28,0.03813575863660261,0.5690583679307835,0.4827578736473117
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,4,annual_error,27,0.11173228681416252,0.5352652969828928,0.4498541121211531
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,5,annual_error,26,0.18663866219583197,0.5786540395945023,0.4674169052744841
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,6,annual_error,25,0.2535823194144713,0.6777098464569115,0.5095955868354537
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,7,annual_error,24,0.3325705856871112,0.8168806387634664,0.6690555959728138
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,8,annual_error,23,0.43028069634254856,0.9243030945141584,0.8095586192893202
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,9,annual_error,22,0.5197741885836419,1.004798264828266,0.8761988791080061
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,10,annual_error,21,0.6118735992211745,1.1538293889140367,0.9706568900020975
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,11,annual_error,20,0.664246251520537,1.2856075003325282,1.0947922138582544
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,12,annual_error,19,0.7299890390437539,1.3473085858350073,1.1627695504112001
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,1,annual_error,30,0.012493524282653275,0.37068420046535955,0.2902902069168102
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,2,annual_error,29,0.027522758371772746,0.5248876310302572,0.4152217322665227
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,3,annual_error,28,0.03813575863660261,0.5690583679307835,0.4827578736473117
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,4,annual_error,27,0.11173228681416252,0.5352652969828928,0.4498541121211531
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,5,annual_error,26,0.18663866219583197,0.5786540395945023,0.4674169052744841
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,6,annual_error,25,0.2535823194144713,0.6777098464569115,0.5095955868354537
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,7,annual_error,24,0.3325705856871112,0.8168806387634664,0.6690555959728138
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,8,annual_error,23,0.43028069634254856,0.9243030945141584,0.8095586192893202
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,9,annual_error,22,0.5197741885836419,1.004798264828266,0.8761988791080061
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,10,annual_error,21,0.6118735992211745,1.1538293889140367,0.9706568900020975
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,11,annual_error,20,0.664246251520537,1.2856075003325282,1.0947922138582544
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,12,annual_error,19,0.7299890390437539,1.3473085858350073,1.1627695504112001
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,1,annual_error,30,0.012493524282653275,0.37068420046535955,0.2902902069168102
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,2,annual_error,29,0.027522758371772746,0.5248876310302572,0.4152217322665227
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,3,annual_error,28,0.03813575863660261,0.5690583679307835,0.4827578736473117
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,4,annual_error,27,0.11173228681416252,0.5352652969828928,0.4498541121211531
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,5,annual_error,26,0.18663866219583197,0.5786540395945023,0.4674169052744841
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,6,annual_error,25,0.2535823194144713,0.6777098464569115,0.5095955868354537
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,7,annual_error,24,0.3325705856871112,0.8168806387634664,0.6690555959728138
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,8,annual_error,23,0.43028069634254856,0.9243030945141584,0.8095586192893202
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,9,annual_error,22,0.5197741885836419,1.004798264828266,0.8761988791080061
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,10,annual_error,21,0.6118735992211745,1.1538293889140367,0.9706568900020975
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,11,annual_error,20,0.664246251520537,1.2856075003325282,1.0947922138582544
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,12,annual_error,19,0.7299890390437539,1.3473085858350073,1.1627695504112001
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,1,annual_error,30,0.012493524282653275,0.37068420046535955,0.2902902069168102
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,2,annual_error,29,0.027522758371772746,0.5248876310302572,0.4152217322665227
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,3,annual_error,28,0.03813575863660261,0.5690583679307835,0.4827578736473117
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,4,annual_error,27,0.11173228681416252,0.5352652969828928,0.4498541121211531
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,5,annual_error,26,0.18663866219583197,0.5786540395945023,0.4674169052744841
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,6,annual_error,25,0.2535823194144713,0.6777098464569115,0.5095955868354537
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,7,annual_error,24,0.3325705856871112,0.8168806387634664,0.6690555959728138
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,8,annual_error,23,0.43028069634254856,0.9243030945141584,0.8095586192893202
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,9,annual_error,22,0.5197741885836419,1.004798264828266,0.8761988791080061
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,10,annual_error,21,0.6118735992211745,1.1538293889140367,0.9706568900020975
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,11,annual_error,20,0.664246251520537,1.2856075003325282,1.0947922138582544
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,12,annual_error,19,0.7299890390437539,1.3473085858350073,1.1627695504112001
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,1,annual_block_error,30,0.01785931049754613,0.061306503858113634,0.037004350356654656
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,2,annual_block_error,29,0.037531182753042076,0.09469443753377342,0.0664451457262462
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,3,annual_block_error,28,0.06090270582701938,0.12567448946250806,0.08589132502672299
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,4,annual_block_error,27,0.0862069858597789,0.153184621806876,0.10455861466132761
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,5,annual_block_error,26,0.11334956361932727,0.18048172908569504,0.12075487050204929
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,6,annual_block_error,25,0.1422738521775235,0.20919708566696932,0.1447727449113737
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,7,annual_block_error,24,0.17037649711052585,0.23658743508854357,0.17490781670961153
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,8,annual_block_error,23,0.18930706815985712,0.2582351924382984,0.19605643864366132
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,9,annual_block_error,22,0.20952903246005344,0.2781345012823329,0.2193919613936818
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,10,annual_block_error,21,0.22860594829567388,0.29428485153663975,0.23599075754458115
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,11,annual_block_error,20,0.24892310307033325,0.311148352490122,0.25050614117370945
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,12,annual_block_error,19,0.2683005751127365,0.33043385648002327,0.2683005751127365
recent_origins,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,1,annual_block_error,30,0.00821607392816528,0.07185942427186968,0.059281539307158466
recent_origins,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,2,annual_block_error,29,0.012775154036813216,0.08313083481636255,0.07017715448319067
recent_origins,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,3,annual_block_error,28,0.017151882440843685,0.0715076354853994,0.05809235857153126
recent_origins,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,4,annual_block_error,27,0.026893268821991865,0.06563783794320892,0.052298602180008584
recent_origins,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,5,annual_block_error,26,0.03726430789703358,0.07994933187918724,0.06238626851351832
recent_origins,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,6,annual_block_error,25,0.041657219084847145,0.08661580461830083,0.07547754648432294
recent_origins,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,7,annual_block_error,24,0.042162983534177155,0.0853828770512673,0.07039345901948223
recent_origins,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,8,annual_block_error,23,0.052174799782414925,0.0890116288837359,0.07068908177429843
recent_origins,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,9,annual_block_error,22,0.05957244867811602,0.08626872250538989,0.07258550310315182
recent_origins,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,10,annual_block_error,21,0.0654113422342441,0.09486035144506388,0.08018575727164515
recent_origins,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,11,annual_block_error,20,0.07549482757868178,0.10183267276887967,0.08458506996536849
recent_origins,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,12,annual_block_error,19,0.08415656602298442,0.11080739433205274,0.08992496294056825
recent_origins,own_coverage,INDEPENDENT_BRIDGE,core,1,annual_block_error,30,-0.02193232058753972,0.11887758706091486,0.09856990686200214
recent_origins,own_coverage,INDEPENDENT_BRIDGE,core,2,annual_block_error,29,-0.03598427621725602,0.190949601837099,0.16316491956134754
recent_origins,own_coverage,INDEPENDENT_BRIDGE,core,3,annual_block_error,28,-0.0392471023339579,0.23057835808281196,0.19898218294355477
recent_origins,own_coverage,INDEPENDENT_BRIDGE,core,4,annual_block_error,27,-0.050670432924809446,0.26006193971161823,0.2210107528175428
recent_origins,own_coverage,INDEPENDENT_BRIDGE,core,5,annual_block_error,26,-0.07100290196176512,0.3169778168611935,0.27613654807310906
recent_origins,own_coverage,INDEPENDENT_BRIDGE,core,6,annual_block_error,25,-0.0996889666488119,0.39640311108104326,0.3529478503004623
recent_origins,own_coverage,INDEPENDENT_BRIDGE,core,7,annual_block_error,24,-0.10492147701900835,0.47458953385742814,0.40710253139251956
recent_origins,own_coverage,INDEPENDENT_BRIDGE,core,8,annual_block_error,23,-0.09698424005318473,0.5678965916649175,0.4728850836579394
recent_origins,own_coverage,INDEPENDENT_BRIDGE,core,9,annual_block_error,22,-0.08110264151920568,0.6200676058617667,0.5299549356015594
recent_origins,own_coverage,INDEPENDENT_BRIDGE,core,10,annual_block_error,21,-0.07628185645666545,0.6660988925446583,0.5412492074640506
recent_origins,own_coverage,INDEPENDENT_BRIDGE,core,11,annual_block_error,20,-0.10204493564608848,0.7357314235380934,0.59108150182019
recent_origins,own_coverage,INDEPENDENT_BRIDGE,core,12,annual_block_error,19,-0.14543203183723516,0.8438282697359976,0.6528013523389515
recent_origins,own_coverage,INDEPENDENT_BRIDGE,food,1,annual_block_error,30,0.016491343120823884,0.1522958156228501,0.12289293005579313
recent_origins,own_coverage,INDEPENDENT_BRIDGE,food,2,annual_block_error,29,0.037518438706120615,0.2159264250447335,0.16533065610632294
recent_origins,own_coverage,INDEPENDENT_BRIDGE,food,3,annual_block_error,28,0.04490418400579383,0.26003057400110435,0.20723164727505194
recent_origins,own_coverage,INDEPENDENT_BRIDGE,food,4,annual_block_error,27,0.11084892468360993,0.3121801756879869,0.26098102753084607
recent_origins,own_coverage,INDEPENDENT_BRIDGE,food,5,annual_block_error,26,0.17990259763609,0.3810839634984464,0.3245700686999167
recent_origins,own_coverage,INDEPENDENT_BRIDGE,food,6,annual_block_error,25,0.2455817538018389,0.47830902547631965,0.403561699688868
recent_origins,own_coverage,INDEPENDENT_BRIDGE,food,7,annual_block_error,24,0.29581092217036165,0.5418602697530959,0.4502517030925621
recent_origins,own_coverage,INDEPENDENT_BRIDGE,food,8,annual_block_error,23,0.3535807945641355,0.6182577505819058,0.5104287701779593
recent_origins,own_coverage,INDEPENDENT_BRIDGE,food,9,annual_block_error,22,0.4218189742230404,0.6822920506673323,0.5335519684720033
recent_origins,own_coverage,INDEPENDENT_BRIDGE,food,10,annual_block_error,21,0.4749797050289579,0.7374246399727813,0.583007786591706
recent_origins,own_coverage,INDEPENDENT_BRIDGE,food,11,annual_block_error,20,0.5290234079955589,0.7873997521617663,0.6127002808084827
recent_origins,own_coverage,INDEPENDENT_BRIDGE,food,12,annual_block_error,19,0.5760477324328176,0.8272960392099479,0.6569474619019926
recent_origins,own_coverage,INDEPENDENT_BRIDGE,fuel,1,annual_block_error,30,0.0010929531687022154,0.15351814995015065,0.10021342645343521
recent_origins,own_coverage,INDEPENDENT_BRIDGE,fuel,2,annual_block_error,29,0.005750478420469813,0.25550201279082874,0.17676647970427892
recent_origins,own_coverage,INDEPENDENT_BRIDGE,fuel,3,annual_block_error,28,0.001716639750782123,0.31521905732943506,0.21835918861276143
recent_origins,own_coverage,INDEPENDENT_BRIDGE,fuel,4,annual_block_error,27,-0.0008940759453824024,0.34439769020519795,0.24492273459244662
recent_origins,own_coverage,INDEPENDENT_BRIDGE,fuel,5,annual_block_error,26,0.0009376754968675183,0.37848680751846675,0.2827842277746583
recent_origins,own_coverage,INDEPENDENT_BRIDGE,fuel,6,annual_block_error,25,0.018788447690569327,0.4005427831821657,0.3040092857535655
recent_origins,own_coverage,INDEPENDENT_BRIDGE,fuel,7,annual_block_error,24,0.04320626812135617,0.41351976175070476,0.33181508830235035
recent_origins,own_coverage,INDEPENDENT_BRIDGE,fuel,8,annual_block_error,23,0.061608423546596514,0.4241092791288345,0.36014167687882087
recent_origins,own_coverage,INDEPENDENT_BRIDGE,fuel,9,annual_block_error,22,0.07291924638315285,0.4368847575565256,0.3870114918806127
recent_origins,own_coverage,INDEPENDENT_BRIDGE,fuel,10,annual_block_error,21,0.08710664643479557,0.45202626447064304,0.4110480936207231
recent_origins,own_coverage,INDEPENDENT_BRIDGE,fuel,11,annual_block_error,20,0.1036170403652396,0.473414751040437,0.43360304574458564
recent_origins,own_coverage,INDEPENDENT_BRIDGE,fuel,12,annual_block_error,19,0.12626125649652994,0.4960442851027896,0.45472188450070644
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,1,annual_block_error,30,0.01785931049754613,0.061306503858113634,0.037004350356654656
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,2,annual_block_error,29,0.037531182753042076,0.09469443753377342,0.0664451457262462
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,3,annual_block_error,28,0.06090270582701938,0.12567448946250806,0.08589132502672299
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,4,annual_block_error,27,0.0862069858597789,0.153184621806876,0.10455861466132761
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,5,annual_block_error,26,0.11334956361932727,0.18048172908569504,0.12075487050204929
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,6,annual_block_error,25,0.1422738521775235,0.20919708566696932,0.1447727449113737
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,7,annual_block_error,24,0.17037649711052585,0.23658743508854357,0.17490781670961153
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,8,annual_block_error,23,0.18930706815985712,0.2582351924382984,0.19605643864366132
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,9,annual_block_error,22,0.20952903246005344,0.2781345012823329,0.2193919613936818
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,10,annual_block_error,21,0.22860594829567388,0.29428485153663975,0.23599075754458115
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,11,annual_block_error,20,0.24892310307033325,0.311148352490122,0.25050614117370945
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,12,annual_block_error,19,0.2683005751127365,0.33043385648002327,0.2683005751127365
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,1,annual_block_error,30,0.00821607392816528,0.07185942427186968,0.059281539307158466
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,2,annual_block_error,29,0.012775154036813216,0.08313083481636255,0.07017715448319067
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,3,annual_block_error,28,0.017151882440843685,0.0715076354853994,0.05809235857153126
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,4,annual_block_error,27,0.026893268821991865,0.06563783794320892,0.052298602180008584
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,5,annual_block_error,26,0.03726430789703358,0.07994933187918724,0.06238626851351832
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,6,annual_block_error,25,0.041657219084847145,0.08661580461830083,0.07547754648432294
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,7,annual_block_error,24,0.042162983534177155,0.0853828770512673,0.07039345901948223
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,8,annual_block_error,23,0.052174799782414925,0.0890116288837359,0.07068908177429843
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,9,annual_block_error,22,0.05957244867811602,0.08626872250538989,0.07258550310315182
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,10,annual_block_error,21,0.0654113422342441,0.09486035144506388,0.08018575727164515
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,11,annual_block_error,20,0.07549482757868178,0.10183267276887967,0.08458506996536849
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,12,annual_block_error,19,0.08415656602298442,0.11080739433205274,0.08992496294056825
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,core,1,annual_block_error,30,-0.02193232058753972,0.11887758706091486,0.09856990686200214
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,core,2,annual_block_error,29,-0.03598427621725602,0.190949601837099,0.16316491956134754
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,core,3,annual_block_error,28,-0.0392471023339579,0.23057835808281196,0.19898218294355477
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,core,4,annual_block_error,27,-0.050670432924809446,0.26006193971161823,0.2210107528175428
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,core,5,annual_block_error,26,-0.07100290196176512,0.3169778168611935,0.27613654807310906
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,core,6,annual_block_error,25,-0.0996889666488119,0.39640311108104326,0.3529478503004623
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,core,7,annual_block_error,24,-0.10492147701900835,0.47458953385742814,0.40710253139251956
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,core,8,annual_block_error,23,-0.09698424005318473,0.5678965916649175,0.4728850836579394
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,core,9,annual_block_error,22,-0.08110264151920568,0.6200676058617667,0.5299549356015594
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,core,10,annual_block_error,21,-0.07628185645666545,0.6660988925446583,0.5412492074640506
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,core,11,annual_block_error,20,-0.10204493564608848,0.7357314235380934,0.59108150182019
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,core,12,annual_block_error,19,-0.14543203183723516,0.8438282697359976,0.6528013523389515
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,food,1,annual_block_error,30,0.016491343120823884,0.1522958156228501,0.12289293005579313
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,food,2,annual_block_error,29,0.037518438706120615,0.2159264250447335,0.16533065610632294
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,food,3,annual_block_error,28,0.04490418400579383,0.26003057400110435,0.20723164727505194
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,food,4,annual_block_error,27,0.11084892468360993,0.3121801756879869,0.26098102753084607
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,food,5,annual_block_error,26,0.17990259763609,0.3810839634984464,0.3245700686999167
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,food,6,annual_block_error,25,0.2455817538018389,0.47830902547631965,0.403561699688868
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,food,7,annual_block_error,24,0.29581092217036165,0.5418602697530959,0.4502517030925621
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,food,8,annual_block_error,23,0.3535807945641355,0.6182577505819058,0.5104287701779593
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,food,9,annual_block_error,22,0.4218189742230404,0.6822920506673323,0.5335519684720033
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,food,10,annual_block_error,21,0.4749797050289579,0.7374246399727813,0.583007786591706
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,food,11,annual_block_error,20,0.5290234079955589,0.7873997521617663,0.6127002808084827
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,food,12,annual_block_error,19,0.5760477324328176,0.8272960392099479,0.6569474619019926
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,1,annual_block_error,30,0.0010929531687022154,0.15351814995015065,0.10021342645343521
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,2,annual_block_error,29,0.005750478420469813,0.25550201279082874,0.17676647970427892
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,3,annual_block_error,28,0.001716639750782123,0.31521905732943506,0.21835918861276143
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,4,annual_block_error,27,-0.0008940759453824024,0.34439769020519795,0.24492273459244662
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,5,annual_block_error,26,0.0009376754968675183,0.37848680751846675,0.2827842277746583
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,6,annual_block_error,25,0.018788447690569327,0.4005427831821657,0.3040092857535655
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,7,annual_block_error,24,0.04320626812135617,0.41351976175070476,0.33181508830235035
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,8,annual_block_error,23,0.061608423546596514,0.4241092791288345,0.36014167687882087
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,9,annual_block_error,22,0.07291924638315285,0.4368847575565256,0.3870114918806127
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,10,annual_block_error,21,0.08710664643479557,0.45202626447064304,0.4110480936207231
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,11,annual_block_error,20,0.1036170403652396,0.473414751040437,0.43360304574458564
recent_origins,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,12,annual_block_error,19,0.12626125649652994,0.4960442851027896,0.45472188450070644
recent_origins,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,1,annual_block_error,30,0.01785931049754613,0.061306503858113634,0.037004350356654656
