clock,report_date,cutoff_date,quarter,quarters_ahead,origin,as_of_utc,model,forecast,realised,error,model_cnb_deviation,realised_cnb_error,abs_error_gain_vs_cnb,squared_error_gain_vs_cnb,material_gain,material_loss,deviation_direction_correct,threshold,capture_ratio,relative_absolute_error_gain
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,CORE_PHASE_FIXED040_R29,11.68669924689568,17.578003612072624,-5.891304365176945,3.51631881689568,9.407623182072625,3.51631881689568,53.795906812717334,True,False,True,0.5,0.37377334836247006,0.37377334836247006
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,CORE_PHASE_FIXED060_R29,11.68669924689568,17.578003612072624,-5.891304365176945,3.51631881689568,9.407623182072625,3.51631881689568,53.795906812717334,True,False,True,0.5,0.37377334836247006,0.37377334836247006
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,CORE_PHASE_FIXED080_R29,11.68669924689568,17.578003612072624,-5.891304365176945,3.51631881689568,9.407623182072625,3.51631881689568,53.795906812717334,True,False,True,0.5,0.37377334836247006,0.37377334836247006
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,STATE_FAST_R15,11.239183819807941,15.699043922150208,-4.459860102342267,4.611719009807941,9.071579112150207,4.61171900980794,62.40319545553557,True,False,True,0.5,0.5083700371009431,0.508370037100943
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_R27,11.430877058806919,15.699043922150208,-4.268166863343289,4.803412248806919,9.071579112150207,4.803412248806918,64.07629921465825,True,False,True,0.5,0.5295012245854054,0.5295012245854053
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,CORE_PHASE_TARGET_R29,8.426494617181042,15.699043922150208,-7.272549304969166,1.799029807181042,9.071579112150207,1.799029807181041,29.40357419479244,True,False,True,0.5,0.19831495541624877,0.1983149554162487
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,CORE_PHASE_OWN_R29,8.186802146790832,15.699043922150208,-7.512241775359376,1.5593373367908319,9.071579112150207,1.559337336790831,25.859771096545344,True,False,True,0.5,0.17189260188474806,0.17189260188474798
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,CORE_SINGLE_TARGET_R29,8.55468032081559,15.699043922150208,-7.144363601334618,1.9272155108155902,9.071579112150207,1.9272155108155893,31.251616319924985,True,False,True,0.5,0.21244542840775474,0.21244542840775466
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,CORE_PHASE_FIXED040_R29,11.430877058806919,15.699043922150208,-4.268166863343289,4.803412248806919,9.071579112150207,4.803412248806918,64.07629921465825,True,False,True,0.5,0.5295012245854054,0.5295012245854053
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,CORE_PHASE_FIXED060_R29,11.430877058806919,15.699043922150208,-4.268166863343289,4.803412248806919,9.071579112150207,4.803412248806918,64.07629921465825,True,False,True,0.5,0.5295012245854054,0.5295012245854053
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,CORE_PHASE_FIXED080_R29,11.430877058806919,15.699043922150208,-4.268166863343289,4.803412248806919,9.071579112150207,4.803412248806918,64.07629921465825,True,False,True,0.5,0.5295012245854054,0.5295012245854053
cutoff,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,STATE_FAST_R15,10.79035743221643,11.23658150891361,-0.44622407669717923,1.1537254442610791,1.5999495209582584,1.1537254442610791,2.3607225429903105,True,False,True,0.5,0.721101152972675,0.721101152972675
cutoff,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_R27,10.872275145279238,11.23658150891361,-0.3643063636343715,1.2356431573238869,1.5999495209582584,1.2356431573238869,2.4271193430300615,True,False,True,0.5,0.7723013389721337,0.7723013389721337
cutoff,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,CORE_PHASE_TARGET_R29,10.19586448431248,11.23658150891361,-1.040717024601129,0.5592324963571293,1.5999495209582584,0.5592324963571293,1.4767465443199337,True,False,True,0.5,0.34953133772757283,0.34953133772757283
cutoff,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,CORE_PHASE_OWN_R29,10.1435056361163,11.23658150891361,-1.093075872797309,0.5068736481609495,1.5999495209582584,0.5068736481609495,1.3650236059229621,True,False,True,0.5,0.31680602514094786,0.31680602514094786
cutoff,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,CORE_SINGLE_TARGET_R29,10.247758528425923,11.23658150891361,-0.9888229804876865,0.6111265404705719,1.5999495209582584,0.6111265404705719,1.582067582874009,True,False,True,0.5,0.3819661385970163,0.3819661385970163
