scope,sample,metric,h,model,n,mae,rmse,bias
all_models_common,origins_2024plus,headline_yy,5,CORE_SINGLE_TARGET_R29,26,0.30271400948042443,0.4063657056070254,-0.04433942152629755
all_models_common,origins_2024plus,headline_yy,5,CORE_PHASE_FIXED040_R29,26,0.3193836268777411,0.41950876091831324,-0.02293205096526942
all_models_common,origins_2024plus,headline_yy,5,CORE_PHASE_FIXED060_R29,26,0.3182483099697959,0.4259262707672098,-0.009974869653348654
all_models_common,origins_2024plus,headline_yy,5,CORE_PHASE_FIXED080_R29,26,0.3212115378959158,0.43331527049721735,0.002987613082200789
all_models_common,recent_targets,headline_yy,5,STATE_FAST_R15,31,0.43863711453122306,0.5920757291040217,0.18028938793308835
all_models_common,recent_targets,headline_yy,5,FOOD_ECM_R27,31,0.40374749819583744,0.5430396599265815,0.025035467424792495
all_models_common,recent_targets,headline_yy,5,CORE_PHASE_TARGET_R29,31,0.37381981983423246,0.49070950395988727,-0.06311800580164634
all_models_common,recent_targets,headline_yy,5,CORE_PHASE_OWN_R29,31,0.38941158759523226,0.4985838819021625,-0.09754988009685432
all_models_common,recent_targets,headline_yy,5,CORE_SINGLE_TARGET_R29,31,0.37564116830866845,0.49499458752268916,-0.06108507139409408
all_models_common,recent_targets,headline_yy,5,CORE_PHASE_FIXED040_R29,31,0.3773601007453083,0.48259663922618773,-0.04315931745992833
all_models_common,recent_targets,headline_yy,5,CORE_PHASE_FIXED060_R29,31,0.382969548806423,0.49966881359793996,-0.02044965274639383
all_models_common,recent_targets,headline_yy,5,CORE_PHASE_FIXED080_R29,31,0.39202901171157356,0.5199306908372978,0.0022819315386954702
all_models_common,full,headline_yy,6,STATE_FAST_R15,84,1.4593738501681879,2.249218295873379,-0.7283084677143193
all_models_common,full,headline_yy,6,FOOD_ECM_R27,84,1.3940709011954913,2.2043048228675652,-0.8579230503429575
all_models_common,full,headline_yy,6,CORE_PHASE_TARGET_R29,84,1.6356377614888495,2.7678020809647683,-1.3825050726111716
all_models_common,full,headline_yy,6,CORE_PHASE_OWN_R29,84,1.7014477267270312,2.8412521495978056,-1.4913467560907372
all_models_common,full,headline_yy,6,CORE_SINGLE_TARGET_R29,84,1.6350097064213425,2.7642758642646963,-1.3709568689312388
all_models_common,full,headline_yy,6,CORE_PHASE_FIXED040_R29,84,1.458608918881411,2.4341171295148585,-1.1164345817579002
all_models_common,full,headline_yy,6,CORE_PHASE_FIXED060_R29,84,1.4321984378122015,2.3453371502769538,-1.0306353246406608
all_models_common,full,headline_yy,6,CORE_PHASE_FIXED080_R29,84,1.4065296781601238,2.2682378946966315,-0.9444655367979258
all_models_common,origins_2019_2021,headline_yy,6,STATE_FAST_R15,35,1.7932907056321337,2.659044710511825,-1.4961053432782558
