model,origin,H,forecast,actual
FOOD_ZERO_DRIFT_R24,2025-03,3,0.40781143413577425,1.1803415724884703
FOOD_ZERO_DRIFT_R24,2025-03,6,-1.4494272039439808,-0.595436757582143
FOOD_ZERO_DRIFT_R24,2025-03,12,-0.0020087068721600376,-1.1277068099719034
FOOD_ZERO_DRIFT_R24,2025-04,3,-0.43246664751040387,0.7905179507113521
FOOD_ZERO_DRIFT_R24,2025-04,6,-1.3129237482526568,0.7905179507113568
FOOD_ZERO_DRIFT_R24,2025-04,12,-0.4069848447373588,-1.2645759200287587
FOOD_ZERO_DRIFT_R24,2025-05,3,-1.5511100464384244,-0.4582659411092028
FOOD_ZERO_DRIFT_R24,2025-05,6,-1.914132718036585,-1.4473936889834649
FOOD_ZERO_DRIFT_R24,2025-05,12,-0.41198317537520446,-1.9123563333603535
FOOD_ZERO_DRIFT_R24,2025-06,3,-1.9649276744871031,-1.7757783300706134
FOOD_ZERO_DRIFT_R24,2025-06,6,-1.9093017658720917,-2.7761201163495386
FOOD_ZERO_DRIFT_R24,2025-06,12,-0.06400826655375108,-3.3811639789269217
FOOD_ZERO_DRIFT_R24,2025-07,3,-0.6803602518140646,4.6629367034256575e-15
FOOD_ZERO_DRIFT_R24,2025-07,6,0.8215208883620004,0.5888142625222534
FOOD_ZERO_DRIFT_R24,2025-07,12,0.2512467029344232,-3.1325453715211835
FOOD_ZERO_DRIFT_R24,2025-08,3,-0.1817307871850602,-0.989127747874262
FOOD_ZERO_DRIFT_R24,2025-08,6,1.0997855638629015,-0.9891277478742693
FOOD_ZERO_DRIFT_R24,2025-09,3,-0.020295350682831226,-1.0003417862789248
FOOD_ZERO_DRIFT_R24,2025-09,6,1.3160827458081867,-0.5322700523897603
FOOD_ZERO_DRIFT_R24,2025-10,3,1.0138302789011007,0.588814262522249
FOOD_ZERO_DRIFT_R24,2025-10,6,0.3373696614484995,-2.0550938707401154
FOOD_ZERO_DRIFT_R24,2025-11,3,0.6095642346518881,-7.105427357601002e-15
FOOD_ZERO_DRIFT_R24,2025-11,6,0.7336456316456101,-0.4649626443768887
FOOD_ZERO_DRIFT_R24,2025-12,3,0.5528282609574191,0.46807173388916445
FOOD_ZERO_DRIFT_R24,2025-12,6,0.6310604004034757,-0.6050438625773837
FOOD_ZERO_DRIFT_R24,2026-01,3,-1.3440010593391265,-2.643908133262365
FOOD_ZERO_DRIFT_R24,2026-01,6,-2.0743658725544063,-3.721359634043437
FOOD_ZERO_DRIFT_R24,2026-02,3,-1.0190981860038966,-0.4649626443768816
FOOD_ZERO_DRIFT_R24,2026-03,3,-0.7159232665769274,-1.0731155964665482
FOOD_ZERO_DRIFT_R24,2026-04,3,-1.3418924644704349,-1.077451500781072
STATE_FAST_R15,2019-02,3,-0.09453847690086498,1.2927234501459584
STATE_FAST_R15,2019-02,6,-0.7937162877153103,0.8329525252830221
STATE_FAST_R15,2019-02,12,1.8914486392929908,5.338218919377343
STATE_FAST_R15,2019-03,3,0.24510487197578096,1.6590242260196826
STATE_FAST_R15,2019-03,6,-0.02045859499806657,0.27842245364049567
STATE_FAST_R15,2019-03,12,2.11703168165573,6.215417526661047
STATE_FAST_R15,2019-04,3,0.2571373753309976,1.7617516390842605
STATE_FAST_R15,2019-04,6,0.5038586332788972,1.7617516390842605
STATE_FAST_R15,2019-04,12,2.0731803879827124,7.477593023079146
STATE_FAST_R15,2019-05,3,-0.5328804327119119,-0.45977092486293625
STATE_FAST_R15,2019-05,6,0.40750504649006225,1.0041161499490623
STATE_FAST_R15,2019-05,12,2.0717489586842195,6.137986811656255
STATE_FAST_R15,2019-06,3,-0.10557351836881596,-1.3806017723791868
STATE_FAST_R15,2019-06,6,0.8360076216166379,1.361800436844056
STATE_FAST_R15,2019-06,12,2.551270505374585,5.252653728713258
STATE_FAST_R15,2019-07,3,0.4122314238054723,1.1102230246251565e-16
STATE_FAST_R15,2019-07,6,2.045553748272039,4.229150249961526
STATE_FAST_R15,2019-07,12,2.5622248136405537,4.317217186520889
STATE_FAST_R15,2019-08,3,0.8998645912280987,1.4638870748119985
STATE_FAST_R15,2019-08,6,2.7874814167766035,4.5052663940943205
STATE_FAST_R15,2019-08,12,2.2025409192775114,4.063764573182649
STATE_FAST_R15,2019-09,3,0.7180073640201996,2.7424022092232425
STATE_FAST_R15,2019-09,6,1.9910753408993043,5.936995073020551
STATE_FAST_R15,2019-09,12,2.0615328793608874,3.3716177683121704
STATE_FAST_R15,2019-10,3,1.6184635165476116,4.229150249961526
STATE_FAST_R15,2019-10,6,1.50396332414136,5.715841383994886
STATE_FAST_R15,2019-10,12,2.119552013775422,3.166252732255534
STATE_FAST_R15,2019-11,3,1.8473427117489378,3.041379319282322
STATE_FAST_R15,2019-11,6,1.9871584638249598,5.133870661707194
STATE_FAST_R15,2019-11,12,2.0860724989216086,1.8893949359961855
STATE_FAST_R15,2019-12,3,1.405494770177489,3.1945928637973084
STATE_FAST_R15,2019-12,6,1.8938268820363324,3.890853291869202
STATE_FAST_R15,2019-12,12,2.516655244048621,-0.09021200431379217
STATE_FAST_R15,2020-01,3,0.13605178958179803,1.4866911340333604
STATE_FAST_R15,2020-01,6,0.7375150285636907,0.08806693655936271
STATE_FAST_R15,2020-01,12,2.8059349969685288,0.6148460300452441
STATE_FAST_R15,2020-02,3,0.3626559852181907,2.0924913424248714
STATE_FAST_R15,2020-02,6,-0.24583287223188932,-0.44150182091167167
STATE_FAST_R15,2020-02,12,2.9874469104610517,0.6148460300452436
STATE_FAST_R15,2020-03,3,0.4256074723419815,0.6962604280718937
STATE_FAST_R15,2020-03,6,-0.16840102166890256,-2.5653773047083805
STATE_FAST_R15,2020-03,12,2.544535264903247,-0.2623525772384605
STATE_FAST_R15,2020-04,3,0.6488007110341116,-1.3986241974739975
STATE_FAST_R15,2020-04,6,0.8705760624370533,-2.5495886517393513
STATE_FAST_R15,2020-04,12,3.0029142685027645,-0.08684325339540877
STATE_FAST_R15,2020-05,3,-0.5929954507525437,-2.533993163336543
STATE_FAST_R15,2020-05,6,0.41931666623755687,-3.2444757257110086
STATE_FAST_R15,2020-05,12,3.119334551746058,-1.302667140000855
STATE_FAST_R15,2020-06,3,-0.6856623800975438,-3.261637732780274
STATE_FAST_R15,2020-06,6,0.49416576742239177,-3.9810652961829947
STATE_FAST_R15,2020-06,12,2.8041489739738967,-1.0462170406983478
STATE_FAST_R15,2020-07,3,-0.05754125061094606,-1.1509644542653539
STATE_FAST_R15,2020-07,6,1.9826263987898929,0.5267790934858807
STATE_FAST_R15,2020-07,12,2.5528056676770685,0.7891316707243206
STATE_FAST_R15,2020-08,3,0.7426833663716161,-0.7104825623744654
STATE_FAST_R15,2020-08,6,2.810694882858789,1.0563478509569153
STATE_FAST_R15,2020-08,12,2.297041099599889,1.580366517312524
STATE_FAST_R15,2020-09,3,1.0128287606117827,-0.7194275634027202
STATE_FAST_R15,2020-09,6,2.680268147271688,2.30302472746992
STATE_FAST_R15,2020-09,12,2.36702812372303,1.864235080927962
STATE_FAST_R15,2020-10,3,1.8802428568297096,1.6777435477512346
STATE_FAST_R15,2020-10,6,2.0113552741428093,2.4627453983439427
STATE_FAST_R15,2020-10,12,2.071824568720894,0.8865306289562991
STATE_FAST_R15,2020-11,3,1.9413409006252254,1.7668304133313806
STATE_FAST_R15,2020-11,6,2.463988513791724,1.941808585710153
STATE_FAST_R15,2020-11,12,2.1923239619231976,2.0291829905698258
STATE_FAST_R15,2020-12,3,1.6523809530736797,3.02245229087264
STATE_FAST_R15,2020-12,6,2.1354937561454044,2.934848255484647
STATE_FAST_R15,2020-12,12,2.279888277520074,3.9810652961829742
STATE_FAST_R15,2021-01,3,0.08068179533198364,0.785001850592708
STATE_FAST_R15,2021-01,6,0.20284460767619994,0.2623525772384397
STATE_FAST_R15,2021-01,12,1.9149435584821424,5.286823565281073
STATE_FAST_R15,2021-02,3,0.5043145414521244,0.17497817237877256
STATE_FAST_R15,2021-02,6,-0.5039978064589571,0.5240186663556086
STATE_FAST_R15,2021-02,12,2.3429063306634115,6.688908389474896
STATE_FAST_R15,2021-03,3,0.5435611269153633,-0.08760403538799355
STATE_FAST_R15,2021-03,6,-0.5312240161851798,-0.43878964654195785
STATE_FAST_R15,2021-03,12,2.2989614439529222,7.423305815050747
STATE_FAST_R15,2021-04,3,0.3202025714173262,-0.5226492733542683
STATE_FAST_R15,2021-04,6,0.3446699614294616,-1.5762147693876432
STATE_FAST_R15,2021-04,12,2.5346091738549985,10.153042741022595
STATE_FAST_R15,2021-05,3,-0.8487582476408418,0.349040493976836
STATE_FAST_R15,2021-05,6,-0.08646799916947245,0.08737440485967263
STATE_FAST_R15,2021-05,12,2.688645654189601,14.082552980353764
STATE_FAST_R15,2021-06,3,-0.8364643343338939,-0.3511856111539643
STATE_FAST_R15,2021-06,6,0.10484323006570709,1.0462170406983273
STATE_FAST_R15,2021-06,12,2.470848148638126,16.523216034259733
STATE_FAST_R15,2021-07,3,0.10769361927711496,-1.053565496033375
STATE_FAST_R15,2021-07,6,2.199226722673764,5.024470988042633
STATE_FAST_R15,2021-07,12,2.390905767570066,17.64821241423952
STATE_FAST_R15,2021-08,3,0.7819680973317222,-0.2616660891171634
STATE_FAST_R15,2021-08,6,2.874264801270105,6.164889723119288
STATE_FAST_R15,2021-08,12,2.4118996682394207,17.89768288884593
STATE_FAST_R15,2021-09,3,0.8899476920294356,1.3974026518522917
STATE_FAST_R15,2021-09,6,2.796614345046603,7.862095461592705
STATE_FAST_R15,2021-09,12,2.3987822134323333,19.078752474275287
STATE_FAST_R15,2021-10,3,2.025769588482693,6.078036484076008
STATE_FAST_R15,2021-10,6,2.28131147415992,11.72925751041024
STATE_FAST_R15,2021-10,12,2.2395813463400467,22.367297866267396
STATE_FAST_R15,2021-11,3,2.1544569527088933,6.426555812236451
STATE_FAST_R15,2021-11,6,2.6686324913276094,13.995178575494094
STATE_FAST_R15,2021-11,12,2.2985109108819866,23.131964278553074
STATE_FAST_R15,2021-12,3,2.21744320281569,6.464692809740412
STATE_FAST_R15,2021-12,6,2.7268042210299046,15.476998993561404
STATE_FAST_R15,2021-12,12,2.722186747637687,22.71252063624247
STATE_FAST_R15,2022-01,3,0.7311475258885844,5.651221026334232
STATE_FAST_R15,2022-01,6,0.8828244387948381,12.623741426196887
STATE_FAST_R15,2022-01,12,2.9504232260036183,22.1813763884208
STATE_FAST_R15,2022-02,3,1.151946231144784,7.5686227632576415
STATE_FAST_R15,2022-02,6,0.5425481506641774,11.732793165726646
STATE_FAST_R15,2022-02,12,3.701581725467946,21.442423967765116
STATE_FAST_R15,2022-03,3,1.355121429197686,9.012306183820993
STATE_FAST_R15,2022-03,6,0.7042802466082835,11.216657012682584
STATE_FAST_R15,2022-03,12,4.238382434415295,21.103805422930964
STATE_FAST_R15,2022-04,3,1.2369725452334026,6.972520399862655
STATE_FAST_R15,2022-04,6,1.5277240049293996,10.63804035585716
STATE_FAST_R15,2022-04,12,4.932908255471957,15.92955295606538
STATE_FAST_R15,2022-05,3,1.7461435786084922,4.164170402469005
STATE_FAST_R15,2022-05,6,3.766065248482182,9.136785703058983
STATE_FAST_R15,2022-05,12,8.669724299175028,13.542784682462035
STATE_FAST_R15,2022-06,3,2.151951445096644,2.2043508288615903
STATE_FAST_R15,2022-06,6,4.849703492799048,7.235521642681064
STATE_FAST_R15,2022-06,12,10.196587803547237,11.364703836322832
STATE_FAST_R15,2022-07,3,1.6747897573072206,3.6655199559945055
STATE_FAST_R15,2022-07,6,5.124362783466695,9.557634962223915
STATE_FAST_R15,2022-07,12,7.499281341212748,9.090811840368715
STATE_FAST_R15,2022-08,3,1.91833105009805,4.972615300589977
STATE_FAST_R15,2022-08,6,5.15205920620343,9.70963080203847
STATE_FAST_R15,2022-08,12,6.715827167255346,7.639440008806092
STATE_FAST_R15,2022-09,3,1.7766092751823181,5.031170813819475
STATE_FAST_R15,2022-09,6,4.612023960309563,9.887148410248383
STATE_FAST_R15,2022-09,12,5.8306431182100775,5.78848940753145
STATE_FAST_R15,2022-10,3,3.3825099840641597,5.89211500622941
STATE_FAST_R15,2022-10,6,4.760831743663952,5.291512600208217
STATE_FAST_R15,2022-10,12,5.9522954075488945,3.672044008210163
STATE_FAST_R15,2022-11,3,4.090235727976319,4.737015501448493
STATE_FAST_R15,2022-11,6,6.329067805123277,4.40599897940305
STATE_FAST_R15,2022-11,12,7.66539417007589,1.4448135747386015
STATE_FAST_R15,2022-12,3,3.648651047326152,4.8559775964289065
STATE_FAST_R15,2022-12,6,5.79107565300732,4.129182193641766
STATE_FAST_R15,2022-12,12,7.122706528016881,-0.2768167857612751
STATE_FAST_R15,2023-01,3,1.7140288284659633,-0.6006024060211925
STATE_FAST_R15,2023-01,6,3.0076279891046216,-0.4668231218552019
STATE_FAST_R15,2023-01,12,6.303201352868385,-4.0046070300202885
STATE_FAST_R15,2023-02,3,2.2595295372144366,-0.33101652204544263
STATE_FAST_R15,2023-02,6,2.5026213257828225,-2.0701907932323795
STATE_FAST_R15,2023-02,12,6.808293379278477,-4.945132121830959
STATE_FAST_R15,2023-03,3,2.2671662162774795,-0.7267954027871399
STATE_FAST_R15,2023-03,6,2.038163115223895,-4.098659002716932
STATE_FAST_R15,2023-03,12,6.536137715923961,-6.1077324665905435
STATE_FAST_R15,2023-04,3,0.7329919927914775,0.1337792841659906
STATE_FAST_R15,2023-04,6,0.7998356971003534,-1.619468591998055
STATE_FAST_R15,2023-04,12,4.777697722051216,-2.782670212247961
STATE_FAST_R15,2023-05,3,-1.166335178064212,-1.739174271186937
STATE_FAST_R15,2023-05,6,-0.6362901278474299,-2.9611854046644486
STATE_FAST_R15,2023-05,12,3.1952506732589865,-3.784235318316017
STATE_FAST_R15,2023-06,3,-1.8254102199142797,-3.3718635999297923
STATE_FAST_R15,2023-06,6,-1.0101330727548914,-4.405998979403042
STATE_FAST_R15,2023-06,12,2.763823892022559,-4.336722911512985
STATE_FAST_R15,2023-07,3,-0.6241534673854487,-1.7532478761640453
STATE_FAST_R15,2023-07,6,1.9511717447746793,-3.5377839081650864
STATE_FAST_R15,2023-07,12,3.5026990414494024,-3.192121621374013
STATE_FAST_R15,2023-08,3,0.21962593425724586,-1.222011133477512
STATE_FAST_R15,2023-08,6,2.7255484682291415,-2.874941328598579
STATE_FAST_R15,2023-08,12,3.443497654393029,-1.769957709940081
STATE_FAST_R15,2023-09,3,0.49890298639709785,-1.0341353794732493
STATE_FAST_R15,2023-09,6,2.847942837113014,-2.009073463873611
STATE_FAST_R15,2023-09,12,3.242483792222752,0.6153865574378152
STATE_FAST_R15,2023-10,3,1.945732868152911,-1.7845360320010408
STATE_FAST_R15,2023-10,6,2.2515583101419594,-1.1632016202499056
STATE_FAST_R15,2023-10,12,2.7856200236609228,0.0680040828655546
STATE_FAST_R15,2023-11,3,1.8280685587986498,-1.6529301951210673
STATE_FAST_R15,2023-11,6,2.528547091604982,-0.8230499136515674
STATE_FAST_R15,2023-11,12,2.8315606760008047,0.8840588010122773
STATE_FAST_R15,2023-12,3,2.2832070627156744,-0.9749380844003616
STATE_FAST_R15,2023-12,6,3.371795932265722,0.06927606789005603
STATE_FAST_R15,2023-12,12,3.9847138368631456,1.6495219369110614
STATE_FAST_R15,2024-01,3,0.09194064192178153,0.621334411751135
STATE_FAST_R15,2024-01,6,0.6716728980631055,0.3456622867910737
STATE_FAST_R15,2024-01,12,3.602434705084053,4.667739433558431
STATE_FAST_R15,2024-02,3,0.42677093050980036,0.8298802814694997
STATE_FAST_R15,2024-02,6,-0.17484496294923663,1.1049836186584978
STATE_FAST_R15,2024-02,12,3.3839907922362005,4.348511193973878
STATE_FAST_R15,2024-03,3,0.7453161075748687,1.0442141522904178
STATE_FAST_R15,2024-03,6,-0.3250110540307459,2.6244600213114264
STATE_FAST_R15,2024-03,12,3.8073456274460464,5.910038827244938
STATE_FAST_R15,2024-04,3,0.49527258626021253,-0.27567212496006144
STATE_FAST_R15,2024-04,6,0.5097206244510663,1.2312057031154602
STATE_FAST_R15,2024-04,12,4.003118578373075,3.9802893169195137
STATE_FAST_R15,2024-05,3,-0.8901364524458678,0.27510333718899815
STATE_FAST_R15,2024-05,6,-0.17432732706074172,1.7071087146638453
STATE_FAST_R15,2024-05,12,3.61090577363846,5.297920027294236
STATE_FAST_R15,2024-06,3,-1.4478726699501854,1.5802458690210086
STATE_FAST_R15,2024-06,6,-0.1651693726732873,1.5802458690210053
STATE_FAST_R15,2024-06,12,3.733730091118862,6.046166247442991
STATE_FAST_R15,2024-07,3,-0.5193571476973728,1.5068778280755217
STATE_FAST_R15,2024-07,6,2.0121699881361317,4.322077146767357
STATE_FAST_R15,2024-07,12,3.6407328158193195,5.046479392590927
STATE_FAST_R15,2024-08,3,0.8729123021429677,1.4320053774748471
STATE_FAST_R15,2024-08,6,3.4977415928232545,3.243527575315381
STATE_FAST_R15,2024-08,12,4.580931615723147,4.5645507489960355
STATE_FAST_R15,2024-09,3,1.8908673720205256,-3.219646771412954e-15
STATE_FAST_R15,2024-09,6,4.601672522814573,3.285578805933512
STATE_FAST_R15,2024-09,12,5.499565986820955,2.690142048351368
STATE_FAST_R15,2024-10,3,2.9084384940766164,2.8151993186918354
STATE_FAST_R15,2024-10,6,3.7406188128654896,2.749083613804054
STATE_FAST_R15,2024-10,12,5.01344290608564,3.539601564515411
STATE_FAST_R15,2024-11,3,2.793495732940301,1.8115221978405338
STATE_FAST_R15,2024-11,6,4.218030651767192,3.5908113126303913
STATE_FAST_R15,2024-11,12,5.267482885224324,2.1434176236469256
STATE_FAST_R15,2024-12,3,2.6126897317915456,3.285578805933515
STATE_FAST_R15,2024-12,6,4.217498962309245,4.465920378421986
STATE_FAST_R15,2024-12,12,5.0063083685853975,1.6898002620724475
STATE_FAST_R15,2025-01,3,0.9373200553230691,-0.06611570488778157
STATE_FAST_R15,2025-01,6,1.950430939278105,0.7244022458235705
STATE_FAST_R15,2025-01,12,4.886099205478763,1.3132165083458243
STATE_FAST_R15,2025-02,3,1.535276331766855,1.7792891147898573
STATE_FAST_R15,2025-02,6,1.4883047322419316,1.3210231736806546
STATE_FAST_R15,2025-02,12,5.179242059637037,0.3318954258063853
STATE_FAST_R15,2025-03,3,1.5666628115856205,1.1803415724884703
STATE_FAST_R15,2025-03,6,0.8682755509557116,-0.595436757582143
STATE_FAST_R15,2025-03,12,4.6333968029272246,-1.1277068099719034
STATE_FAST_R15,2025-04,3,0.7572463005611214,0.7905179507113521
STATE_FAST_R15,2025-04,6,1.066502147890394,0.7905179507113568
STATE_FAST_R15,2025-04,12,4.351866947548743,-1.2645759200287587
STATE_FAST_R15,2025-05,3,-0.3545348191805562,-0.4582659411092028
STATE_FAST_R15,2025-05,6,0.4790177364791512,-1.4473936889834649
STATE_FAST_R15,2025-05,12,4.374317733656268,-1.9123563333603535
STATE_FAST_R15,2025-06,3,-0.7414286433676841,-1.7757783300706134
STATE_FAST_R15,2025-06,6,0.5376962963667458,-2.7761201163495386
STATE_FAST_R15,2025-06,12,4.829987857923923,-3.3811639789269217
STATE_FAST_R15,2025-07,3,0.5432234159911669,4.6629367034256575e-15
STATE_FAST_R15,2025-07,6,3.2686882239724633,0.5888142625222534
STATE_FAST_R15,2025-07,12,5.1455813741553476,-3.1325453715211835
STATE_FAST_R15,2025-08,3,0.9944101241328251,-0.989127747874262
STATE_FAST_R15,2025-08,6,3.452067386498672,-0.9891277478742693
STATE_FAST_R15,2025-09,3,1.1798380009445357,-1.0003417862789248
STATE_FAST_R15,2025-09,6,3.716349449062921,-0.5322700523897603
STATE_FAST_R15,2025-10,3,2.1758996774238124,0.588814262522249
STATE_FAST_R15,2025-10,6,2.6615084584939224,-2.0550938707401154
STATE_FAST_R15,2025-11,3,1.7559713345905898,-7.105427357601002e-15
STATE_FAST_R15,2025-11,6,3.0264598315230145,-0.4649626443768887
STATE_FAST_R15,2025-12,3,1.6624121557999325,0.46807173388916445
STATE_FAST_R15,2025-12,6,2.8502281900885027,-0.6050438625773837
STATE_FAST_R15,2026-01,3,-0.2874944628950131,-2.643908133262365
STATE_FAST_R15,2026-01,6,0.038647320333820456,-3.721359634043437
STATE_FAST_R15,2026-02,3,0.10455166217067291,-0.4649626443768816
STATE_FAST_R15,2026-03,3,0.38186816144171265,-1.0731155964665482
STATE_FAST_R15,2026-04,3,-0.24717360873171307,-1.077451500781072
