model,h,sample,scope,benchmark,n,block,draws,seed,eligible_blocks,n_origins_in_blocks,mean_loss_difference,ci_low,ci_high,bootstrap_probability_improvement,status
COMBO_FOOD_FUEL_R17,7,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.8711278891663979,0.04953624174554308,1.0538541682211657,0.0015,ok
COMBO_FOOD_FUEL_R17,7,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.443577513314988,-0.19779085782018702,0.6676903730074107,0.4455,ok
COMBO_FOOD_FUEL_R17,7,origins_2024plus,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.0481048741011005,-0.10975145186529477,0.13847484720596445,0.45,ok
COMBO_FOOD_FUEL_R17,7,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.002681801694965667,-0.06345293068666823,0.19174951328782133,0.1665,ok
COMBO_FOOD_FUEL_R17,8,full,original_R16_calendar,STATE_FAST_R15,79,12,2000,1509,68,79,0.7385653954483391,0.0928860244192768,1.8957495763976429,0.0045,ok
COMBO_FOOD_FUEL_R17,8,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.1428553909009056,0.059025101263083614,1.3858848114096178,0.0055,ok
COMBO_FOOD_FUEL_R17,8,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.9133857632205703,0.11299334102142637,1.404362262345882,0.0,ok
COMBO_FOOD_FUEL_R17,8,origins_2024plus,original_R16_calendar,STATE_FAST_R15,23,12,2000,1509,12,23,-0.006346286334951784,-0.11934740712173077,0.10354066778863076,0.6085,ok
COMBO_FOOD_FUEL_R17,8,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.07799041406760782,-0.11497516340714846,0.13841303162239363,0.4155,ok
COMBO_FOOD_FUEL_R17,9,full,original_R16_calendar,STATE_FAST_R15,78,12,2000,1509,67,78,0.9115495545903121,0.16645541432184405,2.196668902738818,0.0005,ok
COMBO_FOOD_FUEL_R17,9,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.4486821050522753,0.09215155706481618,1.817265219954198,0.0015,ok
COMBO_FOOD_FUEL_R17,9,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,1.0251584458030063,0.2908017743959104,1.7287682221140164,0.0,ok
COMBO_FOOD_FUEL_R17,9,origins_2024plus,original_R16_calendar,STATE_FAST_R15,22,12,2000,1509,11,22,0.006328872595426308,-0.09471007996201551,0.11832058341233456,0.4725,ok
COMBO_FOOD_FUEL_R17,9,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.023890802663085544,-0.11986969662128993,0.14643300121257405,0.39,ok
COMBO_FOOD_FUEL_R17,10,full,original_R16_calendar,STATE_FAST_R15,77,12,2000,1509,66,77,1.1119283099835666,0.17582244067704417,2.7152738352978276,0.003,ok
COMBO_FOOD_FUEL_R17,10,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.5954853119374148,0.049337172982028235,2.162118308251781,0.0085,ok
COMBO_FOOD_FUEL_R17,10,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,1.4613323268010994,0.4037086711881214,2.4931652425618935,0.0,ok
COMBO_FOOD_FUEL_R17,10,origins_2024plus,original_R16_calendar,STATE_FAST_R15,21,12,2000,1509,10,21,-0.024239331261382415,-0.09275202926479617,0.08628103015107873,0.5885,ok
COMBO_FOOD_FUEL_R17,10,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.05064838767746942,-0.1472495655351114,0.09094631361843832,0.607,ok
COMBO_FOOD_FUEL_R17,11,full,original_R16_calendar,STATE_FAST_R15,76,12,2000,1509,65,76,1.1254672826432892,0.08288521446068385,2.9451151234576782,0.01,ok
COMBO_FOOD_FUEL_R17,11,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.6468606667941872,-0.14597728070042293,2.3223357223599743,0.0935,ok
COMBO_FOOD_FUEL_R17,11,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,1.3710422688065098,0.1171905840025138,2.467583799977129,0.0,ok
COMBO_FOOD_FUEL_R17,11,origins_2024plus,original_R16_calendar,STATE_FAST_R15,20,12,2000,1509,9,20,-0.0034521153940132165,-0.08149828858086448,0.15990287256187502,0.3295,ok
COMBO_FOOD_FUEL_R17,11,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.04807688637857193,-0.18494990780066278,0.1462637021124162,0.514,ok
COMBO_FOOD_FUEL_R17,12,full,original_R16_calendar,STATE_FAST_R15,75,12,2000,1509,64,75,1.1627626169772134,-0.047487750413389526,3.247285717648784,0.034,ok
COMBO_FOOD_FUEL_R17,12,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.65767716169662,-0.34494367109310653,2.4007444461643126,0.188,ok
COMBO_FOOD_FUEL_R17,12,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,1.5124372598714517,-0.06600590167844449,2.8145592149678045,0.0855,ok
COMBO_FOOD_FUEL_R17,12,origins_2024plus,original_R16_calendar,STATE_FAST_R15,19,12,2000,1509,8,19,-0.11247195462714107,-0.14847963636949196,0.04357548679537469,0.8645,ok
COMBO_FOOD_FUEL_R17,12,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.10339280299839053,-0.3744270906817909,0.0014306306671079579,0.9715,ok
CORE_FAST_H0_R17,1,full,original_R16_calendar,STATE_FAST_R15,88,12,2000,1509,77,88,0.02093616020990684,-0.0011571061682405708,0.05737580673335031,0.032,ok
CORE_FAST_H0_R17,1,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,34,12,2000,1509,23,34,0.0008739302918666483,-0.023171481033410685,0.010632006041604827,0.793,ok
CORE_FAST_H0_R17,1,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.07403906441764434,0.030953883113994867,0.1236907559695858,0.0,ok
CORE_FAST_H0_R17,1,origins_2024plus,original_R16_calendar,STATE_FAST_R15,30,12,2000,1509,19,30,0.0011910307508290578,-0.00040378276406439524,0.003334005533863682,0.054,ok
CORE_FAST_H0_R17,1,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.0009235298299352619,-0.00041235939294632495,0.00322312055498051,0.0685,ok
CORE_FAST_H0_R17,2,full,original_R16_calendar,STATE_FAST_R15,86,12,2000,1509,75,86,0.04675296940436318,-0.016669373454778067,0.15339391278143977,0.0865,ok
CORE_FAST_H0_R17,2,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,33,12,2000,1509,22,33,-0.02739133342000188,-0.085707737544819,0.0017632226011950322,0.9715,ok
CORE_FAST_H0_R17,2,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.19921197282570857,0.05083705677121433,0.33579349650968693,0.0,ok
CORE_FAST_H0_R17,2,origins_2024plus,original_R16_calendar,STATE_FAST_R15,29,12,2000,1509,18,29,0.0049511042695962355,0.0011935457841739867,0.00683268113676071,0.0035,ok
CORE_FAST_H0_R17,2,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.003519366677588489,0.0015813494847704262,0.007031838801013292,0.0,ok
CORE_FAST_H0_R17,3,full,original_R16_calendar,STATE_FAST_R15,84,12,2000,1509,73,84,0.11259216268965032,-0.02705938348538678,0.3488579514189643,0.072,ok
CORE_FAST_H0_R17,3,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,-0.015754316874540153,-0.16393651357670846,0.04929469270220415,0.799,ok
CORE_FAST_H0_R17,3,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.3947958135328691,0.04184230440199916,0.680081504838403,0.0,ok
CORE_FAST_H0_R17,3,origins_2024plus,original_R16_calendar,STATE_FAST_R15,28,12,2000,1509,17,28,0.01738501004025198,0.004386263771960148,0.02414405378335769,0.0,ok
CORE_FAST_H0_R17,3,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.014418841643502444,0.00492870808530803,0.02742396853836114,0.0,ok
CORE_FAST_H0_R17,4,full,original_R16_calendar,STATE_FAST_R15,83,12,2000,1509,72,83,0.18759664706865137,-0.017967641869969096,0.5645168404740104,0.0415,ok
CORE_FAST_H0_R17,4,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.07568333496054411,-0.20664075097256218,0.18363992932910067,0.5175,ok
CORE_FAST_H0_R17,4,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.5260086741244255,0.0009589301767973605,0.8906293714999284,0.021,ok
CORE_FAST_H0_R17,4,origins_2024plus,original_R16_calendar,STATE_FAST_R15,27,12,2000,1509,16,27,0.01942395588794219,0.005570414827931017,0.027711371644267506,0.0,ok
CORE_FAST_H0_R17,4,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.01973490184725282,0.006625069528197926,0.03150886287467705,0.0,ok
CORE_FAST_H0_R17,5,full,original_R16_calendar,STATE_FAST_R15,82,12,2000,1509,71,82,0.29875122545407157,-0.037012977294030115,0.9186794133454287,0.0585,ok
CORE_FAST_H0_R17,5,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.15707371119396,-0.30639551347578353,0.33703203002895626,0.534,ok
CORE_FAST_H0_R17,5,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.7950156929053742,-0.07816954070980699,1.3941288660242872,0.098,ok
CORE_FAST_H0_R17,5,origins_2024plus,original_R16_calendar,STATE_FAST_R15,26,12,2000,1509,15,26,0.01503327304992964,0.007595778133472351,0.02394494305930576,0.0,ok
CORE_FAST_H0_R17,5,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.03509969351373732,0.0015364676522687478,0.0429414751642221,0.013,ok
CORE_FAST_H0_R17,6,full,original_R16_calendar,STATE_FAST_R15,81,12,2000,1509,70,81,0.3051016239578792,-0.09371121727694222,1.0334301339882395,0.087,ok
CORE_FAST_H0_R17,6,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.18685410586178466,-0.44943611294226643,0.41259646684237095,0.5745,ok
CORE_FAST_H0_R17,6,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.7548929473297483,-0.2476499150799469,1.2711518977883849,0.3135,ok
CORE_FAST_H0_R17,6,origins_2024plus,original_R16_calendar,STATE_FAST_R15,25,12,2000,1509,14,25,0.024658776683885764,0.008023746642974144,0.03440975988195825,0.0,ok
CORE_FAST_H0_R17,6,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.05924082176636435,0.011443779969960327,0.0936840882907524,0.0,ok
CORE_FAST_H0_R17,7,full,original_R16_calendar,STATE_FAST_R15,80,12,2000,1509,69,80,0.3340283586260977,-0.13026904347893786,1.1543423021701806,0.094,ok
CORE_FAST_H0_R17,7,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.25279761254330435,-0.658763481030558,0.5333848686748431,0.5875,ok
CORE_FAST_H0_R17,7,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.7479017008888186,-0.1864641243281767,1.168324418855685,0.2275,ok
CORE_FAST_H0_R17,7,origins_2024plus,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.028462677807101183,-0.002005262930525576,0.04952034356335233,0.0855,ok
CORE_FAST_H0_R17,7,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.07157233129007459,0.010078406503725754,0.13450783343077824,0.0075,ok
CORE_FAST_H0_R17,8,full,original_R16_calendar,STATE_FAST_R15,79,12,2000,1509,68,79,0.13330301188606614,-0.4621218864608923,0.8853983813776078,0.3075,ok
CORE_FAST_H0_R17,8,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.04034850664993783,-1.5267438538936882,0.3078969496943322,0.837,ok
CORE_FAST_H0_R17,8,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.3462673157518796,-0.7747352732734535,0.4194571823478379,0.3315,ok
CORE_FAST_H0_R17,8,origins_2024plus,original_R16_calendar,STATE_FAST_R15,23,12,2000,1509,12,23,0.040407397745917686,-0.006458362757073988,0.07703126054232692,0.0855,ok
CORE_FAST_H0_R17,8,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.08545959761167814,0.016966003547536804,0.1660360314373632,0.003,ok
CORE_FAST_H0_R17,9,full,original_R16_calendar,STATE_FAST_R15,78,12,2000,1509,67,78,0.25154434912989593,-0.478032983547566,1.2290176562027437,0.213,ok
CORE_FAST_H0_R17,9,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.08951168164826573,-1.8160471719513396,0.4455745889892474,0.772,ok
CORE_FAST_H0_R17,9,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.6427607743042426,-0.3184223334015908,0.927613163104069,0.222,ok
CORE_FAST_H0_R17,9,origins_2024plus,original_R16_calendar,STATE_FAST_R15,22,12,2000,1509,11,22,0.0604466743675257,0.016732281662222525,0.098176694986679,0.0,ok
CORE_FAST_H0_R17,9,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.13978943966076157,0.04100008961364766,0.2493541944236525,0.0,ok
CORE_FAST_H0_R17,10,full,original_R16_calendar,STATE_FAST_R15,77,12,2000,1509,66,77,0.633088638213814,-0.41452639150662335,2.313466124399577,0.1085,ok
CORE_FAST_H0_R17,10,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.2977582866336814,-2.033012484631372,0.6239440153273229,0.5975,ok
CORE_FAST_H0_R17,10,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,1.56605747502518,0.013833246244557265,2.7056955555251867,0.019,ok
CORE_FAST_H0_R17,10,origins_2024plus,original_R16_calendar,STATE_FAST_R15,21,12,2000,1509,10,21,0.07781812236102706,0.04130328539049669,0.11797133953322965,0.0,ok
CORE_FAST_H0_R17,10,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.17793519049436496,0.0653585217893805,0.3560445543717184,0.0,ok
CORE_FAST_H0_R17,11,full,original_R16_calendar,STATE_FAST_R15,76,12,2000,1509,65,76,0.7889254735299374,-0.6011219278335836,2.9732619455152225,0.123,ok
CORE_FAST_H0_R17,11,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.13932683512821065,-2.6968080619453105,0.6483183193786037,0.581,ok
CORE_FAST_H0_R17,11,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,2.2417559791494375,0.2778417684472289,3.797940083624507,0.0,ok
CORE_FAST_H0_R17,11,origins_2024plus,original_R16_calendar,STATE_FAST_R15,20,12,2000,1509,9,20,0.08488668822929976,0.06173615870477832,0.11481170261263084,0.0,ok
CORE_FAST_H0_R17,11,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.1497488589578739,0.07419980628802232,0.3768218617152393,0.0,ok
CORE_FAST_H0_R17,12,full,original_R16_calendar,STATE_FAST_R15,75,12,2000,1509,64,75,0.6872365973526846,-0.8692922895864585,2.866993600556927,0.166,ok
CORE_FAST_H0_R17,12,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,-0.110315415433625,-3.352241290960502,1.0839464587209229,0.626,ok
CORE_FAST_H0_R17,12,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,2.2429717086588306,0.1761639444405445,3.8672045006484566,0.0,ok
CORE_FAST_H0_R17,12,origins_2024plus,original_R16_calendar,STATE_FAST_R15,19,12,2000,1509,8,19,0.06534300460607441,0.06334284041700303,0.13251978914451756,0.0,ok
CORE_FAST_H0_R17,12,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.11430912001945534,0.07204100552491849,0.33605009912597533,0.0,ok
CORE_NEWS_H0_R17,1,full,original_R16_calendar,STATE_FAST_R15,88,12,2000,1509,77,88,0.014391892713490258,-0.0034849522538178,0.044630324165922976,0.0695,ok
CORE_NEWS_H0_R17,1,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,34,12,2000,1509,23,34,-0.0016239591781317911,-0.026025082634610307,0.009173067814091825,0.874,ok
CORE_NEWS_H0_R17,1,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.051781845751328416,0.007668878573214841,0.09229655811159222,0.0,ok
CORE_NEWS_H0_R17,1,origins_2024plus,original_R16_calendar,STATE_FAST_R15,30,12,2000,1509,19,30,0.0026312290937247173,-0.0009822440113611498,0.005461268168246733,0.157,ok
CORE_NEWS_H0_R17,1,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.0027456216130911596,-0.000842348397029269,0.0060207806377398365,0.13,ok
CORE_NEWS_H0_R17,2,full,original_R16_calendar,STATE_FAST_R15,86,12,2000,1509,75,86,0.019116803717441174,-0.02994524604345934,0.09613235184833495,0.226,ok
CORE_NEWS_H0_R17,2,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,33,12,2000,1509,22,33,-0.037035095706808546,-0.08312759920613065,-0.023780267709562836,1.0,ok
CORE_NEWS_H0_R17,2,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.10884795411559402,-0.052822885912536116,0.21616473155827454,0.072,ok
CORE_NEWS_H0_R17,2,origins_2024plus,original_R16_calendar,STATE_FAST_R15,29,12,2000,1509,18,29,0.008753530318978147,-0.005748188983737659,0.015959874735094404,0.4175,ok
CORE_NEWS_H0_R17,2,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.00852332913383433,-0.005594453407634891,0.020723355297745136,0.289,ok
CORE_NEWS_H0_R17,3,full,original_R16_calendar,STATE_FAST_R15,84,12,2000,1509,73,84,0.038175181772263006,-0.06381278317561587,0.20071414967367418,0.2375,ok
CORE_NEWS_H0_R17,3,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,-0.0630352418477321,-0.15840523226385456,0.0008103017246823258,0.972,ok
CORE_NEWS_H0_R17,3,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.1865369911265237,-0.1814807628575393,0.40171029334962177,0.282,ok
CORE_NEWS_H0_R17,3,origins_2024plus,original_R16_calendar,STATE_FAST_R15,28,12,2000,1509,17,28,0.0266769721771768,-0.014472298208626692,0.043727941915905844,0.3175,ok
CORE_NEWS_H0_R17,3,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.02483084007888248,-0.012524999213917235,0.06331990126551135,0.1965,ok
CORE_NEWS_H0_R17,4,full,original_R16_calendar,STATE_FAST_R15,83,12,2000,1509,72,83,0.04312879790330171,-0.09497619813685867,0.25296769395937496,0.261,ok
CORE_NEWS_H0_R17,4,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,-0.03686945971203018,-0.177876040046994,0.11556368278741741,0.742,ok
CORE_NEWS_H0_R17,4,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.1675242638111499,-0.38225865395618897,0.4148425562381111,0.446,ok
CORE_NEWS_H0_R17,4,origins_2024plus,original_R16_calendar,STATE_FAST_R15,27,12,2000,1509,16,27,0.027367800195978148,-0.031584343899260535,0.05451234283574382,0.413,ok
CORE_NEWS_H0_R17,4,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.025450951885575293,-0.026789779304828377,0.08843239465970244,0.2325,ok
CORE_NEWS_H0_R17,5,full,original_R16_calendar,STATE_FAST_R15,82,12,2000,1509,71,82,0.06304538843406135,-0.1626885350490044,0.40549915835323275,0.313,ok
CORE_NEWS_H0_R17,5,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,-0.05866496295561116,-0.264665327415704,0.20978674270522837,0.738,ok
CORE_NEWS_H0_R17,5,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.27031233634214663,-0.5757753403161169,0.7413553767827853,0.4415,ok
CORE_NEWS_H0_R17,5,origins_2024plus,original_R16_calendar,STATE_FAST_R15,26,12,2000,1509,15,26,0.02151940746004103,-0.05560235018597949,0.06816013252413118,0.529,ok
CORE_NEWS_H0_R17,5,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.021420194805172984,-0.045706304449404746,0.10310675044670638,0.248,ok
CORE_NEWS_H0_R17,6,full,original_R16_calendar,STATE_FAST_R15,81,12,2000,1509,70,81,-0.046011275136000084,-0.3110256157334494,0.24940962865129385,0.623,ok
CORE_NEWS_H0_R17,6,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,-0.1678756327786616,-0.3835701883170435,0.24609916704819912,0.7545,ok
CORE_NEWS_H0_R17,6,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.022924647408206617,-0.7426289723588901,0.3910021381049413,0.7345,ok
CORE_NEWS_H0_R17,6,origins_2024plus,original_R16_calendar,STATE_FAST_R15,25,12,2000,1509,14,25,0.04379661700416834,-0.0849620315001106,0.11175307797023117,0.5415,ok
CORE_NEWS_H0_R17,6,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.02011043251376631,-0.06965759364613774,0.17329091820056616,0.221,ok
CORE_NEWS_H0_R17,7,full,original_R16_calendar,STATE_FAST_R15,80,12,2000,1509,69,80,-0.15410642180255962,-0.513217907789625,0.15034869671039064,0.828,ok
CORE_NEWS_H0_R17,7,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,-0.2784476839283082,-0.5570357509017252,0.2984293752941752,0.7535,ok
CORE_NEWS_H0_R17,7,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,-0.1954560124598047,-0.6699076026950402,0.21519883516913263,0.809,ok
CORE_NEWS_H0_R17,7,origins_2024plus,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.05303151835568364,-0.14082680229091665,0.15414172940058898,0.6095,ok
CORE_NEWS_H0_R17,7,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.006746840156803274,-0.10854658110824579,0.25393667394543573,0.221,ok
