folder,commodity,iso_year,iso_week,week_end,published,lag_days,url
05,cattle,2021,2,2021-01-17,2021-01-21,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1611222693201.pdf
04,pigs,2021,2,2021-01-17,2021-01-21,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1611222382094.pdf
05,cattle,2021,3,2021-01-24,2021-01-27,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1611749698806.pdf
04,pigs,2021,3,2021-01-24,2021-01-27,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1611749517548.pdf
01,dairy,2021,2,2021-01-17,2021-01-27,10,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1611838619642.pdf
01,dairy,2021,3,2021-01-24,2021-01-28,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1611742943712.pdf
01,dairy,2021,4,2021-01-31,2021-02-03,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1612351540236.pdf
05,cattle,2021,4,2021-01-31,2021-02-04,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1612424801451.pdf
04,pigs,2021,4,2021-01-31,2021-02-04,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1612424722231.pdf
04,pigs,2021,5,2021-02-07,2021-02-10,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1612959700090.pdf
01,dairy,2021,5,2021-02-07,2021-02-10,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1612957055190.pdf
05,cattle,2021,5,2021-02-07,2021-02-10,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1612959775942.pdf
01,dairy,2021,6,2021-02-14,2021-02-17,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1613558491355.pdf
05,cattle,2021,6,2021-02-14,2021-02-17,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1613566431100.pdf
04,pigs,2021,6,2021-02-14,2021-02-17,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1613566121814.pdf
01,dairy,2021,7,2021-02-21,2021-02-24,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1614163614325.pdf
04,pigs,2021,7,2021-02-21,2021-02-24,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1614172926890.pdf
05,cattle,2021,7,2021-02-21,2021-02-24,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1614172994822.pdf
01,dairy,2021,8,2021-02-28,2021-03-02,2,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1614695217982.pdf
05,cattle,2021,8,2021-02-28,2021-03-03,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1614778797463.pdf
04,pigs,2021,8,2021-02-28,2021-03-03,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1614778698340.pdf
01,dairy,2021,9,2021-03-07,2021-03-10,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1615379643397.pdf
05,cattle,2021,9,2021-03-07,2021-03-11,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1615459811575.pdf
04,pigs,2021,9,2021-03-07,2021-03-11,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1615459622338.pdf
05,cattle,2021,10,2021-03-14,2021-03-17,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1615978634789.pdf
01,dairy,2021,10,2021-03-14,2021-03-17,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1615981739772.pdf
04,pigs,2021,10,2021-03-14,2021-03-17,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1615978553293.pdf
01,dairy,2021,11,2021-03-21,2021-03-24,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1616592866217.pdf
04,pigs,2021,11,2021-03-21,2021-03-25,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1616668134745.pdf
05,cattle,2021,11,2021-03-21,2021-03-25,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1616668234725.pdf
05,cattle,2021,12,2021-03-28,2021-03-31,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1617191541954.pdf
01,dairy,2021,12,2021-03-28,2021-03-31,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1617184384701.pdf
04,pigs,2021,12,2021-03-28,2021-03-31,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1617191316989.pdf
04,pigs,2021,13,2021-04-04,2021-04-07,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1617785475245.pdf
05,cattle,2021,13,2021-04-04,2021-04-07,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1617785581702.pdf
01,dairy,2021,13,2021-04-04,2021-04-07,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1617805507347.pdf
01,dairy,2021,14,2021-04-11,2021-04-14,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1618393407859.pdf
04,pigs,2021,14,2021-04-11,2021-04-14,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1618400787036.pdf
05,cattle,2021,14,2021-04-11,2021-04-14,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1618400882755.pdf
04,pigs,2021,15,2021-04-18,2021-04-21,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1619002034769.pdf
05,cattle,2021,15,2021-04-18,2021-04-21,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1619002096545.pdf
01,dairy,2021,15,2021-04-18,2021-04-21,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1619001200665.pdf
01,dairy,2021,16,2021-04-25,2021-04-28,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1619603486634.pdf
05,cattle,2021,16,2021-04-25,2021-04-29,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1619694552350.pdf
04,pigs,2021,16,2021-04-25,2021-04-29,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1619694353133.pdf
01,dairy,2021,17,2021-05-02,2021-05-05,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1620213242390.pdf
04,pigs,2021,18,2021-05-09,2021-05-12,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1620821507275.pdf
01,dairy,2021,18,2021-05-09,2021-05-12,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1620814334297.pdf
05,cattle,2021,18,2021-05-09,2021-05-12,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1620822012129.pdf
01,dairy,2021,19,2021-05-16,2021-05-19,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1621419596236.pdf
05,cattle,2021,19,2021-05-16,2021-05-19,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1621423178670.pdf
04,pigs,2021,19,2021-05-16,2021-05-19,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1621423118397.pdf
01,dairy,2021,20,2021-05-23,2021-05-26,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1622022170560.pdf
05,cattle,2021,20,2021-05-23,2021-05-27,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1622095174827.pdf
04,pigs,2021,20,2021-05-23,2021-05-27,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1622093896236.pdf
01,dairy,2021,21,2021-05-30,2021-06-01,2,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1622557124387.pdf
05,cattle,2021,21,2021-05-30,2021-06-02,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1622630076920.pdf
04,pigs,2021,21,2021-05-30,2021-06-02,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1622629994078.pdf
05,cattle,2021,22,2021-06-06,2021-06-09,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1623235017992.pdf
01,dairy,2021,22,2021-06-06,2021-06-09,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1623232922425.pdf
04,pigs,2021,22,2021-06-06,2021-06-09,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1623234315600.pdf
05,cattle,2021,23,2021-06-13,2021-06-16,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1623838578084.pdf
01,dairy,2021,23,2021-06-13,2021-06-16,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1623839214900.pdf
04,pigs,2021,23,2021-06-13,2021-06-16,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1623838240601.pdf
01,dairy,2021,24,2021-06-20,2021-06-22,2,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1624371034334.pdf
05,cattle,2021,24,2021-06-20,2021-06-23,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1624449612791.pdf
04,pigs,2021,24,2021-06-20,2021-06-23,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1624449557662.pdf
05,cattle,2021,25,2021-06-27,2021-07-01,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1625140183154.pdf
04,pigs,2021,25,2021-06-27,2021-07-01,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1625140105045.pdf
01,dairy,2021,25,2021-06-27,2021-07-02,5,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1625210393454.pdf
01,dairy,2021,26,2021-07-04,2021-07-07,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1625654261438.pdf
04,pigs,2021,26,2021-07-04,2021-07-13,9,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1626156078705.pdf
05,cattle,2021,26,2021-07-04,2021-07-13,9,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1626156138556.pdf
01,dairy,2021,27,2021-07-11,2021-07-14,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1626256381436.pdf
04,pigs,2021,27,2021-07-11,2021-07-14,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1626261959210.pdf
05,cattle,2021,27,2021-07-11,2021-07-14,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1626262254657.pdf
01,dairy,2021,28,2021-07-18,2021-07-22,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1626942602399.pdf
05,cattle,2021,28,2021-07-18,2021-07-22,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1626931676805.pdf
04,pigs,2021,28,2021-07-18,2021-07-22,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1626931558999.pdf
01,dairy,2021,29,2021-07-25,2021-07-28,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1627482211344.pdf
05,cattle,2021,29,2021-07-25,2021-07-29,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1627539871144.pdf
04,pigs,2021,29,2021-07-25,2021-07-29,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1627539779460.pdf
05,cattle,2021,30,2021-08-01,2021-08-04,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1628078325740.pdf
04,pigs,2021,30,2021-08-01,2021-08-04,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1628078218221.pdf
01,dairy,2021,30,2021-08-01,2021-08-04,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1628074015781.pdf
01,dairy,2021,31,2021-08-08,2021-08-11,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1628673577066.pdf
05,cattle,2021,31,2021-08-08,2021-08-11,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1628673066496.pdf
04,pigs,2021,31,2021-08-08,2021-08-11,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1628672485834.pdf
04,pigs,2021,32,2021-08-15,2021-08-18,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1629278294596.pdf
05,cattle,2021,32,2021-08-15,2021-08-18,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1629278460670.pdf
01,dairy,2021,32,2021-08-15,2021-08-19,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1629376120709.pdf
04,pigs,2021,33,2021-08-22,2021-08-25,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1629891100119.pdf
05,cattle,2021,33,2021-08-22,2021-08-25,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1629891536144.pdf
01,dairy,2021,33,2021-08-22,2021-08-25,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1629887546955.pdf
04,pigs,2021,34,2021-08-29,2021-09-01,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1630488298200.pdf
05,cattle,2021,34,2021-08-29,2021-09-01,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1630488410976.pdf
01,dairy,2021,34,2021-08-29,2021-09-01,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1630489178954.pdf
05,cattle,2021,35,2021-09-05,2021-09-08,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1631107065933.pdf
01,dairy,2021,35,2021-09-05,2021-09-08,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1631093635451.pdf
04,pigs,2021,35,2021-09-05,2021-09-08,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1631107009655.pdf
04,pigs,2021,36,2021-09-12,2021-09-15,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1631706791053.pdf
01,dairy,2021,36,2021-09-12,2021-09-15,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1631706736342.pdf
05,cattle,2021,36,2021-09-12,2021-09-15,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1631706932733.pdf
01,dairy,2021,37,2021-09-19,2021-09-22,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1632305182994.pdf
05,cattle,2021,37,2021-09-19,2021-09-22,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1632314051519.pdf
04,pigs,2021,37,2021-09-19,2021-09-22,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1632313984812.pdf
01,dairy,2021,38,2021-09-26,2021-09-29,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1632911275950.pdf
05,cattle,2021,38,2021-09-26,2021-10-01,5,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1633087544345.pdf
04,pigs,2021,38,2021-09-26,2021-10-01,5,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1633087451271.pdf
05,cattle,2021,39,2021-10-03,2021-10-06,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1633511591621.pdf
01,dairy,2021,39,2021-10-03,2021-10-06,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1633527210364.pdf
04,pigs,2021,39,2021-10-03,2021-10-06,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1633511484631.pdf
01,dairy,2021,40,2021-10-10,2021-10-13,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1634116298395.pdf
04,pigs,2021,40,2021-10-10,2021-10-14,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1634190027218.pdf
05,cattle,2021,40,2021-10-10,2021-10-14,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1634190248116.pdf
01,dairy,2021,41,2021-10-17,2021-10-20,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1634736888922.pdf
05,cattle,2021,41,2021-10-17,2021-10-22,5,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1634886790768.pdf
04,pigs,2021,41,2021-10-17,2021-10-22,5,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1634886453302.pdf
01,dairy,2021,42,2021-10-24,2021-10-26,2,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1635249990265.pdf
05,cattle,2021,42,2021-10-24,2021-10-27,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1635340607502.pdf
04,pigs,2021,42,2021-10-24,2021-10-27,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1635340523131.pdf
05,cattle,2021,43,2021-10-31,2021-11-03,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1635942444878.pdf
01,dairy,2021,43,2021-10-31,2021-11-03,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1635939244675.pdf
04,pigs,2021,43,2021-10-31,2021-11-03,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1635940623051.pdf
05,cattle,2021,44,2021-11-07,2021-11-10,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1636550036696.pdf
01,dairy,2021,44,2021-11-07,2021-11-10,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1636552140943.pdf
04,pigs,2021,44,2021-11-07,2021-11-10,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1636548274807.pdf
01,dairy,2021,45,2021-11-14,2021-11-16,2,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1637072468608.pdf
05,cattle,2021,45,2021-11-14,2021-11-18,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1637221284021.pdf
04,pigs,2021,45,2021-11-14,2021-11-18,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1637221158461.pdf
