KEY,FREQ,REF_AREA,ADJUSTMENT,ICP_ITEM,STS_INSTITUTION,ICP_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DATA_COMP,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2019-09,105.2,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2019-10,105.5,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2019-11,105.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2019-12,106.2,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2020-01,106.9,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2020-02,107.5,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2020-03,107.7,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2020-04,107.7,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2020-05,108.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2020-06,109.2,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2020-07,109.1,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2020-08,109.0,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2020-09,109.2,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2020-10,109.5,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2020-11,109.5,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2020-12,109.8,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2021-01,110.8,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2021-02,111.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2021-03,112.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2021-04,113.2,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2021-05,113.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2021-06,113.7,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2021-07,114.2,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2021-08,114.5,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2021-09,115.3,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2021-10,116.5,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2021-11,117.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2021-12,118.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2022-01,120.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2022-02,120.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2022-03,123.9,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2022-04,126.1,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2022-05,128.1,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2022-06,129.9,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2022-07,130.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2022-08,131.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2022-09,133.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2022-10,135.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2022-11,136.5,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2022-12,136.8,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2023-01,139.5,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2023-02,141.1,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2023-03,142.7,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2023-04,143.8,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2023-05,144.1,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2023-06,144.2,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2023-07,143.8,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2023-08,143.9,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2023-09,143.7,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2023-10,144.2,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2023-11,145.1,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2023-12,145.3,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2024-01,145.8,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2024-02,146.3,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2024-03,146.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2024-04,148.1,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2024-05,148.2,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2024-06,148.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2024-07,149.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2024-08,149.7,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2024-09,149.8,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2024-10,150.3,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2024-11,150.8,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2024-12,150.9,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2025-01,152.1,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2025-02,152.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2025-03,153.1,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2025-04,153.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2025-05,153.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2025-06,153.5,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2025-07,153.9,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2025-08,153.8,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2025-09,154.1,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2025-10,154.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2025-11,154.7,A,F,,"As of 4 February 2026 onwards, the euro area HICP inflation will undergo major methodological changes, according to the announcement by Eurostat. On the same day, the ECB will also discontinue the current Indices of Consumer Prices - ICP dataset  and replace it with a new HICP dataset that will accurately reflect the methodological changes by Eurostat.",P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.000000.4.INX,M,PL,N,000000,4,INX,2025-12,154.7,A,F,,"As of 4 February 2026 onwards, the euro area HICP inflation will undergo major methodological changes, according to the announcement by Eurostat. On the same day, the ECB will also discontinue the current Indices of Consumer Prices - ICP dataset  and replace it with a new HICP dataset that will accurately reflect the methodological changes by Eurostat.",P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.PL.00.M,,,,2015 = 100,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.FOODPR.4.INX,M,PL,N,FOODPR,4,INX,2014-01,99.9,A,F,,,P1M,,A,,011100 + 011400 + 011500 + 011800 + 011900 + 012100 + 012200 + 021100 + 021200 + 021300 + 0220_0,,ICPT.M.VAL.HICP.INDEX.PL.FOOD_P.M,,,,2015 = 100,,,1,,HICP - Processed food incl. alcohol and tobacco,"Poland - HICP - Processed food incl. alcohol and tobacco, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.FOODPR.4.INX,M,PL,N,FOODPR,4,INX,2014-02,100.4,A,F,,,P1M,,A,,011100 + 011400 + 011500 + 011800 + 011900 + 012100 + 012200 + 021100 + 021200 + 021300 + 0220_0,,ICPT.M.VAL.HICP.INDEX.PL.FOOD_P.M,,,,2015 = 100,,,1,,HICP - Processed food incl. alcohol and tobacco,"Poland - HICP - Processed food incl. alcohol and tobacco, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.FOODPR.4.INX,M,PL,N,FOODPR,4,INX,2014-03,100.7,A,F,,,P1M,,A,,011100 + 011400 + 011500 + 011800 + 011900 + 012100 + 012200 + 021100 + 021200 + 021300 + 0220_0,,ICPT.M.VAL.HICP.INDEX.PL.FOOD_P.M,,,,2015 = 100,,,1,,HICP - Processed food incl. alcohol and tobacco,"Poland - HICP - Processed food incl. alcohol and tobacco, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.PL.N.FOODPR.4.INX,M,PL,N,FOODPR,4,INX,2014-04,100.5,A,F,,,P1M,,A,,011100 + 011400 + 011500 + 011800 + 011900 + 012100 + 012200 + 021100 + 021200 + 021300 + 0220_0,,ICPT.M.VAL.HICP.INDEX.PL.FOOD_P.M,,,,2015 = 100,,,1,,HICP - Processed food incl. alcohol and tobacco,"Poland - HICP - Processed food incl. alcohol and tobacco, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
