origin,band,family,source,log_core_pp
2025-06,1,both,services.ulc_growth12,-0.00011796965571730364
2025-06,1,both,services.ip_growth3,-4.6289092987093804e-05
2025-06,1,both,goods_centering,0.0024843780010028846
2025-06,1,both,goods.intercept,6.96667074342262e-06
2025-06,1,both,goods.level,-0.0003465023343915555
2025-06,1,both,goods.change3,-6.612714289689913e-05
2025-06,1,both,goods.change12,-2.1287126101642052e-07
2025-06,1,both,goods.cost_26_mean3,0.0006575381436228685
2025-06,1,both,goods.cost_45_mean3,0.0004617236425616822
2025-06,1,both,goods.cost_47_mean3,0.0002892863248966722
2025-06,1,both,goods.fx3,-1.3342557548237638e-06
2025-06,1,both,goods.cost_62_mean3,0.00010396639527340744
2025-07,1,both,core_intercept,0.0008509126617114646
2025-07,1,both,core_acceleration,-0.0014434910912085948
2025-07,1,both,services_centering,-0.0013188033177796508
2025-07,1,both,services.intercept,-0.0021347381684488557
2025-07,1,both,services.level,7.23313442684807e-05
2025-07,1,both,services.change3,-0.0067314852294493455
2025-07,1,both,services.change12,2.8610035670420636e-05
2025-07,1,both,services.unemployment_change3,0.0017902475993200652
2025-07,1,both,services.ulc_growth12,0.0013162681337751591
2025-07,1,both,services.ip_growth3,-7.547294173187554e-05
2025-07,1,both,goods_centering,0.002480080813363254
2025-07,1,both,goods.intercept,6.1440059660458065e-06
2025-07,1,both,goods.level,-0.0002944652733126501
2025-07,1,both,goods.change3,-0.0004041940297937441
2025-07,1,both,goods.change12,-3.102156163864764e-05
2025-07,1,both,goods.cost_26_mean3,0.0007493345358736122
2025-07,1,both,goods.cost_45_mean3,0.00043899167005235644
2025-07,1,both,goods.cost_47_mean3,0.00019054003455010684
2025-07,1,both,goods.fx3,-1.6835077315743176e-06
2025-07,1,both,goods.cost_62_mean3,-0.00020260931273218232
2025-08,1,both,core_intercept,0.0009049227356347687
2025-08,1,both,core_acceleration,0.00020184022553220877
2025-08,1,both,services_centering,-0.001309551162183479
2025-08,1,both,services.intercept,-0.002154896331755816
2025-08,1,both,services.level,-0.000815284699881127
2025-08,1,both,services.change3,0.0036503168964863693
2025-08,1,both,services.change12,-0.000204863323329437
2025-08,1,both,services.unemployment_change3,0.0011127310308843349
2025-08,1,both,services.ulc_growth12,0.001344637455783848
2025-08,1,both,services.ip_growth3,-0.00019851661645476355
2025-08,1,both,goods_centering,0.0024878842556175238
2025-08,1,both,goods.intercept,4.0508362212682395e-06
2025-08,1,both,goods.level,-0.0003335457512162925
2025-08,1,both,goods.change3,-0.0002720682237429027
2025-08,1,both,goods.change12,1.905693620709908e-06
2025-08,1,both,goods.cost_26_mean3,0.0005858636917514386
2025-08,1,both,goods.cost_45_mean3,0.0003084420350676498
2025-08,1,both,goods.cost_47_mean3,0.00017974417544207517
2025-08,1,both,goods.fx3,-4.042506261697686e-06
2025-08,1,both,goods.cost_62_mean3,1.0151299350819997e-05
2025-09,1,both,core_intercept,0.0010050997555325922
2025-09,1,both,core_acceleration,0.0015793692766922736
2025-09,1,both,services_centering,-0.0012996187188901484
2025-09,1,both,services.intercept,-0.0021972856949774486
2025-09,1,both,services.level,-0.0009052842600937275
2025-09,1,both,services.change3,0.005616554828455745
2025-09,1,both,services.change12,-0.0004252289850946366
2025-09,1,both,services.unemployment_change3,0.0016294863849259267
2025-09,1,both,services.ulc_growth12,-0.0002894085291406169
2025-09,1,both,services.ip_growth3,-0.00020641509876584202
2025-09,1,both,goods_centering,0.0025013928674741007
2025-09,1,both,goods.intercept,1.790922768439402e-06
2025-09,1,both,goods.level,-0.0003217987066271156
2025-09,1,both,goods.change3,-0.0001393736184966848
2025-09,1,both,goods.change12,-1.34282561992654e-05
2025-09,1,both,goods.cost_26_mean3,0.000497475612636258
2025-09,1,both,goods.cost_45_mean3,0.00020451630893301683
2025-09,1,both,goods.cost_47_mean3,0.00028404544675023747
2025-09,1,both,goods.fx3,-4.3476883437519565e-06
2025-09,1,both,goods.cost_62_mean3,1.197687949773171e-05
2025-10,1,both,core_intercept,0.0010002906999643925
2025-10,1,both,core_acceleration,0.00040136009954686773
2025-10,1,both,services_centering,-0.0013052084713702137
2025-10,1,both,services.intercept,-0.0022301446379293347
2025-10,1,both,services.level,-0.0010082753773663635
2025-10,1,both,services.change3,0.005524448957854245
2025-10,1,both,services.change12,-0.00015514305215138765
2025-10,1,both,services.unemployment_change3,0.001051635526228163
2025-10,1,both,services.ulc_growth12,-0.0002609991837173468
2025-10,1,both,services.ip_growth3,-0.00014455770765767415
2025-10,1,both,goods_centering,0.00251068145991769
2025-10,1,both,goods.intercept,8.173912654485036e-07
2025-10,1,both,goods.level,-0.00034755472988076306
2025-10,1,both,goods.change3,0.0002664192909537628
2025-10,1,both,goods.change12,5.426695704860635e-06
2025-10,1,both,goods.cost_26_mean3,0.00047954775781499243
2025-10,1,both,goods.cost_45_mean3,0.0002584514331009218
2025-10,1,both,goods.cost_47_mean3,0.00034441024299802217
2025-10,1,both,goods.fx3,-5.008831540169604e-06
2025-10,1,both,goods.cost_62_mean3,3.2763866731142564e-05
2025-11,1,both,core_intercept,0.0008429578867510689
2025-11,1,both,core_acceleration,-0.0006238690420498572
2025-11,1,both,services_centering,-0.0013089586944418693
2025-11,1,both,services.intercept,-0.00225693212561953
2025-11,1,both,services.level,-0.0011153092641935408
2025-11,1,both,services.change3,0.001412060208197412
2025-11,1,both,services.change12,-0.00048044269220211635
2025-11,1,both,services.unemployment_change3,0.0027321980583220394
2025-11,1,both,services.ulc_growth12,-0.00023263111161711785
2025-11,1,both,services.ip_growth3,1.4606864249760357e-05
2025-11,1,both,goods_centering,0.0025011326830350804
2025-11,1,both,goods.intercept,3.2675778928356797e-07
2025-11,1,both,goods.level,-0.0003201466876006714
2025-11,1,both,goods.change3,-7.073193413919648e-05
2025-11,1,both,goods.change12,-9.412341012251456e-06
2025-11,1,both,goods.cost_26_mean3,0.0005077192640608752
2025-11,1,both,goods.cost_45_mean3,0.00027322381039247774
2025-11,1,both,goods.cost_47_mean3,0.0004378584034400625
2025-11,1,both,goods.fx3,-2.9574714327487544e-06
2025-11,1,both,goods.cost_62_mean3,-0.00017416362529023712
2025-12,1,both,core_intercept,0.0006985223940396001
2025-12,1,both,core_acceleration,-0.0031308916678143136
2025-12,1,both,services_centering,-0.0013239272412653607
2025-12,1,both,services.intercept,-0.0022307333195754646
2025-12,1,both,services.level,-0.0016505558773041709
2025-12,1,both,services.change3,0.003582234856174358
2025-12,1,both,services.change12,-0.0005727399490172785
2025-12,1,both,services.unemployment_change3,0.00044638822816002856
2025-12,1,both,services.ulc_growth12,0.0014794846143310239
2025-12,1,both,services.ip_growth3,-1.7755067963006898e-05
2025-12,1,both,goods_centering,0.002484086313077734
2025-12,1,both,goods.intercept,-1.4409559898979444e-09
2025-12,1,both,goods.level,-0.00035682231434354703
2025-12,1,both,goods.change3,0.00019684110832634289
2025-12,1,both,goods.change12,-9.876519943380656e-06
2025-12,1,both,goods.cost_26_mean3,0.00043255694653644434
2025-12,1,both,goods.cost_45_mean3,0.0002072955300819328
2025-12,1,both,goods.cost_47_mean3,0.00027352869504086876
2025-12,1,both,goods.fx3,-2.441680981837034e-06
2025-12,1,both,goods.cost_62_mean3,-0.00020508083703542668
2026-01,1,both,core_intercept,0.0005932118561242965
2026-01,1,both,core_acceleration,-0.0012372945641473095
2026-01,1,both,services_centering,-0.0014057424408316613
2026-01,1,both,services.intercept,-0.00225021343148364
2026-01,1,both,services.level,-0.0009609283970348279
2026-01,1,both,services.change3,-0.0004816595969012537
2026-01,1,both,services.change12,-0.00011273402072676611
2026-01,1,both,services.unemployment_change3,0.002032418424000217
2026-01,1,both,services.ulc_growth12,0.0015799406861954676
2026-01,1,both,services.ip_growth3,0.00033291733174938584
2026-01,1,both,goods_centering,0.002466781468931471
2026-01,1,both,goods.intercept,7.972623072313368e-07
2026-01,1,both,goods.level,-0.00032971290543746444
2026-01,1,both,goods.change3,-7.136792825944275e-05
2026-01,1,both,goods.change12,-1.0074378705072805e-05
2026-01,1,both,goods.cost_26_mean3,0.0003036992070893155
2026-01,1,both,goods.cost_45_mean3,0.00017050506468503646
2026-01,1,both,goods.cost_47_mean3,0.00035727602171071175
2026-01,1,both,goods.fx3,-3.4604581435907856e-07
2026-01,1,both,goods.cost_62_mean3,-0.000286195967984305
2026-02,1,both,core_intercept,0.0005649299426151431
2026-02,1,both,core_acceleration,-0.0011912236716749747
2026-02,1,both,services_centering,-0.0013922914270427767
2026-02,1,both,services.intercept,-0.0022384279284719364
2026-02,1,both,services.level,-0.0006480212098448013
2026-02,1,both,services.change3,-0.0025235840227077456
2026-02,1,both,services.change12,0.00011166330996059756
2026-02,1,both,services.unemployment_change3,0.0004933596706534263
2026-02,1,both,services.ulc_growth12,0.0015878589953306913
2026-02,1,both,services.ip_growth3,0.00042010237645209454
2026-02,1,both,goods_centering,0.0024619517302570206
2026-02,1,both,goods.intercept,5.436176842054645e-06
2026-02,1,both,goods.level,-0.00036690572530715006
2026-02,1,both,goods.change3,0.00026647570580903276
2026-02,1,both,goods.change12,4.4817444921482365e-06
2026-02,1,both,goods.cost_26_mean3,0.0002245259880068082
2026-02,1,both,goods.cost_45_mean3,0.0002834460522337196
2026-02,1,both,goods.cost_47_mean3,0.00026513122911454384
2026-02,1,both,goods.fx3,2.0328619058559754e-07
2026-02,1,both,goods.cost_62_mean3,-0.0002574602127162156
2026-03,1,both,core_intercept,0.0005811137833055334
2026-03,1,both,core_acceleration,0.0014048011806067524
2026-03,1,both,services_centering,-0.0014319294809282258
2026-03,1,both,services.intercept,-0.0022393197375986536
2026-03,1,both,services.level,-0.0020378100256912674
2026-03,1,both,services.change3,0.0015840985819858143
2026-03,1,both,services.change12,-0.00022182039497934222
2026-03,1,both,services.unemployment_change3,0.001345378003149058
2026-03,1,both,services.ulc_growth12,-0.0003304300655686038
2026-03,1,both,services.ip_growth3,-6.935914212728458e-05
2026-03,1,both,goods_centering,0.0024604589108791425
2026-03,1,both,goods.intercept,8.15784092130951e-05
2026-03,1,both,goods.level,-0.004658570433248739
2026-03,1,both,goods.change3,-0.000611027728395758
2026-03,1,both,goods.change12,3.49116567722943e-05
2026-03,1,both,goods.cost_26_mean3,0.0001610726356743751
2026-03,1,both,goods.cost_45_mean3,0.0012285784640824607
2026-03,1,both,goods.cost_47_mean3,0.0014963760262234223
2026-03,1,both,goods.fx3,-1.8729096943875595e-05
2026-03,1,both,goods.cost_62_mean3,-0.0010480003864228378
2026-04,1,both,core_intercept,0.0006871456945030154
2026-04,1,both,core_acceleration,0.0024984877850874184
2026-04,1,both,services_centering,-0.0014767139340085037
2026-04,1,both,services.intercept,-0.0022182180621903437
2026-04,1,both,services.level,-0.0012941400558799
2026-04,1,both,services.change3,0.0015628496219248023
2026-04,1,both,services.change12,3.829435839409028e-06
2026-04,1,both,services.unemployment_change3,0.00042556665797418663
2026-04,1,both,services.ulc_growth12,-0.0002659462345927683
2026-04,1,both,services.ip_growth3,-0.00014034217295240387
2026-04,1,both,goods_centering,0.0024635993641139568
2026-04,1,both,goods.intercept,0.00011225786108396041
2026-04,1,both,goods.level,-0.004113252892109469
2026-04,1,both,goods.change3,-0.0012204812283358054
2026-04,1,both,goods.change12,0.0001688802010495247
2026-04,1,both,goods.cost_26_mean3,0.00015910658767430148
2026-04,1,both,goods.cost_45_mean3,3.2296778396459665e-05
2026-04,1,both,goods.cost_47_mean3,-0.00287437088637623
2026-04,1,both,goods.fx3,-9.805107825177333e-05
2026-04,1,both,goods.cost_62_mean3,-0.00046243499481986636
2026-05,1,both,core_intercept,0.000885591886272986
2026-05,1,both,core_acceleration,0.0036739315984678726
2026-05,1,both,services_centering,-0.0015119220538985948
2026-05,1,both,services.intercept,-0.0022032815809925957
2026-05,1,both,services.level,-0.0009777394234288623
2026-05,1,both,services.change3,0.0015606078348497658
2026-05,1,both,services.change12,-0.00022029304328281626
2026-05,1,both,services.unemployment_change3,-0.0004575665799897514
2026-05,1,both,services.ulc_growth12,-0.00020565751573564024
2026-05,1,both,services.ip_growth3,-0.00028215792205038716
2026-05,1,both,goods_centering,0.0024690056406348067
2026-05,1,both,goods.intercept,0.000111223402033018
2026-05,1,both,goods.level,-0.00414470223403811
2026-05,1,both,goods.change3,-0.003150447149374183
2026-05,1,both,goods.change12,0.00020110280949423327
2026-05,1,both,goods.cost_26_mean3,-0.002697810508271068
2026-05,1,both,goods.cost_45_mean3,-0.0014160085085213685
2026-05,1,both,goods.cost_47_mean3,-0.005471768728702529
2026-05,1,both,goods.fx3,-6.210081800875382e-05
2026-05,1,both,goods.cost_62_mean3,-0.001347290981575993
2026-06,1,both,core_intercept,0.00107118426413182
2026-06,1,both,core_acceleration,0.002319524684125967
2026-06,1,both,services_centering,-0.001521134525078907
2026-06,1,both,services.intercept,-0.002203956770202559
2026-06,1,both,services.level,-0.0010794327419911235
2026-06,1,both,services.change3,-0.004615504249078129
2026-06,1,both,services.change12,-0.000329936811256808
2026-06,1,both,services.unemployment_change3,-0.002220424016107461
2026-06,1,both,services.ulc_growth12,-0.0015765266329927155
2026-06,1,both,services.ip_growth3,0.0003271716245222519
2026-06,1,both,goods_centering,0.002476264402510727
2026-06,1,both,goods.intercept,0.00011175804226412035
2026-06,1,both,goods.level,-0.004677036305677638
2026-06,1,both,goods.change3,-1.570156427254044e-05
2026-06,1,both,goods.change12,3.903890346166818e-06
2026-06,1,both,goods.cost_26_mean3,-0.0052053872127954485
2026-06,1,both,goods.cost_45_mean3,-0.0012502234553998233
2026-06,1,both,goods.cost_47_mean3,-0.006065179288340572
2026-06,1,both,goods.fx3,-4.2034876922284595e-05
2026-06,1,both,goods.cost_62_mean3,-0.0010753439011983224
2026-07,1,both,core_intercept,0.0011892936280307601
2026-07,1,both,core_acceleration,-0.0008124694282404678
2026-07,1,both,services_centering,-0.0015224026898354867
2026-07,1,both,services.intercept,-0.0022421659453814476
2026-07,1,both,services.level,-0.0016126032904247268
2026-07,1,both,services.change3,0.0015060292022664543
2026-07,1,both,services.change12,-0.0004462204380143776
2026-07,1,both,services.unemployment_change3,0.00032345493691768453
2026-07,1,both,services.ulc_growth12,-0.0013736856003684868
2026-07,1,both,services.ip_growth3,9.03798999578681e-05
2026-07,1,both,goods_centering,0.002479602733213458
2026-07,1,both,goods.intercept,9.58233574492229e-05
2026-07,1,both,goods.level,-0.0045078592226549434
2026-07,1,both,goods.change3,0.0012031743598791293
2026-07,1,both,goods.change12,-9.514744607703354e-05
2026-07,1,both,goods.cost_26_mean3,-0.00612681520836677
2026-07,1,both,goods.cost_45_mean3,0.00011334311717760874
2026-07,1,both,goods.cost_47_mean3,-0.0010458352100855613
2026-07,1,both,goods.fx3,5.581989058376366e-05
2026-07,1,both,goods.cost_62_mean3,0.0005568724663665938
2019-02,2,own,core_intercept,0.03858605657369172
2019-02,2,own,core_acceleration,-0.011904510516677163
2019-03,2,own,core_intercept,0.038669548632897136
2019-03,2,own,core_acceleration,0.00040508872484831246
2019-04,2,own,core_intercept,0.038442691827229425
2019-04,2,own,core_acceleration,0.0015636303554750328
2019-05,2,own,core_intercept,0.03737076111504071
2019-05,2,own,core_acceleration,0.06286174720203495
2019-06,2,own,core_intercept,0.03469723348975863
2019-06,2,own,core_acceleration,0.06967555996962595
2019-07,2,own,core_intercept,0.03341823068294662
2019-07,2,own,core_acceleration,0.03008948357950953
2019-08,2,own,core_intercept,0.035104391399848424
2019-08,2,own,core_acceleration,-0.07798570706339801
2019-09,2,own,core_intercept,0.0363939509404514
2019-09,2,own,core_acceleration,-0.0960641752102142
2019-10,2,own,core_intercept,0.03574806319689469
2019-10,2,own,core_acceleration,0.01494449679766387
2019-11,2,own,core_intercept,0.03469454846548935
2019-11,2,own,core_acceleration,0.0754438874767468
2019-12,2,own,core_intercept,0.0326100146496913
2019-12,2,own,core_acceleration,0.08349574293473461
2020-01,2,own,core_intercept,0.032145102547366106
2020-01,2,own,core_acceleration,0.001384897720384233
2020-02,2,own,core_intercept,0.0329970009676195
2020-02,2,own,core_acceleration,-0.03814284864166945
2020-03,2,own,core_intercept,0.03497245953170389
2020-03,2,own,core_acceleration,-0.09917983767307098
2020-04,2,own,core_intercept,0.036275950261333366
2020-04,2,own,core_acceleration,-0.06636653834123318
2020-05,2,own,core_intercept,0.03533265878060441
2020-05,2,own,core_acceleration,0.0592037952591974
2020-06,2,own,core_intercept,0.03365876508326704
2020-06,2,own,core_acceleration,0.051869977740082895
2020-07,2,own,core_intercept,0.03405537569255477
2020-07,2,own,core_acceleration,-0.05863081418432717
2020-08,2,own,core_intercept,0.0383722704889963
2020-08,2,own,core_acceleration,-0.23297331729370188
2020-09,2,own,core_intercept,0.03992852750428839
2020-09,2,own,core_acceleration,-0.10177212587582121
2020-10,2,own,core_intercept,0.03986077232339814
2020-10,2,own,core_acceleration,0.03868356430546919
2020-11,2,own,core_intercept,0.038966050670568526
2020-11,2,own,core_acceleration,0.14999760362999875
2020-12,2,own,core_intercept,0.035511764165938944
2020-12,2,own,core_acceleration,0.12499253991646042
2021-01,2,own,core_intercept,0.032197679316516986
2021-01,2,own,core_acceleration,0.09314527913998963
2021-02,2,own,core_intercept,0.031629397137820495
2021-02,2,own,core_acceleration,0.043767744055602985
2021-03,2,own,core_intercept,0.03259626203658175
2021-03,2,own,core_acceleration,0.036335782757416474
2021-04,2,own,core_intercept,0.032221515651212326
2021-04,2,own,core_acceleration,0.03879943785653478
2021-05,2,own,core_intercept,0.030303274088096445
2021-05,2,own,core_acceleration,0.14030839859783187
2021-06,2,own,core_intercept,0.027556479564918957
2021-06,2,own,core_acceleration,0.0535207781927741
2021-07,2,own,core_intercept,0.028004178247577376
2021-07,2,own,core_acceleration,-0.1184269370398801
2021-08,2,own,core_intercept,0.032636639263176365
2021-08,2,own,core_acceleration,-0.35605155045919334
2021-09,2,own,core_intercept,0.038708075411566796
2021-09,2,own,core_acceleration,-0.5389901773881488
2021-10,2,own,core_intercept,0.04441901339136177
2021-10,2,own,core_acceleration,-0.5421750907728478
2021-11,2,own,core_intercept,0.049566334682580905
2021-11,2,own,core_acceleration,-0.5204022462411876
2021-12,2,own,core_intercept,0.05396950841720649
2021-12,2,own,core_acceleration,-0.5227262857813378
2022-01,2,own,core_intercept,0.058631385690892886
2022-01,2,own,core_acceleration,-0.4345015669469337
2022-02,2,own,core_intercept,0.06560643038098284
2022-02,2,own,core_acceleration,-0.5122983664961355
2022-03,2,own,core_intercept,0.07187505889945472
2022-03,2,own,core_acceleration,-0.24732672772380462
2022-04,2,own,core_intercept,0.07782634691163935
2022-04,2,own,core_acceleration,-0.21341327525443757
2022-05,2,own,core_intercept,0.08174950804711656
2022-05,2,own,core_acceleration,-0.02562166124319244
2022-06,2,own,core_intercept,0.08607145156912666
2022-06,2,own,core_acceleration,-0.13260522996384524
2022-07,2,own,core_intercept,0.049604675900054865
2022-07,2,own,core_acceleration,-0.06473327287745184
2022-08,2,own,core_intercept,0.009496970094554722
2022-08,2,own,core_acceleration,-0.004765508893854731
2022-09,2,own,core_intercept,0.009916417233577385
2022-09,2,own,core_acceleration,-0.0003238378132941424
2022-10,2,own,core_intercept,0.010090716782757423
2022-10,2,own,core_acceleration,0.0023048825381045525
2022-11,2,own,core_intercept,0.010148564069498066
2022-11,2,own,core_acceleration,0.003104641591655065
2022-12,2,own,core_intercept,0.009990100912723763
2022-12,2,own,core_acceleration,0.0051265560450849896
2023-01,2,own,core_intercept,0.009837617043038113
2023-01,2,own,core_acceleration,0.009346363292788857
2023-02,2,own,core_intercept,0.009537990518004717
2023-02,2,own,core_acceleration,0.01207232585063662
2023-03,2,own,core_intercept,0.009130788448821146
2023-03,2,own,core_acceleration,0.01183224729733818
2023-04,2,own,core_intercept,0.008647254761221437
2023-04,2,own,core_acceleration,0.011833623914383256
2023-05,2,own,core_intercept,0.008012155498052429
2023-05,2,own,core_acceleration,0.01654008387130756
2023-06,2,own,core_intercept,0.00736234260357019
2023-06,2,own,core_acceleration,0.02149763784699011
2023-07,2,own,core_intercept,0.006724408196927522
2023-07,2,own,core_acceleration,0.02035798063873613
2023-08,2,own,core_intercept,0.006288798714404472
2023-08,2,own,core_acceleration,0.01131434842821212
2023-09,2,own,core_intercept,0.005923655346737986
2023-09,2,own,core_acceleration,0.005949160600475397
2023-10,2,own,core_intercept,0.005528017455814557
2023-10,2,own,core_acceleration,0.005011305868780543
2023-11,2,own,core_intercept,0.0049856703134193
2023-11,2,own,core_acceleration,0.004377757742552078
2023-12,2,own,core_intercept,0.004512059763433999
2023-12,2,own,core_acceleration,0.0017404428439067587
2024-01,2,own,core_intercept,0.004027158383763235
2024-01,2,own,core_acceleration,0.00014280166761237195
2024-02,2,own,core_intercept,0.00356063122744621
2024-02,2,own,core_acceleration,-0.0008677363183153141
2024-03,2,own,core_intercept,0.0032399835888493847
2024-03,2,own,core_acceleration,-0.001037148818848627
2024-04,2,own,core_intercept,0.0030052041311633333
2024-04,2,own,core_acceleration,0.0001113604053453221
2024-05,2,own,core_intercept,0.0027285139773197643
2024-05,2,own,core_acceleration,0.0005248382579373769
2024-06,2,own,core_intercept,0.0023941351742031106
2024-06,2,own,core_acceleration,-0.0007310545008847244
2024-07,2,own,core_intercept,0.0019226875354043942
2024-07,2,own,core_acceleration,-0.002590705916708849
2024-08,2,own,core_intercept,0.0017395415608822658
2024-08,2,own,core_acceleration,-1.97796886975509e-06
2024-09,2,own,core_intercept,0.0017061294906879456
2024-09,2,own,core_acceleration,0.0009209063543399194
2024-10,2,own,core_intercept,0.0016942356927800743
2024-10,2,own,core_acceleration,0.0014206601224530935
2024-11,2,own,core_intercept,0.0015745926071234922
2024-11,2,own,core_acceleration,-0.0005962168765380158
2024-12,2,own,core_intercept,0.0015146628243701847
2024-12,2,own,core_acceleration,-0.0008243515489475152
2025-01,2,own,core_intercept,0.0013428971531968272
2025-01,2,own,core_acceleration,-0.0005414155926009957
2025-02,2,own,core_intercept,0.0011419143945460546
2025-02,2,own,core_acceleration,-0.00042121198814053397
2025-03,2,own,core_intercept,0.0011026919323279536
2025-03,2,own,core_acceleration,0.0005294157719436781
2025-04,2,own,core_intercept,0.0011973884695575777
2025-04,2,own,core_acceleration,0.0017338690044267093
2025-05,2,own,core_intercept,0.0013554237998764664
2025-05,2,own,core_acceleration,0.0010669354340994332
2025-06,2,own,core_intercept,0.0012981113567674092
2025-06,2,own,core_acceleration,0.00010900459011656433
2025-07,2,own,core_intercept,0.0011466124203420934
2025-07,2,own,core_acceleration,-0.0007118685347954709
2025-08,2,own,core_intercept,0.0011215514016651008
2025-08,2,own,core_acceleration,7.736638678898958e-05
2025-09,2,own,core_intercept,0.0011895727424611601
2025-09,2,own,core_acceleration,0.0007588620021036412
2025-10,2,own,core_intercept,0.0012101889978928457
2025-10,2,own,core_acceleration,0.00017583610245386583
2025-11,2,own,core_intercept,0.001204453778512262
2025-11,2,own,core_acceleration,-0.0003031844686421471
2025-12,2,own,core_intercept,0.0011172954116201205
2025-12,2,own,core_acceleration,-0.0015411259036760966
2026-01,2,own,core_intercept,0.0009816794836811533
2026-01,2,own,core_acceleration,-0.0005730952682493316
2026-02,2,own,core_intercept,0.0008443779340943632
2026-02,2,own,core_acceleration,-0.0005775848187273441
2026-03,2,own,core_intercept,0.0008522450108325592
2026-03,2,own,core_acceleration,0.000682877514948133
2026-04,2,own,core_intercept,0.0010122268508243938
2026-04,2,own,core_acceleration,0.0012182800976304334
2026-05,2,own,core_intercept,0.0012113522020718126
2026-05,2,own,core_acceleration,0.001815692151230627
2026-06,2,own,core_intercept,0.0013281011110265746
2026-06,2,own,core_acceleration,0.0011460561125526765
2026-07,2,own,core_intercept,0.0013401977504754225
2026-07,2,own,core_acceleration,-0.0004170007548708266
2019-02,2,services,core_intercept,0.038055977342944705
2019-02,2,services,core_acceleration,-0.009366470345550914
2019-02,2,services,services_centering,-0.003147616955118784
2019-02,2,services,services.intercept,-0.00415966012135351
2019-02,2,services,services.level,-0.05997719629892832
2019-02,2,services,services.change3,0.0056772297791293095
2019-02,2,services,services.change12,-0.010542788751292331
2019-02,2,services,services.unemployment_change3,0.0014533923954828303
2019-02,2,services,services.ulc_growth12,0.0244885125338151
2019-02,2,services,services.ip_growth3,-0.0006394475233742143
2019-03,2,services,core_intercept,0.038153398834363104
2019-03,2,services,core_acceleration,0.005012944084245599
2019-03,2,services,services_centering,-0.00291280210346266
2019-03,2,services,services.intercept,-0.0031583557630809342
2019-03,2,services,services.level,-0.05975078264808904
2019-03,2,services,services.change3,0.003936102756976686
2019-03,2,services,services.change12,-0.01317618073611094
2019-03,2,services,services.unemployment_change3,0.00825021560928851
2019-03,2,services,services.ulc_growth12,0.01969915390579916
2019-03,2,services,services.ip_growth3,-0.001053013128351197
2019-04,2,services,core_intercept,0.03791013814210965
2019-04,2,services,core_acceleration,0.006336701724583599
2019-04,2,services,services_centering,-0.0028615034761162363
2019-04,2,services,services.intercept,-0.0020966409452441125
2019-04,2,services,services.level,-0.050550930938115184
2019-04,2,services,services.change3,0.0015230724931933034
2019-04,2,services,services.change12,-0.01093184713517479
2019-04,2,services,services.unemployment_change3,0.005351846157719856
2019-04,2,services,services.ulc_growth12,0.023596711259956275
2019-04,2,services,services.ip_growth3,-0.0017584216609860415
2019-05,2,services,core_intercept,0.03674124123072328
2019-05,2,services,core_acceleration,0.07789126028057734
2019-05,2,services,services_centering,-0.0028685285034000555
2019-05,2,services,services.intercept,-0.0010272884997309043
2019-05,2,services,services.level,-0.0494492929925066
2019-05,2,services,services.change3,-0.004051961476531878
2019-05,2,services,services.change12,-0.009573790689902217
2019-05,2,services,services.unemployment_change3,-0.005641840028780964
2019-05,2,services,services.ulc_growth12,0.027704632835685642
2019-05,2,services,services.ip_growth3,0.00031417556197959674
2019-06,2,services,core_intercept,0.03382105856603888
2019-06,2,services,core_acceleration,0.08687795709923794
2019-06,2,services,services_centering,-0.003063929958040818
2019-06,2,services,services.intercept,-0.00011811337310987181
2019-06,2,services,services.level,-0.050913659112800574
2019-06,2,services,services.change3,-0.007055140624217526
2019-06,2,services,services.change12,-0.007961407715939508
2019-06,2,services,services.unemployment_change3,-0.018631376824144806
2019-06,2,services,services.ulc_growth12,0.023408519535691053
2019-06,2,services,services.ip_growth3,0.0034326431833367065
2019-07,2,services,core_intercept,0.03243127606821033
2019-07,2,services,core_acceleration,0.04020952404575879
2019-07,2,services,services_centering,-0.0029242082139611914
2019-07,2,services,services.intercept,0.0010231139317343693
2019-07,2,services,services.level,-0.05701590882344573
2019-07,2,services,services.change3,0.001819076966712633
2019-07,2,services,services.change12,-0.009960617768989119
2019-07,2,services,services.unemployment_change3,0.014766224200892835
2019-07,2,services,services.ulc_growth12,0.02347674121044451
2019-07,2,services,services.ip_growth3,-0.003250587276049637
2019-08,2,services,core_intercept,0.03428405947652297
2019-08,2,services,core_acceleration,-0.08540406852418327
2019-08,2,services,services_centering,-0.0023136323595512763
2019-08,2,services,services.intercept,0.0022362951935343896
2019-08,2,services,services.level,-0.04544021420422845
2019-08,2,services,services.change3,0.00423401538994917
2019-08,2,services,services.change12,-0.0037711477212983026
2019-08,2,services,services.unemployment_change3,-0.0019196371844280992
2019-08,2,services,services.ulc_growth12,0.019348747794426552
2019-08,2,services,services.ip_growth3,-0.0034921992907494047
2019-09,2,services,core_intercept,0.035700418688439754
2019-09,2,services,core_acceleration,-0.10669780695985197
2019-09,2,services,services_centering,-0.0016237654070417702
2019-09,2,services,services.intercept,0.00029821454547931535
2019-09,2,services,services.level,-0.0028530754688377404
2019-09,2,services,services.change3,0.0003923509342950739
2019-09,2,services,services.change12,-0.00013818480431632856
2019-09,2,services,services.unemployment_change3,-0.0001509877019823758
2019-09,2,services,services.ulc_growth12,5.698960272476626e-06
2019-09,2,services,services.ip_growth3,-0.0010629814431780138
