period,gross_petrol95,gross_diesel,net_petrol95,net_diesel,vat_petrol95,vat_diesel,excise_petrol95,excise_diesel
2020-07-13,27.600932480000008,27.38188592000001,9.970615680000003,11.679818400000004,0.21,0.21,12.84,10.95
2020-07-20,27.881087519999983,27.62095907999998,10.202194859999992,11.877336899999992,0.21,0.21,12.84,10.95
2020-07-27,27.96390873000001,27.667927830000007,10.270799160000005,11.916243420000004,0.21,0.21,12.84,10.95
2020-08-03,27.94103997000001,27.654952440000006,10.251776880000001,11.905399650000003,0.21,0.21,12.84,10.95
2020-08-10,27.829125209999994,27.60787886,10.159265829999999,11.86665926,0.21,0.21,12.84,10.95
2020-08-17,27.824984399999984,27.547900399999982,10.155912799999992,11.816848399999992,0.21,0.21,12.84,10.95
2020-08-24,27.79395956999998,27.46103840999998,10.130352569999992,11.745124559999994,0.21,0.21,12.84,10.95
2020-08-31,27.77890751999997,27.438989759999966,10.117860479999988,11.726769599999985,0.21,0.21,12.84,10.95
2020-09-07,27.745081000000003,27.38194004,10.08986628,11.67979904,0.21,0.21,12.84,10.95
2020-09-14,27.70000659999999,27.18493539999999,10.052686199999997,11.516853399999997,0.21,0.21,12.84,10.95
2020-09-21,27.63210660000003,27.074969600000024,9.99635980000001,11.42603000000001,0.21,0.21,12.84,10.95
2020-09-28,27.61406808999998,27.01198681999998,9.981416709999992,11.37388226999999,0.21,0.21,12.84,10.95
2020-10-05,27.707014800000003,27.088955040000005,10.058306160000003,11.437492560000003,0.21,0.21,12.84,10.95
2020-10-12,27.859958009999993,27.129983789999986,10.184852519999994,11.471411699999997,0.21,0.21,12.84,10.95
2020-10-19,27.968941879999964,27.175087499999965,10.274986039999987,11.508564099999985,0.21,0.21,12.84,10.95
2020-10-26,28.007945399999972,27.266886149999973,10.30713789999999,11.584816849999989,0.21,0.21,12.84,10.95
2020-11-02,27.890125379999997,27.256073909999998,10.209666609999998,11.57571246,0.21,0.21,12.84,10.95
2020-11-09,27.676965000000024,27.115959750000023,10.033495500000008,11.45996850000001,0.21,0.21,12.84,10.95
2020-11-16,27.60397691000004,27.071119250000034,9.973292850000012,11.422707850000016,0.21,0.21,12.84,10.95
2020-11-23,27.702062570000017,27.201890460000016,10.054222430000006,11.531058860000009,0.21,0.21,12.84,10.95
2020-11-30,27.701968800000035,27.200130080000033,10.054323040000012,11.529456480000013,0.21,0.21,12.84,10.95
2020-12-07,27.846882279999978,27.35405225999998,10.174119579999992,11.656581939999992,0.21,0.21,12.84,10.95
2020-12-14,27.913915560000007,27.544951220000005,10.2294179,11.81449081,0.21,0.21,12.84,10.95
2020-12-21,27.97000025000002,27.61108375000002,10.275627000000007,11.86894300000001,0.21,0.21,12.84,10.95
2021-01-11,27.90596367000003,27.380921280000027,10.222714400000012,12.678947190000013,0.21,0.21,12.84,9.95
2021-01-18,28.10907379999999,27.476967899999988,10.390469849999997,12.758379399999995,0.21,0.21,12.84,9.95
2021-01-25,28.303059199999996,27.503967999999993,10.550924799999999,12.780503999999997,0.21,0.21,12.84,9.95
2021-02-01,28.350933249999997,27.514018749999995,10.590527,12.78879125,0.21,0.21,12.84,9.95
2021-02-08,28.588049910000027,27.712923910000026,10.78644273000001,12.95340914000001,0.21,0.21,12.84,9.95
2021-02-15,28.757933140000002,27.833124320000003,10.926920540000001,13.05236286,0.21,0.21,12.84,9.95
2021-02-22,28.911977380000007,27.914046080000002,11.054327680000002,13.119487460000002,0.21,0.21,12.84,9.95
2021-03-01,29.32100539000002,28.266047110000017,11.392192900000007,13.410283220000009,0.21,0.21,12.84,9.95
2021-03-08,29.813962030000027,28.69388123000003,11.799681390000012,13.764049510000014,0.21,0.21,12.84,9.95
2021-03-15,30.69295740000001,29.37597336000001,12.526016460000006,14.327571000000006,0.21,0.21,12.84,9.95
2021-03-22,31.188046750000005,29.63397675000001,12.935286000000003,14.540984500000004,0.21,0.21,12.84,9.95
2021-03-29,31.333918499999985,29.721975509999986,13.055929769999993,14.613628439999992,0.21,0.21,12.84,9.95
2021-04-12,31.507922399999963,29.671955969999964,13.199799479999983,14.57241410999998,0.21,0.21,12.84,9.95
2021-04-19,31.540010859999967,29.663079479999972,13.226071799999987,14.564997869999985,0.21,0.21,12.84,9.95
2021-04-26,31.578993619999984,29.66308193999998,13.258346249999992,14.56495465999999,0.21,0.21,12.84,9.95
2021-05-03,31.598986650000004,29.674001280000002,13.274899110000003,14.573858310000004,0.21,0.21,12.84,9.95
2021-05-10,31.59899907000001,29.674044050000006,13.274819430000004,14.574074500000004,0.21,0.21,12.84,9.95
2021-05-17,32.09790232,30.0710663,13.6873264,14.902051120000001,0.21,0.21,12.84,9.95
2021-05-24,32.17203807999999,30.093880319999993,13.748536479999995,14.921091359999995,0.21,0.21,12.84,9.95
2021-05-31,32.177928640000026,30.085100760000024,13.753305280000012,14.91375314000001,0.21,0.21,12.84,9.95
2021-06-07,32.29406799999998,30.249875999999986,13.849349999999992,15.050007999999993,0.21,0.21,12.84,9.95
2021-06-14,32.33703822,30.40293246,13.884733739999998,15.17642556,0.21,0.21,12.84,9.95
2021-06-21,32.515074539999965,30.611973869999964,14.032011509999982,15.34907069999998,0.21,0.21,12.84,9.95
2021-06-28,32.726946539999986,30.874954169999977,14.20702283999999,15.56662951999999,0.21,0.21,12.84,9.95
2021-07-05,32.727052600000036,30.874882060000036,14.207138220000015,15.566522400000016,0.21,0.21,12.84,9.95
2021-07-12,33.45301873000002,31.530996170000016,14.807187720000007,16.10877152000001,0.21,0.21,12.84,9.95
2021-07-19,33.57890909999999,31.629088349999986,14.911327799999995,16.189785449999995,0.21,0.21,12.84,9.95
2021-07-26,33.64395717,31.660016279999997,14.965029389999998,16.215212010000002,0.21,0.21,12.84,9.95
2021-08-02,33.65812691999996,31.67405603999996,14.976576119999981,16.22693819999998,0.21,0.21,12.84,9.95
2021-08-09,33.79288189999996,31.63490080999997,15.088093929999985,16.19463370999998,0.21,0.21,12.84,9.95
2021-08-16,33.79604277999998,31.631950809999978,15.09067022999999,16.192167869999988,0.21,0.21,12.84,9.95
2021-08-23,33.79201730000002,31.64093196000002,15.08719362000001,16.199604020000006,0.21,0.21,12.84,9.95
2021-08-30,33.78700296000001,31.62105144000001,15.083173020000006,16.183022340000008,0.21,0.21,12.84,9.95
2021-09-06,33.796030500000015,31.614084600000012,15.090480090000009,16.17738888000001,0.21,0.21,12.84,9.95
2021-09-13,33.79699536000001,31.74304692000001,15.091438760000004,16.283808680000003,0.21,0.21,12.84,9.95
2021-09-20,33.84312535999996,31.815940639999965,15.129496799999982,16.34412911999998,0.21,0.21,12.84,9.95
2021-09-27,33.95495565000003,32.06606733000003,15.222038040000013,16.550925930000016,0.21,0.21,12.84,9.95
2021-10-04,34.326070800000025,32.72103600000002,15.528502800000009,17.09226600000001,0.21,0.21,12.84,9.95
2021-10-11,35.318071470000035,33.96608270000003,16.348320340000015,18.121170540000016,0.21,0.21,12.84,9.95
2021-10-18,35.95592591999997,34.769052529999975,16.87559352999999,18.784823059999983,0.21,0.21,12.84,9.95
2021-10-25,36.435998579999996,35.493104820000006,17.272403460000007,19.383106140000002,0.21,0.21,12.84,9.95
2021-11-01,36.81606347999998,35.908107199999975,17.586462039999986,19.72613201999999,0.21,0.21,12.84,9.95
2021-11-08,37.13710632,36.094956280000005,17.85164888,19.88064708,0.21,0.21,12.84,9.95
2021-11-15,37.17893611999999,36.127891559999995,17.8864181,19.90781282,0.21,0.21,12.84,9.95
2021-11-22,37.19605681000001,36.03194357000001,17.900397770000005,19.828492040000004,0.21,0.21,12.84,9.95
2021-11-29,37.049927459999964,35.86392725999997,17.779734599999987,19.689656999999983,0.21,0.21,12.84,9.95
2021-12-06,36.70894084000003,35.69388031000003,17.498036930000016,19.549257420000018,0.21,0.21,12.84,9.95
2021-12-13,36.35010105000002,35.391975330000015,17.201303190000008,19.29967980000001,0.21,0.21,12.84,9.95
2021-12-20,36.21810786,35.292020060000006,17.092249900000002,19.2169527,0.21,0.21,12.84,9.95
2022-01-03,35.88111986000003,35.00702990000002,16.813698640000013,18.981302760000013,0.21,0.21,12.84,9.95
2022-01-10,35.91902433,34.94303934,16.84505763,18.92855541,0.21,0.21,12.84,9.95
2022-01-17,36.01101993999997,35.04408409999997,16.921132529999987,19.012082349999986,0.21,0.21,12.84,9.95
2022-01-24,36.183950879999976,35.232019199999975,17.06412959999999,19.167405599999988,0.21,0.21,12.84,9.95
2022-01-31,36.38593368000001,35.44298100000001,17.231004000000006,19.341619200000004,0.21,0.21,12.84,9.95
2022-02-07,36.78498252,35.87302422,17.56095,19.697088179999998,0.21,0.21,12.84,9.95
2022-02-14,37.13093476000004,36.17806081000004,17.84682628000002,19.949280720000022,0.21,0.21,12.84,9.95
2022-02-21,37.40292765000002,36.46588860000002,18.07153695000001,20.187117450000013,0.21,0.21,12.84,9.95
2022-02-28,38.85708659000003,38.18391738000002,19.27318694000001,21.606906860000013,0.21,0.21,12.84,9.95
2022-03-07,43.57492463999997,46.02305759999997,23.17245215999998,28.085603519999978,0.21,0.21,12.84,9.95
2022-03-14,46.086075100000045,49.20703220000005,25.247669300000027,30.716997900000027,0.21,0.21,12.84,9.95
2022-03-21,43.83108408,45.884956509999995,23.383933709999997,27.971516089999998,0.21,0.21,12.84,9.95
2022-03-28,44.33598300000001,47.25405000000002,23.801300500000007,29.102776000000013,0.21,0.21,12.84,9.95
2022-04-04,44.115993599999975,46.84299519999997,23.61958399999999,28.763263999999985,0.21,0.21,12.84,9.95
2022-04-11,42.86092478999999,45.40593800999999,22.582411889999996,27.57569948999999,0.21,0.21,12.84,9.95
2022-04-25,42.56008564000002,44.699102440000026,22.333435340000012,26.991413020000014,0.21,0.21,12.84,9.95
2022-05-02,42.90311571000002,45.14398264000002,22.61713925000001,27.35915216000001,0.21,0.21,12.84,9.95
2022-05-09,44.15592979999996,46.38507314999996,23.652671649999977,28.384809499999978,0.21,0.21,12.84,9.95
2022-05-16,44.75302230000002,46.236116500000016,24.145870700000007,28.26156830000001,0.21,0.21,12.84,9.95
2022-05-23,46.058905380000006,46.14301686,25.225327980000007,28.184724000000003,0.21,0.21,12.84,9.95
2022-05-30,46.54999440000005,46.03203088000005,25.63103928000003,28.09309584000003,0.21,0.21,12.84,9.95
2022-06-06,45.90193375000004,45.320884100000036,26.59556435000002,29.005276850000023,0.21,0.21,11.34,8.45
2022-06-13,47.32989491999999,46.62303575999999,27.77568331999999,30.081443559999993,0.21,0.21,11.34,8.45
2022-06-20,47.83112312000006,47.83409048000006,28.189672720000033,31.082106880000037,0.21,0.21,11.34,8.45
2022-06-27,47.816957719999984,48.19399871999999,28.178190039999993,31.37970079999999,0.21,0.21,11.34,8.45
2022-07-04,47.8899883,48.0231164,28.238499100000002,31.238335449999997,0.21,0.21,11.34,8.45
2022-07-11,47.62609679999998,47.70208607999998,28.02037071999999,30.973132159999988,0.21,0.21,11.34,8.45
2022-07-18,47.18010572000004,47.18304668000005,27.651641160000025,30.544320400000025,0.21,0.21,11.34,8.45
2022-07-25,46.15695944999996,46.48204819999995,26.806204949999973,29.96484084999997,0.21,0.21,11.34,8.45
2022-08-01,44.849065679999974,45.39088167999997,25.725177399999982,29.06325651999998,0.21,0.21,11.34,8.45
2022-08-08,42.81005420000003,44.01398585000004,24.04014445000002,27.925281650000024,0.21,0.21,11.34,8.45
2022-08-15,40.81395600000002,42.51710580000002,22.39068400000001,26.68806140000001,0.21,0.21,11.34,8.45
2022-08-22,40.31202680999999,42.36101792999999,21.975626969999993,26.558987399999996,0.21,0.21,11.34,8.45
2022-08-29,40.53007519999998,44.95909439999998,22.15591647999999,28.706241599999988,0.21,0.21,11.34,8.45
2022-09-05,40.46010150000004,45.48101974000005,22.097998780000022,29.137674800000035,0.21,0.21,11.34,8.45
2022-09-12,39.20609850000004,44.747112540000046,21.06169530000002,28.531043100000023,0.21,0.21,11.34,8.45
2022-09-19,38.533960800000024,44.18693106000003,20.506376800000012,28.068164480000018,0.21,0.21,11.34,8.45
2022-09-26,37.75808959999999,43.09905599999999,19.865014399999993,27.169049599999994,0.21,0.21,11.34,8.45
2022-10-03,38.23293287000004,42.95290875000005,18.75751379000002,27.04837560000003,0.21,0.21,12.84,8.45
2022-10-10,40.99788594999997,44.32612127999996,21.04269614999998,28.182966139999976,0.21,0.21,12.84,8.45
2022-10-17,42.60106966000005,46.482111280000055,22.367385300000027,29.964903140000036,0.21,0.21,12.84,8.45
2022-10-24,42.902011980000005,47.35210512,22.616226779999998,30.68378024,0.21,0.21,12.84,8.45
2022-10-31,42.44505039999997,47.17907055999997,22.238532319999987,30.540943839999986,0.21,0.21,12.84,8.45
2022-11-07,42.050936420000006,46.298022190000005,21.912940730000003,29.81270981,0.21,0.21,12.84,8.45
2022-11-14,41.752062330000015,45.04492206000001,21.665788000000006,28.777364310000006,0.21,0.21,12.84,8.45
2022-11-21,40.85792068000002,43.28402184000002,20.92691876000001,27.32183012000001,0.21,0.21,12.84,8.45
2022-11-28,39.81190176,41.46196572,20.062508519999998,25.816184399999997,0.21,0.21,12.84,8.45
2022-12-05,38.570035920000024,40.05909957000002,19.03615074000001,24.656605050000014,0.21,0.21,12.84,8.45
2022-12-12,37.00011540000001,38.337000400000015,17.738519390000004,23.233359810000007,0.21,0.21,12.84,8.45
2022-12-19,36.43504249,37.90404695,17.27158609,22.87570967,0.21,0.21,12.84,8.45
2022-12-26,36.27011741999997,37.81392390999997,17.13511242999999,22.801151389999983,0.21,0.21,12.84,8.45
2023-01-02,36.2869672,37.80111008,17.149245599999997,22.790473440000003,0.21,0.21,12.84,8.45
2023-01-09,36.24289250000001,37.44407180000001,17.112786700000004,22.495423000000006,0.21,0.21,12.84,8.45
2023-01-16,36.178117169999965,37.32301403999997,17.059227329999985,22.39544021999998,0.21,0.21,12.84,8.45
2023-01-23,36.680977189999965,37.26510644999996,17.474921749999982,22.34760098999998,0.21,0.21,12.84,8.45
2023-01-30,37.6789051,37.60398156000001,18.299716730000004,22.62762491,0.21,0.21,12.84,8.45
2023-02-06,37.88390426999999,37.67098627999998,18.469026229999994,22.68303804999999,0.21,0.21,12.84,8.45
2023-02-13,37.62489066000001,36.797111730000005,18.25505361,21.960711510000003,0.21,0.21,12.84,8.45
2023-02-20,37.65196788000004,36.558062070000034,18.27725406000002,21.763205150000022,0.21,0.21,12.84,8.45
2023-02-27,37.44697974000002,36.352002900000016,18.107978730000006,21.592962180000008,0.21,0.21,12.84,8.45
2023-03-06,37.35508429999996,36.21903804999996,18.031938249999982,21.483164349999978,0.21,0.21,12.84,8.45
2023-03-13,37.20205020000004,36.05198299000004,17.905475470000017,21.34499095000002,0.21,0.21,12.84,8.45
2023-03-20,37.09096524,35.55693264000001,17.813728680000004,20.936006760000005,0.21,0.21,12.84,8.45
2023-03-27,36.959979479999966,35.232052559999964,17.705495919999983,20.66724951999998,0.21,0.21,12.84,8.45
2023-04-03,37.00004000000003,35.01607840000002,17.738454400000013,20.488904000000016,0.21,0.21,12.84,8.45
2023-04-10,37.54803600000002,34.63197687000001,18.19136799000001,20.17153530000001,0.21,0.21,12.84,8.45
2023-04-17,37.83010560000003,34.339094300000035,18.424574350000018,19.92939305000002,0.21,0.21,12.84,8.45
2023-04-24,37.449896639999984,33.62793329999999,18.110377739999993,19.341628409999995,0.21,0.21,12.84,8.45
2023-05-01,37.256075459999984,32.908910519999985,17.95012253999999,18.747545399999993,0.21,0.21,12.84,8.45
2023-05-08,36.76891650000004,32.01996390000003,17.547667800000017,18.01282450000002,0.21,0.21,12.84,8.45
2023-05-15,36.46001988000003,31.443001200000037,17.292236220000017,17.535991380000016,0.21,0.21,12.84,8.45
2023-05-22,36.36799331999997,31.143883919999972,17.216240159999984,17.288925479999982,0.21,0.21,12.84,8.45
2023-05-29,36.44409874000004,31.080003540000032,17.279067970000018,17.235946710000018,0.21,0.21,12.84,8.45
2023-06-05,36.739934879999964,31.309894329999974,17.523696739999984,17.426104519999985,0.21,0.21,12.84,8.45
2023-06-12,36.82811313000003,31.401082350000028,17.596390580000016,17.501354580000015,0.21,0.21,12.84,8.45
2023-06-19,37.12007358000002,31.785954840000016,17.83778004000001,17.81947098000001,0.21,0.21,12.84,8.45
2023-06-26,37.24599255000001,32.42892774000001,17.941786830000005,18.350914530000004,0.21,0.21,12.84,8.45
2023-07-03,37.27298066999997,32.56397606999997,17.964164929999985,18.462333039999983,0.21,0.21,12.84,8.45
2023-07-10,37.24610401999998,32.50301602999998,17.94185749999999,18.412041459999994,0.21,0.21,12.84,8.45
2023-07-17,37.26000365999998,32.74308524999998,17.95340246999999,18.61028351999999,0.21,0.21,12.84,8.45
2023-07-24,37.28992720000001,32.816970500000004,17.978244420000003,18.671516500000003,0.21,0.21,12.84,8.45
2023-07-31,37.98689900000002,33.33309100000002,18.55428700000001,19.09801200000001,0.21,0.21,12.84,8.45
2023-08-07,39.139928000000026,36.44088992000003,19.507102720000017,20.166480000000018,0.21,0.21,12.84,9.95
2023-08-14,39.360061580000014,37.41995460000001,19.689045040000007,20.97555880000001,0.21,0.21,12.84,9.95
2023-08-21,39.40192759999995,37.77000879999996,19.723542599999977,21.264905999999975,0.21,0.21,12.84,9.95
2023-08-28,39.59597519999998,37.94807393999998,19.88391887999999,21.412095659999988,0.21,0.21,12.84,9.95
2023-09-04,39.76301195999996,38.14705271999996,20.02193507999998,21.57641891999998,0.21,0.21,12.84,9.95
2023-09-11,39.849027680000034,38.446925000000036,20.09312888000002,21.82437400000002,0.21,0.21,12.84,9.95
2023-09-18,40.311878320000005,39.935049680000006,20.47565776,23.05415166,0.21,0.21,12.84,9.95
2023-09-25,40.46094459999999,40.35392956999999,20.598808769999994,23.400457379999995,0.21,0.21,12.84,9.95
2023-10-02,40.426998800000014,40.354108000000025,20.57086000000001,23.40039280000001,0.21,0.21,12.84,9.95
2023-10-09,40.108991279999955,40.380930749999955,20.307832589999975,23.422775609999974,0.21,0.21,12.84,9.95
2023-10-16,39.50210904,39.894020000000005,19.80617856,23.0201444,0.21,0.21,12.84,9.95
2023-10-23,39.09288479999998,39.63606059999998,19.46831774999999,22.806975899999987,0.21,0.21,12.84,9.95
2023-10-30,38.840087910000044,39.502881340000044,19.25907282000002,22.697052820000025,0.21,0.21,12.84,9.95
2023-11-06,38.83308295999998,39.396982969999975,19.253506669999993,22.60953056999999,0.21,0.21,12.84,9.95
2023-11-13,38.354963349999956,39.12901903999995,18.858297389999983,22.388128989999977,0.21,0.21,12.84,9.95
2023-11-20,38.00492883,38.45991897,18.569193059999996,21.835109339999995,0.21,0.21,12.84,9.95
2023-11-27,37.50496703999996,37.82291723999997,18.155809159999983,21.30875439999998,0.21,0.21,12.84,9.95
2023-12-04,36.902023499999984,37.49601739999998,17.65759689999999,21.03836135999999,0.21,0.21,12.84,9.95
2023-12-11,36.58290811,36.92794483,17.393895610000005,20.568915710000002,0.21,0.21,12.84,9.95
2023-12-18,35.97193880999997,36.52391087999997,16.889020019999986,20.235212639999983,0.21,0.21,12.84,9.95
2023-12-25,35.839942839999985,36.36393442999998,16.77977948999999,20.10298283999999,0.21,0.21,12.84,9.95
2024-01-01,35.899989719999994,36.43106123999999,16.829379559999996,20.158218919999996,0.21,0.21,12.84,9.95
2024-01-08,36.015970879999976,36.206977279999975,16.925370959999988,19.97314743999999,0.21,0.21,12.84,9.95
2024-01-15,36.07304867999996,36.18698021999995,16.97233949999998,19.956554999999973,0.21,0.21,12.84,9.95
2024-01-22,36.35910363999997,36.52795319999998,17.20879063999999,20.238427099999985,0.21,0.21,12.84,9.95
2024-01-29,36.66301993999998,36.799949059999975,17.45995115999999,20.463213579999984,0.21,0.21,12.84,9.95
2024-02-05,37.09890159999998,37.29694911999997,17.820275839999987,20.874008559999986,0.21,0.21,12.84,9.95
2024-02-12,37.44396678999999,37.66511988,18.105553829999998,21.17799311,0.21,0.21,12.84,9.95
2024-02-19,38.20490040000001,38.555924850000004,18.734370900000002,21.91446405,0.21,0.21,12.84,9.95
2024-02-26,38.20490040000001,38.555924850000004,18.734370900000002,21.91446405,0.21,0.21,12.84,9.95
2024-03-04,38.41857517,38.72069614,18.905264089999996,22.0464597,0.21,0.21,12.84,9.95
2024-03-11,38.497036599999994,38.532993839999996,18.975800359999997,21.895426959999998,0.21,0.21,12.84,9.95
2024-03-18,38.42395200000001,38.452932000000004,18.915372,21.829248000000003,0.21,0.21,12.84,9.95
2024-03-25,38.499067499999995,38.53292394,18.977292600000002,21.895515600000003,0.21,0.21,12.84,9.95
2024-04-01,39.012,38.721,19.40132,22.05083,0.21,0.21,12.84,9.95
2024-04-08,39.66,39.135,19.93686,22.392979999999998,0.21,0.21,12.84,9.95
2024-04-15,40.025,39.277,20.238509999999998,22.510330000000003,0.21,0.21,12.84,9.95
2024-04-22,40.394,39.324,20.543470000000003,22.549169999999997,0.21,0.21,12.84,9.95
2024-04-29,40.398,39.058,20.54678,22.32934,0.21,0.21,12.84,9.95
2024-05-06,40.223,38.524,20.402150000000002,21.88802,0.21,0.21,12.84,9.95
2024-05-13,39.696,38.025,19.96661,21.47562,0.21,0.21,12.84,9.95
2024-05-20,39.268,37.513,19.61289,21.05248,0.21,0.21,12.84,9.95
2024-05-27,39.004,37.275,19.39471,20.855790000000002,0.21,0.21,12.84,9.95
2024-06-03,38.591,36.794,19.05339,20.45826,0.21,0.21,12.84,9.95
2024-06-10,37.911,36.066,18.491400000000002,19.85661,0.21,0.21,12.84,9.95
2024-06-17,37.672,35.856,18.29388,19.68306,0.21,0.21,12.84,9.95
2024-06-24,37.982,36.653,18.55008,20.34174,0.21,0.21,12.84,9.95
2024-07-01,38.256,37.002,18.776529999999998,20.63017,0.21,0.21,12.84,9.95
2024-07-08,38.513,37.331,18.98893,20.90207,0.21,0.21,12.84,9.95
2024-07-15,38.686,37.326,19.1319,20.89793,0.21,0.21,12.84,9.95
2024-07-22,38.365,37.093,18.724861809063018,20.549806878687747,0.21,0.21,12.84,9.95
2024-07-29,38.151,36.838,18.68975,20.49463,0.21,0.21,12.84,9.95
2024-08-05,37.999,36.64,18.564130000000002,20.33099,0.21,0.21,12.84,9.95
2024-08-12,37.756,36.171,18.363310000000002,19.94339,0.21,0.21,12.84,9.95
2024-08-19,37.607,35.978,18.24017,19.78388,0.21,0.21,12.84,9.95
2024-08-26,37.236,35.541,17.93355,19.422729999999998,0.21,0.21,12.84,9.95
2024-09-02,36.952,35.244,17.69884,19.17727,0.21,0.21,12.84,9.95
2024-09-09,36.235,34.611,17.106279999999998,18.654130000000002,0.21,0.21,12.84,9.95
2024-09-16,35.436,33.85,16.44595,18.025209999999998,0.21,0.21,12.84,9.95
2024-09-23,35.301,33.732,16.33438,17.92769,0.21,0.21,12.84,9.95
2024-09-30,35.204,33.644,16.19870404145489,17.793987693773825,0.21,0.21,12.84,9.95
2024-10-07,35.146,33.748,16.20628,17.94091,0.21,0.21,12.84,9.95
2024-10-14,35.513,34.184,16.50959,18.30124,0.21,0.21,12.84,9.95
2024-10-21,35.805,34.481,16.75091,18.546689999999998,0.21,0.21,12.84,9.95
2024-10-28,35.857,34.511,16.79388,18.57149,0.21,0.21,12.84,9.95
2024-11-04,35.797,34.413,16.7443,18.4905,0.21,0.21,12.84,9.95
2024-11-11,35.755,34.4,16.675958479813726,18.442555665180155,0.21,0.21,12.84,9.95
2024-11-18,35.204,33.644,16.29085622933312,17.895215229807768,0.21,0.21,12.84,9.95
2024-11-25,35.676,35.093,16.644299999999998,19.05248,0.21,0.21,12.84,9.95
2024-12-02,35.739,35.255,16.696360000000002,19.18636,0.21,0.21,12.84,9.95
2024-12-09,35.715,35.211,16.67653,19.15,0.21,0.21,12.84,9.95
2024-12-16,35.623,34.915,16.6005,18.905369999999998,0.21,0.21,12.84,9.95
2024-12-23,35.641,35.002,16.61537,18.97727,0.21,0.21,12.84,9.95
2024-12-30,35.707,35.104,16.669919999999998,19.06157,0.21,0.21,12.84,9.95
2025-01-06,35.801,35.235,16.7476,19.16983,0.21,0.21,12.84,9.95
2025-01-13,36.004,35.492,16.91537,19.38223,0.21,0.21,12.84,9.95
2025-01-20,36.512,36.077,17.33521,19.8657,0.21,0.21,12.84,9.95
2025-01-27,36.81,36.369,17.581490000000002,20.107020000000002,0.21,0.21,12.84,9.95
2025-02-03,36.506,36.013,17.33025,19.812810000000002,0.21,0.21,12.84,9.95
2025-02-10,36.455,35.963,17.2881,19.77149,0.21,0.21,12.84,9.95
2025-02-17,36.516,36.053,17.33851,19.845869999999998,0.21,0.21,12.84,9.95
2025-02-24,36.511,36.035,17.33438,19.83099,0.21,0.21,12.84,9.95
2025-03-03,36.171,35.659,17.05339,19.52025,0.21,0.21,12.84,9.95
2025-03-10,35.591,35.199,16.57405,19.14008,0.21,0.21,12.84,9.95
2025-03-17,35.001,34.612,16.086450000000003,18.65496,0.21,0.21,12.84,9.95
2025-03-24,34.708,34.346,15.844299999999999,18.435119999999998,0.21,0.21,12.84,9.95
2025-03-31,34.802,34.343,15.921980000000001,18.43264,0.21,0.21,12.84,9.95
2025-04-07,35.02,34.365,16.102149999999998,18.450830000000003,0.21,0.21,12.84,9.95
2025-04-14,34.497,33.521,15.724216759598534,17.814825770670705,0.21,0.21,12.84,9.95
2025-04-21,34.247,33.233,15.463309999999998,17.51529,0.21,0.21,12.84,9.95
2025-04-28,34.175,33.125,15.4038,17.426029999999997,0.21,0.21,12.84,9.95
2025-05-05,34.022,32.904,15.277359999999998,17.243389999999998,0.21,0.21,12.84,9.95
2025-05-12,33.901,32.646,15.17736,17.03017,0.21,0.21,12.84,9.95
2025-05-19,33.924,32.567,15.196360000000002,16.96488,0.21,0.21,12.84,9.95
2025-05-26,33.91,32.559,15.184790000000001,16.95826,0.21,0.21,12.84,9.95
2025-06-02,33.89,32.526,15.16826,16.93099,0.21,0.21,12.84,9.95
2025-06-09,33.889,32.51,15.167440000000001,16.91777,0.21,0.21,12.84,9.95
2025-06-16,33.949,32.629999999999995,15.21702,17.016939999999998,0.21,0.21,12.84,9.95
2025-06-23,34.873,33.708,15.98066,17.90785,0.21,0.21,12.84,9.95
2025-06-30,34.903,33.813,16.00545,17.99463,0.21,0.21,12.84,9.95
2025-07-07,34.725,33.743,15.858349999999998,17.93678,0.21,0.21,12.84,9.95
2025-07-14,34.702,33.983,15.839340000000002,18.13512,0.21,0.21,12.84,9.95
2025-07-21,34.694,34.007,15.852024089690472,18.177084006824277,0.21,0.21,12.84,9.95
2025-07-28,34.67,34.072,15.81289,18.20868,0.21,0.21,12.84,9.95
2025-08-04,34.662,34.064,15.806280000000001,18.20207,0.21,0.21,12.84,9.95
2025-08-11,34.52,33.881,15.68893,18.05083,0.21,0.21,12.84,9.95
2025-08-18,34.424,33.341,15.609589999999999,17.60455,0.21,0.21,12.84,9.95
2025-08-25,34.255,33.086,15.46992,17.3938,0.21,0.21,12.84,9.95
2025-09-01,34.204,33.019,15.42777,17.33843,0.21,0.21,12.84,9.95
2025-09-08,34.298,33.169,15.505450000000002,17.462400000000002,0.21,0.21,12.84,9.95
2025-09-15,34.355,33.227,15.552559999999998,17.510330000000003,0.21,0.21,12.84,9.95
2025-09-22,34.361,33.249,15.557520000000002,17.528509999999997,0.21,0.21,12.84,9.95
2025-09-29,34.385,33.29,15.577360000000002,17.5624,0.21,0.21,12.84,9.95
2025-10-06,34.376,33.284,15.569917355371901,17.557438016528927,0.21,0.21,12.84,9.95
2025-10-13,34.37,33.283,15.56495867768595,17.556611570247934,0.21,0.21,12.84,9.95
2025-10-20,34.229,32.994,15.448429752066117,17.317768595041322,0.21,0.21,12.84,9.95
2025-10-27,34.217,32.992,15.438512396694216,17.31611570247934,0.21,0.21,12.84,9.95
2025-11-03,34.456,33.368,15.63603305785124,17.626859504132234,0.21,0.21,12.84,9.95
