block,origin,H,actual,FAST,CURRENT_CORE,GENTLE_SLOPE,FAST_FOODNORM_R24,ZERO,SEASONAL_NAIVE,SA_AR,SA_AR_TARGET
administered,2025-01,3,-0.10025023375895445,0.29985009992505995,0.29985009992505995,0.29985009992505995,0.29985009992505995,0.0,3.11637272523656,1.4479650835026576,1.4479650835026576
administered,2025-01,6,0.2984538839865996,0.5496877456070025,0.5496877456070025,0.5496877456070025,0.5496877456070025,0.0,4.346843290367768,2.182120606987241,2.182120606987241
administered,2025-01,12,-1.406622854415602,1.6955245034579915,1.6955245034579915,1.6955245034579915,1.6955245034579915,0.0,18.46172513292414,7.326895719318578,7.326895719318578
administered,2025-02,3,0.39850391734495294,0.34978767899029584,0.34978767899029584,0.34978767899029584,0.34978767899029584,0.0,2.8183099114227796,1.3756089857485083,1.3756089857485083
administered,2025-02,6,0.19840385062824628,0.4997252164637539,0.4997252164637539,0.4997252164637539,0.4997252164637539,0.0,3.882805334717547,1.9979894071390318,1.9979894071390318
administered,2025-02,12,-1.5066728877739555,1.4474469760817137,1.4474469760817137,1.4474469760817137,1.4474469760817137,0.0,13.745097991614099,7.389053977685811,7.389053977685811
administered,2025-03,3,0.5987041844122607,0.34978767899029584,0.34978767899029584,0.34978767899029584,0.34978767899029584,0.0,2.355192973865966,1.1404919294638867,1.1404919294638867
administered,2025-03,6,0.2985540843372007,0.5496627955289899,0.5496627955289899,0.5496627955289899,0.5496627955289899,0.0,4.080629335928118,1.9250689869837,1.9250689869837
administered,2025-03,12,-1.2065225873982943,1.3974844469384653,1.3974844469384653,1.3974844469384653,1.3974844469384653,0.0,12.981608805708449,7.439154245155044,7.439154245155044
administered,2025-04,3,0.39870411774555403,0.24983764568194253,0.24983764568194253,0.24983764568194253,0.24983764568194253,0.0,1.2304705651312078,0.7341555234845835,0.7341555234845835
administered,2025-04,6,0.09855401767049403,0.44971276222063655,0.44971276222063655,0.44971276222063655,0.44971276222063655,0.0,-3.4314337108826907,-1.0725118757878063,-1.0725118757878063
administered,2025-04,12,-1.106672354439342,1.3974844469384653,1.3974844469384653,1.3974844469384653,1.3974844469384653,0.0,12.186375986658945,7.401635457608086,7.401635457608086
administered,2025-05,3,-0.2001000667167067,0.14993753747345812,0.14993753747345812,0.14993753747345812,0.14993753747345812,0.0,1.0644954232947672,0.6223804213905232,0.6223804213905232
administered,2025-05,6,-0.8010022731872952,0.3498126540121521,0.3498126540121521,0.3498126540121521,0.3498126540121521,0.0,-2.080729598370162,-1.356941495720098,-1.356941495720098
administered,2025-05,12,-1.5054764722348961,1.3974844469384653,1.3974844469384653,1.3974844469384653,1.3974844469384653,0.0,11.128165053605251,7.401635457608086,7.401635457608086
administered,2025-06,3,-0.30015010007506004,0.199875116538694,0.199875116538694,0.199875116538694,0.199875116538694,0.0,1.725436362062153,0.7845770575198137,0.7845770575198137
administered,2025-06,6,-0.9010523065456486,0.24986262070379878,0.24986262070379878,0.24986262070379878,0.24986262070379878,0.0,-2.1802485981247073,-1.518793108937891,-1.518793108937891
administered,2025-06,12,-1.5054764722348957,1.4473971008321815,1.4473971008321815,1.4473971008321815,1.4473971008321815,0.0,10.895722644449712,7.463979726496075,7.463979726496075
administered,2025-07,3,-0.30015010007506004,0.199875116538694,0.199875116538694,0.199875116538694,0.199875116538694,0.0,-4.661904276013899,-1.8066673992723894,-1.8066673992723894
administered,2025-07,6,-1.7050767384022016,0.8977592304747111,0.8977592304747111,0.8977592304747111,0.8977592304747111,0.0,9.398254701246332,5.206933370698568,5.206933370698568
administered,2025-07,12,-1.2056261726092372,1.4473971008321815,1.4473971008321815,1.4473971008321815,1.4473971008321815,0.0,10.430450951005769,7.463979726496076,7.463979726496076
administered,2025-08,3,-0.6009022064705886,0.199875116538694,0.199875116538694,0.199875116538694,0.199875116538694,0.0,-3.1452250216649293,-1.9793219171106209,-1.9793219171106209
administered,2025-08,6,-1.7050767384022016,0.8977592304747111,0.8977592304747111,0.8977592304747111,0.8977592304747111,0.0,9.098803470990902,5.441164838016014,5.441164838016014
administered,2025-09,3,-0.6009022064705886,0.04998750416510479,0.04998750416510479,0.04998750416510479,0.04998750416510479,0.0,-3.90568496018686,-2.303370166457705,-2.303370166457705
administered,2025-09,6,-1.5050766717354949,0.8478216514094752,0.8478216514094752,0.8478216514094752,0.8478216514094752,0.0,8.105746650730826,5.476566470624386,5.476566470624386
administered,2025-10,3,-1.4049266383271415,0.6978841139360171,0.6978841139360171,0.6978841139360171,0.6978841139360171,0.0,14.06015897726023,7.0136007699709575,7.0136007699709575
administered,2025-10,6,-1.205226372109836,0.9477716847178285,0.9477716847178285,0.9477716847178285,0.9477716847178285,0.0,14.55959876448794,8.474147333395893,8.474147333395893
administered,2025-11,3,-1.1041745319316132,0.6978841139360171,0.6978841139360171,0.6978841139360171,0.6978841139360171,0.0,12.244028492655831,7.4204867551266345,7.4204867551266345
administered,2025-11,6,-0.7044741990476009,1.0975844468200293,1.0975844468200293,1.0975844468200293,1.0975844468200293,0.0,12.976452242819875,8.820921222216173,8.820921222216173
administered,2025-12,3,-0.9041744652649065,0.7978341472443704,0.7978341472443704,0.7978341472443704,0.7978341472443704,0.0,12.011431610917686,7.779936637082091,7.779936637082091
administered,2025-12,6,-0.6044241656892476,1.1975344801283827,1.1975344801283827,1.1975344801283827,1.1975344801283827,0.0,12.610699549130477,8.982772835433966,8.982772835433966
administered,2026-01,3,0.19970026621730558,0.24988757078181142,0.24988757078181142,0.24988757078181142,0.24988757078181142,0.0,0.49943978722771265,1.460546563424935,1.460546563424935
administered,2026-01,6,0.49945056579296454,0.5496378703574704,0.5496378703574704,0.5496378703574704,0.5496378703574704,0.0,0.6655902734224326,2.2445401016277127,2.2445401016277127
administered,2026-02,3,0.3997003328840122,0.39970033288401224,0.39970033288401224,0.39970033288401224,0.39970033288401224,0.0,0.7324237501640456,1.4004344670895381,1.4004344670895381
administered,2026-03,3,0.2997502995756589,0.3997003328840122,0.3997003328840122,0.3997003328840122,0.3997003328840122,0.0,0.599267938212792,1.2028361983518747,1.2028361983518747
administered,2026-04,3,0.2997502995756589,0.2997502995756589,0.2997502995756589,0.2997502995756589,0.2997502995756589,0.0,0.16615048619472,0.7839935382027775,0.7839935382027775
alcohol_tobacco,2019-05,3,-0.44662870134409804,0.12163174720956382,0.12163174720956382,0.12163174720956382,0.12163174720956382,0.0,0.22828707166411016,0.11200305008981498,0.11200305008981498
alcohol_tobacco,2019-05,6,-1.1712852909795402e-14,0.4370089366905297,0.4370089366905297,0.4370089366905297,0.4370089366905297,0.0,0.8141074283778625,0.4168447120148374,0.4168447120148374
alcohol_tobacco,2019-05,12,5.631630852702608,2.9300079355933804,2.9300079355933804,2.9300079355933804,2.9300079355933804,0.0,1.5874832521948576,2.8727280921655463,2.8727280921655463
alcohol_tobacco,2019-06,3,0.6258402188422362,0.4480352975494474,0.4480352975494474,0.4480352975494474,0.4480352975494474,0.0,0.5639887402326211,0.4416719734483999,0.4416719734483999
alcohol_tobacco,2019-06,6,0.17921151749813902,-0.035890371449433134,-0.035890371449433134,-0.035890371449433134,-0.035890371449433134,0.0,0.28341612260374294,-0.0487144807606939,-0.0487144807606939
alcohol_tobacco,2019-06,12,9.163445583732106,3.212884977175668,3.212884977175668,3.212884977175668,3.212884977175668,0.0,2.3815550538483774,3.1698096011036334,3.1698096011036334
alcohol_tobacco,2019-07,3,1.0752791776261688,0.06478861331934808,0.06478861331934808,0.06478861331934808,0.06478861331934808,0.0,0.1853540479804121,0.037364345429599446,0.037364345429599446
alcohol_tobacco,2019-07,6,5.007633798017593,1.7636645320162663,1.7636645320162663,1.7636645320162663,1.7636645320162663,0.0,1.9557443715914222,1.7068973388184103,1.7068973388184103
alcohol_tobacco,2019-07,12,10.021215040453116,3.096851196412897,3.096851196412897,3.096851196412897,3.096851196412897,0.0,2.173184121689883,2.9683022005902258,2.9683022005902258
alcohol_tobacco,2019-08,3,0.44662870134408633,0.31537718948096594,0.31537718948096594,0.31537718948096594,0.31537718948096594,0.0,0.5858203567137523,0.2961184273494132,0.2961184273494132
alcohol_tobacco,2019-08,6,2.9115422288094868,1.9374577327241655,1.9374577327241655,1.9374577327241655,1.9374577327241655,0.0,1.322770249167462,1.8932937424066432,1.8932937424066432
alcohol_tobacco,2019-08,12,9.474030963788662,2.9078044111713126,2.9078044111713126,2.9078044111713126,2.9078044111713126,0.0,1.7699981191541978,2.813458317145828,2.813458317145828
alcohol_tobacco,2019-09,3,-0.44662870134409716,-0.4839256689988805,-0.4839256689988805,-0.4839256689988805,-0.4839256689988805,0.0,-0.2805726176288781,-0.5295950627621562,-0.5295950627621562
alcohol_tobacco,2019-09,6,3.8466280827795907,2.2029907602820984,2.2029907602820984,2.2029907602820984,2.2029907602820984,0.0,1.661242280376323,2.1061469909298607,2.1061469909298607
alcohol_tobacco,2019-09,12,9.83843671618994,3.100963874009348,3.100963874009348,3.100963874009348,3.100963874009348,0.0,2.043817770880279,2.8994646334774505,2.8994646334774505
alcohol_tobacco,2019-10,3,3.9323546203914237,1.6988759186969182,1.6988759186969182,1.6988759186969182,1.6988759186969182,0.0,1.7703903236110103,1.654350378195773,1.654350378195773
alcohol_tobacco,2019-10,6,2.7254434186417216,2.2898536342648192,2.2898536342648192,2.2898536342648192,2.2898536342648192,0.0,0.900625165738417,2.188257723881087,2.188257723881087
alcohol_tobacco,2019-10,12,8.945935862826953,3.133894616696524,3.133894616696524,3.133894616696524,3.133894616696524,0.0,2.192553545649805,2.9433946295962268,2.9433946295962268
alcohol_tobacco,2019-11,3,2.4649135274654004,1.6220805432431997,1.6220805432431997,1.6220805432431997,1.6220805432431997,0.0,0.7369498924537098,1.5661718965911426,1.5661718965911426
alcohol_tobacco,2019-11,6,5.631630852702619,2.775876040485138,2.775876040485138,2.775876040485138,2.775876040485138,0.0,1.5674476254705154,2.658043106474673,2.658043106474673
alcohol_tobacco,2019-11,12,9.271404010181163,3.1106768953804527,3.1106768953804527,3.1106768953804527,3.1106768953804527,0.0,2.097539530437542,2.8917561273226102,2.8917561273226102
alcohol_tobacco,2019-12,3,4.293256784123688,2.686916429280979,2.686916429280979,2.686916429280979,2.686916429280979,0.0,1.941814898005201,2.6147071548980954,2.6147071548980954
alcohol_tobacco,2019-12,6,8.984234066233967,3.1327415678623294,3.1327415678623294,3.1327415678623294,3.1327415678623294,0.0,1.88976799908614,2.9817441286083235,2.9817441286083235
alcohol_tobacco,2019-12,12,10.123383894843522,3.1272521244558127,3.1272521244558127,3.1272521244558127,3.1272521244558127,0.0,2.065957826112992,2.841898263058427,2.841898263058427
alcohol_tobacco,2020-01,3,-1.2069112017497017,0.590977715567901,0.590977715567901,0.590977715567901,0.590977715567901,0.0,-0.8697651578725935,0.4718461804734987,0.4718461804734987
alcohol_tobacco,2020-01,6,5.0135812424355235,1.1441398791550463,1.1441398791550463,1.1441398791550463,1.1441398791550463,0.0,-0.1857462524372246,0.9172203703995075,0.9172203703995075
alcohol_tobacco,2020-01,12,8.850982530597054,3.1413742780434486,3.1413742780434486,3.1413742780434486,3.1413742780434486,0.0,2.2342737940859947,2.702890760021349,2.702890760021349
alcohol_tobacco,2020-02,3,3.1667173252372196,1.1537954972419386,1.1537954972419386,1.1537954972419386,1.1537954972419386,0.0,0.8304977330168055,1.140518778560984,1.140518778560984
alcohol_tobacco,2020-02,6,6.562488734979175,1.1635061412851824,1.1635061412851824,1.1635061412851824,1.1635061412851824,0.0,0.7210475217128165,1.147932210872622,1.147932210872622
alcohol_tobacco,2020-02,12,10.004204983215827,3.560857768949463,3.560857768949463,3.560857768949463,3.560857768949463,0.0,3.2514564436136117,3.533639245034764,3.533639245034764
alcohol_tobacco,2020-03,3,4.690977282110278,0.4458251385813504,0.4458251385813504,0.4458251385813504,0.4458251385813504,0.0,-0.052046898919061224,0.3999606142070243,0.3999606142070243
alcohol_tobacco,2020-03,6,5.991808633410349,0.9309038564144254,0.9309038564144254,0.9309038564144254,0.9309038564144254,0.0,0.5313112652734825,0.8501356105833893,0.8501356105833893
alcohol_tobacco,2020-03,12,9.484227057017756,3.344075879247173,3.344075879247173,3.344075879247173,3.344075879247173,0.0,2.856076048315555,3.1870337965077633,3.1870337965077633
alcohol_tobacco,2020-04,3,6.220492444185226,0.5531621635871454,0.5531621635871454,0.5531621635871454,0.5531621635871454,0.0,0.6840189054353689,0.5358496605218138,0.5358496605218138
alcohol_tobacco,2020-04,6,6.22049244418523,0.8208232611156331,0.8208232611156331,0.8208232611156331,0.8208232611156331,0.0,1.1969143646991254,0.7887571801834952,0.7887571801834952
alcohol_tobacco,2020-04,12,12.230205685578609,3.4835762812405773,3.4835762812405773,3.4835762812405773,3.4835762812405773,0.0,3.0971849080644396,3.403058649205546,3.403058649205546
alcohol_tobacco,2020-05,3,3.395771409741956,0.009710644043243788,0.009710644043243788,0.009710644043243788,0.009710644043243788,0.0,-0.10945021130398909,-0.017860722936780482,-0.017860722936780482
alcohol_tobacco,2020-05,6,3.6397731574785404,0.351376083970674,0.351376083970674,0.351376083970674,0.351376083970674,0.0,0.4985102006424765,0.297200924132242,0.297200924132242
alcohol_tobacco,2020-05,12,9.32401825151771,3.264092046918105,3.264092046918105,3.264092046918105,3.264092046918105,0.0,3.038771329696986,3.135482861604594,3.135482861604594
alcohol_tobacco,2020-06,3,1.3008313513000704,0.485078717833075,0.485078717833075,0.485078717833075,0.485078717833075,0.0,0.5833581641925437,0.47684187924919147,0.47684187924919147
alcohol_tobacco,2020-06,6,1.1391498286095547,0.008632710181119219,0.008632710181119219,0.008632710181119219,0.008632710181119219,0.0,0.34450579499985495,-0.006456767664878793,-0.006456767664878793
alcohol_tobacco,2020-06,12,6.4947602755057785,3.6856359847699025,3.6856359847699025,3.6856359847699025,3.6856359847699025,0.0,3.8222171001030194,3.6314010857784407,3.6314010857784407
alcohol_tobacco,2020-07,3,4.440892098500626e-15,0.26766109752848766,0.26766109752848766,0.26766109752848766,0.26766109752848766,0.0,0.5128954592637565,0.25270464359148337,0.25270464359148337
alcohol_tobacco,2020-07,6,3.83740128816153,2.416717889794417,2.416717889794417,2.416717889794417,2.416717889794417,0.0,3.4372026960508366,2.3825592941033866,2.3825592941033866
alcohol_tobacco,2020-07,12,5.93293780576032,4.2032647377252905,4.2032647377252905,4.2032647377252905,4.2032647377252905,0.0,4.834476972899776,4.112020979016419,4.112020979016419
alcohol_tobacco,2020-08,3,0.24400174773658484,0.34166543992743026,0.34166543992743026,0.34166543992743026,0.34166543992743026,0.0,0.6079604119464656,0.32586760564823114,0.32586760564823114
alcohol_tobacco,2020-08,6,3.4417162482366512,2.1805697379619904,2.1805697379619904,2.1805697379619904,2.1805697379619904,0.0,2.1350285266027385,2.1396598457097693,2.1396598457097693
alcohol_tobacco,2020-08,12,6.387665720281251,4.219602748417314,4.219602748417314,4.219602748417314,4.219602748417314,0.0,4.718939540604636,4.1239595395653375,4.1239595395653375
alcohol_tobacco,2020-09,3,-0.16168152269051572,-0.4764460076519558,-0.4764460076519558,-0.4764460076519558,-0.4764460076519558,0.0,-0.2388523691926888,-0.5130807753533875,-0.5130807753533875
alcohol_tobacco,2020-09,6,3.492418423607407,2.5526724248261523,2.5526724248261523,2.5526724248261523,2.5526724248261523,0.0,2.565873642790957,2.46970078127599,2.46970078127599
alcohol_tobacco,2020-09,12,6.640471087041466,4.256594277777224,4.256594277777224,4.256594277777224,4.256594277777224,0.0,4.746094808124723,4.076998901592892,4.076998901592892
alcohol_tobacco,2020-10,3,3.8374012881615256,2.149056792265929,2.149056792265929,2.149056792265929,2.149056792265929,0.0,2.92430723678708,2.107795984240163,2.107795984240163
alcohol_tobacco,2020-10,6,6.00971324139338,2.4432687858024718,2.4432687858024718,2.4432687858024718,2.4432687858024718,0.0,1.8418569649978613,2.350796330531033,2.350796330531033
alcohol_tobacco,2020-10,12,8.21094063894231,4.339435389120144,4.339435389120144,4.339435389120144,4.339435389120144,0.0,5.047169990204051,4.160166762524532,4.160166762524532
alcohol_tobacco,2020-11,3,3.1977145005000667,1.8389042980345605,1.8389042980345605,1.8389042980345605,1.8389042980345605,0.0,1.527068114656273,1.7800513112865841,1.7800513112865841
alcohol_tobacco,2020-11,6,5.684245094039171,3.3342599007992284,3.3342599007992284,3.3342599007992284,3.3342599007992284,0.0,3.323706899460542,3.210060722182778,3.210060722182778
alcohol_tobacco,2020-11,12,7.584720385192591,4.1758706494201006,4.1758706494201006,4.1758706494201006,4.1758706494201006,0.0,4.688084606697918,3.9446569508885827,3.9446569508885827
alcohol_tobacco,2020-12,3,3.6540999462979227,3.029118432478108,3.029118432478108,3.029118432478108,3.029118432478108,0.0,2.8047260119836466,2.9535705622418913,2.9535705622418913
alcohol_tobacco,2020-12,6,5.355610446896224,4.194632027544171,4.194632027544171,4.194632027544171,4.194632027544171,0.0,4.489971177899922,4.030978770586604,4.030978770586604
alcohol_tobacco,2020-12,12,6.499351469967862,4.24126757993918,4.24126757993918,4.24126757993918,4.24126757993918,0.0,4.734202866011223,3.944099248279467,3.944099248279467
alcohol_tobacco,2021-01,3,2.172311953231854,0.29421199353654276,0.29421199353654276,0.29421199353654276,0.29421199353654276,0.0,-1.0824502717892188,0.1790603781189682,0.1790603781189682
alcohol_tobacco,2021-01,6,2.0955365175987897,1.802884858622896,1.802884858622896,1.802884858622896,1.802884858622896,0.0,1.2817368445538007,1.5739613717708498,1.5739613717708498
alcohol_tobacco,2021-01,12,6.453852113757125,4.393249941835835,4.393249941835835,4.393249941835835,4.393249941835835,0.0,4.963918734155786,3.957058613794111,3.957058613794111
alcohol_tobacco,2021-02,3,2.4865305935391047,1.4953556027646682,1.4953556027646682,1.4953556027646682,1.4953556027646682,0.0,1.7966387848042693,1.4782185363403568,1.4782185363403568
alcohol_tobacco,2021-02,6,2.9459494720445996,2.0760245398152337,2.0760245398152337,2.0760245398152337,2.0760245398152337,0.0,2.6110662815219854,2.0503582982237147,2.0503582982237147
alcohol_tobacco,2021-02,12,6.841573146201213,4.458047047811353,4.458047047811353,4.458047047811353,4.458047047811353,0.0,5.164572051982931,4.419863125961814,4.419863125961814
alcohol_tobacco,2021-03,3,1.7015105005983016,1.1655135950660631,1.1655135950660631,1.1655135950660631,1.1655135950660631,0.0,1.6852451659162755,1.1116417679669617,1.1116417679669617
alcohol_tobacco,2021-03,6,3.1480526634340595,1.7867629642939922,1.7867629642939922,1.7867629642939922,1.7867629642939922,0.0,2.4812963474130942,1.7001045326066728,1.7001045326066728
alcohol_tobacco,2021-03,12,7.293724031268671,4.4669361759762864,4.4669361759762864,4.4669361759762864,4.4669361759762864,0.0,5.459766365846566,4.307664676514569,4.307664676514569
alcohol_tobacco,2021-04,3,-0.0767754356330642,1.5086728650863532,1.5086728650863532,1.5086728650863532,1.5086728650863532,0.0,2.3641871163430195,1.4778875331733174,1.4778875331733174
alcohol_tobacco,2021-04,6,2.2012273975489296,1.7326018636176277,1.7326018636176277,1.7326018636176277,1.7326018636176277,0.0,2.8462276417000583,1.683241208265654,1.683241208265654
alcohol_tobacco,2021-04,12,4.501885457168774,4.49190054884247,4.49190054884247,4.49190054884247,4.49190054884247,0.0,5.623309916400773,4.389194066688608,4.389194066688608
alcohol_tobacco,2021-05,3,0.4594188785054951,0.5806689370505655,0.5806689370505655,0.5806689370505655,0.5806689370505655,0.0,0.814427496717716,0.5471934536530467,0.5471934536530467
alcohol_tobacco,2021-05,6,1.900475291153419,0.9070076791399511,0.9070076791399511,0.9070076791399511,0.9070076791399511,0.0,1.4104959665506809,0.8465272719767007,0.8465272719767007
alcohol_tobacco,2021-05,12,5.668930066845693,4.728023793553923,4.728023793553923,4.728023793553923,4.728023793553923,0.0,5.893917407702286,4.590638513440436,4.590638513440436
alcohol_tobacco,2021-06,3,1.4465421628357578,0.6212493692279291,0.6212493692279291,0.6212493692279291,0.6212493692279291,0.0,0.7960511814968187,0.6080942943875373,0.6080942943875373
alcohol_tobacco,2021-06,6,1.1437410230716374,0.19861791429166364,0.19861791429166364,0.19861791429166364,0.19861791429166364,0.0,0.47394755625586427,0.1723193379739254,0.1723193379739254
alcohol_tobacco,2021-06,12,6.17066778282334,4.610622592086898,4.610622592086898,4.610622592086898,4.610622592086898,0.0,5.773798935576427,4.530235375105695,4.530235375105695
alcohol_tobacco,2021-07,3,2.278002833181994,0.2239289985312743,0.2239289985312743,0.2239289985312743,0.2239289985312743,0.0,0.48204052535703873,0.20891574499072607,0.20891574499072607
alcohol_tobacco,2021-07,6,4.358315596158334,2.6551621891884563,2.6551621891884563,2.6551621891884563,2.6551621891884563,0.0,3.88283520742913,2.6216900437753896,2.6216900437753896
alcohol_tobacco,2021-07,12,6.035350889624396,4.570591007201735,4.570591007201735,4.570591007201735,4.570591007201735,0.0,5.859503679768296,4.4833569732745016,4.4833569732745016
alcohol_tobacco,2021-08,3,1.4410564126479242,0.32633874208938557,0.32633874208938557,0.32633874208938557,0.32633874208938557,0.0,0.5960684698329649,0.3083474356447513,0.3083474356447513
alcohol_tobacco,2021-08,6,3.895623674156613,2.3909116361610523,2.3909116361610523,2.3909116361610523,2.3909116361610523,0.0,2.84870008432458,2.347306371212387,2.347306371212387
alcohol_tobacco,2021-08,12,6.363092834556601,4.502135946776957,4.502135946776957,4.502135946776957,4.502135946776957,0.0,5.747486927202919,4.40226388821072,4.40226388821072
alcohol_tobacco,2021-09,3,-0.3028011397641204,-0.42263145493626536,-0.42263145493626536,-0.42263145493626536,-0.42263145493626536,0.0,-0.3221036252409546,-0.4573114877408751,-0.4573114877408751
alcohol_tobacco,2021-09,6,4.145671367834612,2.7051375845484777,2.7051375845484777,2.7051375845484777,2.7051375845484777,0.0,3.1420135689876787,2.6287769273525825,2.6287769273525825
alcohol_tobacco,2021-09,12,5.871091598750532,4.593741065874155,4.593741065874155,4.593741065874155,4.593741065874155,0.0,6.108163629293036,4.427986266456947,4.427986266456947
alcohol_tobacco,2021-10,3,2.0803127629763405,2.4312331906571822,2.4312331906571822,2.4312331906571822,2.4312331906571822,0.0,3.4007946820720916,2.395430549176875,2.395430549176875
alcohol_tobacco,2021-10,6,2.3006580596198427,2.995421929936296,2.995421929936296,2.995421929936296,2.995421929936296,0.0,3.0476897660022284,2.914256407507749,2.914256407507749
alcohol_tobacco,2021-10,12,5.619866079834611,4.689153712279784,4.689153712279784,4.689153712279784,4.689153712279784,0.0,6.189096799592066,4.532212411202069,4.532212411202069
alcohol_tobacco,2021-11,3,2.454567261508689,2.064572894071667,2.064572894071667,2.064572894071667,2.064572894071667,0.0,2.2526316144916154,2.009128120155722,2.009128120155722
alcohol_tobacco,2021-11,6,3.7684547756922746,3.7036149129469473,3.7036149129469473,3.7036149129469473,3.7036149129469473,0.0,4.363302969025746,3.5856277297747727,3.5856277297747727
alcohol_tobacco,2021-11,12,6.274851642013901,4.7964415224181245,4.7964415224181245,4.7964415224181245,4.7964415224181245,0.0,6.385881104158923,4.576698978748394,4.576698978748394
alcohol_tobacco,2021-12,3,4.448472507598733,3.1277690394847433,3.1277690394847433,3.1277690394847433,3.1277690394847433,0.0,3.464117194228633,3.058425249417118,3.058425249417118
alcohol_tobacco,2021-12,6,5.026926759751703,4.371973092910071,4.371973092910071,4.371973092910071,4.371973092910071,0.0,5.385556123512432,4.220413477120639,4.220413477120639
alcohol_tobacco,2021-12,12,5.673713060500326,4.753657170781689,4.753657170781689,4.753657170781689,4.753657170781689,0.0,6.225372633854858,4.476873073193583,4.476873073193583
alcohol_tobacco,2022-01,3,0.22034529664350266,0.5641887392791136,0.5641887392791136,0.5641887392791136,0.5641887392791136,0.0,-0.35310491606986316,0.46256540497435383,0.46256540497435383
alcohol_tobacco,2022-01,6,1.6770352934660602,1.846973757588501,1.846973757588501,1.846973757588501,1.846973757588501,0.0,1.8646517197737897,1.6459817105676449,1.6459817105676449
alcohol_tobacco,2022-01,12,6.545721665464363,4.706737247861571,4.706737247861571,4.706737247861571,4.706737247861571,0.0,6.2109799191817405,4.324619026734894,4.324619026734894
alcohol_tobacco,2022-02,3,1.3138875141835857,1.6390420188752801,1.6390420188752801,1.6390420188752801,1.6390420188752801,0.0,2.1106713545341305,1.6222631159401777,1.6222631159401777
alcohol_tobacco,2022-02,6,2.4674691603999865,2.202829429713102,2.202829429713102,2.202829429713102,2.202829429713102,0.0,3.2594635449684564,2.178299894483841,2.178299894483841
alcohol_tobacco,2022-02,12,7.0901409099233375,4.746478528402315,4.746478528402315,4.746478528402315,4.746478528402315,0.0,6.271726762502796,4.7104329813611425,4.7104329813611425
alcohol_tobacco,2022-03,3,0.5784542521529705,1.2442040534253276,1.2442040534253276,1.2442040534253276,1.2442040534253276,0.0,1.9214389292837988,1.1968338953123814,1.1968338953123814
alcohol_tobacco,2022-03,6,1.72542023091592,1.9840161277313062,1.9840161277313062,1.9840161277313062,1.9840161277313062,0.0,3.047083230604387,1.9088045966638985,1.9088045966638985
alcohol_tobacco,2022-03,12,6.186090034967977,4.801714923255807,4.801714923255807,4.801714923255807,4.801714923255807,0.0,6.6835689876327855,4.665392931058565,4.665392931058565
alcohol_tobacco,2022-04,3,1.4566899968225575,1.2827850183093872,1.2827850183093872,1.2827850183093872,1.2827850183093872,0.0,2.2177566358436533,1.2580591470985678,1.2580591470985678
alcohol_tobacco,2022-04,6,3.319208020214768,1.80101959248183,1.80101959248183,1.80101959248183,1.80101959248183,0.0,3.338191338156695,1.7617718828155893,1.7617718828155893
alcohol_tobacco,2022-04,12,6.463022639693192,4.877139082111624,4.877139082111624,4.877139082111624,4.877139082111624,0.0,6.883079263349395,4.794477317560244,4.794477317560244
alcohol_tobacco,2022-05,3,1.1535816462164008,0.5637874108378222,0.5637874108378222,0.5637874108378222,0.5637874108378222,0.0,1.1487921904343257,0.5332965530406331,0.5332965530406331
alcohol_tobacco,2022-05,6,2.5063968663216256,1.0500422578347421,1.0500422578347421,1.0500422578347421,1.0500422578347421,0.0,1.8620696648291117,0.9943759235335621,0.9943759235335621
alcohol_tobacco,2022-05,12,6.254233138115888,4.704850901283387,4.704850901283387,4.704850901283387,4.704850901283387,0.0,7.031032122745355,4.57839671257538,4.57839671257538
alcohol_tobacco,2022-06,3,1.1469659787629496,0.7398120743059785,0.7398120743059785,0.7398120743059785,0.7398120743059785,0.0,1.1256443013205881,0.726637187136602,0.726637187136602
alcohol_tobacco,2022-06,6,0.6467863007486225,0.33476415495149936,0.33476415495149936,0.33476415495149936,0.33476415495149936,0.0,0.8254237956693083,0.30862311607223636,0.30862311607223636
alcohol_tobacco,2022-06,12,6.286986221654795,4.762432635246204,4.762432635246204,4.762432635246204,4.762432635246204,0.0,6.911224549107606,4.6855119239793295,4.6855119239793295
alcohol_tobacco,2022-07,3,1.86251802339221,0.5182345741724428,0.5182345741724428,0.5182345741724428,0.5182345741724428,0.0,1.1204347023130419,0.5029198101141304,0.5029198101141304
alcohol_tobacco,2022-07,6,4.868686371998303,2.899504770813815,2.899504770813815,2.899504770813815,2.899504770813815,0.0,4.407075042729006,2.8666197991651132,2.8666197991651132
alcohol_tobacco,2022-07,12,6.981201047317364,4.795121359940517,4.795121359940517,4.795121359940517,4.795121359940517,0.0,7.308585674695502,4.710859554337265,4.710859554337265
alcohol_tobacco,2022-08,3,1.3528152201052246,0.4862548469969199,0.4862548469969199,0.4862548469969199,0.4862548469969199,0.0,0.7132774743947861,0.46564205823937665,0.46564205823937665
alcohol_tobacco,2022-08,6,4.6226717495233505,2.598885493542704,2.598885493542704,2.598885493542704,2.598885493542704,0.0,3.4241054426643287,2.551493334389184,2.551493334389184
alcohol_tobacco,2022-08,12,7.056869016416209,4.726905503612554,4.726905503612554,4.726905503612554,4.726905503612554,0.0,7.361951802944338,4.620008821732542,4.620008821732542
