model,origin,h,target,yy_exante,yy_actual
FAST_CORE_SA_AR,2019-05,3,2019-08,2.1115466093087223,2.9272898961284195
FAST_CORE_SA_AR,2019-05,4,2019-09,2.200000058838738,2.6515151515151705
FAST_CORE_SA_AR,2019-05,5,2019-10,2.0639781824277805,2.735849056603792
FAST_CORE_SA_AR,2019-05,6,2019-11,2.1286829670807457,3.116147308781873
FAST_CORE_SA_AR,2019-05,7,2019-12,2.0941152494382558,3.207547169811327
FAST_CORE_SA_AR,2019-05,8,2020-01,1.853050897199857,3.6414565826330487
FAST_CORE_SA_AR,2019-05,9,2020-02,1.9059962727829154,3.7278657968313063
FAST_CORE_SA_AR,2019-05,10,2020-03,1.6662443359843708,3.4418604651162905
FAST_CORE_SA_AR,2019-05,11,2020-04,1.7230268998154576,3.159851301115256
FAST_CORE_SA_AR,2019-05,12,2020-05,1.6010832626230815,2.862419205909517
FAST_FOOD_SA_AR,2019-05,0,2019-05,2.5119894464748858,2.9467680608364977
FAST_FOOD_SA_AR,2019-05,1,2019-06,2.2656038092283883,2.7462121212121224
FAST_FOOD_SA_AR,2019-05,2,2019-07,2.273763654173396,2.9300567107750517
FAST_FOOD_SA_AR,2019-05,3,2019-08,2.1647199524902914,2.9272898961284195
FAST_FOOD_SA_AR,2019-05,4,2019-09,2.302807990620923,2.6515151515151705
FAST_FOOD_SA_AR,2019-05,5,2019-10,2.1871969038829286,2.735849056603792
FAST_FOOD_SA_AR,2019-05,6,2019-11,2.3082248022960274,3.116147308781873
FAST_FOOD_SA_AR,2019-05,7,2019-12,2.313465586172404,3.207547169811327
FAST_FOOD_SA_AR,2019-05,8,2020-01,2.073788543080921,3.6414565826330487
FAST_FOOD_SA_AR,2019-05,9,2020-02,2.129563267635647,3.7278657968313063
FAST_FOOD_SA_AR,2019-05,10,2020-03,1.9561455012918,3.4418604651162905
FAST_FOOD_SA_AR,2019-05,11,2020-04,2.074529297697422,3.159851301115256
FAST_FOOD_SA_AR,2019-05,12,2020-05,2.0301321634366274,2.862419205909517
FAST_FUEL_SA_AR,2019-05,0,2019-05,2.5119894464748858,2.9467680608364977
FAST_FUEL_SA_AR,2019-05,1,2019-06,2.314027163726439,2.7462121212121224
FAST_FUEL_SA_AR,2019-05,2,2019-07,2.4011779827946182,2.9300567107750517
FAST_FUEL_SA_AR,2019-05,3,2019-08,2.2788745851211405,2.9272898961284195
FAST_FUEL_SA_AR,2019-05,4,2019-09,2.4196255726858755,2.6515151515151705
FAST_FUEL_SA_AR,2019-05,5,2019-10,2.312194010072937,2.735849056603792
FAST_FUEL_SA_AR,2019-05,6,2019-11,2.431418516237469,3.116147308781873
FAST_FUEL_SA_AR,2019-05,7,2019-12,2.411796025643375,3.207547169811327
FAST_FUEL_SA_AR,2019-05,8,2020-01,2.146411115274961,3.6414565826330487
FAST_FUEL_SA_AR,2019-05,9,2020-02,2.171188667403102,3.7278657968313063
FAST_FUEL_SA_AR,2019-05,10,2020-03,2.013947937595494,3.4418604651162905
FAST_FUEL_SA_AR,2019-05,11,2020-04,2.1704665032695005,3.159851301115256
FAST_FUEL_SA_AR,2019-05,12,2020-05,2.1843453501666343,2.862419205909517
FAST_ADMINISTERED_SA_AR,2019-05,0,2019-05,2.5119894464748858,2.9467680608364977
FAST_ADMINISTERED_SA_AR,2019-05,1,2019-06,2.3240531038787196,2.7462121212121224
FAST_ADMINISTERED_SA_AR,2019-05,2,2019-07,2.4280369502269834,2.9300567107750517
FAST_ADMINISTERED_SA_AR,2019-05,3,2019-08,2.3339003937044565,2.9272898961284195
FAST_ADMINISTERED_SA_AR,2019-05,4,2019-09,2.4656454125636924,2.6515151515151705
FAST_ADMINISTERED_SA_AR,2019-05,5,2019-10,2.35307621589692,2.735849056603792
FAST_ADMINISTERED_SA_AR,2019-05,6,2019-11,2.4971740860498652,3.116147308781873
FAST_ADMINISTERED_SA_AR,2019-05,7,2019-12,2.530063839151804,3.207547169811327
FAST_ADMINISTERED_SA_AR,2019-05,8,2020-01,2.20877562415847,3.6414565826330487
FAST_ADMINISTERED_SA_AR,2019-05,9,2020-02,2.2833583453319997,3.7278657968313063
FAST_ADMINISTERED_SA_AR,2019-05,10,2020-03,2.11421166042972,3.4418604651162905
FAST_ADMINISTERED_SA_AR,2019-05,11,2020-04,2.212982283175189,3.159851301115256
FAST_ADMINISTERED_SA_AR,2019-05,12,2020-05,2.128299188088037,2.862419205909517
FAST_ALCOHOL_TOBACCO_SA_AR,2019-05,0,2019-05,2.5119894464748858,2.9467680608364977
FAST_ALCOHOL_TOBACCO_SA_AR,2019-05,1,2019-06,2.285632451573649,2.7462121212121224
FAST_ALCOHOL_TOBACCO_SA_AR,2019-05,2,2019-07,2.383592275802285,2.9300567107750517
FAST_ALCOHOL_TOBACCO_SA_AR,2019-05,3,2019-08,2.2815116498064216,2.9272898961284195
FAST_ALCOHOL_TOBACCO_SA_AR,2019-05,4,2019-09,2.426390065171801,2.6515151515151705
FAST_ALCOHOL_TOBACCO_SA_AR,2019-05,5,2019-10,2.315493991451671,2.735849056603792
FAST_ALCOHOL_TOBACCO_SA_AR,2019-05,6,2019-11,2.4400307359497817,3.116147308781873
FAST_ALCOHOL_TOBACCO_SA_AR,2019-05,7,2019-12,2.4476977718092896,3.207547169811327
FAST_ALCOHOL_TOBACCO_SA_AR,2019-05,8,2020-01,2.2096849310764446,3.6414565826330487
FAST_ALCOHOL_TOBACCO_SA_AR,2019-05,9,2020-02,2.2854914131633692,3.7278657968313063
FAST_ALCOHOL_TOBACCO_SA_AR,2019-05,10,2020-03,2.106523798952891,3.4418604651162905
FAST_ALCOHOL_TOBACCO_SA_AR,2019-05,11,2020-04,2.202125769848209,3.159851301115256
FAST_ALCOHOL_TOBACCO_SA_AR,2019-05,12,2020-05,2.153560649677735,2.862419205909517
SELL_SIDE_PATH,2019-06,0,2019-06,2.684094575980366,2.7462121212121224
SELL_SIDE_PATH,2019-06,1,2019-07,2.645506341776201,2.9300567107750517
SELL_SIDE_PATH,2019-06,2,2019-08,2.4545727567380675,2.9272898961284195
SELL_SIDE_PATH,2019-06,3,2019-09,2.5198734860376155,2.6515151515151705
SELL_SIDE_PATH,2019-06,4,2019-10,2.381584911809911,2.735849056603792
SELL_SIDE_PATH,2019-06,5,2019-11,2.4582233406727547,3.116147308781873
SELL_SIDE_PATH,2019-06,6,2019-12,2.4202600995092265,3.207547169811327
SELL_SIDE_PATH,2019-06,7,2020-01,2.0668399627105507,3.6414565826330487
SELL_SIDE_PATH,2019-06,8,2020-02,2.0474803318660784,3.7278657968313063
SELL_SIDE_PATH,2019-06,9,2020-03,1.845470502705783,3.4418604651162905
SELL_SIDE_PATH,2019-06,10,2020-04,1.9870898156836978,3.159851301115256
SELL_SIDE_PATH,2019-06,11,2020-05,1.5612722382294109,2.862419205909517
SELL_SIDE_PATH,2019-06,12,2020-06,1.5699805114845982,3.317972350230406
SELL_SIDE_TARGET_PATH,2019-06,0,2019-06,2.684094575980366,2.7462121212121224
SELL_SIDE_TARGET_PATH,2019-06,1,2019-07,2.6861968514875283,2.9300567107750517
SELL_SIDE_TARGET_PATH,2019-06,2,2019-08,2.5357725419572383,2.9272898961284195
SELL_SIDE_TARGET_PATH,2019-06,3,2019-09,2.641594389499755,2.6515151515151705
SELL_SIDE_TARGET_PATH,2019-06,4,2019-10,2.543708556708133,2.735849056603792
SELL_SIDE_TARGET_PATH,2019-06,5,2019-11,2.6610208694747843,3.116147308781873
SELL_SIDE_TARGET_PATH,2019-06,6,2019-12,2.6635858113770174,3.207547169811327
SELL_SIDE_TARGET_PATH,2019-06,7,2020-01,2.3496216025632646,3.6414565826330487
SELL_SIDE_TARGET_PATH,2019-06,8,2020-02,2.370711822622715,3.7278657968313063
SELL_SIDE_TARGET_PATH,2019-06,9,2020-03,2.2084377143157776,3.4418604651162905
SELL_SIDE_TARGET_PATH,2019-06,10,2020-04,2.391087608057584,3.159851301115256
SELL_SIDE_TARGET_PATH,2019-06,11,2020-05,2.003825871942459,2.862419205909517
SELL_SIDE_TARGET_PATH,2019-06,12,2020-06,2.0528984932049488,3.317972350230406
FAST_CORE_SA_AR,2019-06,0,2019-06,2.684094575980366,2.7462121212121224
FAST_CORE_SA_AR,2019-06,1,2019-07,2.7032446989985206,2.9300567107750517
FAST_CORE_SA_AR,2019-06,2,2019-08,2.542586921237583,2.9272898961284195
FAST_CORE_SA_AR,2019-06,3,2019-09,2.6387770449560066,2.6515151515151705
FAST_CORE_SA_AR,2019-06,4,2019-10,2.5081507186985808,2.735849056603792
FAST_CORE_SA_AR,2019-06,5,2019-11,2.574040035419453,3.116147308781873
FAST_CORE_SA_AR,2019-06,6,2019-12,2.5411589081112615,3.207547169811327
FAST_CORE_SA_AR,2019-06,7,2020-01,2.300068413159087,3.6414565826330487
FAST_CORE_SA_AR,2019-06,8,2020-02,2.354030524597307,3.7278657968313063
FAST_CORE_SA_AR,2019-06,9,2020-03,2.113666886914347,3.4418604651162905
FAST_CORE_SA_AR,2019-06,10,2020-04,2.1710404019344884,3.159851301115256
FAST_CORE_SA_AR,2019-06,11,2020-05,1.724481013051243,2.862419205909517
FAST_CORE_SA_AR,2019-06,12,2020-06,1.6491962201098724,3.317972350230406
FAST_FOOD_SA_AR,2019-06,0,2019-06,2.684094575980366,2.7462121212121224
FAST_FOOD_SA_AR,2019-06,1,2019-07,2.65223482518803,2.9300567107750517
FAST_FOOD_SA_AR,2019-06,2,2019-08,2.542563493899017,2.9272898961284195
FAST_FOOD_SA_AR,2019-06,3,2019-09,2.6807285139218058,2.6515151515151705
FAST_FOOD_SA_AR,2019-06,4,2019-10,2.5646159255361702,2.735849056603792
FAST_FOOD_SA_AR,2019-06,5,2019-11,2.685964748314141,3.116147308781873
FAST_FOOD_SA_AR,2019-06,6,2019-12,2.6911992706780676,3.207547169811327
FAST_FOOD_SA_AR,2019-06,7,2020-01,2.4503408497760915,3.6414565826330487
FAST_FOOD_SA_AR,2019-06,8,2020-02,2.5063488185556033,3.7278657968313063
FAST_FOOD_SA_AR,2019-06,9,2020-03,2.3323007658811385,3.4418604651162905
FAST_FOOD_SA_AR,2019-06,10,2020-04,2.4511730762895074,3.159851301115256
FAST_FOOD_SA_AR,2019-06,11,2020-05,2.043891407157576,2.862419205909517
FAST_FOOD_SA_AR,2019-06,12,2020-06,2.030029481388446,3.317972350230406
FAST_FUEL_SA_AR,2019-06,0,2019-06,2.684094575980366,2.7462121212121224
FAST_FUEL_SA_AR,2019-06,1,2019-07,2.766851095256531,2.9300567107750517
FAST_FUEL_SA_AR,2019-06,2,2019-08,2.6508145209657457,2.9272898961284195
FAST_FUEL_SA_AR,2019-06,3,2019-09,2.7965209830901694,2.6515151515151705
FAST_FUEL_SA_AR,2019-06,4,2019-10,2.6930353628449435,2.735849056603792
FAST_FUEL_SA_AR,2019-06,5,2019-11,2.8126434923161354,3.116147308781873
FAST_FUEL_SA_AR,2019-06,6,2019-12,2.794138089826778,3.207547169811327
FAST_FUEL_SA_AR,2019-06,7,2020-01,2.5282924689294695,3.6414565826330487
FAST_FUEL_SA_AR,2019-06,8,2020-02,2.553548461736398,3.7278657968313063
FAST_FUEL_SA_AR,2019-06,9,2020-03,2.3958817250006956,3.4418604651162905
FAST_FUEL_SA_AR,2019-06,10,2020-04,2.553072952032634,3.159851301115256
FAST_FUEL_SA_AR,2019-06,11,2020-05,2.2230729365263806,2.862419205909517
FAST_FUEL_SA_AR,2019-06,12,2020-06,2.2579681619742447,3.317972350230406
FAST_ADMINISTERED_SA_AR,2019-06,0,2019-06,2.684094575980366,2.7462121212121224
FAST_ADMINISTERED_SA_AR,2019-06,1,2019-07,2.7510840056754216,2.9300567107750517
FAST_ADMINISTERED_SA_AR,2019-06,2,2019-08,2.6656962963504545,2.9272898961284195
FAST_ADMINISTERED_SA_AR,2019-06,3,2019-09,2.802900514190679,2.6515151515151705
FAST_ADMINISTERED_SA_AR,2019-06,4,2019-10,2.6940192663987754,2.735849056603792
FAST_ADMINISTERED_SA_AR,2019-06,5,2019-11,2.837771363188242,3.116147308781873
FAST_ADMINISTERED_SA_AR,2019-06,6,2019-12,2.8709654412578134,3.207547169811327
FAST_ADMINISTERED_SA_AR,2019-06,7,2020-01,2.5483626486188835,3.6414565826330487
FAST_ADMINISTERED_SA_AR,2019-06,8,2020-02,2.6224983439970972,3.7278657968313063
FAST_ADMINISTERED_SA_AR,2019-06,9,2020-03,2.4517758004853962,3.4418604651162905
FAST_ADMINISTERED_SA_AR,2019-06,10,2020-04,2.5497722294611007,3.159851301115256
FAST_ADMINISTERED_SA_AR,2019-06,11,2020-05,2.1189514262254385,2.862419205909517
FAST_ADMINISTERED_SA_AR,2019-06,12,2020-06,2.1442874253231112,3.317972350230406
FAST_ALCOHOL_TOBACCO_SA_AR,2019-06,0,2019-06,2.684094575980366,2.7462121212121224
FAST_ALCOHOL_TOBACCO_SA_AR,2019-06,1,2019-07,2.742379437890943,2.9300567107750517
FAST_ALCOHOL_TOBACCO_SA_AR,2019-06,2,2019-08,2.6485414485458048,2.9272898961284195
FAST_ALCOHOL_TOBACCO_SA_AR,2019-06,3,2019-09,2.798930296182487,2.6515151515151705
FAST_ALCOHOL_TOBACCO_SA_AR,2019-06,4,2019-10,2.6917798871799894,2.735849056603792
FAST_ALCOHOL_TOBACCO_SA_AR,2019-06,5,2019-11,2.816123103091438,3.116147308781873
FAST_ALCOHOL_TOBACCO_SA_AR,2019-06,6,2019-12,2.82420829506581,3.207547169811327
FAST_ALCOHOL_TOBACCO_SA_AR,2019-06,7,2020-01,2.5849472837245844,3.6414565826330487
FAST_ALCOHOL_TOBACCO_SA_AR,2019-06,8,2020-02,2.660452428110661,3.7278657968313063
FAST_ALCOHOL_TOBACCO_SA_AR,2019-06,9,2020-03,2.479964333409556,3.4418604651162905
FAST_ALCOHOL_TOBACCO_SA_AR,2019-06,10,2020-04,2.574942528387058,3.159851301115256
FAST_ALCOHOL_TOBACCO_SA_AR,2019-06,11,2020-05,2.1780944197859293,2.862419205909517
FAST_ALCOHOL_TOBACCO_SA_AR,2019-06,12,2020-06,2.16519927675225,3.317972350230406
SELL_SIDE_PATH,2019-07,0,2019-07,2.9983208838599005,2.9300567107750517
SELL_SIDE_PATH,2019-07,1,2019-08,2.807426794827319,2.9272898961284195
SELL_SIDE_PATH,2019-07,2,2019-09,2.871657940625497,2.6515151515151705
SELL_SIDE_PATH,2019-07,3,2019-10,2.731344436075601,2.735849056603792
SELL_SIDE_PATH,2019-07,4,2019-11,2.8070818533478743,3.116147308781873
SELL_SIDE_PATH,2019-07,5,2019-12,2.7681205777684332,3.207547169811327
SELL_SIDE_PATH,2019-07,6,2020-01,2.412822298611243,3.6414565826330487
SELL_SIDE_PATH,2019-07,7,2020-02,2.392853094336249,3.7278657968313063
SELL_SIDE_PATH,2019-07,8,2020-03,2.1897609183562134,3.4418604651162905
SELL_SIDE_PATH,2019-07,9,2020-04,2.3314877127817994,3.159851301115256
SELL_SIDE_PATH,2019-07,10,2020-05,1.9038737596332695,2.862419205909517
SELL_SIDE_PATH,2019-07,11,2020-06,1.8411422546415506,3.317972350230406
SELL_SIDE_PATH,2019-07,12,2020-07,1.5403710399107764,3.397612488521572
SELL_SIDE_TARGET_PATH,2019-07,0,2019-07,2.9983208838599005,2.9300567107750517
SELL_SIDE_TARGET_PATH,2019-07,1,2019-08,2.8463575026125496,2.9272898961284195
SELL_SIDE_TARGET_PATH,2019-07,2,2019-09,2.949426741636827,2.6515151515151705
SELL_SIDE_TARGET_PATH,2019-07,3,2019-10,2.8479109943628584,2.735849056603792
SELL_SIDE_TARGET_PATH,2019-07,4,2019-11,2.962622126112871,3.116147308781873
SELL_SIDE_TARGET_PATH,2019-07,5,2019-12,2.9625368731876507,3.207547169811327
SELL_SIDE_TARGET_PATH,2019-07,6,2020-01,2.6452051347057552,3.6414565826330487
SELL_SIDE_TARGET_PATH,2019-07,7,2020-02,2.6640276826068905,3.7278657968313063
SELL_SIDE_TARGET_PATH,2019-07,8,2020-03,2.4991111531604964,3.4418604651162905
SELL_SIDE_TARGET_PATH,2019-07,9,2020-04,2.6801237555920965,3.159851301115256
SELL_SIDE_TARGET_PATH,2019-07,10,2020-05,2.289637327056164,2.862419205909517
SELL_SIDE_TARGET_PATH,2019-07,11,2020-06,2.265323343021837,3.317972350230406
SELL_SIDE_TARGET_PATH,2019-07,12,2020-07,2.001944932101397,3.397612488521572
FAST_CORE_SA_AR,2019-07,0,2019-07,2.9983208838599005,2.9300567107750517
FAST_CORE_SA_AR,2019-07,1,2019-08,2.850261438562866,2.9272898961284195
FAST_CORE_SA_AR,2019-07,2,2019-09,2.9529364979729045,2.6515151515151705
FAST_CORE_SA_AR,2019-07,3,2019-10,2.8243014506674142,2.735849056603792
FAST_CORE_SA_AR,2019-07,4,2019-11,2.8921118992752826,3.116147308781873
FAST_CORE_SA_AR,2019-07,5,2019-12,2.8591707821507923,3.207547169811327
FAST_CORE_SA_AR,2019-07,6,2020-01,2.617716432582069,3.6414565826330487
FAST_CORE_SA_AR,2019-07,7,2020-02,2.671920722849668,3.7278657968313063
FAST_CORE_SA_AR,2019-07,8,2020-03,2.4308917114114927,3.4418604651162905
FAST_CORE_SA_AR,2019-07,9,2020-04,2.4884352336009865,3.159851301115256
FAST_CORE_SA_AR,2019-07,10,2020-05,2.0405224678129668,2.862419205909517
FAST_CORE_SA_AR,2019-07,11,2020-06,1.9255618271804331,3.317972350230406
FAST_CORE_SA_AR,2019-07,12,2020-07,1.7149745289377585,3.397612488521572
FAST_FOOD_SA_AR,2019-07,0,2019-07,2.9983208838599005,2.9300567107750517
FAST_FOOD_SA_AR,2019-07,1,2019-08,2.9133413297860478,2.9272898961284195
FAST_FOOD_SA_AR,2019-07,2,2019-09,3.075119959174035,2.6515151515151705
FAST_FOOD_SA_AR,2019-07,3,2019-10,2.980842541473564,2.735849056603792
FAST_FOOD_SA_AR,2019-07,4,2019-11,3.1244267373263614,3.116147308781873
FAST_FOOD_SA_AR,2019-07,5,2019-12,3.1509480780691823,3.207547169811327
FAST_FOOD_SA_AR,2019-07,6,2020-01,2.929875711685716,3.6414565826330487
FAST_FOOD_SA_AR,2019-07,7,2020-02,3.006692639615145,3.7278657968313063
FAST_FOOD_SA_AR,2019-07,8,2020-03,2.8520771134035883,3.4418604651162905
FAST_FOOD_SA_AR,2019-07,9,2020-04,2.9916954061686556,3.159851301115256
FAST_FOOD_SA_AR,2019-07,10,2020-05,2.6021363914433198,2.862419205909517
FAST_FOOD_SA_AR,2019-07,11,2020-06,2.547419004016207,3.317972350230406
FAST_FOOD_SA_AR,2019-07,12,2020-07,2.3285652455305663,3.397612488521572
FAST_FUEL_SA_AR,2019-07,0,2019-07,2.9983208838599005,2.9300567107750517
FAST_FUEL_SA_AR,2019-07,1,2019-08,2.8918096402121667,2.9272898961284195
FAST_FUEL_SA_AR,2019-07,2,2019-09,3.0552622313548485,2.6515151515151705
FAST_FUEL_SA_AR,2019-07,3,2019-10,2.9711424761471337,2.735849056603792
FAST_FUEL_SA_AR,2019-07,4,2019-11,3.112585920026047,3.116147308781873
FAST_FUEL_SA_AR,2019-07,5,2019-12,3.11492800305,3.207547169811327
FAST_FUEL_SA_AR,2019-07,6,2020-01,2.8696839563019867,3.6414565826330487
FAST_FUEL_SA_AR,2019-07,7,2020-02,2.916317201748155,3.7278657968313063
FAST_FUEL_SA_AR,2019-07,8,2020-03,2.7792781729617926,3.4418604651162905
FAST_FUEL_SA_AR,2019-07,9,2020-04,2.9581397406318524,3.159851301115256
FAST_FUEL_SA_AR,2019-07,10,2020-05,2.6477065112599005,2.862419205909517
FAST_FUEL_SA_AR,2019-07,11,2020-06,2.636065825237016,3.317972350230406
FAST_FUEL_SA_AR,2019-07,12,2020-07,2.477269504845684,3.397612488521572
FAST_ADMINISTERED_SA_AR,2019-07,0,2019-07,2.9983208838599005,2.9300567107750517
FAST_ADMINISTERED_SA_AR,2019-07,1,2019-08,2.9358545891442507,2.9272898961284195
FAST_ADMINISTERED_SA_AR,2019-07,2,2019-09,3.0970295241884833,2.6515151515151705
FAST_ADMINISTERED_SA_AR,2019-07,3,2019-10,3.0104222903031346,2.735849056603792
FAST_ADMINISTERED_SA_AR,2019-07,4,2019-11,3.1773978038284336,3.116147308781873
FAST_ADMINISTERED_SA_AR,2019-07,5,2019-12,3.231971540211968,3.207547169811327
FAST_ADMINISTERED_SA_AR,2019-07,6,2020-01,2.9294147411126055,3.6414565826330487
FAST_ADMINISTERED_SA_AR,2019-07,7,2020-02,3.0247229275262617,3.7278657968313063
FAST_ADMINISTERED_SA_AR,2019-07,8,2020-03,2.8740015762246145,3.4418604651162905
FAST_ADMINISTERED_SA_AR,2019-07,9,2020-04,2.9928757124916845,3.159851301115256
FAST_ADMINISTERED_SA_AR,2019-07,10,2020-05,2.5803543616953286,2.862419205909517
FAST_ADMINISTERED_SA_AR,2019-07,11,2020-06,2.549287469395672,3.317972350230406
FAST_ADMINISTERED_SA_AR,2019-07,12,2020-07,2.414112264274139,3.397612488521572
FAST_ALCOHOL_TOBACCO_SA_AR,2019-07,0,2019-07,2.9983208838599005,2.9300567107750517
FAST_ALCOHOL_TOBACCO_SA_AR,2019-07,1,2019-08,2.9268008223871576,2.9272898961284195
FAST_ALCOHOL_TOBACCO_SA_AR,2019-07,2,2019-09,3.100571493632124,2.6515151515151705
FAST_ALCOHOL_TOBACCO_SA_AR,2019-07,3,2019-10,3.01502834990087,2.735849056603792
FAST_ALCOHOL_TOBACCO_SA_AR,2019-07,4,2019-11,3.161843955640478,3.116147308781873
FAST_ALCOHOL_TOBACCO_SA_AR,2019-07,5,2019-12,3.1905166104090195,3.207547169811327
FAST_ALCOHOL_TOBACCO_SA_AR,2019-07,6,2020-01,2.971009721188671,3.6414565826330487
FAST_ALCOHOL_TOBACCO_SA_AR,2019-07,7,2020-02,3.0670359776504688,3.7278657968313063
FAST_ALCOHOL_TOBACCO_SA_AR,2019-07,8,2020-03,2.9058213071807715,3.4418604651162905
FAST_ALCOHOL_TOBACCO_SA_AR,2019-07,9,2020-04,3.0209976102314857,3.159851301115256
FAST_ALCOHOL_TOBACCO_SA_AR,2019-07,10,2020-05,2.6419677198594593,2.862419205909517
FAST_ALCOHOL_TOBACCO_SA_AR,2019-07,11,2020-06,2.5908519357413664,3.317972350230406
FAST_ALCOHOL_TOBACCO_SA_AR,2019-07,12,2020-07,2.449074119822484,3.397612488521572
SELL_SIDE_PATH,2019-08,0,2019-08,2.907024528677269,2.9272898961284195
SELL_SIDE_PATH,2019-08,1,2019-09,3.0241084610943703,2.6515151515151705
SELL_SIDE_PATH,2019-08,2,2019-10,2.906110359021706,2.735849056603792
SELL_SIDE_PATH,2019-08,3,2019-11,2.9909899618850884,3.116147308781873
SELL_SIDE_PATH,2019-08,4,2019-12,2.954581548594573,3.207547169811327
SELL_SIDE_PATH,2019-08,5,2020-01,2.598302695007074,3.6414565826330487
SELL_SIDE_PATH,2019-08,6,2020-02,2.5765834385108732,3.7278657968313063
SELL_SIDE_PATH,2019-08,7,2020-03,2.3709542680159856,3.4418604651162905
SELL_SIDE_PATH,2019-08,8,2020-04,2.5103750058329273,3.159851301115256
SELL_SIDE_PATH,2019-08,9,2020-05,2.0792717037689945,2.862419205909517
SELL_SIDE_PATH,2019-08,10,2020-06,2.0137083698712086,3.317972350230406
SELL_SIDE_PATH,2019-08,11,2020-07,1.7979719207237916,3.397612488521572
SELL_SIDE_PATH,2019-08,12,2020-08,1.623241238594646,3.302752293577968
SELL_SIDE_TARGET_PATH,2019-08,0,2019-08,2.907024528677269,2.9272898961284195
SELL_SIDE_TARGET_PATH,2019-08,1,2019-09,3.0588344371768534,2.6515151515151705
SELL_SIDE_TARGET_PATH,2019-08,2,2019-10,2.9756013532363257,2.735849056603792
SELL_SIDE_TARGET_PATH,2019-08,3,2019-11,3.0953266217493036,3.116147308781873
SELL_SIDE_TARGET_PATH,2019-08,4,2019-12,3.093709752637875,3.207547169811327
SELL_SIDE_TARGET_PATH,2019-08,5,2020-01,2.7715106198676476,3.6414565826330487
SELL_SIDE_TARGET_PATH,2019-08,6,2020-02,2.7844910253499284,3.7278657968313063
SELL_SIDE_TARGET_PATH,2019-08,7,2020-03,2.613068567015016,3.4418604651162905
SELL_SIDE_TARGET_PATH,2019-08,8,2020-04,2.7875683627690178,3.159851301115256
SELL_SIDE_TARGET_PATH,2019-08,9,2020-05,2.3898027254259846,2.862419205909517
SELL_SIDE_TARGET_PATH,2019-08,10,2020-06,2.3586041331315615,3.317972350230406
SELL_SIDE_TARGET_PATH,2019-08,11,2020-07,2.176744709659451,3.397612488521572
SELL_SIDE_TARGET_PATH,2019-08,12,2020-08,2.0358604507050475,3.302752293577968
FAST_CORE_SA_AR,2019-08,0,2019-08,2.907024528677269,2.9272898961284195
FAST_CORE_SA_AR,2019-08,1,2019-09,3.046155392558989,2.6515151515151705
FAST_CORE_SA_AR,2019-08,2,2019-10,2.9329145488416524,2.735849056603792
FAST_CORE_SA_AR,2019-08,3,2019-11,3.006052344991556,3.116147308781873
FAST_CORE_SA_AR,2019-08,4,2019-12,2.972298228963301,3.207547169811327
FAST_CORE_SA_AR,2019-08,5,2020-01,2.7309284998051395,3.6414565826330487
FAST_CORE_SA_AR,2019-08,6,2020-02,2.784170309240258,3.7278657968313063
FAST_CORE_SA_AR,2019-08,7,2020-03,2.5421772642225884,3.4418604651162905
FAST_CORE_SA_AR,2019-08,8,2020-04,2.5990655892110794,3.159851301115256
FAST_CORE_SA_AR,2019-08,9,2020-05,2.1503368322452823,2.862419205909517
FAST_CORE_SA_AR,2019-08,10,2020-06,2.0348179079616964,3.317972350230406
FAST_CORE_SA_AR,2019-08,11,2020-07,1.9048040106656463,3.397612488521572
FAST_CORE_SA_AR,2019-08,12,2020-08,1.7492359676801923,3.302752293577968
FAST_FOOD_SA_AR,2019-08,0,2019-08,2.907024528677269,2.9272898961284195
FAST_FOOD_SA_AR,2019-08,1,2019-09,3.1561847960112854,2.6515151515151705
FAST_FOOD_SA_AR,2019-08,2,2019-10,3.1573895271138013,2.735849056603792
FAST_FOOD_SA_AR,2019-08,3,2019-11,3.3939040731892653,3.116147308781873
FAST_FOOD_SA_AR,2019-08,4,2019-12,3.5107725384285473,3.207547169811327
FAST_FOOD_SA_AR,2019-08,5,2020-01,3.376997855013987,3.6414565826330487
FAST_FOOD_SA_AR,2019-08,6,2020-02,3.5408219851199885,3.7278657968313063
FAST_FOOD_SA_AR,2019-08,7,2020-03,3.47075416060443,3.4418604651162905
FAST_FOOD_SA_AR,2019-08,8,2020-04,3.6958559929506385,3.159851301115256
FAST_FOOD_SA_AR,2019-08,9,2020-05,3.386985122152649,2.862419205909517
