origin,event_id,as_of,legal_known,treatment_known,national_candidate_eligible,reason,event_effective_from,h_effective
2024-08,ERU2024_ELECTRICITY,2024-09-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,-7
2024-08,ERU2024_GAS,2024-09-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,-7
2024-08,ERU2025_ELECTRICITY,2024-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,5
2024-08,ERU2025_GAS,2024-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,5
2024-08,ERU2026_ELECTRICITY,2024-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,17
2024-08,ERU2026_GAS,2024-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,17
2024-08,POZE24_CAPACITY,2024-09-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-7
2024-08,POZE24_CEILING,2024-09-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-7
2024-08,POZE26_ADOPT,2024-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,17
2024-08,ERU26_FINAL_AVG,2024-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,17
2024-08,CEZ26_D02,2024-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,17
2024-08,CEZ26_GAS,2024-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,17
2024-09,VAT21_START,2024-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2021-11,-34
2024-09,VAT21_EXPIRY,2024-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-01,-32
2024-09,POZE22_ANNOUNCE,2024-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-23
2024-09,POZE23_ADOPT,2024-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-20
2024-09,POZE24_EXPIRY,2024-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-8
2024-09,SAVING22_LOW,2024-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-23
2024-09,SAVING22_HIGH,2024-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-23
2024-09,SAVING22_EXPIRY,2024-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-20
2024-09,SAVING23_CANCEL,2024-10-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-20
2024-09,CAP23_ELECTRICITY,2024-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-20
2024-09,CAP24_EXPIRY_ELECTRICITY,2024-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-8
2024-09,CAP23_GAS,2024-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-20
2024-09,CAP24_EXPIRY_GAS,2024-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-8
2024-09,CAP23_FIXED,2024-10-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-20
2024-09,ERU2020_ELECTRICITY,2024-10-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,-56
2024-09,ERU2020_GAS,2024-10-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,-56
2024-09,ERU2021_ELECTRICITY,2024-10-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,-44
2024-09,ERU2021_GAS,2024-10-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,-44
2024-09,ERU2022_ELECTRICITY,2024-10-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,-32
2024-09,ERU2022_GAS,2024-10-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,-32
2024-09,ERU2023_ELECTRICITY,2024-10-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-20
2024-09,ERU2023_GAS,2024-10-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-20
2024-09,ERU2024_ELECTRICITY,2024-10-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,-8
2024-09,ERU2024_GAS,2024-10-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,-8
2024-09,ERU2025_ELECTRICITY,2024-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,4
2024-09,ERU2025_GAS,2024-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,4
2024-09,ERU2026_ELECTRICITY,2024-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,16
2024-09,ERU2026_GAS,2024-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,16
2024-09,POZE24_CAPACITY,2024-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-8
2024-09,POZE24_CEILING,2024-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-8
2024-09,POZE26_ADOPT,2024-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,16
2024-09,ERU26_FINAL_AVG,2024-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,16
2024-09,CEZ26_D02,2024-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,16
2024-09,CEZ26_GAS,2024-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,16
2024-10,VAT21_START,2024-11-10T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2021-11,-35
2024-10,VAT21_EXPIRY,2024-11-10T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-01,-33
2024-10,POZE22_ANNOUNCE,2024-11-10T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-24
2024-10,POZE23_ADOPT,2024-11-10T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-21
2024-10,POZE24_EXPIRY,2024-11-10T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-9
2024-10,SAVING22_LOW,2024-11-10T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-24
2024-10,SAVING22_HIGH,2024-11-10T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-24
2024-10,SAVING22_EXPIRY,2024-11-10T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-21
2024-10,SAVING23_CANCEL,2024-11-10T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-21
2024-10,CAP23_ELECTRICITY,2024-11-10T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-21
2024-10,CAP24_EXPIRY_ELECTRICITY,2024-11-10T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-9
2024-10,CAP23_GAS,2024-11-10T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-21
2024-10,CAP24_EXPIRY_GAS,2024-11-10T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-9
2024-10,CAP23_FIXED,2024-11-10T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-21
2024-10,ERU2020_ELECTRICITY,2024-11-10T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,-57
2024-10,ERU2020_GAS,2024-11-10T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,-57
2024-10,ERU2021_ELECTRICITY,2024-11-10T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,-45
2024-10,ERU2021_GAS,2024-11-10T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,-45
2024-10,ERU2022_ELECTRICITY,2024-11-10T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,-33
2024-10,ERU2022_GAS,2024-11-10T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,-33
2024-10,ERU2023_ELECTRICITY,2024-11-10T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-21
2024-10,ERU2023_GAS,2024-11-10T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-21
2024-10,ERU2024_ELECTRICITY,2024-11-10T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,-9
2024-10,ERU2024_GAS,2024-11-10T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,-9
2024-10,ERU2025_ELECTRICITY,2024-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,3
2024-10,ERU2025_GAS,2024-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,3
2024-10,ERU2026_ELECTRICITY,2024-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,15
2024-10,ERU2026_GAS,2024-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,15
2024-10,POZE24_CAPACITY,2024-11-10T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-9
2024-10,POZE24_CEILING,2024-11-10T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-9
2024-10,POZE26_ADOPT,2024-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,15
2024-10,ERU26_FINAL_AVG,2024-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,15
2024-10,CEZ26_D02,2024-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,15
2024-10,CEZ26_GAS,2024-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,15
2024-11,VAT21_START,2024-12-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2021-11,-36
2024-11,VAT21_EXPIRY,2024-12-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-01,-34
2024-11,POZE22_ANNOUNCE,2024-12-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-25
2024-11,POZE23_ADOPT,2024-12-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-22
2024-11,POZE24_EXPIRY,2024-12-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-10
2024-11,SAVING22_LOW,2024-12-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-25
2024-11,SAVING22_HIGH,2024-12-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-25
2024-11,SAVING22_EXPIRY,2024-12-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-22
2024-11,SAVING23_CANCEL,2024-12-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-22
2024-11,CAP23_ELECTRICITY,2024-12-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-22
2024-11,CAP24_EXPIRY_ELECTRICITY,2024-12-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-10
2024-11,CAP23_GAS,2024-12-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-22
2024-11,CAP24_EXPIRY_GAS,2024-12-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-10
2024-11,CAP23_FIXED,2024-12-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-22
2024-11,ERU2020_ELECTRICITY,2024-12-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,-58
2024-11,ERU2020_GAS,2024-12-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,-58
2024-11,ERU2021_ELECTRICITY,2024-12-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,-46
2024-11,ERU2021_GAS,2024-12-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,-46
2024-11,ERU2022_ELECTRICITY,2024-12-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,-34
2024-11,ERU2022_GAS,2024-12-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,-34
2024-11,ERU2023_ELECTRICITY,2024-12-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-22
2024-11,ERU2023_GAS,2024-12-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-22
2024-11,ERU2024_ELECTRICITY,2024-12-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,-10
2024-11,ERU2024_GAS,2024-12-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,-10
2024-11,ERU2025_ELECTRICITY,2024-12-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,2
2024-11,ERU2025_GAS,2024-12-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,2
2024-11,ERU2026_ELECTRICITY,2024-12-09T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,14
2024-11,ERU2026_GAS,2024-12-09T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,14
2024-11,POZE24_CAPACITY,2024-12-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-10
2024-11,POZE24_CEILING,2024-12-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-10
2024-11,POZE26_ADOPT,2024-12-09T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,14
2024-11,ERU26_FINAL_AVG,2024-12-09T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,14
2024-11,CEZ26_D02,2024-12-09T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,14
2024-11,CEZ26_GAS,2024-12-09T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,14
2024-12,VAT21_START,2025-01-12T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2021-11,-37
2024-12,VAT21_EXPIRY,2025-01-12T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-01,-35
2024-12,POZE22_ANNOUNCE,2025-01-12T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-26
2024-12,POZE23_ADOPT,2025-01-12T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-23
2024-12,POZE24_EXPIRY,2025-01-12T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-11
2024-12,SAVING22_LOW,2025-01-12T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-26
2024-12,SAVING22_HIGH,2025-01-12T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-26
2024-12,SAVING22_EXPIRY,2025-01-12T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-23
2024-12,SAVING23_CANCEL,2025-01-12T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-23
2024-12,CAP23_ELECTRICITY,2025-01-12T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-23
2024-12,CAP24_EXPIRY_ELECTRICITY,2025-01-12T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-11
2024-12,CAP23_GAS,2025-01-12T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-23
2024-12,CAP24_EXPIRY_GAS,2025-01-12T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-11
2024-12,CAP23_FIXED,2025-01-12T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-23
2024-12,ERU2020_ELECTRICITY,2025-01-12T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,-59
2024-12,ERU2020_GAS,2025-01-12T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,-59
2024-12,ERU2021_ELECTRICITY,2025-01-12T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,-47
2024-12,ERU2021_GAS,2025-01-12T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,-47
2024-12,ERU2022_ELECTRICITY,2025-01-12T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,-35
2024-12,ERU2022_GAS,2025-01-12T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,-35
2024-12,ERU2023_ELECTRICITY,2025-01-12T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-23
2024-12,ERU2023_GAS,2025-01-12T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-23
2024-12,ERU2024_ELECTRICITY,2025-01-12T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,-11
2024-12,ERU2024_GAS,2025-01-12T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,-11
2024-12,ERU2025_ELECTRICITY,2025-01-12T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,1
2024-12,ERU2025_GAS,2025-01-12T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,1
2024-12,ERU2026_ELECTRICITY,2025-01-12T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,13
2024-12,ERU2026_GAS,2025-01-12T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,13
2024-12,POZE24_CAPACITY,2025-01-12T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-11
2024-12,POZE24_CEILING,2025-01-12T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-11
2024-12,POZE26_ADOPT,2025-01-12T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,13
2024-12,ERU26_FINAL_AVG,2025-01-12T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,13
2024-12,CEZ26_D02,2025-01-12T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,13
2024-12,CEZ26_GAS,2025-01-12T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,13
2025-01,VAT21_START,2025-02-05T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2021-11,-38
2025-01,VAT21_EXPIRY,2025-02-05T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-01,-36
2025-01,POZE22_ANNOUNCE,2025-02-05T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-27
2025-01,POZE23_ADOPT,2025-02-05T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-24
2025-01,POZE24_EXPIRY,2025-02-05T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-12
2025-01,SAVING22_LOW,2025-02-05T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-27
2025-01,SAVING22_HIGH,2025-02-05T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-27
2025-01,SAVING22_EXPIRY,2025-02-05T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-24
2025-01,SAVING23_CANCEL,2025-02-05T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-24
2025-01,CAP23_ELECTRICITY,2025-02-05T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-24
2025-01,CAP24_EXPIRY_ELECTRICITY,2025-02-05T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-12
2025-01,CAP23_GAS,2025-02-05T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-24
2025-01,CAP24_EXPIRY_GAS,2025-02-05T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-12
2025-01,CAP23_FIXED,2025-02-05T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-24
2025-01,ERU2020_ELECTRICITY,2025-02-05T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,-60
2025-01,ERU2020_GAS,2025-02-05T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,-60
2025-01,ERU2021_ELECTRICITY,2025-02-05T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,-48
2025-01,ERU2021_GAS,2025-02-05T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,-48
2025-01,ERU2022_ELECTRICITY,2025-02-05T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,-36
2025-01,ERU2022_GAS,2025-02-05T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,-36
2025-01,ERU2023_ELECTRICITY,2025-02-05T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-24
2025-01,ERU2023_GAS,2025-02-05T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-24
2025-01,ERU2024_ELECTRICITY,2025-02-05T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,-12
2025-01,ERU2024_GAS,2025-02-05T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,-12
2025-01,ERU2025_ELECTRICITY,2025-02-05T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,0
2025-01,ERU2025_GAS,2025-02-05T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,0
2025-01,ERU2026_ELECTRICITY,2025-02-05T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,12
2025-01,ERU2026_GAS,2025-02-05T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,12
2025-01,POZE24_CAPACITY,2025-02-05T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-12
2025-01,POZE24_CEILING,2025-02-05T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-12
2025-01,POZE26_ADOPT,2025-02-05T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,12
2025-01,ERU26_FINAL_AVG,2025-02-05T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,12
2025-01,CEZ26_D02,2025-02-05T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,12
2025-01,CEZ26_GAS,2025-02-05T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,12
2025-02,VAT21_START,2025-03-04T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2021-11,-39
2025-02,VAT21_EXPIRY,2025-03-04T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-01,-37
2025-02,POZE22_ANNOUNCE,2025-03-04T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-28
2025-02,POZE23_ADOPT,2025-03-04T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-25
2025-02,POZE24_EXPIRY,2025-03-04T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,-13
2025-02,SAVING22_LOW,2025-03-04T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-28
2025-02,SAVING22_HIGH,2025-03-04T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-28
