origin,model,status,pump_end,oil_end,fx_end,spot_usd,endpoint_usd,fx,petrol_share,fallback
2025-11,FUEL_SPOT_ECM_R17,estimated,2025-11-24 00:00:00,2025-11-19 00:00:00,2025-12-03 00:00:00,63.78,63.78,20.66,0.585321,False
2025-11,FUEL_ANNUAL_R17,estimated,2025-11-24 00:00:00,2025-11-19 00:00:00,2025-12-03 00:00:00,63.78,62.21,20.66,0.585321,False
2025-11,FUEL_ANNUAL_LOW_R17,estimated,2025-11-24 00:00:00,2025-11-19 00:00:00,2025-12-03 00:00:00,63.78,49.768,20.66,0.585321,False
2025-11,FUEL_ANNUAL_HIGH_R17,estimated,2025-11-24 00:00:00,2025-11-19 00:00:00,2025-12-03 00:00:00,63.78,74.652,20.66,0.585321,False
2025-12,FUEL_SPOT_ECM_R17,estimated,2025-12-29 00:00:00,2025-12-23 00:00:00,2026-01-06 00:00:00,63.7,63.7,20.67,0.585321,False
2025-12,FUEL_ANNUAL_R17,estimated,2025-12-29 00:00:00,2025-12-23 00:00:00,2026-01-06 00:00:00,63.7,61.11,20.67,0.585321,False
2025-12,FUEL_ANNUAL_LOW_R17,estimated,2025-12-29 00:00:00,2025-12-23 00:00:00,2026-01-06 00:00:00,63.7,48.888000000000005,20.67,0.585321,False
2025-12,FUEL_ANNUAL_HIGH_R17,estimated,2025-12-29 00:00:00,2025-12-23 00:00:00,2026-01-06 00:00:00,63.7,73.332,20.67,0.585321,False
2026-01,FUEL_SPOT_ECM_R17,estimated,2026-01-26 00:00:00,2026-01-21 00:00:00,2026-02-04 00:00:00,66.72,66.72,20.603,0.585321,False
2026-01,FUEL_ANNUAL_R17,estimated,2026-01-26 00:00:00,2026-01-21 00:00:00,2026-02-04 00:00:00,66.72,64.11,20.603,0.585321,False
2026-01,FUEL_ANNUAL_LOW_R17,estimated,2026-01-26 00:00:00,2026-01-21 00:00:00,2026-02-04 00:00:00,66.72,51.288000000000004,20.603,0.585321,False
2026-01,FUEL_ANNUAL_HIGH_R17,estimated,2026-01-26 00:00:00,2026-01-21 00:00:00,2026-02-04 00:00:00,66.72,76.932,20.603,0.585321,False
2026-02,FUEL_SPOT_ECM_R17,estimated,2026-02-23 00:00:00,2026-02-17 00:00:00,2026-03-03 00:00:00,69.77,69.77,21.01,0.586409,False
2026-02,FUEL_ANNUAL_R17,estimated,2026-02-23 00:00:00,2026-02-17 00:00:00,2026-03-03 00:00:00,69.77,67.71,21.01,0.586409,False
2026-02,FUEL_ANNUAL_LOW_R17,estimated,2026-02-23 00:00:00,2026-02-17 00:00:00,2026-03-03 00:00:00,69.77,54.168,21.01,0.586409,False
2026-02,FUEL_ANNUAL_HIGH_R17,estimated,2026-02-23 00:00:00,2026-02-17 00:00:00,2026-03-03 00:00:00,69.77,81.252,21.01,0.586409,False
2026-03,FUEL_SPOT_ECM_R17,estimated,2026-03-30 00:00:00,2026-03-23 00:00:00,2026-04-02 00:00:00,103.79,103.79,21.291,0.586409,False
2026-03,FUEL_ANNUAL_R17,estimated,2026-03-30 00:00:00,2026-03-23 00:00:00,2026-04-02 00:00:00,103.79,74.77,21.291,0.586409,False
2026-03,FUEL_ANNUAL_LOW_R17,estimated,2026-03-30 00:00:00,2026-03-23 00:00:00,2026-04-02 00:00:00,103.79,59.816,21.291,0.586409,False
2026-03,FUEL_ANNUAL_HIGH_R17,estimated,2026-03-30 00:00:00,2026-03-23 00:00:00,2026-04-02 00:00:00,103.79,89.72399999999999,21.291,0.586409,False
2026-04,FUEL_SPOT_ECM_R17,estimated,2026-04-27 00:00:00,2026-04-21 00:00:00,2026-05-05 00:00:00,106.14,106.14,20.853,0.586409,False
2026-04,FUEL_ANNUAL_R17,estimated,2026-04-27 00:00:00,2026-04-21 00:00:00,2026-05-05 00:00:00,106.14,83.22,20.853,0.586409,False
2026-04,FUEL_ANNUAL_LOW_R17,estimated,2026-04-27 00:00:00,2026-04-21 00:00:00,2026-05-05 00:00:00,106.14,66.57600000000001,20.853,0.586409,False
2026-04,FUEL_ANNUAL_HIGH_R17,estimated,2026-04-27 00:00:00,2026-04-21 00:00:00,2026-05-05 00:00:00,106.14,99.86399999999999,20.853,0.586409,False
2026-05,FUEL_SPOT_ECM_R17,estimated,2026-05-25 00:00:00,2026-05-20 00:00:00,2026-06-03 00:00:00,108.93,108.93,20.829,0.586409,False
2026-05,FUEL_ANNUAL_R17,estimated,2026-05-25 00:00:00,2026-05-20 00:00:00,2026-06-03 00:00:00,108.93,81.54,20.829,0.586409,False
2026-05,FUEL_ANNUAL_LOW_R17,estimated,2026-05-25 00:00:00,2026-05-20 00:00:00,2026-06-03 00:00:00,108.93,65.23200000000001,20.829,0.586409,False
2026-05,FUEL_ANNUAL_HIGH_R17,estimated,2026-05-25 00:00:00,2026-05-20 00:00:00,2026-06-03 00:00:00,108.93,97.848,20.829,0.586409,False
2026-06,FUEL_SPOT_ECM_R17,estimated,2026-06-29 00:00:00,2026-06-22 00:00:00,2026-07-03 00:00:00,76.49,76.49,21.13,0.586409,False
2026-06,FUEL_ANNUAL_R17,estimated,2026-06-29 00:00:00,2026-06-22 00:00:00,2026-07-03 00:00:00,76.49,71.18,21.13,0.586409,False
2026-06,FUEL_ANNUAL_LOW_R17,estimated,2026-06-29 00:00:00,2026-06-22 00:00:00,2026-07-03 00:00:00,76.49,56.94400000000001,21.13,0.586409,False
2026-06,FUEL_ANNUAL_HIGH_R17,estimated,2026-06-29 00:00:00,2026-06-22 00:00:00,2026-07-03 00:00:00,76.49,85.41600000000001,21.13,0.586409,False
2026-07,FUEL_SPOT_ECM_R17,estimated,2026-07-27 00:00:00,2026-07-21 00:00:00,2026-08-04 00:00:00,93.85,93.85,21.017,0.586409,False
2026-07,FUEL_ANNUAL_R17,estimated,2026-07-27 00:00:00,2026-07-21 00:00:00,2026-08-04 00:00:00,93.85,74.88,21.017,0.586409,False
2026-07,FUEL_ANNUAL_LOW_R17,estimated,2026-07-27 00:00:00,2026-07-21 00:00:00,2026-08-04 00:00:00,93.85,59.903999999999996,21.017,0.586409,False
2026-07,FUEL_ANNUAL_HIGH_R17,estimated,2026-07-27 00:00:00,2026-07-21 00:00:00,2026-08-04 00:00:00,93.85,89.856,21.017,0.586409,False
