week,petrol95,diesel,origin,model
2025-12-22,32.18828230354038,30.954011678121823,2025-06,FUEL_ANNUAL_LOW_R17
2025-12-29,32.06409163316421,30.805146469115375,2025-06,FUEL_ANNUAL_LOW_R17
2026-01-05,31.94096798701408,30.657208003308504,2025-06,FUEL_ANNUAL_LOW_R17
2026-01-12,31.818893634640393,30.510227860551424,2025-06,FUEL_ANNUAL_LOW_R17
2026-01-19,31.697852458194195,30.36423200216282,2025-06,FUEL_ANNUAL_LOW_R17
2026-01-26,31.577829700868364,30.219241551326277,2025-06,FUEL_ANNUAL_LOW_R17
2026-02-02,31.45881175610559,30.075273466466978,2025-06,FUEL_ANNUAL_LOW_R17
2026-02-09,31.340785990953997,29.932341122273847,2025-06,FUEL_ANNUAL_LOW_R17
2026-02-16,31.223740598025802,29.790454811022716,2025-06,FUEL_ANNUAL_LOW_R17
2026-02-23,31.107664471414946,29.649622175122023,2025-06,FUEL_ANNUAL_LOW_R17
2026-03-02,30.99254710268344,29.509848580305967,2025-06,FUEL_ANNUAL_LOW_R17
2026-03-09,30.878378493658218,29.37113743760851,2025-06,FUEL_ANNUAL_LOW_R17
2026-03-16,30.76514908330921,29.23349048113739,2025-06,FUEL_ANNUAL_LOW_R17
2026-03-23,30.65284968642253,29.096908007705117,2025-06,FUEL_ANNUAL_LOW_R17
2026-03-30,30.54147144215408,28.961389083544315,2025-06,FUEL_ANNUAL_LOW_R17
2026-04-06,30.431005770859613,28.82693172261828,2025-06,FUEL_ANNUAL_LOW_R17
2026-04-13,30.321444337857912,28.69353304041956,2025-06,FUEL_ANNUAL_LOW_R17
2026-04-20,30.212779023001794,28.561189386616007,2025-06,FUEL_ANNUAL_LOW_R17
2026-04-27,30.105001895114412,28.429896459443334,2025-06,FUEL_ANNUAL_LOW_R17
2026-05-04,29.9981051905014,28.299649404345978,2025-06,FUEL_ANNUAL_LOW_R17
2026-05-11,29.892081294877585,28.170442899025357,2025-06,FUEL_ANNUAL_LOW_R17
2026-05-18,29.786922728154362,28.042271226758555,2025-06,FUEL_ANNUAL_LOW_R17
2026-05-25,29.68262213162379,27.91512833959545,2025-06,FUEL_ANNUAL_LOW_R17
2026-06-01,29.57917225715081,27.78900791282162,2025-06,FUEL_ANNUAL_LOW_R17
2026-06-08,29.476565958048052,27.66390339188461,2025-06,FUEL_ANNUAL_LOW_R17
2026-06-15,29.374796181360615,27.539808032816783,2025-06,FUEL_ANNUAL_LOW_R17
2026-06-22,29.273855961332394,27.416714937046514,2025-06,FUEL_ANNUAL_LOW_R17
2026-06-29,29.17373841386269,27.294617081367228,2025-06,FUEL_ANNUAL_LOW_R17
2025-06-02,33.89,32.526,2025-06,FUEL_ANNUAL_HIGH_R17
2025-06-09,33.889,32.51,2025-06,FUEL_ANNUAL_HIGH_R17
2025-06-16,33.949,32.629999999999995,2025-06,FUEL_ANNUAL_HIGH_R17
2025-06-23,34.873,33.708,2025-06,FUEL_ANNUAL_HIGH_R17
2025-06-30,35.435213107975564,34.285492130256294,2025-06,FUEL_ANNUAL_HIGH_R17
2025-07-07,35.52319980842371,34.37490977295476,2025-06,FUEL_ANNUAL_HIGH_R17
2025-07-14,35.47962345268576,34.38647728014918,2025-06,FUEL_ANNUAL_HIGH_R17
2025-07-21,35.43431546245168,34.40083490675756,2025-06,FUEL_ANNUAL_HIGH_R17
2025-07-28,35.3955702124129,34.41599556931587,2025-06,FUEL_ANNUAL_HIGH_R17
2025-08-04,35.362199691125014,34.429427064199615,2025-06,FUEL_ANNUAL_HIGH_R17
2025-08-11,35.33328386111995,34.440492744998465,2025-06,FUEL_ANNUAL_HIGH_R17
2025-08-18,35.30808120152911,34.449201857795124,2025-06,FUEL_ANNUAL_HIGH_R17
2025-08-25,35.285981899600316,34.4557639186316,2025-06,FUEL_ANNUAL_HIGH_R17
2025-09-01,35.26647955098847,34.46043243960675,2025-06,FUEL_ANNUAL_HIGH_R17
2025-09-08,35.249151686322755,34.46345242377899,2025-06,FUEL_ANNUAL_HIGH_R17
2025-09-15,35.233645101026525,34.465044764556346,2025-06,FUEL_ANNUAL_HIGH_R17
2025-09-22,35.21966420392169,34.46540350073305,2025-06,FUEL_ANNUAL_HIGH_R17
2025-09-29,35.20696150479549,34.464697314198744,2025-06,FUEL_ANNUAL_HIGH_R17
2025-10-06,35.19532974246762,34.46307221729223,2025-06,FUEL_ANNUAL_HIGH_R17
2025-10-13,35.184595328341935,34.460654375123426,2025-06,FUEL_ANNUAL_HIGH_R17
2025-10-20,35.17461286908416,34.45755272269835,2025-06,FUEL_ANNUAL_HIGH_R17
2025-10-27,35.16526058436582,34.453861288920386,2025-06,FUEL_ANNUAL_HIGH_R17
2025-11-03,35.156436470901966,34.4496612257698,2025-06,FUEL_ANNUAL_HIGH_R17
2025-11-10,35.14805509026313,34.44502256795743,2025-06,FUEL_ANNUAL_HIGH_R17
2025-11-17,35.1400448786505,34.44000575453596,2025-06,FUEL_ANNUAL_HIGH_R17
2025-11-24,35.132345893671506,34.43466294312134,2025-06,FUEL_ANNUAL_HIGH_R17
2025-12-01,35.124907927072506,34.42903914443277,2025-06,FUEL_ANNUAL_HIGH_R17
2025-12-08,35.11768892396978,34.42317320151651,2025-06,FUEL_ANNUAL_HIGH_R17
2025-12-15,35.1106536587938,34.41709863484331,2025-06,FUEL_ANNUAL_HIGH_R17
2025-12-22,35.103772626253914,34.41084437162503,2025-06,FUEL_ANNUAL_HIGH_R17
2025-12-29,35.09702111240387,34.404435375203214,2025-06,FUEL_ANNUAL_HIGH_R17
2026-01-05,35.090378416560256,34.397893188198,2025-06,FUEL_ANNUAL_HIGH_R17
2026-01-12,35.08382719957623,34.39123640123281,2025-06,FUEL_ANNUAL_HIGH_R17
2026-01-19,35.07735293795116,34.38448105743227,2025-06,FUEL_ANNUAL_HIGH_R17
2026-01-26,35.070943466589114,34.37764100149377,2025-06,FUEL_ANNUAL_HIGH_R17
2026-02-02,35.06458859581022,34.3707281809275,2025-06,FUEL_ANNUAL_HIGH_R17
2026-02-09,35.058279790556774,34.363752906018995,2025-06,FUEL_ANNUAL_HIGH_R17
2026-02-16,35.052009901694014,34.356724074170266,2025-06,FUEL_ANNUAL_HIGH_R17
2026-02-23,35.04577294094587,34.34964936350053,2025-06,FUEL_ANNUAL_HIGH_R17
2026-03-02,35.03956389237951,34.34253539991875,2025-06,FUEL_ANNUAL_HIGH_R17
2026-03-09,35.03337855450358,34.33538790130303,2025-06,FUEL_ANNUAL_HIGH_R17
2026-03-16,35.02721340800853,34.32821180192381,2025-06,FUEL_ANNUAL_HIGH_R17
2026-03-23,35.02106550498505,34.3210113598179,2025-06,FUEL_ANNUAL_HIGH_R17
2026-03-30,35.014932376132634,34.313790249449625,2025-06,FUEL_ANNUAL_HIGH_R17
2026-04-06,35.00881195303687,34.30655164167499,2025-06,FUEL_ANNUAL_HIGH_R17
2026-04-13,35.002702503068306,34.29929827274877,2025-06,FUEL_ANNUAL_HIGH_R17
2026-04-20,34.99660257485336,34.292032503875895,2025-06,FUEL_ANNUAL_HIGH_R17
2026-04-27,34.990510952600324,34.284756372602764,2025-06,FUEL_ANNUAL_HIGH_R17
2026-05-04,34.98442661784252,34.2774716371667,2025-06,FUEL_ANNUAL_HIGH_R17
2026-05-11,34.978348717394155,34.27017981476834,2025-06,FUEL_ANNUAL_HIGH_R17
2026-05-18,34.97227653650982,34.262882214599806,2025-06,FUEL_ANNUAL_HIGH_R17
2026-05-25,34.966209476402824,34.255579966347156,2025-06,FUEL_ANNUAL_HIGH_R17
2026-06-01,34.960147035414295,34.24827404478727,2025-06,FUEL_ANNUAL_HIGH_R17
2026-06-08,34.95408879324035,34.24096529101439,2025-06,FUEL_ANNUAL_HIGH_R17
2026-06-15,34.948034397720626,34.233654430757994,2025-06,FUEL_ANNUAL_HIGH_R17
2026-06-22,34.9419835537723,34.22634209019077,2025-06,FUEL_ANNUAL_HIGH_R17
2026-06-29,34.93593601412112,34.21902880957042,2025-06,FUEL_ANNUAL_HIGH_R17
2025-07-07,34.725,33.743,2025-07,FUEL_SPOT_ECM_R17
2025-07-14,34.702,33.983,2025-07,FUEL_SPOT_ECM_R17
2025-07-21,34.694,34.007,2025-07,FUEL_SPOT_ECM_R17
2025-07-28,34.67,34.072,2025-07,FUEL_SPOT_ECM_R17
2025-08-04,34.69060415941178,34.131238921249796,2025-07,FUEL_SPOT_ECM_R17
2025-08-11,34.59960074522356,33.98752489756656,2025-07,FUEL_SPOT_ECM_R17
2025-08-18,34.46324720286229,33.81450722245888,2025-07,FUEL_SPOT_ECM_R17
2025-08-25,34.340200124818516,33.655791639365376,2025-07,FUEL_SPOT_ECM_R17
2025-09-01,34.23315423925429,33.514936629382944,2025-07,FUEL_SPOT_ECM_R17
2025-09-08,34.141489074848394,33.39156556889016,2025-07,FUEL_SPOT_ECM_R17
2025-09-15,34.06354864698153,33.28408984714397,2025-07,FUEL_SPOT_ECM_R17
2025-09-22,33.997491486421325,33.19067134706502,2025-07,FUEL_SPOT_ECM_R17
2025-09-29,33.94158866037401,33.10954759779727,2025-07,FUEL_SPOT_ECM_R17
2025-10-06,33.89431150493289,33.039128177037774,2025-07,FUEL_SPOT_ECM_R17
2025-10-13,33.85434168184517,32.97801071661443,2025-07,FUEL_SPOT_ECM_R17
2025-10-20,33.820554652455,32.924970154294364,2025-07,FUEL_SPOT_ECM_R17
2025-10-27,33.791995938273736,32.87894043379889,2025-07,FUEL_SPOT_ECM_R17
2025-11-03,33.76785724094103,32.83899535633661,2025-07,FUEL_SPOT_ECM_R17
2025-11-10,33.747454768942966,32.8043307734754,2025-07,FUEL_SPOT_ECM_R17
2025-11-17,33.730210337532505,32.774248700676054,2025-07,FUEL_SPOT_ECM_R17
2025-11-24,33.71563516712531,32.7481433731382,2025-07,FUEL_SPOT_ECM_R17
2025-12-01,33.70331610090023,32.72548908754298,2025-07,FUEL_SPOT_ECM_R17
2025-12-08,33.692903921181745,32.70582963014876,2025-07,FUEL_SPOT_ECM_R17
2025-12-15,33.684103460834,32.68876909483835,2025-07,FUEL_SPOT_ECM_R17
2025-12-22,33.67666524005318,32.673963912217225,2025-07,FUEL_SPOT_ECM_R17
2025-12-29,33.67037839565623,32.66111593143062,2025-07,FUEL_SPOT_ECM_R17
2026-01-05,33.66506470405409,32.649966416176,2025-07,FUEL_SPOT_ECM_R17
2026-01-12,33.66057352910646,32.64029083429109,2025-07,FUEL_SPOT_ECM_R17
2026-01-19,33.65677755188521,32.631894336094305,2025-07,FUEL_SPOT_ECM_R17
2026-01-26,33.653569161388276,32.62460783045757,2025-07,FUEL_SPOT_ECM_R17
2026-02-02,33.650857403923226,32.61828457960445,2025-07,FUEL_SPOT_ECM_R17
2026-02-09,33.64856540469442,32.612797244063614,2025-07,FUEL_SPOT_ECM_R17
2026-02-16,33.64662818850491,32.60803531827001,2025-07,FUEL_SPOT_ECM_R17
2026-02-23,33.644990837795,32.60390290517175,2025-07,FUEL_SPOT_ECM_R17
2026-03-02,33.64360693580121,32.60031678502734,2025-07,FUEL_SPOT_ECM_R17
2026-03-09,33.6424372507015,32.59720473950228,2025-07,FUEL_SPOT_ECM_R17
2026-03-16,33.64144862344422,32.59450409731518,2025-07,FUEL_SPOT_ECM_R17
2026-03-23,33.64061302773212,32.592160472145174,2025-07,FUEL_SPOT_ECM_R17
2026-03-30,33.63990677551326,32.59012666738432,2025-07,FUEL_SPOT_ECM_R17
2026-04-06,33.639309845455564,32.588361725678524,2025-07,FUEL_SPOT_ECM_R17
2026-04-13,33.63880531536804,32.586830104116416,2025-07,FUEL_SPOT_ECM_R17
2026-04-20,33.63837888247875,32.58550095845579,2025-07,FUEL_SPOT_ECM_R17
2026-04-27,33.63801845796974,32.584347521973264,2025-07,FUEL_SPOT_ECM_R17
2026-05-04,33.63771382427485,32.58334656642818,2025-07,FUEL_SPOT_ECM_R17
2026-05-11,33.63745634542492,32.582477934285535,2025-07,FUEL_SPOT_ECM_R17
2026-05-18,33.637238722229355,32.58172413277761,2025-07,FUEL_SPOT_ECM_R17
2026-05-25,33.63705478535352,32.58106998162956,2025-07,FUEL_SPOT_ECM_R17
2026-06-01,33.63689932042615,32.58050230735458,2025-07,FUEL_SPOT_ECM_R17
2026-06-08,33.63676792021871,32.58000967796236,2025-07,FUEL_SPOT_ECM_R17
2026-06-15,33.63665685970617,32.579582172738384,2025-07,FUEL_SPOT_ECM_R17
2026-06-22,33.636562990467404,32.57921118245762,2025-07,FUEL_SPOT_ECM_R17
2026-06-29,33.636483651431554,32.57888923600949,2025-07,FUEL_SPOT_ECM_R17
2026-07-06,33.63641659344011,32.57860984994241,2025-07,FUEL_SPOT_ECM_R17
2026-07-13,33.63635991548621,32.57836739789819,2025-07,FUEL_SPOT_ECM_R17
2026-07-20,33.63631201082355,32.578156997306785,2025-07,FUEL_SPOT_ECM_R17
2026-07-27,33.63627152141725,32.57797441105964,2025-07,FUEL_SPOT_ECM_R17
2025-07-07,34.725,33.743,2025-07,FUEL_ANNUAL_R17
2025-07-14,34.702,33.983,2025-07,FUEL_ANNUAL_R17
2025-07-21,34.694,34.007,2025-07,FUEL_ANNUAL_R17
2025-07-28,34.67,34.072,2025-07,FUEL_ANNUAL_R17
2025-08-04,34.69060415941178,34.131238921249796,2025-07,FUEL_ANNUAL_R17
2025-08-11,34.59541152572829,33.98193546340733,2025-07,FUEL_ANNUAL_R17
2025-08-18,34.44608903066247,33.79280133114748,2025-07,FUEL_ANNUAL_R17
2025-08-25,34.30449140687054,33.612572008204445,2025-07,FUEL_ANNUAL_R17
2025-09-01,34.176557995143526,33.4478558629506,2025-07,FUEL_ANNUAL_R17
2025-09-08,34.06296286631137,33.29944103598484,2025-07,FUEL_ANNUAL_R17
2025-09-15,33.96257888147099,33.16621000233699,2025-07,FUEL_ANNUAL_R17
2025-09-22,33.873790824715584,33.04653690026608,2025-07,FUEL_ANNUAL_R17
2025-09-29,33.794974804834155,32.93877186797517,2025-07,FUEL_ANNUAL_R17
2025-10-06,33.7246572823472,32.84139612982555,2025-07,FUEL_ANNUAL_R17
2025-10-13,33.661553364222456,32.75305999129718,2025-07,FUEL_ANNUAL_R17
2025-10-20,33.604561642201126,32.67258063503444,2025-07,FUEL_ANNUAL_R17
2025-10-27,33.55274517699941,32.59892739774704,2025-07,FUEL_ANNUAL_R17
2025-11-03,33.50530970468044,32.531204328107236,2025-07,FUEL_ANNUAL_R17
2025-11-10,33.46158298260839,32.46863335140375,2025-07,FUEL_ANNUAL_R17
2025-11-17,33.42099646025553,32.41053904102016,2025-07,FUEL_ANNUAL_R17
2025-11-24,33.383069446659,32.356335177738224,2025-07,FUEL_ANNUAL_R17
2025-12-01,33.347395595655044,32.305513003797074,2025-07,FUEL_ANNUAL_R17
2025-12-08,33.31363143117086,32.257630999844764,2025-07,FUEL_ANNUAL_R17
2025-12-15,33.28148662843701,32.212306002462796,2025-07,FUEL_ANNUAL_R17
2025-12-22,33.25071579167468,32.16920549196414,2025-07,FUEL_ANNUAL_R17
2025-12-29,33.22111150144035,32.128040898278336,2025-07,FUEL_ANNUAL_R17
2026-01-05,33.19249843697876,32.08856179125326,2025-07,FUEL_ANNUAL_R17
2026-01-12,33.16472840791729,32.0505508387906,2025-07,FUEL_ANNUAL_R17
2026-01-19,33.13767615483,32.01381943143134,2025-07,FUEL_ANNUAL_R17
2026-01-26,33.111235799768785,31.97820388533291,2025-07,FUEL_ANNUAL_R17
2026-02-02,33.08531784619569,31.9435621471924,2025-07,FUEL_ANNUAL_R17
2026-02-09,33.05984664329054,31.909770934765874,2025-07,FUEL_ANNUAL_R17
2026-02-16,33.03475824275912,31.876723255401544,2025-07,FUEL_ANNUAL_R17
2026-02-23,33.00999858738846,31.844326252615044,2025-07,FUEL_ANNUAL_R17
2026-03-02,32.98552197999861,31.812499337341077,2025-07,FUEL_ANNUAL_R17
2026-03-09,32.961289789387976,31.78117256622801,2025-07,FUEL_ANNUAL_R17
2026-03-16,32.937269356587876,31.75028523431718,2025-07,FUEL_ANNUAL_R17
2026-03-23,32.91343307042001,31.71978465376588,2025-07,FUEL_ANNUAL_R17
2026-03-30,32.88975758615015,31.689625094019522,2025-07,FUEL_ANNUAL_R17
2026-04-06,32.86622316508794,31.659766862089995,2025-07,FUEL_ANNUAL_R17
2026-04-13,32.84281311641134,31.630175504418503,2025-07,FUEL_ANNUAL_R17
2026-04-20,32.819513325392094,31.600821114249758,2025-07,FUEL_ANNUAL_R17
2026-04-27,32.79631185464812,31.571677730569316,2025-07,FUEL_ANNUAL_R17
2026-05-04,32.77319860711877,31.542722816499598,2025-07,FUEL_ANNUAL_R17
2026-05-11,32.750165041208845,31.513936806650424,2025-07,FUEL_ANNUAL_R17
2026-05-18,32.72720393002594,31.485302714308474,2025-07,FUEL_ANNUAL_R17
2026-05-25,32.70430915788597,31.456805790555123,2025-07,FUEL_ANNUAL_R17
2026-06-01,32.68147554831792,31.428433228447904,2025-07,FUEL_ANNUAL_R17
2026-06-08,32.6586987186921,31.400173906308307,2025-07,FUEL_ANNUAL_R17
2026-06-15,32.63597495735075,31.372018164946137,2025-07,FUEL_ANNUAL_R17
2026-06-22,32.613301119757814,31.343957614334183,2025-07,FUEL_ANNUAL_R17
2026-06-29,32.59067454072391,31.31598496583987,2025-07,FUEL_ANNUAL_R17
2026-07-06,32.56809296021809,31.288093886635448,2025-07,FUEL_ANNUAL_R17
2026-07-13,32.54555446066341,31.26027887335461,2025-07,FUEL_ANNUAL_R17
2026-07-20,32.523057413938545,31.232535142451432,2025-07,FUEL_ANNUAL_R17
2026-07-27,32.50060043658316,31.204858535053457,2025-07,FUEL_ANNUAL_R17
2025-07-07,34.725,33.743,2025-07,FUEL_ANNUAL_LOW_R17
2025-07-14,34.702,33.983,2025-07,FUEL_ANNUAL_LOW_R17
2025-07-21,34.694,34.007,2025-07,FUEL_ANNUAL_LOW_R17
2025-07-28,34.67,34.072,2025-07,FUEL_ANNUAL_LOW_R17
2025-08-04,34.69060415941178,34.131238921249796,2025-07,FUEL_ANNUAL_LOW_R17
2025-08-11,34.58302756250555,33.965412254933355,2025-07,FUEL_ANNUAL_LOW_R17
2025-08-18,34.39547016974516,33.72877324810205,2025-07,FUEL_ANNUAL_LOW_R17
2025-08-25,34.199382554286245,33.48538140328717,2025-07,FUEL_ANNUAL_LOW_R17
2025-09-01,34.0103751913192,33.25093784168913,2025-07,FUEL_ANNUAL_LOW_R17
2025-09-08,33.832981353832736,33.029706693375935,2025-07,FUEL_ANNUAL_LOW_R17
2025-09-15,33.667650685393724,32.821978835478575,2025-07,FUEL_ANNUAL_LOW_R17
2025-09-22,33.51344247105732,32.62676468561666,2025-07,FUEL_ANNUAL_LOW_R17
2025-09-29,33.36904563657533,32.44275285620672,2025-07,FUEL_ANNUAL_LOW_R17
2025-10-06,33.23315030698885,32.268640176446965,2025-07,FUEL_ANNUAL_LOW_R17
2025-10-13,33.104570314024585,32.10323530300845,2025-07,FUEL_ANNUAL_LOW_R17
2025-10-20,32.98227195453512,31.945482067270785,2025-07,FUEL_ANNUAL_LOW_R17
2025-10-27,32.86536909716276,31.79445549381485,2025-07,FUEL_ANNUAL_LOW_R17
2025-11-03,32.753107645194284,31.649349516636125,2025-07,FUEL_ANNUAL_LOW_R17
2025-11-10,32.64484795279849,31.509463104002922,2025-07,FUEL_ANNUAL_LOW_R17
2025-11-17,32.540048224931176,31.374187046626567,2025-07,FUEL_ANNUAL_LOW_R17
2025-11-24,32.43824980812673,31.24299206595134,2025-07,FUEL_ANNUAL_LOW_R17
2025-12-01,32.33906449315863,31.115418339179985,2025-07,FUEL_ANNUAL_LOW_R17
2025-12-08,32.242163679668096,30.99106635248799,2025-07,FUEL_ANNUAL_LOW_R17
2025-12-15,32.147269177609,30.869588942803933,2025-07,FUEL_ANNUAL_LOW_R17
2025-12-22,32.05414541676736,30.75068438412683,2025-07,FUEL_ANNUAL_LOW_R17
2025-12-29,31.96259285601126,30.63409038506525,2025-07,FUEL_ANNUAL_LOW_R17
2026-01-05,31.87244241031674,30.51957887887416,2025-07,FUEL_ANNUAL_LOW_R17
2026-01-12,31.783550739491908,30.406951501856454,2025-07,FUEL_ANNUAL_LOW_R17
2026-01-19,31.695796265787745,30.296035669359622,2025-07,FUEL_ANNUAL_LOW_R17
2026-01-26,31.609075807793314,30.186681170451298,2025-07,FUEL_ANNUAL_LOW_R17
2026-02-02,31.523301735306884,30.0787572127365,2025-07,FUEL_ANNUAL_LOW_R17
2026-02-09,31.438399564574162,29.972149857820312,2025-07,FUEL_ANNUAL_LOW_R17
2026-02-16,31.354305925741812,29.866759795777977,2025-07,FUEL_ANNUAL_LOW_R17
2026-02-23,31.270966844915566,29.762500413818167,2025-07,FUEL_ANNUAL_LOW_R17
2026-03-02,31.18833629212675,29.659296120248605,2025-07,FUEL_ANNUAL_LOW_R17
2026-03-09,31.106374954047656,29.55708088999402,2025-07,FUEL_ANNUAL_LOW_R17
2026-03-16,31.02504919666684,29.455797002378073,2025-07,FUEL_ANNUAL_LOW_R17
2026-03-23,30.94433018852021,29.35539394575264,2025-07,FUEL_ANNUAL_LOW_R17
2026-03-30,30.864193159625366,29.255827466917747,2025-07,FUEL_ANNUAL_LOW_R17
2026-04-06,30.7846167751135,29.1570587461914,2025-07,FUEL_ANNUAL_LOW_R17
2026-04-13,30.70558260580459,29.059053681518787,2025-07,FUEL_ANNUAL_LOW_R17
2026-04-20,30.627074680720103,28.961782267206335,2025-07,FUEL_ANNUAL_LOW_R17
2026-04-27,30.54907910884983,28.865218054771436,2025-07,FUEL_ANNUAL_LOW_R17
2026-05-04,30.471583759453075,28.76933768505264,2025-07,FUEL_ANNUAL_LOW_R17
2026-05-11,30.394577991833565,28.674120482159797,2025-07,FUEL_ANNUAL_LOW_R17
2026-05-18,30.318052426930052,28.579548101089284,2025-07,FUEL_ANNUAL_LOW_R17
2026-05-25,30.241998754249952,28.48560422190999,2025-07,FUEL_ANNUAL_LOW_R17
2026-06-01,30.166409568675245,28.392274284363637,2025-07,FUEL_ANNUAL_LOW_R17
2026-06-08,30.091278232516718,28.299545257536767,2025-07,FUEL_ANNUAL_LOW_R17
2026-06-15,30.016598758908483,28.20740543996826,2025-07,FUEL_ANNUAL_LOW_R17
2026-06-22,29.94236571323942,28.11584428616883,2025-07,FUEL_ANNUAL_LOW_R17
2026-06-29,29.868574129829668,28.024852256061052,2025-07,FUEL_ANNUAL_LOW_R17
2026-07-06,29.79521944149253,27.93442068430997,2025-07,FUEL_ANNUAL_LOW_R17
2026-07-13,29.722297419987147,27.84454166691484,2025-07,FUEL_ANNUAL_LOW_R17
2026-07-20,29.64980412567635,27.755207962780283,2025-07,FUEL_ANNUAL_LOW_R17
2026-07-27,29.577735864964797,27.666412908286624,2025-07,FUEL_ANNUAL_LOW_R17
2025-07-07,34.725,33.743,2025-07,FUEL_ANNUAL_HIGH_R17
2025-07-14,34.702,33.983,2025-07,FUEL_ANNUAL_HIGH_R17
2025-07-21,34.694,34.007,2025-07,FUEL_ANNUAL_HIGH_R17
2025-07-28,34.67,34.072,2025-07,FUEL_ANNUAL_HIGH_R17
2025-08-04,34.69060415941178,34.131238921249796,2025-07,FUEL_ANNUAL_HIGH_R17
2025-08-11,34.60555460990367,33.99546879610419,2025-07,FUEL_ANNUAL_HIGH_R17
2025-08-18,34.48766340631981,33.84539696752293,2025-07,FUEL_ANNUAL_HIGH_R17
2025-08-25,34.391083820861,33.71738601648861,2025-07,FUEL_ANNUAL_HIGH_R17
2025-09-01,34.31392325047828,33.61068315599706,2025-07,FUEL_ANNUAL_HIGH_R17
2025-09-08,34.253731661834614,33.52326688748007,2025-07,FUEL_ANNUAL_HIGH_R17
2025-09-15,34.20810624549131,33.45288468000004,2025-07,FUEL_ANNUAL_HIGH_R17
2025-09-22,34.174886503561936,33.39740033561706,2025-07,FUEL_ANNUAL_HIGH_R17
2025-09-29,34.15219576818979,33.35489399199061,2025-07,FUEL_ANNUAL_HIGH_R17
2025-10-06,34.13842812289512,33.32367554334163,2025-07,FUEL_ANNUAL_HIGH_R17
2025-10-13,34.132218540208385,33.30226957022969,2025-07,FUEL_ANNUAL_HIGH_R17
2025-10-20,34.132410298082675,33.28939253172797,2025-07,FUEL_ANNUAL_HIGH_R17
2025-10-27,34.13802457263789,33.283929429292556,2025-07,FUEL_ANNUAL_HIGH_R17
2025-11-03,34.14823361814553,33.28491226514531,2025-07,FUEL_ANNUAL_HIGH_R17
2025-11-10,34.162337661403576,33.29150087843527,2025-07,FUEL_ANNUAL_HIGH_R17
2025-11-17,34.179745201997385,33.30296614365252,2025-07,FUEL_ANNUAL_HIGH_R17
2025-11-24,34.199956295280174,33.31867532783264,2025-07,FUEL_ANNUAL_HIGH_R17
2025-12-01,34.22254839699328,33.33807936079657,2025-07,FUEL_ANNUAL_HIGH_R17
2025-12-08,34.247164388865805,33.36070177996098,2025-07,FUEL_ANNUAL_HIGH_R17
2025-12-15,34.273502453788325,33.386129133601926,2025-07,FUEL_ANNUAL_HIGH_R17
2025-12-22,34.301307516679515,33.41400265168277,2025-07,FUEL_ANNUAL_HIGH_R17
2025-12-29,34.330364009633044,33.44401101737516,2025-07,FUEL_ANNUAL_HIGH_R17
2026-01-05,34.360489756725556,33.475884094018504,2025-07,FUEL_ANNUAL_HIGH_R17
2026-01-12,34.39153080531503,33.50938748130431,2025-07,FUEL_ANNUAL_HIGH_R17
2026-01-19,34.42335705737674,33.54431779109781,2025-07,FUEL_ANNUAL_HIGH_R17
2026-01-26,34.45585857705923,33.58049854777537,2025-07,FUEL_ANNUAL_HIGH_R17
2026-02-02,34.48894246979558,33.61777663052278,2025-07,FUEL_ANNUAL_HIGH_R17
2026-02-09,34.52253024450111,33.65601918595059,2025-07,FUEL_ANNUAL_HIGH_R17
2026-02-16,34.556555584080854,33.69511094885236,2025-07,FUEL_ANNUAL_HIGH_R17
2026-02-23,34.590962461044384,33.73495191715097,2025-07,FUEL_ANNUAL_HIGH_R17
2026-03-02,34.62570354480829,33.77545533421019,2025-07,FUEL_ANNUAL_HIGH_R17
2026-03-09,34.660738855535364,33.81654593787895,2025-07,FUEL_ANNUAL_HIGH_R17
2026-03-16,34.69603462634889,33.858158441006864,2025-07,FUEL_ANNUAL_HIGH_R17
2026-03-23,34.73156234166697,33.90023621283138,2025-07,FUEL_ANNUAL_HIGH_R17
2026-03-30,34.76729792439512,33.94273013468173,2025-07,FUEL_ANNUAL_HIGH_R17
2026-04-06,34.80322104893506,33.98559760695562,2025-07,FUEL_ANNUAL_HIGH_R17
2026-04-13,34.83931456053417,34.028801687370816,2025-07,FUEL_ANNUAL_HIGH_R17
2026-04-20,34.87556398451532,34.07231034313745,2025-07,FUEL_ANNUAL_HIGH_R17
2026-04-27,34.911957111473846,34.11609580199113,2025-07,FUEL_ANNUAL_HIGH_R17
2026-05-04,34.94848364668294,34.16013398901758,2025-07,FUEL_ANNUAL_HIGH_R17
2026-05-11,34.98513491376833,34.204404037927674,2025-07,FUEL_ANNUAL_HIGH_R17
2026-05-18,35.02190360425186,34.248887866940464,2025-07,FUEL_ANNUAL_HIGH_R17
2026-05-25,35.0587835658638,34.293569810733445,2025-07,FUEL_ANNUAL_HIGH_R17
2026-06-01,35.09576962362277,34.33843630104798,2025-07,FUEL_ANNUAL_HIGH_R17
2026-06-08,35.1328574286113,34.38347558951786,2025-07,FUEL_ANNUAL_HIGH_R17
2026-06-15,35.17004333015966,34.42867750713929,2025-07,FUEL_ANNUAL_HIGH_R17
2026-06-22,35.20732426781477,34.474033255538295,2025-07,FUEL_ANNUAL_HIGH_R17
2026-06-29,35.244697680031656,34.519535225832115,2025-07,FUEL_ANNUAL_HIGH_R17
