threshold,clock,report_date,origin,as_of_utc,model,quarter,actual_turn,model_turn,cnb_turn,model_hit,cnb_hit,model_false_call,fully_future,actual_before,actual_centre,actual_after,model_before,model_centre,model_after,cnb_before,cnb_centre,cnb_after
0.25,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,RF_RESIDUAL_R15,2022Q2,0,1,0,False,False,True,True,11.23658150891361,15.77230851609123,17.578003612072624,10.740362563035276,11.4978653197796,10.96910156959332,9.63663198795535,9.50510416,8.17038043
0.25,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,RF_RESIDUAL_R15,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,11.4978653197796,10.96910156959332,10.642601728691528,9.50510416,8.17038043,6.62746481
0.25,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,STABLE_LOCAL_CORE_R14B,2022Q2,0,1,0,False,False,True,True,11.23658150891361,15.77230851609123,17.578003612072624,10.31548462118809,10.617180777830512,9.738990276594148,9.63663198795535,9.50510416,8.17038043
0.25,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,STABLE_LOCAL_CORE_R14B,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,10.617180777830512,9.738990276594148,8.87911240826681,9.50510416,8.17038043,6.62746481
0.25,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,STABLE_PIPELINE_R14B,2022Q2,0,1,0,False,False,True,True,11.23658150891361,15.77230851609123,17.578003612072624,11.099646397134174,11.85802063081618,10.800060753416805,9.63663198795535,9.50510416,8.17038043
0.25,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,STABLE_PIPELINE_R14B,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,11.85802063081618,10.800060753416805,9.787442283759098,9.50510416,8.17038043,6.62746481
0.25,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,STATE_FAST_R15,2022Q2,0,1,0,False,False,True,True,11.23658150891361,15.77230851609123,17.578003612072624,10.79035743221643,11.766130674099614,11.507533927035754,9.63663198795535,9.50510416,8.17038043
0.25,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,STATE_FAST_R15,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,11.766130674099614,11.507533927035754,11.23918381980794,9.50510416,8.17038043,6.62746481
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,COMBO_ALL_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.36155413006968,11.64178387992817,11.130791063096572,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,COMBO_ALL_R17,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,11.64178387992817,11.130791063096572,7.109415910717014,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,COMBO_CORE_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.503811605106137,12.094332227439658,11.702574854524734,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,COMBO_CORE_R17,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,12.094332227439658,11.702574854524734,7.854604066172093,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,COMBO_FOOD_FUEL_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.483393478985455,11.92915911384825,11.63540450085434,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,COMBO_FOOD_FUEL_R17,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,11.92915911384825,11.63540450085434,7.754251085243485,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,CORE_FAST_H0_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.261522853718956,11.519795839016874,10.883242026213413,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,CORE_FAST_H0_R17,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,11.519795839016874,10.883242026213413,6.791388558973068,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,CORE_NEWS_H0_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.32942432190726,11.71099194171491,11.2170328591358,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,CORE_NEWS_H0_R17,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,11.71099194171491,11.2170328591358,7.264413509661218,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,CORE_NEWS_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.75496558525642,12.789321114094747,12.986605631368656,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,CORE_NEWS_R17,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,12.789321114094747,12.986605631368656,9.689091303110082,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,CORE_ROBUST_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.70636306412137,12.647558308728742,12.73321233518062,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,CORE_ROBUST_R17,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,12.647558308728742,12.73321233518062,9.323797621434275,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,DAMPED_P95_Q001_R16,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.712169316432323,12.663333552016072,12.759746495624102,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,DAMPED_P95_Q001_R16,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,12.663333552016072,12.759746495624102,9.360087850509688,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,FOOD_ASYMMETRIC_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.603908522583836,12.308686720889986,12.222123101145582,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,FOOD_ASYMMETRIC_R17,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,12.308686720889986,12.222123101145582,8.48639648298618,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,FOOD_HALF_CORRECTION_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.801735337951897,12.844051716971077,13.083497760588749,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,FOOD_HALF_CORRECTION_R17,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,12.844051716971077,13.083497760588749,9.697040356613982,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,FOOD_OWN_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.562564498079452,12.229010779208506,12.101111032009124,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,FOOD_OWN_R17,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,12.229010779208506,12.101111032009124,8.331110267553157,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,FOOD_PERSISTENCE_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,13.000796025847356,13.38461964390197,13.955635002168853,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,FOOD_PERSISTENCE_R17,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,13.38461964390197,13.955635002168853,10.927667163175114,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,FOOD_SEASONAL_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.491650108025226,12.115864269390064,11.919054760107192,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,FOOD_SEASONAL_R17,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,12.115864269390064,11.919054760107192,8.208274648670388,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,FOOD_SYMMETRIC_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.588976406177515,12.2633726072865,12.13873471739094,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,FOOD_SYMMETRIC_R17,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,12.2633726072865,12.13873471739094,8.372586229208103,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,FUEL_ANNUAL_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.520129016226427,12.048131905716652,11.705839300396669,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,FUEL_ANNUAL_R17,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,12.048131905716652,11.705839300396669,7.884477890127829,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,FUEL_SPOT_ECM_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.560877067724292,12.215475846229886,12.006520234532973,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,FUEL_SPOT_ECM_R17,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,12.215475846229886,12.006520234532973,8.296464808314253,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,INDEPENDENT_BRIDGE,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.390993357351247,11.763980890753578,10.718236755776337,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,INDEPENDENT_BRIDGE,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,11.763980890753578,10.718236755776337,6.837212393311476,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,MONTHLY_AR_CORE_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.654146710400108,12.425249253462008,12.076053106979016,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,MONTHLY_AR_CORE_R17,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,12.425249253462008,12.076053106979016,8.349335724283623,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,MONTHLY_BOTH_CORE_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.678378580929966,12.478712952826095,12.189928768601169,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,MONTHLY_BOTH_CORE_R17,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,12.478712952826095,12.189928768601169,8.447657193835854,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.647474469526388,12.403658130088727,12.081900608026425,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,12.403658130088727,12.081900608026425,8.380349061482969,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.698902675980683,12.555580957489893,12.30386187851746,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,12.555580957489893,12.30386187851746,8.643983868288641,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,MONTHLY_OWN_CORE_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.648278893919269,12.406455556644252,12.119625994971583,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,MONTHLY_OWN_CORE_R17,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,12.406455556644252,12.119625994971583,8.437736819669498,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,PATH_COMPONENT_HALF_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.493603919299334,12.011725217843498,11.66900973850682,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,PATH_COMPONENT_HALF_R17,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,12.011725217843498,11.66900973850682,7.804465366569719,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,PATH_COMPONENT_SELECT_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.493603919299334,12.011725217843498,11.66900973850682,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,PATH_COMPONENT_SELECT_R17,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,12.011725217843498,11.66900973850682,7.804465366569719,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,PATH_FAST_CURRENT_HALF_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.550093921161649,12.206215846504284,11.941439177238934,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,PATH_FAST_CURRENT_HALF_R17,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,12.206215846504284,11.941439177238934,8.160516815182511,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,PATH_POOL_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.521847002534,12.108934946545231,11.805159344608214,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,PATH_POOL_R17,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,12.108934946545231,11.805159344608214,7.982370127558368,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,RF_RESIDUAL_R15,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.76166117272458,12.712880666989156,12.740515025595816,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,RF_RESIDUAL_R15,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,12.712880666989156,12.740515025595816,9.507994166483655,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,STABLE_LOCAL_CORE_R14B,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.474471982392693,12.029960551327198,11.674000447690338,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,STABLE_LOCAL_CORE_R14B,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,12.029960551327198,11.674000447690338,7.81847677329939,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,STABLE_PIPELINE_R14B,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.024855449922148,11.323537182355688,10.256425802868806,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,STABLE_PIPELINE_R14B,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,11.323537182355688,10.256425802868806,6.386266386238454,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,STATE_FAST_R15,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.62574891641352,12.38269861941688,12.20944272728592,14.5366564687991,13.8649926,12.749894
0.25,cutoff,2022-05-12,2022-03,2022-04-10 21:59:00+00:00,STATE_FAST_R15,2022Q4,-1,0,0,False,False,False,True,17.578003612072624,15.699043922150208,16.393468660721574,12.38269861941688,12.20944272728592,8.503546645750424,13.8649926,12.749894,7.85719611
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,COMBO_ALL_R17,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,17.431205813069724,17.99168399703994,14.483653995451144,19.4927708743343,19.6557739,16.1682854
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,COMBO_ALL_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,17.99168399703994,14.483653995451144,11.575145772360663,19.6557739,16.1682854,11.4594623
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,COMBO_CORE_R17,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,17.35183686082438,18.319529535838907,15.06307632390181,19.4927708743343,19.6557739,16.1682854
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,COMBO_CORE_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.319529535838907,15.06307632390181,12.453681566016488,19.6557739,16.1682854,11.4594623
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,COMBO_FOOD_FUEL_R17,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,17.32444236803889,17.640548921833812,13.910434314525162,19.4927708743343,19.6557739,16.1682854
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,COMBO_FOOD_FUEL_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,17.640548921833812,13.910434314525162,10.754321986849227,19.6557739,16.1682854,11.4594623
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,CORE_FAST_H0_R17,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,17.31150683504146,18.126516370970947,14.725079469159494,19.4927708743343,19.6557739,16.1682854
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,CORE_FAST_H0_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.126516370970947,14.725079469159494,11.937484828410083,19.6557739,16.1682854,11.4594623
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,CORE_NEWS_H0_R17,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,17.41919199816701,18.52521802663712,15.52851735083329,19.4927708743343,19.6557739,16.1682854
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,CORE_NEWS_H0_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.52521802663712,15.52851735083329,13.241209845232255,19.6557739,16.1682854,11.4594623
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,CORE_NEWS_R17,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,17.374388704374876,18.411651946617365,15.34879267269227,19.4927708743343,19.6557739,16.1682854
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,CORE_NEWS_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.411651946617365,15.34879267269227,12.993425251898614,19.6557739,16.1682854,11.4594623
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,CORE_ROBUST_R17,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,17.311104735113265,18.221075953544457,15.01180564985448,19.4927708743343,19.6557739,16.1682854
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,CORE_ROBUST_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.221075953544457,15.01180564985448,12.494246170332048,19.6557739,16.1682854,11.4594623
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,DAMPED_P95_Q001_R16,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,17.313764263092427,18.227965450847364,15.022248213324453,19.4927708743343,19.6557739,16.1682854
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,DAMPED_P95_Q001_R16,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.227965450847364,15.022248213324453,12.507484277199644,19.6557739,16.1682854,11.4594623
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,FOOD_ASYMMETRIC_R17,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,17.44003671394128,18.16762169503541,14.78751339213386,19.4927708743343,19.6557739,16.1682854
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,FOOD_ASYMMETRIC_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.16762169503541,14.78751339213386,11.931545110152792,19.6557739,16.1682854,11.4594623
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,FOOD_HALF_CORRECTION_R17,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,17.52382692875849,18.677891037671227,15.741962963690682,19.4927708743343,19.6557739,16.1682854
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,FOOD_HALF_CORRECTION_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.677891037671227,15.741962963690682,13.40464159016552,19.6557739,16.1682854,11.4594623
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,FOOD_OWN_R17,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,17.30881191360666,17.804883512362952,14.253878782545106,19.4927708743343,19.6557739,16.1682854
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,FOOD_OWN_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,17.804883512362952,14.253878782545106,11.199855635873837,19.6557739,16.1682854,11.4594623
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,FOOD_PERSISTENCE_R17,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,17.607945861722403,19.1941971167832,16.711074473158302,19.4927708743343,19.6557739,16.1682854
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,FOOD_PERSISTENCE_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,19.1941971167832,16.711074473158302,14.90858853255918,19.6557739,16.1682854,11.4594623
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,FOOD_SEASONAL_R17,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,16.75071886128583,17.0253229726799,13.327792685814332,19.4927708743343,19.6557739,16.1682854
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,FOOD_SEASONAL_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,17.0253229726799,13.327792685814332,10.35122878588526,19.6557739,16.1682854,11.4594623
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,FOOD_SYMMETRIC_R17,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,17.396701264368616,17.992287871572,14.46573929327537,19.4927708743343,19.6557739,16.1682854
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,FOOD_SYMMETRIC_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,17.992287871572,14.46573929327537,11.469914728227858,19.6557739,16.1682854,11.4594623
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,FUEL_ANNUAL_R17,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,17.172918143775266,17.615761822610747,13.932090169843796,19.4927708743343,19.6557739,16.1682854
0.25,cutoff,2022-08-11,2022-06,2022-07-12 21:59:00+00:00,FUEL_ANNUAL_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,17.615761822610747,13.932090169843796,10.910438759833792,19.6557739,16.1682854,11.4594623
