origin,band,f_cz,mu_cz,deviation,panel_lambda,panel_n,panel_status,regime_threshold,regime_lambda_small,regime_lambda_large,regime_used,own_lambda,own_n,own_status
2024-12,2,0.18900624379676448,0.14129666078841083,0.04770958300835365,0.4917204379282618,2142,estimated,0.11084570636869555,0.36529493316869094,0.49544501520205614,0.36529493316869094,0.8005000084351767,49,estimated
2024-12,3,0.19088182596994485,0.14129666078841083,0.049585165181534024,0.575717672203629,2116,estimated,0.10852544997266868,0.5647590104497001,0.5760303383454586,0.5647590104497001,0.6821123788919825,48,estimated
2024-12,4,0.19184212404261322,0.14129666078841083,0.050545463254202394,0.5672076967414919,2090,estimated,0.10707384202351988,0.47243342029631236,0.5698388181080409,0.47243342029631236,0.5638976964728031,47,estimated
2025-01,1,0.1606223514762807,0.14129666078841083,0.01932569068786988,0.5252347416375048,2194,estimated,0.11687839460091859,0.5110628901941322,0.5256740696392123,0.5110628901941322,0.9083517628939907,51,estimated
2025-01,2,0.16548859839530608,0.14129666078841083,0.024191937606895253,0.48544460647008664,2168,estimated,0.11165219632586385,0.38275357173203634,0.4885223590263061,0.38275357173203634,0.8002830801770816,50,estimated
2025-01,3,0.16798011681784716,0.14129666078841083,0.026683456029436337,0.5712653074342219,2142,estimated,0.10925148931277784,0.5556094028262395,0.5717198280628949,0.5556094028262395,0.6807195722300053,49,estimated
2025-01,4,0.16925577425018812,0.14129666078841083,0.02795911346177729,0.5669841877793828,2116,estimated,0.10756713462402134,0.47680159574908193,0.5695311323233126,0.47680159574908193,0.5615029985890946,48,estimated
2025-02,1,0.19294549247321413,0.14536540938066211,0.04758008309255202,0.5252347416375048,2194,estimated,0.11687839460091859,0.5110628901941322,0.5256740696392123,0.5110628901941322,0.9083517628939907,51,estimated
2025-02,2,0.19452294694672648,0.14536540938066211,0.04915753756606436,0.48544460647008664,2168,estimated,0.11165219632586385,0.38275357173203634,0.4885223590263061,0.38275357173203634,0.8002830801770816,50,estimated
2025-02,3,0.19533060363716484,0.14536540938066211,0.049965194256502726,0.5712653074342219,2142,estimated,0.10925148931277784,0.5556094028262395,0.5717198280628949,0.5556094028262395,0.6807195722300053,49,estimated
2025-02,4,0.19574412386266926,0.14536540938066211,0.05037871448200715,0.5669841877793828,2116,estimated,0.10756713462402134,0.47680159574908193,0.5695311323233126,0.47680159574908193,0.5615029985890946,48,estimated
2025-03,1,0.2585382625161798,0.1494341579729134,0.10910410454326638,0.5252347416375048,2194,estimated,0.11687839460091859,0.5110628901941322,0.5256740696392123,0.5110628901941322,0.9083517628939907,51,estimated
2025-03,2,0.2548368792153243,0.1494341579729134,0.10540272124241087,0.48544460647008664,2168,estimated,0.11165219632586385,0.38275357173203634,0.4885223590263061,0.38275357173203634,0.8002830801770816,50,estimated
2025-03,3,0.25294177096528625,0.1494341579729134,0.10350761299237285,0.5712653074342219,2142,estimated,0.10925148931277784,0.5556094028262395,0.5717198280628949,0.5556094028262395,0.6807195722300053,49,estimated
2025-03,4,0.2519714755412668,0.1494341579729134,0.10253731756835341,0.5669841877793828,2116,estimated,0.10756713462402134,0.47680159574908193,0.5695311323233126,0.47680159574908193,0.5615029985890946,48,estimated
2025-04,1,0.2747439325777263,0.1495299941018435,0.12521393847588277,0.5243052434875575,2220,estimated,0.11656729745269587,0.5331442614393996,0.5240311037080645,0.5240311037080645,0.909280005644375,52,estimated
2025-04,2,0.2704412932229295,0.1495299941018435,0.12091129912108597,0.48695567722037486,2194,estimated,0.11165219632586385,0.39680308849731943,0.4897000079956042,0.4897000079956042,0.8017813164259117,51,estimated
2025-04,3,0.2682383418732736,0.1495299941018435,0.1187083477714301,0.5715104086199592,2168,estimated,0.10987785972716943,0.584708622635638,0.5711201421649773,0.5711201421649773,0.6821598284133336,50,estimated
2025-04,4,0.2671104307822498,0.1495299941018435,0.11758043668040627,0.5690055426991735,2142,estimated,0.108555465488197,0.4931757020100453,0.5711864880866093,0.5711864880866093,0.5640128766076581,49,estimated
2025-05,1,0.2180250690094868,0.1496258302307736,0.06839923877871318,0.5243052434875575,2220,estimated,0.11656729745269587,0.5331442614393996,0.5240311037080645,0.5331442614393996,0.909280005644375,52,estimated
2025-05,2,0.21873324536037222,0.1496258302307736,0.06910741512959861,0.48695567722037486,2194,estimated,0.11165219632586385,0.39680308849731943,0.4897000079956042,0.39680308849731943,0.8017813164259117,51,estimated
2025-05,3,0.21909583165202562,0.1496258302307736,0.06947000142125201,0.5715104086199592,2168,estimated,0.10987785972716943,0.584708622635638,0.5711201421649773,0.584708622635638,0.6821598284133336,50,estimated
2025-05,4,0.2192814758333521,0.1496258302307736,0.0696556456025785,0.5690055426991735,2142,estimated,0.108555465488197,0.4931757020100453,0.5711864880866093,0.4931757020100453,0.5640128766076581,49,estimated
2025-06,1,0.2130309804715885,0.1536945788230249,0.0593364016485636,0.5243052434875575,2220,estimated,0.11656729745269587,0.5331442614393996,0.5240311037080645,0.5331442614393996,0.909280005644375,52,estimated
2025-06,2,0.21400422129387717,0.1536945788230249,0.06030964247085227,0.48695567722037486,2194,estimated,0.11165219632586385,0.39680308849731943,0.4897000079956042,0.39680308849731943,0.8017813164259117,51,estimated
2025-06,3,0.21450252059488892,0.1536945788230249,0.06080794177186402,0.5715104086199592,2168,estimated,0.10987785972716943,0.584708622635638,0.5711201421649773,0.584708622635638,0.6821598284133336,50,estimated
2025-06,4,0.21475764983700696,0.1536945788230249,0.06106307101398206,0.5690055426991735,2142,estimated,0.108555465488197,0.4931757020100453,0.5711864880866093,0.4931757020100453,0.5640128766076581,49,estimated
2025-07,1,0.2104490333988119,0.15776332741527618,0.052685705983535724,0.5237604156453713,2246,estimated,0.11702511728214474,0.5305926337111088,0.523544783437479,0.5305926337111088,0.9079562179246613,53,estimated
2025-07,2,0.21144741942796164,0.15776332741527618,0.05368409201268545,0.4839401039972696,2220,estimated,0.11121022370503833,0.393091282452315,0.48671190639692563,0.393091282452315,0.8017367028180691,52,estimated
2025-07,3,0.21195859307488632,0.15776332741527618,0.05419526565961014,0.572310418528237,2194,estimated,0.10987785972716943,0.6285283852368347,0.5706190178106533,0.6285283852368347,0.6811182233440575,51,estimated
2025-07,4,0.21222031398211175,0.15776332741527618,0.054456986566835563,0.5703387844636701,2168,estimated,0.10949926936358934,0.4688607857677348,0.5733138965980562,0.4688607857677348,0.5640365103150962,50,estimated
2025-08,1,0.22268324595400343,0.15780512091581295,0.06487812503819049,0.5237604156453713,2246,estimated,0.11702511728214474,0.5305926337111088,0.523544783437479,0.5305926337111088,0.9079562179246613,53,estimated
2025-08,2,0.2227312491985126,0.15780512091581295,0.06492612828269964,0.4839401039972696,2220,estimated,0.11121022370503833,0.393091282452315,0.48671190639692563,0.393091282452315,0.8017367028180691,52,estimated
2025-08,3,0.22275582685970127,0.15780512091581295,0.06495070594388833,0.572310418528237,2194,estimated,0.10987785972716943,0.6285283852368347,0.5706190178106533,0.6285283852368347,0.6811182233440575,51,estimated
2025-08,4,0.22276841062222985,0.15780512091581295,0.0649632897064169,0.5703387844636701,2168,estimated,0.10949926936358934,0.4688607857677348,0.5733138965980562,0.4688607857677348,0.5640365103150962,50,estimated
2025-09,1,0.2752914171970473,0.1578469144163497,0.1174445027806976,0.5237604156453713,2246,estimated,0.11702511728214474,0.5305926337111088,0.523544783437479,0.523544783437479,0.9079562179246613,53,estimated
2025-09,2,0.2712844523376425,0.1578469144163497,0.11343753792129277,0.4839401039972696,2220,estimated,0.11121022370503833,0.393091282452315,0.48671190639692563,0.48671190639692563,0.8017367028180691,52,estimated
2025-09,3,0.26923288632962716,0.1578469144163497,0.11138597191327745,0.572310418528237,2194,estimated,0.10987785972716943,0.6285283852368347,0.5706190178106533,0.5706190178106533,0.6811182233440575,51,estimated
2025-09,4,0.2681824845335234,0.1578469144163497,0.11033557011717368,0.5703387844636701,2168,estimated,0.10949926936358934,0.4688607857677348,0.5733138965980562,0.5733138965980562,0.5640365103150962,50,estimated
2025-10,1,0.2043667233412403,0.15788437332981842,0.04648235001142187,0.5208515265978749,2272,estimated,0.11699635044559512,0.513190704162984,0.521094043940033,0.513190704162984,0.9082193259642587,54,estimated
2025-10,2,0.20638944917849114,0.15788437332981842,0.048505075848672724,0.4840212148209601,2246,estimated,0.112089079208881,0.3771507812489116,0.4873420870233306,0.3771507812489116,0.8017861585797549,53,estimated
2025-10,3,0.2074250848071636,0.15788437332981842,0.04954071147734518,0.5716153583081871,2220,estimated,0.10959410656991819,0.6209609774300568,0.570125881389195,0.6209609774300568,0.6816365732708287,52,estimated
2025-10,4,0.20795533024904386,0.15788437332981842,0.050070956919225446,0.5697705041466194,2194,estimated,0.1096616536083953,0.43910432594299775,0.5736723015464109,0.43910432594299775,0.5644115326556627,51,estimated
2025-11,1,0.18120343328864794,0.15792183224328712,0.02328160104536081,0.5208515265978749,2272,estimated,0.11699635044559512,0.513190704162984,0.521094043940033,0.513190704162984,0.9082193259642587,54,estimated
2025-11,2,0.1846801909713903,0.15792183224328712,0.02675835872810317,0.4840212148209601,2246,estimated,0.112089079208881,0.3771507812489116,0.4873420870233306,0.3771507812489116,0.8017861585797549,53,estimated
2025-11,3,0.1864602909049544,0.15792183224328712,0.028538458661667265,0.5716153583081871,2220,estimated,0.10959410656991819,0.6209609774300568,0.570125881389195,0.6209609774300568,0.6816365732708287,52,estimated
2025-11,4,0.1873717020709392,0.15792183224328712,0.029449869827652075,0.5697705041466194,2194,estimated,0.1096616536083953,0.43910432594299775,0.5736723015464109,0.43910432594299775,0.5644115326556627,51,estimated
2025-12,1,0.15157947014529657,0.16200300620257133,-0.010423536057274752,0.5208515265978749,2272,estimated,0.11699635044559512,0.513190704162984,0.521094043940033,0.513190704162984,0.9082193259642587,54,estimated
2025-12,2,0.156735184529796,0.16200300620257133,-0.0052678216727753135,0.4840212148209601,2246,estimated,0.112089079208881,0.3771507812489116,0.4873420870233306,0.3771507812489116,0.8017861585797549,53,estimated
2025-12,3,0.15937491029465975,0.16200300620257133,-0.002628095907911576,0.5716153583081871,2220,estimated,0.10959410656991819,0.6209609774300568,0.570125881389195,0.6209609774300568,0.6816365732708287,52,estimated
2025-12,4,0.16072644988626997,0.16200300620257133,-0.0012765563163013582,0.5697705041466194,2194,estimated,0.1096616536083953,0.43910432594299775,0.5736723015464109,0.43910432594299775,0.5644115326556627,51,estimated
2026-01,1,0.22798239163032052,0.16608418016185553,0.061898211468465,0.5181416115638361,2298,estimated,0.11699635044559512,0.5101398833747274,0.5183960821963121,0.5101398833747274,0.9067468070504858,55,estimated
2026-01,2,0.22628494414703335,0.16608418016185553,0.06020076398517782,0.48207428323342405,2272,estimated,0.11182428366494593,0.37622408946001856,0.48537268125925137,0.37622408946001856,0.8015918981735285,54,estimated
2026-01,3,0.22541585103559028,0.16608418016185553,0.059331670873734754,0.5683548440564075,2246,estimated,0.11012411560725946,0.6081388535307481,0.5671310520386074,0.6081388535307481,0.6810173054802866,53,estimated
2026-01,4,0.22497087536253146,0.16608418016185553,0.05888669520067594,0.5694010734388243,2220,estimated,0.10913562699587279,0.4614243229098788,0.5726377762732536,0.4614243229098788,0.5644575682237178,52,estimated
2026-02,1,0.18189752207284918,0.16608418016185555,0.015813341910993622,0.5181416115638361,2298,estimated,0.11699635044559512,0.5101398833747274,0.5183960821963121,0.5101398833747274,0.9067468070504858,55,estimated
2026-02,2,0.18412028709608338,0.16608418016185555,0.01803610693422783,0.48207428323342405,2272,estimated,0.11182428366494593,0.37622408946001856,0.48537268125925137,0.37622408946001856,0.8015918981735285,54,estimated
2026-02,3,0.18525834278797929,0.16608418016185555,0.01917416262612373,0.5683548440564075,2246,estimated,0.11012411560725946,0.6081388535307481,0.5671310520386074,0.6081388535307481,0.6810173054802866,53,estimated
2026-02,4,0.18584102730222998,0.16608418016185555,0.01975684714037443,0.5694010734388243,2220,estimated,0.10913562699587279,0.4614243229098788,0.5726377762732536,0.4614243229098788,0.5644575682237178,52,estimated
2026-03,1,0.24479349781585755,0.16608418016185555,0.07870931765400199,0.5181416115638361,2298,estimated,0.11699635044559512,0.5101398833747274,0.5183960821963121,0.5101398833747274,0.9067468070504858,55,estimated
2026-03,2,0.2418348983324782,0.16608418016185555,0.07575071817062265,0.48207428323342405,2272,estimated,0.11182428366494593,0.37622408946001856,0.48537268125925137,0.37622408946001856,0.8015918981735285,54,estimated
2026-03,3,0.24032009539698795,0.16608418016185555,0.0742359152351324,0.5683548440564075,2246,estimated,0.11012411560725946,0.6081388535307481,0.5671310520386074,0.6081388535307481,0.6810173054802866,53,estimated
2026-03,4,0.23954451629401696,0.16608418016185555,0.07346033613216141,0.5694010734388243,2220,estimated,0.10913562699587279,0.4614243229098788,0.5726377762732536,0.4614243229098788,0.5644575682237178,52,estimated
2026-04,1,0.33913460429043746,0.16608418016185555,0.1730504241285819,0.5181416115638361,2298,estimated,0.11699635044559512,0.5101398833747274,0.5183960821963121,0.5183960821963121,0.9064475564159912,56,estimated
2026-04,2,0.32942810930498184,0.16608418016185555,0.1633439291431263,0.48207428323342405,2272,estimated,0.11182428366494593,0.37622408946001856,0.48537268125925137,0.48537268125925137,0.8031967024476551,55,estimated
2026-04,3,0.3244583838724286,0.16608418016185555,0.15837420371057304,0.5683548440564075,2246,estimated,0.11012411560725946,0.6081388535307481,0.5671310520386074,0.5671310520386074,0.6823978681440083,54,estimated
2026-04,4,0.3219138844509613,0.16608418016185555,0.15582970428910575,0.5694010734388243,2220,estimated,0.10913562699587279,0.4614243229098788,0.5726377762732536,0.5726377762732536,0.5666767089714458,53,estimated
2026-05,1,0.2957430001839691,0.16608418016185555,0.12965882002211354,0.5181416115638361,2298,estimated,0.11699635044559512,0.5101398833747274,0.5183960821963121,0.5183960821963121,0.9064475564159912,56,estimated
2026-05,2,0.29101691665498497,0.16608418016185555,0.12493273649312941,0.48207428323342405,2272,estimated,0.11182428366494593,0.37622408946001856,0.48537268125925137,0.48537268125925137,0.8031967024476551,55,estimated
2026-05,3,0.28859716188814505,0.16608418016185555,0.1225129817262895,0.5683548440564075,2246,estimated,0.11012411560725946,0.6081388535307481,0.5671310520386074,0.5671310520386074,0.6823978681440083,54,estimated
2026-05,4,0.2873582474475231,0.16608418016185555,0.12127406728566753,0.5694010734388243,2220,estimated,0.10913562699587279,0.4614243229098788,0.5726377762732536,0.5726377762732536,0.5666767089714458,53,estimated
2026-06,1,0.2581067183470795,0.16614683234332492,0.09195988600375457,0.5181416115638361,2298,estimated,0.11699635044559512,0.5101398833747274,0.5183960821963121,0.5101398833747274,0.9064475564159912,56,estimated
2026-06,2,0.25707729017450537,0.16614683234332492,0.09093045783118045,0.48207428323342405,2272,estimated,0.11182428366494593,0.37622408946001856,0.48537268125925137,0.37622408946001856,0.8031967024476551,55,estimated
2026-06,3,0.2565502229501474,0.16614683234332492,0.09040339060682248,0.5683548440564075,2246,estimated,0.11012411560725946,0.6081388535307481,0.5671310520386074,0.6081388535307481,0.6823978681440083,54,estimated
2026-06,4,0.2562803645312761,0.16614683234332492,0.0901335321879512,0.5694010734388243,2220,estimated,0.10913562699587279,0.4614243229098788,0.5726377762732536,0.4614243229098788,0.5666767089714458,53,estimated
2026-07,1,0.2328773494622757,0.1662094845247943,0.06666786493748139,0.5181416115638361,2298,estimated,0.11699635044559512,0.5101398833747274,0.5183960821963121,0.5101398833747274,0.906214391281653,57,estimated
2026-07,2,0.23402345386980403,0.1662094845247943,0.06781396934500972,0.48207428323342405,2272,estimated,0.11182428366494593,0.37622408946001856,0.48537268125925137,0.37622408946001856,0.8031440858790245,56,estimated
2026-07,3,0.23461025932645851,0.1662094845247943,0.0684007748016642,0.5683548440564075,2246,estimated,0.11012411560725946,0.6081388535307481,0.5671310520386074,0.6081388535307481,0.6821707985002725,55,estimated
2026-07,4,0.23491070372026565,0.1662094845247943,0.06870121919547134,0.5694010734388243,2220,estimated,0.10913562699587279,0.4614243229098788,0.5726377762732536,0.4614243229098788,0.5669675540774705,54,estimated
