origin,stage,family,band,signal,config,predicted_change,status,as_of,current_z,projected_z
2008-04,signal,services,3,services,l1,,insufficient_history,2008-05-09 00:00:00,4.783732941416012,
2008-05,signal,services,3,services,l1,,insufficient_history,2008-06-09 00:00:00,4.8790164169432,
2008-06,signal,services,3,services,l1,,insufficient_history,2008-07-09 00:00:00,4.9742091894814076,
2008-07,signal,services,3,services,l1,,insufficient_history,2008-08-09 00:00:00,5.069311431551812,
2008-08,signal,services,3,services,l1,,insufficient_history,2008-09-09 00:00:00,5.164323315183845,
2008-09,signal,services,3,services,l1,,insufficient_history,2008-10-09 00:00:00,5.259245011917059,
2008-10,signal,services,3,services,l1,,insufficient_history,2008-11-09 00:00:00,5.543470688810059,
2008-11,signal,services,3,services,l1,,insufficient_history,2008-12-09 00:00:00,5.354076692802982,
2008-12,signal,services,3,services,l1,,insufficient_history,2009-01-09 00:00:00,5.164323315183845,
2009-01,signal,services,3,services,l1,,insufficient_history,2009-02-09 00:00:00,4.8790164169432,
2009-02,signal,services,3,services,l1,,insufficient_history,2009-03-09 00:00:00,3.44014267173324,
2009-03,signal,services,3,services,l1,,insufficient_history,2009-04-09 00:00:00,2.858745685191255,
2009-04,signal,services,3,services,l1,,insufficient_history,2009-05-09 00:00:00,2.6641930946421177,
2009-05,signal,services,3,services,l1,,insufficient_history,2009-06-09 00:00:00,2.46926125903715,
2009-06,signal,services,3,services,l1,,insufficient_history,2009-07-09 00:00:00,2.3716526617316043,
2009-07,signal,services,3,services,l1,,insufficient_history,2009-08-09 00:00:00,1.9802627296179713,
2009-08,signal,services,3,services,l1,,insufficient_history,2009-09-09 00:00:00,1.6857117066422904,
2009-09,signal,services,3,services,l1,,insufficient_history,2009-10-09 00:00:00,1.390290516899142,
2009-10,signal,services,3,services,l1,,insufficient_history,2009-11-09 00:00:00,1.1928570865273802,
2009-11,signal,services,3,services,l1,,insufficient_history,2009-12-09 00:00:00,1.1928570865273802,
2009-12,signal,services,3,services,l1,,insufficient_history,2010-01-09 00:00:00,1.1928570865273802,
2010-01,signal,services,3,services,l1,,insufficient_history,2010-02-08 23:59:00,1.1928570865273802,
2010-02,signal,services,3,services,l1,,insufficient_history,2010-03-08 23:59:00,1.5873349156290149,
2010-03,signal,services,3,services,l1,,insufficient_history,2010-04-08 23:59:00,1.4888612493750655,
2010-04,signal,services,3,services,l1,,insufficient_history,2010-05-09 23:59:00,1.390290516899142,
2010-05,signal,services,3,services,l1,,insufficient_history,2010-06-08 23:59:00,1.2916225266546328,
2010-06,signal,services,3,services,l1,,insufficient_history,2010-07-11 23:59:00,1.2916225266546328,
2010-07,signal,services,3,services,l1,,insufficient_history,2010-08-08 23:59:00,1.4888612493750655,
2010-08,signal,services,3,services,l1,,insufficient_history,2010-09-08 23:59:00,1.5873349156290149,
2010-09,signal,services,3,services,l1,,insufficient_history,2010-10-10 23:59:00,1.4888612493750655,
2010-10,signal,services,3,services,l1,,insufficient_history,2010-11-08 23:59:00,1.4888612493750655,
2010-11,signal,services,3,services,l1,,insufficient_history,2010-12-08 23:59:00,1.4888612493750655,
2010-12,signal,services,3,services,l1,,insufficient_history,2011-01-09 23:59:00,1.2916225266546328,
2011-01,signal,services,3,services,l1,0.73708024266346,estimated,2011-02-08 23:59:00,1.390290516899142,2.127370759562602
2011-02,signal,services,3,services,l1,1.015495119612789,estimated,2011-03-08 23:59:00,0.6975613736425241,1.7130564932553132
2011-03,signal,services,3,services,l1,1.103485764754852,estimated,2011-04-10 23:59:00,0.5982071677547464,1.7016929325095984
2011-04,signal,services,3,services,l1,1.236101005798262,estimated,2011-05-09 23:59:00,0.5982071677547464,1.8343081735530085
2011-05,signal,services,3,services,l1,1.0541434691943359,estimated,2011-06-08 23:59:00,0.49875415110390736,1.5528976202982432
2011-06,signal,services,3,services,l1,1.2515118303868806,estimated,2011-07-11 23:59:00,0.49875415110390736,1.750265981490788
2011-07,signal,services,3,services,l1,1.0180744190761783,estimated,2011-08-08 23:59:00,0.49875415110390736,1.5168285701800857
2011-08,signal,services,3,services,l1,1.0841635476333915,estimated,2011-09-08 23:59:00,0.49875415110390736,1.5829176987372988
2011-09,signal,services,3,services,l1,0.723272381842602,estimated,2011-10-09 23:59:00,0.49875415110390736,1.2220265329465094
2011-10,signal,services,3,services,l1,0.5762838082976867,estimated,2011-11-08 23:59:00,0.39920212695374535,0.975485935251432
2011-11,signal,services,3,services,l1,0.5025565347228818,estimated,2011-12-08 23:59:00,0.5982071677547464,1.1007637024776282
2011-12,signal,services,3,services,l1,0.35094199966224854,estimated,2012-01-08 23:59:00,0.5982071677547464,0.949149167416995
2012-01,signal,services,3,services,l1,0.5352121790617872,estimated,2012-02-15 23:59:00,0.6975613736425241,1.2327735527043113
2012-02,signal,services,3,services,l1,-0.21727243246489633,estimated,2012-03-08 23:59:00,1.6857117066422904,1.4684392741773942
2012-03,signal,services,3,services,l1,-0.705526750952415,estimated,2012-04-09 23:59:00,1.7839918128331003,1.0784650618806852
2012-04,signal,services,3,services,l1,-0.6544968903998485,estimated,2012-05-09 23:59:00,1.6857117066422904,1.031214816242442
2012-05,signal,services,3,services,l1,-0.5000815797816252,estimated,2012-06-10 23:59:00,1.7839918128331003,1.2839102330514751
2012-06,signal,services,3,services,l1,-0.1710931498935466,estimated,2012-07-10 23:59:00,1.8821754240587758,1.7110822741652292
2012-07,signal,services,3,services,l1,-0.24013259198801318,estimated,2012-08-08 23:59:00,1.8821754240587758,1.6420428320707625
2012-08,signal,services,3,services,l1,-0.23016499032608048,estimated,2012-09-09 23:59:00,1.7839918128331003,1.5538268225070198
2012-09,signal,services,3,services,l1,-0.2759724327542704,estimated,2012-10-08 23:59:00,1.6857117066422904,1.40973927388802
2012-10,signal,services,3,services,l1,-0.5361211990368019,estimated,2012-11-08 23:59:00,1.8821754240587758,1.346054225021974
2012-11,signal,services,3,services,l1,-0.5097657295169958,estimated,2012-12-09 23:59:00,1.7839918128331003,1.2742260833161043
2012-12,signal,services,3,services,l1,-0.5690630334259046,estimated,2013-01-08 23:59:00,1.4888612493750655,0.9197982159491609
2013-01,signal,services,3,services,l1,-0.029983206353302986,estimated,2013-02-10 23:59:00,1.2916225266546328,1.2616393203013299
2013-02,signal,services,3,services,l1,0.31823464183291233,estimated,2013-03-10 23:59:00,1.390290516899142,1.7085251587320542
2013-03,signal,services,3,services,l1,0.10362930200002228,estimated,2013-04-08 23:59:00,1.4888612493750655,1.5924905513750878
2013-04,signal,services,3,services,l1,-0.12391706521917742,estimated,2013-05-09 23:59:00,1.390290516899142,1.2663734516799645
2013-05,signal,services,3,services,l1,0.09321096272510657,estimated,2013-06-09 23:59:00,1.0939940038334364,1.187204966558543
2013-06,signal,services,3,services,l1,0.7896365845789317,estimated,2013-07-08 23:59:00,0.6975613736425241,1.4871979582214558
2013-07,signal,services,3,services,l1,1.2112309217608344,estimated,2013-08-08 23:59:00,0.39920212695374535,1.6104330487145797
2013-08,signal,services,3,services,l1,1.0181229418978484,estimated,2013-09-08 23:59:00,0.39920212695374535,1.4173250688515937
2013-09,signal,services,3,services,l1,0.7979424767782649,estimated,2013-10-08 23:59:00,0.49875415110390736,1.2966966278821723
2013-10,signal,services,3,services,l1,0.5524224247508982,estimated,2013-11-10 23:59:00,0.2995508979798479,0.8519733227307461
2013-11,signal,services,3,services,l1,0.604349925674154,estimated,2013-12-08 23:59:00,0.49875415110390736,1.1031040767780613
2013-12,signal,services,3,services,l1,0.4069184617599791,estimated,2014-01-08 23:59:00,0.7968169649176874,1.2037354266776665
2014-01,signal,services,3,services,l1,0.4493770172618097,estimated,2014-02-11 23:59:00,0.9950330853168083,1.444410102578618
2014-02,signal,services,3,services,l1,1.0325483762835939,estimated,2014-03-09 23:59:00,-0.10005003335835334,0.9324983429252405
2014-03,signal,services,3,services,l1,1.1746105971277419,estimated,2014-04-08 23:59:00,-0.10005003335835334,1.0745605637693885
2014-04,signal,services,3,services,l1,0.8605501783430822,estimated,2014-05-11 23:59:00,0.09995003330835331,0.9605002116514355
2014-05,signal,services,3,services,l1,0.5666488854639727,estimated,2014-06-08 23:59:00,0.39920212695374535,0.9658510124177181
2014-06,signal,services,3,services,l1,0.47616759296651917,estimated,2014-07-08 23:59:00,0.6975613736425241,1.1737289666090434
2014-07,signal,services,3,services,l1,0.21052173843638475,estimated,2014-08-10 23:59:00,0.9950330853168083,1.205554823753193
2014-08,signal,services,3,services,l1,0.12154735173525538,estimated,2014-09-08 23:59:00,1.0939940038334364,1.2155413555686918
2014-09,signal,services,3,services,l1,-0.20437661797884416,estimated,2014-10-08 23:59:00,1.2916225266546328,1.0872459086757886
2014-10,signal,services,3,services,l1,0.09213852493328355,estimated,2014-11-09 23:59:00,1.390290516899142,1.4824290418324255
2014-11,signal,services,3,services,l1,0.10881888567035597,estimated,2014-12-08 23:59:00,1.390290516899142,1.499109402569498
2014-12,signal,services,3,services,l1,0.06766324294234836,estimated,2015-01-08 23:59:00,1.390290516899142,1.4579537598414902
2015-01,signal,services,3,services,l1,-0.016628268253361948,estimated,2015-02-08 23:59:00,1.4888612493750655,1.4722329811217034
2015-02,signal,services,3,services,l1,-0.15515487415556645,estimated,2015-03-08 23:59:00,1.5873349156290149,1.4321800414734485
2015-03,signal,services,3,services,l1,-0.07869067632531612,estimated,2015-04-08 23:59:00,1.4888612493750655,1.4101705730497494
2015-04,signal,services,3,services,l1,-0.03931933935799596,estimated,2015-05-11 23:59:00,1.390290516899142,1.350971177541146
2015-05,signal,services,3,services,l1,0.13289445436215813,estimated,2015-06-08 23:59:00,1.2916225266546328,1.424516981016791
2015-06,signal,services,3,services,l1,0.7016877663656791,estimated,2015-07-08 23:59:00,1.4888612493750655,2.1905490157407446
2015-07,signal,services,3,services,l1,0.36412691212753046,estimated,2015-08-09 23:59:00,1.5873349156290149,1.9514618277565452
2015-08,signal,services,3,services,l1,0.12276514826413097,estimated,2015-09-08 23:59:00,1.4888612493750655,1.6116263976391965
2015-09,signal,services,3,services,l1,0.32339139940667433,estimated,2015-10-08 23:59:00,1.390290516899142,1.7136819163058163
2015-10,signal,services,3,services,l1,0.26870568881229007,estimated,2015-11-08 23:59:00,1.390290516899142,1.658996205711432
2015-11,signal,services,3,services,l1,0.26055029470438784,estimated,2015-12-08 23:59:00,1.4888612493750655,1.7494115440794533
2015-12,signal,services,3,services,l1,-0.09826745821158171,estimated,2016-01-11 23:59:00,1.4888612493750655,1.3905937911634838
2016-01,signal,services,3,services,l1,-0.015070335909302793,estimated,2016-02-11 23:59:00,1.5873349156290149,1.5722645797197121
2016-02,signal,services,3,services,l1,0.13860341744668114,estimated,2016-03-08 23:59:00,1.5873349156290149,1.725938333075696
2016-03,signal,services,3,services,l1,0.41424902886274423,estimated,2016-04-10 23:59:00,1.5873349156290149,2.001583944491759
2016-04,signal,services,3,services,l1,0.5097713029963385,estimated,2016-05-09 23:59:00,1.5873349156290149,2.0971062186253535
2016-05,signal,services,3,services,l1,0.42047832521253986,estimated,2016-06-08 23:59:00,1.4888612493750655,1.9093395745876054
2016-06,signal,services,3,services,l1,-0.1643671489551432,estimated,2016-07-11 23:59:00,1.4888612493750655,1.3244941004199222
2016-07,signal,services,3,services,l1,-0.27688550844459436,estimated,2016-08-08 23:59:00,1.2916225266546328,1.0147370182100386
2016-08,signal,services,3,services,l1,-0.08178547975039448,estimated,2016-09-08 23:59:00,1.390290516899142,1.3085050371487474
2016-09,signal,services,3,services,l1,0.2375191105171036,estimated,2016-10-09 23:59:00,1.2916225266546328,1.5291416371717363
2016-10,signal,services,3,services,l1,0.2310922650246552,estimated,2016-11-08 23:59:00,1.4888612493750655,1.7199535143997207
2016-11,signal,services,3,services,l1,-0.05926880356888347,estimated,2016-12-08 23:59:00,1.5873349156290149,1.5280661120601313
2016-12,signal,services,3,services,l1,-0.10563568522830782,estimated,2017-01-09 23:59:00,1.6857117066422904,1.5800760214139826
2017-01,signal,services,3,services,l1,-0.19113934849321826,estimated,2017-02-09 23:59:00,1.9802627296179713,1.789123381124753
2017-02,signal,services,3,services,l1,-0.3863878198830638,estimated,2017-03-08 23:59:00,2.46926125903715,2.082873439154086
2017-03,signal,services,3,services,l1,-0.5568614916463439,estimated,2017-04-09 23:59:00,2.858745685191255,2.301884193544911
2017-04,signal,services,3,services,l1,-0.4911782792479377,estimated,2017-05-09 23:59:00,2.95588022415444,2.464701944906502
2017-05,signal,services,3,services,l1,-0.6009205901367162,estimated,2017-06-08 23:59:00,3.0529205034822873,2.451999913345571
2017-06,signal,services,3,services,l1,-0.26067228719221464,estimated,2017-07-11 23:59:00,3.0529205034822873,2.792248216290073
2017-07,signal,services,3,services,l1,-0.4411330019581555,estimated,2017-08-08 23:59:00,3.44014267173324,2.9990096697750843
2017-08,signal,services,3,services,l1,-0.6314315363813573,estimated,2017-09-10 23:59:00,3.44014267173324,2.8087111353518828
2017-09,signal,services,3,services,l1,-1.1245348142426732,estimated,2017-10-08 23:59:00,3.5367143837291315,2.412179569486458
2017-10,signal,services,3,services,l0.1,-1.2500831800859955,estimated,2017-11-08 23:59:00,3.5367143837291315,2.286631203643136
2017-11,signal,services,3,services,l0.1,-0.8857902691041358,estimated,2017-12-10 23:59:00,3.5367143837291315,2.6509241146249956
2017-12,signal,services,3,services,l0.1,-0.7563310601038388,estimated,2018-01-09 23:59:00,3.5367143837291315,2.780383323625293
2018-01,signal,services,3,services,l0.1,-0.012283219173732172,estimated,2018-02-13 23:59:00,3.0529205034822873,3.040637284308555
2018-02,signal,services,3,services,l0.1,-0.17268056074091775,estimated,2018-03-08 23:59:00,2.858745685191255,2.6860651244503373
2018-03,signal,services,3,services,l0.1,0.04471335349410502,estimated,2018-04-09 23:59:00,2.6641930946421177,2.7089064481362226
2018-04,signal,services,3,services,l0.1,-0.3193750395428136,estimated,2018-05-09 23:59:00,2.7615167032973362,2.442141663754523
2018-05,signal,services,3,services,l0.1,-0.3798031644355164,estimated,2018-06-10 23:59:00,2.95588022415444,2.5760770597189238
2018-06,signal,services,3,services,l0.1,-0.4382679678891909,estimated,2018-07-10 23:59:00,3.149866705937099,2.711598738047908
2018-07,signal,services,3,services,l0.1,-0.598951024055999,estimated,2018-08-08 23:59:00,3.2467190137501496,2.6477679896941506
2018-08,signal,services,3,services,l0.1,-0.861977526448805,estimated,2018-09-09 23:59:00,4.018178963283183,3.156201436834378
2018-09,signal,services,3,services,l0.1,-1.1113968881036165,estimated,2018-10-08 23:59:00,4.114194333117518,3.0027974450139014
2018-10,signal,services,3,services,l10,-0.23847476229750236,estimated,2018-11-08 23:59:00,3.5367143837291315,3.298239621431629
2018-11,signal,services,3,services,l10,-0.28125768877489193,estimated,2018-12-09 23:59:00,3.9220713153281297,3.640813626553238
2018-12,signal,services,3,services,l10,-0.30786795728144556,estimated,2019-01-09 23:59:00,4.21011760186354,3.9022496445820942
2019-01,signal,services,3,services,l10,-0.29795183578961926,estimated,2019-02-12 23:59:00,4.114194333117518,3.8162424973278988
2019-02,signal,services,3,services,l10,-0.34034274156380717,estimated,2019-03-10 23:59:00,4.497336564273115,4.156993822709308
2019-03,signal,services,3,services,l10,-0.31877397447864886,estimated,2019-04-09 23:59:00,4.59289318883998,4.274119214361331
2019-04,signal,services,3,services,l10,-0.2914292708481888,estimated,2019-05-12 23:59:00,4.21011760186354,3.918688331015351
2019-05,signal,services,3,services,l10,-0.2644274713054273,estimated,2019-06-10 23:59:00,4.114194333117518,3.849766861812091
2019-06,signal,services,3,services,l10,-0.22637066278411525,estimated,2019-07-10 23:59:00,4.018178963283183,3.7918083004990675
2019-07,signal,services,3,services,l10,-0.21376917449017813,estimated,2019-08-11 23:59:00,4.305948946044698,4.09217977155452
2019-08,signal,services,3,services,l10,-0.24153704410341867,estimated,2019-09-09 23:59:00,4.401688541677433,4.160151497574014
2019-09,signal,services,3,services,l10,-0.20513657244450406,estimated,2019-10-09 23:59:00,4.305948946044698,4.100812373600194
2019-10,signal,services,3,services,l10,-0.17300854618629397,estimated,2019-11-10 23:59:00,4.114194333117518,3.941185786931224
2019-11,signal,services,3,services,l10,-0.10828530371560229,estimated,2019-12-09 23:59:00,3.9220713153281297,3.8137860116125273
2019-12,signal,services,3,services,l10,-0.08684684717764309,estimated,2020-01-12 23:59:00,3.7295784743696894,3.6427316271920462
2020-01,signal,services,3,services,l10,-0.04425177623479205,estimated,2020-02-13 23:59:00,3.6331929247390287,3.5889411485042366
2020-02,signal,services,3,services,l10,-0.02574441571528367,estimated,2020-03-09 23:59:00,3.9220713153281297,3.896326899612846
2020-03,signal,services,3,services,l10,0.008704905982077536,estimated,2020-04-13 23:59:00,4.018178963283183,4.02688386926526
2020-04,signal,services,3,services,l10,-0.06822632193495036,estimated,2020-05-12 23:59:00,3.7295784743696894,3.661352152434739
2020-05,signal,services,3,services,l10,-0.04368170517115267,estimated,2020-06-09 23:59:00,3.343477608623739,3.299795903452586
2020-06,signal,services,3,services,l10,-0.11845821574718154,estimated,2020-07-09 23:59:00,3.2467190137501496,3.128260798002968
2020-07,signal,services,3,services,l10,-0.03357341212786889,estimated,2020-08-12 23:59:00,3.0529205034822873,3.0193470913544185
2020-08,signal,services,3,services,l10,-0.030839666638708994,estimated,2020-09-09 23:59:00,2.858745685191255,2.827906018552546
2020-09,signal,services,3,services,l10,0.10694437346049042,estimated,2020-10-11 23:59:00,2.566774674857779,2.6737190483182696
2020-10,signal,services,3,services,l10,0.02052177506160567,estimated,2020-11-09 23:59:00,2.6641930946421177,2.6847148697037233
2020-11,signal,services,3,services,l10,0.025485431054239976,estimated,2020-12-09 23:59:00,2.46926125903715,2.49474669009139
2020-12,signal,services,3,services,l10,-0.025545077388909744,estimated,2021-01-12 23:59:00,2.6641930946421177,2.638648017253208
2021-01,signal,services,3,services,l10,-0.015984703209032808,estimated,2021-02-11 23:59:00,2.6641930946421177,2.648208391433085
2021-02,signal,services,3,services,l10,0.0148323162268995,estimated,2021-03-09 23:59:00,2.3716526617316043,2.386484977958504
2021-03,signal,services,3,services,l10,-0.007037365667861731,estimated,2021-04-12 23:59:00,2.0782539182528503,2.0712165525849886
2021-04,signal,services,3,services,l10,-0.039656514312123504,estimated,2021-05-10 23:59:00,2.3716526617316043,2.331996147419481
2021-05,signal,services,3,services,l10,-0.04887319753147367,estimated,2021-06-09 23:59:00,2.6641930946421177,2.615319897110644
2021-06,signal,services,3,services,l10,-0.00037216234171799797,estimated,2021-07-12 23:59:00,2.858745685191255,2.8583735228495373
2021-07,signal,services,3,services,l10,0.001097596330571335,estimated,2021-08-09 23:59:00,3.343477608623739,3.3445752049543103
2021-08,signal,services,3,services,l10,-0.04246693833213742,estimated,2021-09-09 23:59:00,3.9220713153281297,3.8796043769959923
2021-09,signal,services,3,services,l10,-0.16799279485762308,estimated,2021-10-10 23:59:00,4.9742091894814076,4.806216394623784
2021-10,signal,services,3,services,l10,-0.26067557274590275,estimated,2021-11-09 23:59:00,5.921185963184609,5.660510390438706
2021-11,signal,services,3,services,l10,-0.3764540040825944,estimated,2021-12-09 23:59:00,6.859279146561172,6.482825142478577
2021-12,signal,services,3,services,l0.1,-2.6497057005432314,estimated,2022-01-11 23:59:00,7.881118042428977,5.231412341885745
2022-01,signal,services,3,services,l0.1,-3.1604696507241434,estimated,2022-02-13 23:59:00,8.157998699242288,4.997529048518144
2022-02,signal,services,3,services,l0.1,-4.067431137221655,estimated,2022-03-09 23:59:00,9.16671885258238,5.099287715360724
2022-03,signal,services,3,services,l0.1,-6.139668759778622,estimated,2022-04-10 23:59:00,9.712671073072274,3.573002313293652
2022-04,signal,services,3,services,l0.1,-7.390461946940412,estimated,2022-05-09 23:59:00,10.436001532424278,3.0455395854838665
2022-05,signal,services,3,services,l0.1,-9.613894729890045,estimated,2022-06-09 23:59:00,11.867152971749864,2.253258241859818
2022-06,signal,services,3,services,l0.1,-10.299432999597032,estimated,2022-07-12 23:59:00,12.839321476839896,2.5398884772428634
2022-07,signal,services,3,services,l0.1,-9.940657630688623,estimated,2022-08-09 23:59:00,13.627761829254784,3.6871041985661606
2022-08,signal,services,3,services,l0.1,-9.086030570023304,estimated,2022-09-11 23:59:00,13.540463700620295,4.454433130596991
2022-09,signal,services,3,services,l0.1,-8.581186938814914,estimated,2022-10-10 23:59:00,13.190507087993858,4.609320149178943
2022-10,signal,services,3,services,l0.1,-7.5668965603954135,estimated,2022-11-09 23:59:00,13.102826240640407,5.535929680244994
2022-11,signal,services,3,services,l0.1,-5.713975717162982,estimated,2022-12-11 23:59:00,12.839321476839896,7.125345759676914
2022-12,signal,services,3,services,l10,0.01813100521185784,estimated,2023-01-10 23:59:00,12.044615307586716,12.062746312798573
2023-01,signal,services,3,services,l10,0.11623450689485479,estimated,2023-02-09 23:59:00,11.867152971749864,11.983387478644719
2023-02,signal,services,3,services,l10,0.07612084695765507,estimated,2023-03-09 23:59:00,10.88544049120821,10.961561338165865
2023-03,signal,services,3,services,l10,0.1724601530014554,estimated,2023-04-12 23:59:00,10.526051065749295,10.69851121875075
2023-04,signal,services,3,services,l10,0.09809327405559537,estimated,2023-05-10 23:59:00,10.255658832509209,10.353752106564803
2023-05,signal,services,3,services,l10,0.04916047316172914,estimated,2023-06-11 23:59:00,8.892620919440153,8.941781392601882
2023-06,signal,services,3,services,l10,0.07855244821746378,estimated,2023-07-12 23:59:00,7.603468627599762,7.682021075817226
2023-07,signal,services,3,services,l10,0.14545728467775604,estimated,2023-08-09 23:59:00,6.672363204290818,6.817820488968574
2023-08,signal,services,3,services,l10,0.2722185645741171,estimated,2023-09-10 23:59:00,6.485097231961633,6.7573157965357495
2023-09,signal,services,3,services,l10,0.3252226487687444,estimated,2023-10-09 23:59:00,5.921185963184609,6.2464086119533535
2023-10,signal,services,3,services,l1,1.9009885616317581,estimated,2023-11-09 23:59:00,5.543470688810059,7.444459250441817
2023-11,signal,services,3,services,l1,1.8257558236254707,estimated,2023-12-10 23:59:00,4.8790164169432,6.704772240568671
2023-12,signal,services,3,services,l1,1.8598749852025913,estimated,2024-01-10 23:59:00,4.783732941416012,6.643607926618603
2024-01,signal,services,3,services,l1,1.972035108727061,estimated,2024-02-14 23:59:00,4.59289318883998,6.564928297567041
2024-02,signal,services,3,services,l1,2.0794997784369773,estimated,2024-03-10 23:59:00,4.401688541677433,6.48118832011441
2024-03,signal,services,3,services,l1,1.8102264722724886,estimated,2024-04-09 23:59:00,4.688358589885041,6.49858506215753
2024-04,signal,services,3,services,l1,1.757957582153424,estimated,2024-05-12 23:59:00,4.59289318883998,6.350850770993404
2024-05,signal,services,3,services,l1,1.6408675247455176,estimated,2024-06-10 23:59:00,4.497336564273115,6.1382040890186325
2024-06,signal,services,3,services,l1,0.8886565782175034,estimated,2024-07-09 23:59:00,4.59289318883998,5.4815497670574835
2024-07,signal,services,3,services,l1,0.7238432716931734,estimated,2024-08-11 23:59:00,4.114194333117518,4.838037604810691
2024-08,signal,services,3,services,l1,0.5993320578823489,estimated,2024-09-09 23:59:00,4.114194333117518,4.713526390999867
2024-09,signal,services,3,services,l1,0.34664182700427626,estimated,2024-10-09 23:59:00,4.305948946044698,4.652590773048974
2024-10,signal,services,3,services,l1,0.3929922904141797,estimated,2024-11-10 23:59:00,4.114194333117518,4.507186623531697
2024-11,signal,services,3,services,l1,0.3904154865170782,estimated,2024-12-09 23:59:00,4.401688541677433,4.792104028194511
2024-12,signal,services,3,services,l1,0.130241572743817,estimated,2025-01-12 23:59:00,4.401688541677433,4.531930114421249
2025-01,signal,services,3,services,l1,0.26116363588431096,estimated,2025-02-05 23:59:00,4.21011760186354,4.471281237747851
2025-02,signal,services,3,services,l1,0.044398825209614495,estimated,2025-03-04 23:59:00,4.114194333117518,4.1585931583271325
2025-03,signal,services,3,services,l1,0.094160932594597,estimated,2025-04-03 23:59:00,4.114194333117518,4.208355265712115
2025-04,signal,services,3,services,l1,0.190109910710202,estimated,2025-05-05 23:59:00,4.114194333117518,4.30430424382772
2025-05,signal,services,3,services,l1,0.2134942343141508,estimated,2025-06-03 23:59:00,4.401688541677433,4.615182775991584
2025-06,signal,services,3,services,l1,0.2693091106781506,estimated,2025-07-03 23:59:00,4.497336564273115,4.766645674951266
2025-07,signal,services,3,services,l1,0.13053466242162345,estimated,2025-08-04 23:59:00,4.497336564273115,4.627871226694738
2025-08,signal,services,3,services,l1,-0.05618775316154007,estimated,2025-09-03 23:59:00,4.305948946044698,4.249761192883158
2025-09,signal,services,3,services,l1,-0.0950001157590264,estimated,2025-10-05 23:59:00,4.305948946044698,4.2109488302856715
2025-10,signal,services,3,services,l1,-0.05345553589667928,estimated,2025-11-04 23:59:00,4.305948946044698,4.252493410148018
2025-11,signal,services,3,services,l1,-0.007073780912950748,estimated,2025-12-03 23:59:00,4.305948946044698,4.298875165131747
2025-12,signal,services,3,services,l1,0.10845293931412155,estimated,2026-01-06 23:59:00,4.21011760186354,4.318570541177661
2026-01,signal,services,3,services,l1,0.10354011160862772,estimated,2026-02-04 23:59:00,4.401688541677433,4.505228653286061
2026-02,signal,services,3,services,l1,0.21745411504542916,estimated,2026-03-03 23:59:00,4.497336564273115,4.714790679318544
2026-03,signal,services,3,services,l1,0.1549587461455257,estimated,2026-04-06 23:59:00,4.21011760186354,4.365076348009065
2026-04,signal,services,3,services,l1,0.10996117291611464,estimated,2026-05-05 23:59:00,4.401688541677433,4.511649714593547
2026-05,signal,services,3,services,l1,0.11913074874774374,estimated,2026-06-03 23:59:00,4.497336564273115,4.616467313020859
2026-06,signal,services,3,services,l1,0.5028809913581883,estimated,2026-07-06 23:59:00,4.497336564273115,5.000217555631304
2026-07,signal,services,3,services,l1,0.21327714773932846,estimated,2026-08-04 23:59:00,4.401688541677433,4.614965689416761
2006-01,signal,goods,3,goods,l1,,insufficient_history,2006-02-09 00:00:00,-2.326862693935431,
2006-02,signal,goods,3,goods,l1,,insufficient_history,2006-03-09 00:00:00,-2.1223636451626673,
2006-03,signal,goods,3,goods,l1,,insufficient_history,2006-04-09 00:00:00,-2.1223636451626673,
2006-04,signal,goods,3,goods,l1,,insufficient_history,2006-05-09 00:00:00,-2.1223636451626673,
2006-05,signal,goods,3,goods,l1,,insufficient_history,2006-06-09 00:00:00,-2.1223636451626673,
2006-06,signal,goods,3,goods,l1,,insufficient_history,2006-07-09 00:00:00,-2.1223636451626673,
2006-07,signal,goods,3,goods,l1,,insufficient_history,2006-08-09 00:00:00,-2.942881069081214,
2006-08,signal,goods,3,goods,l1,,insufficient_history,2006-09-09 00:00:00,-2.7371196796131994,
2006-09,signal,goods,3,goods,l1,,insufficient_history,2006-10-09 00:00:00,-2.6343975339601955,
2006-10,signal,goods,3,goods,l1,,insufficient_history,2006-11-09 00:00:00,-2.4292692569044565,
2006-11,signal,goods,3,goods,l1,,insufficient_history,2006-12-09 00:00:00,-2.4292692569044565,
2006-12,signal,goods,3,goods,l1,,insufficient_history,2007-01-09 00:00:00,-2.326862693935431,
2007-01,signal,goods,3,goods,l1,,insufficient_history,2007-02-09 00:00:00,-2.1223636451626673,
2007-02,signal,goods,3,goods,l1,,insufficient_history,2007-03-09 00:00:00,-2.4292692569044565,
2007-03,signal,goods,3,goods,l1,,insufficient_history,2007-04-09 00:00:00,-2.6343975339601955,
2007-04,signal,goods,3,goods,l1,,insufficient_history,2007-05-09 00:00:00,-2.020270731751945,
2007-05,signal,goods,3,goods,l1,,insufficient_history,2007-06-09 00:00:00,-1.612938192988363,
2007-06,signal,goods,3,goods,l1,,insufficient_history,2007-07-09 00:00:00,-1.71461588349705,
2007-07,signal,goods,3,goods,l1,,insufficient_history,2007-08-09 00:00:00,-1.612938192988363,
2007-08,signal,goods,3,goods,l1,,insufficient_history,2007-09-09 00:00:00,-2.224560894731972,
2007-09,signal,goods,3,goods,l1,,insufficient_history,2007-10-09 00:00:00,-2.326862693935431,
