a6_number,component,source_id,source_file,period,value,value_kind,availability_rule,available_from_assumed,vintage,frequency,seasonal_adjustment
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2005-02,44.62,level,t_plus_1d,2005-03-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2005-03,48.88,level,t_plus_1d,2005-04-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2005-04,47.39,level,t_plus_1d,2005-05-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2005-05,47.23,level,t_plus_1d,2005-06-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2005-06,48.29,level,t_plus_1d,2005-07-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2005-07,47.49,level,t_plus_1d,2005-08-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2005-08,45.6,level,t_plus_1d,2005-09-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2005-09,44.49,level,t_plus_1d,2005-10-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2005-10,45.94,level,t_plus_1d,2005-11-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2005-11,45.52,level,t_plus_1d,2005-12-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2005-12,47.17,level,t_plus_1d,2006-01-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-01,49.74,level,t_plus_1d,2006-02-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-02,50.02,level,t_plus_1d,2006-03-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-03,48.6,level,t_plus_1d,2006-04-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-04,48.4,level,t_plus_1d,2006-05-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-05,49.38,level,t_plus_1d,2006-06-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-06,48.72,level,t_plus_1d,2006-07-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-07,49.92,level,t_plus_1d,2006-08-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-08,48.44,level,t_plus_1d,2006-09-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-09,48.75,level,t_plus_1d,2006-10-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-10,52.97,level,t_plus_1d,2006-11-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-11,55.84,level,t_plus_1d,2006-12-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-12,56.9,level,t_plus_1d,2007-01-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-01,57.75,level,t_plus_1d,2007-02-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-02,59.51,level,t_plus_1d,2007-03-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-03,59.51,level,t_plus_1d,2007-04-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-04,58.28,level,t_plus_1d,2007-05-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-05,58.95,level,t_plus_1d,2007-06-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-06,62.25,level,t_plus_1d,2007-07-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-07,63.21,level,t_plus_1d,2007-08-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-08,64.56,level,t_plus_1d,2007-09-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-09,71.95,level,t_plus_1d,2007-10-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-10,72.98,level,t_plus_1d,2007-11-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-11,74.31,level,t_plus_1d,2007-12-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-12,80.71,level,t_plus_1d,2008-01-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-01,85.36,level,t_plus_1d,2008-02-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-02,94.19,level,t_plus_1d,2008-03-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-03,95.29,level,t_plus_1d,2008-04-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-04,91.75,level,t_plus_1d,2008-05-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-05,90.0,level,t_plus_1d,2008-06-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-06,97.78,level,t_plus_1d,2008-07-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-07,96.35,level,t_plus_1d,2008-08-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-08,88.86,level,t_plus_1d,2008-09-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-09,84.62,level,t_plus_1d,2008-10-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-10,68.96,level,t_plus_1d,2008-11-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-11,65.63,level,t_plus_1d,2008-12-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-12,64.89,level,t_plus_1d,2009-01-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-01,69.65,level,t_plus_1d,2009-02-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-02,66.07,level,t_plus_1d,2009-03-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-03,65.08,level,t_plus_1d,2009-04-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-04,68.88,level,t_plus_1d,2009-05-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-05,74.01,level,t_plus_1d,2009-06-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-06,75.39,level,t_plus_1d,2009-07-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-07,70.67,level,t_plus_1d,2009-08-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-08,72.53,level,t_plus_1d,2009-09-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-09,68.69,level,t_plus_1d,2009-10-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-10,71.82,level,t_plus_1d,2009-11-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-11,74.47,level,t_plus_1d,2009-12-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-12,75.88,level,t_plus_1d,2010-01-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2010-01,74.9,level,t_plus_1d,2010-02-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2010-02,71.69,level,t_plus_1d,2010-03-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2010-03,69.64,level,t_plus_1d,2010-04-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2010-04,69.88,level,t_plus_1d,2010-05-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2010-05,68.3,level,t_plus_1d,2010-06-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2010-06,67.75,level,t_plus_1d,2010-07-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2010-07,72.92,level,t_plus_1d,2010-08-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2010-08,78.03,level,t_plus_1d,2010-09-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2010-09,82.54,level,t_plus_1d,2010-10-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2010-10,87.52,level,t_plus_1d,2010-11-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2010-11,91.01,level,t_plus_1d,2010-12-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2010-12,96.77,level,t_plus_1d,2011-01-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2011-01,102.23,level,t_plus_1d,2011-02-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2011-02,106.23,level,t_plus_1d,2011-03-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2011-03,102.83,level,t_plus_1d,2011-04-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2011-04,105.05,level,t_plus_1d,2011-05-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2011-05,101.94,level,t_plus_1d,2011-06-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2011-06,100.36,level,t_plus_1d,2011-07-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2011-07,101.27,level,t_plus_1d,2011-08-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2011-08,103.23,level,t_plus_1d,2011-09-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2011-09,101.51,level,t_plus_1d,2011-10-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2011-10,94.4,level,t_plus_1d,2011-11-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2011-11,91.47,level,t_plus_1d,2011-12-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2011-12,88.47,level,t_plus_1d,2012-01-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2012-01,91.76,level,t_plus_1d,2012-02-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2012-02,93.17,level,t_plus_1d,2012-03-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2012-03,94.34,level,t_plus_1d,2012-04-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2012-04,94.49,level,t_plus_1d,2012-05-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2012-05,92.54,level,t_plus_1d,2012-06-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2012-06,91.47,level,t_plus_1d,2012-07-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2012-07,106.71,level,t_plus_1d,2012-08-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2012-08,107.75,level,t_plus_1d,2012-09-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2012-09,107.03,level,t_plus_1d,2012-10-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2012-10,103.02,level,t_plus_1d,2012-11-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2012-11,99.74,level,t_plus_1d,2012-12-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2012-12,98.14,level,t_plus_1d,2013-01-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2013-01,96.9,level,t_plus_1d,2013-02-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2013-02,96.08,level,t_plus_1d,2013-03-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2013-03,95.41,level,t_plus_1d,2013-04-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2013-04,92.74,level,t_plus_1d,2013-05-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2013-05,93.94,level,t_plus_1d,2013-06-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2013-06,94.02,level,t_plus_1d,2013-07-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2013-07,91.32,level,t_plus_1d,2013-08-01,"current, downloaded 2026-09-12",M,
63,,cnb_arad:MEDACOMFODXXL18INDM,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2013-08,86.08,level,t_plus_1d,2013-09-01,"current, downloaded 2026-09-12",M,
