origin,group,clock,panel_clock,z,z_change3,z_change12,unemployment_change3,ulc_growth12,ip_growth3,cost_26_mean3,cost_45_mean3,cost_47_mean3,fx3,cost_62_mean3
2023-04,goods,2023-05-10 23:59:00,2023-05-10 00:00:00,11.689375147149933,-1.6762633341174276,0.35650661644961623,,,,-0.014449505608277282,0.014405533833260856,0.0043968760619830976,-2.444232457760305,-0.02942834438184357
2023-05,services,2023-06-11 23:59:00,2023-06-11 00:00:00,8.892620919440153,-1.992819571768056,-2.9745320523097103,0.20000000000000018,6.999676164529797,-2.3146546825858736,,,,,
2023-05,goods,2023-06-11 23:59:00,2023-06-11 00:00:00,10.526051065749295,-2.137214027587307,-1.8725469123498257,,,,-0.01478569659323889,-0.008299183873909044,-0.0035592398397262435,-2.1943660472728603,-0.03870253735142892
2023-06,services,2023-07-12 23:59:00,2023-07-12 00:00:00,7.603468627599762,-2.922582438149533,-5.235852849240134,0.0,9.556337641284303,0.3856950622560812,,,,,
2023-06,goods,2023-07-12 23:59:00,2023-07-12 00:00:00,9.257918129309319,-3.4053469640272827,-4.020192994072529,,,,-0.017861064384336517,-0.009867893279302523,-0.0065900004670013486,-0.4565059918753922,-0.028417384054866268
2023-07,services,2023-08-09 23:59:00,2023-08-09 00:00:00,6.672363204290818,-3.5832956282183908,-6.955398624963966,0.0,9.556337641284303,0.3856950622560812,,,,,
2023-07,goods,2023-08-09 23:59:00,2023-08-09 00:00:00,8.065790301745448,-3.623584845404485,-5.5619715275093355,,,,-0.015164723426641944,-0.007639753812035781,-0.006060773027730153,0.0548766344846609,-0.024464562439908022
2023-08,services,2023-09-10 23:59:00,2023-09-10 00:00:00,6.485097231961633,-2.4075236874785206,-7.055366468658662,0.0,9.556337641284303,-0.7528049454987278,,,,,
2023-08,goods,2023-09-10 23:59:00,2023-09-10 00:00:00,6.765864847381481,-3.7601862183678136,-7.21032939013439,,,,-0.012484641987120043,-0.004357360522451022,-0.004433426395827074,1.9603500608278828,-0.007716606669236903
2023-09,services,2023-10-09 23:59:00,2023-10-09 00:00:00,5.921185963184609,-1.682282664415153,-7.269321124809249,0.0,9.023249773834522,-1.5530596154573124,,,,,
2023-09,goods,2023-10-09 23:59:00,2023-10-09 00:00:00,5.543470688810059,-3.71444744049926,-8.866563708565625,,,,-0.0023418716458214936,-0.0010288074010631476,-0.0005550931063537471,2.129345268921723,-0.000735885809244626
2023-10,services,2023-11-09 23:59:00,2023-11-09 00:00:00,5.543470688810059,-1.128892515480759,-7.559355551830349,0.10000000000000009,9.023249773834522,-1.0425174176098706,,,,,
2023-10,goods,2023-11-09 23:59:00,2023-11-09 00:00:00,4.018178963283183,-4.047611338462265,-10.651258951797168,,,,0.004305075088682099,0.0010288074010631476,0.0016638969657470544,2.874394590710201,-0.01247682327948644
2023-11,services,2023-12-10 23:59:00,2023-12-10 00:00:00,4.8790164169432,-1.6060808150184327,-7.960305059896696,0.19999999999999973,9.023249773834522,-1.3019624220929646,,,,,
2023-11,goods,2023-12-10 23:59:00,2023-12-10 00:00:00,2.7615167032973362,-4.004348144084145,-12.166653568278107,,,,0.011239450965269801,0.00128749999129892,0.00277779385304792,2.821503780046001,-0.004000343350348305
2023-12,services,2024-01-10 23:59:00,2024-01-10 00:00:00,4.783732941416012,-1.1374530217685965,-7.260882366170703,0.10000000000000009,8.208799691830027,0.4742066244068582,,,,,
2023-12,goods,2024-01-10 23:59:00,2024-01-10 00:00:00,2.46926125903715,-3.074209429772909,-11.6806949683328,,,,0.013562340737300976,-0.0005155969060997023,-0.0005560190335656875,1.5514395253189197,-0.005142482477393351
2024-01,services,2024-02-14 23:59:00,2024-02-14 00:00:00,4.59289318883998,-0.9505774999700787,-7.274259782909883,0.09999999999999964,8.208799691830027,2.51118140849338,,,,,
2024-01,goods,2024-02-14 23:59:00,2024-02-14 00:00:00,1.7839918128331003,-2.2341871504500825,-11.58164666843426,,,,0.0052327385703624385,-0.0030959974888237576,-0.004455649744657582,0.39287957226705467,0.00393652615118049
2024-02,services,2024-03-10 23:59:00,2024-03-10 00:00:00,4.401688541677433,-0.47732787526576725,-6.4837519495307765,0.10000000000000009,8.208799691830027,4.323686028433778,,,,,
2024-02,goods,2024-03-10 23:59:00,2024-03-10 00:00:00,1.390290516899142,-1.3712261863981943,-11.27297457643746,,,,-0.0053923309397872305,0.005100839142279175,-0.00277779385304792,0.5273631953583877,-0.004592183200449185
2024-03,services,2024-04-09 23:59:00,2024-04-09 00:00:00,4.688358589885041,-0.09537435153097107,-5.837692475864253,0.10000000000000009,6.541609907893002,0.25075230700793066,,,,,
2024-03,goods,2024-04-09 23:59:00,2024-04-09 00:00:00,0.5982071677547464,-1.8710540912824034,-12.065057925581856,,,,-0.007049884496246726,0.008155350718135482,0.0019420224164535445,2.988899308335389,0.00836943718524837
2024-04,services,2024-05-12 23:59:00,2024-05-12 00:00:00,4.59289318883998,0.0,-5.662765643669228,0.10000000000000009,6.541609907893002,-2.233229593441609,,,,,
2024-04,goods,2024-05-12 23:59:00,2024-05-12 00:00:00,0.49875415110390736,-1.285237661729193,-11.190620996046025,,,,0.0012797176706917563,0.009706943899796391,0.005835913966668234,3.243006152665832,0.03784038920695387
2024-05,services,2024-06-10 23:59:00,2024-06-10 00:00:00,4.497336564273115,0.09564802259568239,-4.395284355167038,-0.2999999999999998,6.541609907893002,-1.89676493031894,,,,,
2024-05,goods,2024-06-10 23:59:00,2024-06-10 00:00:00,0.2995508979798479,-1.0907396189192942,-10.226500167769446,,,,0.006634585171960704,0.002521444196308842,0.005258169084610742,2.256276207992367,0.06407715924972113
2024-06,services,2024-07-09 23:59:00,2024-07-09 00:00:00,4.59289318883998,-0.09546540104506107,-3.0105754387597816,0.19999999999999973,6.295498953192695,0.3999997446070886,,,,,
2024-06,goods,2024-07-09 23:59:00,2024-07-09 00:00:00,0.19980026626730563,-0.39840690148744073,-9.058117863042014,,,,0.006966755935207051,-0.0032890842444179094,-0.0005537099833586486,-1.702747082754468,0.033077026406070686
2024-07,services,2024-08-11 23:59:00,2024-08-11 00:00:00,4.114194333117518,-0.4786988557224623,-2.5581688711733,-0.2999999999999998,6.295498953192695,-0.679547852119909,,,,,
2024-07,goods,2024-08-11 23:59:00,2024-08-11 00:00:00,0.0,-0.49875415110390736,-8.065790301745448,,,,-0.0020382939468089056,-0.00430767429091065,-0.0030441611877577066,-2.041254042026827,-0.009509545132278715
2024-08,services,2024-09-09 23:59:00,2024-09-09 00:00:00,4.114194333117518,-0.3831422311555972,-2.3709028988441148,-0.10000000000000009,6.295498953192695,-1.0160125152425732,,,,,
2024-08,goods,2024-09-09 23:59:00,2024-09-09 00:00:00,0.39920212695374535,0.09965122897389744,-6.366662720427736,,,,-0.0030358009256269227,-0.003281611762550559,-0.0019275835073040426,0.09884353873845653,-0.040043201468356195
2024-09,services,2024-10-09 23:59:00,2024-10-09 00:00:00,4.305948946044698,-0.28694424279528263,-1.6152370171399113,-0.19999999999999973,4.883124964777538,-1.786648739372784,,,,,
2024-09,goods,2024-10-09 23:59:00,2024-10-09 00:00:00,0.19980026626730563,0.0,-5.343670422542753,,,,0.0015801646939709497,-0.0005089059512665509,0.0,1.4924754375662255,-0.01314948393899614
2024-10,services,2024-11-10 23:59:00,2024-11-10 00:00:00,4.114194333117518,0.0,-1.429276355692541,0.19999999999999973,4.883124964777538,0.5828712794826052,,,,,
2024-10,goods,2024-11-10 23:59:00,2024-11-10 00:00:00,0.39920212695374535,0.39920212695374535,-3.6189768363294377,,,,0.005278303147038597,-0.00025513459594842897,-0.0005564831565134654,1.28314844450232,0.01642549079139381
2024-11,services,2024-12-09 23:59:00,2024-12-09 00:00:00,4.401688541677433,0.2874942085599148,-0.47732787526576725,0.0,4.883124964777538,0.5828712794826052,,,,,
2024-11,goods,2024-12-09 23:59:00,2024-12-09 00:00:00,0.2995508979798479,-0.09965122897389744,-2.4619658053174884,,,,0.0029391122608231623,-0.0015255556758040356,-0.0016611330058493579,-0.04347912082565841,0.013134133706361814
2024-12,services,2025-01-12 23:59:00,2025-01-12 00:00:00,4.401688541677433,0.09573959563273515,-0.3820443997385796,0.09999999999999964,3.780518934171522,-1.1139810009711122,,,,,
2024-12,goods,2025-01-12 23:59:00,2025-01-12 00:00:00,0.0,-0.19980026626730563,-2.46926125903715,,,,0.00030924983576881743,0.001270811044885356,0.0,0.4873130223677733,0.001179903082806059
2025-01,services,2025-02-05 23:59:00,2025-02-05 00:00:00,4.21011760186354,0.09592326874602186,-0.38277558697644043,-0.19999999999999973,3.780518934171522,-2.467488504583925,,,,,
2025-01,goods,2025-02-05 23:59:00,2025-02-05 00:00:00,0.19980026626730563,-0.19940186068643972,-1.5841915465657945,,,,0.003966809392260721,0.004058903525085237,0.0011120388406699415,0.15128595926304356,-0.01515041320110407
2025-02,services,2025-03-04 23:59:00,2025-03-04 00:00:00,4.114194333117518,-0.2874942085599148,-0.2874942085599148,-0.10000000000000009,3.780518934171522,-0.5399818374899475,,,,,
2025-02,goods,2025-03-04 23:59:00,2025-03-04 00:00:00,0.19980026626730563,-0.09975063171254228,-1.1904902506318362,,,,0.0053054992772239755,0.00405273482660314,0.0024886055036012302,-0.5232293528845529,0.006627607153419035
2025-03,services,2025-04-03 23:59:00,2025-04-03 00:00:00,4.114194333117518,-0.2874942085599148,-0.5741642567675234,0.0,4.266240518827546,1.8862249715306862,,,,,
2025-03,goods,2025-04-03 23:59:00,2025-04-03 00:00:00,0.19980026626730563,0.19980026626730563,-0.39840690148744073,,,,0.003982746218683784,0.002275321690133225,0.0019339742053693005,-0.8972230580755645,0.022862116363408624
2025-04,services,2025-05-05 23:59:00,2025-05-05 00:00:00,4.114194333117518,-0.09592326874602186,-0.4786988557224623,0.10000000000000009,4.266240518827546,4.065438603021242,,,,,
2025-04,goods,2025-05-05 23:59:00,2025-05-05 00:00:00,0.09995003330835331,-0.09985023295895232,-0.398804117795554,,,,0.000325186662191899,-0.000757289231439214,0.0011083412815905784,-0.5345046630482367,7.647621011426983e-06
2025-05,services,2025-06-03 23:59:00,2025-06-03 00:00:00,4.401688541677433,0.2874942085599148,-0.09564802259568239,0.20000000000000018,4.266240518827546,2.22168651733493,,,,,
2025-05,goods,2025-06-03 23:59:00,2025-06-03 00:00:00,0.0,-0.19980026626730563,-0.2995508979798479,,,,-0.0026944615673920314,-0.0037979901956844606,-0.0016570042406736836,-0.4860373697041277,-0.007302491722014952
2025-06,services,2025-07-03 23:59:00,2025-07-03 00:00:00,4.497336564273115,0.3831422311555972,-0.09555662456686509,0.10000000000000009,3.5036670523063362,3.0603716261925635,,,,,
2025-06,goods,2025-07-03 23:59:00,2025-07-03 00:00:00,0.2995508979798479,0.09975063171254228,0.09975063171254228,,,,-0.008375467913049476,-0.005589561867483421,-0.0019339742053693005,-0.6120141505445538,-0.011998973310446045
2025-07,services,2025-08-04 23:59:00,2025-08-04 00:00:00,4.497336564273115,0.3831422311555972,0.3831422311555972,0.19999999999999973,3.5036670523063362,-0.1958229046213985,,,,,
2025-07,goods,2025-08-04 23:59:00,2025-08-04 00:00:00,0.6975613736425241,0.5976113403341708,0.6975613736425241,,,,-0.009715503218604751,-0.0050930453489049414,-0.0005537099833586486,-0.7910258275638824,0.030871655171759826
2025-08,services,2025-09-03 23:59:00,2025-09-03 00:00:00,4.305948946044698,-0.09573959563273515,0.19175461292717966,0.09999999999999964,3.5036670523063362,-1.1487732610680474,,,,,
2025-08,goods,2025-09-03 23:59:00,2025-09-03 00:00:00,0.39920212695374535,0.39920212695374535,0.0,,,,-0.007364527897976092,-0.0025562497464335365,-0.00027696996469561697,-1.6712359173745277,0.0014972393919846876
2025-09,services,2025-10-05 23:59:00,2025-10-05 00:00:00,4.305948946044698,-0.19138761822841754,0.0,0.20000000000000018,4.577274314458143,-1.287390721978192,,,,,
2025-09,goods,2025-10-05 23:59:00,2025-10-05 00:00:00,0.49875415110390736,0.19920325312405945,0.29895388483660174,,,,-0.006019083757155967,-0.0005128206139686972,-0.001388312433094896,-1.642431742630124,0.0016568396314561677
2025-10,services,2025-11-04 23:59:00,2025-11-04 00:00:00,4.305948946044698,-0.19138761822841754,0.19175461292717966,0.10000000000000009,4.577274314458143,-0.8465862244036398,,,,,
2025-10,goods,2025-11-04 23:59:00,2025-11-04 00:00:00,0.2995508979798479,-0.3980104756626762,-0.09965122897389744,,,,-0.0056835695533554165,-0.0012855138699177833,-0.0019452604880338953,-1.8676920740108223,-0.0006943109451074866
2025-11,services,2025-12-03 23:59:00,2025-12-03 00:00:00,4.305948946044698,0.0,-0.09573959563273515,0.40000000000000036,4.577274314458143,0.4359657432104057,,,,,
2025-11,goods,2025-12-03 23:59:00,2025-12-03 00:00:00,0.49875415110390736,0.09955202415016201,0.19920325312405945,,,,-0.006018409695357256,-0.001543212632914089,-0.0030619561164613174,-1.2668743202403405,0.027064268934377484
2025-12,services,2026-01-06 23:59:00,2026-01-06 00:00:00,4.21011760186354,-0.0958313441811578,-0.19157093981389295,0.0,3.480052914941705,0.19593004123294183,,,,,
2025-12,goods,2026-01-06 23:59:00,2026-01-06 00:00:00,0.19980026626730563,-0.29895388483660174,0.19980026626730563,,,,-0.005012878515548667,-0.0005136107847185656,-0.0011148282409489951,-1.1403848255248958,0.03127449634600469
2026-01,services,2026-02-04 23:59:00,2026-02-04 00:00:00,4.401688541677433,0.09573959563273515,0.19157093981389295,0.20000000000000018,3.480052914941705,2.7695945746147443,,,,,
2026-01,goods,2026-02-04 23:59:00,2026-02-04 00:00:00,0.39920212695374535,0.09965122897389744,0.19940186068643972,,,,-0.003340354518222196,0.0,-0.0022371448626623547,-0.35797351371254016,0.04248595047978743
2026-02,services,2026-03-03 23:59:00,2026-03-03 00:00:00,4.497336564273115,0.19138761822841754,0.3831422311555972,0.0,3.480052914941705,3.3727715870080055,,,,,
2026-02,goods,2026-03-03 23:59:00,2026-03-03 00:00:00,0.09995003330835331,-0.398804117795554,-0.09985023295895232,,,,-0.0023368414672651217,-0.002068793814178941,-0.0011204492342349326,-0.14816646740745262,0.03881810674311007
2026-03,services,2026-04-06 23:59:00,2026-04-06 00:00:00,4.21011760186354,0.0,0.09592326874602186,0.10000000000000009,4.770135068072383,-0.19343185053098022,,,,,
2026-03,goods,2026-04-06 23:59:00,2026-04-06 00:00:00,0.2995508979798479,0.09975063171254228,0.09975063171254228,,,,0.00032983942176024555,-0.002839093172959828,-0.0013987990872550427,0.08659972911779205,0.025092876822936816
2026-04,services,2026-05-05 23:59:00,2026-05-05 00:00:00,4.401688541677433,0.0,0.2874942085599148,0.0,4.770135068072383,-0.7543418197130385,,,,,
2026-04,goods,2026-05-05 23:59:00,2026-05-05 00:00:00,0.5982071677547464,0.199005040801001,0.4982571344463931,,,,0.00032983942176030107,0.002821614898649294,0.008859879268237355,0.7269473662308124,0.013215009764225035
2026-05,services,2026-06-03 23:59:00,2026-06-03 00:00:00,4.497336564273115,0.0,0.09564802259568239,-0.10000000000000009,4.770135068072383,-1.8219735605000453,,,,,
2026-05,goods,2026-06-03 23:59:00,2026-06-03 00:00:00,0.5982071677547464,0.4982571344463931,0.5982071677547464,,,,0.009228044508775143,0.009714388928545148,0.014548761760672177,0.42333759612799615,0.028658733693770994
2026-06,services,2026-07-06 23:59:00,2026-07-06 00:00:00,4.497336564273115,0.28721896240957534,0.0,-0.30000000000000027,5.868746612562665,2.7344921378221145,,,,,
2026-06,goods,2026-07-06 23:59:00,2026-07-06 00:00:00,0.2995508979798479,0.0,0.0,,,,0.01677801440106977,0.008950799908253574,0.015608600885538651,0.21822832039918633,0.02376208337589425
2026-07,services,2026-08-04 23:59:00,2026-08-04 00:00:00,4.401688541677433,0.0,-0.09564802259568239,0.0,5.868746612562665,0.9234152331505106,,,,,
2026-07,goods,2026-08-04 23:59:00,2026-08-04 00:00:00,0.39920212695374535,-0.199005040801001,-0.2983592466887788,,,,0.019436719091072658,0.0025445416183570066,0.004612744888395248,-0.9332606228245269,-0.003052116709749401
