a6_number,column,ticker,statistic,period,value,available_from_assumed,candidate_lane_status,validation_verdicts
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2021-03,252.06055217391307,2021-04-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2021-04,260.0429619047619,2021-05-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2021-05,277.9147,2021-06-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2021-06,273.6604,2021-07-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2021-07,276.362219047619,2021-08-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2021-08,279.3157136363636,2021-09-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2021-09,288.4033476190477,2021-10-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2021-10,300.5338333333333,2021-11-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2021-11,288.4553285714286,2021-12-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2021-12,292.1913272727272,2022-01-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2022-01,313.10927,2022-02-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2022-02,325.6044157894737,2022-03-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2022-03,380.8137086956521,2022-04-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2022-04,367.46142,2022-05-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2022-05,323.46164285714286,2022-06-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2022-06,304.42245238095234,2022-07-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2022-07,260.07377,2022-08-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2022-08,275.6858043478261,2022-09-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2022-09,261.0577333333334,2022-10-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2022-10,256.5501333333333,2022-11-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2022-11,274.15628095238094,2022-12-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2022-12,291.72015714285715,2023-01-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2023-01,303.46884500000004,2023-02-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2023-02,293.4304789473684,2023-03-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2023-03,279.8298130434782,2023-04-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2023-04,277.825694736842,2023-05-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2023-05,261.26445454545456,2023-06-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2023-06,256.9623190476191,2023-07-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2023-07,258.1653399999999,2023-08-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2023-08,255.2857,2023-09-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2023-09,256.39566,2023-10-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2023-10,248.6807045454545,2023-11-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2023-11,252.2403190476191,2023-12-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2023-12,252.470485,2024-01-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2024-01,251.63492857142856,2024-02-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2024-02,248.789145,2024-03-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2024-03,258.88984500000004,2024-04-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2024-04,281.8853727272727,2024-05-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2024-05,301.52025909090906,2024-06-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2024-06,285.89761052631576,2024-07-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2024-07,273.95719545454546,2024-08-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2024-08,267.3898227272728,2024-09-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2024-09,274.83894999999995,2024-10-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2024-10,287.7949782608695,2024-11-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2024-11,278.13594500000005,2024-12-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2024-12,275.8135238095239,2025-01-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2025-01,275.0071523809524,2025-02-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2025-02,283.72141578947367,2025-03-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2025-03,295.394380952381,2025-04-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2025-04,275.013461904762,2025-05-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2025-05,277.57338571428573,2025-06-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2025-06,284.95020000000005,2025-07-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2025-07,301.7005636363637,2025-08-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2025-08,278.8229714285714,2025-09-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2025-09,286.3700761904762,2025-10-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2025-10,301.0727956521739,2025-11-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2025-11,302.40581578947365,2025-12-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2025-12,314.53911363636365,2026-01-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2026-01,341.999725,2026-02-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2026-02,339.7548052631579,2026-03-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2026-03,339.1312045454546,2026-04-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2026-04,355.8306666666666,2026-05-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2026-05,370.25812500000006,2026-06-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2026-06,364.1891285714286,2026-07-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2026-07,352.5874272727273,2026-08-01,candidate_unvalidated,no_official_comparator
62,bbg__industrial_metals_spot_index__month_mean,BCOMINSP Index,month_mean,2026-08,366.5462523809524,2026-09-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2000-01,103.96167,2000-02-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2000-02,105.578385,2000-03-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2000-03,107.61881304347826,2000-04-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2000-04,109.3971052631579,2000-05-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2000-05,112.55672272727274,2000-06-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2000-06,107.98158636363634,2000-07-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2000-07,102.38724736842106,2000-08-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2000-08,103.77352173913042,2000-09-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2000-09,105.490065,2000-10-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2000-10,106.07358636363637,2000-11-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2000-11,106.80917,2000-12-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2000-12,108.47485,2001-01-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2001-01,107.6416380952381,2001-02-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2001-02,105.77212631578948,2001-03-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2001-03,103.52700454545452,2001-04-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2001-04,99.95775999999998,2001-05-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2001-05,99.97989545454544,2001-06-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2001-06,98.41273333333336,2001-07-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2001-07,104.09941428571427,2001-08-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2001-08,104.78275217391304,2001-09-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2001-09,99.84001875,2001-10-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2001-10,95.12402173913044,2001-11-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2001-11,99.23943,2001-12-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2001-12,99.99842631578947,2002-01-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2002-01,100.73646666666666,2002-02-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2002-02,98.77013157894736,2002-03-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2002-03,102.399535,2002-04-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2002-04,101.9018818181818,2002-05-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2002-05,102.43027272727272,2002-06-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2002-06,106.69121,2002-07-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2002-07,115.55200952380952,2002-08-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2002-08,121.7523909090909,2002-09-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2002-09,128.18515,2002-10-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2002-10,126.34281739130437,2002-11-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2002-11,128.5399105263158,2002-12-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2002-12,126.35862857142855,2003-01-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2003-01,125.84982,2003-02-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2003-02,128.6141842105263,2003-03-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2003-03,124.73936666666664,2003-04-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2003-04,126.85758095238096,2003-05-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2003-05,129.13359047619048,2003-06-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2003-06,123.62907619047616,2003-07-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2003-07,119.59977727272728,2003-08-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2003-08,124.27000952380952,2003-09-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2003-09,130.47787142857143,2003-10-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2003-10,138.1007739130435,2003-11-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2003-11,144.08068333333333,2003-12-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2003-12,146.3179,2004-01-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2004-01,153.0682842105263,2004-02-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2004-02,156.73827368421053,2004-03-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2004-03,165.8285608695652,2004-04-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2004-04,166.35432857142857,2004-05-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2004-05,160.430455,2004-06-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2004-06,148.29761904761904,2004-07-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2004-07,134.26995714285715,2004-08-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2004-08,131.00776818181816,2004-09-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2004-09,131.1482904761905,2004-10-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2004-10,126.45375714285711,2004-11-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2004-11,128.70026,2004-12-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2004-12,131.26062380952382,2005-01-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2005-01,129.40054,2005-02-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2005-02,133.87286842105263,2005-03-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2005-03,149.01658181818183,2005-04-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2005-04,145.1386142857143,2005-05-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2005-05,144.95231428571427,2005-06-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2005-06,152.29225,2005-07-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2005-07,154.00888,2005-08-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2005-08,145.97896521739133,2005-09-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2005-09,140.75313636363637,2005-10-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2005-10,144.09723809523808,2005-11-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2005-11,141.9010909090909,2005-12-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2005-12,146.50876190476194,2006-01-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2006-01,155.81170000000003,2006-02-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2006-02,160.91484210526315,2006-03-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2006-03,158.50481818181817,2006-04-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2006-04,159.38531578947368,2006-05-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2006-05,163.27545454545455,2006-06-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2006-06,161.85054545454548,2006-07-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2006-07,164.91549999999998,2006-08-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2006-08,158.6028695652174,2006-09-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2006-09,156.49485,2006-10-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2006-10,173.0645,2006-11-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2006-11,190.456,2006-12-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2006-12,194.2254,2007-01-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2007-01,192.17225,2007-02-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2007-02,200.30511111111116,2007-03-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2007-03,197.1894761904762,2007-04-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2007-04,192.28263157894733,2007-05-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2007-05,194.71063636363635,2007-06-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2007-06,212.0971428571428,2007-07-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2007-07,215.88533333333336,2007-08-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2007-08,218.993,2007-09-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2007-09,241.3414210526316,2007-10-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2007-10,245.03617391304348,2007-11-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2007-11,253.5513333333333,2007-12-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2007-12,275.51370000000003,2008-01-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2008-01,294.9510476190476,2008-02-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2008-02,328.79085,2008-03-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2008-03,330.6417,2008-04-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2008-04,317.8992272727273,2008-05-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2008-05,308.5943333333333,2008-06-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2008-06,342.11057142857146,2008-07-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2008-07,335.1916818181818,2008-08-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2008-08,308.464380952381,2008-09-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2008-09,287.7754285714286,2008-10-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2008-10,229.2176818181818,2008-11-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2008-11,218.31042105263157,2008-12-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2008-12,211.8573181818182,2009-01-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2009-01,230.618045,2009-02-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2009-02,220.43441052631584,2009-03-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2009-03,216.28431818181812,2009-04-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2009-04,232.29909523809528,2009-05-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2009-05,258.30415000000005,2009-06-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2009-06,255.9978181818182,2009-07-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2009-07,232.36204545454547,2009-08-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2009-08,247.31023809523808,2009-09-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2009-09,241.1021904761905,2009-10-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2009-10,255.69061428571428,2009-11-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2009-11,267.47867499999995,2009-12-01,candidate_unvalidated,no_official_comparator
63,bbg__agriculture_spot_index__month_mean,BCOMAGSP Index,month_mean,2009-12,275.50424545454547,2010-01-01,candidate_unvalidated,no_official_comparator
