a6_number,component,source_id,source_file,period,value,value_kind,availability_rule,available_from_assumed,vintage
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2003-10,24.5,price_czk_per_litre,czso_fuel_t7,2003-11-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2003-11,24.32,price_czk_per_litre,czso_fuel_t7,2003-12-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2003-12,24.13,price_czk_per_litre,czso_fuel_t7,2004-01-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2004-01,25.18,price_czk_per_litre,czso_fuel_t7,2004-02-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2004-02,24.99,price_czk_per_litre,czso_fuel_t7,2004-03-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2004-03,25.74,price_czk_per_litre,czso_fuel_t7,2004-04-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2004-04,26.03,price_czk_per_litre,czso_fuel_t7,2004-05-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2004-05,27.68,price_czk_per_litre,czso_fuel_t7,2004-06-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2004-06,27.79,price_czk_per_litre,czso_fuel_t7,2004-07-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2004-07,27.39,price_czk_per_litre,czso_fuel_t7,2004-08-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2004-08,27.47,price_czk_per_litre,czso_fuel_t7,2004-09-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2004-09,27.24,price_czk_per_litre,czso_fuel_t7,2004-10-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2004-10,27.97,price_czk_per_litre,czso_fuel_t7,2004-11-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2004-11,27.41,price_czk_per_litre,czso_fuel_t7,2004-12-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2004-12,25.87,price_czk_per_litre,czso_fuel_t7,2005-01-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2005-01,24.71,price_czk_per_litre,czso_fuel_t7,2005-02-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2005-02,24.5,price_czk_per_litre,czso_fuel_t7,2005-03-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2005-03,25.12,price_czk_per_litre,czso_fuel_t7,2005-04-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2005-04,27.47,price_czk_per_litre,czso_fuel_t7,2005-05-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2005-05,27.74,price_czk_per_litre,czso_fuel_t7,2005-06-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2005-06,28.3,price_czk_per_litre,czso_fuel_t7,2005-07-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2005-07,29.52,price_czk_per_litre,czso_fuel_t7,2005-08-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2005-08,29.64,price_czk_per_litre,czso_fuel_t7,2005-09-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2005-09,33.33,price_czk_per_litre,czso_fuel_t7,2005-10-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2005-10,32.46,price_czk_per_litre,czso_fuel_t7,2005-11-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2005-11,30.48,price_czk_per_litre,czso_fuel_t7,2005-12-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2005-12,28.46,price_czk_per_litre,czso_fuel_t7,2006-01-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2006-01,28.1,price_czk_per_litre,czso_fuel_t7,2006-02-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2006-02,28.31,price_czk_per_litre,czso_fuel_t7,2006-03-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2006-03,28.18,price_czk_per_litre,czso_fuel_t7,2006-04-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2006-04,29.77,price_czk_per_litre,czso_fuel_t7,2006-05-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2006-05,30.96,price_czk_per_litre,czso_fuel_t7,2006-06-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2006-06,30.97,price_czk_per_litre,czso_fuel_t7,2006-07-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2006-07,31.58,price_czk_per_litre,czso_fuel_t7,2006-08-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2006-08,31.75,price_czk_per_litre,czso_fuel_t7,2006-09-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2006-09,30.75,price_czk_per_litre,czso_fuel_t7,2006-10-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2006-10,28.9,price_czk_per_litre,czso_fuel_t7,2006-11-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2006-11,28.09,price_czk_per_litre,czso_fuel_t7,2006-12-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2006-12,27.76,price_czk_per_litre,czso_fuel_t7,2007-01-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2007-01,27.2,price_czk_per_litre,czso_fuel_t7,2007-02-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2007-02,26.48,price_czk_per_litre,czso_fuel_t7,2007-03-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2007-03,27.47,price_czk_per_litre,czso_fuel_t7,2007-04-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2007-04,28.78,price_czk_per_litre,czso_fuel_t7,2007-05-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2007-05,30.17,price_czk_per_litre,czso_fuel_t7,2007-06-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2007-06,30.55,price_czk_per_litre,czso_fuel_t7,2007-07-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2007-07,30.78,price_czk_per_litre,czso_fuel_t7,2007-08-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2007-08,30.66,price_czk_per_litre,czso_fuel_t7,2007-09-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2007-09,30.32,price_czk_per_litre,czso_fuel_t7,2007-10-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2007-10,30.18,price_czk_per_litre,czso_fuel_t7,2007-11-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2007-11,30.86,price_czk_per_litre,czso_fuel_t7,2007-12-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2007-12,31.01,price_czk_per_litre,czso_fuel_t7,2008-01-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2008-01,31.08,price_czk_per_litre,czso_fuel_t7,2008-02-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2008-02,30.68,price_czk_per_litre,czso_fuel_t7,2008-03-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2008-03,30.8,price_czk_per_litre,czso_fuel_t7,2008-04-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2008-04,30.76,price_czk_per_litre,czso_fuel_t7,2008-05-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2008-05,31.91,price_czk_per_litre,czso_fuel_t7,2008-06-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2008-06,32.88,price_czk_per_litre,czso_fuel_t7,2008-07-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2008-07,32.64,price_czk_per_litre,czso_fuel_t7,2008-08-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2008-08,31.6,price_czk_per_litre,czso_fuel_t7,2008-09-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2008-09,31.13,price_czk_per_litre,czso_fuel_t7,2008-10-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2008-10,29.73,price_czk_per_litre,czso_fuel_t7,2008-11-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2008-11,26.8,price_czk_per_litre,czso_fuel_t7,2008-12-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2008-12,23.85,price_czk_per_litre,czso_fuel_t7,2009-01-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2009-01,23.19,price_czk_per_litre,czso_fuel_t7,2009-02-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2009-02,24.76,price_czk_per_litre,czso_fuel_t7,2009-03-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2009-03,25.49,price_czk_per_litre,czso_fuel_t7,2009-04-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2009-04,26.16,price_czk_per_litre,czso_fuel_t7,2009-05-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2009-05,26.87,price_czk_per_litre,czso_fuel_t7,2009-06-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2009-06,28.61,price_czk_per_litre,czso_fuel_t7,2009-07-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2009-07,28.72,price_czk_per_litre,czso_fuel_t7,2009-08-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2009-08,28.91,price_czk_per_litre,czso_fuel_t7,2009-09-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2009-09,28.4,price_czk_per_litre,czso_fuel_t7,2009-10-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2009-10,27.63,price_czk_per_litre,czso_fuel_t7,2009-11-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2009-11,28.64,price_czk_per_litre,czso_fuel_t7,2009-12-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2009-12,28.44,price_czk_per_litre,czso_fuel_t7,2010-01-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2010-01,30.44,price_czk_per_litre,czso_fuel_t7,2010-02-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2010-02,30.5,price_czk_per_litre,czso_fuel_t7,2010-03-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2010-03,31.28,price_czk_per_litre,czso_fuel_t7,2010-04-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2010-04,31.99,price_czk_per_litre,czso_fuel_t7,2010-05-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2010-05,32.44,price_czk_per_litre,czso_fuel_t7,2010-06-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2010-06,32.55,price_czk_per_litre,czso_fuel_t7,2010-07-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2010-07,32.51,price_czk_per_litre,czso_fuel_t7,2010-08-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2010-08,31.84,price_czk_per_litre,czso_fuel_t7,2010-09-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2010-09,31.51,price_czk_per_litre,czso_fuel_t7,2010-10-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2010-10,31.43,price_czk_per_litre,czso_fuel_t7,2010-11-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2010-11,31.52,price_czk_per_litre,czso_fuel_t7,2010-12-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2010-12,32.88,price_czk_per_litre,czso_fuel_t7,2011-01-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2011-01,33.47,price_czk_per_litre,czso_fuel_t7,2011-02-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2011-02,33.38,price_czk_per_litre,czso_fuel_t7,2011-03-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2011-03,34.22,price_czk_per_litre,czso_fuel_t7,2011-04-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2011-04,34.86,price_czk_per_litre,czso_fuel_t7,2011-05-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2011-05,35.21,price_czk_per_litre,czso_fuel_t7,2011-06-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2011-06,34.88,price_czk_per_litre,czso_fuel_t7,2011-07-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2011-07,34.75,price_czk_per_litre,czso_fuel_t7,2011-08-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2011-08,34.78,price_czk_per_litre,czso_fuel_t7,2011-09-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2011-09,34.65,price_czk_per_litre,czso_fuel_t7,2011-10-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2011-10,34.81,price_czk_per_litre,czso_fuel_t7,2011-11-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2011-11,34.99,price_czk_per_litre,czso_fuel_t7,2011-12-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2011-12,34.95,price_czk_per_litre,czso_fuel_t7,2012-01-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2012-01,35.72,price_czk_per_litre,czso_fuel_t7,2012-02-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2012-02,36.2,price_czk_per_litre,czso_fuel_t7,2012-03-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2012-03,36.82,price_czk_per_litre,czso_fuel_t7,2012-04-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2012-04,37.62,price_czk_per_litre,czso_fuel_t7,2012-05-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2012-05,37.23,price_czk_per_litre,czso_fuel_t7,2012-06-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2012-06,36.37,price_czk_per_litre,czso_fuel_t7,2012-07-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2012-07,35.93,price_czk_per_litre,czso_fuel_t7,2012-08-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2012-08,37.17,price_czk_per_litre,czso_fuel_t7,2012-09-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2012-09,38.23,price_czk_per_litre,czso_fuel_t7,2012-10-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2012-10,37.7,price_czk_per_litre,czso_fuel_t7,2012-11-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2012-11,36.04,price_czk_per_litre,czso_fuel_t7,2012-12-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2012-12,35.11,price_czk_per_litre,czso_fuel_t7,2013-01-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2013-01,35.33,price_czk_per_litre,czso_fuel_t7,2013-02-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2013-02,36.33,price_czk_per_litre,czso_fuel_t7,2013-03-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2013-03,36.65,price_czk_per_litre,czso_fuel_t7,2013-04-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2013-04,36.17,price_czk_per_litre,czso_fuel_t7,2013-05-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2013-05,35.52,price_czk_per_litre,czso_fuel_t7,2013-06-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2013-06,36.02,price_czk_per_litre,czso_fuel_t7,2013-07-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2013-07,36.53,price_czk_per_litre,czso_fuel_t7,2013-08-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2013-08,36.84,price_czk_per_litre,czso_fuel_t7,2013-09-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2013-09,36.85,price_czk_per_litre,czso_fuel_t7,2013-10-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2013-10,35.96,price_czk_per_litre,czso_fuel_t7,2013-11-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2013-11,35.64,price_czk_per_litre,czso_fuel_t7,2013-12-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2013-12,36.16,price_czk_per_litre,czso_fuel_t7,2014-01-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2014-01,36.28,price_czk_per_litre,czso_fuel_t7,2014-02-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2014-02,36.2,price_czk_per_litre,czso_fuel_t7,2014-03-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2014-03,35.86,price_czk_per_litre,czso_fuel_t7,2014-04-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2014-04,35.85,price_czk_per_litre,czso_fuel_t7,2014-05-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2014-05,36.12,price_czk_per_litre,czso_fuel_t7,2014-06-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2014-06,36.47,price_czk_per_litre,czso_fuel_t7,2014-07-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2014-07,36.97,price_czk_per_litre,czso_fuel_t7,2014-08-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2014-08,36.85,price_czk_per_litre,czso_fuel_t7,2014-09-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2014-09,36.87,price_czk_per_litre,czso_fuel_t7,2014-10-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2014-10,36.68,price_czk_per_litre,czso_fuel_t7,2014-11-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2014-11,35.88,price_czk_per_litre,czso_fuel_t7,2014-12-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2014-12,33.93,price_czk_per_litre,czso_fuel_t7,2015-01-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2015-01,31.07,price_czk_per_litre,czso_fuel_t7,2015-02-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2015-02,29.88,price_czk_per_litre,czso_fuel_t7,2015-03-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2015-03,31.25,price_czk_per_litre,czso_fuel_t7,2015-04-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2015-04,31.87,price_czk_per_litre,czso_fuel_t7,2015-05-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2015-05,32.64,price_czk_per_litre,czso_fuel_t7,2015-06-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2015-06,32.97,price_czk_per_litre,czso_fuel_t7,2015-07-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2015-07,33.1,price_czk_per_litre,czso_fuel_t7,2015-08-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2015-08,32.77,price_czk_per_litre,czso_fuel_t7,2015-09-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2015-09,31.65,price_czk_per_litre,czso_fuel_t7,2015-10-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2015-10,30.54,price_czk_per_litre,czso_fuel_t7,2015-11-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2015-11,29.67,price_czk_per_litre,czso_fuel_t7,2015-12-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2015-12,29.0,price_czk_per_litre,czso_fuel_t7,2016-01-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2016-01,28.04,price_czk_per_litre,czso_fuel_t7,2016-02-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2016-02,26.79,price_czk_per_litre,czso_fuel_t7,2016-03-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2016-03,26.59,price_czk_per_litre,czso_fuel_t7,2016-04-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2016-04,27.64,price_czk_per_litre,czso_fuel_t7,2016-05-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2016-05,28.56,price_czk_per_litre,czso_fuel_t7,2016-06-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2016-06,29.67,price_czk_per_litre,czso_fuel_t7,2016-07-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2016-07,29.52,price_czk_per_litre,czso_fuel_t7,2016-08-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2016-08,28.95,price_czk_per_litre,czso_fuel_t7,2016-09-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2016-09,29.05,price_czk_per_litre,czso_fuel_t7,2016-10-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2016-10,29.36,price_czk_per_litre,czso_fuel_t7,2016-11-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2016-11,29.42,price_czk_per_litre,czso_fuel_t7,2016-12-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2016-12,30.0,price_czk_per_litre,czso_fuel_t7,2017-01-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2017-01,30.89,price_czk_per_litre,czso_fuel_t7,2017-02-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2017-02,31.1,price_czk_per_litre,czso_fuel_t7,2017-03-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2017-03,30.93,price_czk_per_litre,czso_fuel_t7,2017-04-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2017-04,30.88,price_czk_per_litre,czso_fuel_t7,2017-05-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2017-05,30.56,price_czk_per_litre,czso_fuel_t7,2017-06-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2017-06,30.01,price_czk_per_litre,czso_fuel_t7,2017-07-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2017-07,29.38,price_czk_per_litre,czso_fuel_t7,2017-08-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2017-08,29.43,price_czk_per_litre,czso_fuel_t7,2017-09-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2017-09,29.85,price_czk_per_litre,czso_fuel_t7,2017-10-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2017-10,29.99,price_czk_per_litre,czso_fuel_t7,2017-11-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2017-11,30.45,price_czk_per_litre,czso_fuel_t7,2017-12-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2017-12,30.45,price_czk_per_litre,czso_fuel_t7,2018-01-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2018-01,30.56,price_czk_per_litre,czso_fuel_t7,2018-02-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2018-02,30.61,price_czk_per_litre,czso_fuel_t7,2018-03-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2018-03,30.36,price_czk_per_litre,czso_fuel_t7,2018-04-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2018-04,30.77,price_czk_per_litre,czso_fuel_t7,2018-05-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2018-05,32.01,price_czk_per_litre,czso_fuel_t7,2018-06-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2018-06,33.12,price_czk_per_litre,czso_fuel_t7,2018-07-07,current
64,petrol95,czso:CEN0101J:0722201,official_czso_20260912/CEN0101J.csv,2018-07,33.03,price_czk_per_litre,czso_fuel_t7,2018-08-07,current
