origin,target,h,model,reference_forecast,candidate_forecast,actual,ex_post_core_replaced,reference_core_error,candidate_core_error,other_error,headline_squared_gain,core_squared_gain,cross_term_gain
2024-06,2024-07,1,CORE_SPLIT_MONTHLY_R13,1.9877976020750556,2.037806439046081,2.150537634408578,2.281362796724355,-0.2935651946492994,-0.243556357678274,0.130825162315777,0.013775995716058458,0.026860824143973727,-0.013084828427915264
2024-06,2024-07,1,CORE_SPLIT_CUMULATIVE_R13,1.9877976020750556,2.037806439046081,2.150537634408578,2.281362796724355,-0.2935651946492994,-0.243556357678274,0.130825162315777,0.013775995716058458,0.026860824143973727,-0.013084828427915264
2024-06,2024-07,1,CORE_AGG_CUMULATIVE_LABOUR_R13,1.9877976020750556,2.0993411263724453,2.150537634408578,2.281362796724355,-0.2935651946492994,-0.18202167035190975,0.130825162315777,0.023863235688822114,0.05304863503178176,-0.02918539934295964
2024-06,2024-07,1,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,1.9877976020750556,2.072873690084816,2.150537634408578,2.281362796724355,-0.2935651946492994,-0.20848910663953912,0.130825162315777,0.020452629875991498,0.042712815922127945,-0.022260186046136443
2024-06,2024-08,2,CORE_AGG_MONTHLY_R13,1.7469608467956352,1.8480562630105044,2.213279678068404,2.100011753022772,-0.35305090622713675,-0.2519554900122676,-0.1132679250456321,0.08406510949304619,0.061163373440480645,0.022901736052565562
2024-06,2024-08,2,CORE_AGG_CUMULATIVE_R13,1.7469608467956352,1.8413404889015363,2.213279678068404,2.100011753022772,-0.35305090622713675,-0.25867126412123564,-0.1132679250456321,0.07911449196149403,0.05773411950572446,0.02138037245576958
2024-06,2024-08,2,CORE_SPLIT_MONTHLY_R13,1.7469608467956352,1.8840051196575451,2.213279678068404,2.100011753022772,-0.35305090622713675,-0.21600663336522685,-0.1132679250456321,0.10903151758293489,0.07798607673002297,0.03104544085291193
2024-06,2024-08,2,CORE_SPLIT_CUMULATIVE_R13,1.7469608467956352,1.8732685803920857,2.213279678068404,2.100011753022772,-0.35305090622713675,-0.22674317263068633,-0.1132679250456321,0.1018457058565461,0.07323247605317329,0.028613229803372827
2024-06,2024-08,2,CORE_AGG_CUMULATIVE_LABOUR_R13,1.7469608467956352,2.0191798929142974,2.213279678068404,2.100011753022772,-0.35305090622713675,-0.08083186010847454,-0.1132679250456321,0.1797785258027307,0.11811115277920652,0.0616673730235242
2024-06,2024-08,2,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,1.7469608467956352,1.944887948390716,2.213279678068404,2.100011753022772,-0.35305090622713675,-0.155123804632056,-0.1132679250456321,0.14541913184021987,0.10058154762427823,0.04483758421594163
2024-06,2024-09,3,CORE_AGG_MONTHLY_R13,2.066113378124634,2.386424028892417,2.567567567567563,2.320143522478396,-0.25403014435376203,0.06628050641402083,-0.24742404508916715,0.2186433225061109,0.060138208709894114,0.15850511379621676
2024-06,2024-09,3,CORE_AGG_CUMULATIVE_R13,2.066113378124634,2.368415591886975,2.567567567567563,2.320143522478396,-0.25403014435376203,0.0482720694085792,-0.24742404508916715,0.21179479469238363,0.06220112155540648,0.14959367313697713
2024-06,2024-09,3,CORE_SPLIT_MONTHLY_R13,2.066113378124634,2.419377995031977,2.567567567567563,2.320143522478396,-0.25403014435376203,0.0992344725535812,-0.24742404508916715,0.22949615470158544,0.05468383369740571,0.1748123210041797
2024-06,2024-09,3,CORE_SPLIT_CUMULATIVE_R13,2.066113378124634,2.3985926640901147,2.567567567567563,2.320143522478396,-0.25403014435376203,0.07844914161171879,-0.24742404508916715,0.22290378610465214,0.058377046420777665,0.16452673968387446
2024-06,2024-09,3,CORE_AGG_CUMULATIVE_LABOUR_R13,2.066113378124634,2.612014801882372,2.567567567567563,2.320143522478396,-0.25403014435376203,0.29187127940397595,-0.24742404508916715,0.24948074747162963,-0.02065752950052062,0.2701382769721502
2024-06,2024-09,3,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,2.066113378124634,2.4766935451696273,2.567567567567563,2.320143522478396,-0.25403014435376203,0.1565500226912313,-0.24742404508916715,0.2431982161630846,0.04002340463576813,0.20317481152731642
2024-06,2024-10,4,CORE_AGG_MONTHLY_R13,2.323031522018141,2.737060485491144,2.8359216745442346,2.63585450430713,-0.31282298228898897,0.1012059811840138,-0.20006717023710463,0.2532827738572486,0.08761556762075814,0.16566720623649045
2024-06,2024-10,4,CORE_AGG_CUMULATIVE_R13,2.323031522018141,2.708638849074516,2.8359216745442346,2.63585450430713,-0.31282298228898897,0.07278434476738616,-0.20006717023710463,0.24685539089868477,0.09256065740495936,0.15429473349372536
2024-06,2024-10,4,CORE_SPLIT_MONTHLY_R13,2.323031522018141,2.7730723234735,2.8359216745442346,2.63585450430713,-0.31282298228898897,0.13721781916637,-0.20006717023710463,0.25910626762822714,0.07902948835140249,0.1800767792768246
2024-06,2024-10,4,CORE_SPLIT_CUMULATIVE_R13,2.323031522018141,2.759189009344328,2.8359216745442346,2.63585450430713,-0.31282298228898897,0.12333450503719812,-0.20006717023710463,0.25716840664955865,0.08264681811540646,0.17452158853415214
2024-06,2024-10,4,CORE_AGG_CUMULATIVE_LABOUR_R13,2.323031522018141,3.054201648311552,2.8359216745442346,2.63585450430713,-0.31282298228898897,0.41834714400442197,-0.20006717023710463,0.21541016161037885,-0.07715611464847948,0.2925662762588583
2024-06,2024-10,4,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,2.323031522018141,2.8445354617259633,2.8359216745442346,2.63585450430713,-0.31282298228898897,0.2086809574188333,-0.20006717023710463,0.26298211122862747,0.05431047625893618,0.20867163496969127
2024-06,2024-11,5,CORE_AGG_MONTHLY_R13,2.3733935718402392,2.9521301991235136,2.834008097166013,2.6998803200817894,-0.3264867482415501,0.25224987904172425,-0.13412777708422352,0.19821290997022956,0.0429635953007768,0.15524931466945274
2024-06,2024-11,5,CORE_AGG_CUMULATIVE_R13,2.3733935718402392,2.914121844833726,2.834008097166013,2.6998803200817894,-0.3264867482415501,0.21424152475193647,-0.13412777708422352,0.20574752837572177,0.06069416584930671,0.14505336252641507
2024-06,2024-11,5,CORE_SPLIT_MONTHLY_R13,2.3733935718402392,3.00064527138608,2.834008097166013,2.6998803200817894,-0.3264867482415501,0.3007649513042905,-0.13412777708422352,0.1843977931090388,0.016134040844269087,0.16826375226476972
2024-06,2024-11,5,CORE_SPLIT_CUMULATIVE_R13,2.3733935718402392,2.976015302907026,2.834008097166013,2.6998803200817894,-0.3264867482415501,0.27613498282523663,-0.13412777708422352,0.19199969445871734,0.030343068037447588,0.16165662642126974
2024-06,2024-11,5,CORE_AGG_CUMULATIVE_LABOUR_R13,2.3733935718402392,3.4033209067935757,2.834008097166013,2.6998803200817894,-0.3264867482415501,0.7034405867117863,-0.13412777708422352,-0.1119513342649418,-0.38823506225608084,0.27628372799113904
2024-06,2024-11,5,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,2.3733935718402392,3.095637947045695,2.834008097166013,2.6998803200817894,-0.3264867482415501,0.3957576269639058,-0.13412777708422352,0.14371556259302265,-0.05003050252276073,0.19374606511578338
2024-06,2024-12,6,CORE_AGG_MONTHLY_R13,2.710147247588511,3.397218907555218,2.981029810298109,2.9817275730193047,-0.2715803254307936,0.41549133453591347,0.0006977627211957049,-0.09983600189556827,-0.09887717591333861,-0.0009588259822296392
2024-06,2024-12,6,CORE_AGG_CUMULATIVE_R13,2.710147247588511,3.3456434343443107,2.981029810298109,2.9817275730193047,-0.2715803254307936,0.363915861325006,0.0006977627211957049,-0.059565732059985665,-0.058678880962825225,-0.0008868510971604412
2024-06,2024-12,6,CORE_SPLIT_MONTHLY_R13,2.710147247588511,3.4621439472448867,2.981029810298109,2.9817275730193047,-0.2715803254307936,0.48041637422558203,0.0006977627211957049,-0.15809344998992358,-0.15704401946295873,-0.0010494305269648438
2024-06,2024-12,6,CORE_SPLIT_CUMULATIVE_R13,2.710147247588511,3.4125362308697476,2.981029810298109,2.9817275730193047,-0.2715803254307936,0.43080865785044287,0.0006977627211957049,-0.11282042821442861,-0.1118402265178042,-0.0009802016966244
2024-06,2024-12,6,CORE_AGG_CUMULATIVE_LABOUR_R13,2.710147247588511,3.955601592473321,2.981029810298109,2.9817275730193047,-0.2715803254307936,0.9738740194540165,0.0006977627211957049,-0.8764127958320501,-0.8746747326064264,-0.0017380632256236781
2024-06,2024-12,6,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,2.710147247588511,3.5350642014957163,2.981029810298109,2.9817275730193047,-0.2715803254307936,0.5533366284764116,0.0006977627211957049,-0.23357674384958418,-0.23242555125254663,-0.0011511925970375267
2024-06,2025-01,7,CORE_AGG_MONTHLY_R13,2.2783685723166425,3.0036869813069496,2.8037383177569937,2.6424908207856874,-0.36412224846904495,0.36119616052126213,-0.16124749697130625,0.23603390136864594,0.0021223454548515708,0.23391155591379442
2024-06,2025-01,7,CORE_AGG_CUMULATIVE_R13,2.2783685723166425,3.1125705410131843,2.8037383177569937,2.6424908207856874,-0.36412224846904495,0.4700797202274969,-0.16124749697130625,0.18063602730269784,-0.08838993153900881,0.26902595884170666
2024-06,2025-01,7,CORE_SPLIT_MONTHLY_R13,2.2783685723166425,3.1042012565585573,2.8037383177569937,2.6424908207856874,-0.36412224846904495,0.46171043577286985,-0.16124749697130625,0.18573539183078724,-0.08059151467142045,0.26632690650220775
2024-06,2025-01,7,CORE_SPLIT_CUMULATIVE_R13,2.2783685723166425,3.2453563157384284,2.8037383177569937,2.6424908207856874,-0.36412224846904495,0.602865494952741,-0.16124749697130625,0.0809869132829289,-0.23086179317446048,0.3118487064573894
2024-06,2025-01,7,CORE_AGG_CUMULATIVE_LABOUR_R13,2.2783685723166425,3.880689620125833,2.8037383177569937,2.6424908207856874,-0.36412224846904495,1.2381987993401458,-0.16124749697130625,-0.8838107382498801,-1.4005512548572256,0.5167405166073454
2024-06,2025-01,7,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,2.2783685723166425,3.346572459228609,2.8037383177569937,2.6424908207856874,-0.36412224846904495,0.7040816384429216,-0.16124749697130625,-0.018655535723166305,-0.36314594176231607,0.34449040603914977
2024-06,2025-02,8,CORE_AGG_MONTHLY_R13,2.2696216937497216,3.080004640358962,2.729693741677764,2.7464837459111378,-0.4768620521614162,0.3335208944478243,0.016790004233373956,0.08894856354987406,0.11616122975832047,-0.027212666208446416
2024-06,2025-02,8,CORE_AGG_CUMULATIVE_R13,2.2696216937497216,3.1024086038441268,2.729693741677764,2.7464837459111378,-0.4768620521614162,0.355924857932989,0.016790004233373956,0.07274992080501186,0.10071491229697882,-0.02796499149196696
2024-06,2025-02,8,CORE_SPLIT_MONTHLY_R13,2.2696216937497216,3.1956167177932233,2.729693741677764,2.7464837459111378,-0.4768620521614162,0.44913297188208556,0.016790004233373956,-0.005417930387584258,0.02567699035996296,-0.031094920747547227
2024-06,2025-02,8,CORE_SPLIT_CUMULATIVE_R13,2.2696216937497216,3.2050435179929346,2.729693741677764,2.7464837459111378,-0.4768620521614162,0.4585597720817969,0.016790004233373956,-0.01429112055818016,0.017120352219887724,-0.03141147277806787
2024-06,2025-02,8,CORE_AGG_CUMULATIVE_LABOUR_R13,2.2696216937497216,4.056342917069484,2.729693741677764,2.7464837459111378,-0.4768620521614162,1.3098591711583465,0.016790004233373956,-1.5483317452828291,-1.4883336314760331,-0.059998113806795816
2024-06,2025-02,8,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,2.2696216937497216,3.3782834168584914,2.729693741677764,2.7464837459111378,-0.4768620521614162,0.6317996709473537,0.016790004233373956,-0.20900227746633895,-0.17177340741758715,-0.03722887004875182
2024-06,2025-03,9,CORE_AGG_MONTHLY_R13,2.2313181487933678,3.148047577282393,2.659574468085101,2.7187927963374916,-0.48747464754412384,0.42925478094490144,0.059218328252390595,-0.05520250339556659,0.05337186503421243,-0.10857436842977906
2024-06,2025-03,9,CORE_AGG_CUMULATIVE_R13,2.2313181487933678,3.156077369965294,2.659574468085101,2.7187927963374916,-0.48747464754412384,0.4372845736278026,0.059218328252390595,-0.06311165656214976,0.04641373366541865,-0.10952539022756842
2024-06,2025-03,9,CORE_SPLIT_MONTHLY_R13,2.2313181487933678,3.2619163088928835,2.659574468085101,2.7187927963374916,-0.48747464754412384,0.5431235125553919,0.059218328252390595,-0.17941221817440503,-0.05735161789223925,-0.12206060028216584
2024-06,2025-03,9,CORE_SPLIT_CUMULATIVE_R13,2.2313181487933678,3.2709573740523004,2.659574468085101,2.7187927963374916,-0.48747464754412384,0.5521645777148088,0.059218328252390595,-0.19038558269559433,-0.0672541888847053,-0.12313139381088904
2024-06,2025-03,9,CORE_AGG_CUMULATIVE_LABOUR_R13,2.2313181487933678,4.286200072444286,2.659574468085101,2.7187927963374916,-0.48747464754412384,1.5674072761067945,0.059218328252390595,-2.462507381743581,-2.219134037194254,-0.24337334454932782
2024-06,2025-03,9,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,2.2313181487933678,3.456498803059085,2.659574468085101,2.7187927963374916,-0.48747464754412384,0.7377060067215933,0.059218328252390595,-0.45168492066042343,-0.30657862035485167,-0.1451063003055718
2024-06,2025-04,10,CORE_AGG_MONTHLY_R13,1.9257036624010448,2.9210253670418953,1.8494055482166376,2.3804842676242073,-0.45478060522316244,0.540541099417688,0.5310787194075697,-1.1425476338709812,-0.08535928127253697,-1.0571883525984442
2024-06,2025-04,10,CORE_AGG_CUMULATIVE_R13,1.9257036624010448,2.9098745213886157,1.8494055482166376,2.3804842676242073,-0.45478060522316244,0.5293902537644084,0.5310787194075697,-1.1187730408323326,-0.0734286418935988,-1.0453443989387339
2024-06,2025-04,10,CORE_SPLIT_MONTHLY_R13,1.9257036624010448,3.0269147535652303,1.8494055482166376,2.3804842676242073,-0.45478060522316244,0.646430485941023,0.5310787194075697,-1.3807065264525773,-0.21104697426680127,-1.1696595521857762
2024-06,2025-04,10,CORE_SPLIT_CUMULATIVE_R13,1.9257036624010448,3.0246535979228986,1.8494055482166376,2.3804842676242073,-0.45478060522316244,0.6441693302986913,0.5310787194075697,-1.375386576110273,-0.20812872721031847,-1.1672578488999548
2024-06,2025-04,10,CORE_AGG_CUMULATIVE_LABOUR_R13,1.9257036624010448,4.222217819938345,1.8494055482166376,2.3804842676242073,-0.45478060522316244,1.841733552314138,0.5310787194075697,-5.624416674605035,-3.185157078832508,-2.4392595957725267
2024-06,2025-04,10,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,1.9257036624010448,3.2467394905435256,1.8494055482166376,2.3804842676242073,-0.45478060522316244,0.8662552229193183,0.5310787194075697,-1.946720744150706,-0.543572712347852,-1.403148031802854
2024-06,2025-05,11,CORE_AGG_MONTHLY_R13,2.2303729936337247,3.3838319085510715,2.377807133421391,2.718755254993792,-0.48838226136006746,0.6650766535572794,0.34094812157240106,-0.990349022599795,-0.20380972189577623,-0.7865393007040188
2024-06,2025-05,11,CORE_AGG_CUMULATIVE_R13,2.2303729936337247,3.3579034740948344,2.377807133421391,2.718755254993792,-0.48838226136006746,0.6391482191010422,0.34094812157240106,-0.9388520114265451,-0.16999321276886065,-0.7688587986576845
2024-06,2025-05,11,CORE_SPLIT_MONTHLY_R13,2.2303729936337247,3.498067995935153,2.377807133421391,2.718755254993792,-0.48838226136006746,0.7793127409413607,0.34094812157240106,-1.2332475745051483,-0.3688111149823632,-0.8644364595227851
2024-06,2025-05,11,CORE_SPLIT_CUMULATIVE_R13,2.2303729936337247,3.481748475886822,2.377807133421391,2.718755254993792,-0.48838226136006746,0.7629932208930299,0.34094812157240106,-1.1969496620294489,-0.34364142191754665,-0.8533082401119021
2024-06,2025-05,11,CORE_AGG_CUMULATIVE_LABOUR_R13,2.2303729936337247,4.910053305651398,2.377807133421391,2.718755254993792,-0.48838226136006746,2.191298050657606,0.34094812157240106,-6.390533851198593,-4.563269913604651,-1.8272639375939426
2024-06,2025-05,11,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,2.2303729936337247,3.763517151039761,2.377807133421391,2.718755254993792,-0.48838226136006746,1.0447618960459688,0.34094812157240106,-1.898455427352974,-0.8530101862183944,-1.0454452411345794
2024-06,2025-06,12,CORE_AGG_MONTHLY_R13,2.550486625300565,3.8321105697753066,2.913907284768222,3.0291013832632814,-0.47861475796271646,0.8030091865120252,0.11519409849505946,-0.7110226968698949,-0.4157516670829948,-0.2952710297869
2024-06,2025-06,12,CORE_AGG_CUMULATIVE_R13,2.550486625300565,3.858904651289157,2.913907284768222,3.0291013832632814,-0.47861475796271646,0.8298032680258758,0.11519409849505946,-0.7609454470035961,-0.4595013770867138,-0.30144406991688233
2024-06,2025-06,12,CORE_SPLIT_MONTHLY_R13,2.550486625300565,3.9709276101282396,2.913907284768222,3.0291013832632814,-0.47861475796271646,0.9418262268649582,0.11519409849505946,-0.9852173924962908,-0.6579645550709741,-0.32725283742531686
2024-06,2025-06,12,CORE_SPLIT_CUMULATIVE_R13,2.550486625300565,3.9817237220286494,2.913907284768222,3.0291013832632814,-0.47861475796271646,0.9526223387653681,0.11519409849505946,-1.008157367955646,-0.67841723377509,-0.3297401341805558
2024-06,2025-06,12,CORE_AGG_CUMULATIVE_LABOUR_R13,2.550486625300565,5.688116697244897,2.913907284768222,3.0291013832632814,-0.47861475796271646,2.659015313981616,0.11519409849505946,-7.564163288546274,-6.8412903534490415,-0.7228729350972318
2024-06,2025-06,12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,2.550486625300565,4.37283762573585,2.913907284768222,3.0291013832632814,-0.47861475796271646,1.343736242472569,0.11519409849505946,-1.996403164068014,-1.576555002794589,-0.41984816127342484
2024-07,2024-08,1,CORE_AGG_MONTHLY_R13,1.392582910947077,1.534187193303566,2.213279678068404,1.4919136612873072,-0.09933075034023009,0.04227353201625883,-0.7213660167810969,0.21237658069931575,0.00807954645402346,0.20429703424529233
2024-07,2024-08,1,CORE_AGG_CUMULATIVE_R13,1.392582910947077,1.534187193303566,2.213279678068404,1.4919136612873072,-0.09933075034023009,0.04227353201625883,-0.7213660167810969,0.21237658069931575,0.00807954645402346,0.20429703424529233
2024-07,2024-08,1,CORE_SPLIT_MONTHLY_R13,1.392582910947077,1.5597256253021365,2.213279678068404,1.4919136612873072,-0.09933075034023009,0.06781196401482936,-0.7213660167810969,0.2464102836761844,0.005268135499604607,0.2411421481765798
2024-07,2024-08,1,CORE_SPLIT_CUMULATIVE_R13,1.392582910947077,1.5597256253021365,2.213279678068404,1.4919136612873072,-0.09933075034023009,0.06781196401482936,-0.7213660167810969,0.2464102836761844,0.005268135499604607,0.2411421481765798
2024-07,2024-08,1,CORE_AGG_CUMULATIVE_LABOUR_R13,1.392582910947077,1.5729318089441426,2.213279678068404,1.4919136612873072,-0.09933075034023009,0.08101814765683546,-0.7213660167810969,0.2634977900714153,0.003302657713408326,0.26019513235800706
2024-07,2024-08,1,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,1.392582910947077,1.5621227570331346,2.213279678068404,1.4919136612873072,-0.09933075034023009,0.07020909574582745,-0.7213660167810969,0.24953784775126547,0.004937280837706353,0.24460056691355914
2024-07,2024-09,2,CORE_AGG_MONTHLY_R13,1.5879575367497116,2.028098155974322,2.567567567567563,1.67530703901301,-0.0873495022632984,0.3527911169613118,-0.8922605285545531,0.668608566434194,-0.11683163666116402,0.785440203095358
2024-07,2024-09,2,CORE_AGG_CUMULATIVE_R13,1.5879575367497116,2.0237298907841432,2.567567567567563,1.67530703901301,-0.0873495022632984,0.3484228517711332,-0.8922605285545531,0.6638763937897645,-0.11376854809068307,0.7776449418804475
2024-07,2024-09,2,CORE_SPLIT_MONTHLY_R13,1.5879575367497116,2.0386559804005824,2.567567567567563,1.67530703901301,-0.0873495022632984,0.36334894138757234,-0.8922605285545531,0.6798883454394573,-0.12439251766182349,0.8042808631012808
2024-07,2024-09,2,CORE_SPLIT_CUMULATIVE_R13,1.5879575367497116,2.030372067748248,2.567567567567563,1.67530703901301,-0.0873495022632984,0.35506502873523815,-0.8922605285545531,0.6710568074528284,-0.1184412390851095,0.7894980465379379
2024-07,2024-09,2,CORE_AGG_CUMULATIVE_LABOUR_R13,1.5879575367497116,2.0749589337973258,2.567567567567563,1.67530703901301,-0.0873495022632984,0.39965189478431573,-0.8922605285545531,0.7169725464139721,-0.1520917014590478,0.86906424787302
2024-07,2024-09,2,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,1.5879575367497116,2.046959304059322,2.567567567567563,1.67530703901301,-0.0873495022632984,0.3716522650463119,-0.8922605285545531,0.6886028484458856,-0.13049547056840807,0.8190983190142938
2024-07,2024-10,3,CORE_AGG_MONTHLY_R13,1.8047619587619093,2.368397201789951,2.8359216745442346,1.961244308809522,-0.15648235004761268,0.4071528929804289,-0.8746773657347127,0.844711226828115,-0.141286752385909,0.985997979214024
2024-07,2024-10,3,CORE_AGG_CUMULATIVE_R13,1.8047619587619093,2.3555303632465185,2.8359216745442346,1.961244308809522,-0.15648235004761268,0.3942860544369966,-0.8746773657347127,0.8325145474819469,-0.13097476684707066,0.9634893143290175
2024-07,2024-10,3,CORE_SPLIT_MONTHLY_R13,1.8047619587619093,2.3616969906151244,2.8359216745442346,1.961244308809522,-0.15648235004761268,0.40045268180560245,-0.8746773657347127,0.8384013086046216,-0.1358756244888755,0.974276933093497
2024-07,2024-10,3,CORE_SPLIT_CUMULATIVE_R13,1.8047619587619093,2.3461484351080433,2.8359216745442346,1.961244308809522,-0.15648235004761268,0.38490412629852133,-0.8746773657347127,0.8234125333844652,-0.12366446056520447,0.9470769939496697
2024-07,2024-10,3,CORE_AGG_CUMULATIVE_LABOUR_R13,1.8047619587619093,2.4519064090083074,2.8359216745442346,1.961244308809522,-0.15648235004761268,0.4906621001987854,-0.8746773657347127,0.9158226352876573,-0.21626257069505936,1.1320852059827167
2024-07,2024-10,3,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,1.8047619587619093,2.3969977801863216,2.8359216745442346,1.961244308809522,-0.15648235004761268,0.43575347137679965,-0.8746773657347127,0.8706361744139697,-0.16539436194050777,1.0360305363544773
2024-07,2024-11,4,CORE_AGG_MONTHLY_R13,1.8211825872196175,2.5293925916308226,2.834008097166013,2.0248492924265964,-0.20366670520697894,0.5045432992042262,-0.8091588047394165,0.9330249073857164,-0.21308381396201892,1.1461087213477352
2024-07,2024-11,4,CORE_AGG_CUMULATIVE_R13,1.8211825872196175,2.5067717728000245,2.834008097166013,2.0248492924265964,-0.20366670520697894,0.4819224803734281,-0.8091588047394165,0.9187319016136135,-0.19076915027941074,1.1095010518930244
2024-07,2024-11,4,CORE_SPLIT_MONTHLY_R13,1.8211825872196175,2.5288227067860216,2.834008097166013,2.0248492924265964,-0.20366670520697894,0.5039734143594252,-0.8091588047394165,0.9326773910967883,-0.21250907557123044,1.1451864666680187
2024-07,2024-11,4,CORE_SPLIT_CUMULATIVE_R13,1.8211825872196175,2.5275859238158094,2.834008097166013,2.0248492924265964,-0.20366670520697894,0.502736631389213,-0.8091588047394165,0.9319209652775138,-0.21126399373070698,1.1431849590082208
2024-07,2024-11,4,CORE_AGG_CUMULATIVE_LABOUR_R13,1.8211825872196175,2.6634162540621475,2.834008097166013,2.0248492924265964,-0.20366670520697894,0.6385669616355512,-0.8091588047394165,0.9967139366646021,-0.366287637682593,1.363001574347195
2024-07,2024-11,4,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,1.8211825872196175,2.573255399517441,2.834008097166013,2.0248492924265964,-0.20366670520697894,0.5484061070908446,-0.8091588047394165,0.9578235442671683,-0.25926913148466846,1.2170926757518368
2024-07,2024-12,5,CORE_AGG_MONTHLY_R13,2.0671387347292587,2.917690806028232,2.981029810298109,2.304844005320254,-0.23770527059099544,0.6128468007079779,-0.6761858049778549,0.8311850685424905,-0.3190774054712657,1.1502624740137561
2024-07,2024-12,5,CORE_AGG_CUMULATIVE_R13,2.0671387347292587,2.887128142497337,2.981029810298109,2.304844005320254,-0.23770527059099544,0.582284137177083,-0.6761858049778549,0.8263793747886236,-0.2825510207413217,1.1089303955299452
2024-07,2024-12,5,CORE_SPLIT_MONTHLY_R13,2.0671387347292587,2.94677027991409,2.981029810298109,2.304844005320254,-0.23770527059099544,0.6419262745938359,-0.6761858049778549,0.8340231825822565,-0.35556554634718246,1.189588728929439
2024-07,2024-12,5,CORE_SPLIT_CUMULATIVE_R13,2.0671387347292587,2.9355067808753934,2.981029810298109,2.304844005320254,-0.23770527059099544,0.6306627755551393,-0.6761858049778549,0.8331245517965686,-0.3412317408041736,1.1743562926007423
2024-07,2024-12,5,CORE_AGG_CUMULATIVE_LABOUR_R13,2.0671387347292587,3.091192333738596,2.981029810298109,2.304844005320254,-0.23770527059099544,0.7863483284183417,-0.6761858049778549,0.8230611164336142,-0.5618398979395818,1.3849010143731961
2024-07,2024-12,5,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,2.0671387347292587,2.963002338008627,2.981029810298109,2.304844005320254,-0.23770527059099544,0.6581583326883726,-0.6761858049778549,0.834871908247242,-0.37666859522040025,1.2115405034676423
2024-07,2025-01,6,CORE_AGG_MONTHLY_R13,1.6186583927281548,2.53961220218381,2.8037383177569937,1.9678110660181645,-0.34915267329000965,0.5718011361656457,-0.8359272517388292,1.3346518237785796,-0.20504895005476304,1.5397007738333426
2024-07,2025-01,6,CORE_AGG_CUMULATIVE_R13,1.6186583927281548,2.723004795845232,2.8037383177569937,1.9678110660181645,-0.34915267329000965,0.7551937298270675,-0.8359272517388292,1.3978965271460813,-0.4484099803045575,1.8463065074506388
2024-07,2025-01,6,CORE_SPLIT_MONTHLY_R13,1.6186583927281548,2.6414973096939116,2.8037383177569937,1.9678110660181645,-0.34915267329000965,0.6736862436757471,-0.8359272517388292,1.3780922840090333,-0.3319455656523779,1.7100378496614113
2024-07,2025-01,6,CORE_SPLIT_CUMULATIVE_R13,1.6186583927281548,2.753512948540662,2.8037383177569937,1.9678110660181645,-0.34915267329000965,0.7857018825224977,-0.8359272517388292,1.4018918409934413,-0.49541985893383655,1.897311699927278
2024-07,2025-01,6,CORE_AGG_CUMULATIVE_LABOUR_R13,1.6186583927281548,3.0254392959676015,2.8037383177569937,1.9678110660181645,-0.34915267329000965,1.057628229949437,-0.8359272517388292,1.3552631049668178,-0.9966698835204192,2.351932988487237
2024-07,2025-01,6,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,1.6186583927281548,2.832570324877777,2.8037383177569937,1.9678110660181645,-0.34915267329000965,0.8647592588596127,-0.8359272517388292,1.4035831440717452,-0.6259009865178664,2.0294841305896116
2024-07,2025-02,7,CORE_AGG_MONTHLY_R13,1.5312518724349073,2.602600867547891,2.729693741677764,2.0710792174460164,-0.5398273450111091,0.5315216501018747,-0.6586145242317474,1.4201103152997203,0.008898297894723295,1.411212017404997
2024-07,2025-02,7,CORE_AGG_CUMULATIVE_R13,1.5312518724349073,2.6328501238241446,2.729693741677764,2.0710792174460164,-0.5398273450111091,0.5617709063781282,-0.6586145242317474,1.4268842276353342,-0.024172988831160702,1.4510572164664948
2024-07,2025-02,7,CORE_SPLIT_MONTHLY_R13,1.5312518724349073,2.7432232518003774,2.729693741677764,2.0710792174460164,-0.5398273450111091,0.672144034354361,-0.6586145242317474,1.436079866310154,-0.1603640404964134,1.5964439068065674
2024-07,2025-02,7,CORE_SPLIT_CUMULATIVE_R13,1.5312518724349073,2.7526261792377924,2.729693741677764,2.0710792174460164,-0.5398273450111091,0.681546961791776,-0.6586145242317474,1.4357370172618673,-0.17309269870585758,1.6088297159677247
