origin,model,band,target,predicted_sa_annualized,actual_sa_annualized
2019-08,STATE_FAST_R15,1,2019-11,4.671206933352835,1.0159053583721764
2019-08,STATE_FAST_R15,2,2020-02,4.504098610220494,5.55302813428096
2019-08,STATE_FAST_R15,3,2020-05,4.418539148776736,2.32186421531773
2019-08,STATE_FAST_R15,4,2020-08,4.374732704517532,5.417134491707733
2019-09,CORE_OWN_SHRINK_R25,1,2019-12,3.584587296165859,2.7733170711005
2019-09,CORE_OWN_SHRINK_R25,2,2020-03,3.513546977502035,4.550009569048429
2019-09,CORE_OWN_SHRINK_R25,3,2020-06,3.7079380112484417,4.764759135331525
2019-09,CORE_OWN_SHRINK_R25,4,2020-09,3.688613657733235,2.6232756061520672
2019-09,CORE_PANEL_SHRINK_FOODNORM_R25,1,2019-12,2.159840261494744,2.7733170711005
2019-09,CORE_PANEL_SHRINK_FOODNORM_R25,2,2020-03,2.0923549354553463,4.550009569048429
2019-09,CORE_PANEL_SHRINK_FOODNORM_R25,3,2020-06,2.593450854501073,4.764759135331525
2019-09,CORE_PANEL_SHRINK_FOODNORM_R25,4,2020-09,2.712721769545114,2.6232756061520672
2019-09,CORE_PANEL_SHRINK_R25,1,2019-12,2.159840261494744,2.7733170711005
2019-09,CORE_PANEL_SHRINK_R25,2,2020-03,2.0923549354553463,4.550009569048429
2019-09,CORE_PANEL_SHRINK_R25,3,2020-06,2.593450854501073,4.764759135331525
2019-09,CORE_PANEL_SHRINK_R25,4,2020-09,2.712721769545114,2.6232756061520672
2019-09,CORE_PANEL_STATE_R25,1,2019-12,2.164625616009243,2.7733170711005
2019-09,CORE_PANEL_STATE_R25,2,2020-03,2.1075627549315255,4.550009569048429
2019-09,CORE_PANEL_STATE_R25,3,2020-06,2.6011392220389826,4.764759135331525
2019-09,CORE_PANEL_STATE_R25,4,2020-09,2.7375306787358267,2.6232756061520672
2019-09,DAMPED_P95_Q001_R16,1,2019-12,3.876566514796324,2.7733170711005
2019-09,DAMPED_P95_Q001_R16,2,2020-03,3.900297897364188,4.550009569048429
2019-09,DAMPED_P95_Q001_R16,3,2020-06,3.9501965396741676,4.764759135331525
2019-09,DAMPED_P95_Q001_R16,4,2020-09,4.008108985593284,2.6232756061520672
2019-09,STABLE_LOCAL_CORE_R14B,1,2019-12,2.7874371662264696,2.7733170711005
2019-09,STABLE_LOCAL_CORE_R14B,2,2020-03,2.78743716622647,4.550009569048429
2019-09,STABLE_LOCAL_CORE_R14B,3,2020-06,2.7874371662264696,4.764759135331525
2019-09,STABLE_LOCAL_CORE_R14B,4,2020-09,2.7874371662264696,2.6232756061520672
2019-09,STATE_FAST_R15,1,2019-12,3.819397447722264,2.7733170711005
2019-09,STATE_FAST_R15,2,2020-03,3.745680889207832,4.550009569048429
2019-09,STATE_FAST_R15,3,2020-06,3.7079380112484426,4.764759135331525
2019-09,STATE_FAST_R15,4,2020-09,3.688613657733235,2.6232756061520672
2019-10,CORE_OWN_SHRINK_R25,1,2020-01,0.8664319235575955,3.8220423052081642
2019-10,CORE_OWN_SHRINK_R25,2,2020-04,1.018022492372611,1.5593066030599676
2019-10,CORE_OWN_SHRINK_R25,3,2020-07,1.110322177446155,8.28403919303916
2019-10,CORE_OWN_SHRINK_R25,4,2020-10,1.1539376733329476,0.6481612137218742
2019-10,CORE_PANEL_SHRINK_FOODNORM_R25,1,2020-01,0.909096553177099,3.8220423052081642
2019-10,CORE_PANEL_SHRINK_FOODNORM_R25,2,2020-04,0.9794466351953699,1.5593066030599676
2019-10,CORE_PANEL_SHRINK_FOODNORM_R25,3,2020-07,1.0443107204698403,8.28403919303916
2019-10,CORE_PANEL_SHRINK_FOODNORM_R25,4,2020-10,1.0804005768075733,0.6481612137218742
2019-10,CORE_PANEL_SHRINK_R25,1,2020-01,0.909096553177099,3.8220423052081642
2019-10,CORE_PANEL_SHRINK_R25,2,2020-04,0.9794466351953699,1.5593066030599676
2019-10,CORE_PANEL_SHRINK_R25,3,2020-07,1.0443107204698403,8.28403919303916
2019-10,CORE_PANEL_SHRINK_R25,4,2020-10,1.0804005768075733,0.6481612137218742
2019-10,CORE_PANEL_STATE_R25,1,2020-01,0.9171812490514726,3.8220423052081642
2019-10,CORE_PANEL_STATE_R25,2,2020-04,0.9668282635998342,1.5593066030599676
2019-10,CORE_PANEL_STATE_R25,3,2020-07,1.029667728455864,8.28403919303916
