model,clock,report_date,quarter,next_report,forecast,cnb_current,cnb_next,realised,threshold,deviation,call,forecast_available,next_report_available,next_forecast_available,target_still_future,revision_eligible,revision,revision_direction_agrees,revision_distance_gain,revision_confirmed,abs_error_gain,material_gain,material_loss,joint_success,episode_start,is_baseline,headline_gap,dominant_block,dominant_gap,gap_core,gap_food_alc_tobacco,gap_fuel,gap_administered,gap_unexplained,outcome
CONST_2,report,2026-02-12,2026Q3,2026-05-14,2.0,1.47111427,2.34598729,,0.3,0.52888573,True,True,True,True,True,True,0.8748730200000001,True,0.18289844,True,,False,False,False,True,True,,,,,,,,,unmatured
CONST_2,report,2026-02-12,2026Q4,2026-05-14,2.0,1.64784477,2.6040408,,0.3,0.3521552299999999,True,True,True,True,True,True,0.95619603,True,-0.25188557,False,,False,False,False,True,True,,,,,,,,,unmatured
CONST_2,report,2026-05-14,2026Q4,2026-08-13,2.0,2.6040408,2.3887179,,0.3,-0.6040407999999999,True,True,True,True,True,True,-0.2153228999999998,True,0.2153228999999998,True,,False,False,False,True,True,,,,,,,,,unmatured
CONST_2,report,2025-08-14,2027Q1,2025-11-13,2.0,2.51232014,2.53390022,,0.3,-0.5123201399999999,True,True,True,True,True,True,0.0215800800000001,False,-0.0215800800000001,False,,False,False,False,True,True,,,,,,,,,unmatured
CONST_2,report,2026-05-14,2027Q1,2026-08-13,2.0,3.07913181,2.8254517,,0.3,-1.0791318099999998,True,True,True,True,True,True,-0.2536801099999999,True,0.2536801099999999,True,,False,False,False,True,True,,,,,,,,,unmatured
CONST_2,report,2025-08-14,2027Q2,2025-11-13,2.0,2.48846125,2.46729183,,0.3,-0.4884612499999998,True,True,True,True,True,True,-0.0211694199999996,True,0.0211694199999996,False,,False,False,False,True,True,,,,,,,,,unmatured
CONST_2,report,2026-05-14,2027Q2,2026-08-13,2.0,2.42050622,2.42139857,,0.3,-0.42050622,True,True,True,True,True,True,0.0008923499999999,False,-0.0008923499999999,False,,False,False,False,True,True,,,,,,,,,unmatured
CONST_2,report,2025-08-14,2027Q3,2025-11-13,2.0,2.48670568,2.46190771,,0.3,-0.48670568,True,True,True,True,True,True,-0.0247979699999998,True,0.0247979699999998,False,,False,False,False,True,True,,,,,,,,,unmatured
CONST_2,report,2025-08-14,2027Q4,2025-11-13,2.0,2.47457648,2.48082255,,0.3,-0.4745764800000001,True,True,True,True,True,True,0.0062460699999999,False,-0.0062460699999999,False,,False,False,False,True,True,,,,,,,,,unmatured
DAMPED_P95_Q001_R16,cutoff,2022-02-10,2022Q3,2022-05-12,11.843816503523634,8.17038043,13.8649926,17.578003612072624,0.3,3.673436073523634,True,True,True,True,True,True,5.694612170000001,True,1.652259977047267,True,3.673436073523634,True,False,True,True,False,,,,,,,,,gain
DAMPED_P95_Q001_R16,cutoff,2022-02-10,2022Q4,2022-05-12,11.852632817135264,6.62746481,12.749894,15.699043922150208,0.3,5.225168007135264,True,True,True,True,True,True,6.122429189999999,True,4.327906824270529,True,5.225168007135263,True,False,True,True,False,,,,,,,,,gain
DAMPED_P95_Q001_R16,cutoff,2022-05-12,2023Q1,2022-08-11,9.360087850509688,7.85719611,16.1682854,16.393468660721574,0.3,1.502891740509687,True,True,True,True,True,True,8.311089289999998,True,-5.305305808980624,False,1.502891740509687,True,False,False,True,False,,,,,,,,,gain
DAMPED_P95_Q001_R16,cutoff,2022-08-11,2023Q1,2022-11-10,15.022248213324453,16.1682854,14.8665554,16.393468660721574,0.3,-1.146037186675546,True,True,True,True,True,True,-1.3017299999999992,True,0.9903443733510926,True,-1.146037186675546,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,cutoff,2022-08-11,2023Q2,2022-11-10,12.507484277199644,11.4594623,10.1921138,11.15840613352934,0.3,1.0480219771996442,True,True,True,True,True,True,-1.2673485000000009,False,-1.2673485000000009,False,-1.0480219771996442,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,cutoff,2022-11-10,2023Q3,2023-02-09,10.119853832860274,6.95297995,7.77590417,8.048806481176504,0.3,3.1668738828602745,True,True,True,True,True,True,0.82292422,True,0.82292422,True,-0.975220820507266,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,cutoff,2023-02-09,2023Q3,2023-05-11,6.771363725276321,7.77590417,8.32302304,8.048806481176504,0.3,-1.0045404447236788,True,True,True,True,True,True,0.5471188700000011,False,-0.5471188700000011,False,-1.0045404447236788,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,cutoff,2023-02-09,2023Q4,2023-05-11,8.498210101092043,7.62282898,8.33257222,7.563594181986673,0.3,0.875381121092043,True,True,True,True,True,True,0.709743239999999,True,0.709743239999999,True,-0.875381121092043,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,cutoff,2023-05-11,2024Q1,2023-08-10,6.733834801262081,2.50204809,2.54878083,2.085759093902354,0.3,4.23178671126208,True,True,True,True,True,True,0.0467327399999999,True,0.0467327399999994,False,-4.23178671126208,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,cutoff,2023-08-10,2024Q2,2023-11-09,3.2306881055541,2.34805158,2.60050989,2.461974336383616,0.3,0.8826365255541,True,True,True,True,True,True,0.2524583100000002,True,0.2524583100000002,True,-0.6547910127868684,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,cutoff,2023-11-09,2024Q3,2024-02-15,3.5442857610130187,2.23573565,2.25182174,2.3104616266815143,0.3,1.3085501110130189,True,True,True,True,True,True,0.0160860899999999,True,0.0160860899999999,False,-1.15909815764999,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,cutoff,2024-02-15,2024Q3,2024-05-09,1.914752960853908,2.25182174,2.11409498,2.3104616266815143,0.3,-0.337068779146092,True,True,True,True,True,True,-0.13772676,True,0.13772676,False,-0.337068779146092,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,cutoff,2025-05-15,2025Q4,2025-08-14,2.758070791418824,2.42499112,2.65166637,2.233358733189064,0.3,0.3330796714188238,True,True,True,True,True,True,0.22667525,True,0.22667525,True,-0.3330796714188238,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,cutoff,2025-11-13,2026Q2,2026-02-12,2.805711715744128,2.20112771,1.51116058,2.045921946260844,0.3,0.6045840057441279,True,True,True,True,True,True,-0.6899671300000001,False,-0.6899671300000001,False,-0.6045840057441279,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,cutoff,2025-11-13,2026Q3,2026-02-12,2.807294946940696,2.15337699,1.47111427,,0.3,0.6539179569406959,True,True,True,True,True,True,-0.68226272,False,-0.68226272,False,,False,False,False,True,False,,,,,,,,,unmatured
DAMPED_P95_Q001_R16,report,2022-02-10,2022Q3,2022-05-12,11.843816503523634,8.17038043,13.8649926,17.578003612072624,0.3,3.673436073523634,True,True,True,True,True,True,5.694612170000001,True,1.652259977047267,True,3.673436073523634,True,False,True,True,False,,,,,,,,,gain
DAMPED_P95_Q001_R16,report,2022-02-10,2022Q4,2022-05-12,11.852632817135264,6.62746481,12.749894,15.699043922150208,0.3,5.225168007135264,True,True,True,True,True,True,6.122429189999999,True,4.327906824270529,True,5.225168007135263,True,False,True,True,False,,,,,,,,,gain
DAMPED_P95_Q001_R16,report,2022-05-12,2023Q1,2022-08-11,10.00480803857838,7.85719611,16.1682854,16.393468660721574,0.3,2.14761192857838,True,True,True,True,True,True,8.311089289999998,True,-4.015865432843238,False,2.14761192857838,True,False,False,True,False,,,,,,,,,gain
DAMPED_P95_Q001_R16,report,2022-08-11,2023Q1,2022-11-10,15.303819882303394,16.1682854,14.8665554,16.393468660721574,0.3,-0.8644655176966047,True,True,True,True,True,True,-1.3017299999999992,True,0.4272010353932103,True,-0.8644655176966047,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,report,2022-08-11,2023Q2,2022-11-10,12.785569905405248,11.4594623,10.1921138,11.15840613352934,0.3,1.326107605405248,True,True,True,True,True,True,-1.2673485000000009,False,-1.2673485000000009,False,-1.326107605405248,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,report,2022-11-10,2023Q3,2023-02-09,10.87472581540202,6.95297995,7.77590417,8.048806481176504,0.3,3.92174586540202,True,True,True,True,True,True,0.82292422,True,0.82292422,True,-1.7300928030490113,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,report,2023-02-09,2023Q3,2023-05-11,6.771363725276321,7.77590417,8.32302304,8.048806481176504,0.3,-1.0045404447236788,True,True,True,True,True,True,0.5471188700000011,False,-0.5471188700000011,False,-1.0045404447236788,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,report,2023-02-09,2023Q4,2023-05-11,8.498210101092043,7.62282898,8.33257222,7.563594181986673,0.3,0.875381121092043,True,True,True,True,True,True,0.709743239999999,True,0.709743239999999,True,-0.875381121092043,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,report,2023-05-11,2024Q1,2023-08-10,5.890621283516961,2.50204809,2.54878083,2.085759093902354,0.3,3.388573193516961,True,True,True,True,True,True,0.0467327399999999,True,0.0467327399999999,False,-3.388573193516961,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,report,2023-08-10,2024Q2,2023-11-09,3.617678787195253,2.34805158,2.60050989,2.461974336383616,0.3,1.2696272071952532,True,True,True,True,True,True,0.2524583100000002,True,0.2524583100000002,True,-1.0417816944280216,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,report,2023-11-09,2024Q3,2024-02-15,3.5442857610130187,2.23573565,2.25182174,2.3104616266815143,0.3,1.3085501110130189,True,True,True,True,True,True,0.0160860899999999,True,0.0160860899999999,False,-1.15909815764999,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,report,2024-02-15,2024Q3,2024-05-09,1.3816520695679486,2.25182174,2.11409498,2.3104616266815143,0.3,-0.8701696704320514,True,True,True,True,True,True,-0.13772676,True,0.13772676,False,-0.8701696704320514,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,report,2024-02-15,2024Q4,2024-05-09,1.920822572285928,2.71600921,2.51517686,2.8836531940027847,0.3,-0.7951866377140726,True,True,True,True,True,True,-0.2008323500000002,True,0.2008323500000002,True,-0.7951866377140726,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,report,2024-11-14,2025Q3,2025-02-13,2.260402604258556,2.63406164,2.39037316,2.498824030135406,0.3,-0.373659035741444,True,True,True,True,True,True,-0.2436884799999998,True,0.2436884799999998,True,-0.103183816012256,False,False,False,True,False,,,,,,,,,immaterial
DAMPED_P95_Q001_R16,report,2025-05-15,2025Q4,2025-08-14,2.7817512492730536,2.42499112,2.65166637,2.233358733189064,0.3,0.3567601292730535,True,True,True,True,True,True,0.22667525,True,0.22667525,True,-0.3567601292730535,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,report,2025-05-15,2026Q1,2025-08-14,2.652792391706925,2.30364068,2.55792051,1.6208666864394388,0.3,0.3491517117069249,True,True,True,True,True,True,0.2542798300000002,True,0.2542798300000002,True,-0.3491517117069249,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,report,2025-08-14,2026Q2,2025-11-13,2.793942378297161,2.48131069,2.20112771,2.045921946260844,0.3,0.3126316882971611,True,True,True,True,True,True,-0.2801829799999997,False,-0.2801829799999997,False,-0.3126316882971611,False,True,False,True,False,,,,,,,,,loss
DAMPED_P95_Q001_R16,report,2026-05-14,2027Q1,2026-08-13,3.3983891206124333,3.07913181,2.8254517,,0.3,0.3192573106124334,True,True,True,True,True,True,-0.2536801099999999,False,-0.2536801099999999,False,,False,False,False,True,False,,,,,,,,,unmatured
FOOD_NORM_REFIT_R24,cutoff,2022-02-10,2022Q3,2022-05-12,11.542623630744153,8.17038043,13.8649926,17.578003612072624,0.3,3.372243200744153,True,True,True,True,True,True,5.694612170000001,True,1.049874231488305,True,3.372243200744153,True,False,True,True,False,,,,,,,,,gain
FOOD_NORM_REFIT_R24,cutoff,2022-02-10,2022Q4,2022-05-12,11.287161965949265,6.62746481,12.749894,15.699043922150208,0.3,4.659697155949265,True,True,True,True,True,True,6.122429189999999,True,3.19696512189853,True,4.659697155949264,True,False,True,True,False,,,,,,,,,gain
FOOD_NORM_REFIT_R24,cutoff,2022-05-12,2022Q4,2022-08-11,12.165456129075352,12.749894,19.6557739,15.699043922150208,0.3,-0.5844378709246474,True,True,True,True,True,True,6.9058799,False,-6.9058799,False,-0.5844378709246474,False,True,False,True,False,,,,,,,,,loss
FOOD_NORM_REFIT_R24,cutoff,2022-05-12,2023Q1,2022-08-11,8.446163306642712,7.85719611,16.1682854,16.393468660721574,0.3,0.5889671966427112,True,True,True,True,True,True,8.311089289999998,True,-7.133154896714576,False,0.5889671966427112,True,False,False,True,False,,,,,,,,,gain
FOOD_NORM_REFIT_R24,cutoff,2022-08-11,2023Q1,2022-11-10,14.296880004046724,16.1682854,14.8665554,16.393468660721574,0.3,-1.8714053959532748,True,True,True,True,True,True,-1.3017299999999992,True,1.3017299999999992,True,-1.8714053959532748,False,True,False,True,False,,,,,,,,,loss
FOOD_NORM_REFIT_R24,cutoff,2022-11-10,2023Q3,2023-02-09,8.803084209306741,6.95297995,7.77590417,8.048806481176504,0.3,1.8501042593067412,True,True,True,True,True,True,0.82292422,True,0.82292422,True,0.3415488030462672,True,False,True,True,False,,,,,,,,,gain
FOOD_NORM_REFIT_R24,cutoff,2023-02-09,2023Q3,2023-05-11,6.005196916019114,7.77590417,8.32302304,8.048806481176504,0.3,-1.770707253980886,True,True,True,True,True,True,0.5471188700000011,False,-0.5471188700000011,False,-1.770707253980886,False,True,False,True,False,,,,,,,,,loss
FOOD_NORM_REFIT_R24,cutoff,2023-05-11,2023Q4,2023-08-10,11.150308435441332,8.33257222,8.18874505,7.563594181986673,0.3,2.8177362154413323,True,True,True,True,True,True,-0.1438271699999997,False,-0.1438271699999997,False,-2.8177362154413323,False,True,False,True,False,,,,,,,,,loss
FOOD_NORM_REFIT_R24,cutoff,2023-05-11,2024Q1,2023-08-10,5.997691222114554,2.50204809,2.54878083,2.085759093902354,0.3,3.495643132114554,True,True,True,True,True,True,0.0467327399999999,True,0.0467327399999999,False,-3.495643132114554,False,True,False,True,False,,,,,,,,,loss
FOOD_NORM_REFIT_R24,cutoff,2023-08-10,2024Q2,2023-11-09,2.879958619192505,2.34805158,2.60050989,2.461974336383616,0.3,0.5319070391925051,True,True,True,True,True,True,0.2524583100000002,True,0.2524583100000002,True,-0.3040615264252735,False,True,False,True,False,,,,,,,,,loss
FOOD_NORM_REFIT_R24,cutoff,2023-11-09,2024Q3,2024-02-15,3.4877155963288544,2.23573565,2.25182174,2.3104616266815143,0.3,1.2519799463288543,True,True,True,True,True,True,0.0160860899999999,True,0.0160860899999999,False,-1.1025279929658258,False,True,False,True,False,,,,,,,,,loss
FOOD_NORM_REFIT_R24,cutoff,2024-05-09,2024Q4,2024-08-08,2.955737224187532,2.51517686,2.31618987,2.8836531940027847,0.3,0.4405603641875317,True,True,True,True,True,True,-0.1989869899999998,False,-0.1989869899999998,False,0.2963923038180378,True,False,False,True,False,,,,,,,,,gain
FOOD_NORM_REFIT_R24,cutoff,2024-05-09,2025Q1,2024-08-08,2.735892986431683,2.35125799,2.18682304,2.731002175839953,0.3,0.3846349964316831,True,True,True,True,True,True,-0.1644349499999999,False,-0.1644349499999999,False,0.3748533752482226,True,False,False,True,False,,,,,,,,,gain
FOOD_NORM_REFIT_R24,cutoff,2025-05-15,2025Q4,2025-08-14,2.784960742684394,2.42499112,2.65166637,2.233358733189064,0.3,0.3599696226843938,True,True,True,True,True,True,0.22667525,True,0.22667525,True,-0.3599696226843938,False,True,False,True,False,,,,,,,,,loss
FOOD_NORM_REFIT_R24,cutoff,2025-05-15,2026Q1,2025-08-14,2.659104904540761,2.30364068,2.55792051,1.6208666864394388,0.3,0.3554642245407611,True,True,True,True,True,True,0.2542798300000002,True,0.2542798300000002,True,-0.3554642245407611,False,True,False,True,False,,,,,,,,,loss
FOOD_NORM_REFIT_R24,cutoff,2025-11-13,2026Q2,2026-02-12,2.7044535724244674,2.20112771,1.51116058,2.045921946260844,0.3,0.5033258624244672,True,True,True,True,True,True,-0.6899671300000001,False,-0.6899671300000001,False,-0.5033258624244672,False,True,False,True,False,,,,,,,,,loss
FOOD_NORM_REFIT_R24,cutoff,2025-11-13,2026Q3,2026-02-12,2.673571432034448,2.15337699,1.47111427,,0.3,0.5201944420344482,True,True,True,True,True,True,-0.68226272,False,-0.68226272,False,,False,False,False,True,False,,,,,,,,,unmatured
FOOD_NORM_REFIT_R24,report,2022-02-10,2022Q3,2022-05-12,11.542623630744153,8.17038043,13.8649926,17.578003612072624,0.3,3.372243200744153,True,True,True,True,True,True,5.694612170000001,True,1.049874231488305,True,3.372243200744153,True,False,True,True,False,,,,,,,,,gain
FOOD_NORM_REFIT_R24,report,2022-02-10,2022Q4,2022-05-12,11.287161965949265,6.62746481,12.749894,15.699043922150208,0.3,4.659697155949265,True,True,True,True,True,True,6.122429189999999,True,3.19696512189853,True,4.659697155949264,True,False,True,True,False,,,,,,,,,gain
FOOD_NORM_REFIT_R24,report,2022-05-12,2023Q1,2022-08-11,9.202784997217895,7.85719611,16.1682854,16.393468660721574,0.3,1.345588887217895,True,True,True,True,True,True,8.311089289999998,True,-5.619911515564208,False,1.345588887217895,True,False,False,True,False,,,,,,,,,gain
FOOD_NORM_REFIT_R24,report,2022-08-11,2023Q1,2022-11-10,14.640535501785571,16.1682854,14.8665554,16.393468660721574,0.3,-1.5277498982144273,True,True,True,True,True,True,-1.3017299999999992,True,1.3017299999999992,True,-1.5277498982144273,False,True,False,True,False,,,,,,,,,loss
FOOD_NORM_REFIT_R24,report,2022-11-10,2023Q2,2023-02-09,11.488079237480088,10.1921138,11.3077531,11.15840613352934,0.3,1.2959654374800884,True,True,True,True,True,True,1.1156392999999998,True,1.1156392999999998,True,0.6366192295785922,True,False,True,True,False,,,,,,,,,gain
FOOD_NORM_REFIT_R24,report,2022-11-10,2023Q3,2023-02-09,9.754442709060893,6.95297995,7.77590417,8.048806481176504,0.3,2.801462759060893,True,True,True,True,True,True,0.82292422,True,0.82292422,True,-0.6098096967078845,False,True,False,True,False,,,,,,,,,loss
FOOD_NORM_REFIT_R24,report,2023-02-09,2023Q3,2023-05-11,6.005196916019114,7.77590417,8.32302304,8.048806481176504,0.3,-1.770707253980886,True,True,True,True,True,True,0.5471188700000011,False,-0.5471188700000011,False,-1.770707253980886,False,True,False,True,False,,,,,,,,,loss
FOOD_NORM_REFIT_R24,report,2023-05-11,2023Q4,2023-08-10,10.483390651290955,8.33257222,8.18874505,7.563594181986673,0.3,2.150818431290956,True,True,True,True,True,True,-0.1438271699999997,False,-0.1438271699999997,False,-2.150818431290956,False,True,False,True,False,,,,,,,,,loss
FOOD_NORM_REFIT_R24,report,2023-05-11,2024Q1,2023-08-10,5.305556883629564,2.50204809,2.54878083,2.085759093902354,0.3,2.803508793629564,True,True,True,True,True,True,0.0467327399999999,True,0.0467327399999999,False,-2.803508793629564,False,True,False,True,False,,,,,,,,,loss
FOOD_NORM_REFIT_R24,report,2023-08-10,2024Q2,2023-11-09,3.4272759865466145,2.34805158,2.60050989,2.461974336383616,0.3,1.0792244065466146,True,True,True,True,True,True,0.2524583100000002,True,0.2524583100000002,True,-0.8513788937793829,False,True,False,True,False,,,,,,,,,loss
FOOD_NORM_REFIT_R24,report,2023-11-09,2024Q3,2024-02-15,3.4877155963288544,2.23573565,2.25182174,2.3104616266815143,0.3,1.2519799463288543,True,True,True,True,True,True,0.0160860899999999,True,0.0160860899999999,False,-1.1025279929658258,False,True,False,True,False,,,,,,,,,loss
FOOD_NORM_REFIT_R24,report,2024-02-15,2024Q3,2024-05-09,1.409823286822407,2.25182174,2.11409498,2.3104616266815143,0.3,-0.841998453177593,True,True,True,True,True,True,-0.13772676,True,0.13772676,False,-0.841998453177593,False,True,False,True,False,,,,,,,,,loss
FOOD_NORM_REFIT_R24,report,2024-02-15,2024Q4,2024-05-09,2.055698215315328,2.71600921,2.51517686,2.8836531940027847,0.3,-0.6603109946846724,True,True,True,True,True,True,-0.2008323500000002,True,0.2008323500000002,True,-0.6603109946846724,False,True,False,True,False,,,,,,,,,loss
FOOD_NORM_REFIT_R24,report,2024-05-09,2024Q4,2024-08-08,2.955737224187532,2.51517686,2.31618987,2.8836531940027847,0.3,0.4405603641875317,True,True,True,True,True,True,-0.1989869899999998,False,-0.1989869899999998,False,0.2963923038180378,True,False,False,True,False,,,,,,,,,gain
FOOD_NORM_REFIT_R24,report,2024-05-09,2025Q1,2024-08-08,2.735892986431683,2.35125799,2.18682304,2.731002175839953,0.3,0.3846349964316831,True,True,True,True,True,True,-0.1644349499999999,False,-0.1644349499999999,False,0.3748533752482226,True,False,False,True,False,,,,,,,,,gain
FOOD_NORM_REFIT_R24,report,2025-05-15,2025Q4,2025-08-14,2.7645391899239424,2.42499112,2.65166637,2.233358733189064,0.3,0.3395480699239424,True,True,True,True,True,True,0.22667525,True,0.22667525,True,-0.3395480699239424,False,True,False,True,False,,,,,,,,,loss
FOOD_NORM_REFIT_R24,report,2025-05-15,2026Q1,2025-08-14,2.6445891552843155,2.30364068,2.55792051,1.6208666864394388,0.3,0.3409484752843155,True,True,True,True,True,True,0.2542798300000002,True,0.2542798300000002,True,-0.3409484752843155,False,True,False,True,False,,,,,,,,,loss
FOOD_NORM_SHIFT_R24,cutoff,2022-02-10,2022Q3,2022-05-12,11.5419470759094,8.17038043,13.8649926,17.578003612072624,0.3,3.3715666459094003,True,True,True,True,True,True,5.694612170000001,True,1.0485211218187995,True,3.3715666459094003,True,False,True,True,False,3.3715666459094003,core,2.130471173914155,2.130471173914155,0.3014295194235137,0.009750693987460424,0.7492154189195335,0.18069983966473746,gain
FOOD_NORM_SHIFT_R24,cutoff,2022-02-10,2022Q4,2022-05-12,11.28645644759778,6.62746481,12.749894,15.699043922150208,0.3,4.65899163759778,True,True,True,True,True,True,6.122429189999999,True,3.1955540851955613,True,4.658991637597779,True,False,True,True,False,4.65899163759778,core,3.1085573761847987,3.1085573761847987,0.672318403103062,0.04859320183251676,0.7256563174635109,0.10386633901389164,gain
FOOD_NORM_SHIFT_R24,cutoff,2022-05-12,2022Q4,2022-08-11,12.168943509237168,12.749894,19.6557739,15.699043922150208,0.3,-0.5809504907628309,True,True,True,True,True,True,6.9058799,False,-6.9058799,False,-0.5809504907628309,False,True,False,True,False,-0.5809504907628309,administered,1.3712776099557473,1.7616578959844444,-0.45821887215744805,0.11692714116456393,-1.3712776099557473,-0.630039045798644,loss
FOOD_NORM_SHIFT_R24,cutoff,2022-05-12,2023Q1,2022-08-11,8.449666905883506,7.85719611,16.1682854,16.393468660721574,0.3,0.5924707958835054,True,True,True,True,True,True,8.311089289999998,True,-7.126147698232987,False,0.5924707958835054,True,False,False,True,False,0.5924707958835054,core,2.7268917157970547,2.7268917157970547,-0.17964362127412503,0.203154338956474,-1.392537244167936,-0.7653943934279623,gain
FOOD_NORM_SHIFT_R24,cutoff,2022-08-11,2023Q1,2022-11-10,14.312153327501518,16.1682854,14.8665554,16.393468660721574,0.3,-1.856132072498481,True,True,True,True,True,True,-1.3017299999999992,True,1.3017299999999992,True,-1.856132072498481,False,True,False,True,False,-1.8561320724984807,administered,2.70540730668028,1.278966123705687,0.19257094143056586,0.010911520258402696,-2.70540730668028,-0.6331733512128563,loss
FOOD_NORM_SHIFT_R24,cutoff,2022-11-10,2023Q3,2023-02-09,8.788318470663967,6.95297995,7.77590417,8.048806481176504,0.3,1.8353385206639672,True,True,True,True,True,True,0.82292422,True,0.82292422,True,0.3563145416890414,True,False,True,True,False,1.8353385206639672,core,3.823929297494965,3.823929297494965,0.40287464088124236,-0.10346196033222271,-1.2720576736921927,-1.0159457836878243,gain
FOOD_NORM_SHIFT_R24,cutoff,2023-02-09,2023Q3,2023-05-11,5.958966331771065,7.77590417,8.32302304,8.048806481176504,0.3,-1.8169378382289345,True,True,True,True,True,True,0.5471188700000011,False,-0.5471188700000011,False,-1.8169378382289345,False,True,False,True,False,-1.8169378382289345,administered,4.227223428664718,2.4401980159935532,0.6937157161473342,0.16379168354709633,-4.227223428664718,-0.8874198252521999,loss
FOOD_NORM_SHIFT_R24,cutoff,2023-02-09,2023Q4,2023-05-11,7.31616919022843,7.62282898,8.33257222,7.563594181986673,0.3,-0.3066597897715706,True,True,True,True,True,True,0.709743239999999,False,-0.709743239999999,False,-0.1881901937449157,False,True,False,True,False,-0.3066597897715706,administered,4.617081721503686,3.538917492171507,1.130187560581673,0.12753791878466209,-4.617081721503686,-0.4862210398057263,loss
FOOD_NORM_SHIFT_R24,cutoff,2023-05-11,2023Q4,2023-08-10,11.105422486515875,8.33257222,8.18874505,7.563594181986673,0.3,2.772850266515876,True,True,True,True,True,True,-0.1438271699999997,False,-0.1438271699999997,False,-2.772850266515876,False,True,False,True,False,2.772850266515876,core,1.5015745531227775,1.5015745531227775,1.1001785772327142,-0.03290345807613748,0.3960250531727292,-0.19202445893620723,loss
FOOD_NORM_SHIFT_R24,cutoff,2023-05-11,2024Q1,2023-08-10,5.952329144906742,2.50204809,2.54878083,2.085759093902354,0.3,3.450281054906742,True,True,True,True,True,True,0.0467327399999999,True,0.0467327399999999,False,-3.450281054906742,False,True,False,True,False,3.450281054906742,core,2.2051894553443425,2.2051894553443425,1.2788937372410136,-0.06214178816128116,0.05158837179938358,-0.023248721316716292,loss
FOOD_NORM_SHIFT_R24,cutoff,2023-08-10,2024Q2,2023-11-09,2.8814005981684407,2.34805158,2.60050989,2.461974336383616,0.3,0.5333490181684408,True,True,True,True,True,True,0.2524583100000002,True,0.2524583100000002,True,-0.3055035054012092,False,True,False,True,False,0.5333490181684408,food_alc_tobacco,0.37840240782002044,0.23521888113988032,0.37840240782002044,-0.061952942075283596,0.1674332308668769,-0.18575255958305326,loss
FOOD_NORM_SHIFT_R24,cutoff,2023-11-09,2024Q3,2024-02-15,3.490897689806135,2.23573565,2.25182174,2.3104616266815143,0.3,1.2551620398061347,True,True,True,True,True,True,0.0160860899999999,True,0.0160860899999999,False,-1.1057100864431062,False,True,False,True,False,1.2551620398061347,core,1.0138121291821347,1.0138121291821347,0.4779131023044335,0.0894569087828388,-0.434736711531851,0.10871661106857866,loss
FOOD_NORM_SHIFT_R24,cutoff,2024-05-09,2024Q4,2024-08-08,2.9631751133464106,2.51517686,2.31618987,2.8836531940027847,0.3,0.4479982533464106,True,True,True,True,True,True,-0.1989869899999998,False,-0.1989869899999998,False,0.2889544146591589,True,False,False,True,False,0.44799825334641064,administered,0.1776528223330358,0.16486990438601046,0.057943188771142504,0.040488739430306314,0.1776528223330358,0.007043598425915509,gain
FOOD_NORM_SHIFT_R24,cutoff,2024-05-09,2025Q1,2024-08-08,2.7441753406749783,2.35125799,2.18682304,2.731002175839953,0.3,0.3929173506749781,True,True,True,True,True,True,-0.1644349499999999,False,-0.1644349499999999,False,0.3665710210049275,True,False,False,True,False,0.3929173506749781,core,0.4420471638993999,0.4420471638993999,0.22498873530934715,0.077981519233944,0.013628320617087741,-0.3657283883848007,gain
FOOD_NORM_SHIFT_R24,cutoff,2025-05-15,2025Q4,2025-08-14,2.7763475642794613,2.42499112,2.65166637,2.233358733189064,0.3,0.3513564442794612,True,True,True,True,True,True,0.22667525,True,0.22667525,True,-0.3513564442794612,False,True,False,True,False,0.3513564442794612,fuel,0.18976335318073048,0.17939151615306237,0.051785624618872594,0.18976335318073048,0.06321756843918153,-0.13280161811238572,loss
