model,variable,h,sample,n,rmse,mae,persistence_rmse,persistence_mae
JOINT_LINEAR_R22,goods,9,full,81,0.5539390837253357,0.45004465621343903,0.610097844131441,0.4922471876256606
JOINT_LINEAR_R22,goods,9,origins_2024plus,22,0.33742314192811457,0.28349312517698083,0.512553957775394,0.4339580321615037
JOINT_LINEAR_R22,goods,10,full,80,0.5757744132152893,0.4765230791007046,0.6641924295980274,0.5324665959931576
JOINT_LINEAR_R22,goods,10,origins_2024plus,21,0.3618853493962581,0.2998101545850894,0.5735992061248438,0.4668573318521717
JOINT_LINEAR_R22,goods,11,full,79,0.6002571807063127,0.5025873909504888,0.6123516821015799,0.4911937637610022
JOINT_LINEAR_R22,goods,11,origins_2024plus,20,0.3667435588145093,0.30161620395530236,0.4500389417938337,0.3433824796121853
JOINT_LINEAR_R22,goods,12,full,78,0.6138354126308019,0.5118731489941606,0.7099700743807508,0.5661012537085752
JOINT_LINEAR_R22,goods,12,origins_2024plus,19,0.3412964843147704,0.2808702782281757,0.44693575612701486,0.35647825819396733
JOINT_LINEAR_R22,housing,1,full,89,0.2657767936598298,0.20059084303647096,0.28180422264418664,0.22219391350944367
JOINT_LINEAR_R22,housing,1,origins_2024plus,30,0.1891583979705672,0.15095246226894363,0.21668479880723635,0.17850044220840644
JOINT_LINEAR_R22,housing,2,full,88,0.2925044339817944,0.2146711796072247,0.3184993123125266,0.25263605659902
JOINT_LINEAR_R22,housing,2,origins_2024plus,29,0.17221236418704366,0.13361433260353012,0.22114682209214434,0.18521211476036903
JOINT_LINEAR_R22,housing,3,full,87,0.3109158029480064,0.2273291078677095,0.33839154087143697,0.26710727331187534
JOINT_LINEAR_R22,housing,3,origins_2024plus,28,0.16701651230257655,0.13098269512367783,0.2058339250416759,0.1714961752521496
JOINT_LINEAR_R22,housing,4,full,86,0.32137101042186267,0.22842172569275654,0.35769666243288845,0.2739430512387704
JOINT_LINEAR_R22,housing,4,origins_2024plus,27,0.15640693392510643,0.12082149363279228,0.1967990166486848,0.1591593034153961
JOINT_LINEAR_R22,housing,5,full,85,0.33330165482775354,0.23505686566914288,0.38407597234977475,0.27920795928838804
JOINT_LINEAR_R22,housing,5,origins_2024plus,26,0.16831958086308121,0.12174300446849275,0.2374160931458005,0.15808936043478033
JOINT_LINEAR_R22,housing,6,full,84,0.3414461008403684,0.24448370558313143,0.37853159253280527,0.28256446585042494
JOINT_LINEAR_R22,housing,6,origins_2024plus,25,0.1572051032095133,0.12038400279894358,0.22429242218194786,0.1622622772821887
JOINT_LINEAR_R22,housing,7,full,83,0.35665644934568425,0.26079170355148396,0.3900242076676699,0.30033730920300944
JOINT_LINEAR_R22,housing,7,origins_2024plus,24,0.15140997231340814,0.11761389650067366,0.2293000652485172,0.1718903518624665
JOINT_LINEAR_R22,housing,8,full,82,0.3693592962075674,0.268865168514916,0.4099250755587455,0.319425013182415
JOINT_LINEAR_R22,housing,8,origins_2024plus,23,0.14763759059895398,0.11863253578385353,0.24155077692948143,0.19759013328752012
JOINT_LINEAR_R22,housing,9,full,81,0.3815143992729284,0.2806621454273635,0.42674671620925836,0.3244971679535146
JOINT_LINEAR_R22,housing,9,origins_2024plus,22,0.1486683288733865,0.12356908415685762,0.21811825096449577,0.20077115401558318
JOINT_LINEAR_R22,housing,10,full,80,0.3913605249721628,0.28410337174354827,0.4368618861902293,0.3311758478265501
JOINT_LINEAR_R22,housing,10,origins_2024plus,21,0.13873704341449336,0.11283780993518104,0.17826322499485955,0.1433446652674364
JOINT_LINEAR_R22,housing,11,full,79,0.4014417880183596,0.29537195325261906,0.4402423652782953,0.31466707960448104
JOINT_LINEAR_R22,housing,11,origins_2024plus,20,0.14966761945346252,0.12055726672642919,0.25690683979184786,0.17734588051113692
JOINT_LINEAR_R22,housing,12,full,78,0.4043115396811018,0.30067885539866485,0.4804082898198111,0.3593126283631464
JOINT_LINEAR_R22,housing,12,origins_2024plus,19,0.1460681831889393,0.12346078033490678,0.24748042530869702,0.1967568461058514
JOINT_LINEAR_R22,imports,1,full,88,1.447602489302817,1.1594965632521954,1.8716007990041614,1.437959813581023
JOINT_LINEAR_R22,imports,1,origins_2024plus,29,1.108130135619248,0.957416347094596,1.396210438794922,1.1571967487792572
JOINT_LINEAR_R22,imports,2,full,87,1.5168704831611945,1.1645891307126126,1.8865500489475422,1.4317325508392142
JOINT_LINEAR_R22,imports,2,origins_2024plus,28,1.0901577216431197,0.8566377430378473,1.4203083291430934,1.0820194026692995
JOINT_LINEAR_R22,imports,3,full,86,1.526626104809394,1.1884715485003219,1.8021607843601766,1.4234467481422277
JOINT_LINEAR_R22,imports,3,origins_2024plus,27,1.0475144901388591,0.8604710087250254,1.3967094448083186,1.166739934568209
JOINT_LINEAR_R22,imports,4,full,85,1.581379732968461,1.2284345833443204,1.9766495448757222,1.4343939934269037
JOINT_LINEAR_R22,imports,4,origins_2024plus,26,1.0980162996681964,0.8907116031616386,1.4440177233437415,1.0807526706468207
JOINT_LINEAR_R22,imports,5,full,84,1.6000309894821934,1.2279805157669255,2.1668573491156433,1.7014297045950486
JOINT_LINEAR_R22,imports,5,origins_2024plus,25,1.1158084255534775,0.8741830063023494,1.5881617913023698,1.4242373694322048
JOINT_LINEAR_R22,imports,6,full,83,1.6304295804611937,1.2640475445180364,2.2392910670549586,1.7442684318833126
JOINT_LINEAR_R22,imports,6,origins_2024plus,24,1.109125517532171,0.8657615636744395,1.8342152502815643,1.4966473481099818
JOINT_LINEAR_R22,imports,7,full,82,1.6575878562283666,1.2934404635010166,2.1781333371861757,1.7548119768755202
JOINT_LINEAR_R22,imports,7,origins_2024plus,23,1.0850283932281448,0.8547917959571673,1.6277552397194188,1.2557282553338776
JOINT_LINEAR_R22,imports,8,full,81,1.6706588673920926,1.316489972894491,2.212282982486538,1.7358642475656443
JOINT_LINEAR_R22,imports,8,origins_2024plus,22,1.0989681593029792,0.8650010362701266,1.547119505362176,1.2977637176060073
JOINT_LINEAR_R22,imports,9,full,80,1.6778225897470878,1.3146706271001167,2.2369409074087816,1.7514058276367823
JOINT_LINEAR_R22,imports,9,origins_2024plus,21,1.1093182998334354,0.860308697548974,1.6179802097265206,1.3356605866703628
JOINT_LINEAR_R22,imports,10,full,79,1.6819487602344638,1.325943525925183,2.116106880442692,1.6552450762564217
JOINT_LINEAR_R22,imports,10,origins_2024plus,20,1.1314694578708586,0.8662251300607811,1.6196671858654985,1.1939974976543755
JOINT_LINEAR_R22,imports,11,full,78,1.7043677594187758,1.34007263418976,2.219267351414975,1.7090385790842817
JOINT_LINEAR_R22,imports,11,origins_2024plus,19,1.147125528925003,0.8713405047321681,1.9002183441635976,1.4367429998058792
JOINT_LINEAR_R22,imports,12,full,77,1.7033825043650477,1.3514968846948827,2.1473108961880145,1.6891477086827063
JOINT_LINEAR_R22,imports,12,origins_2024plus,18,1.1588865409694757,0.9021557476432629,1.7010395747323124,1.2887661196221845
JOINT_LINEAR_R22,ip,1,full,87,7.835671138439557,4.066164506356174,9.393500707669514,4.629944062729715
JOINT_LINEAR_R22,ip,1,origins_2024plus,28,2.495025097955441,2.0879589184777587,3.297003848620818,2.8525977549538206
JOINT_LINEAR_R22,ip,2,full,86,7.365268701268954,3.995006044351638,9.701145478992359,5.05022606786913
JOINT_LINEAR_R22,ip,2,origins_2024plus,27,2.5765432153363337,2.1514166060762934,3.2287951447972882,2.5499529861639556
JOINT_LINEAR_R22,ip,3,full,85,6.943454604973864,3.5852463846768607,9.49240115596564,4.806910415125894
JOINT_LINEAR_R22,ip,3,origins_2024plus,26,1.9814090039218195,1.6191097595492656,2.9848878070491005,2.3261225761540767
JOINT_LINEAR_R22,ip,4,full,84,6.844635609682849,3.4672048208768964,9.206296899903677,4.905464289419127
JOINT_LINEAR_R22,ip,4,origins_2024plus,25,1.93538701191544,1.5454955923086178,3.018553110217797,2.4565189723204943
JOINT_LINEAR_R22,ip,5,full,83,6.787711416701279,3.4456733549393346,8.988408775142107,4.788452653323909
JOINT_LINEAR_R22,ip,5,origins_2024plus,24,1.924329700917336,1.5578841985522232,2.786151068187477,2.2056283796376346
JOINT_LINEAR_R22,ip,6,full,82,6.716683964999436,3.3147091170641385,8.817917389524693,4.722785899012625
JOINT_LINEAR_R22,ip,6,origins_2024plus,23,1.855391904726989,1.511289885633229,2.5324781756668258,1.9115282089351617
JOINT_LINEAR_R22,ip,7,full,81,6.676104780237543,3.191609502167557,8.50154720757176,4.766145603057776
JOINT_LINEAR_R22,ip,7,origins_2024plus,22,1.786019546410247,1.4117356193062718,2.37233705446854,1.9356551168818548
JOINT_LINEAR_R22,ip,8,full,80,6.762933439669746,3.274489358048644,8.514756527111114,5.027781636531986
JOINT_LINEAR_R22,ip,8,origins_2024plus,21,1.8423941299611157,1.4315435211633645,2.6457122997814504,2.414129814035784
JOINT_LINEAR_R22,ip,9,full,79,6.862527411705827,3.395222451593631,8.824235845581818,5.276571682238284
JOINT_LINEAR_R22,ip,9,origins_2024plus,20,1.9659142477571099,1.557105946213498,3.2934336655537773,2.884334759950362
JOINT_LINEAR_R22,ip,10,full,78,6.898124150395399,3.3350316239030406,9.350330078871556,5.31837451469544
JOINT_LINEAR_R22,ip,10,origins_2024plus,19,2.0100625600513733,1.6061225333557145,3.490446524760265,2.6533749691780297
JOINT_LINEAR_R22,ip,11,full,77,6.866712638017147,3.3006781246672383,9.445046537723085,5.279462748471321
JOINT_LINEAR_R22,ip,11,origins_2024plus,18,1.8722275591519533,1.4725945134983591,3.4257539752031985,2.572869953722785
JOINT_LINEAR_R22,ip,12,full,76,6.850117949056598,3.274866214311651,9.22488213666823,5.104458178649452
JOINT_LINEAR_R22,ip,12,origins_2024plus,17,1.8770360548149454,1.4872864531609635,2.7191831768557653,2.0396596733416423
JOINT_LINEAR_R22,metals,1,full,90,5.2833699015449636,4.075741073782349,6.478985720587442,4.795565172354547
JOINT_LINEAR_R22,metals,1,origins_2024plus,31,4.916865379302173,4.104682582114316,6.462944308481631,4.74673160134599
JOINT_LINEAR_R22,metals,2,full,89,5.487891971044603,4.270657083761745,7.340636595603956,5.877191040510452
JOINT_LINEAR_R22,metals,2,origins_2024plus,30,4.928437345222226,4.209065042483254,7.698459686617945,6.762031913848849
JOINT_LINEAR_R22,metals,3,full,88,5.383537482326751,4.180351678868521,7.66957129231619,5.981730074592238
JOINT_LINEAR_R22,metals,3,origins_2024plus,29,4.728033547378094,3.947410640228541,7.329129192983566,5.882198234795038
JOINT_LINEAR_R22,metals,4,full,87,5.34174091999031,4.117699660758797,7.8781660298637926,5.6506087193146
JOINT_LINEAR_R22,metals,4,origins_2024plus,28,4.54763642454059,3.834085924189391,5.735029719802387,4.3831224724180595
JOINT_LINEAR_R22,metals,5,full,86,5.366888821754358,4.212222378110905,7.0445276362513045,5.132576899147821
JOINT_LINEAR_R22,metals,5,origins_2024plus,27,4.275369749783173,3.727667461844549,5.9089555459644085,4.574875451096707
JOINT_LINEAR_R22,metals,6,full,85,5.37577186268087,4.193924644644227,7.857426723125908,5.882138718735247
JOINT_LINEAR_R22,metals,6,origins_2024plus,26,4.208340239210813,3.65005395438116,6.503656714759588,5.155965842724418
JOINT_LINEAR_R22,metals,7,full,84,5.398675938342462,4.205980707520762,7.700769266131115,6.168866384016511
JOINT_LINEAR_R22,metals,7,origins_2024plus,25,4.226442365662827,3.621526507898376,6.47777075255679,5.104878341530474
JOINT_LINEAR_R22,metals,8,full,83,5.3321056028709775,4.107799747009691,7.234892769647544,5.863466200816884
JOINT_LINEAR_R22,metals,8,origins_2024plus,24,4.210295250340531,3.5343693056392547,7.142199886150312,5.946697564513133
JOINT_LINEAR_R22,metals,9,full,82,5.366590606373305,4.142228158462,7.3818130237776005,6.046630651391188
JOINT_LINEAR_R22,metals,9,origins_2024plus,23,4.318494298390401,3.628207895333932,6.539510500943818,5.521918901070249
JOINT_LINEAR_R22,metals,10,full,81,5.372569186487651,4.225027245243478,6.355815578102455,4.970290614388527
JOINT_LINEAR_R22,metals,10,origins_2024plus,22,4.3039627121439725,3.5441875593328516,5.584681909738048,4.573296732130717
JOINT_LINEAR_R22,metals,11,full,80,5.39516239316014,4.219038883045652,7.295930500588647,5.720277647143681
JOINT_LINEAR_R22,metals,11,origins_2024plus,21,4.088276964595885,3.3587735098085045,6.878713205788127,5.413901067388106
JOINT_LINEAR_R22,metals,12,full,79,5.477301860928702,4.28847995274888,7.793183362069537,6.445599725530696
JOINT_LINEAR_R22,metals,12,origins_2024plus,20,4.128870217484086,3.389481419560539,7.153738631255823,5.747710815910396
JOINT_LINEAR_R22,ppi,1,full,89,0.9225617157804155,0.6843823298897164,1.1959398188995565,0.9217007234653796
JOINT_LINEAR_R22,ppi,1,origins_2024plus,30,0.7270072890750381,0.5455185598320352,1.0858671893122531,0.8477155573081762
JOINT_LINEAR_R22,ppi,2,full,88,0.9745420078655564,0.7257854429622337,1.2317497702109252,0.9052724685248709
JOINT_LINEAR_R22,ppi,2,origins_2024plus,29,0.7263363543430604,0.5795604242142991,1.049077003642319,0.7691493243215417
JOINT_LINEAR_R22,ppi,3,full,87,1.0048503696634699,0.763842131880282,1.207901405855338,0.8474970441311511
JOINT_LINEAR_R22,ppi,3,origins_2024plus,28,0.6921459271291022,0.533496882296841,0.8523008126014191,0.7175452202549489
JOINT_LINEAR_R22,ppi,4,full,86,1.0593325827272162,0.7973383645109128,1.2503015661553845,0.8641687062956788
JOINT_LINEAR_R22,ppi,4,origins_2024plus,27,0.7146179539379423,0.5598627249508362,0.8033337118637127,0.5846534466375682
JOINT_LINEAR_R22,ppi,5,full,85,1.0905872203388807,0.8015827661645755,1.3447200749946668,0.9934855007317802
JOINT_LINEAR_R22,ppi,5,origins_2024plus,26,0.687169506143559,0.5304566942425647,0.9105983729378538,0.6948458867841659
JOINT_LINEAR_R22,ppi,6,full,84,1.1108097822234642,0.811310798200578,1.2484926087514006,0.9453285071835771
JOINT_LINEAR_R22,ppi,6,origins_2024plus,25,0.6711090580928152,0.5192958806863218,0.9194147055457935,0.7188737682689106
JOINT_LINEAR_R22,ppi,7,full,83,1.152760598776246,0.8580972027629646,1.2780270896543005,0.940152479860616
JOINT_LINEAR_R22,ppi,7,origins_2024plus,24,0.6717385554297856,0.5102342436189131,0.8749409260448702,0.6356510811052314
JOINT_LINEAR_R22,ppi,8,full,82,1.1866335849438898,0.868808245891239,1.389856301460668,0.9953759465768206
JOINT_LINEAR_R22,ppi,8,origins_2024plus,23,0.6550415271362546,0.487765922869178,0.8129996953059159,0.6610175002645453
JOINT_LINEAR_R22,ppi,9,full,81,1.211988897567706,0.8762136035462185,1.3494037610673149,0.9969456805180389
JOINT_LINEAR_R22,ppi,9,origins_2024plus,22,0.6534255320573011,0.4710764557608147,0.771454794774626,0.5663950265765912
JOINT_LINEAR_R22,ppi,10,full,80,1.2238297997811023,0.9020521106328634,1.4512759773377413,1.0582333870415614
JOINT_LINEAR_R22,ppi,10,origins_2024plus,21,0.6909376305044048,0.5193913660085118,0.8875979350433129,0.6599263407718126
JOINT_LINEAR_R22,ppi,11,full,79,1.2469836062188415,0.9316493861820629,1.426050480564097,1.070802103428368
JOINT_LINEAR_R22,ppi,11,origins_2024plus,20,0.7284654340823631,0.550999714523447,0.9335900130561753,0.6648333119589159
JOINT_LINEAR_R22,ppi,12,full,78,1.2591047481827984,0.9479825272344974,1.5355417990857163,1.166590462083138
JOINT_LINEAR_R22,ppi,12,origins_2024plus,19,0.7253993578697298,0.5392547162043912,1.0259158238411958,0.7492033675122262
JOINT_LINEAR_R22,services,1,full,89,0.5768394434407836,0.4549802375836483,0.7656814810575324,0.6161845418852794
JOINT_LINEAR_R22,services,1,origins_2024plus,30,0.49682217860866373,0.3895596892855752,0.7378848553844598,0.6223368892362553
JOINT_LINEAR_R22,services,2,full,88,0.5639350095916087,0.4406454858843954,0.783504061469725,0.651786507905525
JOINT_LINEAR_R22,services,2,origins_2024plus,29,0.48477153314850646,0.3831499961012149,0.8047672755902495,0.6374315501863426
JOINT_LINEAR_R22,services,3,full,87,0.5654937945264996,0.43767393637152296,0.7441597564406693,0.6069868381506567
JOINT_LINEAR_R22,services,3,origins_2024plus,28,0.47497308465753,0.37427129104612417,0.6680058896842455,0.585390710104362
JOINT_LINEAR_R22,services,4,full,86,0.5742370309867273,0.44055013319780356,0.6829297385138433,0.5621580810275207
JOINT_LINEAR_R22,services,4,origins_2024plus,27,0.46760288316643434,0.3637886930131511,0.5855835551311063,0.49446863210077185
JOINT_LINEAR_R22,services,5,full,85,0.592319667800713,0.452224999155174,0.6879897259872838,0.5261898683873915
JOINT_LINEAR_R22,services,5,origins_2024plus,26,0.49059728642154193,0.3813412500978056,0.623875444944992,0.4724935985748843
JOINT_LINEAR_R22,services,6,full,84,0.5859878312638096,0.45123295310381645,0.6905149505089743,0.5697031776784828
JOINT_LINEAR_R22,services,6,origins_2024plus,25,0.44553754170972837,0.35348850439156854,0.5495830452424831,0.45279975576220216
JOINT_LINEAR_R22,services,7,full,83,0.5886192758197484,0.455825875366364,0.746389660973024,0.6109883647971076
JOINT_LINEAR_R22,services,7,origins_2024plus,24,0.4430925320227642,0.3425858980750496,0.6290005097686944,0.5359046986101746
JOINT_LINEAR_R22,services,8,full,82,0.59024224791384,0.4562736288100081,0.782321955777563,0.6245369170792048
JOINT_LINEAR_R22,services,8,origins_2024plus,23,0.46823253340085486,0.3671508219367069,0.7199986052555888,0.5436598625700177
JOINT_LINEAR_R22,services,9,full,81,0.6040396508279613,0.46864043268620764,0.8396676972786314,0.6905324532721508
JOINT_LINEAR_R22,services,9,origins_2024plus,22,0.4574726145547759,0.343148037824046,0.7752640453659561,0.6505236535253552
JOINT_LINEAR_R22,services,10,full,80,0.6375096542134591,0.5041586118758188,0.8346138717515442,0.6752712301986936
JOINT_LINEAR_R22,services,10,origins_2024plus,21,0.5047983537625779,0.39593943006446797,0.7703232807906096,0.6611775282993813
JOINT_LINEAR_R22,services,11,full,79,0.6660819483432013,0.532106756068187,0.6264121261062519,0.44559582828432565
JOINT_LINEAR_R22,services,11,origins_2024plus,20,0.5174404662005653,0.4200648671360784,0.3327993826989483,0.22763539308294695
JOINT_LINEAR_R22,services,12,full,78,0.6722850265745756,0.5400655062742574,0.7972941114611888,0.6506761006073338
JOINT_LINEAR_R22,services,12,origins_2024plus,19,0.5186758509425938,0.4195555366741959,0.5994487526616091,0.5319917694794372
JOINT_LINEAR_R22,ulc,1,full,87,2.183142189613466,1.684539849795671,2.2231324010057256,1.725351379050528
JOINT_LINEAR_R22,ulc,1,origins_2024plus,28,1.2324231057848845,1.0436370780056168,1.2018760164198865,1.025061105897587
JOINT_LINEAR_R22,ulc,2,full,86,2.256935310863399,1.7896838290904165,2.3577271109935403,1.8116125790707713
JOINT_LINEAR_R22,ulc,2,origins_2024plus,27,1.3066004984411903,1.0893125429736774,1.3247538715092129,1.0504561929565581
JOINT_LINEAR_R22,ulc,3,full,85,2.30338286351101,1.8686153315273102,2.4879597803782207,1.8999034543856081
JOINT_LINEAR_R22,ulc,3,origins_2024plus,26,1.3721455849168773,1.148039732838294,1.4336769228344757,1.0683389423008227
JOINT_LINEAR_R22,ulc,4,full,84,2.4000191038200933,1.9824114659960874,2.639127444755746,2.1115887748474154
JOINT_LINEAR_R22,ulc,4,origins_2024plus,25,1.4752638483447018,1.2445766262555593,1.5954496142339747,1.2606589373062067
JOINT_LINEAR_R22,ulc,5,full,83,2.513836084643933,2.112705973175937,2.78361189275187,2.3260688423501086
JOINT_LINEAR_R22,ulc,5,origins_2024plus,24,1.5683224439166839,1.3561444936166698,1.753945624420784,1.4690055985620394
JOINT_LINEAR_R22,ulc,6,full,82,2.6292150848081683,2.2276640344224043,2.9242274983240457,2.5457801310114037
JOINT_LINEAR_R22,ulc,6,origins_2024plus,23,1.5903069190054588,1.3939130816010583,1.8252782122867697,1.6340617960829378
JOINT_LINEAR_R22,ulc,7,full,81,2.6810715094861326,2.235935329275114,3.1083154692551416,2.669610906357737
JOINT_LINEAR_R22,ulc,7,origins_2024plus,22,1.6315594666119133,1.44151580638332,1.9772695611590523,1.6780831268597687
JOINT_LINEAR_R22,ulc,8,full,80,2.7169328431586055,2.248082767639019,3.263873030221725,2.7737370254553917
JOINT_LINEAR_R22,ulc,8,origins_2024plus,21,1.691899849818455,1.5021601398754765,2.1313358617550597,1.7262969653296314
JOINT_LINEAR_R22,ulc,9,full,79,2.737328793746034,2.2694017067094108,3.416021661983543,2.8804992488339995
JOINT_LINEAR_R22,ulc,9,origins_2024plus,20,1.6933536927472186,1.5186299327967756,2.1934931168360925,1.7242018861161792
JOINT_LINEAR_R22,ulc,10,full,78,2.6751546295923108,2.207469597154705,3.390524886136502,2.879599306027312
JOINT_LINEAR_R22,ulc,10,origins_2024plus,19,1.6849893504081923,1.5084320386697614,2.1867633674287417,1.8003782021293895
JOINT_LINEAR_R22,ulc,11,full,77,2.6080195132717696,2.1370202383326777,3.3775364206360075,2.8909818197718398
JOINT_LINEAR_R22,ulc,11,origins_2024plus,18,1.6598755534730214,1.4742431111040375,2.1792614942111914,1.8850185532551786
JOINT_LINEAR_R22,ulc,12,full,76,2.5833445424335877,2.0898813846603552,3.3641540105818146,2.90266387335175
JOINT_LINEAR_R22,ulc,12,origins_2024plus,17,1.6926736661806874,1.4986161180501782,2.2252515379832043,2.0081884506696506
JOINT_LINEAR_R22,unemployment,1,full,89,0.23967564704286437,0.19088727193215588,0.24171670668808728,0.18651685393258424
JOINT_LINEAR_R22,unemployment,1,origins_2024plus,30,0.18953149938244873,0.15940253266152513,0.16633299933166196,0.12999999999999998
JOINT_LINEAR_R22,unemployment,2,full,88,0.26691500093272674,0.21377381377676372,0.26628760937957835,0.19772727272727272
JOINT_LINEAR_R22,unemployment,2,origins_2024plus,29,0.22617914955584711,0.1911910499391962,0.17518463166731774,0.14137931034482756
JOINT_LINEAR_R22,unemployment,3,full,87,0.3064937498623446,0.24919020888329124,0.31367308554879414,0.2367816091954023
JOINT_LINEAR_R22,unemployment,3,origins_2024plus,28,0.25776360923821057,0.2205957109346363,0.19179602260139358,0.15357142857142853
JOINT_LINEAR_R22,unemployment,4,full,86,0.35027141987223703,0.27705801313571415,0.3532243506051998,0.26627906976744187
JOINT_LINEAR_R22,unemployment,4,origins_2024plus,27,0.31023064949037665,0.2622027276387961,0.22443344307471286,0.17777777777777773
JOINT_LINEAR_R22,unemployment,5,full,85,0.36816141267443125,0.28991636657353853,0.37479406109928437,0.28470588235294114
JOINT_LINEAR_R22,unemployment,5,origins_2024plus,26,0.33330687976199047,0.2740104968328196,0.22274511131646554,0.18076923076923077
JOINT_LINEAR_R22,unemployment,6,full,84,0.39992941771928164,0.313751015552156,0.41733280085163044,0.31547619047619047
JOINT_LINEAR_R22,unemployment,6,origins_2024plus,25,0.3706976550741374,0.31721193503916134,0.26907248094147423,0.22799999999999998
JOINT_LINEAR_R22,unemployment,7,full,83,0.4331260452607736,0.325859062473384,0.4493636732573891,0.3397590361445783
JOINT_LINEAR_R22,unemployment,7,origins_2024plus,24,0.39368993077890235,0.3287837814104351,0.27763885414929473,0.22083333333333335
JOINT_LINEAR_R22,unemployment,8,full,82,0.4545204167935623,0.35251807590770334,0.4752406322449559,0.37073170731707317
JOINT_LINEAR_R22,unemployment,8,origins_2024plus,23,0.42340645115799913,0.3626967270625734,0.30288468174337013,0.25652173913043486
JOINT_LINEAR_R22,unemployment,9,full,81,0.4736351127706794,0.3629563600167945,0.5035675197166515,0.38765432098765434
JOINT_LINEAR_R22,unemployment,9,origins_2024plus,22,0.4414298176715013,0.3767231191922625,0.32683050931359187,0.2772727272727273
JOINT_LINEAR_R22,unemployment,10,full,80,0.4939896414826289,0.3802921162656877,0.5298584716695582,0.4025
JOINT_LINEAR_R22,unemployment,10,origins_2024plus,21,0.46508559683044054,0.40206161018726627,0.3443420226626843,0.29047619047619055
JOINT_LINEAR_R22,unemployment,11,full,79,0.5134408867619944,0.4008853135447334,0.560740920342751,0.440506329113924
JOINT_LINEAR_R22,unemployment,11,origins_2024plus,20,0.48654858937147666,0.42497840290689687,0.37947331922020555,0.32
JOINT_LINEAR_R22,unemployment,12,full,78,0.5274988895130258,0.4108453594735009,0.5706496522745157,0.441025641025641
JOINT_LINEAR_R22,unemployment,12,origins_2024plus,19,0.491991468477931,0.42517339635948675,0.3713418059444766,0.3263157894736843
JOINT_OWN_R22,core,1,full,89,0.30900787314838607,0.23793455285793075,0.3330115392766863,0.2637273753908791
JOINT_OWN_R22,core,1,origins_2024plus,30,0.1853229409504728,0.15477803502101029,0.23323850236761115,0.1823448304327245
JOINT_OWN_R22,core,2,full,88,0.3274005955633778,0.24928822373378717,0.3362675007406244,0.269765742731601
JOINT_OWN_R22,core,2,origins_2024plus,29,0.16727524608876343,0.14545623556122103,0.21626723428351208,0.17897103116220026
JOINT_OWN_R22,core,3,full,87,0.3470719573200873,0.26236875398415205,0.35288002527409223,0.27484041347060645
JOINT_OWN_R22,core,3,origins_2024plus,28,0.15053948846441675,0.13046100161234728,0.18799774076489903,0.151171414892657
JOINT_OWN_R22,core,4,full,86,0.3694643128229826,0.28228628197030753,0.35510838545817,0.272756766509235
JOINT_OWN_R22,core,4,origins_2024plus,27,0.13894288255067933,0.1253427802862843,0.16886868237477973,0.13612537451035017
JOINT_OWN_R22,core,5,full,85,0.3985039810329124,0.29787637396044153,0.38624070211764616,0.28478180296804
JOINT_OWN_R22,core,5,origins_2024plus,26,0.14979469722216662,0.1219645158881159,0.20010606191609437,0.1482426467618264
JOINT_OWN_R22,core,6,full,84,0.41990811260144884,0.31183596530966895,0.42351768405313023,0.3205523974987545
JOINT_OWN_R22,core,6,origins_2024plus,25,0.1352658173897782,0.11554629943596671,0.18187615577947275,0.1507979418573268
JOINT_OWN_R22,core,7,full,83,0.4359608193928457,0.3294161569924346,0.46092442383098386,0.34693343264576365
JOINT_OWN_R22,core,7,origins_2024plus,24,0.14231379155833843,0.1271419757092306,0.18648573388811923,0.1600547706172883
JOINT_OWN_R22,core,8,full,82,0.4491451904458763,0.3412278108160616,0.4754762228492129,0.37288043761386475
JOINT_OWN_R22,core,8,origins_2024plus,23,0.14936702260571136,0.13634261275472453,0.1901844633784337,0.1569833047110797
JOINT_OWN_R22,core,9,full,81,0.4665008885258352,0.3539078059456076,0.5044439819061632,0.4020451412219309
JOINT_OWN_R22,core,9,origins_2024plus,22,0.14591838372520288,0.13213519471534083,0.19368695908692246,0.16301596541221242
JOINT_OWN_R22,core,10,full,80,0.4834190399036749,0.3665665239854496,0.5182314810721478,0.38914691338186297
JOINT_OWN_R22,core,10,origins_2024plus,21,0.14266132894405859,0.12433629853277088,0.18052230248162376,0.1410020231734132
JOINT_OWN_R22,core,11,full,79,0.5004837491847065,0.3846323939697589,0.5075507106190856,0.3573352348515681
JOINT_OWN_R22,core,11,origins_2024plus,20,0.13825725167408745,0.1174359326136117,0.12802927497180988,0.09469939585292145
JOINT_OWN_R22,core,12,full,78,0.5070787699582703,0.3907878828108871,0.5561358630583623,0.4127691427785338
JOINT_OWN_R22,core,12,origins_2024plus,19,0.1481574815626771,0.12439762011912903,0.1810876372353985,0.1393062192704262
JOINT_RF_R22,brent,1,full,90,10.957443328084658,7.5645938807405475,13.051865652278485,9.342530900401787
JOINT_RF_R22,brent,1,origins_2024plus,31,9.455132835285008,6.002442926459856,12.227834894633924,8.220376846886655
JOINT_RF_R22,brent,2,full,89,11.873225332146044,7.89592521312026,16.826353416571276,11.559069046147672
JOINT_RF_R22,brent,2,origins_2024plus,30,9.456031357513766,5.768533107668238,14.548681912450913,9.549853029051778
JOINT_RF_R22,brent,3,full,88,11.524558378485777,7.700243647505527,18.202821389537743,11.908417551083522
