scope,sample,clock,model,quarters_ahead,n,mae,rmse,bias,report_count,unique_target_quarters,cnb_mae,mean_absolute_error_gain_vs_cnb,material_gains,material_losses,immaterial_pairs,mean_model_cnb_deviation,mean_realised_cnb_error,deviation_direction_correct_rate,deviation_error_correlation
within_clock_common,full,cutoff,STATE_FAST_R15,4,15,1.656509296798347,2.69670662696897,-0.011696289601237142,15,15,1.4843928442432301,-0.17211645255511715,3,8,4,1.1800105700344088,1.1917068596356455,0.5333333333333333,0.44903455281412424
within_clock_common,full,cutoff,cnb,all,66,1.0605492231877776,2.2954532595060186,-0.499067489850919,18,18,1.0605492231877776,0.0,0,0,66,0.0,0.499067489850919,0.0,
within_clock_common,full,cutoff,cnb,1,18,0.5554610620931573,0.9474636327304558,0.16478353356270048,18,18,0.5554610620931573,0.0,0,0,18,0.0,-0.16478353356270048,0.0,
within_clock_common,full,cutoff,cnb,2,17,1.175891176650326,2.0747355620744736,-0.3511216184204268,17,17,1.175891176650326,0.0,0,0,17,0.0,0.3511216184204268,0.0,
within_clock_common,full,cutoff,cnb,3,16,1.1088691841257816,2.506310439771679,-0.7537429704129572,16,16,1.1088691841257816,0.0,0,0,16,0.0,0.7537429704129572,0.0,
within_clock_common,full,cutoff,cnb,4,15,1.4843928442432301,3.2446896054586443,-1.1917068596356455,15,15,1.4843928442432301,0.0,0,0,15,0.0,1.1917068596356455,0.0,
within_clock_common,full,report,CORE_FEEDBACK_R21,all,66,1.2302684252687606,1.9175517836140439,-0.19356286164627295,18,18,1.0605492231877776,-0.16971920208098296,15,30,21,0.305504628204646,0.499067489850919,0.5454545454545454,0.532936627805325
within_clock_common,full,report,CORE_FEEDBACK_R21,1,18,0.8108048326900437,1.5000385827851186,-0.1449549114379206,18,18,0.5554610620931573,-0.25534377059688634,2,7,9,-0.30973844500062114,-0.16478353356270048,0.5555555555555556,0.13672141985827685
within_clock_common,full,report,CORE_FEEDBACK_R21,2,17,1.2678494759831,1.805057759029543,-0.3652487276006729,17,17,1.175891176650326,-0.0919582993327746,5,7,5,-0.014127109180246204,0.3511216184204268,0.7058823529411765,0.5037802979293544
within_clock_common,full,report,CORE_FEEDBACK_R21,3,16,1.2823319185974111,1.8987755506719883,-0.2621427842887135,16,16,1.1088691841257816,-0.17346273447162966,4,7,5,0.4916001861242438,0.7537429704129572,0.375,0.627035770916549
within_clock_common,full,report,CORE_FEEDBACK_R21,4,15,1.6354984860030752,2.4372756502935604,0.015836830337294144,15,15,1.4843928442432301,-0.15110564175984528,4,9,2,1.2075436899729401,1.1917068596356455,0.5333333333333333,0.5980890055987549
within_clock_common,full,report,DAMPED_P95_Q001_R16,all,66,1.2462110358644405,1.907148054082442,-0.17239365285118494,18,18,1.0605492231877776,-0.1856618126766628,13,29,24,0.32667383699973396,0.499067489850919,0.5303030303030303,0.54093216913112
