month,model_input,mm_2015base,mm_bbg_2025base,official_1dp,band_2015base,band_2025base,level_2015base,level_2025base,gap_bbg_vs_model,within_rounding_band,series
2021-01,3.1553398058252524,3.1553398058252524,3.267973856209161,3.2,0.07970051657683425,0.12873344596819522,127.5,79.0,0.1126340503839085,True,Alcohol and tobacco (02)
2021-02,-0.3137254901960817,-0.31372549019608176,-0.25316455696202667,-0.3,0.07858565581736879,0.12682328578465374,127.1,78.8,0.06056093323405504,True,Alcohol and tobacco (02)
2021-03,0.8654602675058909,0.8654602675058909,0.7614213197969733,0.9,0.07837136202333239,0.1265040357667957,128.2,79.4,-0.10403894770891764,True,Alcohol and tobacco (02)
2021-04,1.6380655226209129,1.6380655226209129,1.6372795969773257,1.6,0.07740449314510423,0.1250082524979188,130.3,80.7,-0.0007859256435871487,True,Alcohol and tobacco (02)
2021-05,0.0,0.0,0.0,0.0,0.07677543186180422,0.1239925604463732,130.3,80.7,0.0,True,Alcohol and tobacco (02)
2021-06,0.0767459708365336,0.07674597083653367,0.12391573729861882,0.1,0.07674598213726959,0.12391578486714946,130.4,80.8,0.04716976646208522,True,Alcohol and tobacco (02)
2021-07,-0.1533742331288445,-0.15337423312884457,-0.24752475247524774,-0.2,0.07677547711685538,0.12399275107475119,130.2,80.6,-0.09415051934640326,True,Alcohol and tobacco (02)
2021-08,0.5376344086021723,0.5376344086021723,0.6203473945409321,0.5,0.07662890368847797,0.12376356105139291,130.9,81.1,0.08271298593875986,True,Alcohol and tobacco (02)
2021-09,1.0695187165775444,1.0695187165775444,1.1097410604192337,1.1,0.07601887614282939,0.12270312731126959,132.3,82.0,0.04022234384168932,True,Alcohol and tobacco (02)
2021-10,0.680272108843516,0.680272108843516,0.6097560975609762,0.7,0.0753588168608964,0.1216556265172266,133.2,82.5,-0.07051601128253981,True,Alcohol and tobacco (02)
2021-11,-0.3003003003002824,-0.30030030030028243,-0.24242424242424399,-0.3,0.07521641692355238,0.12143308738279256,132.8,82.3,0.05787605787603839,True,Alcohol and tobacco (02)
2021-12,-0.6777108433735024,-0.6777108433735024,-0.7290400972053357,-0.7,0.07558666435278918,0.12202726069646369,131.9,81.7,-0.05132925383183329,True,Alcohol and tobacco (02)
2022-01,3.1084154662623265,3.1084154662623265,3.182374541003674,3.1,0.07470010821473855,0.12058416814913478,136.0,84.3,0.07395907474134766,True,Alcohol and tobacco (02)
2022-02,0.0735294117647056,0.07352941176470562,0.0,0.1,0.0735294217032631,0.11869436201780416,136.1,84.3,-0.0735294117647056,True,Alcohol and tobacco (02)
2022-03,1.322556943423958,1.3225569434239581,1.4234875444839812,1.3,0.07302250380808759,0.11786093174032397,137.9,85.5,0.10093060106002327,True,Alcohol and tobacco (02)
2022-04,-1.16026105873821,-1.16026105873821,-1.1695906432748537,-1.2,0.07296855710069117,0.11772038187410987,136.3,84.5,-0.009329584536643676,True,Alcohol and tobacco (02)
2022-05,1.1738811445341168,1.1738811445341168,1.183431952662728,1.2,0.07296855710069117,0.11772038187410987,137.9,85.5,0.009550808128611088,True,Alcohol and tobacco (02)
2022-06,0.5801305293690939,0.5801305293690939,0.4678362573099504,0.6,0.07233333608016888,0.11675486896089188,138.7,85.9,-0.11229427205914355,True,Alcohol and tobacco (02)
2022-07,-0.2883922134102268,-0.2883922134102268,-0.2328288707799775,-0.3,0.07222839196618909,0.11661823439993119,138.3,85.7,0.05556334263024931,True,Alcohol and tobacco (02)
2022-08,0.867678958785234,0.867678958785234,0.8168028004667427,0.9,0.07202151049362746,0.11628099573039169,139.5,86.4,-0.05087615831849135,True,Alcohol and tobacco (02)
2022-09,0.5734767025089793,0.5734767025089793,0.578703703703698,0.6,0.07150576909925611,0.1154744034516979,140.3,86.9,0.005227001194718639,True,Alcohol and tobacco (02)
2022-10,0.4276550249465494,0.4276550249465494,0.4602991944764101,0.4,0.07114938142940398,0.11487711414964706,140.9,87.3,0.03264416952986071,True,Alcohol and tobacco (02)
2022-11,0.3548616039744434,0.35486160397444344,0.3436426116838476,0.4,0.07087194466764588,0.1144168129877483,141.4,87.6,-0.011218992290595808,True,Alcohol and tobacco (02)
2022-12,-1.2729844413012836,-1.2729844413012836,-1.2557077625570678,-1.3,0.07120263893354721,0.11494712267203173,139.6,86.5,0.01727667874421579,True,Alcohol and tobacco (02)
2023-01,4.011461318051568,4.011461318051568,4.046242774566466,4.0,0.07027657547456129,0.1134233368515572,145.2,90.0,0.0347814565148985,True,Alcohol and tobacco (02)
2023-02,0.6198347107438051,0.6198347107438051,0.5555555555555536,0.6,0.06868197474357178,0.1108655966661658,146.1,90.5,-0.06427915518825156,True,Alcohol and tobacco (02)
2023-03,0.4106776180698102,0.4106776180698102,0.44198895027625085,0.4,0.06832963457652261,0.1103149330093859,146.7,90.9,0.03131133220644067,True,Alcohol and tobacco (02)
2023-04,-0.886162235855481,-0.886162235855481,-0.8800880088008944,-0.9,0.06849450830032638,0.1105604817478946,145.4,90.1,0.006074227054586601,True,Alcohol and tobacco (02)
2023-05,0.9628610729023324,0.9628610729023324,0.998890122086582,1.0,0.06847127505773822,0.11049996962777078,146.8,91.0,0.03602904918424965,True,Alcohol and tobacco (02)
2023-06,0.613079019073548,0.613079019073548,0.5494505494505475,0.6,0.067935417509177,0.10964994675304805,147.7,91.5,-0.0636284696230005,True,Alcohol and tobacco (02)
2023-07,0.4062288422478133,0.4062288422478133,0.43715846994536456,0.4,0.06759068006982924,0.10911126700324683,148.3,91.9,0.030929627697551254,True,Alcohol and tobacco (02)
2023-08,0.944032366823988,0.9440323668239881,0.8705114254624613,0.9,0.06713810583322863,0.10840312212742742,149.7,92.7,-0.07352094136152665,True,Alcohol and tobacco (02)
2023-09,0.2004008016032177,0.20040080160321772,0.21574973031284195,0.2,0.0667557411664229,0.10781683692136723,150.0,92.9,0.01534892870962426,True,Alcohol and tobacco (02)
2023-10,-0.3333333333333299,-0.33333333333332993,-0.32292787944027124,-0.3,0.066800453502344,0.10787514760828752,149.5,92.6,0.010405453893058636,True,Alcohol and tobacco (02)
2023-11,0.1337792642140289,0.13377926421402897,0.2159827213823018,0.1,0.06686729837000062,0.10793320722680681,149.7,92.8,0.0822034571682729,True,Alcohol and tobacco (02)
2023-12,-1.4696058784235078,-1.4696058784235078,-1.5086206896551602,-1.5,0.06732109294922016,0.10864289328830642,147.5,91.4,-0.0390148112316524,True,Alcohol and tobacco (02)
2024-01,4.1355932203389845,4.1355932203389845,4.157549234135671,4.1,0.0664724830972732,0.10728314495506043,153.6,95.2,0.02195601379668677,True,Alcohol and tobacco (02)
2024-02,-1.041666666666663,-1.041666666666663,-1.0504201680672232,-1.0,0.06546824420490854,0.10565535201846094,152.0,94.2,-0.008753501400560193,True,Alcohol and tobacco (02)
2024-03,0.5263157894736858,0.5263157894736858,0.424628450106157,0.5,0.06563878526240166,0.10598881753381938,152.8,94.6,-0.10168733936752883,True,Alcohol and tobacco (02)
2024-04,2.159685863874339,2.159685863874339,2.2198731501057223,2.2,0.0647742367185808,0.10461513040095445,156.1,96.7,0.060187286231383474,True,Alcohol and tobacco (02)
2024-05,-0.1281229980781506,-0.12812299807815064,-0.10341261633920462,-0.1,0.06412314274944371,0.10351969647081959,155.9,96.6,0.02471038173894599,True,Alcohol and tobacco (02)
2024-06,-0.5772931366260448,-0.5772931366260448,-0.6211180124223503,-0.6,0.06435060395464277,0.10389711325244112,155.0,96.0,-0.04382487579630556,True,Alcohol and tobacco (02)
2024-07,0.0,0.0,0.10416666666666075,0.0,0.06453694740238787,0.1041666949236911,155.0,96.1,0.10416666666666075,True,Alcohol and tobacco (02)
2024-08,1.1612903225806548,1.1612903225806548,1.1446409989594342,1.2,0.06416640033596267,0.10352302462985294,156.8,97.2,-0.016649323621220624,True,Alcohol and tobacco (02)
2024-09,0.0637755102040671,0.06377551020406713,0.0,0.1,0.06377551668896064,0.10293360782295419,156.9,97.2,-0.0637755102040671,True,Alcohol and tobacco (02)
2024-10,0.063734862970044,0.06373486297004405,0.10288065843619965,0.1,0.06373486944253214,0.10288068565954907,157.0,97.3,0.03914579546615564,True,Alcohol and tobacco (02)
2024-11,-0.2547770700636942,-0.2547770700636942,-0.30832476875641834,-0.3,0.06379595712708186,0.10298685750877337,156.6,97.0,-0.05354769869272413,True,Alcohol and tobacco (02)
2024-12,-1.2771392081736943,-1.2771392081736943,-1.2371134020618624,-1.3,0.06429066738610492,0.10379229690952646,154.6,95.8,0.04002580611183193,True,Alcohol and tobacco (02)
2025-01,4.139715394566634,4.139715394566634,4.175365344467652,4.1,0.06341753795429093,0.10234463443203308,161.0,99.8,0.035649949901017663,True,Alcohol and tobacco (02)
2025-02,-0.5590062111801242,-0.5590062111801242,-0.6012024048096087,-0.6,0.06230578573273206,0.1005539567526987,160.1,99.2,-0.04219619362948457,True,Alcohol and tobacco (02)
2025-03,0.4372267332916957,0.4372267332916957,0.40322580645160144,0.4,0.06234443649267847,0.10065466054633647,160.8,99.6,-0.03400092684009426,True,Alcohol and tobacco (02)
2025-04,-0.9950248756219082,-0.9950248756219082,-0.9036144578313143,-1.0,0.0625211013603079,0.1009102542790759,159.2,98.7,0.09141041779059389,True,Alcohol and tobacco (02)
2025-05,1.5703517587939642,1.5703517587939642,1.5197568389057725,1.6,0.062347926110322215,0.10060934953373284,161.7,100.2,-0.05059491988819165,True,Alcohol and tobacco (02)
2025-06,-0.1855287569573205,-0.18552875695732052,-0.1996007984031989,-0.2,0.061919558059218685,0.09995012483775587,161.4,100.0,-0.014072041445878397,True,Alcohol and tobacco (02)
2025-07,0.247831474597282,0.24783147459728205,0.20000000000000018,0.2,0.061900435324246876,0.09995012483775587,161.8,100.2,-0.04783147459728182,True,Alcohol and tobacco (02)
2025-08,-0.4326328800988932,-0.4326328800988932,-0.3992015968063978,-0.4,0.06195816000771598,0.10005042561471077,161.1,99.8,0.03343128329249545,True,Alcohol and tobacco (02)
2025-09,0.5586592178770999,0.5586592178770999,0.6012024048096309,0.6,0.06191998538458303,0.09995092364693496,162.0,100.4,0.04254318693253101,True,Alcohol and tobacco (02)
2025-10,1.1111111111111072,1.1111111111111072,1.0956175298804771,1.1,0.06140807760382175,0.09911097261113946,163.8,101.5,-0.015493581230630049,True,Alcohol and tobacco (02)
2025-11,-0.6105006105006083,-0.6105006105006083,-0.6896551724137945,-0.6,0.06125631735087533,0.09891315381068796,162.8,100.8,-0.07915456191318615,True,Alcohol and tobacco (02)
2025-12,-1.1056511056511176,-1.1056511056511176,-0.9920634920634885,-1.1,0.06178751451276479,0.09975310484648345,161.0,99.8,0.11358761358762903,True,Alcohol and tobacco (02)
2026-01,4.7826086956521685,4.7826086956521685,4.70941883767535,4.7,0.06071274664668452,0.09799510744309313,168.7,104.5,-0.07318985797681865,True,Alcohol and tobacco (02)
2026-02,-1.2448132780082943,-1.2448132780082943,-1.2440191387559807,-1.2,0.059668213050054104,0.09634289159081094,166.6,103.2,0.0007941392523136415,True,Alcohol and tobacco (02)
2026-03,-0.3601440576230463,-0.36014405762304635,-0.29069767441860517,-0.3,0.060150571805807906,0.09708758454808675,166.0,102.9,0.06944638320444113,True,Alcohol and tobacco (02)
2026-04,0.9638554216867544,0.9638554216867545,0.8746355685131046,0.9,0.05997139535274734,0.09680725820149826,167.6,103.8,-0.08921985317364978,True,Alcohol and tobacco (02)
2026-05,0.0596658711217168,0.05966587112171684,0.09633911368016612,0.1,0.059665876432005514,0.09633913603378366,167.7,103.9,0.03667324255844932,True,Alcohol and tobacco (02)
2026-06,0.3577817531306149,0.3577817531306149,0.38498556304138454,0.4,0.05954172019557124,0.09610799564488995,168.3,104.3,0.02720380991076965,True,Alcohol and tobacco (02)
2026-07,-0.4159239453357166,-0.41592394533571664,-0.3835091083413178,-0.4,0.05955952027803902,0.09610799564488995,167.6,103.9,0.03241483699439879,True,Alcohol and tobacco (02)
