scope,component,model,sample,h,metric,n_intended,n_scored,n_missing_forecast,n_missing_actual,rmse,mae,bias
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,2,yy,31,31,0,0,0.44179758194600466,0.3428069210419628,0.04023397324936819
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,3,yy,31,31,0,0,0.5027424840203294,0.41543639075718725,0.05502589360656326
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,4,yy,31,31,0,0,0.4983809672384023,0.39697916509414605,0.0947416440733751
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,5,yy,31,31,0,0,0.5852257690474153,0.4382696215514474,0.16836948121172757
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,6,yy,31,31,0,0,0.6333186611440837,0.4738568902748604,0.2620811749339778
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,7,yy,31,31,0,0,0.6837514980528241,0.5433876464023615,0.3223305991906792
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,8,yy,31,31,0,0,0.7608109009165485,0.6403386263670705,0.43782431852395476
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,9,yy,31,31,0,0,1.0325568433832915,0.7838348792634611,0.5985347624383541
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,10,yy,31,31,0,0,1.3667898546932198,0.9473131022214737,0.7908225905069656
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,11,yy,31,31,0,0,1.605408678473583,1.1294856642533142,0.9787130973020669
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,12,yy,31,31,0,0,1.7766596795151026,1.2859881452589268,1.152353314145603
original_R16_calendar,headline,STATE_FAST_R15,full,0,yy,969,969,0,0,2.9130656737021745,1.6725246762883315,-0.813708069417083
original_R16_calendar,headline,STATE_FAST_R15,full,1,yy,88,88,0,0,0.8615359706774576,0.5064345073174391,-0.10641349196496055
original_R16_calendar,headline,STATE_FAST_R15,full,2,yy,86,86,0,0,1.2306147916797074,0.771946075999089,-0.19551718237744903
original_R16_calendar,headline,STATE_FAST_R15,full,3,yy,84,84,0,0,1.4591809877871644,0.971408578467714,-0.33066172217571593
original_R16_calendar,headline,STATE_FAST_R15,full,4,yy,83,83,0,0,1.7127461990319925,1.1559124165337678,-0.46916797817411265
original_R16_calendar,headline,STATE_FAST_R15,full,5,yy,82,82,0,0,1.993174804270263,1.3388691607660725,-0.6161078116944874
original_R16_calendar,headline,STATE_FAST_R15,full,6,yy,81,81,0,0,2.290294341334928,1.5080060139069908,-0.7517105337783887
original_R16_calendar,headline,STATE_FAST_R15,full,7,yy,80,80,0,0,2.6492715315968036,1.7279574085911555,-0.8920740752413533
original_R16_calendar,headline,STATE_FAST_R15,full,8,yy,79,79,0,0,3.0685529668676415,1.9883705883404412,-1.033324356387478
original_R16_calendar,headline,STATE_FAST_R15,full,9,yy,78,78,0,0,3.548456709656722,2.2455139964413684,-1.1802841257361536
original_R16_calendar,headline,STATE_FAST_R15,full,10,yy,77,77,0,0,4.033323170296161,2.4854822580308396,-1.330902461811058
original_R16_calendar,headline,STATE_FAST_R15,full,11,yy,76,76,0,0,4.495404154299721,2.7817813716206423,-1.4958741860670715
original_R16_calendar,headline,STATE_FAST_R15,full,12,yy,75,75,0,0,4.869472205001029,3.0264336489400625,-1.6393559194623943
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,0,yy,294,294,0,0,0.6056632460426195,0.4785485710660746,0.24266397273496207
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,1,yy,30,30,0,0,0.3322785235245191,0.24528100491177385,0.025944216522902026
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,2,yy,29,29,0,0,0.44176531303019445,0.3558827660984506,0.053740488655357584
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,3,yy,28,28,0,0,0.517777318612281,0.425990038457294,0.07248483879918985
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,4,yy,27,27,0,0,0.46932396577704605,0.3678516474008365,0.111476963844954
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,5,yy,26,26,0,0,0.485652025305812,0.3660444093369676,0.14555192899247987
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,6,yy,25,25,0,0,0.5357843828577382,0.40512388334604266,0.20571164892072513
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,7,yy,24,24,0,0,0.6213962387870184,0.5203547372325349,0.26863322224508407
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,8,yy,23,23,0,0,0.6808254692694579,0.5829379578335884,0.35963333075308634
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,9,yy,22,22,0,0,0.7167373234208606,0.6179813049841028,0.4155199496409896
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,10,yy,21,21,0,0,0.7933526236232414,0.6518831700171279,0.48096646227019013
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,11,yy,20,20,0,0,0.82702757660769,0.7100745029398151,0.5125159789103175
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,12,yy,19,19,0,0,0.8579638828422467,0.7435036938746832,0.5699470690098746
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,0,yy,372,372,0,0,0.9701389015564078,0.6394450459027516,0.4233926789552374
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,1,yy,31,31,0,0,0.32920363908223343,0.24438850210608357,0.01808751863715119
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,2,yy,31,31,0,0,0.4300071358559845,0.34515682036874784,0.03803912762675011
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,3,yy,31,31,0,0,0.4979702983000424,0.40809548086628955,0.055981965917751814
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,4,yy,31,31,0,0,0.5034355196684832,0.3979811810929375,0.10618284727443406
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,5,yy,31,31,0,0,0.5920757291040217,0.43863711453122306,0.18028938793308835
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,6,yy,31,31,0,0,0.6445216115402009,0.4829166081914647,0.27777128260513073
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,7,yy,31,31,0,0,0.6849304305631733,0.5473252517838201,0.35219512898504945
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,8,yy,31,31,0,0,0.7622409012382014,0.6498543649559102,0.4615463443744868
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,9,yy,31,31,0,0,1.0383834142204527,0.7912895558486249,0.6184340153221022
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,10,yy,31,31,0,0,1.3588647798978524,0.9463876980657087,0.8112645759633924
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,11,yy,31,31,0,0,1.6002454955388616,1.1342230988318944,0.9909222415275981
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,12,yy,31,31,0,0,1.7882083302837581,1.2870848741903154,1.1699977112959135
