scope,sample,h,horizon_label,metric,model,n_intended,n_scored,n_missing_forecast,n_fallback,rmse,mae,bias
primary_control_calendar,recent_origins,11,h11,cumulative_pct,FOOD_H0_FAST_R18,20,20,0,0,4.121776259203326,3.2688331767983825,2.3332224049365
primary_control_calendar,recent_origins,11,h11,cumulative_pct,FOOD_H0_SELECT_R18,20,20,0,0,4.3400076517933535,3.4535435739296814,2.514821633551203
primary_control_calendar,recent_origins,11,h11,cumulative_pct,FOOD_H0_SLOW_R18,20,20,0,0,4.3400076517933535,3.4535435739296814,2.514821633551203
primary_control_calendar,recent_origins,11,h11,cumulative_pct,STATE_FAST_R15,20,20,0,0,4.041118316827165,3.2229222315190365,2.219110839601309
common,recent_origins,11,h11,cumulative_pct,FOOD_H0_FAST_R18,20,20,0,0,4.121776259203326,3.2688331767983825,2.3332224049365
common,recent_origins,11,h11,cumulative_pct,FOOD_H0_SELECT_R18,20,20,0,0,4.3400076517933535,3.4535435739296814,2.514821633551203
common,recent_origins,11,h11,cumulative_pct,FOOD_H0_SLOW_R18,20,20,0,0,4.3400076517933535,3.4535435739296814,2.514821633551203
common,recent_origins,11,h11,cumulative_pct,STATE_FAST_R15,20,20,0,0,4.041118316827165,3.2229222315190365,2.219110839601309
primary_control_calendar,recent_origins,12,h12,mm,FOOD_H0_FAST_R18,19,19,0,0,0.906606553641377,0.7522904140331856,0.41766656765495186
primary_control_calendar,recent_origins,12,h12,mm,FOOD_H0_SELECT_R18,19,19,0,0,0.8954055260761158,0.7418315731190731,0.43226922486870584
primary_control_calendar,recent_origins,12,h12,mm,FOOD_H0_SLOW_R18,19,19,0,0,0.8954055260761158,0.7418315731190731,0.43226922486870584
primary_control_calendar,recent_origins,12,h12,mm,STATE_FAST_R15,19,19,0,0,0.9066311825694248,0.7523108752204498,0.41763617105556283
common,recent_origins,12,h12,mm,FOOD_H0_FAST_R18,19,19,0,0,0.906606553641377,0.7522904140331856,0.41766656765495186
common,recent_origins,12,h12,mm,FOOD_H0_SELECT_R18,19,19,0,0,0.8954055260761158,0.7418315731190731,0.43226922486870584
common,recent_origins,12,h12,mm,FOOD_H0_SLOW_R18,19,19,0,0,0.8954055260761158,0.7418315731190731,0.43226922486870584
common,recent_origins,12,h12,mm,STATE_FAST_R15,19,19,0,0,0.9066311825694248,0.7523108752204498,0.41763617105556283
primary_control_calendar,recent_origins,12,h12,cumulative_log,FOOD_H0_FAST_R18,19,19,0,0,4.1986256867788825,3.3787927610643367,2.42763923777647
primary_control_calendar,recent_origins,12,h12,cumulative_log,FOOD_H0_SELECT_R18,19,19,0,0,4.410608751042893,3.5303008312446966,2.6339074975384147
primary_control_calendar,recent_origins,12,h12,cumulative_log,FOOD_H0_SLOW_R18,19,19,0,0,4.410608751042893,3.5303008312446966,2.6339074975384147
primary_control_calendar,recent_origins,12,h12,cumulative_log,STATE_FAST_R15,19,19,0,0,4.129167990823481,3.3091838186345996,2.305213785291186
common,recent_origins,12,h12,cumulative_log,FOOD_H0_FAST_R18,19,19,0,0,4.1986256867788825,3.3787927610643367,2.42763923777647
common,recent_origins,12,h12,cumulative_log,FOOD_H0_SELECT_R18,19,19,0,0,4.410608751042893,3.5303008312446966,2.6339074975384147
common,recent_origins,12,h12,cumulative_log,FOOD_H0_SLOW_R18,19,19,0,0,4.410608751042893,3.5303008312446966,2.6339074975384147
common,recent_origins,12,h12,cumulative_log,STATE_FAST_R15,19,19,0,0,4.129167990823481,3.3091838186345996,2.305213785291186
primary_control_calendar,recent_origins,12,h12,cumulative_pct,FOOD_H0_FAST_R18,19,19,0,0,4.276053796999998,3.4623279459919907,2.466880024266603
primary_control_calendar,recent_origins,12,h12,cumulative_pct,FOOD_H0_SELECT_R18,19,19,0,0,4.5027305601613605,3.623773220540166,2.6869186840306996
primary_control_calendar,recent_origins,12,h12,cumulative_pct,FOOD_H0_SLOW_R18,19,19,0,0,4.5027305601613605,3.623773220540166,2.6869186840306996
primary_control_calendar,recent_origins,12,h12,cumulative_pct,STATE_FAST_R15,19,19,0,0,4.203702070951071,3.389404532160316,2.338807455107721
common,recent_origins,12,h12,cumulative_pct,FOOD_H0_FAST_R18,19,19,0,0,4.276053796999998,3.4623279459919907,2.466880024266603
common,recent_origins,12,h12,cumulative_pct,FOOD_H0_SELECT_R18,19,19,0,0,4.5027305601613605,3.623773220540166,2.6869186840306996
common,recent_origins,12,h12,cumulative_pct,FOOD_H0_SLOW_R18,19,19,0,0,4.5027305601613605,3.623773220540166,2.6869186840306996
common,recent_origins,12,h12,cumulative_pct,STATE_FAST_R15,19,19,0,0,4.203702070951071,3.389404532160316,2.338807455107721
primary_control_calendar,recent_targets,0,pooled_h1_12,mm,FOOD_H0_FAST_R18,372,372,0,0,0.9109987355380474,0.7750826965345599,0.29329697257071524
primary_control_calendar,recent_targets,0,pooled_h1_12,mm,FOOD_H0_SELECT_R18,372,372,0,0,0.9059539310719676,0.768652773446785,0.28647333980795425
primary_control_calendar,recent_targets,0,pooled_h1_12,mm,FOOD_H0_SLOW_R18,372,372,0,0,0.9059539310719676,0.768652773446785,0.28647333980795425
primary_control_calendar,recent_targets,0,pooled_h1_12,mm,STATE_FAST_R15,372,372,0,0,0.9091504768877698,0.7728037212538533,0.29279852909541304
common,recent_targets,0,pooled_h1_12,mm,FOOD_H0_FAST_R18,372,372,0,0,0.9109987355380474,0.7750826965345599,0.29329697257071524
common,recent_targets,0,pooled_h1_12,mm,FOOD_H0_SELECT_R18,372,372,0,0,0.9059539310719676,0.768652773446785,0.28647333980795425
common,recent_targets,0,pooled_h1_12,mm,FOOD_H0_SLOW_R18,372,372,0,0,0.9059539310719676,0.768652773446785,0.28647333980795425
common,recent_targets,0,pooled_h1_12,mm,STATE_FAST_R15,372,372,0,0,0.9091504768877698,0.7728037212538533,0.29279852909541304
primary_control_calendar,recent_targets,0,pooled_h1_12,cumulative_log,FOOD_H0_FAST_R18,372,372,0,0,3.4275483027949716,2.514156183309358,1.9030633579451695
primary_control_calendar,recent_targets,0,pooled_h1_12,cumulative_log,FOOD_H0_SELECT_R18,372,372,0,0,3.3895076768150525,2.468711140927506,1.858542166208801
primary_control_calendar,recent_targets,0,pooled_h1_12,cumulative_log,FOOD_H0_SLOW_R18,372,372,0,0,3.3895076768150525,2.468711140927506,1.858542166208801
primary_control_calendar,recent_targets,0,pooled_h1_12,cumulative_log,STATE_FAST_R15,372,372,0,0,3.497693663343049,2.5706014015471848,1.9321552491594367
common,recent_targets,0,pooled_h1_12,cumulative_log,FOOD_H0_FAST_R18,372,372,0,0,3.4275483027949716,2.514156183309358,1.9030633579451695
common,recent_targets,0,pooled_h1_12,cumulative_log,FOOD_H0_SELECT_R18,372,372,0,0,3.3895076768150525,2.468711140927506,1.858542166208801
common,recent_targets,0,pooled_h1_12,cumulative_log,FOOD_H0_SLOW_R18,372,372,0,0,3.3895076768150525,2.468711140927506,1.858542166208801
common,recent_targets,0,pooled_h1_12,cumulative_log,STATE_FAST_R15,372,372,0,0,3.497693663343049,2.5706014015471848,1.9321552491594367
primary_control_calendar,recent_targets,0,pooled_h1_12,cumulative_pct,FOOD_H0_FAST_R18,372,372,0,0,3.4496689043735316,2.536177805538136,1.9119500668392506
primary_control_calendar,recent_targets,0,pooled_h1_12,cumulative_pct,FOOD_H0_SELECT_R18,372,372,0,0,3.4137981419257835,2.4907814183678023,1.867587670582427
primary_control_calendar,recent_targets,0,pooled_h1_12,cumulative_pct,FOOD_H0_SLOW_R18,372,372,0,0,3.4137981419257835,2.4907814183678023,1.867587670582427
primary_control_calendar,recent_targets,0,pooled_h1_12,cumulative_pct,STATE_FAST_R15,372,372,0,0,3.522017683101958,2.594553100076674,1.9427667276076988
common,recent_targets,0,pooled_h1_12,cumulative_pct,FOOD_H0_FAST_R18,372,372,0,0,3.4496689043735316,2.536177805538136,1.9119500668392506
common,recent_targets,0,pooled_h1_12,cumulative_pct,FOOD_H0_SELECT_R18,372,372,0,0,3.4137981419257835,2.4907814183678023,1.867587670582427
common,recent_targets,0,pooled_h1_12,cumulative_pct,FOOD_H0_SLOW_R18,372,372,0,0,3.4137981419257835,2.4907814183678023,1.867587670582427
common,recent_targets,0,pooled_h1_12,cumulative_pct,STATE_FAST_R15,372,372,0,0,3.522017683101958,2.594553100076674,1.9427667276076988
primary_control_calendar,recent_targets,1,h1,mm,FOOD_H0_FAST_R18,31,31,0,0,0.9073776850760918,0.774166830537982,0.18406357621235575
primary_control_calendar,recent_targets,1,h1,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.8927154191518211,0.7615216816536977,0.18154168198567822
primary_control_calendar,recent_targets,1,h1,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.8927154191518211,0.7615216816536977,0.18154168198567822
primary_control_calendar,recent_targets,1,h1,mm,STATE_FAST_R15,31,31,0,0,0.8560517515967773,0.7220700794930834,0.17648348897202726
common,recent_targets,1,h1,mm,FOOD_H0_FAST_R18,31,31,0,0,0.9073776850760918,0.774166830537982,0.18406357621235575
common,recent_targets,1,h1,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.8927154191518211,0.7615216816536977,0.18154168198567822
common,recent_targets,1,h1,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.8927154191518211,0.7615216816536977,0.18154168198567822
common,recent_targets,1,h1,mm,STATE_FAST_R15,31,31,0,0,0.8560517515967773,0.7220700794930834,0.17648348897202726
primary_control_calendar,recent_targets,1,h1,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,0.904528539082741,0.7722110784101883,0.1870399190407315
primary_control_calendar,recent_targets,1,h1,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,0.8899717523323014,0.7596679366281688,0.18451669111507646
primary_control_calendar,recent_targets,1,h1,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,0.8899717523323014,0.7596679366281688,0.18451669111507646
primary_control_calendar,recent_targets,1,h1,cumulative_log,STATE_FAST_R15,31,31,0,0,0.8535293919113511,0.7205391771115354,0.17930249809972496
common,recent_targets,1,h1,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,0.904528539082741,0.7722110784101883,0.1870399190407315
common,recent_targets,1,h1,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,0.8899717523323014,0.7596679366281688,0.18451669111507646
common,recent_targets,1,h1,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,0.8899717523323014,0.7596679366281688,0.18451669111507646
common,recent_targets,1,h1,cumulative_log,STATE_FAST_R15,31,31,0,0,0.8535293919113511,0.7205391771115354,0.17930249809972496
primary_control_calendar,recent_targets,1,h1,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,0.9073776850760918,0.774166830537982,0.18406357621235575
primary_control_calendar,recent_targets,1,h1,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,0.8927154191518211,0.7615216816536977,0.18154168198567822
primary_control_calendar,recent_targets,1,h1,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,0.8927154191518211,0.7615216816536977,0.18154168198567822
primary_control_calendar,recent_targets,1,h1,cumulative_pct,STATE_FAST_R15,31,31,0,0,0.8560517515967774,0.7220700794930835,0.17648348897202726
common,recent_targets,1,h1,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,0.9073776850760918,0.774166830537982,0.18406357621235575
common,recent_targets,1,h1,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,0.8927154191518211,0.7615216816536977,0.18154168198567822
common,recent_targets,1,h1,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,0.8927154191518211,0.7615216816536977,0.18154168198567822
common,recent_targets,1,h1,cumulative_pct,STATE_FAST_R15,31,31,0,0,0.8560517515967774,0.7220700794930835,0.17648348897202726
primary_control_calendar,recent_targets,2,h2,mm,FOOD_H0_FAST_R18,31,31,0,0,0.8740463717671954,0.7429521308132144,0.21157105477208982
primary_control_calendar,recent_targets,2,h2,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.8786896071226755,0.7446957800150643,0.21266407526769585
primary_control_calendar,recent_targets,2,h2,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.8786896071226755,0.7446957800150643,0.21266407526769585
primary_control_calendar,recent_targets,2,h2,mm,STATE_FAST_R15,31,31,0,0,0.8692180317436365,0.7380774386302749,0.20709104582935908
common,recent_targets,2,h2,mm,FOOD_H0_FAST_R18,31,31,0,0,0.8740463717671954,0.7429521308132144,0.21157105477208982
common,recent_targets,2,h2,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.8786896071226755,0.7446957800150643,0.21266407526769585
common,recent_targets,2,h2,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.8786896071226755,0.7446957800150643,0.21266407526769585
common,recent_targets,2,h2,mm,STATE_FAST_R15,31,31,0,0,0.8692180317436365,0.7380774386302749,0.20709104582935908
primary_control_calendar,recent_targets,2,h2,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,1.2748592297726407,0.9521234263992274,0.45501477888206193
primary_control_calendar,recent_targets,2,h2,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,1.2731172778885318,0.9505342636291105,0.45328152260167187
primary_control_calendar,recent_targets,2,h2,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,1.2731172778885318,0.9505342636291105,0.45328152260167187
primary_control_calendar,recent_targets,2,h2,cumulative_log,STATE_FAST_R15,31,31,0,0,1.2077564633139803,0.9305427184770461,0.44129500041602004
common,recent_targets,2,h2,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,1.2748592297726407,0.9521234263992274,0.45501477888206193
common,recent_targets,2,h2,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,1.2731172778885318,0.9505342636291105,0.45328152260167187
common,recent_targets,2,h2,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,1.2731172778885318,0.9505342636291105,0.45328152260167187
common,recent_targets,2,h2,cumulative_log,STATE_FAST_R15,31,31,0,0,1.2077564633139803,0.9305427184770461,0.44129500041602004
primary_control_calendar,recent_targets,2,h2,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,1.274265847957018,0.9524355219974141,0.45364980336028987
primary_control_calendar,recent_targets,2,h2,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,1.2725538933302958,0.9508656462026777,0.4519145867757877
primary_control_calendar,recent_targets,2,h2,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,1.2725538933302958,0.9508656462026777,0.4519145867757877
primary_control_calendar,recent_targets,2,h2,cumulative_pct,STATE_FAST_R15,31,31,0,0,1.2081663497791055,0.9312825466245401,0.4404458664370882
common,recent_targets,2,h2,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,1.274265847957018,0.9524355219974141,0.45364980336028987
common,recent_targets,2,h2,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,1.2725538933302958,0.9508656462026777,0.4519145867757877
common,recent_targets,2,h2,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,1.2725538933302958,0.9508656462026777,0.4519145867757877
common,recent_targets,2,h2,cumulative_pct,STATE_FAST_R15,31,31,0,0,1.2081663497791055,0.9312825466245401,0.4404458664370882
primary_control_calendar,recent_targets,3,h3,mm,FOOD_H0_FAST_R18,31,31,0,0,0.8536794901378678,0.7203584713627693,0.23859365448381029
primary_control_calendar,recent_targets,3,h3,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.821830526041376,0.6886966525737596,0.2373512034730677
primary_control_calendar,recent_targets,3,h3,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.821830526041376,0.6886966525737596,0.2373512034730677
primary_control_calendar,recent_targets,3,h3,mm,STATE_FAST_R15,31,31,0,0,0.8785405655570709,0.7427333593469815,0.2390829523978893
common,recent_targets,3,h3,mm,FOOD_H0_FAST_R18,31,31,0,0,0.8536794901378678,0.7203584713627693,0.23859365448381029
common,recent_targets,3,h3,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.821830526041376,0.6886966525737596,0.2373512034730677
common,recent_targets,3,h3,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.821830526041376,0.6886966525737596,0.2373512034730677
common,recent_targets,3,h3,mm,STATE_FAST_R15,31,31,0,0,0.8785405655570709,0.7427333593469815,0.2390829523978893
primary_control_calendar,recent_targets,3,h3,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,1.604321132950987,1.2752768479391727,0.7139812224617548
primary_control_calendar,recent_targets,3,h3,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,1.606142771908648,1.2732481228465746,0.7115057864830292
primary_control_calendar,recent_targets,3,h3,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,1.606142771908648,1.2732481228465746,0.7115057864830292
primary_control_calendar,recent_targets,3,h3,cumulative_log,STATE_FAST_R15,31,31,0,0,1.653081698631614,1.2951633654478203,0.7170820072200373
common,recent_targets,3,h3,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,1.604321132950987,1.2752768479391727,0.7139812224617548
common,recent_targets,3,h3,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,1.606142771908648,1.2732481228465746,0.7115057864830292
common,recent_targets,3,h3,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,1.606142771908648,1.2732481228465746,0.7115057864830292
common,recent_targets,3,h3,cumulative_log,STATE_FAST_R15,31,31,0,0,1.653081698631614,1.2951633654478203,0.7170820072200373
primary_control_calendar,recent_targets,3,h3,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,1.6064102118299952,1.278777475143327,0.7141102789325376
primary_control_calendar,recent_targets,3,h3,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,1.6082607799235267,1.2767857229788657,0.7116201595408429
primary_control_calendar,recent_targets,3,h3,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,1.6082607799235267,1.2767857229788657,0.7116201595408429
primary_control_calendar,recent_targets,3,h3,cumulative_pct,STATE_FAST_R15,31,31,0,0,1.6565804234044876,1.2991537380678713,0.718059982988835
common,recent_targets,3,h3,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,1.6064102118299952,1.278777475143327,0.7141102789325376
common,recent_targets,3,h3,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,1.6082607799235267,1.2767857229788657,0.7116201595408429
common,recent_targets,3,h3,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,1.6082607799235267,1.2767857229788657,0.7116201595408429
common,recent_targets,3,h3,cumulative_pct,STATE_FAST_R15,31,31,0,0,1.6565804234044876,1.2991537380678713,0.718059982988835
primary_control_calendar,recent_targets,4,h4,mm,FOOD_H0_FAST_R18,31,31,0,0,0.8739177969353933,0.7423277954227591,0.2599666950728471
primary_control_calendar,recent_targets,4,h4,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.8678900300057618,0.735306588253246,0.24885492533833908
primary_control_calendar,recent_targets,4,h4,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.8678900300057618,0.735306588253246,0.24885492533833908
primary_control_calendar,recent_targets,4,h4,mm,STATE_FAST_R15,31,31,0,0,0.8770035301193863,0.7454775554496073,0.26279048451961273
common,recent_targets,4,h4,mm,FOOD_H0_FAST_R18,31,31,0,0,0.8739177969353933,0.7423277954227591,0.2599666950728471
common,recent_targets,4,h4,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.8678900300057618,0.735306588253246,0.24885492533833908
common,recent_targets,4,h4,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.8678900300057618,0.735306588253246,0.24885492533833908
common,recent_targets,4,h4,mm,STATE_FAST_R15,31,31,0,0,0.8770035301193863,0.7454775554496073,0.26279048451961273
primary_control_calendar,recent_targets,4,h4,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,1.8794178041902407,1.4956632423178504,0.9641294085267602
primary_control_calendar,recent_targets,4,h4,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,1.8652711974008453,1.481703418459097,0.9411037238974173
primary_control_calendar,recent_targets,4,h4,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,1.8652711974008453,1.481703418459097,0.9411037238974173
primary_control_calendar,recent_targets,4,h4,cumulative_log,STATE_FAST_R15,31,31,0,0,1.966426980326295,1.5479448300432335,1.005148844355818
common,recent_targets,4,h4,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,1.8794178041902407,1.4956632423178504,0.9641294085267602
common,recent_targets,4,h4,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,1.8652711974008453,1.481703418459097,0.9411037238974173
common,recent_targets,4,h4,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,1.8652711974008453,1.481703418459097,0.9411037238974173
common,recent_targets,4,h4,cumulative_log,STATE_FAST_R15,31,31,0,0,1.966426980326295,1.5479448300432335,1.005148844355818
primary_control_calendar,recent_targets,4,h4,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,1.8819372007987205,1.5005991973322883,0.9657032628329146
primary_control_calendar,recent_targets,4,h4,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,1.8677502978862082,1.4864570492296934,0.9421624552109309
primary_control_calendar,recent_targets,4,h4,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,1.8677502978862082,1.4864570492296934,0.9421624552109309
primary_control_calendar,recent_targets,4,h4,cumulative_pct,STATE_FAST_R15,31,31,0,0,1.9714814367506297,1.5544890918229013,1.009001301879871
common,recent_targets,4,h4,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,1.8819372007987205,1.5005991973322883,0.9657032628329146
common,recent_targets,4,h4,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,1.8677502978862082,1.4864570492296934,0.9421624552109309
common,recent_targets,4,h4,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,1.8677502978862082,1.4864570492296934,0.9421624552109309
common,recent_targets,4,h4,cumulative_pct,STATE_FAST_R15,31,31,0,0,1.9714814367506297,1.5544890918229013,1.009001301879871
primary_control_calendar,recent_targets,5,h5,mm,FOOD_H0_FAST_R18,31,31,0,0,0.9065776916920559,0.7731871051126017,0.28663707741112
primary_control_calendar,recent_targets,5,h5,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.8765671998586209,0.7470750994837434,0.27708904887185243
primary_control_calendar,recent_targets,5,h5,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.8765671998586209,0.7470750994837434,0.27708904887185243
primary_control_calendar,recent_targets,5,h5,mm,STATE_FAST_R15,31,31,0,0,0.9114538473464171,0.7767670426427449,0.2878329369600672
common,recent_targets,5,h5,mm,FOOD_H0_FAST_R18,31,31,0,0,0.9065776916920559,0.7731871051126017,0.28663707741112
common,recent_targets,5,h5,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.8765671998586209,0.7470750994837434,0.27708904887185243
common,recent_targets,5,h5,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.8765671998586209,0.7470750994837434,0.27708904887185243
common,recent_targets,5,h5,mm,STATE_FAST_R15,31,31,0,0,0.9114538473464171,0.7767670426427449,0.2878329369600672
primary_control_calendar,recent_targets,5,h5,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,2.3087119737975437,1.9218328805448395,1.3167809010868536
primary_control_calendar,recent_targets,5,h5,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,2.2569523105997655,1.890812194975992,1.2868358921460112
primary_control_calendar,recent_targets,5,h5,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,2.2569523105997655,1.890812194975992,1.2868358921460112
primary_control_calendar,recent_targets,5,h5,cumulative_log,STATE_FAST_R15,31,31,0,0,2.4400709659700763,2.0104141574587344,1.3533013263688842
common,recent_targets,5,h5,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,2.3087119737975437,1.9218328805448395,1.3167809010868536
common,recent_targets,5,h5,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,2.2569523105997655,1.890812194975992,1.2868358921460112
common,recent_targets,5,h5,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,2.2569523105997655,1.890812194975992,1.2868358921460112
common,recent_targets,5,h5,cumulative_log,STATE_FAST_R15,31,31,0,0,2.4400709659700763,2.0104141574587344,1.3533013263688842
primary_control_calendar,recent_targets,5,h5,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,2.313715151815405,1.9320216548271105,1.3198907152624584
primary_control_calendar,recent_targets,5,h5,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,2.2603814192434286,1.9001636919045324,1.28887567136752
primary_control_calendar,recent_targets,5,h5,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,2.2603814192434286,1.9001636919045324,1.28887567136752
primary_control_calendar,recent_targets,5,h5,cumulative_pct,STATE_FAST_R15,31,31,0,0,2.4500943003861915,2.0230036991886995,1.3593911911892138
common,recent_targets,5,h5,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,2.313715151815405,1.9320216548271105,1.3198907152624584
common,recent_targets,5,h5,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,2.2603814192434286,1.9001636919045324,1.28887567136752
common,recent_targets,5,h5,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,2.2603814192434286,1.9001636919045324,1.28887567136752
common,recent_targets,5,h5,cumulative_pct,STATE_FAST_R15,31,31,0,0,2.4500943003861915,2.0230036991886995,1.3593911911892138
primary_control_calendar,recent_targets,6,h6,mm,FOOD_H0_FAST_R18,31,31,0,0,0.9174878653835573,0.7812024323469913,0.30686528364885035
primary_control_calendar,recent_targets,6,h6,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.9159920058043999,0.7793018276199154,0.29664429264176345
primary_control_calendar,recent_targets,6,h6,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.9159920058043999,0.7793018276199154,0.29664429264176345
primary_control_calendar,recent_targets,6,h6,mm,STATE_FAST_R15,31,31,0,0,0.9179157869779234,0.7814622051470377,0.30753385478105794
common,recent_targets,6,h6,mm,FOOD_H0_FAST_R18,31,31,0,0,0.9174878653835573,0.7812024323469913,0.30686528364885035
common,recent_targets,6,h6,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.9159920058043999,0.7793018276199154,0.29664429264176345
common,recent_targets,6,h6,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.9159920058043999,0.7793018276199154,0.29664429264176345
common,recent_targets,6,h6,mm,STATE_FAST_R15,31,31,0,0,0.9179157869779234,0.7814622051470377,0.30753385478105794
primary_control_calendar,recent_targets,6,h6,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,2.8146498303570473,2.379634468034817,1.6860134209405273
primary_control_calendar,recent_targets,6,h6,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,2.7438865936609447,2.356043842526627,1.64172344765366
primary_control_calendar,recent_targets,6,h6,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,2.7438865936609447,2.356043842526627,1.64172344765366
primary_control_calendar,recent_targets,6,h6,cumulative_log,STATE_FAST_R15,31,31,0,0,2.945297365866612,2.4462130010896455,1.7277636724588636
common,recent_targets,6,h6,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,2.8146498303570473,2.379634468034817,1.6860134209405273
common,recent_targets,6,h6,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,2.7438865936609447,2.356043842526627,1.64172344765366
common,recent_targets,6,h6,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,2.7438865936609447,2.356043842526627,1.64172344765366
common,recent_targets,6,h6,cumulative_log,STATE_FAST_R15,31,31,0,0,2.945297365866612,2.4462130010896455,1.7277636724588636
primary_control_calendar,recent_targets,6,h6,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,2.8249127778910443,2.394681332511918,1.689887271728684
